
[00:00:00.000 --> 00:00:10.000]  早晨, 各位兄弟姊妹, 平安。
[00:44:04.000 --> 00:44:08.000]  所以我們不應該為此來收攜。
[00:44:08.000 --> 00:44:09.000]  如果有機會,
[00:44:09.000 --> 00:44:12.000]  我很想為你們禱告。
[00:44:12.000 --> 00:44:18.000]  所以最後,
[00:44:18.000 --> 00:44:23.000]  我們想鼓勵大家去讀神的話語。
[00:44:25.000 --> 00:44:26.000]  最後,
[00:44:26.000 --> 00:44:27.000]  我想在詩篇,
[00:44:27.000 --> 00:44:28.000]  讀詩篇第一,
[00:44:28.000 --> 00:44:29.000]  一篇,
[00:44:29.000 --> 00:44:30.000]  二,
[00:44:30.000 --> 00:44:31.000]  和三篇裡面,
[00:44:31.000 --> 00:44:32.000]  說一句,
[00:44:32.000 --> 00:44:51.000]  最後,
[00:44:51.000 --> 00:44:52.000]  我想在詩篇,
[00:44:52.000 --> 00:44:53.000]  讀詩篇第一,
[00:44:53.000 --> 00:44:54.000]  一篇,
[00:44:54.000 --> 00:44:55.000]  二,
[00:44:55.000 --> 00:44:56.000]  和三篇裡面,
[00:44:56.000 --> 00:45:19.000]  願神祝福你,
[00:45:19.000 --> 00:45:21.000]  一個結果之樹,
[00:45:21.000 --> 00:45:24.000]  不僅在這裡,還在萬國之中
