
[00:00:00.000 --> 00:00:03.480]  再次在此恭祝大家
[00:26:09.960 --> 00:26:12.960]  不要再在褻瀆人的座位上
[00:26:12.960 --> 00:26:16.960]  我們已經被主復活的人
[00:26:16.960 --> 00:26:19.960]  我們有新的生命
[00:26:24.960 --> 00:26:27.960]  現在
[00:26:27.960 --> 00:26:31.960]  我邀請大家利用還有一點時間
[00:26:31.960 --> 00:26:34.960]  我們大家一起安靜
[00:26:34.960 --> 00:26:38.960]  在神面前默想、醒察
[00:26:38.960 --> 00:26:44.960]  耶穌的復活
[00:26:44.960 --> 00:26:50.960]  是隨著之前因為有死亡
[00:26:51.960 --> 00:26:54.960]  我們可以想一想
[00:26:54.960 --> 00:26:58.960]  耶穌基督為什麼要受死
[00:26:58.960 --> 00:27:02.960]  和我有什麼關係呢?
[00:27:02.960 --> 00:27:10.960]  耶穌基督的復活又和我有什麼關係呢?
[00:27:10.960 --> 00:27:16.960]  我們利用一點時間來醒察、默想一下
[00:27:19.960 --> 00:27:22.960]  我們用一些時間來想一想
[00:27:22.960 --> 00:27:26.960]  我們利用一點時間來想一想
[00:27:26.960 --> 00:27:30.960]  我們利用一點時間來想一想
[00:27:30.960 --> 00:27:34.960]  我們利用一點時間來想一想
[00:27:34.960 --> 00:27:38.960]  我們利用一點時間來想一想
[00:27:38.960 --> 00:27:42.960]  我們利用一點時間來想一想
[00:27:42.960 --> 00:27:46.960]  我們利用一點時間來想一想
[00:27:47.960 --> 00:27:50.960]  我們利用一點時間來想一想
[00:27:50.960 --> 00:27:55.960]  我們感謝神能夠有這段安靜的時間
[00:27:55.960 --> 00:27:59.960]  能夠在神面前來醒察我們自己
[00:27:59.960 --> 00:28:03.960]  讓我們去搜尋一下
[00:28:03.960 --> 00:28:07.960]  在我們內心的深處
[00:28:07.960 --> 00:28:11.960]  還會不會有一些黑暗、陰暗的角落
[00:28:11.960 --> 00:28:15.960]  是不肯打開被主復活的光
[00:28:16.960 --> 00:28:19.960]  復活的大能去光照我們
[00:28:19.960 --> 00:28:22.960]  去復甦我們呢?
[00:28:22.960 --> 00:28:25.960]  有沒有呢?
[00:28:25.960 --> 00:28:30.960]  有些陰暗的角落可能連我們自己都不想去看
[00:28:30.960 --> 00:28:35.960]  但是求主去光照我們
[00:28:35.960 --> 00:28:44.960]  我們也可能心裡面仍然有一些污穢的思念
[00:28:45.960 --> 00:28:51.960]  求主復活的大能去光照我們
[00:28:51.960 --> 00:28:55.960]  清除這些污穢的思念
[00:28:55.960 --> 00:28:59.960]  我們可能仍然會有一些
[00:28:59.960 --> 00:29:04.960]  連我們自己都厭惡的陋習或者性格
[00:29:04.960 --> 00:29:11.960]  求神憐憫我們
[00:29:12.960 --> 00:29:17.960]  求主復活的大能讓我們能夠改變、改善
[00:29:17.960 --> 00:29:23.960]  我們有沒有貪心?
[00:29:23.960 --> 00:29:26.960]  我們有沒有懶惰?
[00:29:26.960 --> 00:29:29.960]  我們有沒有不負責任?
[00:29:29.960 --> 00:29:32.960]  我們有沒有逃避?
[00:29:32.960 --> 00:29:38.960]  或者我們心裡面有沒有苦毒?
[00:29:38.960 --> 00:29:41.960]  有沒有自憐?
[00:29:42.960 --> 00:29:44.960]  有沒有埋怨?
[00:29:44.960 --> 00:29:49.960]  覺不覺得我們沒有力愛神、愛人?
[00:29:49.960 --> 00:29:52.960]  沒有力侍奉?
[00:29:52.960 --> 00:29:55.960]  沒有力傳福音?
[00:29:55.960 --> 00:29:59.960]  甚至沒有力面對明天?
[00:29:59.960 --> 00:30:07.960]  父神啊!求祢施恩!
[00:30:07.960 --> 00:30:09.960]  求祢憐憫!
[00:30:09.960 --> 00:30:11.960]  求祢赦免!
[00:30:12.960 --> 00:30:14.960]  求祢施恩!
[00:30:14.960 --> 00:30:16.960]  求祢再一次幫助我們
[00:30:16.960 --> 00:30:18.960]  藉著主復活的大能
[00:30:18.960 --> 00:30:22.960]  重新眺望我們愛主、愛人的心
[00:30:22.960 --> 00:30:25.960]  讓我們能夠為祢見證
[00:30:25.960 --> 00:30:29.960]  讓我們能夠將主復活的福音
[00:30:29.960 --> 00:30:31.960]  能夠傳給更多的人
[00:30:31.960 --> 00:30:35.960]  讓我們在生活裡面見證祢
[00:30:35.960 --> 00:30:37.960]  經歷祢更大的福氣
[00:30:40.960 --> 00:30:43.960]  多謝祢讓我們可以這樣去
[00:30:43.960 --> 00:30:45.960]  省察、禱告
[00:30:45.960 --> 00:30:47.960]  我們祈禱是奉耶穌基督的聖名
[00:30:47.960 --> 00:30:49.960]  阿們
