
[00:00:00.000 --> 00:00:03.660]  我今天被吩咐要講一個課題
[00:19:07.880 --> 00:19:11.180]  這些是法理錯人式的信仰
[00:19:11.180 --> 00:19:12.580]  而教會裏面
[00:19:12.580 --> 00:19:15.080]  真的很多這些人
[00:19:15.080 --> 00:19:21.160]  我們明白教會何止是做贅卷的地方
[00:19:21.160 --> 00:19:23.060]  而是能夠彼此真誠
[00:19:23.060 --> 00:19:24.260]  彼此交往
[00:19:24.260 --> 00:19:25.600]  坦白說
[00:19:25.600 --> 00:19:27.560]  如果我在一班組員面前
[00:19:27.560 --> 00:19:30.300]  在牧師面前承認我的軟弱
[00:19:30.300 --> 00:19:33.000]  我都保持到我的integrity
[00:19:33.000 --> 00:19:34.000]  明白嗎?
[00:19:34.000 --> 00:19:36.640]  但如果我承認不了我的軟弱
[00:19:36.640 --> 00:19:39.140]  而是死衝大頭鬼
[00:19:39.140 --> 00:19:43.040]  而是在教會裏面可以socialize
[00:19:43.040 --> 00:19:45.080]  什麼叫socialize 你知道嗎?
[00:19:45.080 --> 00:19:46.380]  即是社交化
[00:19:46.380 --> 00:19:50.680]  令你成為一個很懂得做的人
[00:19:50.680 --> 00:19:53.620]  你知道跟什麼人說什麼屬靈的dragon
[00:19:53.620 --> 00:19:57.760]  你知道跟什麼人去表達一個怎樣的你
[00:19:57.760 --> 00:20:05.300]  其實原來教會慢慢就造就了一個虛偽的場所
[00:20:05.300 --> 00:20:07.600]  在這裏你好我好大家好
[00:20:07.600 --> 00:20:09.240]  然後散兵拜拜
[00:20:09.240 --> 00:20:16.400]  然後繼續過著黑暗犯罪的人生
[00:20:16.400 --> 00:20:17.740]  尼加書說
[00:20:17.740 --> 00:20:20.180]  要拒絕內外不一的生命
[00:20:20.180 --> 00:20:21.920]  公義的作為
[00:20:21.920 --> 00:20:23.580]  我們不要對罪麻木
[00:20:23.580 --> 00:20:25.380]  認為罪是生外物
[00:20:25.380 --> 00:20:26.520]  程序做足
[00:20:26.520 --> 00:20:27.380]  十一奉獻
[00:20:27.380 --> 00:20:28.320]  認罪過程
[00:20:28.320 --> 00:20:29.120]  聖餐
[00:20:29.120 --> 00:20:30.220]  處理了這些問題
[00:20:30.220 --> 00:20:33.860]  我們就認為無需改變一切
[00:20:33.860 --> 00:20:36.260]  又或者有些老練的信徒
[00:20:36.260 --> 00:20:39.200]  很專業地保持外表的敬虔
[00:20:39.200 --> 00:20:41.100]  反而成為他的按書區
[00:20:41.100 --> 00:20:47.200]  拒絕這個人的生命行為當中更多冒險性的改變
[00:20:47.200 --> 00:20:48.180]  久而久之
[00:20:48.180 --> 00:20:50.640]  外面的我和裏面的我
[00:20:50.640 --> 00:20:52.740]  變得越來越遠
[00:20:52.740 --> 00:20:55.680]  成為一直沒有誠信的人
[00:20:55.680 --> 00:21:02.220]  其實這是活不出公義的作為
[00:21:02.220 --> 00:21:02.920]  第三點
[00:21:02.920 --> 00:21:07.060]  我們看看我們今天最緊張的經文
[00:21:07.060 --> 00:21:11.600]  世人啊!耶和華已指示你何為善
[00:21:11.600 --> 00:21:14.400]  他向你要的是些什麼
[00:21:14.400 --> 00:21:17.200]  只要你行公義
[00:21:17.200 --> 00:21:18.540]  好憐憫
[00:21:18.540 --> 00:21:20.600]  全謙卑的心
[00:21:20.600 --> 00:21:23.180]  與你的神同行
[00:21:23.180 --> 00:21:24.940]  面對內外不一的局面
[00:21:24.940 --> 00:21:29.320]  尼加先知不再鼓勵人按程序辦事
[00:21:29.320 --> 00:21:32.420]  而是提出一個可行的方案
[00:21:32.420 --> 00:21:36.620]  說明耶和華一早已經說了他認為好的東西
[00:21:36.620 --> 00:21:40.700]  神所要的東西不是再要獻上什麼禮制
[00:21:40.700 --> 00:21:43.560]  主要講人有四個重點要留意
[00:21:43.560 --> 00:21:44.500]  四個行動
[00:21:44.500 --> 00:21:48.400]  原文上都是用一個infinity介詞
[00:21:48.400 --> 00:21:49.040]  不是介詞
[00:21:49.040 --> 00:21:50.140]  是不定式
[00:21:50.140 --> 00:21:52.000]  去到作為開始
[00:21:52.000 --> 00:21:53.180]  原文的不定式
[00:21:53.180 --> 00:21:55.200]  不但表達了行動的本身
[00:21:55.200 --> 00:21:57.440]  更加說明行動的意願
[00:21:57.440 --> 00:22:00.020]  而耶和華宣告的意願就有四點
[00:22:00.020 --> 00:22:00.840]  第一點
[00:22:00.840 --> 00:22:01.980]  行公義
[00:22:01.980 --> 00:22:03.420]  公義這個字
[00:22:03.420 --> 00:22:05.120]  原文讀做mispart
[00:22:05.120 --> 00:22:08.480]  它的定義其實一早我剛才已經做了
[00:22:08.480 --> 00:22:09.960]  那個定義我們做了
[00:22:09.960 --> 00:22:11.620]  我們無需再定義
[00:22:11.620 --> 00:22:14.120]  所以這裡我們就明白
[00:22:14.120 --> 00:22:16.400]  再來一個動詞叫做行
[00:22:16.400 --> 00:22:21.640]  就是告訴你公義永遠是要行出來的
[00:22:21.640 --> 00:22:23.640]  是一個生命的實踐
[00:22:23.640 --> 00:22:26.740]  是一個生命的挑戰
[00:22:26.740 --> 00:22:30.140]  很有可能你的嘴巴經常講公義
[00:22:30.140 --> 00:22:34.780]  但是很有可能這些人是正正不行公義
[00:22:34.780 --> 00:22:35.920]  因為口說的
[00:22:35.920 --> 00:22:37.720]  真是天下無敵
[00:22:37.720 --> 00:22:40.580]  我們希望不要有心無力
[00:22:40.580 --> 00:22:41.180]  第一點
[00:22:41.180 --> 00:22:42.280]  第二
[00:22:42.280 --> 00:22:43.760]  好憐憫
[00:22:43.760 --> 00:22:47.360]  其實譯做好憐憫是一個遺憾
[00:22:47.360 --> 00:22:49.300]  那個好字
[00:22:49.300 --> 00:22:52.260]  就給你感覺好邊尾的好
[00:22:52.260 --> 00:22:54.660]  其實那個原文是解作愛
[00:22:54.660 --> 00:22:55.500]  love
[00:22:55.500 --> 00:22:56.500]  愛
[00:22:56.500 --> 00:22:58.400]  憐憫其實不是解作憐憫
[00:22:58.400 --> 00:23:01.180]  憐憫這個字應該是對文藥的衛生
[00:23:01.180 --> 00:23:01.940]  應許
[00:23:01.940 --> 00:23:03.940]  你可以譯它做忠貞
[00:23:03.940 --> 00:23:05.080]  譯它做衛生
[00:23:05.080 --> 00:23:08.780]  也就是你對上帝和你所立下的文藥
[00:23:08.780 --> 00:23:10.780]  忠誠不變的意思
[00:23:10.780 --> 00:23:12.680]  你love一個忠誠
[00:23:12.680 --> 00:23:14.460]  你愛一個忠誠
[00:23:14.460 --> 00:23:15.920]  你對上帝忠誠
[00:23:15.920 --> 00:23:19.320]  而這件事只有你和上帝之間的事
[00:23:19.320 --> 00:23:21.500]  而這件事沒有人check到你
[00:23:21.500 --> 00:23:24.360]  甚至你回100次的教會也沒有人幫到你
[00:23:24.360 --> 00:23:26.960]  今天上帝要求是你的心
[00:23:26.960 --> 00:23:29.360]  代表文藥的忠誠衛生
[00:23:29.360 --> 00:23:33.080]  而是回應耶和華公義的作為
[00:23:33.080 --> 00:23:33.940]  為什麼?
[00:23:33.940 --> 00:23:38.140]  耶和華對你也是這麼衛生
[00:23:38.140 --> 00:23:41.180]  耶和華對你的拯救是ING
[00:23:41.180 --> 00:23:43.680]  耶和華從來沒有放棄過
[00:23:43.680 --> 00:23:46.660]  而你愛衛生
[00:23:46.660 --> 00:23:49.520]  就是回應這個ING的愛
[00:23:49.520 --> 00:23:51.420]  你也是ING
[00:23:51.420 --> 00:23:54.860]  去和祂產生互動和相交
[00:23:54.860 --> 00:23:55.560]  第三
[00:23:55.560 --> 00:23:56.760]  就一起要道看
[00:23:56.760 --> 00:24:00.540]  就是全謙卑的心與神同行
[00:24:00.540 --> 00:24:03.740]  與神同行的人有爾諾和羅亞
[00:24:03.740 --> 00:24:05.180]  在舊約裡面
[00:24:05.180 --> 00:24:07.700]  似乎經文有意讓你想起這兩個人
[00:24:07.700 --> 00:24:09.580]  什麼叫做謙卑?
[00:24:09.580 --> 00:24:14.720]  謙卑在原文直譯解作「低」
[00:24:14.720 --> 00:24:17.760]  唯有你的心命要低
[00:24:17.760 --> 00:24:22.420]  才能夠和高高的神同行
[00:24:22.420 --> 00:24:24.720]  這個人不是站在道德的高地
[00:24:24.720 --> 00:24:27.760]  常常批判別人的對與錯
[00:24:27.760 --> 00:24:30.700]  而是站在受恩的低地
[00:24:30.700 --> 00:24:32.200]  接納別人的意見
[00:24:32.200 --> 00:24:34.000]  活出公義的行徑
[00:24:34.000 --> 00:24:36.340]  所以姓高的要改個名字
[00:24:36.340 --> 00:24:38.700]  是要加個謙的
[00:24:38.700 --> 00:24:42.880]  我們看得到一件這樣的事情
[00:24:42.880 --> 00:24:45.620]  真的有點難夾
[00:24:45.620 --> 00:24:48.880]  我們明白的
[00:24:48.880 --> 00:24:54.460]  就是這個世界太多只會說話不做事的人
[00:24:54.460 --> 00:24:58.120]  只有發現問題而不解決問題的人
[00:24:58.120 --> 00:25:01.520]  只有批評沒有建設性改善的人
[00:25:01.520 --> 00:25:04.960]  我不是說不可以批評
[00:25:04.960 --> 00:25:07.440]  我還記得有一位執事
[00:25:07.440 --> 00:25:09.000]  跟一位傳道人說
[00:25:09.000 --> 00:25:12.600]  我決定來青少年牧區幫你忙
[00:25:12.600 --> 00:25:15.000]  因為那位傳道人就說
[00:25:15.000 --> 00:25:17.480]  好啊 你來幫我忙
[00:25:17.480 --> 00:25:21.040]  但是我來只有一個任務
[00:25:21.040 --> 00:25:22.420]  那個執事就說
[00:25:22.420 --> 00:25:28.820]  我任務是幫你解決青少年牧區的問題
[00:25:28.820 --> 00:25:31.120]  這個就是我來的目的
[00:25:31.120 --> 00:25:33.720]  接著那個傳道人就回敬他
[00:25:33.720 --> 00:25:39.400]  就說我們不是需要解決問題的人
[00:25:39.400 --> 00:25:45.140]  我們需要解決問題的人
[00:25:45.140 --> 00:25:47.800]  而青少年牧區這裡有什麼問題
[00:25:47.800 --> 00:25:51.980]  那位牧者一清二楚
[00:25:51.980 --> 00:25:59.420]  似乎世界上需要一些真的做實事的人
[00:25:59.420 --> 00:26:03.460]  所以我們三點今天跟大家分享
[00:26:03.460 --> 00:26:04.760]  第一點
[00:26:04.760 --> 00:26:07.160]  我們要活出公義
[00:26:07.160 --> 00:26:10.300]  首先認識上帝對我們的恩情
[00:26:10.300 --> 00:26:11.300]  祂的愛
[00:26:11.300 --> 00:26:13.400]  祂的ING的拯救
[00:26:13.400 --> 00:26:16.400]  祂對我們那份恩典
[00:26:16.400 --> 00:26:18.200]  這是第一點我們要留意
[00:26:18.200 --> 00:26:19.340]  第二點
[00:26:19.340 --> 00:26:23.180]  我們要明白我們要拒絕內外不一的生命
[00:26:23.180 --> 00:26:27.040]  在教會裡面真的有很多法理錯人
[00:26:27.040 --> 00:26:29.820]  我們祈求我們不會成為那個
[00:26:29.820 --> 00:26:33.580]  我們也祈求最後能夠可以毀身
[00:26:33.580 --> 00:26:35.960]  謙卑與神同行
[00:26:35.960 --> 00:26:39.300]  你的生命行出公義出來
[00:26:39.300 --> 00:26:42.460]  所以我們今天的講道
[00:26:42.460 --> 00:26:45.640]  完全不關政治的事
[00:26:45.640 --> 00:26:47.440]  其實是一個生命的活現
[00:26:47.440 --> 00:26:51.280]  我相信如果你能夠活出一個這樣的生命
[00:26:51.280 --> 00:26:54.000]  其實成為一個美好的見證
[00:26:54.000 --> 00:26:57.580]  在這個亂世的時代
[00:26:57.580 --> 00:27:01.440]  你在這個世界找到你一粒的螢火蟲
[00:27:01.440 --> 00:27:03.760]  照亮漆黑的大地
[00:27:03.760 --> 00:27:07.060]  這是洪公義後連文的訊息
[00:27:07.060 --> 00:27:08.760]  我們一起祈禱
[00:27:08.760 --> 00:27:12.560]  多謝天父給我們能夠可以今晚脈相
[00:27:12.560 --> 00:27:15.900]  我們明白我們的生命需要改變
[00:27:15.900 --> 00:27:18.800]  我們真是拒絕謊言
[00:27:18.800 --> 00:27:21.900]  我們祈求主讓我們本身的生命
[00:27:21.900 --> 00:27:24.200]  不要成為一個謊言
[00:27:24.200 --> 00:27:26.400]  讓我們能夠真實對待你
[00:27:26.400 --> 00:27:28.840]  讓我們的生命能夠復興
[00:27:28.840 --> 00:27:31.480]  讓我們活出內外一致的生命
[00:27:31.480 --> 00:27:33.480]  我們要活出你的公義
[00:27:33.480 --> 00:27:34.380]  價值
[00:27:34.380 --> 00:27:36.120]  我們要向你為心
[00:27:36.120 --> 00:27:38.520]  這是我們今天的立志
[00:27:38.520 --> 00:27:39.720]  求主帶領
[00:27:39.720 --> 00:27:41.720]  奉耶穌基督名求
[00:27:41.720 --> 00:27:43.720]  阿們
