
[00:00:00.000 --> 00:00:04.680]  各位節目早晨,今天是十月三十一日
[00:18:01.560 --> 00:18:04.560]  什麼障礙我們呢
[00:18:04.560 --> 00:18:06.560]  在引言那裡說了
[00:18:06.560 --> 00:18:07.560]  作為一個門徒
[00:18:07.560 --> 00:18:09.560]  經常說FAT
[00:18:09.560 --> 00:18:10.560]  三件事
[00:18:10.560 --> 00:18:11.560]  第一
[00:18:11.560 --> 00:18:13.560]  要忠於我們的主
[00:18:13.560 --> 00:18:14.560]  忠於
[00:18:14.560 --> 00:18:16.560]  向主忠心
[00:18:16.560 --> 00:18:18.560]  這件事不容易
[00:18:18.560 --> 00:18:19.560]  我們會認是基督徒
[00:18:19.560 --> 00:18:21.560]  但我們是否向主忠心
[00:18:21.560 --> 00:18:25.560]  以其為我們的
[00:18:25.560 --> 00:18:27.560]  主權
[00:18:27.560 --> 00:18:28.560]  我們的主權
[00:18:28.560 --> 00:18:30.560]  交給他呢
[00:18:30.560 --> 00:18:31.560]  說真的
[00:18:31.560 --> 00:18:32.560]  我們今天很多時候
[00:18:32.560 --> 00:18:33.560]  都不願意
[00:18:33.560 --> 00:18:38.560]  做我們的主
[00:18:38.560 --> 00:18:39.560]  第二個就是
[00:18:39.560 --> 00:18:41.560]  願意為主付出
[00:18:41.560 --> 00:18:43.560]  特別是時間
[00:18:43.560 --> 00:18:44.560]  第三個就是
[00:18:44.560 --> 00:18:47.560]  願意開放和受教
[00:18:47.560 --> 00:18:50.560]  特別說開放
[00:18:50.560 --> 00:18:54.560]  有時我們說做一個門徒
[00:18:54.560 --> 00:18:55.560]  但我們不喜歡
[00:18:55.560 --> 00:18:57.560]  讓其他人介入我們的生命
[00:18:57.560 --> 00:18:59.560]  我們也不讓人知道
[00:18:59.560 --> 00:19:02.560]  我們正在經歷什麼
[00:19:02.560 --> 00:19:04.560]  我遇到什麼掙扎
[00:19:04.560 --> 00:19:06.560]  我們不跟別人說
[00:19:06.560 --> 00:19:09.560]  好像Raymond上次分享
[00:19:09.560 --> 00:19:10.560]  在門訓組
[00:19:10.560 --> 00:19:11.560]  他學到多點
[00:19:11.560 --> 00:19:15.560]  如何彼此有透明度
[00:19:15.560 --> 00:19:18.560]  我的事願意讓其他人知道
[00:19:18.560 --> 00:19:19.560]  當然不是每個人
[00:19:19.560 --> 00:19:21.560]  我們可以這樣做
[00:19:21.560 --> 00:19:22.560]  但某些人
[00:19:22.560 --> 00:19:24.560]  我們可以一起學習
[00:19:24.560 --> 00:19:26.560]  一起成長
[00:19:26.560 --> 00:19:29.560]  有一個互通
[00:19:29.560 --> 00:19:31.560]  有一個可以讓人明白
[00:19:31.560 --> 00:19:34.560]  我內心的世界
[00:19:34.560 --> 00:19:35.560]  問題就是
[00:19:35.560 --> 00:19:38.560]  今天我們最容易做的
[00:19:38.560 --> 00:19:39.560]  我不需要開放
[00:19:39.560 --> 00:19:42.560]  我的內心世界給別人
[00:19:42.560 --> 00:19:43.560]  這件事不用說
[00:19:43.560 --> 00:19:45.560]  我連時間都不給你
[00:19:45.560 --> 00:19:46.560]  你約我
[00:19:46.560 --> 00:19:49.560]  我就看看有空
[00:19:49.560 --> 00:19:50.560]  我再回覆你
[00:19:50.560 --> 00:19:52.560]  這段時間都相當忙
[00:19:52.560 --> 00:19:55.560]  這段時間都很長
[00:19:55.560 --> 00:19:56.560]  都不能靠近
[00:19:56.560 --> 00:19:58.560]  你怎樣談心事呢
[00:19:58.560 --> 00:19:59.560]  有時我們和家人
[00:19:59.560 --> 00:20:01.560]  都是這樣
[00:20:01.560 --> 00:20:03.560]  一邊推一邊推後
[00:20:03.560 --> 00:20:04.560]  但神說
[00:20:04.560 --> 00:20:06.560]  如果你真的想做主的門徒
[00:20:06.560 --> 00:20:08.560]  你真的要承認主權
[00:20:08.560 --> 00:20:10.560]  要交給上帝
[00:20:10.560 --> 00:20:13.560]  以上帝的優先
[00:20:13.560 --> 00:20:14.560]  第二
[00:20:14.560 --> 00:20:17.560]  你要給時間給空間
[00:20:17.560 --> 00:20:19.560]  沒有時間
[00:20:19.560 --> 00:20:21.560]  就沒有
[00:20:21.560 --> 00:20:23.560]  時間就是生命
[00:20:23.560 --> 00:20:25.560]  沒有時間給主
[00:20:25.560 --> 00:20:27.560]  或者頂尖智慧去影響你
[00:20:27.560 --> 00:20:30.560]  你很難有成長
[00:20:30.560 --> 00:20:31.560]  所以我們說
[00:20:31.560 --> 00:20:33.560]  我們要走在一起
[00:20:33.560 --> 00:20:34.560]  不是自修生活
[00:20:34.560 --> 00:20:36.560]  我們要走在一起有聚集
[00:20:36.560 --> 00:20:38.560]  有沒有空間呢
[00:20:38.560 --> 00:20:41.560]  第三
[00:20:41.560 --> 00:20:43.560]  第三就是
[00:20:43.560 --> 00:20:46.560]  開放受教
[00:20:46.560 --> 00:20:48.560]  你有沒有人可以去明白你
[00:20:48.560 --> 00:20:50.560]  和提醒你呢
[00:20:50.560 --> 00:20:53.560]  你哀傷時有沒有肩膀
[00:20:53.560 --> 00:20:57.560]  可以讓你哭泣呢
[00:20:57.560 --> 00:20:59.560]  有沒有人跟你同行
[00:20:59.560 --> 00:21:01.560]  知道你發生什麼事呢
[00:21:01.560 --> 00:21:03.560]  頂尖智慧如果你沒有
[00:21:03.560 --> 00:21:05.560]  你主權又很鬆
[00:21:05.560 --> 00:21:08.560]  你又沒有時間給主
[00:21:08.560 --> 00:21:12.560]  或者和頂尖智慧一起成長
[00:21:12.560 --> 00:21:13.560]  你更加沒有開放
[00:21:13.560 --> 00:21:14.560]  你的內心世界
[00:21:14.560 --> 00:21:19.560]  給身邊積極長進的基督徒
[00:21:19.560 --> 00:21:21.560]  無論是平輩
[00:21:21.560 --> 00:21:23.560]  還是你的長輩
[00:21:23.560 --> 00:21:24.560]  我可以說
[00:21:24.560 --> 00:21:28.560]  你不是一個門徒
[00:21:28.560 --> 00:21:32.560]  今天我們在路加福音
[00:21:32.560 --> 00:21:35.560]  看回第一件事
[00:21:35.560 --> 00:21:38.560]  彼得在這三個門徒的
[00:21:38.560 --> 00:21:41.560]  重要要求上
[00:21:41.560 --> 00:21:43.560]  要對主忠心
[00:21:43.560 --> 00:21:45.560]  將主權交給神
[00:21:45.560 --> 00:21:46.560]  要願意付出
[00:21:46.560 --> 00:21:48.560]  特別是時間
[00:21:48.560 --> 00:21:51.560]  和要開放受教
[00:21:51.560 --> 00:21:52.560]  這三件事
[00:21:52.560 --> 00:21:53.560]  彼得還欠什麼呢
[00:21:53.560 --> 00:21:56.560]  你剛才讀了五章的一到三節
[00:21:56.560 --> 00:21:57.560]  他很特別
[00:21:57.560 --> 00:22:00.560]  他說耶穌來到格尼撒勒湖
[00:22:00.560 --> 00:22:01.560]  在加利利海
[00:22:01.560 --> 00:22:03.560]  加利利是圓圈的意思
[00:22:03.560 --> 00:22:07.560]  加利利海有不同的港灣地區
[00:22:07.560 --> 00:22:09.560]  這個加利利湖
[00:22:09.560 --> 00:22:10.560]  雖然叫海
[00:22:10.560 --> 00:22:12.560]  但其實是一個大的湖
[00:22:12.560 --> 00:22:15.560]  有不同的部分
[00:22:15.560 --> 00:22:17.560]  在格尼撒勒湖這個地方
[00:22:17.560 --> 00:22:21.560]  是在湖的西邊
[00:22:21.560 --> 00:22:24.560]  耶穌就在那裡
[00:22:24.560 --> 00:22:26.560]  你留意第一節
[00:22:26.560 --> 00:22:28.560]  那些群眾催逼他
[00:22:28.560 --> 00:22:31.560]  因為你看到前面第五章之前
[00:22:31.560 --> 00:22:32.560]  耶穌已經
[00:22:32.560 --> 00:22:35.560]  他出來有行神即其事
[00:22:35.560 --> 00:22:37.560]  講道講鬼
[00:22:37.560 --> 00:22:39.560]  他已經證明了
[00:22:39.560 --> 00:22:41.560]  他是神所差來的
[00:22:41.560 --> 00:22:45.560]  藉著他所講的天國的道理
[00:22:45.560 --> 00:22:47.560]  和所行的神蹟
[00:22:47.560 --> 00:22:51.560]  證明他是從神所派來的
[00:22:51.560 --> 00:22:53.560]  所以那些人催逼他
[00:22:53.560 --> 00:22:55.560]  要去講道
[00:22:55.560 --> 00:22:58.560]  當然也很想去行神蹟
[00:22:58.560 --> 00:23:00.560]  第二節第三節
[00:23:00.560 --> 00:23:01.560]  他說在當時
[00:23:01.560 --> 00:23:03.560]  因為是上午的時間
[00:23:03.560 --> 00:23:06.560]  他看到岸邊有兩隻船
[00:23:06.560 --> 00:23:08.560]  都是那些人下班
[00:23:08.560 --> 00:23:11.560]  晚上打魚之後
[00:23:11.560 --> 00:23:13.560]  那些人下班去捕網的時候
[00:23:13.560 --> 00:23:15.560]  耶穌就請
[00:23:15.560 --> 00:23:17.560]  其中一個是彼得的船
[00:23:17.560 --> 00:23:19.560]  就請彼得給那隻船
[00:23:19.560 --> 00:23:22.560]  大概六到十尺長的船
[00:23:22.560 --> 00:23:25.560]  耶穌就將那隻船撐出去岸邊
[00:23:25.560 --> 00:23:29.560]  然後就向回眾講道
[00:23:29.560 --> 00:23:31.560]  這個就是處境
[00:23:31.560 --> 00:23:33.560]  很特別路加就沒有記載
[00:23:33.560 --> 00:23:34.560]  那天講了什麼道
[00:23:34.560 --> 00:23:35.560]  彼得學了什麼
[00:23:35.560 --> 00:23:36.560]  沒有講
[00:23:36.560 --> 00:23:38.560]  他就說彼得都是
[00:23:38.560 --> 00:23:40.560]  之前那晚打完魚很疲倦
[00:23:40.560 --> 00:23:42.560]  之前沒有什麼收穫
[00:23:42.560 --> 00:23:46.560]  但是耶穌向他發出了一個要求
[00:23:46.560 --> 00:23:48.560]  我們再讀一次第四節
[00:23:48.560 --> 00:23:50.560]  和第五節
[00:23:50.560 --> 00:23:51.560]  第四和第五節
[00:23:51.560 --> 00:23:52.560]  預備起
[00:23:52.560 --> 00:23:54.560]  他講完了
[00:23:54.560 --> 00:23:55.560]  對西門說
[00:23:55.560 --> 00:23:57.560]  那船開到水深的地方
[00:23:57.560 --> 00:23:59.560]  下網打魚
[00:23:59.560 --> 00:24:00.560]  西門說
[00:24:00.560 --> 00:24:01.560]  老師
[00:24:01.560 --> 00:24:03.560]  我們整夜流淚
[00:24:03.560 --> 00:24:05.560]  並沒有打著什麼
[00:24:05.560 --> 00:24:06.560]  但依從你的話
[00:24:06.560 --> 00:24:08.560]  我就下網
[00:24:08.560 --> 00:24:13.560]  我們說彼得還欠什麼
[00:24:13.560 --> 00:24:17.560]  他算不算願意跟從上帝
[00:24:17.560 --> 00:24:18.560]  算
[00:24:18.560 --> 00:24:21.560]  你知道約翰福音第一章就已經講
[00:24:21.560 --> 00:24:24.560]  他是跟從施洗約翰的人
[00:24:24.560 --> 00:24:25.560]  施洗約翰在哪裡
[00:24:25.560 --> 00:24:27.560]  在曠野的地方
[00:24:27.560 --> 00:24:31.560]  他由加伯隆走到約旦河東的曠野
[00:24:31.560 --> 00:24:34.560]  去追隨施洗約翰有一段日子
[00:24:34.560 --> 00:24:37.560]  他弟弟安德烈介紹
[00:24:37.560 --> 00:24:39.560]  施洗約翰所見證的耶穌
[00:24:39.560 --> 00:24:41.560]  去找他
[00:24:41.560 --> 00:24:43.560]  跟隨著耶穌一段日子
[00:24:43.560 --> 00:24:44.560]  當然你看
[00:24:44.560 --> 00:24:47.560]  他仍然未是全時間跟從主
[00:24:47.560 --> 00:24:49.560]  他還有自己的工作
[00:24:49.560 --> 00:24:51.560]  自己的生活
[00:24:51.560 --> 00:24:55.560]  耶穌甚至之前還去探望他家人
[00:24:55.560 --> 00:24:57.560]  去醫好他岳母
[00:24:57.560 --> 00:24:59.560]  經文講到
[00:24:59.560 --> 00:25:01.560]  彼得跟從主
[00:25:01.560 --> 00:25:07.560]  他是真的對神的神國對上帝有效忠
[00:25:07.560 --> 00:25:09.560]  他願意給時間
[00:25:09.560 --> 00:25:10.560]  不單跟隨施洗約翰
[00:25:10.560 --> 00:25:13.560]  也跟從基督一段時間
[00:25:13.560 --> 00:25:15.560]  他也願意聽神的話語
[00:25:15.560 --> 00:25:17.560]  聽教
[00:25:17.560 --> 00:25:19.560]  三樣他都有
[00:25:19.560 --> 00:25:21.560]  但他還欠什麼呢
[00:25:21.560 --> 00:25:23.560]  這裡第四節
[00:25:23.560 --> 00:25:24.560]  耶穌很特別
[00:25:24.560 --> 00:25:27.560]  耶穌知道彼得和他的同伴
[00:25:27.560 --> 00:25:31.560]  之前那晚打雨
[00:25:31.560 --> 00:25:33.560]  天黑打雨到天亮
[00:25:33.560 --> 00:25:36.560]  埋岸修整網的時候
[00:25:36.560 --> 00:25:38.560]  耶穌還向他發出一個要求
[00:25:38.560 --> 00:25:39.560]  第一個要求
[00:25:39.560 --> 00:25:41.560]  就是要用他的船
[00:25:41.560 --> 00:25:43.560]  要向群眾講道
[00:25:43.560 --> 00:25:45.560]  這樣OK啦
[00:25:45.560 --> 00:25:48.560]  彼得可能自己也聽了一份
[00:25:48.560 --> 00:25:49.560]  用他的船
[00:25:49.560 --> 00:25:50.560]  但接著呢
[00:25:50.560 --> 00:25:52.560]  第四節就有趣了
[00:25:52.560 --> 00:25:54.560]  他跟彼得講
[00:25:54.560 --> 00:26:00.560]  他說將你的船開到水深之處
[00:26:00.560 --> 00:26:02.560]  在那裡落網
[00:26:02.560 --> 00:26:05.560]  彼得剛剛第五節就回答
[00:26:05.560 --> 00:26:08.560]  他說昨晚整晚我們都打雨
[00:26:08.560 --> 00:26:10.560]  都沒有什麼得到
[00:26:10.560 --> 00:26:15.560]  什麼意思呢
[00:26:15.560 --> 00:26:19.560]  可能他心裡想
[00:26:19.560 --> 00:26:21.560]  你是講道專家
[00:26:21.560 --> 00:26:23.560]  你是神話語的拉比
[00:26:23.560 --> 00:26:27.560]  但你不會做冷氣
[00:26:27.560 --> 00:26:30.560]  你最多是木匠
[00:26:30.560 --> 00:26:32.560]  你是教師
[00:26:32.560 --> 00:26:35.560]  你會醫病會趕鬼
[00:26:35.560 --> 00:26:37.560]  打雨?
[00:26:37.560 --> 00:26:39.560]  誰是專家呢
[00:26:39.560 --> 00:26:41.560]  他還剛剛打完
[00:26:41.560 --> 00:26:44.560]  所以他說
[00:26:44.560 --> 00:26:46.560]  但彼得也很尊重耶穌
[00:26:46.560 --> 00:26:48.560]  所以心裡也在想
[00:26:48.560 --> 00:26:50.560]  所以他說
[00:26:50.560 --> 00:26:54.560]  我們昨晚打雨都沒有什麼得到
[00:26:54.560 --> 00:26:57.560]  不過你說是你
[00:26:57.560 --> 00:26:59.560]  我就去落網
[00:26:59.560 --> 00:27:03.560]  你知道打雨要落網
[00:27:03.560 --> 00:27:05.560]  那些網不是我們平時那些
[00:27:05.560 --> 00:27:07.560]  燒機那些網
[00:27:07.560 --> 00:27:10.560]  你知道那些網很長
[00:27:10.560 --> 00:27:12.560]  要幾個人一起
[00:27:12.560 --> 00:27:14.560]  我聽說那些漁船
[00:27:14.560 --> 00:27:18.560]  要鋪網要超過一個小時以上
[00:27:18.560 --> 00:27:21.560]  殺網要慢慢攤開
[00:27:21.560 --> 00:27:23.560]  收網要慢慢收
[00:27:23.560 --> 00:27:24.560]  一來一回
[00:27:24.560 --> 00:27:27.560]  搞很久
[00:27:27.560 --> 00:27:29.560]  所以彼得就覺得
[00:27:29.560 --> 00:27:32.560]  耶穌竟然向他發出一個
[00:27:32.560 --> 00:27:34.560]  他猜不到的要求
[00:27:34.560 --> 00:27:37.560]  之前是用他的艇
[00:27:37.560 --> 00:27:39.560]  現在要用他的專業
[00:27:39.560 --> 00:27:42.560]  做一個他之前做過的事
[00:27:42.560 --> 00:27:47.560]  大家在生活上有沒有試過
[00:27:47.560 --> 00:27:49.560]  你找他幫忙
[00:27:49.560 --> 00:27:51.560]  我找他十次
[00:27:51.560 --> 00:27:54.560]  他每次都說不行
[00:27:54.560 --> 00:27:56.560]  再去吧
[00:27:56.560 --> 00:28:00.560]  可能你和我熟一點
[00:28:00.560 --> 00:28:02.560]  算了
[00:28:02.560 --> 00:28:04.560]  你叫得我又再叫
[00:28:04.560 --> 00:28:06.560]  每個月都叫他一次
[00:28:06.560 --> 00:28:08.560]  像追債那樣
[00:28:08.560 --> 00:28:11.560]  我追了他幾年都不還
[00:28:11.560 --> 00:28:13.560]  你去追問
[00:28:13.560 --> 00:28:15.560]  可能他還呢
[00:28:15.560 --> 00:28:17.560]  又或者你傳福音
[00:28:17.560 --> 00:28:18.560]  有沒有朋友
[00:28:18.560 --> 00:28:19.560]  有沒有家人
[00:28:19.560 --> 00:28:21.560]  你傳了很多次
[00:28:21.560 --> 00:28:24.560]  他每次都拒絕你
[00:28:24.560 --> 00:28:25.560]  如果我說
[00:28:25.560 --> 00:28:27.560]  上次你不是
[00:28:27.560 --> 00:28:30.560]  邀請過九十多趟的舊同學
[00:28:30.560 --> 00:28:33.560]  這次又再請他九十多趟
[00:28:33.560 --> 00:28:35.560]  還來?
[00:28:35.560 --> 00:28:37.560]  衝破百
[00:28:37.560 --> 00:28:39.560]  百多了
[00:28:39.560 --> 00:28:40.560]  所以
[00:28:40.560 --> 00:28:45.560]  這裡彼得對耶穌的要求
[00:28:45.560 --> 00:28:48.560]  他覺得合不合理呢?
[00:28:48.560 --> 00:28:50.560]  按他自己的專業
[00:28:50.560 --> 00:28:53.560]  按他自己的經驗
[00:28:53.560 --> 00:28:56.560]  不過他的反應是什麼?
[00:28:56.560 --> 00:28:57.560]  他信服
[00:28:57.560 --> 00:28:58.560]  他信服
[00:28:58.560 --> 00:28:59.560]  為什麼?
[00:28:59.560 --> 00:29:02.560]  因為他知道耶穌是從神那裡來
[00:29:02.560 --> 00:29:04.560]  雖然他不是專家
[00:29:04.560 --> 00:29:06.560]  你叫到
[00:29:06.560 --> 00:29:08.560]  是你叫我就做
[00:29:08.560 --> 00:29:10.560]  當然如果沒有結果
[00:29:10.560 --> 00:29:11.560]  做不到
[00:29:11.560 --> 00:29:13.560]  沒有成果
[00:29:13.560 --> 00:29:14.560]  他才說
[00:29:14.560 --> 00:29:16.560]  我說了給你聽
[00:29:16.560 --> 00:29:17.560]  說了
[00:29:17.560 --> 00:29:19.560]  我提了
[00:29:19.560 --> 00:29:21.560]  接著那句是什麼?
[00:29:21.560 --> 00:29:23.560]  不關我的事
[00:29:23.560 --> 00:29:25.560]  不知道彼得是不是這樣想
[00:29:25.560 --> 00:29:28.560]  我們這樣讀完就猜
[00:29:28.560 --> 00:29:31.560]  他可能有這樣的反應
[00:29:31.560 --> 00:29:34.560]  所以耶穌用他的船
[00:29:34.560 --> 00:29:39.560]  耶穌在船上教導天國的道理
[00:29:39.560 --> 00:29:43.560]  耶穌用他的人和他的技能
[00:29:43.560 --> 00:29:46.560]  加上船去打魚
[00:29:46.560 --> 00:29:47.560]  他特別說
[00:29:47.560 --> 00:29:49.560]  開到水深之處
[00:29:49.560 --> 00:29:52.560]  這句我們歌也能唱
[00:29:52.560 --> 00:29:55.560]  Wilson Lee 應該懂得唱
[00:29:55.560 --> 00:29:59.560]  開到水深之處
[00:29:59.560 --> 00:30:02.560]  什麼快快離開邊岸
[00:30:02.560 --> 00:30:04.560]  這些是古典歌
[00:30:04.560 --> 00:30:06.560]  不懂的
[00:30:06.560 --> 00:30:08.560]  我想大家一起讀
[00:30:08.560 --> 00:30:10.560]  第六和第七節
[00:30:10.560 --> 00:30:12.560]  很震撼的
[00:30:12.560 --> 00:30:14.560]  你預料不到的
[00:30:14.560 --> 00:30:16.560]  你試過開很多次的福音班
[00:30:16.560 --> 00:30:19.560]  沒有人報名
[00:30:19.560 --> 00:30:21.560]  Angela經常不喜歡
[00:30:21.560 --> 00:30:24.560]  今天沒有新朋友
[00:30:24.560 --> 00:30:28.560]  今天報名的又沒有出現
[00:30:28.560 --> 00:30:30.560]  如果你約中學生去玩
[00:30:30.560 --> 00:30:34.560]  這組有個花名叫「甩底組」
[00:30:34.560 --> 00:30:36.560]  如果你約朋友去玩
[00:30:36.560 --> 00:30:39.560]  有些中學生十個報名
[00:30:39.560 --> 00:30:40.560]  如果沒有收錢
[00:30:40.560 --> 00:30:42.560]  沒有拿按金
[00:30:42.560 --> 00:30:44.560]  之後退回給那些
[00:30:44.560 --> 00:30:46.560]  他很容易甩底
[00:30:46.560 --> 00:30:49.560]  你不斷等他不行
[00:30:49.560 --> 00:30:50.560]  但這裡很特別
[00:30:50.560 --> 00:30:52.560]  我們讀第六和第七節
[00:30:52.560 --> 00:30:55.560]  彼得經歷那件事
[00:30:55.560 --> 00:30:57.560]  讀第六和第七節
[00:30:57.560 --> 00:31:01.560]  他們下了網,圈住許多魚
[00:31:01.560 --> 00:31:03.560]  網險些裂開
[00:31:03.560 --> 00:31:07.560]  就招手叫另一隻船上的同伴來幫助
[00:31:07.560 --> 00:31:09.560]  他們就來
[00:31:09.560 --> 00:31:11.560]  把魚裝滿了兩隻船
[00:31:11.560 --> 00:31:14.560]  船甚至要沉下去
[00:31:14.560 --> 00:31:18.560]  你記得
[00:31:18.560 --> 00:31:20.560]  彼得之前那晚
[00:31:20.560 --> 00:31:22.560]  跟他的同伴兩隻船出去打
[00:31:22.560 --> 00:31:24.560]  晚上打魚
[00:31:24.560 --> 00:31:27.560]  我都聽有人說
[00:31:27.560 --> 00:31:30.560]  神仙難釣中午魚
[00:31:30.560 --> 00:31:33.560]  即日頭,日光日白
[00:31:33.560 --> 00:31:36.560]  所以打不到魚
[00:31:36.560 --> 00:31:40.560]  要在水至清則無魚
[00:31:40.560 --> 00:31:43.560]  即是魚如果那裡很光猛
[00:31:43.560 --> 00:31:45.560]  他很容易被人捉到
[00:31:45.560 --> 00:31:48.560]  他喜歡躲在暗的地方
[00:31:48.560 --> 00:31:50.560]  晚上他會出動
[00:31:50.560 --> 00:31:52.560]  如果前面他見到一個網
[00:31:52.560 --> 00:31:55.560]  他會避開
[00:31:55.560 --> 00:31:58.560]  所以打魚都是用晚上去打
[00:31:58.560 --> 00:32:01.560]  耶穌在日頭叫他出去打
[00:32:01.560 --> 00:32:03.560]  但震撼得來
[00:32:03.560 --> 00:32:05.560]  他從來沒有預期
[00:32:05.560 --> 00:32:09.560]  但他說魚多到網會裂開
[00:32:09.560 --> 00:32:11.560]  你記住
[00:32:11.560 --> 00:32:13.560]  將要裂開的網
[00:32:13.560 --> 00:32:15.560]  第二,找同伴來幫手
[00:32:15.560 --> 00:32:17.560]  把魚搶上來
[00:32:17.560 --> 00:32:20.560]  他說兩隻船幾乎沉
[00:32:20.560 --> 00:32:23.560]  很誇張
[00:32:23.560 --> 00:32:25.560]  誇張得很厲害
[00:32:25.560 --> 00:32:28.560]  你有沒有試過去
[00:32:28.560 --> 00:32:31.560]  Annual Dinner
[00:32:31.560 --> 00:32:34.560]  週年晚宴
[00:32:34.560 --> 00:32:36.560]  你揹著手袋
[00:32:36.560 --> 00:32:38.560]  一個杯下去
[00:32:38.560 --> 00:32:40.560]  你走的時候抽獎
[00:32:40.560 --> 00:32:43.560]  抽到你一個人都搬不走的東西
[00:32:43.560 --> 00:32:45.560]  什麼雪櫃
[00:32:45.560 --> 00:32:47.560]  總之是多到
[00:32:47.560 --> 00:32:50.560]  就算你開車去
[00:32:50.560 --> 00:32:52.560]  車都裝不下
[00:32:52.560 --> 00:32:53.560]  很誇張
[00:32:53.560 --> 00:32:55.560]  如果今天有人送禮物來
[00:32:55.560 --> 00:32:57.560]  你整間屋都放不下
[00:32:57.560 --> 00:32:58.560]  那怎麼收?
[00:32:58.560 --> 00:33:00.560]  要找個倉庫嗎?
[00:33:00.560 --> 00:33:02.560]  所以這裏
[00:33:02.560 --> 00:33:03.560]  你想想
[00:33:03.560 --> 00:33:04.560]  對比就是
[00:33:04.560 --> 00:33:05.560]  很累
[00:33:05.560 --> 00:33:07.560]  做了一整晚的彼得
[00:33:07.560 --> 00:33:09.560]  聽完耶穌講道
[00:33:09.560 --> 00:33:12.560]  耶穌叫他出海
[00:33:12.560 --> 00:33:15.560]  對他來說
[00:33:15.560 --> 00:33:18.560]  他願意馴服
[00:33:18.560 --> 00:33:20.560]  因為他有些堅持
[00:33:20.560 --> 00:33:21.560]  有些馴服
[00:33:21.560 --> 00:33:22.560]  至少他覺得
[00:33:22.560 --> 00:33:24.560]  神都是好的
[00:33:24.560 --> 00:33:25.560]  但我覺得
[00:33:25.560 --> 00:33:26.560]  跟從主
[00:33:26.560 --> 00:33:27.560]  我們學習
[00:33:27.560 --> 00:33:30.560]  有時我們不覺得神
[00:33:30.560 --> 00:33:34.560]  給我們開的路
[00:33:34.560 --> 00:33:35.560]  處境
[00:33:35.560 --> 00:33:36.560]  我們覺得
[00:33:36.560 --> 00:33:39.560]  我們都沒什麼期望
[00:33:39.560 --> 00:33:40.560]  沒什麼信心
[00:33:40.560 --> 00:33:41.560]  前途
[00:33:41.560 --> 00:33:44.560]  事情都不會怎麼變
[00:33:44.560 --> 00:33:46.560]  但這裏的特別就是
[00:33:46.560 --> 00:33:49.560]  耶穌刻意叫他
[00:33:49.560 --> 00:33:50.560]  開到水深之處
[00:33:50.560 --> 00:33:53.560]  去落網
[00:33:53.560 --> 00:33:54.560]  剛剛昨晚做完事
[00:33:54.560 --> 00:33:56.560]  再做
[00:33:56.560 --> 00:33:59.560]  我想起以前
[00:33:59.560 --> 00:34:02.560]  阿蘭閣有個將軍叫乃曼
[00:34:02.560 --> 00:34:05.560]  他想以利沙治好他
[00:34:05.560 --> 00:34:06.560]  他說你在約旦河
[00:34:06.560 --> 00:34:09.560]  下去水沖七次涼
[00:34:09.560 --> 00:34:11.560]  沖了五次六次上來
[00:34:11.560 --> 00:34:12.560]  都沒有反應
[00:34:12.560 --> 00:34:13.560]  你會不會覺得
[00:34:13.560 --> 00:34:14.560]  身邊的人說
[00:34:14.560 --> 00:34:15.560]  他騙你的
[00:34:15.560 --> 00:34:17.560]  你不要讓他玩
[00:34:17.560 --> 00:34:18.560]  是嗎
[00:34:18.560 --> 00:34:20.560]  但你沖了六次
[00:34:20.560 --> 00:34:22.560]  既然被騙
[00:34:22.560 --> 00:34:24.560]  就去那次
[00:34:24.560 --> 00:34:25.560]  之後就治好了
[00:34:25.560 --> 00:34:27.560]  但我覺得很特別
[00:34:27.560 --> 00:34:29.560]  就是我們跟從主
[00:34:29.560 --> 00:34:30.560]  有時我們發覺
[00:34:30.560 --> 00:34:31.560]  聖經說
[00:34:31.560 --> 00:34:32.560]  我要這樣做
[00:34:32.560 --> 00:34:35.560]  但很難
[00:34:35.560 --> 00:34:36.560]  在公司
[00:34:36.560 --> 00:34:37.560]  在社會
[00:34:37.560 --> 00:34:39.560]  我們要見證主
[00:34:39.560 --> 00:34:40.560]  要不要說謊
[00:34:40.560 --> 00:34:42.560]  很難
[00:34:42.560 --> 00:34:44.560]  你預期那些人有什麼反應
[00:34:44.560 --> 00:34:45.560]  很難
[00:34:45.560 --> 00:34:46.560]  那些人不會聽
[00:34:46.560 --> 00:34:48.560]  覺得我們傻仔
[00:34:48.560 --> 00:34:50.560]  但彼得
[00:34:50.560 --> 00:34:51.560]  雖然他不明白
[00:34:51.560 --> 00:34:53.560]  甚至他可能
[00:34:53.560 --> 00:34:55.560]  裏面有些傢伙
[00:34:55.560 --> 00:34:57.560]  是主你叫我我就去
[00:34:57.560 --> 00:34:59.560]  還要我和他和好
[00:34:59.560 --> 00:35:00.560]  怎樣和好
[00:35:00.560 --> 00:35:02.560]  這個人和好不到
[00:35:02.560 --> 00:35:04.560]  他不會聽
[00:35:04.560 --> 00:35:08.560]  還要我繼續去
[00:35:08.560 --> 00:35:12.560]  很多事神叫我做
[00:35:12.560 --> 00:35:14.560]  都是預了不行
[00:35:14.560 --> 00:35:16.560]  但我覺得這裏
[00:35:16.560 --> 00:35:18.560]  彼得
[00:35:18.560 --> 00:35:21.560]  他是願意跟從神的人
[00:35:21.560 --> 00:35:23.560]  但耶穌做這個神蹟
