
[00:00:00.000 --> 00:00:04.480]  今天的題目是「顛覆生命的服侍」
[00:20:28.120 --> 00:20:30.920]  被視為不潔的撒瑪利亞人
[00:20:30.920 --> 00:20:36.720]  就活出了天父和耶穌的愛
[00:20:36.720 --> 00:20:38.720]  顛覆三
[00:20:38.720 --> 00:20:41.520]  這個撒瑪利亞人不止幫人
[00:20:41.520 --> 00:20:43.720]  看看他幫到多準
[00:20:43.720 --> 00:20:46.720]  他不單用油和酒
[00:20:46.720 --> 00:20:48.520]  去為傷者療傷
[00:20:48.520 --> 00:20:49.920]  包紮好傷口
[00:20:49.920 --> 00:20:53.320]  他就將傷者放在自己的身上
[00:20:53.320 --> 00:20:56.320]  將他送去店裏休養
[00:20:56.320 --> 00:20:59.120]  第二天就給了二錢銀紙
[00:20:59.120 --> 00:21:02.720]  交給店主去照顧這個傷者
[00:21:02.720 --> 00:21:04.720]  當時的二錢銀紙
[00:21:04.720 --> 00:21:08.720]  足夠一個人三個星期的生活費
[00:21:08.720 --> 00:21:10.120]  嘩 都很好
[00:21:10.120 --> 00:21:11.720]  三個星期都應該好了
[00:21:11.720 --> 00:21:12.720]  不過他說
[00:21:12.720 --> 00:21:13.920]  不夠的話
[00:21:13.920 --> 00:21:16.720]  我會再回來還給你
[00:21:16.720 --> 00:21:18.120]  嘩
[00:21:18.120 --> 00:21:21.320]  一個路邊見到的人
[00:21:21.320 --> 00:21:23.120]  不是他認識的人
[00:21:23.120 --> 00:21:24.520]  路邊見到的人
[00:21:24.520 --> 00:21:25.720]  平時猶太人
[00:21:25.720 --> 00:21:26.720]  說你不潔
[00:21:26.720 --> 00:21:27.720]  看不起你
[00:21:27.720 --> 00:21:29.520]  你救他都不止
[00:21:29.520 --> 00:21:34.120]  還要救到這麼重
[00:21:34.120 --> 00:21:35.720]  在三十六節
[00:21:35.720 --> 00:21:40.320]  耶穌就問這個律法師
[00:21:40.320 --> 00:21:41.320]  這三個人
[00:21:41.320 --> 00:21:46.120]  誰是落在強盜手中的倫社
[00:21:46.120 --> 00:21:47.520]  耶穌不是問
[00:21:47.520 --> 00:21:50.920]  誰是撒瑪利亞人的倫社
[00:21:50.920 --> 00:21:53.720]  耶穌是問誰成為了
[00:21:53.720 --> 00:21:59.920]  那落在強盜手中的倫社
[00:21:59.920 --> 00:22:01.720]  是不是很不同呢
[00:22:01.720 --> 00:22:05.120]  所以律法師去問耶穌的問題
[00:22:05.120 --> 00:22:07.120]  誰是我的倫社
[00:22:07.120 --> 00:22:09.520]  其實是問錯了問題
[00:22:09.520 --> 00:22:14.320]  人不應該先為倫社劃了界限
[00:22:14.320 --> 00:22:17.520]  我們反而要走出我們的安恕區
[00:22:17.520 --> 00:22:22.120]  努力成為有需要的人的倫社
[00:22:22.120 --> 00:22:25.320]  Amen
[00:22:25.320 --> 00:22:27.520]  我想起一位門徒
[00:22:27.520 --> 00:22:30.920]  他原本是一個黑社會大佬
[00:22:30.920 --> 00:22:33.720]  小時候已經沒有讀書
[00:22:33.720 --> 00:22:35.520]  不過很奇妙
[00:22:35.520 --> 00:22:37.320]  他信主之後
[00:22:37.320 --> 00:22:38.320]  其實第二些書
[00:22:38.320 --> 00:22:39.920]  他說我都不是很喜歡看
[00:22:39.920 --> 00:22:42.520]  不過不知為何只喜歡看聖經
[00:22:42.520 --> 00:22:44.920]  一回家就看聖經
[00:22:44.920 --> 00:22:48.320]  他還要讀《門女》
[00:22:48.320 --> 00:22:49.520]  每次《門女》
[00:22:49.520 --> 00:22:51.320]  有多少人讀過《門女》
[00:22:51.320 --> 00:22:54.120]  舉手來讀都可以
[00:22:54.120 --> 00:22:56.120]  每本書完結後
[00:22:56.120 --> 00:22:58.920]  我們要背墨那本書的金句
[00:22:58.920 --> 00:23:01.120]  他每次都100分
[00:23:01.120 --> 00:23:03.920]  我心想他每次都100分
[00:23:03.920 --> 00:23:08.120]  跟他同一屆有個銀行高層
[00:23:08.120 --> 00:23:10.520]  銀行高層背書不是很厲害
[00:23:10.520 --> 00:23:13.720]  結果他就肥佬
[00:23:13.720 --> 00:23:16.720]  於是這個弟兄很好
[00:23:16.720 --> 00:23:20.120]  就主動找他
[00:23:20.120 --> 00:23:23.520]  他說不如我教你怎樣背
[00:23:23.520 --> 00:23:26.320]  接著教完他之後
[00:23:26.320 --> 00:23:27.120]  他補墨
[00:23:27.120 --> 00:23:28.120]  我們有補墨的
[00:23:28.120 --> 00:23:30.320]  我們可以再來過
[00:23:30.320 --> 00:23:33.120]  他有100分
[00:23:33.120 --> 00:23:35.320]  這個弟兄不單教人背金句
[00:23:35.320 --> 00:23:36.720]  還教人做功課
[00:23:36.720 --> 00:23:39.520]  我見過他教親人背金句的
[00:23:39.520 --> 00:23:40.920]  全部都100分
[00:23:40.920 --> 00:23:42.720]  所以現在我其他的門徒
[00:23:42.720 --> 00:23:43.920]  他肥佬
[00:23:43.920 --> 00:23:45.520]  我不理他背景是甚麼
[00:23:45.520 --> 00:23:46.720]  我說你去找他
[00:23:46.720 --> 00:23:48.720]  我不懂教到你100分
[00:23:48.720 --> 00:23:50.920]  他會教到你100分
[00:23:50.920 --> 00:23:52.520]  真是很奇妙
[00:23:52.520 --> 00:23:54.720]  這個弟兄信了耶穌之後
[00:23:54.720 --> 00:23:56.720]  他真是將以前過往
[00:23:56.720 --> 00:23:59.520]  不好的行為全部都戒掉
[00:23:59.520 --> 00:24:01.720]  還要很熱心侍奉
[00:24:01.720 --> 00:24:03.520]  他除了很
[00:24:03.520 --> 00:24:05.520]  探訪隊裏面很熱心侍奉
[00:24:05.520 --> 00:24:07.120]  每隔一個星期五
[00:24:07.120 --> 00:24:08.920]  他就會跟我和Pat Siren
[00:24:08.920 --> 00:24:10.720]  去到通州街公園
[00:24:10.720 --> 00:24:14.320]  去傳福音給那些露宿者和吸毒者
[00:24:14.320 --> 00:24:17.120]  弟兄本身是做外賣速遞的
[00:24:17.120 --> 00:24:20.320]  但每次他要和我去公園的時候
[00:24:20.320 --> 00:24:22.520]  他就不會接單的
[00:24:22.520 --> 00:24:24.520]  他不只不接單
[00:24:24.520 --> 00:24:26.720]  還每次自己的銀河包
[00:24:26.720 --> 00:24:28.520]  就買很多蛋糕
[00:24:28.520 --> 00:24:30.120]  很多麵包
[00:24:30.120 --> 00:24:32.320]  下去派給那裏的街坊
[00:24:32.320 --> 00:24:33.920]  我們在那裏沖奶茶咖啡
[00:24:33.920 --> 00:24:35.720]  他就和我們一起去派
[00:24:35.720 --> 00:24:39.320]  他預備好的蛋糕和麵包給那些街坊
[00:24:39.320 --> 00:24:41.920]  弟兄的生命真的完全改變了
[00:24:41.920 --> 00:24:44.320]  最近這幾個月
[00:24:44.320 --> 00:24:48.720]  他已經開始帶一些SEN的成年人
[00:24:48.720 --> 00:24:50.520]  回來愛倫社崇拜
[00:24:50.520 --> 00:24:52.120]  帶他去上課
[00:24:52.120 --> 00:24:54.920]  他以前怎麼懂得服侍這些人
[00:24:54.920 --> 00:24:58.320]  但他真的在耶穌裏面繼續成長
[00:24:58.320 --> 00:25:00.520]  他走出自己的安書區
[00:25:00.520 --> 00:25:04.720]  他沒有為倫社預先設了一個界限
[00:25:04.720 --> 00:25:06.920]  我只懂得服侍哪些人
[00:25:06.920 --> 00:25:08.320]  他完全沒有
[00:25:08.320 --> 00:25:10.920]  所以他就可以不斷地
[00:25:10.920 --> 00:25:16.320]  成為有需要的人的倫社
[00:25:16.320 --> 00:25:18.520]  我不知道大家有沒有試過
[00:25:18.520 --> 00:25:20.520]  走出你們的安書區
[00:25:20.520 --> 00:25:22.720]  去幫助其他的人
[00:25:22.720 --> 00:25:28.320]  成為別人的倫社
[00:25:28.320 --> 00:25:30.120]  看看你周圍的人
[00:25:30.120 --> 00:25:32.720]  其實很多人有需要
[00:25:32.720 --> 00:25:34.720]  不要再給自己藉口
[00:25:34.720 --> 00:25:35.720]  我幫不到那個
[00:25:35.720 --> 00:25:37.520]  我幫不到那個
[00:25:37.520 --> 00:25:41.520]  你願不願意成為別人的倫社
[00:25:41.520 --> 00:25:45.920]  不需要為倫社預先劃界限
[00:25:45.920 --> 00:25:47.920]  你絕對可以成為
[00:25:47.920 --> 00:25:51.320]  你身邊有需要的人的倫社
[00:25:51.320 --> 00:25:54.320]  Amen
[00:25:54.320 --> 00:25:56.520]  講完愛人如己
[00:25:56.520 --> 00:25:58.520]  當然上帝沒有停在那裏
[00:25:58.520 --> 00:26:00.920]  耶穌繼續教我們的是
[00:26:00.920 --> 00:26:02.720]  專一愛神
[00:26:02.720 --> 00:26:06.320]  謙卑專心領受主的道
[00:26:06.320 --> 00:26:08.320]  我邀請大家一齊繼續讀
[00:26:08.320 --> 00:26:09.720]  1 2 3
[00:26:09.720 --> 00:26:11.720]  他們走路的時候
[00:26:11.720 --> 00:26:14.120]  耶穌進入了我的村莊
[00:26:14.120 --> 00:26:16.520]  他們走路的人叫馬大
[00:26:16.520 --> 00:26:18.520]  是他導致的教育
[00:26:18.520 --> 00:26:20.320]  他有多麼熱情
[00:26:20.320 --> 00:26:21.720]  你怎麽看得到
[00:26:21.720 --> 00:26:23.120]  在耶穌的日前
[00:26:23.120 --> 00:26:24.920]  作了一件大事
[00:26:24.920 --> 00:26:26.920]  馬大事後的事多
[00:26:26.920 --> 00:26:28.320]  心裡忙亂
[00:26:28.320 --> 00:26:30.120]  就進前來說
[00:26:30.120 --> 00:26:30.920]  主啊
[00:26:30.920 --> 00:26:33.920]  我的妹子留下我一個時候
[00:26:33.920 --> 00:26:35.520]  祢不在意嗎
[00:26:35.520 --> 00:26:38.520]  請吩咐她來幫助我
[00:26:38.520 --> 00:26:40.120]  讀完這兩節
[00:26:40.120 --> 00:26:41.720]  耶穌回答說
[00:26:41.720 --> 00:26:43.120]  馬大 馬大
[00:26:43.120 --> 00:26:46.320]  你為許多的事思慮煩擾
[00:26:46.320 --> 00:26:48.120]  但是不可少的
[00:26:48.120 --> 00:26:49.320]  只有一件
[00:26:49.320 --> 00:26:51.720]  瑪利亞已經選擇了
[00:26:51.720 --> 00:26:53.320]  尚好的福分
[00:26:53.320 --> 00:26:56.520]  是不能奪去的
[00:26:56.520 --> 00:26:57.520]  我想問問大家
[00:26:57.520 --> 00:26:59.720]  瑪利亞努力事後
[00:26:59.720 --> 00:27:01.720]  客人有沒有問題
[00:27:01.720 --> 00:27:02.920]  沒有問題
[00:27:02.920 --> 00:27:06.720]  接待客人當然是愛倫社的表現
[00:27:06.720 --> 00:27:11.120]  所以問題並不是騰驒去服侍人
[00:27:11.120 --> 00:27:12.520]  愛神愛人
[00:27:12.520 --> 00:27:14.520]  是真的要走出來的
[00:27:14.520 --> 00:27:15.520]  剛剛才說完
[00:27:15.520 --> 00:27:17.120]  好撒瑪利亞人
[00:27:17.120 --> 00:27:21.320]  他服侍受傷的猶太人
[00:27:21.320 --> 00:27:23.520]  就是最好的榜樣
[00:27:23.520 --> 00:27:25.120]  問題在哪裏
[00:27:25.120 --> 00:27:28.120]  問題不是盡力服侍主
[00:27:28.120 --> 00:27:32.320]  問題是馬大心裡煩亂
[00:27:32.320 --> 00:27:34.920]  思慮煩擾
[00:27:34.920 --> 00:27:36.320]  心裡忙亂
[00:27:36.320 --> 00:27:37.720]  思慮煩擾
[00:27:37.720 --> 00:27:43.320]  所以原來問題不在於事情多還是事情少
[00:27:43.320 --> 00:27:46.520]  如果我們的心不亂
[00:27:46.520 --> 00:27:49.120]  如果我們的心不忙
[00:27:49.120 --> 00:27:52.520]  我們的手腳就不亂
[00:27:52.520 --> 00:27:54.120]  侍奉主的原則
[00:27:54.120 --> 00:27:58.320]  是先要將侍奉的心歸向神
[00:27:58.320 --> 00:28:00.920]  當我們將侍奉的心歸向神
[00:28:00.920 --> 00:28:03.120]  外面一切的工作
[00:28:03.120 --> 00:28:08.120]  會慢慢變得有規律有秩序
[00:28:08.120 --> 00:28:09.920]  主提醒馬大的
[00:28:09.920 --> 00:28:14.320]  是你為許多的事思慮煩擾
[00:28:14.320 --> 00:28:17.520]  主不是說你做事做得太多
[00:28:17.520 --> 00:28:23.120]  主是說你思慮令到你煩擾和苦惱
[00:28:23.120 --> 00:28:27.720]  耶穌又不是說你做事不用心思
[00:28:27.720 --> 00:28:34.720]  耶穌是說你的心思不要讓事物煩擾不安
[00:28:34.720 --> 00:28:42.720]  這樣就會失去了侍奉應該有的喜樂和平安
[00:28:42.720 --> 00:28:44.320]  大家有沒有留意到
[00:28:44.320 --> 00:28:47.720]  馬大還要求瑪利亞去幫他
[00:28:47.720 --> 00:28:51.920]  叫耶穌叫我妹妹去幫我
[00:28:51.920 --> 00:28:56.520]  其實反映他心裡有些問題
[00:28:56.520 --> 00:28:57.920]  他什麼問題
[00:28:57.920 --> 00:28:59.920]  他可能不抵得瑪利亞
[00:28:59.920 --> 00:29:01.320]  什麼都不做
[00:29:01.320 --> 00:29:03.520]  就只坐在耶穌身邊
[00:29:03.520 --> 00:29:05.520]  只聽耶穌講道
[00:29:05.520 --> 00:29:08.720]  自己就忙到一頭煙
[00:29:08.720 --> 00:29:11.920]  服侍主要甘心樂意
[00:29:11.920 --> 00:29:14.120]  千萬不要比較
[00:29:14.120 --> 00:29:15.320]  陳牧師經常說
[00:29:15.320 --> 00:29:18.120]  三大邪教之一是什麼
[00:29:18.120 --> 00:29:19.520]  比較
[00:29:19.520 --> 00:29:21.920]  比較就是死定了
[00:29:21.920 --> 00:29:24.920]  所以我們只需要做好自己的本份
[00:29:24.920 --> 00:29:27.120]  所以就算外表多繁忙
[00:29:27.120 --> 00:29:33.320]  我們在上帝裡面都可以忘而不亂
[00:29:33.320 --> 00:29:35.520]  又看看瑪利亞
[00:29:35.520 --> 00:29:37.720]  其實瑪利亞所做的事
[00:29:37.720 --> 00:29:40.720]  在當時來說真的很顛覆
[00:29:40.720 --> 00:29:43.720]  因為當時的社會如果要接待客人
[00:29:43.720 --> 00:29:46.520]  女性是應該去預備所有的食物
[00:29:46.520 --> 00:29:49.120]  打理好一切的事務
[00:29:49.120 --> 00:29:51.720]  不過瑪利亞真的什麼都不做
[00:29:51.720 --> 00:29:55.920]  她只是坐在耶穌的腳前聽道
[00:29:55.920 --> 00:29:57.520]  第一世紀
[00:29:57.520 --> 00:30:02.520]  他們覺得女性是不需要接受教導的
[00:30:02.520 --> 00:30:05.920]  不過瑪利亞就好像耶穌的門徒一樣
[00:30:05.920 --> 00:30:09.320]  坐在耶穌的腳前聽道
[00:30:09.320 --> 00:30:13.520]  她根本就不理會外面的事情
[00:30:13.520 --> 00:30:16.320]  她只是很安靜謙卑
[00:30:16.320 --> 00:30:17.920]  坐在耶穌的腳前
[00:30:17.920 --> 00:30:22.520]  專一專心的領受上帝的道
[00:30:22.520 --> 00:30:25.520]  她不會被外面的事情煩擾
[00:30:25.520 --> 00:30:28.720]  甚至她姐姐瑪大對她自己的不滿
[00:30:28.720 --> 00:30:30.320]  她都不理
[00:30:30.320 --> 00:30:34.520]  她仍然繼續用一個專心的態度
[00:30:34.520 --> 00:30:36.120]  去親近上帝
[00:30:36.120 --> 00:30:38.720]  領受上帝的道
[00:30:38.720 --> 00:30:42.720]  整件事裡面耶穌有沒有罵瑪利亞
[00:30:42.720 --> 00:30:44.520]  沒有吧
[00:30:44.520 --> 00:30:48.320]  整件事裡面瑪利亞沒有出過聲
[00:30:48.320 --> 00:30:50.720]  不過耶穌都沒有罵她
[00:30:50.720 --> 00:30:53.320]  反過來耶穌還稱讚她
[00:30:53.320 --> 00:30:54.720]  耶穌稱讚她什麼
[00:30:54.720 --> 00:30:57.720]  她選擇了上好的福分
[00:30:57.720 --> 00:31:00.120]  是不可以奪去的
[00:31:00.120 --> 00:31:03.520]  其實耶穌在這裡同時都在回應
[00:31:03.520 --> 00:31:06.920]  這個律法師在二十五節所問的問題
[00:31:06.920 --> 00:31:12.120]  我該做什麼才可以承受永生
[00:31:12.120 --> 00:31:15.120]  原來耶穌在這裡都很想告訴律法師
[00:31:15.120 --> 00:31:17.320]  若果要承受永生
[00:31:17.320 --> 00:31:25.320]  人必須要選擇瑪利亞所選擇的上好福分
[00:31:25.320 --> 00:31:30.320]  以專一的心去領受上帝的道
[00:31:30.320 --> 00:31:33.920]  其實和上帝建立好一個親密的關係
[00:31:33.920 --> 00:31:37.520]  就會活出一個愛主的生命
[00:31:37.520 --> 00:31:39.320]  原來去到約翰福音
[00:31:39.320 --> 00:31:42.120]  耶穌被賣之前幾天
[00:31:42.120 --> 00:31:50.720]  瑪利亞就用很貴的香膏打破玉瓶去告耶穌
[00:31:50.720 --> 00:31:53.720]  其實當她走出來告耶穌的時候
[00:31:53.720 --> 00:31:57.720]  瑪利亞再不只是接受而是給予
[00:31:57.720 --> 00:32:02.520]  不再只是享受上帝的道而是付出代價
[00:32:02.520 --> 00:32:05.720]  不再只是獲得上好的福分
[00:32:05.720 --> 00:32:10.920]  而是奉獻極貴重的香膏
[00:32:10.920 --> 00:32:13.320]  所以如果我們真的愛主
[00:32:13.320 --> 00:32:15.720]  我們都應該求我們的主
[00:32:15.720 --> 00:32:18.720]  使我們成為好像瑪利亞一樣
[00:32:18.720 --> 00:32:22.120]  為主傾倒寶貴的香膏
[00:32:22.120 --> 00:32:27.120]  使主滿足
[00:32:27.120 --> 00:32:31.920]  當我想到我們要忘而不亂
[00:32:31.920 --> 00:32:33.920]  專一跟隨主
[00:32:33.920 --> 00:32:37.320]  專心做好上帝給我們的工作
[00:32:37.320 --> 00:32:41.920]  我又想起我們另外一位目者Pastor Pam
[00:32:41.920 --> 00:32:43.520]  2016年
[00:32:43.520 --> 00:32:46.920]  我們回到2016年1月24日
[00:32:46.920 --> 00:32:51.920]  本來阿根廷那天就有兩場戶外嘉年華
[00:32:51.920 --> 00:32:53.720]  新春嘉年華
[00:32:53.720 --> 00:32:58.120]  但如果大家對那個日子敏感
[00:32:58.120 --> 00:33:03.520]  原來當年是全香港有歷史以來
[00:33:03.520 --> 00:33:08.320]  最凍的第三凍的冬天
[00:33:08.320 --> 00:33:14.920]  那天我跟同工義工7點就去到球場
[00:33:14.920 --> 00:33:15.920]  我想問一下
[00:33:15.920 --> 00:33:19.520]  當日誰已經跟我這麼早去到球場
[00:33:19.520 --> 00:33:23.120]  今早有人Peggy舉手
[00:33:23.120 --> 00:33:24.520]  Carina你在嗎
[00:33:24.520 --> 00:33:25.920]  你也在
[00:33:25.920 --> 00:33:28.120]  那天真的很凍
[00:33:28.120 --> 00:33:33.320]  凍到你基本上不可能在外面有任何活動
[00:33:33.320 --> 00:33:35.920]  嘩 怎麼辦
[00:33:35.920 --> 00:33:39.120]  所以陳牧師和Pastor Pam就當機立斷
[00:33:39.120 --> 00:33:41.520]  不好了 做不到戶外的了
[00:33:41.520 --> 00:33:45.920]  我們就將整個嘉年華會搬回去我們教會
[00:33:45.920 --> 00:33:48.920]  不過當時的堂址在太子
[00:33:48.920 --> 00:33:50.120]  不是這裡
[00:33:50.120 --> 00:33:53.520]  我們的堂址是有三層半的地方
[00:33:53.520 --> 00:33:56.920]  嘩 將整個戶外的嘉年華
[00:33:56.920 --> 00:34:00.320]  搬回去那三層半的樓裏面
[00:34:00.320 --> 00:34:02.320]  真是一個很大的挑戰
[00:34:02.320 --> 00:34:04.520]  Pastor Pam是我們那天的領軍
[00:34:04.520 --> 00:34:10.520]  他冷靜有條筆水地安排了每層樓要做的事
[00:34:10.520 --> 00:34:12.720]  我們每位同工義工
[00:34:12.720 --> 00:34:16.320]  只需要負責好我們自己負責的事
[00:34:16.320 --> 00:34:20.520]  有秩序地完成整個搬遷過程
[00:34:20.520 --> 00:34:24.720]  而當日有份參與的同工義工
[00:34:24.720 --> 00:34:27.520]  是完全沒有異議
[00:34:27.520 --> 00:34:29.520]  一句說話我們都不會說
[00:34:29.520 --> 00:34:33.520]  我們只是信服聆聽和執行
[00:34:33.520 --> 00:34:36.120]  而兩個嘉年華
[00:34:36.120 --> 00:34:37.520]  下午兩個嘉年華
[00:34:37.520 --> 00:34:41.120]  就很順利地按時在教會裏面
[00:34:41.120 --> 00:34:44.320]  歡喜快樂地聚合
[00:34:44.320 --> 00:34:45.920]  完了每場的嘉年華
[00:34:45.920 --> 00:34:47.520]  街坊走的時候
[00:34:47.520 --> 00:34:49.320]  對著我們真是很開心
[00:34:49.320 --> 00:34:51.120]  我們見到他們都很開心
[00:34:51.120 --> 00:34:52.320]  他們跟我們說
[00:34:52.320 --> 00:34:54.720]  嘩 今天真是玩得很開心
[00:34:54.720 --> 00:34:56.320]  嘩 很感恩
[00:34:56.320 --> 00:34:58.920]  我們可以在這裏這麼舒服地玩
[00:34:58.920 --> 00:35:01.720]  不用在外面冷
[00:35:01.720 --> 00:35:02.520]  是啊
[00:35:02.520 --> 00:35:05.720]  原來街坊都不用在外面冷著玩
[00:35:05.720 --> 00:35:06.920]  是不是啊
[00:35:06.920 --> 00:35:08.920]  嘩 更感恩的是
[00:35:08.920 --> 00:35:11.720]  那天是上帝所定的日子
[00:35:11.720 --> 00:35:16.520]  我們最後是有175位街坊信了耶穌
[00:35:16.520 --> 00:35:17.920]  我們給予掌聲耶穌
[00:35:17.920 --> 00:35:19.320]  (掌聲)
[00:35:19.320 --> 00:35:23.320]  一切榮耀 頌讚都歸給我們的上帝
[00:35:23.320 --> 00:35:24.920]  是啊
[00:35:24.920 --> 00:35:29.920]  我們真是很需要在上帝裏面盡心服事
[00:35:29.920 --> 00:35:33.320]  不過我們要做一個忘而不亂的人
[00:35:33.320 --> 00:35:35.920]  但那個不是突然之間發生
[00:35:35.920 --> 00:35:40.720]  而是需要靠我們不斷跟上帝建立一個密切的關係
[00:35:40.720 --> 00:35:42.120]  就好像我們牧者
[00:35:42.120 --> 00:35:45.120]  跟上帝建立一個密切的關係
[00:35:45.120 --> 00:35:47.120]  當有危機來到的時候
[00:35:47.120 --> 00:35:53.120]  就可以忘而不亂地去安排好一切的東西
[00:35:53.120 --> 00:35:57.120]  想問問大家 你們每天有沒有劃出時間
[00:35:57.120 --> 00:36:00.120]  專一聆聽主的吩咐
[00:36:00.120 --> 00:36:04.120]  成為你每天得力的源頭
[00:36:04.120 --> 00:36:11.120]  我們要做不忘亂的馬大
[00:36:11.120 --> 00:36:14.120]  不過我們更加要做馬利亞
[00:36:14.120 --> 00:36:17.120]  我們要盡力為主擺上
[00:36:17.120 --> 00:36:21.120]  但是我們更加要不停地親近主
[00:36:21.120 --> 00:36:25.120]  唯有不停地親近耶穌 親近上帝
[00:36:25.120 --> 00:36:28.120]  我們才有能力去服事上帝
[00:36:28.120 --> 00:36:30.120]  Amen
[00:36:30.120 --> 00:36:34.120]  所以去到總結
[00:36:34.120 --> 00:36:40.120]  你要盡心盡性盡力盡義愛主你的神
[00:36:40.120 --> 00:36:43.120]  又要愛鄰舍如同自己
[00:36:43.120 --> 00:36:49.120]  這個的而且確是我們得著永生的弱勢
[00:36:49.120 --> 00:36:54.120]  所以我們既要學習好撒馬利亞人
[00:36:54.120 --> 00:36:57.120]  成為別人的鄰舍 愛人如己
[00:36:57.120 --> 00:37:01.120]  亦都要學習馬利亞以專一的心
[00:37:01.120 --> 00:37:03.120]  聆聽主的吩咐
[00:37:03.120 --> 00:37:07.120]  並且行出主的教導
[00:37:07.120 --> 00:37:11.120]  這些功課是需要我們銳意學習的
[00:37:11.120 --> 00:37:15.120]  刻意劃分時間出來去實踐
[00:37:15.120 --> 00:37:17.120]  不過這些生命的果子
[00:37:17.120 --> 00:37:23.120]  可以為我們生命帶來永生的應許
[00:37:23.120 --> 00:37:27.120]  這些功課可能真的會顛覆我們的生活
[00:37:27.120 --> 00:37:29.120]  你想想如果你不信耶穌
[00:37:29.120 --> 00:37:31.120]  你不愛耶穌
[00:37:31.120 --> 00:37:33.120]  你會不會這樣盡力愛人
[00:37:33.120 --> 00:37:37.120]  你會不會這樣盡力愛神
[00:37:37.120 --> 00:37:43.120]  不過這些顛覆性的學習的服事
[00:37:43.120 --> 00:37:46.120]  雖然改變我們的生活模式
[00:37:46.120 --> 00:37:51.120]  但是它可以為我們的生命帶來顛覆性的結局
[00:37:51.120 --> 00:37:54.120]  因為我們可以從必死的生命
[00:37:54.120 --> 00:37:57.120]  轉化成為永恆的生命
[00:37:57.120 --> 00:38:01.120]  這個是不是很美麗的結局
[00:38:01.120 --> 00:38:07.120]  如果你都想可以有一條這麼美麗的人生路
[00:38:07.120 --> 00:38:13.120]  去到上帝所為我們預備這個永生的結局
[00:38:13.120 --> 00:38:16.120]  我們就接受這個挑戰
[00:38:16.120 --> 00:38:19.120]  走出這個顛覆性的服事好不好
