
[00:00:00.000 --> 00:00:04.040]  今天我要繼續來講我們出埃及記的第三講
[00:18:46.680 --> 00:18:47.960]  怎麼搞啊
[00:18:47.960 --> 00:18:48.960]  弟兄啊
[00:18:48.960 --> 00:18:53.720]  我怎麼講我怎麼澆灌除草施肥耕耘
[00:18:53.720 --> 00:18:56.040]  你不長就不長啊
[00:18:56.040 --> 00:18:58.280]  神快要來了
[00:18:58.280 --> 00:19:00.440]  你還不趕快長啊
[00:19:00.440 --> 00:19:01.560]  你說什麼
[00:19:01.560 --> 00:19:02.560]  你不信
[00:19:02.560 --> 00:19:04.280]  心裡面好難過
[00:19:04.280 --> 00:19:05.160]  一轉頭
[00:19:05.160 --> 00:19:07.520]  她到別的地方去信去了
[00:19:07.520 --> 00:19:09.280]  到別的地方去受洗了
[00:19:09.280 --> 00:19:10.360]  好難過
[00:19:10.360 --> 00:19:11.400]  但是
[00:19:11.400 --> 00:19:14.840]  我們撒種的耕耘的澆水的
[00:19:15.000 --> 00:19:17.160]  除草的施肥的
[00:19:17.160 --> 00:19:18.800]  都有份啊
[00:19:18.800 --> 00:19:19.920]  不是嗎
[00:19:19.920 --> 00:19:21.640]  摩西有份
[00:19:21.640 --> 00:19:23.640]  而且大大的有份
[00:19:23.640 --> 00:19:26.120]  以色列人最尊崇的
[00:19:26.120 --> 00:19:28.240]  摩西是第一名
[00:19:28.240 --> 00:19:30.440]  各位弟兄姐妹朋友
[00:19:30.440 --> 00:19:33.920]  荊棘在今天還在少
[00:19:33.920 --> 00:19:37.480]  我們在北美或在世界上
[00:19:37.480 --> 00:19:39.760]  欠缺許多的工人
[00:19:39.760 --> 00:19:42.760]  耶穌走遍各城各巷
[00:19:43.160 --> 00:19:45.080]  傳福音一併盤詭
[00:19:45.080 --> 00:19:47.800]  祂看見人困苦流離
[00:19:47.800 --> 00:19:49.160]  如楊沒有牧人
[00:19:49.160 --> 00:19:50.440]  就憐憫他們
[00:19:50.440 --> 00:19:52.880]  神要叫我們跟著祂
[00:19:52.880 --> 00:19:54.720]  再去廣傳福音
[00:19:54.720 --> 00:19:56.080]  遍查荊棘
[00:19:56.080 --> 00:19:58.720]  你們是不是神所見現的人啊
[00:19:58.720 --> 00:20:00.360]  當然是
[00:20:00.360 --> 00:20:02.480]  誠如保羅所說的
[00:20:02.480 --> 00:20:06.600]  外邦人在基督耶穌裡同為後世
[00:20:06.600 --> 00:20:08.000]  成為一體
[00:20:08.000 --> 00:20:09.880]  同盟應許
[00:20:09.880 --> 00:20:11.600]  哈雷勒亞
[00:20:12.240 --> 00:20:13.520]  我們的摩西
[00:20:13.520 --> 00:20:15.920]  也過去了好幾千年
[00:20:15.920 --> 00:20:19.320]  保羅為他蓋棺論定
[00:20:19.320 --> 00:20:20.760]  在《西伯來書》
[00:20:20.760 --> 00:20:22.480]  說了一句話說
[00:20:22.480 --> 00:20:25.880]  摩西因著信就離開埃及
[00:20:25.880 --> 00:20:27.920]  不怕亡怒
[00:20:27.920 --> 00:20:29.920]  因為他恆心忍耐
[00:20:29.920 --> 00:20:31.880]  如同看見
[00:20:31.880 --> 00:20:34.080]  那不能看見的主
[00:20:34.080 --> 00:20:37.240]  讓我們也再一次仰望神
[00:20:37.240 --> 00:20:41.080]  看見那不能看見的神
[00:20:42.080 --> 00:20:43.920]  我們看我們的環境
[00:20:43.920 --> 00:20:45.400]  就心灰意冷
[00:20:45.400 --> 00:20:47.600]  我們看我們自己裡面
[00:20:47.600 --> 00:20:49.800]  就自行懺悔
[00:20:49.800 --> 00:20:53.440]  但是當我們向上看的時候
[00:20:53.440 --> 00:20:55.800]  你看到的是全能的主
[00:20:55.800 --> 00:20:57.640]  你看到的是阿多納
[00:20:57.640 --> 00:20:59.440]  你看到的是El Shaddai
[00:20:59.440 --> 00:21:02.040]  你看到的是耶穌阿和馬西亞
[00:21:02.040 --> 00:21:03.680]  那是我們的神
[00:21:03.680 --> 00:21:05.080]  哈雷勒亞
[00:21:05.080 --> 00:21:07.240]  只要你肯對上帝說
[00:21:07.240 --> 00:21:08.320]  Yes
[00:21:10.240 --> 00:21:13.240]  美國總統Thomas Jefferson
[00:21:13.240 --> 00:21:15.520]  這個總統非常偉大
[00:21:15.520 --> 00:21:19.040]  他訂定了美國政治的基礎
[00:21:19.040 --> 00:21:21.520]  到現在能夠這麼強盛
[00:21:21.520 --> 00:21:24.880]  他有一次輕裝簡行
[00:21:24.880 --> 00:21:28.160]  跟著幾個隨從騎著馬出遊
[00:21:28.160 --> 00:21:32.320]  來到一個喘急的河流橋衝斷
[00:21:32.320 --> 00:21:35.520]  隨從有一個就先過去了
[00:21:35.520 --> 00:21:37.720]  Thomas Jefferson
[00:21:37.720 --> 00:21:39.120]  他準備要過的時候
[00:21:39.120 --> 00:21:42.240]  旁邊有一個也要過河的人說
[00:21:42.240 --> 00:21:45.200]  你可不可以帶我一起過去啊
[00:21:45.200 --> 00:21:48.160]  所以Thomas就說跟我來
[00:21:48.160 --> 00:21:49.600]  就帶著他一匹馬
[00:21:49.600 --> 00:21:51.840]  就縱馬過河
[00:21:51.840 --> 00:21:53.160]  到了對岸
[00:21:53.160 --> 00:21:56.200]  結果那個隨從就問那個人說
[00:21:56.200 --> 00:21:58.920]  你怎麼什麼人不挑你
[00:21:58.920 --> 00:22:00.200]  挑這個總統啊
[00:22:00.200 --> 00:22:03.040]  哇這個人趕快跳下馬來啊
[00:22:03.040 --> 00:22:04.760]  鞠躬打擊說
[00:22:04.760 --> 00:22:06.440]  我永遠不是泰山
[00:22:06.440 --> 00:22:07.840]  謝謝總統
[00:22:08.200 --> 00:22:10.400]  他說我會選你呢
[00:22:10.400 --> 00:22:14.200]  因為我怎麼看他們每一個人臉上都是寫No
[00:22:14.200 --> 00:22:15.840]  只有你寫Yes
[00:22:15.840 --> 00:22:17.240]  Hallelujah
[00:22:17.240 --> 00:22:19.600]  讓我們做一個說Yes的人
[00:22:19.600 --> 00:22:21.960]  向耶穌說Yes
[00:22:21.960 --> 00:22:24.520]  向撒旦魔鬼說No
[00:22:24.520 --> 00:22:27.240]  向埃及法老王說No
[00:22:27.240 --> 00:22:31.080]  向帶我們出埃及的摩西說Yes
[00:22:31.080 --> 00:22:32.920]  讓我們再一次向
[00:22:32.920 --> 00:22:35.600]  荊棘雖然火燒
[00:22:35.600 --> 00:22:38.120]  但是不被燒壞的神
[00:22:38.240 --> 00:22:39.240]  說Yes
[00:22:39.240 --> 00:22:42.200]  我們的生命就有救了
[00:22:42.200 --> 00:22:43.600]  讓我們低頭禱告
[00:22:43.600 --> 00:22:45.480]  阿爸父我們感謝你
[00:22:45.480 --> 00:22:46.720]  讚美你
[00:22:46.720 --> 00:22:48.720]  祢是偉大的使教神
[00:22:48.720 --> 00:22:51.440]  謝謝你給我們禱告
[00:22:51.440 --> 00:22:52.840]  Hallelujah
[00:22:52.840 --> 00:22:54.640]  謝謝你給了我們祭拜
[00:22:54.640 --> 00:22:56.000]  讚美我們的禱告
[00:22:56.000 --> 00:22:58.080]  再一次把榮耀歸給你
[00:22:58.080 --> 00:22:58.880]  這樣
[00:22:58.880 --> 00:23:01.360]  是奉主耶穌基督的名禱告
[00:23:01.360 --> 00:23:02.720]  Amen

