
[00:00:00.000 --> 00:00:06.700]  今天要講的題目是江湖中人裡面的懷疑人生
[00:16:19.700 --> 00:16:21.700]  不單止不在他的手上
[00:16:21.700 --> 00:16:24.200]  更加根據第一節的經文說
[00:16:24.200 --> 00:16:27.700]  是他不能知道
[00:16:27.700 --> 00:16:29.700]  正如剛才我說
[00:16:29.700 --> 00:16:30.700]  打麻將的一個比喻
[00:16:30.700 --> 00:16:32.200]  你永遠不知道
[00:16:32.200 --> 00:16:34.200]  你下一隻摸什麼
[00:16:34.200 --> 00:16:36.700]  有時候真的被迫出衝
[00:16:36.700 --> 00:16:37.700]  你明白的
[00:16:37.700 --> 00:16:40.200]  你大致上了解一下那件事
[00:16:40.200 --> 00:16:41.200]  接著到第二節
[00:16:41.200 --> 00:16:42.700]  我想看回經文
[00:16:42.700 --> 00:16:43.700]  第二節他說
[00:16:43.700 --> 00:16:49.700]  凡臨到眾人的際遇都一樣
[00:16:49.700 --> 00:16:51.200]  義人惡人一樣
[00:16:51.200 --> 00:16:52.200]  好人壞人一樣
[00:16:52.200 --> 00:16:54.200]  獻祭的不獻祭的都一樣
[00:16:54.200 --> 00:16:56.200]  他在說各人的際遇
[00:16:56.200 --> 00:16:59.200]  和各人行善與否
[00:16:59.200 --> 00:17:02.200]  你做好人和做惡人
[00:17:02.200 --> 00:17:06.200]  你都很可能有類似的遭遇
[00:17:06.200 --> 00:17:07.200]  我們常常想
[00:17:07.200 --> 00:17:08.200]  好人有好報
[00:17:08.200 --> 00:17:10.200]  惡人有惡報
[00:17:10.200 --> 00:17:12.200]  若然未報
[00:17:12.200 --> 00:17:13.200]  時辰未到
[00:17:13.200 --> 00:17:14.200]  我們常常這樣說
[00:17:14.200 --> 00:17:15.200]  但是傳道者
[00:17:15.200 --> 00:17:18.200]  縱觀他幾十年的人生去看
[00:17:18.200 --> 00:17:20.200]  又不是這樣
[00:17:20.200 --> 00:17:21.200]  反而第三節他說
[00:17:21.200 --> 00:17:24.200]  日光之下發生的一切事
[00:17:24.200 --> 00:17:26.200]  終有一件禍患
[00:17:26.200 --> 00:17:29.200]  就是眾人的際遇都一樣
[00:17:29.200 --> 00:17:30.200]  在說什麼呢?
[00:17:30.200 --> 00:17:34.200]  那個禍患是在說死亡
[00:17:34.200 --> 00:17:37.200]  我特別想和你解釋第三節下面
[00:17:37.200 --> 00:17:38.200]  他特別提到
[00:17:38.200 --> 00:17:40.200]  有些人心充滿了惡
[00:17:40.200 --> 00:17:43.200]  活著的時候心裡狂妄
[00:17:43.200 --> 00:17:45.200]  後來也歸死在那裡
[00:17:45.200 --> 00:17:46.200]  他即是在說
[00:17:46.200 --> 00:17:47.200]  惡人都會死
[00:17:47.200 --> 00:17:50.200]  但為什麼會說這群是惡人呢?
[00:17:50.200 --> 00:17:52.200]  那群人有多惡呢?
[00:17:52.200 --> 00:17:55.200]  我想起新約《雅各書》第四章
[00:17:55.200 --> 00:17:56.200]  有一段經文
[00:17:56.200 --> 00:17:58.200]  我讀給你聽
[00:17:58.200 --> 00:17:59.200]  注意
[00:17:59.200 --> 00:18:00.200]  有人說
[00:18:00.200 --> 00:18:02.200]  今日明日
[00:18:02.200 --> 00:18:04.200]  我們要去這個城
[00:18:04.200 --> 00:18:06.200]  去那裡住一年
[00:18:06.200 --> 00:18:07.200]  做買賣賺錢
[00:18:07.200 --> 00:18:09.200]  有沒有印象呢?
[00:18:09.200 --> 00:18:10.200]  然後聖經就說
[00:18:10.200 --> 00:18:12.200]  其實明天如何
[00:18:12.200 --> 00:18:14.200]  你們還不知道
[00:18:14.200 --> 00:18:16.200]  你們的生命是什麼
[00:18:16.200 --> 00:18:18.200]  你們原是一片雲霧
[00:18:18.200 --> 00:18:20.200]  出現片刻就不見了
[00:18:20.200 --> 00:18:22.200]  你們應該說的
[00:18:22.200 --> 00:18:25.200]  主若願意我就能活著
[00:18:25.200 --> 00:18:28.200]  也可以做這事做那事
[00:18:28.200 --> 00:18:30.200]  聖經形容這群人是
[00:18:30.200 --> 00:18:33.200]  你們竟狂傲自誇
[00:18:33.200 --> 00:18:36.200]  凡這樣自誇的人
[00:18:36.200 --> 00:18:39.200]  都是邪惡的
[00:18:39.200 --> 00:18:44.200]  其實和我們剛才讀的傳道書很相似
[00:18:44.200 --> 00:18:47.200]  充滿邪惡心裡狂傲狂妄的人
[00:18:47.200 --> 00:18:49.200]  就是我作主
[00:18:49.200 --> 00:18:51.200]  我可以控制我的生命
[00:18:51.200 --> 00:18:53.200]  我知道我明天做什麼
[00:18:53.200 --> 00:18:54.200]  下年做什麼
[00:18:54.200 --> 00:18:56.200]  我有把握
[00:18:56.200 --> 00:18:59.200]  他說這群人就是狂妄
[00:18:59.200 --> 00:19:01.200]  充滿了惡
[00:19:01.200 --> 00:19:03.200]  經文很強調
[00:19:03.200 --> 00:19:05.200]  原來無論你是好人壞人
[00:19:05.200 --> 00:19:07.200]  你做什麼都好
[00:19:07.200 --> 00:19:10.200]  我們都在去同一個地方
[00:19:10.200 --> 00:19:12.200]  死亡
[00:19:12.200 --> 00:19:16.200]  死亡
[00:19:16.200 --> 00:19:18.200]  有沒有見過這張相
[00:19:18.200 --> 00:19:21.200]  去過這個地方
[00:19:21.200 --> 00:19:24.200]  知不知道這裡是哪裡
[00:19:24.200 --> 00:19:25.200]  很近而已
[00:19:25.200 --> 00:19:26.200]  跑馬地
[00:19:26.200 --> 00:19:28.200]  天主教墳場外
[00:19:28.200 --> 00:19:30.200]  有一句對聯
[00:19:30.200 --> 00:19:33.200]  他說今夕吾軀歸故土
[00:19:33.200 --> 00:19:37.200]  他朝軍體也相同
[00:19:37.200 --> 00:19:41.200]  根據他們找回歷史
[00:19:41.200 --> 00:19:43.200]  到底是誰弄上去的
[00:19:43.200 --> 00:19:44.200]  沒有人知道
[00:19:44.200 --> 00:19:50.200]  但有研究天主教在香港教區歷史的學者認為
[00:19:50.200 --> 00:19:54.200]  他是在翻譯一首拉丁文的詩
[00:19:54.200 --> 00:19:56.200]  意思其實中文翻譯了
[00:19:56.200 --> 00:19:57.200]  我也嘗試解釋
[00:19:57.200 --> 00:20:00.200]  他說今夕
[00:20:00.200 --> 00:20:04.200]  我的身軀吾軀歸故土
[00:20:04.200 --> 00:20:05.200]  塵歸塵
[00:20:05.200 --> 00:20:06.200]  土歸土
[00:20:06.200 --> 00:20:08.200]  我落葬了
[00:20:08.200 --> 00:20:09.200]  他朝
[00:20:09.200 --> 00:20:15.200]  君體也相同
[00:20:15.200 --> 00:20:20.200]  強調人無法逃離死亡的現實
[00:20:20.200 --> 00:20:26.200]  也是告誡生存者要珍惜生命
[00:20:26.200 --> 00:20:29.200]  我不知道你聽到這裡會不會覺得
[00:20:29.200 --> 00:20:31.200]  說的話這麼灰
[00:20:31.200 --> 00:20:32.200]  是呀
[00:20:32.200 --> 00:20:33.200]  但你覺不覺得
[00:20:33.200 --> 00:20:36.200]  這就是我們面對的現實
[00:20:36.200 --> 00:20:39.200]  但經文又不是停在這裡
[00:20:39.200 --> 00:20:41.200]  我們還有第四至第六節
[00:20:41.200 --> 00:20:43.200]  經文這樣說
[00:20:43.200 --> 00:20:45.200]  與一切活人相連的
[00:20:45.200 --> 00:20:47.200]  那個人還有子沫
[00:20:47.200 --> 00:20:51.200]  因為活著的狗勝過死了的獅子
[00:20:51.200 --> 00:20:56.200]  活著與活著的人相連的那些就是未死的人
[00:20:56.200 --> 00:20:57.200]  活人
[00:20:57.200 --> 00:21:02.200]  他強調的就是活人比死的人更好
[00:21:02.200 --> 00:21:04.200]  縱然大家都死
[00:21:04.200 --> 00:21:08.200]  不過生的始終比死的好一點
[00:21:08.200 --> 00:21:09.200]  行嗎?
[00:21:09.200 --> 00:21:11.200]  他有什麼好呢?
[00:21:11.200 --> 00:21:13.200]  因為他還有一些東西
[00:21:13.200 --> 00:21:16.200]  那裡說活著的人還有子沫
[00:21:16.200 --> 00:21:19.200]  意思不是說他對來生有個盼望
[00:21:19.200 --> 00:21:20.200]  不是說那樣東西
[00:21:20.200 --> 00:21:22.200]  因為他今天未死
[00:21:22.200 --> 00:21:27.200]  他仍然可以盼望有明天的來臨
[00:21:27.200 --> 00:21:29.200]  第五節
[00:21:29.200 --> 00:21:32.200]  他說活著的人知道必死
[00:21:32.200 --> 00:21:35.200]  死了的人一無所知
[00:21:35.200 --> 00:21:37.200]  也不再得賞賜
[00:21:37.200 --> 00:21:40.200]  因為他的命已經被遺忘
[00:21:40.200 --> 00:21:44.200]  他強調活人與死人一個最大的分別是什麼呢?
[00:21:44.200 --> 00:21:47.200]  活的人知道一些東西
[00:21:47.200 --> 00:21:49.200]  活的人知道的就是
[00:21:49.200 --> 00:21:51.200]  活的人一定會死
[00:21:51.200 --> 00:21:54.200]  死了的人連會死都不知道
[00:21:54.200 --> 00:21:55.200]  是不是很懷疑人憎?
[00:21:55.200 --> 00:21:57.200]  是不是覺得那句很合用?
[00:21:57.200 --> 00:22:00.200]  If you don't understand it, feel it
[00:22:02.200 --> 00:22:05.200]  但這段經文不停強調
[00:22:05.200 --> 00:22:06.200]  說完第六節
[00:22:06.200 --> 00:22:11.200]  第六節說的是和幻、福氣、愛與恨
[00:22:11.200 --> 00:22:12.200]  疾度
[00:22:12.200 --> 00:22:14.200]  這個翻譯應該會好一點
[00:22:14.200 --> 00:22:19.200]  人的慾望都會隨著我們的人離開
[00:22:19.200 --> 00:22:24.200]  身體的離去就與我們無關
[00:22:24.200 --> 00:22:29.200]  你面對的和幻、福氣、人生的慾望
[00:22:29.200 --> 00:22:33.200]  會隨著生命的終結就無份
[00:22:33.200 --> 00:22:36.200]  留意一下原文這個「份」
[00:22:36.200 --> 00:22:38.200]  不再有份了的「份」
[00:22:38.200 --> 00:22:40.200]  是Lod
[00:22:40.200 --> 00:22:42.200]  意思是以色列人分地
[00:22:42.200 --> 00:22:43.200]  每人有一份
[00:22:43.200 --> 00:22:46.200]  如果用今天香港人的名義
[00:22:46.200 --> 00:22:47.200]  你是南丁
[00:22:47.200 --> 00:22:49.200]  去到分丁屋
[00:22:49.200 --> 00:22:50.200]  你有你那份
[00:22:50.200 --> 00:22:52.200]  分燒肉
[00:22:52.200 --> 00:22:53.200]  你有一份
[00:22:53.200 --> 00:22:54.200]  就是那份
[00:22:54.200 --> 00:22:56.200]  他斬給你這麼多就這麼多
[00:22:56.200 --> 00:22:59.200]  又不用你做任何事情
[00:22:59.200 --> 00:23:01.200]  是你給予的
[00:23:01.200 --> 00:23:03.200]  是一個禮物給你的
[00:23:03.200 --> 00:23:06.200]  不是因為你做了什麼
[00:23:06.200 --> 00:23:09.200]  所以這六節經文強調了什麼呢
[00:23:09.200 --> 00:23:12.200]  原來所有人的結局都一樣
[00:23:12.200 --> 00:23:15.200]  無論你是異人、惡人、好人、壞人
[00:23:15.200 --> 00:23:16.200]  都是死
[00:23:16.200 --> 00:23:19.200]  不過四至六節想告訴我們的是
[00:23:19.200 --> 00:23:21.200]  活人比死人好
[00:23:21.200 --> 00:23:23.200]  有三個原因
[00:23:23.200 --> 00:23:25.200]  第一個原因
[00:23:25.200 --> 00:23:28.200]  活人知道自己必定死
[00:23:28.200 --> 00:23:29.200]  你先聽著
[00:23:29.200 --> 00:23:30.200]  我知道你開始呆了
[00:23:30.200 --> 00:23:31.200]  我明白的
[00:23:31.200 --> 00:23:32.200]  我第一次聽楊醫這麼說
[00:23:32.200 --> 00:23:34.200]  我也是這樣的
[00:23:34.200 --> 00:23:35.200]  第二點
[00:23:35.200 --> 00:23:39.200]  就是活人知道自己不知道
[00:23:39.200 --> 00:23:40.200]  不知道什麼呢
[00:23:40.200 --> 00:23:43.200]  就是原來生命有很多
[00:23:43.200 --> 00:23:45.200]  unpredictable的東西
[00:23:45.200 --> 00:23:49.200]  活人知道有很多東西是控制不了
[00:23:49.200 --> 00:23:51.200]  unpredictable
[00:23:51.200 --> 00:23:52.200]  第三
[00:23:52.200 --> 00:23:53.200]  活人比死人好
[00:23:53.200 --> 00:23:58.200]  是因為活人仍然在今世的東西裡面有份
[00:23:58.200 --> 00:24:02.200]  我不知道你看到這些定時、界限
[00:24:02.200 --> 00:24:05.200]  是不是覺得很難接受
[00:24:05.200 --> 00:24:08.200]  或者很傷感
[00:24:08.200 --> 00:24:10.200]  但是你又會明白
[00:24:10.200 --> 00:24:11.200]  可能你也會感受
[00:24:11.200 --> 00:24:12.200]  一直讀的東西
[00:24:12.200 --> 00:24:15.200]  其實就是你對現實的體會
[00:24:15.200 --> 00:24:17.200]  又或者我今天想告訴你
[00:24:17.200 --> 00:24:19.200]  這個就是創造
[00:24:19.200 --> 00:24:25.200]  創造就是有定時和界限的
[00:24:25.200 --> 00:24:29.200]  開始進入Inception的階段
[00:24:29.200 --> 00:24:30.200]  我再說一次
[00:24:30.200 --> 00:24:34.200]  創造是在說定時和界限
[00:24:34.200 --> 00:24:35.200]  你嘗試了解一下
[00:24:35.200 --> 00:24:38.200]  我們看看《創世紀》第一章
[00:24:38.200 --> 00:24:42.200]  我請弟兄姊妹讀這八節經文
[00:24:42.200 --> 00:24:44.200]  預備,一二三
[00:24:49.200 --> 00:24:50.200]  有光是無敵
[00:24:50.200 --> 00:24:54.200]  如是上帝就把光和暗分開
[00:24:54.200 --> 00:24:56.200]  上帝的光為酒
[00:24:56.200 --> 00:24:58.200]  清冷為夜
[00:24:58.200 --> 00:25:00.200]  有晚霜有早晨
[00:25:00.200 --> 00:25:02.200]  且是第一日
[00:25:02.200 --> 00:25:03.200]  上帝說
[00:25:03.200 --> 00:25:06.200]  眾生之間要有同倉
[00:25:06.200 --> 00:25:08.200]  把水和水分開
[00:25:08.200 --> 00:25:11.200]  上帝就造了同倉
[00:25:11.200 --> 00:25:16.200]  把同倉以下的水和同倉以上的水分開
[00:25:16.200 --> 00:25:19.200]  自救者也成了
[00:25:19.200 --> 00:25:21.200]  上帝正同倉為天
[00:25:21.200 --> 00:25:23.200]  有晚霜有早晨
[00:25:23.200 --> 00:25:25.200]  且是第二日
[00:25:25.200 --> 00:25:26.200]  上帝說
[00:25:26.200 --> 00:25:30.200]  天下的水要聚集在一處
[00:25:30.200 --> 00:25:32.200]  自我地到出來
[00:25:32.200 --> 00:25:34.200]  自救者也成了
[00:25:34.200 --> 00:25:37.200]  上帝興邦地為地
[00:25:37.200 --> 00:25:40.200]  興聚集在一體的水為海
[00:25:40.200 --> 00:25:42.200]  上帝幫為保衛
[00:25:42.200 --> 00:25:44.200]  這段經文
[00:25:44.200 --> 00:25:46.200]  我猜你未信耶穌
[00:25:46.200 --> 00:25:48.200]  可能讀基督教學校也會讀過
[00:25:48.200 --> 00:25:50.200]  我們保留這版經文
[00:25:50.200 --> 00:25:52.200]  我想你看著這些字
[00:25:52.200 --> 00:25:54.200]  這些字不停強調的是什麼
[00:25:54.200 --> 00:25:55.200]  神說有就有
[00:25:55.200 --> 00:25:56.200]  我們經常這樣說
[00:25:56.200 --> 00:25:58.200]  神說有就有
[00:25:58.200 --> 00:25:59.200]  但其實你想想
[00:25:59.200 --> 00:26:02.200]  上帝做的動作是什麼
[00:26:02.200 --> 00:26:05.200]  是把東西分開
[00:26:05.200 --> 00:26:08.200]  把東西定個界限
[00:26:08.200 --> 00:26:10.200]  陸地還陸地
[00:26:10.200 --> 00:26:12.200]  海還海
[00:26:12.200 --> 00:26:14.200]  水聚在一處
[00:26:14.200 --> 00:26:17.200]  夜晚有夜晚
[00:26:17.200 --> 00:26:20.200]  光就放在白天
[00:26:20.200 --> 00:26:23.200]  是說把不同的東西定界限
[00:26:23.200 --> 00:26:25.200]  和定時限
[00:26:25.200 --> 00:26:27.200]  有晚霜
[00:26:27.200 --> 00:26:28.200]  有早晨
[00:26:28.200 --> 00:26:31.200]  是一日
[00:26:31.200 --> 00:26:34.200]  這些是很哲學的東西
[00:26:34.200 --> 00:26:36.200]  但我想你也聽一下
[00:26:36.200 --> 00:26:38.200]  明白一下
[00:26:38.200 --> 00:26:39.200]  經文再強調
[00:26:39.200 --> 00:26:41.200]  上帝看是好的
[00:26:41.200 --> 00:26:43.200]  其實整個創造是什麼
[00:26:43.200 --> 00:26:46.200]  你想想當未有創造的時候
[00:26:46.200 --> 00:26:48.200]  是沒有時空限制
[00:26:48.200 --> 00:26:51.200]  是沒有時間的觀念
[00:26:51.200 --> 00:26:56.200]  創造就是在沒有時空限制的無限之中
[00:26:56.200 --> 00:26:58.200]  定立一些界限
[00:26:58.200 --> 00:27:00.200]  時間的界限
[00:27:00.200 --> 00:27:01.200]  地點的界限
[00:27:01.200 --> 00:27:03.200]  空間的界限
[00:27:03.200 --> 00:27:05.200]  這個就是創造
[00:27:05.200 --> 00:27:07.200]  地球就是這樣來的
[00:27:07.200 --> 00:27:09.200]  所以地球有它
[00:27:09.200 --> 00:27:11.200]  製成的時間
[00:27:11.200 --> 00:27:13.200]  也有它滅絕的時間
[00:27:13.200 --> 00:27:15.200]  創造的本意
[00:27:15.200 --> 00:27:17.200]  就是這樣
[00:27:17.200 --> 00:27:19.200]  我讀完這段經文
[00:27:19.200 --> 00:27:21.200]  我希望幫助你明白
[00:27:21.200 --> 00:27:23.200]  但很有趣的地方
[00:27:23.200 --> 00:27:27.200]  就是神體這些界限是好的
[00:27:27.200 --> 00:27:31.200]  經文在傳道書的第三章一至十一節
[00:27:31.200 --> 00:27:33.200]  它說凡事都有定期
[00:27:33.200 --> 00:27:35.200]  天下每一件事物
[00:27:35.200 --> 00:27:37.200]  都有自己的時間
[00:27:37.200 --> 00:27:38.200]  有定時
[00:27:38.200 --> 00:27:40.200]  生有時,死有時
[00:27:40.200 --> 00:27:41.200]  災縱有時,拔出有時
[00:27:41.200 --> 00:27:43.200]  戰爭有時,和平有時
[00:27:43.200 --> 00:27:45.200]  總共有十四對
[00:27:45.200 --> 00:27:47.200]  如果你看回那段經文
[00:27:47.200 --> 00:27:49.200]  有十四對這些字眼
[00:27:49.200 --> 00:27:51.200]  是強調人的作為
[00:27:51.200 --> 00:27:54.200]  可能對我來說
[00:27:54.200 --> 00:27:57.200]  上任有時,離職有時
[00:27:57.200 --> 00:27:59.200]  所有事情其實是
[00:27:59.200 --> 00:28:03.200]  在你控制不了的情況下
[00:28:03.200 --> 00:28:07.200]  人真的要馴服上帝的主權
[00:28:07.200 --> 00:28:09.200]  最有趣的地方
[00:28:09.200 --> 00:28:11.200]  就是最後的十一節
[00:28:11.200 --> 00:28:12.200]  這樣說
[00:28:12.200 --> 00:28:14.200]  上帝做萬物
[00:28:14.200 --> 00:28:16.200]  各按其時成為美好
[00:28:16.200 --> 00:28:18.200]  聖經再一次強調
[00:28:18.200 --> 00:28:20.200]  這個創造是好的
[00:28:20.200 --> 00:28:21.200]  是好東西
[00:28:21.200 --> 00:28:24.200]  這些所謂的定時定律是好的
[00:28:24.200 --> 00:28:26.200]  但是
[00:28:26.200 --> 00:28:29.200]  又將永恆安放在人的心裡
[00:28:29.200 --> 00:28:32.200]  然而上帝從始至終的作為
[00:28:32.200 --> 00:28:34.200]  人不能參透
[00:28:34.200 --> 00:28:35.200]  你就會開始明白
[00:28:35.200 --> 00:28:36.200]  聖經告訴我們
[00:28:36.200 --> 00:28:38.200]  明明是好的
[00:28:38.200 --> 00:28:40.200]  為什麼我剛才跟你說
[00:28:40.200 --> 00:28:42.200]  萬物都有定時生有時死有時
[00:28:42.200 --> 00:28:43.200]  災縱有時拔出所
[00:28:43.200 --> 00:28:44.200]  災縱有時的時候
[00:28:44.200 --> 00:28:47.200]  你會覺得不好?
[00:28:47.200 --> 00:28:48.200]  你明白嗎?
[00:28:48.200 --> 00:28:51.200]  我們見到一個嬰兒出生
[00:28:51.200 --> 00:28:53.200]  大家都很開心鼓掌
[00:28:53.200 --> 00:28:54.200]  歡呼去探望他
[00:28:54.200 --> 00:28:56.200]  Celebration
[00:28:56.200 --> 00:28:57.200]  但是你見到一個人
[00:28:57.200 --> 00:29:00.200]  垂垂老已將要息機離開的時候
[00:29:00.200 --> 00:29:01.200]  你會傷感
[00:29:01.200 --> 00:29:02.200]  為什麼?
[00:29:02.200 --> 00:29:04.200]  聖經有說
[00:29:04.200 --> 00:29:09.200]  上帝不單止定了這個世界是國安歧視
[00:29:09.200 --> 00:29:10.200]  與此同時
[00:29:10.200 --> 00:29:13.200]  他將一個永恆的感覺
[00:29:13.200 --> 00:29:15.200]  放在人的生命裡
[00:29:15.200 --> 00:29:16.200]  所以你留意一下
[00:29:16.200 --> 00:29:18.200]  人類是其中
[00:29:18.200 --> 00:29:21.200]  我不敢說是唯一的一個動物
[00:29:21.200 --> 00:29:23.200]  有永恆感
[00:29:23.200 --> 00:29:26.200]  或者會很想將來
[00:29:26.200 --> 00:29:28.200]  你看看貓貓狗狗
[00:29:28.200 --> 00:29:30.200]  牠今天飽就行了
[00:29:30.200 --> 00:29:31.200]  牠不會理會明天
[00:29:31.200 --> 00:29:33.200]  就算流浪貓流浪狗
[00:29:33.200 --> 00:29:34.200]  不會挖個洞
[00:29:34.200 --> 00:29:36.200]  將東西藏起來
[00:29:36.200 --> 00:29:38.200]  牠吃完今餐
[00:29:38.200 --> 00:29:40.200]  明天再算
[00:29:40.200 --> 00:29:43.200]  可能其中一隻貓走了
[00:29:43.200 --> 00:29:44.200]  牠哭一會
[00:29:44.200 --> 00:29:46.200]  接著牠就沒事了
[00:29:46.200 --> 00:29:48.200]  因為動物沒有永恆感
[00:29:48.200 --> 00:29:50.200]  人有
[00:29:50.200 --> 00:29:53.200]  所以因為這樣
[00:29:53.200 --> 00:29:55.200]  這個世界的東西
[00:29:55.200 --> 00:30:01.200]  不能夠滿足我們心所需要
[00:30:01.200 --> 00:30:05.200]  這個世界的東西定時有限期
[00:30:05.200 --> 00:30:07.200]  但我們需要一些永恆的東西
[00:30:07.200 --> 00:30:10.200]  才能滿足我們
[00:30:10.200 --> 00:30:11.200]  但是聖經說
[00:30:11.200 --> 00:30:13.200]  縱然有不滿足
[00:30:13.200 --> 00:30:18.200]  但你的生命仍然可以享福
[00:30:18.200 --> 00:30:21.200]  我不知道你明不明白
[00:30:21.200 --> 00:30:22.200]  怎樣享福
[00:30:22.200 --> 00:30:25.200]  既然不滿足又可以享福
[00:30:25.200 --> 00:30:26.200]  我想用一個比喻
[00:30:26.200 --> 00:30:28.200]  就是你有沒有看電影
[00:30:28.200 --> 00:30:32.200]  不看《天能》,看另一套吧
[00:30:32.200 --> 00:30:33.200]  你看完電影後
[00:30:33.200 --> 00:30:36.200]  世界是沒有改變的
[00:30:36.200 --> 00:30:40.200]  為什麼你用120元買一張戲票
[00:30:40.200 --> 00:30:41.200]  是那兩個小時
[00:30:41.200 --> 00:30:43.200]  你有些觀感的刺激
[00:30:43.200 --> 00:30:44.200]  看完你覺得
[00:30:44.200 --> 00:30:46.200]  都很開心
[00:30:46.200 --> 00:30:48.200]  原來人生很多時候
[00:30:48.200 --> 00:30:50.200]  我們要找的就是
[00:30:50.200 --> 00:30:52.200]  在那種虛空中
[00:30:52.200 --> 00:30:58.200]  其實我們可以享受過程
[00:30:58.200 --> 00:31:01.200]  Again, if you don't understand it
[00:31:01.200 --> 00:31:03.200]  Feel it
[00:31:03.200 --> 00:31:05.200]  今天很想將這些經文跟你說
[00:31:05.200 --> 00:31:07.200]  因為我平時很少說這些經文
[00:31:07.200 --> 00:31:08.200]  但是這些經文
[00:31:08.200 --> 00:31:11.200]  其實是幫到我們去面對人生
[00:31:11.200 --> 00:31:13.200]  我們經常覺得人生很多苦難
[00:31:13.200 --> 00:31:15.200]  我們怎樣看苦難
[00:31:15.200 --> 00:31:16.200]  我們怎樣看不同人
[00:31:16.200 --> 00:31:18.200]  面對不同的際遇
[00:31:18.200 --> 00:31:21.200]  傳道書不是一卷消極的書
[00:31:21.200 --> 00:31:24.200]  根據楊世昌醫生不停強調的
[00:31:24.200 --> 00:31:27.200]  傳道書是一卷很積極的書
[00:31:27.200 --> 00:31:28.200]  我們要看得穿
[00:31:28.200 --> 00:31:32.200]  這個好像貓捉緊自己的尾巴
[00:31:32.200 --> 00:31:35.200]  這個無止境的cycle
[00:31:35.200 --> 00:31:37.200]  我們找到傳道書的教導
[00:31:37.200 --> 00:31:41.200]  和我們真正可以享受生命
[00:31:41.200 --> 00:31:42.200]  弟兄姊妹
[00:31:42.200 --> 00:31:43.200]  我想告訴你們
[00:31:43.200 --> 00:31:46.200]  你們每個人都有限期
[00:31:46.200 --> 00:31:48.200]  不同人的年日不同
[00:31:48.200 --> 00:31:52.200]  你不要想著大家都按照香港的統計
[00:31:52.200 --> 00:31:54.200]  男的八五點幾
[00:31:54.200 --> 00:31:55.200]  女的八五點幾
[00:31:55.200 --> 00:31:57.200]  男的八五點幾
[00:31:57.200 --> 00:31:58.200]  女的八六點幾
[00:31:58.200 --> 00:31:59.200]  歲事死
[00:31:59.200 --> 00:32:00.200]  不一定的
[00:32:00.200 --> 00:32:02.200]  有些人早一點
[00:32:02.200 --> 00:32:04.200]  有些人遲一點
[00:32:04.200 --> 00:32:10.200]  每一個人在上帝那裡領受那一份都不同
[00:32:10.200 --> 00:32:12.200]  來到這裡需要刺激一下你
[00:32:12.200 --> 00:32:14.200]  給你一段短片看
[00:32:14.200 --> 00:32:16.200]  你應該會醒的
[00:32:18.200 --> 00:32:22.200]  一二三四五六七八
[00:32:49.200 --> 00:32:54.200]  這是2002年XBOX的一個廣告
[00:32:54.200 --> 00:32:55.200]  但我想說
[00:32:55.200 --> 00:32:58.200]  它裡面也有很多人生的意義
[00:32:58.200 --> 00:33:00.200]  提醒在裡面
[00:33:00.200 --> 00:33:01.200]  告訴你
[00:33:01.200 --> 00:33:02.200]  生命可以很短
[00:33:02.200 --> 00:33:05.200]  它將人的生命濃縮在40秒
[00:33:05.200 --> 00:33:07.200]  給你一段短片看
[00:33:07.200 --> 00:33:08.200]  你應該會醒的
[00:33:08.200 --> 00:33:10.200]  一二三四五六七八
[00:33:10.200 --> 00:33:12.200]  一二三四五六七
[00:33:12.200 --> 00:33:18.200]  它裡面也有很多人生的意義
[00:33:18.200 --> 00:33:19.200]  提醒在裡面
[00:33:19.200 --> 00:33:20.200]  告訴你
[00:33:20.200 --> 00:33:21.200]  生命可以很短
[00:33:21.200 --> 00:33:25.200]  它將人的生命濃縮在40秒
[00:33:25.200 --> 00:33:27.200]  40秒而已
[00:33:27.200 --> 00:33:29.200]  你怎麼用
[00:33:29.200 --> 00:33:31.200]  今天我們要問的問題就是
[00:33:31.200 --> 00:33:33.200]  我們人生有限
[00:33:33.200 --> 00:33:35.200]  我們怎麼用
[00:33:35.200 --> 00:33:36.200]  有一段說話
[00:33:36.200 --> 00:33:38.200]  No one wants to die
[00:33:38.200 --> 00:33:42.200]  No one has ever escaped
[00:33:42.200 --> 00:33:47.200]  And that is as it should be
[00:33:47.200 --> 00:33:49.200]  Because that is very likely
[00:33:49.200 --> 00:33:52.200]  the single best invention of life
[00:33:52.200 --> 00:33:55.200]  It's a life change agent
[00:33:55.200 --> 00:33:59.200]  It clears out the old and makes way for the new
[00:33:59.200 --> 00:34:01.200]  我連這些都讀不到
[00:34:01.200 --> 00:34:03.200]  但你明不明白它裡面想說什麼
[00:34:03.200 --> 00:34:06.200]  你知不知道這句說話是誰說的
[00:34:06.200 --> 00:34:09.200]  你有沒有用蘋果電話
[00:34:09.200 --> 00:34:11.200]  弟兄姊妹
[00:34:11.200 --> 00:34:13.200]  Steve Jobs 說的
[00:34:13.200 --> 00:34:15.200]  他在說什麼
[00:34:15.200 --> 00:34:16.200]  這句說話
[00:34:16.200 --> 00:34:18.200]  如果你對他的生平有一點認識
[00:34:18.200 --> 00:34:21.200]  他2003年患了胰臟癌
[00:34:21.200 --> 00:34:24.200]  這句說話是2005年
[00:34:24.200 --> 00:34:29.200]  他在哈佛大學對著一班將要畢業的同學
