
[00:00:00.000 --> 00:00:05.800]  進入到十月份的時候,我將會討論的、講解的基督徒價值觀的問題。
[00:18:43.000 --> 00:18:44.000]  老闆,
[00:18:44.000 --> 00:18:46.000]  反正那家餐廳沒有人用,
[00:18:46.000 --> 00:18:47.000]  我坐下,
[00:18:47.000 --> 00:18:48.000]  不要收我的錢,
[00:18:48.000 --> 00:18:49.000]  這位老闆跟他說,
[00:18:49.000 --> 00:18:51.000]  你出去街上看看那些的士,
[00:18:51.000 --> 00:18:52.000]  跟那些的士佬說,
[00:18:52.000 --> 00:18:53.000]  你那輛車反正沒有人用,
[00:18:53.000 --> 00:18:54.000]  我坐下,
[00:18:54.000 --> 00:18:55.000]  可以嗎?
[00:18:55.000 --> 00:18:56.000]  這是一個歪理,
[00:18:56.000 --> 00:18:57.000]  你記得嗎?
[00:18:57.000 --> 00:18:58.000]  這是一個歪理,
[00:18:58.000 --> 00:18:59.000]  反正沒有人用,
[00:18:59.000 --> 00:19:00.000]  我就拿回家,
[00:19:00.000 --> 00:19:02.000]  你謹守遵行神的話,
[00:19:02.000 --> 00:19:03.000]  不僅如此,
[00:19:03.000 --> 00:19:05.000]  不可以侍奉別的神,
[00:19:05.000 --> 00:19:07.000]  這兩個是上帝對我們的要求,
[00:19:07.000 --> 00:19:08.000]  什麼叫別的神?
[00:19:08.000 --> 00:19:11.000]  就是凡是心目當中有任何人,
[00:19:11.000 --> 00:19:12.000]  有任何事件,
[00:19:12.000 --> 00:19:13.000]  有任何物件,
[00:19:13.000 --> 00:19:15.000]  過於上帝的,
[00:19:15.000 --> 00:19:18.000]  這個就是你的神,
[00:19:18.000 --> 00:19:19.000]  有一個星期睡覺,
[00:19:19.000 --> 00:19:20.000]  睡到不回來崇拜的,
[00:19:20.000 --> 00:19:23.000]  你就有一個分神,
[00:19:23.000 --> 00:19:25.000]  你要擔心家裏的狗,
[00:19:25.000 --> 00:19:26.000]  擔心到不回來崇拜的,
[00:19:26.000 --> 00:19:28.000]  你家裏有一個狗神,
[00:19:28.000 --> 00:19:30.000]  我安排不了我的子女,
[00:19:30.000 --> 00:19:31.000]  所以我不回來崇拜的,
[00:19:31.000 --> 00:19:33.000]  你家裏有一個兒神,
[00:19:33.000 --> 00:19:35.000]  這些都超越了上帝,
[00:19:35.000 --> 00:19:36.000]  超越了上帝,
[00:19:36.000 --> 00:19:37.000]  你知道嗎?
[00:19:37.000 --> 00:19:41.000]  我們見到如果我們謹守遵行神的話,
[00:19:41.000 --> 00:19:42.000]  不侍奉別的神的話,
[00:19:42.000 --> 00:19:44.000]  上帝的應許就是說,
[00:19:44.000 --> 00:19:47.000]  要你作首不作尾,
[00:19:47.000 --> 00:19:49.000]  居上不居下,
[00:19:49.000 --> 00:19:51.000]  這個是上帝的應許,
[00:19:51.000 --> 00:19:54.000]  第一,你知道猶太人都不是很好,
[00:19:54.000 --> 00:19:56.000]  但是你看看,
[00:19:56.000 --> 00:19:58.000]  在《心靈記》28章這段經文,
[00:19:58.000 --> 00:20:01.000]  猶太人今天是完全應驗這段經文,
[00:20:01.000 --> 00:20:03.000]  猶太人在華爾街裏面,
[00:20:03.000 --> 00:20:05.000]  控制了整個經濟命脈,
[00:20:05.000 --> 00:20:07.000]  猶太人在全世界裏面,
[00:20:07.000 --> 00:20:08.000]  他人數不多,
[00:20:08.000 --> 00:20:10.000]  但是他控制的經濟,
[00:20:10.000 --> 00:20:14.000]  是影響全世界的經濟的情況,
[00:20:14.000 --> 00:20:17.000]  他說你是作首不作尾,
[00:20:17.000 --> 00:20:19.000]  居上不居下,
[00:20:19.000 --> 00:20:21.000]  猶太人一自小成長,
[00:20:21.000 --> 00:20:22.000]  就學什麼?
[00:20:22.000 --> 00:20:23.000]  兄弟姐妹你都知道,
[00:20:23.000 --> 00:20:25.000]  爲什麼猶太人那麼成功,
[00:20:25.000 --> 00:20:26.000]  我最近買了一本書看,
[00:20:26.000 --> 00:20:28.000]  猶太人最成功的原因,
[00:20:28.000 --> 00:20:30.000]  因爲自小教會他的兒子一件事,
[00:20:30.000 --> 00:20:32.000]  就是怎樣賺錢,
[00:20:32.000 --> 00:20:35.000]  我們教會我們的子女,
[00:20:35.000 --> 00:20:37.000]  就是如何賺錢,
[00:20:37.000 --> 00:20:38.000]  是不是?
[00:20:38.000 --> 00:20:40.000]  所以你開始明白,
[00:20:40.000 --> 00:20:42.000]  爲什麼猶太人不是貪錢,
[00:20:42.000 --> 00:20:45.000]  但是猶太人自小就被訓練,
[00:20:45.000 --> 00:20:46.000]  如何賺錢,
[00:20:46.000 --> 00:20:48.000]  猶太人很清楚知道,
[00:20:48.000 --> 00:20:51.000]  賺錢不是用雙手,
[00:20:51.000 --> 00:20:53.000]  賺錢是用腦,
[00:20:53.000 --> 00:20:55.000]  哇,這個很不一樣,
[00:20:55.000 --> 00:20:57.000]  我們華人就覺得,
[00:20:57.000 --> 00:21:00.000]  雙手打拼就會贏,
[00:21:00.000 --> 00:21:02.000]  我們沒有腦,
[00:21:02.000 --> 00:21:03.000]  但猶太人強調,
[00:21:03.000 --> 00:21:04.000]  總之有腦,
[00:21:04.000 --> 00:21:06.000]  有腦就可以用人家的雙手,
[00:21:06.000 --> 00:21:08.000]  幫你賺錢,
[00:21:08.000 --> 00:21:09.000]  我們見到,
[00:21:09.000 --> 00:21:11.000]  猶太人確實能夠今天,
[00:21:11.000 --> 00:21:12.000]  作首不作尾,
[00:21:12.000 --> 00:21:13.000]  居上不居下,
[00:21:13.000 --> 00:21:15.000]  他都不是很謹守遵行神的話,
[00:21:15.000 --> 00:21:17.000]  他們都不是很謹守,
[00:21:17.000 --> 00:21:18.000]  不侍奉別人的神,
[00:21:18.000 --> 00:21:19.000]  都已經那麼蒙福了,
[00:21:19.000 --> 00:21:20.000]  弟兄姐妹,
[00:21:20.000 --> 00:21:22.000]  當你讀生命的時候,
[00:21:22.000 --> 00:21:24.000]  不要拿走這段經文,
[00:21:24.000 --> 00:21:25.000]  我們不是要追求,
[00:21:25.000 --> 00:21:26.000]  作首不作尾,
[00:21:26.000 --> 00:21:27.000]  居上不居下,
[00:21:27.000 --> 00:21:28.000]  我們要追求的是,
[00:21:28.000 --> 00:21:31.000]  謹守遵行神的話,
[00:21:31.000 --> 00:21:33.000]  不侍奉別的神,
[00:21:33.000 --> 00:21:35.000]  去到約瑟雅紀,
[00:21:35.000 --> 00:21:37.000]  約瑟雅要我們過得勝的生活,
[00:21:37.000 --> 00:21:39.000]  得勝就需要征戰,
[00:21:39.000 --> 00:21:41.000]  第二個我想提出,
[00:21:41.000 --> 00:21:43.000]  我們一些錯誤的觀念,
[00:21:43.000 --> 00:21:44.000]  連基督徒都這麼想,
[00:21:44.000 --> 00:21:45.000]  我曾經都這麼想,
[00:21:45.000 --> 00:21:47.000]  哎呀,
[00:21:47.000 --> 00:21:48.000]  不要爭了,
[00:21:48.000 --> 00:21:49.000]  不要爭了,
[00:21:49.000 --> 00:21:50.000]  算了,
[00:21:50.000 --> 00:21:51.000]  算了,
[00:21:51.000 --> 00:21:53.000]  即是個個都想做以色,
[00:21:53.000 --> 00:21:54.000]  你明白嗎?
[00:21:54.000 --> 00:21:55.000]  不要爭了,
[00:21:55.000 --> 00:21:56.000]  不要爭了,
[00:21:56.000 --> 00:21:58.000]  多一事不如少一事,
[00:21:58.000 --> 00:21:59.000]  不要爭了,
[00:21:59.000 --> 00:22:00.000]  不要爭了,
[00:22:00.000 --> 00:22:01.000]  即是令人,
[00:22:01.000 --> 00:22:02.000]  即是令人,
[00:22:02.000 --> 00:22:03.000]  弟兄姐妹,
[00:22:03.000 --> 00:22:04.000]  搞錯了,
[00:22:04.000 --> 00:22:06.000]  你把約瑟雅紀拿走了,
[00:22:06.000 --> 00:22:07.000]  約瑟雅紀說得很清楚,
[00:22:07.000 --> 00:22:08.000]  我們是一個征戰,
[00:22:08.000 --> 00:22:10.000]  人生就是一個征戰,
[00:22:10.000 --> 00:22:12.000]  我們必須要打這場仗,
[00:22:12.000 --> 00:22:13.000]  如果你不打,
[00:22:13.000 --> 00:22:14.000]  就只會輸,
[00:22:14.000 --> 00:22:16.000]  或者捱打,
[00:22:16.000 --> 00:22:18.000]  聽清楚我說,
[00:22:18.000 --> 00:22:19.000]  今天,
[00:22:19.000 --> 00:22:21.000]  在我們的工作裏面,
[00:22:21.000 --> 00:22:25.000]  你必須要去戰爭,
[00:22:25.000 --> 00:22:26.000]  我不想上班,
[00:22:26.000 --> 00:22:29.000]  上班每天都是戰場,
[00:22:29.000 --> 00:22:30.000]  是的,
[00:22:30.000 --> 00:22:32.000]  這個答案是對的,
[00:22:32.000 --> 00:22:35.000]  你每天帶着約瑟雅紀回去是對的,
[00:22:35.000 --> 00:22:38.000]  但是上帝要我們得勝,
[00:22:38.000 --> 00:22:39.000]  今天我們敬拜的,
[00:22:39.000 --> 00:22:40.000]  是一個已經得勝了的,
[00:22:40.000 --> 00:22:41.000]  復活的主,
[00:22:41.000 --> 00:22:43.000]  不是一個死在十字架上的主,
[00:22:43.000 --> 00:22:44.000]  聽清楚,
[00:22:44.000 --> 00:22:46.000]  耶穌已經得勝了,
[00:22:46.000 --> 00:22:48.000]  耶穌要我們在得勝裏面有份,
[00:22:48.000 --> 00:22:49.000]  去到士師紀,
[00:22:49.000 --> 00:22:50.000]  你見到,
[00:22:50.000 --> 00:22:51.000]  每一個支派,
[00:22:51.000 --> 00:22:52.000]  當我們抽籤分地之後,
[00:22:52.000 --> 00:22:58.000]  每一個支派都要得到他們被分的地,
[00:22:58.000 --> 00:22:59.000]  就是說,
[00:22:59.000 --> 00:23:03.000]  上帝今天要求我們要盡力去得到他給我們的東西,
[00:23:03.000 --> 00:23:05.000]  上帝不會一個天跌的錢下來,
[00:23:05.000 --> 00:23:07.000]  上帝不會天跌一張被子下來,
[00:23:07.000 --> 00:23:08.000]  上帝不會天跌一塊金來,
[00:23:08.000 --> 00:23:09.000]  如果是的話,
[00:23:09.000 --> 00:23:10.000]  是會大過你,
[00:23:10.000 --> 00:23:11.000]  然後砸死你的,
[00:23:11.000 --> 00:23:13.000]  上帝給我們的東西,
[00:23:13.000 --> 00:23:14.000]  要我們努力去爭取,
[00:23:14.000 --> 00:23:15.000]  弟兄姊妹,
[00:23:15.000 --> 00:23:16.000]  你想一下,
[00:23:16.000 --> 00:23:18.000]  今天,
[00:23:18.000 --> 00:23:20.000]  唯有懶的人,
[00:23:20.000 --> 00:23:22.000]  就說我祈禱等候,
[00:23:22.000 --> 00:23:24.000]  除了祈禱之外,
[00:23:24.000 --> 00:23:26.000]  你還要做,
[00:23:26.000 --> 00:23:28.000]  還要做,
[00:23:28.000 --> 00:23:30.000]  我昨晚看完一本書,
[00:23:30.000 --> 00:23:31.000]  我覺得,
[00:23:31.000 --> 00:23:32.000]  最近我看關於祈禱的書,
[00:23:32.000 --> 00:23:35.000]  這本書是最好的一本書,
[00:23:35.000 --> 00:23:37.000]  中文譯得不是很好,
[00:23:37.000 --> 00:23:38.000]  中文說,
[00:23:38.000 --> 00:23:41.000]  上帝怎麼爲我成就了我的夢想,
[00:23:41.000 --> 00:23:42.000]  這本書很強調祈禱,
[00:23:42.000 --> 00:23:44.000]  但是同時也告訴我,
[00:23:44.000 --> 00:23:45.000]  祈禱之後,
[00:23:45.000 --> 00:23:50.000]  它是繼續有創意的去做,去做,去做,
[00:23:50.000 --> 00:23:52.000]  有時我們過分強調祈禱,
[00:23:52.000 --> 00:23:53.000]  不用做,
[00:23:53.000 --> 00:23:55.000]  有時過分強調做而沒有祈禱,
[00:23:55.000 --> 00:23:57.000]  我們兩樣都要,
[00:23:57.000 --> 00:23:58.000]  弟兄姊妹,
[00:23:58.000 --> 00:24:00.000]  今天我們要爭取,
[00:24:00.000 --> 00:24:02.000]  我們必須要爭取,
[00:24:02.000 --> 00:24:03.000]  你想一下,
[00:24:03.000 --> 00:24:04.000]  你每天坐地鐵,
[00:24:04.000 --> 00:24:06.000]  你試一下祈禱,
[00:24:06.000 --> 00:24:07.000]  不要爭取進去,
[00:24:07.000 --> 00:24:09.000]  上帝幫我進去,
[00:24:09.000 --> 00:24:10.000]  可以的,
[00:24:10.000 --> 00:24:11.000]  後面的人怎麼都會推你進去,
[00:24:11.000 --> 00:24:12.000]  你會Amen的,
[00:24:12.000 --> 00:24:13.000]  你會感恩的,
[00:24:13.000 --> 00:24:15.000]  你不用爭取,
[00:24:15.000 --> 00:24:16.000]  原來有人會逼我進去,
[00:24:16.000 --> 00:24:18.000]  這些叫做阿Q,
[00:24:18.000 --> 00:24:20.000]  是不是?
[00:24:20.000 --> 00:24:21.000]  我們知道,
[00:24:21.000 --> 00:24:23.000]  你試一下,
[00:24:23.000 --> 00:24:25.000]  星期六去信和聚會,
[00:24:25.000 --> 00:24:27.000]  信和中心,
[00:24:27.000 --> 00:24:28.000]  連坐一部升降機,
[00:24:28.000 --> 00:24:30.000]  我們都爭取進去的,
[00:24:30.000 --> 00:24:32.000]  是要爭的,
[00:24:32.000 --> 00:24:38.000]  人生最好就是與世無爭了,
[00:24:38.000 --> 00:24:42.000]  這個不是驕徒的工作觀,
[00:24:42.000 --> 00:24:44.000]  我們看看到王國時期,
[00:24:44.000 --> 00:24:48.000]  上帝正式圓滿了他們的子民的心意,
[00:24:48.000 --> 00:24:53.000]  重新讓他們得到在《創世紀》第一章裏面的那種管治權,
[00:24:53.000 --> 00:24:55.000]  他們真的成立了王國,
[00:24:55.000 --> 00:25:00.000]  實踐了天上的原則在地上,
[00:25:00.000 --> 00:25:02.000]  所以今天上帝要你和我,
[00:25:02.000 --> 00:25:03.000]  是作出管制,
[00:25:03.000 --> 00:25:05.000]  要你和我作出管制,
[00:25:05.000 --> 00:25:07.000]  就要你和我作出管制,
[00:25:07.000 --> 00:25:12.000]  所以今天上帝要你和我作出管制,
[00:25:12.000 --> 00:25:15.000]  當我講到這裏的時候,
[00:25:15.000 --> 00:25:17.000]  有個弟兄姐妹就會說,
[00:25:17.000 --> 00:25:21.000]  牧師你說的話太美好了,
[00:25:21.000 --> 00:25:23.000]  但是成就不了,
[00:25:23.000 --> 00:25:26.000]  我星期五晚上講完,
[00:25:26.000 --> 00:25:27.000]  有Q&A,
[00:25:27.000 --> 00:25:28.000]  有一個人問我,
[00:25:28.000 --> 00:25:30.000]  牧師你說的話很對,
[00:25:30.000 --> 00:25:32.000]  但我現實見不到,
[00:25:32.000 --> 00:25:34.000]  只有兩個可能,
[00:25:34.000 --> 00:25:37.000]  一是我講廢話,
[00:25:37.000 --> 00:25:39.000]  我不覺得我講廢話,
[00:25:39.000 --> 00:25:40.000]  因爲這些是從聖經來的,
[00:25:40.000 --> 00:25:41.000]  如果我講廢話,
[00:25:41.000 --> 00:25:42.000]  就是聖經是廢的,
[00:25:42.000 --> 00:25:43.000]  我不相信,
[00:25:43.000 --> 00:25:44.000]  第二個可能,
[00:25:44.000 --> 00:25:46.000]  一定出了問題,
[00:25:46.000 --> 00:25:49.000]  原來在聖經裏面提到,
[00:25:49.000 --> 00:25:52.000]  人不能夠蒙福的原因是什麼,
[00:25:52.000 --> 00:25:53.000]  我們先提出這件事,
[00:25:53.000 --> 00:25:56.000]  在哥倫多前書十章一到十二節,
[00:25:56.000 --> 00:25:58.000]  在保羅很清楚地說,
[00:25:58.000 --> 00:26:00.000]  他說初一級的人,
[00:26:00.000 --> 00:26:03.000]  上帝想這羣選民初一級想做什麼事,
[00:26:03.000 --> 00:26:04.000]  不是想我們死在曠野,
[00:26:04.000 --> 00:26:07.000]  上帝的心意是想我們進入迦南美地,
[00:26:07.000 --> 00:26:09.000]  進入一個蒙福的地方,
[00:26:09.000 --> 00:26:10.000]  我們很清楚,
[00:26:10.000 --> 00:26:12.000]  但是保羅就說,
[00:26:12.000 --> 00:26:14.000]  這羣人爲什麼不能夠進入迦南美地,
[00:26:14.000 --> 00:26:16.000]  不能夠經歷蒙福的原因,
[00:26:16.000 --> 00:26:19.000]  今天大部分基督徒不能夠經歷蒙福的原因,
[00:26:19.000 --> 00:26:20.000]  因爲我們已經受騙了,
[00:26:20.000 --> 00:26:23.000]  我們貪戀了惡事,
[00:26:23.000 --> 00:26:25.000]  保羅在這裏說什麼,
[00:26:25.000 --> 00:26:26.000]  他說我們不願意,
[00:26:26.000 --> 00:26:29.000]  你們不曉得我們的祖宗從前都在雲下,
[00:26:29.000 --> 00:26:30.000]  都從海中經過,
[00:26:30.000 --> 00:26:31.000]  都在雲裏面,
[00:26:31.000 --> 00:26:33.000]  海里面受浸歸了摩西,
[00:26:33.000 --> 00:26:36.000]  並且喫了一樣的靈食,
[00:26:36.000 --> 00:26:38.000]  喝了一樣的靈水,
[00:26:38.000 --> 00:26:41.000]  所喝的都是出於他們的靈盆舍,
[00:26:41.000 --> 00:26:43.000]  那盆舍就是基督。
[00:26:43.000 --> 00:26:47.000]  保羅提到這羣人所經歷的恩典完全一樣,
[00:26:47.000 --> 00:26:50.000]  他們所經歷的事情完全一樣,
[00:26:50.000 --> 00:26:52.000]  但結果卻不一樣,
[00:26:52.000 --> 00:26:56.000]  他說他們中間多半是上帝不喜歡的人,
[00:26:56.000 --> 00:26:57.000]  所以在曠野倒閉了,
[00:26:57.000 --> 00:26:59.000]  這件事也成爲了我們尷尬,
[00:26:59.000 --> 00:27:01.000]  叫我們不要貪戀惡事,
[00:27:01.000 --> 00:27:04.000]  就像他們那樣貪戀一樣。
[00:27:04.000 --> 00:27:07.000]  出來埃及的第一代,
[00:27:07.000 --> 00:27:11.000]  98%都死在曠野裏面,
[00:27:11.000 --> 00:27:14.000]  只有2%能進入迦南地,
[00:27:14.000 --> 00:27:17.000]  就剩下迦勒和約書亞,
[00:27:17.000 --> 00:27:19.000]  爲什麼?
[00:27:19.000 --> 00:27:20.000]  保羅提出了,
[00:27:20.000 --> 00:27:23.000]  在第七節到第十節提到,
[00:27:23.000 --> 00:27:25.000]  這件事已經成爲了我們的尷尬,
[00:27:25.000 --> 00:27:28.000]  今天在我們工作裏不能蒙福的原因,
[00:27:28.000 --> 00:27:30.000]  因爲我們貪戀了惡事,
[00:27:30.000 --> 00:27:33.000]  第一,我們拜偶像,
[00:27:33.000 --> 00:27:35.000]  所以我們不能蒙福,
[00:27:35.000 --> 00:27:37.000]  可能你公司的老闆成爲了你的偶像,
[00:27:37.000 --> 00:27:39.000]  金錢成爲了你的偶像,
[00:27:39.000 --> 00:27:40.000]  升職成爲了你的偶像,
[00:27:40.000 --> 00:27:42.000]  公司成爲了你的偶像,
[00:27:42.000 --> 00:27:45.000]  第二,行姦淫,
[00:27:45.000 --> 00:27:47.000]  以致我們不能蒙福,
[00:27:47.000 --> 00:27:50.000]  第三,私貪臣,
[00:27:50.000 --> 00:27:51.000]  以致我們不能蒙福,
[00:27:51.000 --> 00:27:54.000]  第四,法院言,
[00:27:54.000 --> 00:27:55.000]  以致我們不能蒙福,
[00:27:55.000 --> 00:27:58.000]  兄弟姐妹,如果我們誠實面對自己,
[00:27:58.000 --> 00:28:02.000]  我們必須要來到主的面前,
[00:28:02.000 --> 00:28:04.000]  去面對我們自己,
[00:28:04.000 --> 00:28:06.000]  如果我們是法院言的,
[00:28:06.000 --> 00:28:07.000]  你告訴我,
[00:28:07.000 --> 00:28:10.000]  我們可以來到上帝面前蒙恩,
[00:28:10.000 --> 00:28:12.000]  我們可以居上不居下,
[00:28:12.000 --> 00:28:13.000]  聖經很清楚地說,
[00:28:13.000 --> 00:28:15.000]  我們要謹守遵行的話,
[00:28:15.000 --> 00:28:16.000]  不要侍奉別的神,
[00:28:16.000 --> 00:28:19.000]  如果我們是私貪主的,
[00:28:19.000 --> 00:28:20.000]  我們可以蒙福,
[00:28:20.000 --> 00:28:22.000]  如果我們是行姦淫的,
[00:28:22.000 --> 00:28:23.000]  我們可以侍奉神,
[00:28:23.000 --> 00:28:25.000]  我們可以拜偶像的話,
[00:28:25.000 --> 00:28:26.000]  我們可以蒙福,
[00:28:26.000 --> 00:28:28.000]  沒錯,我們每天都受試探,
[00:28:28.000 --> 00:28:30.000]  真的,每天都受試探,
[00:28:30.000 --> 00:28:33.000]  所以耶穌教導我們的土文裏面說,
[00:28:33.000 --> 00:28:35.000]  不叫我們遇見試探,
[00:28:35.000 --> 00:28:36.000]  救我們脫離兇惡,
[00:28:36.000 --> 00:28:38.000]  但事實上我們真的會遇見試探的時候,
[00:28:38.000 --> 00:28:39.000]  又怎麼辦呢?
[00:28:39.000 --> 00:28:41.000]  在臨前十章十三節,
[00:28:41.000 --> 00:28:43.000]  保羅就很通透地回應,
[00:28:43.000 --> 00:28:45.000]  他說,你們所遇見的試探,
[00:28:45.000 --> 00:28:46.000]  無非是人所能夠受的,
[00:28:46.000 --> 00:28:47.000]  上帝是信實的,
[00:28:47.000 --> 00:28:50.000]  必不叫你們受試探過於所能受的,
[00:28:50.000 --> 00:28:52.000]  在試探的時候,
[00:28:52.000 --> 00:28:54.000]  總要開一條出路,
[00:28:54.000 --> 00:28:57.000]  讓你們能夠忍受得住,
[00:28:57.000 --> 00:28:58.000]  在這邊請留意,
[00:28:58.000 --> 00:29:01.000]  我們受試探是難免的,
[00:29:01.000 --> 00:29:05.000]  但是這一切不會超越我們能受的,
[00:29:05.000 --> 00:29:08.000]  上帝總會爲我們開出路,
[00:29:08.000 --> 00:29:12.000]  埋怨是人的天性,
[00:29:12.000 --> 00:29:14.000]  一不妥的事,
[00:29:14.000 --> 00:29:15.000]  一不妥的事,
[00:29:15.000 --> 00:29:16.000]  我們就會怨,
[00:29:16.000 --> 00:29:19.000]  那我們應該有什麼出路呢?
[00:29:19.000 --> 00:29:23.000]  請留意,在我的結論裏,
[00:29:23.000 --> 00:29:24.000]  我提出三點,
[00:29:24.000 --> 00:29:26.000]  其中第一點我提出的是,
[00:29:26.000 --> 00:29:29.000]  一個我們蒙福的祕訣,
[00:29:29.000 --> 00:29:30.000]  就是說,
[00:29:30.000 --> 00:29:32.000]  我們能夠走在神的心意裏,
[00:29:32.000 --> 00:29:35.000]  這個蒙福的祕訣是很重要的,
[00:29:35.000 --> 00:29:37.000]  請留心聽,
[00:29:37.000 --> 00:29:40.000]  在聖經裏面很清楚地說,
[00:29:40.000 --> 00:29:44.000]  原來今天我們沒有做的一件事,
[00:29:44.000 --> 00:29:49.000]  你大聲地告訴他,你要呼求,
[00:29:49.000 --> 00:29:51.000]  未夠大聲,再大聲地告訴他,
[00:29:51.000 --> 00:29:53.000]  你要呼求,
[00:29:53.000 --> 00:29:56.000]  呼求是大聲的,
[00:29:56.000 --> 00:29:57.000]  你看看聖經說什麼,
[00:29:57.000 --> 00:29:59.000]  在初一究竟三章七字,
[00:29:59.000 --> 00:30:00.000]  耶和華說,
[00:30:00.000 --> 00:30:02.000]  我的百姓在埃及所受的困苦,
[00:30:02.000 --> 00:30:04.000]  我實在看見了,
[00:30:04.000 --> 00:30:08.000]  他們因受督公的合制所發出的哀聲,
[00:30:08.000 --> 00:30:09.000]  我聽了,
[00:30:09.000 --> 00:30:10.000]  耶和華聽了就算了,
[00:30:10.000 --> 00:30:11.000]  耶和華聽了之後,
[00:30:11.000 --> 00:30:13.000]  聽到這幫百姓的哀聲之後,
[00:30:13.000 --> 00:30:14.000]  他們不是埋怨,
[00:30:14.000 --> 00:30:15.000]  他們是哀聲,
[00:30:15.000 --> 00:30:16.000]  你看到嗎?
[00:30:16.000 --> 00:30:18.000]  哀聲是,
[00:30:18.000 --> 00:30:19.000]  耶和華聽到,
[00:30:19.000 --> 00:30:20.000]  聽到怎樣,
[00:30:20.000 --> 00:30:21.000]  耶和華怎樣回應,
[00:30:21.000 --> 00:30:22.000]  耶和華是不是跟他們說,
[00:30:22.000 --> 00:30:23.000]  啊,
[00:30:23.000 --> 00:30:24.000]  等一下,
[00:30:24.000 --> 00:30:25.000]  啊,
[00:30:25.000 --> 00:30:26.000]  慢慢熬一下,
[00:30:26.000 --> 00:30:27.000]  人生就是這樣的,
[00:30:27.000 --> 00:30:28.000]  是不是這樣呢?
[00:30:28.000 --> 00:30:29.000]  不好意思,
[00:30:29.000 --> 00:30:30.000]  聖經說,
[00:30:30.000 --> 00:30:32.000]  我原知道你們的痛苦,
[00:30:32.000 --> 00:30:35.000]  我下來要救他們脫離埃及人的手,
[00:30:35.000 --> 00:30:38.000]  令他們出了那地,
[00:30:38.000 --> 00:30:39.000]  到美好,
[00:30:39.000 --> 00:30:40.000]  寬闊,
[00:30:40.000 --> 00:30:41.000]  留乃與物之地,
[00:30:41.000 --> 00:30:45.000]  這個哀聲竟然令到耶和華親自下來,
[00:30:45.000 --> 00:30:48.000]  帶領他的百姓離開這個圍爐之地,
[00:30:48.000 --> 00:30:49.000]  進入一個美好,
[00:30:49.000 --> 00:30:50.000]  寬闊,
[00:30:50.000 --> 00:30:52.000]  和留乃之地,
[00:30:52.000 --> 00:30:53.000]  弟兄姊妹,
[00:30:53.000 --> 00:30:54.000]  今天,
[00:30:54.000 --> 00:30:55.000]  你和我在工作裏面,
[00:30:55.000 --> 00:30:56.000]  爲什麼成爲奴隸,
[00:30:56.000 --> 00:30:57.000]  爲什麼我們不能夠蒙福,
[00:30:57.000 --> 00:31:01.000]  爲什麼聖經所說的話和我們的落差那麼大,
[00:31:01.000 --> 00:31:02.000]  我想告訴你,
[00:31:02.000 --> 00:31:04.000]  不是聖經和你的落差大,
[00:31:04.000 --> 00:31:05.000]  不是這件事不可以實現,
[00:31:05.000 --> 00:31:07.000]  是因爲我們沒有呼求,
[00:31:07.000 --> 00:31:10.000]  我必須呼求上帝介入在我的工作裏面,
[00:31:10.000 --> 00:31:12.000]  呼求上帝介入在我家裏面,
[00:31:12.000 --> 00:31:15.000]  呼求上帝介入在我子女的生活裏面,
[00:31:15.000 --> 00:31:17.000]  呼求上帝介入在我婚姻裏面,
[00:31:17.000 --> 00:31:21.000]  我朋友的女兒去美國讀書,
[00:31:21.000 --> 00:31:22.000]  在紐約,
[00:31:22.000 --> 00:31:25.000]  沒辦法,
[00:31:25.000 --> 00:31:27.000]  第一年只住在學校的宿舍,
[00:31:27.000 --> 00:31:30.000]  宿舍的房間是三個人一間房,
[00:31:30.000 --> 00:31:32.000]  她是女孩子,
[00:31:32.000 --> 00:31:34.000]  入住有兩個室友,
[00:31:34.000 --> 00:31:37.000]  第一個星期就出事了,
[00:31:37.000 --> 00:31:40.000]  不夠第三晚,
[00:31:40.000 --> 00:31:41.000]  她回到房裏,
[00:31:41.000 --> 00:31:45.000]  其中一個室友已經帶了男朋友回來,
[00:31:45.000 --> 00:31:47.000]  視若無人,
[00:31:47.000 --> 00:31:50.000]  就在牀上搞事,
[00:31:50.000 --> 00:31:53.000]  這個女孩子也不知道怎麼辦,
[00:31:53.000 --> 00:31:55.000]  他們視若無人,
[00:31:55.000 --> 00:31:57.000]  還沒立刻處理這一對,
[00:31:57.000 --> 00:31:59.000]  第二個又回來了,
[00:31:59.000 --> 00:32:00.000]  又帶一個男孩子,
[00:32:00.000 --> 00:32:03.000]  在另一張牀又在搞事,
[00:32:03.000 --> 00:32:05.000]  整個房間變成了動物園,
[00:32:05.000 --> 00:32:08.000]  這個女孩子也不知道怎麼辦,
[00:32:08.000 --> 00:32:10.000]  最終她離開房間,
[00:32:10.000 --> 00:32:12.000]  去到公共房間,
[00:32:12.000 --> 00:32:13.000]  坐在那裏,
[00:32:13.000 --> 00:32:14.000]  很無奈,
[00:32:14.000 --> 00:32:17.000]  隔壁房間有個人走出來看到她,
[00:32:17.000 --> 00:32:20.000]  做什麼這麼晚還不回房睡,
[00:32:20.000 --> 00:32:24.000]  回不了啊,
[00:32:24.000 --> 00:32:27.000]  都不知道她搞到什麼時候,
[00:32:27.000 --> 00:32:28.000]  有沒有搞錯啊,
[00:32:28.000 --> 00:32:29.000]  怎麼行啊,
