
[00:00:00.000 --> 00:00:04.540]  好 今天呢 我們要看的是詩篇的第127篇
[00:17:28.000 --> 00:17:30.400]  咱們乾一天他們乾不完
[00:17:30.400 --> 00:17:31.700]  他煩的要死
[00:17:31.700 --> 00:17:32.400]  最後呢
[00:17:32.400 --> 00:17:34.200]  他終於學會了這個功課
[00:17:34.200 --> 00:17:36.500]  還領悟到了一個道理
[00:17:36.500 --> 00:17:38.600]  他說我得入鄉隨俗
[00:17:38.600 --> 00:17:40.200]  得我慢才行
[00:17:40.200 --> 00:17:42.800]  不是讓人快是讓我慢
[00:17:42.800 --> 00:17:44.000]  而恰恰這個詞呢
[00:17:44.000 --> 00:17:45.100]  是個雙關語啊
[00:17:45.100 --> 00:17:47.800]  我慢這倆字日語呢
[00:17:47.800 --> 00:17:52.500]  叫感滿感滿的意思是忍耐
[00:17:52.500 --> 00:17:53.400]  真是很有意思
[00:17:53.400 --> 00:17:57.600]  這雙關語忍耐我慢才能忍耐
[00:17:57.600 --> 00:17:59.700]  讓人家快你是提出要求了
[00:17:59.700 --> 00:18:01.000]  對不對
[00:18:01.000 --> 00:18:02.200]  所以在日本宣教呢
[00:18:02.200 --> 00:18:04.000]  你會面對的一個很大的挑戰
[00:18:04.000 --> 00:18:05.600]  就是和香港不一樣
[00:18:05.600 --> 00:18:06.200]  那裡呢
[00:18:06.200 --> 00:18:09.400]  很難你高效的做什麼事
[00:18:09.400 --> 00:18:11.400]  一個腳慢的節奏
[00:18:11.400 --> 00:18:15.700]  你要想出來一個非常香港式的理想的業績呢
[00:18:15.700 --> 00:18:18.500]  你是非常困難的
[00:18:18.500 --> 00:18:19.300]  你做多了
[00:18:19.300 --> 00:18:21.100]  你覺得你白忙活
[00:18:21.100 --> 00:18:21.900]  你做少了
[00:18:21.900 --> 00:18:24.800]  你就會懷疑你自己為什麼要來這兒
[00:18:24.800 --> 00:18:26.400]  大量的時間和精力呢
[00:18:26.400 --> 00:18:30.700]  不是尋求你要做什麼
[00:18:30.700 --> 00:18:32.400]  這點跟香港完全相反
[00:18:32.400 --> 00:18:33.500]  香港你不用想
[00:18:33.500 --> 00:18:35.400]  你在我的神學院
[00:18:35.400 --> 00:18:37.300]  你不用想你要做什麼
[00:18:37.300 --> 00:18:39.600]  所有的都擺在你面前
[00:18:39.600 --> 00:18:42.200]  你不用想去做什麼都在你面前
[00:18:42.200 --> 00:18:44.400]  你要做在日本部
[00:18:44.400 --> 00:18:45.100]  你就要想
[00:18:45.100 --> 00:18:48.200]  你要不是要想你尋求你要做什麼
[00:18:48.200 --> 00:18:49.300]  而且想哇
[00:18:49.300 --> 00:18:50.700]  這事我該怎麼做呀
[00:18:50.700 --> 00:18:56.300]  慢也能讓人難以入睡
[00:18:56.300 --> 00:18:58.400]  所以呢
[00:18:58.400 --> 00:19:00.800]  我想這可能成了一個通則
[00:19:00.800 --> 00:19:02.600]  不管是你做事多忙
[00:19:02.600 --> 00:19:04.000]  還是你沒事做
[00:19:04.000 --> 00:19:04.700]  閒著
[00:19:04.700 --> 00:19:10.500]  都可能需要好好的看第二節的下半句
[00:19:10.500 --> 00:19:13.800]  就是唯有煙花所親愛的必叫他
[00:19:13.800 --> 00:19:15.900]  安然入睡
[00:19:15.900 --> 00:19:26.900]  就是神必給你安然入睡
[00:19:26.900 --> 00:19:32.000]  下面我們看最後第三第四第五節
[00:19:33.200 --> 00:19:34.500]  請大家一體來讀啊
[00:19:34.500 --> 00:19:42.200]  三節好請兒女是英豪華所賜的產業所懷的胎是他所給的
[00:19:42.200 --> 00:19:48.700]  少年時所生的兒女好像勇士手中的劍
[00:19:48.700 --> 00:19:52.500]  劍彈充滿的人變為有福
[00:19:52.500 --> 00:19:58.200]  他們的城門口和仇敵說話的時候必不知羞愧
[00:19:58.200 --> 00:20:01.200]  剛才呢
[00:20:01.200 --> 00:20:02.300]  第一節第二節
[00:20:02.300 --> 00:20:05.300]  我們看到的畫面就是繁忙的工作這個畫面
[00:20:05.300 --> 00:20:05.600]  對吧
[00:20:05.600 --> 00:20:08.100]  那這節你看到什麼呢
[00:20:08.100 --> 00:20:11.100]  你別告訴我生孩子畫面啊
[00:20:11.100 --> 00:20:15.100]  在舊約裡面提到生育
[00:20:15.100 --> 00:20:18.500]  即意味著他在說什麼呢
[00:20:18.500 --> 00:20:21.100]  這事你控制不了
[00:20:21.100 --> 00:20:22.900]  不是你能掌控的事
[00:20:22.900 --> 00:20:26.400]  大家記得拉結對雅各說什麼
[00:20:26.400 --> 00:20:27.300]  你給我孩子
[00:20:27.300 --> 00:20:27.900]  你不給孩子
[00:20:27.900 --> 00:20:31.300]  我死給你看雅各說什麼
[00:20:31.300 --> 00:20:34.300]  哇說叫你不生育的是神
[00:20:34.300 --> 00:20:36.900]  我豈能代替他做主呢
[00:20:36.900 --> 00:20:37.600]  對嗎
[00:20:37.600 --> 00:20:39.500]  所以在舊約裡面很明顯
[00:20:39.500 --> 00:20:45.700]  說生育的事其實是指你控制不了的事
[00:20:45.700 --> 00:20:49.400]  那麼第二幅畫面在這第三節到第五節裡面
[00:20:49.400 --> 00:20:54.800]  你就很明顯的看到是他在談論人所不能控制的事
[00:20:58.500 --> 00:21:03.100]  好那第五節說什麼人有福了呢
[00:21:03.100 --> 00:21:05.600]  劍袋充滿的人有福了
[00:21:05.600 --> 00:21:07.500]  為什麼劍袋充滿的人有福了呢
[00:21:07.500 --> 00:21:08.500]  你看第四節
[00:21:08.500 --> 00:21:14.100]  少年時所生的女就好像勇士手中的劍
[00:21:14.100 --> 00:21:16.400]  一個勇士配上一個合手的武器
[00:21:16.400 --> 00:21:18.000]  你想想他打獵也行
[00:21:18.000 --> 00:21:19.300]  他打殺敵也行
[00:21:19.300 --> 00:21:20.200]  他自衛也行
[00:21:20.200 --> 00:21:21.300]  他攻擊也行
[00:21:21.300 --> 00:21:24.900]  很重要的武器就好像他劍袋非常充滿
[00:21:24.900 --> 00:21:26.300]  不止一支劍啊
[00:21:26.300 --> 00:21:28.300]  他有好多劍在手
[00:21:28.300 --> 00:21:31.700]  這個比喻劍和兒女就說明第五節
[00:21:31.700 --> 00:21:33.900]  那就說劍袋充滿的有福了
[00:21:33.900 --> 00:21:37.700]  意思就是兒女眾多的人是有福的
[00:21:37.700 --> 00:21:40.800]  而這家人呢
[00:21:40.800 --> 00:21:46.300]  即使是在城門口與仇敵狹路相逢面對面了
[00:21:46.300 --> 00:21:47.400]  他也不至於羞愧
[00:21:47.400 --> 00:21:49.900]  今兒我孩子多兒子多
[00:21:49.900 --> 00:21:51.500]  所以中國人有類似的情況
[00:21:51.500 --> 00:21:54.900]  這個這個看法對不對
[00:21:54.900 --> 00:21:56.300]  多子多福嘛
[00:21:56.300 --> 00:21:59.200]  不受欺負嘛是不是
[00:21:59.200 --> 00:22:00.600]  不過你留意呢
[00:22:00.600 --> 00:22:05.300]  我們說第五節說有福的人是劍袋充滿的人有福
[00:22:05.300 --> 00:22:07.300]  但是這句話你要留意
[00:22:07.300 --> 00:22:09.300]  直接翻譯那就直譯的話
[00:22:09.300 --> 00:22:13.800]  他的意思是使你劍袋充滿的人是有福的
[00:22:13.800 --> 00:22:17.700]  就是使劍袋充滿使自己劍袋充滿有福的
[00:22:17.700 --> 00:22:19.000]  這意思說明了什麼呢
[00:22:19.000 --> 00:22:23.700]  當然生育是你不能控制的事
[00:22:25.500 --> 00:22:31.200]  但這裡呢說的不是一個你多子多女的這樣的一個狀態
[00:22:31.200 --> 00:22:32.700]  而是在談你要努力
[00:22:32.700 --> 00:22:36.200]  使你的兒女增多
[00:22:36.200 --> 00:22:37.100]  你不努力行嗎
[00:22:37.100 --> 00:22:42.200]  所以當你面對你不能控制的事的時候
[00:22:42.200 --> 00:22:44.600]  你還是要去盡力做
[00:22:44.600 --> 00:22:46.600]  而結果呢是在神的手中
[00:22:46.600 --> 00:22:48.700]  這樣就完整了
[00:22:48.700 --> 00:22:50.300]  這個三到五節的意思
[00:22:51.600 --> 00:22:57.100]  所以之所以在這裡詩人用生兒育女生育子女
[00:22:57.100 --> 00:22:59.800]  這個畫面來講這個道理
[00:22:59.800 --> 00:23:01.400]  就是你不能控制的事
[00:23:01.400 --> 00:23:02.600]  你也得努力去做
[00:23:02.600 --> 00:23:04.800]  然後將結果交給神
[00:23:04.800 --> 00:23:06.700]  他要用這個畫面來講這個道理
[00:23:06.700 --> 00:23:13.100]  是因為生育兒女是人大多數人都普遍的經歷
[00:23:13.100 --> 00:23:15.500]  也最容易從中理解到
[00:23:15.500 --> 00:23:17.800]  這是來自於神的賞賜
[00:23:17.800 --> 00:23:20.700]  你看這賞賜有兩句都出來
[00:23:20.700 --> 00:23:25.800]  煙花所賜的和他所給的就跟給你睡覺一樣
[00:23:25.800 --> 00:23:27.800]  是恩典是給你的
[00:23:27.800 --> 00:23:33.600]  人很容易從從這個生兒育女裡
[00:23:33.600 --> 00:23:36.100]  這件事情裡面體會到這一點
[00:23:36.100 --> 00:23:39.500]  儘管不可控
[00:23:39.500 --> 00:23:41.900]  但仍然盡力而為
[00:23:41.900 --> 00:23:46.200]  就是我們所說的所謂謀事在人成事在天
[00:23:46.200 --> 00:23:49.000]  而前現代社會的人呢
[00:23:49.000 --> 00:23:51.100]  對這樣的一個道理比金人
[00:23:51.100 --> 00:23:54.900]  我想更加可以深刻的體會到
[00:23:54.900 --> 00:23:56.500]  我們今天什麼都可以掌控
[00:23:56.500 --> 00:23:58.700]  但是古人不是這樣
[00:23:58.700 --> 00:24:03.600]  我且不論就是種地這種純屬靠天吃飯的行業
[00:24:03.600 --> 00:24:05.100]  我就說出海打魚吧
[00:24:05.100 --> 00:24:09.000]  他更多加增了一層就是生命的危險
[00:24:09.000 --> 00:24:12.600]  所以你看中國東南沿海打魚的區
[00:24:12.600 --> 00:24:13.900]  你發現的是什麼呢
[00:24:13.900 --> 00:24:15.800]  從民間宗教的角度來看
[00:24:15.800 --> 00:24:19.100]  到處都見有那個媽祖廟
[00:24:19.100 --> 00:24:23.600]  他是在一個不能確定的不可確的
[00:24:23.600 --> 00:24:26.700]  不可確定的環境當中工作和生活的
[00:24:26.700 --> 00:24:30.300]  所以他們就會切切的祈求神明的保佑
[00:24:30.300 --> 00:24:33.400]  儘管我們知道他求錯了對象
[00:24:33.400 --> 00:24:36.300]  但是你可以反映出來人的這種心態
[00:24:36.300 --> 00:24:40.100]  他的打魚生涯是非常沒有保障的
[00:24:40.100 --> 00:24:42.000]  而且生有生命危險的
[00:24:42.000 --> 00:24:45.300]  人生活在一個不可控的大自然當中
[00:24:45.300 --> 00:24:48.100]  周邊充滿著不確定性的因素
[00:24:48.100 --> 00:24:49.900]  但是這些人怎麼樣
[00:24:49.900 --> 00:24:55.300]  他仍然要拼命的工作換得一家的溫飽對嗎
[00:24:55.300 --> 00:24:56.300]  他不會停下來的
[00:24:56.300 --> 00:24:57.900]  不管是因為不確定
[00:24:57.900 --> 00:24:59.200]  我把控不了
[00:24:59.200 --> 00:25:01.300]  我又控制不了產量
[00:25:01.300 --> 00:25:04.600]  我也一打風我還有生命危險
[00:25:04.600 --> 00:25:05.500]  所以我就不做了
[00:25:05.500 --> 00:25:08.500]  不做了你家就喝西北風了
[00:25:08.500 --> 00:25:11.100]  所以他仍然要去努力做
[00:25:11.100 --> 00:25:11.700]  所以在這裡呢
[00:25:11.700 --> 00:25:13.400]  我要總結一下今天的信息呢
[00:25:13.400 --> 00:25:18.900]  就是詩篇的第127篇這前後兩個部分的經文
[00:25:18.900 --> 00:25:22.400]  前面一到二節是關於人可以控制的事情
[00:25:22.400 --> 00:25:25.500]  我們自然會努力的去做
[00:25:25.500 --> 00:25:27.900]  但詩人的卻在這裡提醒我們說
[00:25:27.900 --> 00:25:29.300]  你要記得神
[00:25:29.300 --> 00:25:32.200]  他是你工作的價值的基礎
[00:25:32.200 --> 00:25:33.500]  是你意義的基礎
[00:25:33.500 --> 00:25:35.300]  你工作的意義全在於他
[00:25:35.300 --> 00:25:38.400]  不能迷失在工作當中
[00:25:38.400 --> 00:25:40.600]  以為你掌控一切
[00:25:40.600 --> 00:25:42.600]  你忘記了他的存在
[00:25:42.600 --> 00:25:45.000]  這是前兩節的教訓
[00:25:45.000 --> 00:25:46.000]  後三節呢
[00:25:46.000 --> 00:25:47.000]  第二個部分就是
[00:25:47.000 --> 00:25:50.200]  當人面對不能控制的事情的時候
[00:25:50.200 --> 00:25:51.900]  你仍然要信任耶和華
[00:25:51.900 --> 00:25:55.400]  將結果交給他
[00:25:55.400 --> 00:25:57.800]  同時你要努力的去做
[00:25:57.800 --> 00:26:02.100]  那就就來到了一個分辨的問題了
[00:26:02.100 --> 00:26:03.200]  什麼是可控的
[00:26:03.200 --> 00:26:05.500]  什麼是不可控的事情
[00:26:05.500 --> 00:26:08.000]  這就要由你去判斷
[00:26:08.000 --> 00:26:09.800]  這屬於智慧的範圍
[00:26:09.800 --> 00:26:11.800]  你打開聖經
[00:26:11.800 --> 00:26:13.000]  你找到智慧書
[00:26:13.000 --> 00:26:14.300]  像真言呢
[00:26:14.300 --> 00:26:16.700]  像詩篇裡面的智慧詩啊
[00:26:16.700 --> 00:26:19.300]  像傳道書這類智慧文學呢
[00:26:19.300 --> 00:26:22.300]  你會發現非常典型的一個句式
[00:26:22.300 --> 00:26:24.400]  或者敘事的方式就是
[00:26:24.400 --> 00:26:29.000]  莫過於真言的第二十六篇的第四節
[00:26:29.000 --> 00:26:31.200]  第五節第四節說什麼呢
[00:26:31.200 --> 00:26:34.400]  你不要照著余蓓人的余望話回答他
[00:26:34.400 --> 00:26:36.200]  恐怕你跟他一樣
[00:26:36.200 --> 00:26:38.600]  然後緊接著第五節就說
[00:26:38.600 --> 00:26:43.900]  你要照著余蓓人的余望話回答他
[00:26:43.900 --> 00:26:46.200]  免得他自以為有智慧
[00:26:46.200 --> 00:26:48.600]  你看到嗎
[00:26:48.600 --> 00:26:51.500]  連著的二十六章的第四節第五節
[00:26:51.500 --> 00:26:53.000]  連著一個要一個不要
[00:26:53.000 --> 00:26:54.500]  你說我到底是要還是不要
[00:26:54.500 --> 00:26:56.300]  都是來自於聖經的教導
[00:26:56.300 --> 00:26:57.800]  這個教導卻是相反的
[00:26:57.800 --> 00:27:02.300]  我帶著這個問題呢
[00:27:02.300 --> 00:27:03.800]  去問了一個非常有名的
[00:27:03.800 --> 00:27:06.700]  專門研究智慧文學的聖經學者
[00:27:08.000 --> 00:27:09.900]  得到的回答是什麼呢
[00:27:09.900 --> 00:27:11.400]  就是沒答案
[00:27:11.400 --> 00:27:14.500]  凡是聖經當中出現這種句式的
[00:27:14.500 --> 00:27:16.500]  就屬於智慧文學的範疇
[00:27:16.500 --> 00:27:19.500]  沒有簡單的是否對錯的問題
[00:27:19.500 --> 00:27:24.000]  就是你要去根據你實際的狀況去判斷
[00:27:24.000 --> 00:27:25.000]  而這個過程裡面
[00:27:25.000 --> 00:27:27.600]  你不可忽略的是尋求神的帶領
[00:27:27.600 --> 00:27:29.700]  和你身邊同伴的意見
[00:27:29.700 --> 00:27:32.100]  以及你自己的知識和見識
[00:27:32.100 --> 00:27:34.400]  你要去判斷
[00:27:36.400 --> 00:27:39.800]  所以詩篇的第127篇的兩個畫面所給的
[00:27:39.800 --> 00:27:43.000]  就是你有把握的事和你不可控的事情上
[00:27:43.000 --> 00:27:44.400]  你都要努力去做
[00:27:44.400 --> 00:27:50.300]  而二者呢都是要信任神和依靠神
[00:27:50.300 --> 00:27:52.100]  至於什麼是可把握的
[00:27:52.100 --> 00:27:54.800]  什麼是不能控的是不可控的事
[00:27:54.800 --> 00:27:56.300]  需要你判斷
[00:27:56.300 --> 00:28:01.000]  所以詩篇的127篇的主題就是判斷和抉擇
[00:28:03.300 --> 00:28:08.800]  若我們的判斷可以把握可以將把有把握的事情
[00:28:08.800 --> 00:28:11.600]  認為他是沒有把握的不可控的
[00:28:11.600 --> 00:28:14.300]  反反過來又是有把不可控的事情呢
[00:28:14.300 --> 00:28:15.600]  以為他是可控的
[00:28:15.600 --> 00:28:18.600]  我想都會產生相當程度的負面的影響
[00:28:18.600 --> 00:28:18.900]  對不對
[00:28:18.900 --> 00:28:23.300]  我想前者的例子就是本來你是有把握的
[00:28:23.300 --> 00:28:25.300]  卻突然覺得沒把握了
[00:28:25.300 --> 00:28:29.600]  那最明顯的例子就是經過千錘百鍊的運動員
[00:28:29.600 --> 00:28:31.800]  他突然怯場了
[00:28:31.800 --> 00:28:34.100]  他沒有發揮出他正常的水平來
[00:28:34.100 --> 00:28:35.100]  這個是很明顯的
[00:28:35.100 --> 00:28:35.700]  對吧
[00:28:35.700 --> 00:28:37.500]  他突然沒信心了
[00:28:37.500 --> 00:28:39.200]  後一個例子是什麼呢
[00:28:39.200 --> 00:28:39.800]  後一個例子
[00:28:39.800 --> 00:28:44.100]  我想到歷史當中太多練那個長生不老靈丹的人了
[00:28:44.100 --> 00:28:44.500]  對不對
[00:28:44.500 --> 00:28:47.300]  那個生命是不可控的
[00:28:47.300 --> 00:28:50.100]  但他卻想透過練外丹也好
[00:28:50.100 --> 00:28:51.200]  練內丹也好
[00:28:51.200 --> 00:28:52.700]  想換一個長生不老
[00:28:52.700 --> 00:28:54.600]  這種例子太多了
[00:28:54.600 --> 00:28:55.300]  不過呢
[00:28:55.300 --> 00:29:00.500]  我想我們最容易出現狀況的還是在可控的事情上
[00:29:00.500 --> 00:29:02.100]  太過於努力盡力
[00:29:02.100 --> 00:29:03.000]  以至於呢
[00:29:03.000 --> 00:29:04.500]  超過了極限
[00:29:04.500 --> 00:29:10.100]  我想大家都聽到一個非常不幸的消息
[00:29:10.100 --> 00:29:10.500]  前不久
[00:29:10.500 --> 00:29:12.300]  杭州一位外賣的丹王
[00:29:12.300 --> 00:29:15.000]  他就突然去世了
[00:29:15.000 --> 00:29:16.300]  猝死了過勞死
[00:29:16.300 --> 00:29:19.500]  他為他一家人的生活
[00:29:19.500 --> 00:29:24.700]  尤其是他在足球學校念書的小兒子掙學費
[00:29:24.700 --> 00:29:27.100]  他接單一天他不做到500
[00:29:27.100 --> 00:29:28.000]  他不收
[00:29:28.000 --> 00:29:31.100]  所以他常常是一天只睡了三四個小時
[00:29:31.100 --> 00:29:33.800]  所以聽到這種故事
[00:29:33.800 --> 00:29:34.800]  他的經歷呢
[00:29:34.800 --> 00:29:37.300]  我讓我非常的難過
[00:29:37.300 --> 00:29:39.900]  你看他真的是一個吃苦耐勞的人
[00:29:39.900 --> 00:29:41.500]  他敬業勤奮
[00:29:41.500 --> 00:29:44.100]  而且守本分對不對
[00:29:44.100 --> 00:29:45.500]  他沒偷沒去搶
[00:29:45.500 --> 00:29:48.500]  他沒有圖不義之財
[00:29:48.500 --> 00:29:52.100]  他是真的一單一單送每單能掙多少錢呢
[00:29:52.100 --> 00:29:53.900]  他能掙500塊錢一天
[00:29:53.900 --> 00:29:55.300]  真的是一個勤奮
[00:29:55.300 --> 00:29:58.300]  吃苦耐勞而且本分的人
[00:29:58.300 --> 00:30:01.800]  但結果呢卻令人非常的悲傷和難過
[00:30:01.800 --> 00:30:03.500]  甚至能讓人質疑呢
[00:30:03.500 --> 00:30:08.500]  他的努力如果以犧牲自己的性命和健康作為代價的話
[00:30:08.500 --> 00:30:10.800]  過早離世作為代價的話
[00:30:10.800 --> 00:30:12.900]  是不是值得的
[00:30:12.900 --> 00:30:18.100]  我想在一個正常的親情關係的角度來看
[00:30:18.100 --> 00:30:23.100]  他的拼命對他的家人是否真的那麼
[00:30:24.300 --> 00:30:25.700]  有意義呢
[00:30:25.700 --> 00:30:27.300]  我的意思是說
[00:30:27.300 --> 00:30:29.300]  對於他的妻子和兒女來說
[00:30:29.300 --> 00:30:33.300]  他的命和他掙的錢孰輕孰重
[00:30:33.300 --> 00:30:36.700]  哪一樣更是他家人所想需要的呢
[00:30:36.700 --> 00:30:40.900]  正常情況下都是需要爸爸活著
[00:30:40.900 --> 00:30:45.500]  丈夫活著不是希望他累死為止
[00:30:45.500 --> 00:30:48.300]  這是一個情況
[00:30:48.300 --> 00:30:51.800]  另一個情況相反在大多數的情況下呢
[00:30:51.800 --> 00:30:53.100]  我剛才說的情況就是
[00:30:53.100 --> 00:30:55.300]  我們在於自己以為能控制的事情上
[00:30:55.300 --> 00:30:57.000]  我們可能過度
[00:30:57.000 --> 00:30:58.500]  但是另一個情況呢
[00:30:58.500 --> 00:31:02.400]  相反就是我們看以為不可控的事情上
[00:31:02.400 --> 00:31:03.700]  我們容易放棄
[00:31:03.700 --> 00:31:09.500]  日本的近年來出現了一種社會現象是非常令人痛心的
[00:31:09.500 --> 00:31:13.300]  就是很多的年輕人孤獨死
[00:31:13.300 --> 00:31:15.000]  他不是過勞死
[00:31:15.000 --> 00:31:16.100]  他的孤獨死
[00:31:16.100 --> 00:31:19.900]  這個孤獨死的年輕人的特點
[00:31:19.900 --> 00:31:21.300]  全社會都有共同點
[00:31:21.300 --> 00:31:22.800]  就是第一不洗澡
[00:31:22.800 --> 00:31:24.400]  第二不收拾房間
[00:31:24.400 --> 00:31:26.500]  第三不求助
[00:31:26.500 --> 00:31:29.700]  最後他就其實他意思就是放棄照顧自己
[00:31:29.700 --> 00:31:31.400]  一直把自己餓死在家裡
[00:31:31.400 --> 00:31:34.500]  你想這是不是很可悲呢
[00:31:34.500 --> 00:31:36.000]  這種現象在日本的叫
[00:31:36.000 --> 00:31:38.900]  放棄自我照顧
[00:31:38.900 --> 00:31:42.100]  self neglect
[00:31:42.100 --> 00:31:47.000]  其實你多一點了解他們背後的故事
[00:31:47.000 --> 00:31:50.100]  我看一些日本的深度的新聞報導採訪
[00:31:50.100 --> 00:31:51.500]  他們其實這些人
[00:31:51.500 --> 00:31:55.600]  這些年輕人都曾經有過非常努力的過去
[00:31:55.600 --> 00:31:57.600]  他們努力爭取過
[00:31:57.600 --> 00:32:00.100]  但最終放棄了
[00:32:00.100 --> 00:32:04.800]  放棄自我到一個程度生能把自己餓死在家裡
[00:32:04.800 --> 00:32:06.400]  這多麼痛苦的一個抉擇
[00:32:06.400 --> 00:32:08.500]  比跳樓我想痛苦更甚
[00:32:08.500 --> 00:32:10.500]  網上呢
[00:32:10.500 --> 00:32:12.800]  最近也傳了一一段視頻
[00:32:12.800 --> 00:32:16.600]  就是北京深夜地鐵中秋節的晚上加班
[00:32:16.600 --> 00:32:20.700]  吃吃回家的年輕人突然一起唱唱起了一首歌
[00:32:20.700 --> 00:32:23.300]  這首歌呢就是我受夠了人間的不平
[00:32:23.300 --> 00:32:25.400]  我厭倦了虛偽的心
[00:32:25.400 --> 00:32:27.500]  擦乾了眼淚摔碎了心
[00:32:27.500 --> 00:32:29.400]  最後還是信了命
[00:32:29.400 --> 00:32:35.100]  我想信了命或許就是一個要放棄的信號
[00:32:35.100 --> 00:32:38.000]  前幾天呢
[00:32:38.000 --> 00:32:42.000]  北京上莊橋的一個慘案就是
[00:32:42.000 --> 00:32:46.400]  九位九零後的年輕人從橋上一躍而下
[00:32:46.400 --> 00:32:48.300]  當場死了七個兩個找不著了
[00:32:48.300 --> 00:32:49.800]  我估計也凶多吉少
[00:32:50.900 --> 00:32:53.500]  所以對於這些人間的悲劇呢
[00:32:53.500 --> 00:32:56.900]  我想我痛心之餘實在感受到一種責任
[00:32:56.900 --> 00:32:59.700]  我多麼希望呢
[00:32:59.700 --> 00:33:02.800]  那些放棄自己的那些人呢
[00:33:02.800 --> 00:33:07.100]  能夠認識看他為親愛的那位神
[00:33:07.100 --> 00:33:12.000]  我們可以把自己連同事情的都交給他
[00:33:12.000 --> 00:33:16.700]  我們的身邊可能就存在著放棄
[00:33:16.700 --> 00:33:20.000]  或者正在放棄的自己的人
[00:33:20.000 --> 00:33:22.000]  或許我們自己本身都想放棄了
[00:33:22.000 --> 00:33:24.300]  那麼今天呢
[00:33:24.300 --> 00:33:27.100]  詩篇的第127篇呢
[00:33:27.100 --> 00:33:31.000]  正是在對你大聲的提醒
[00:33:31.000 --> 00:33:34.500]  神看你為親愛的不要放棄
[00:33:34.500 --> 00:33:38.000]  也告訴我們自己身邊的人不要放棄
[00:33:38.000 --> 00:33:40.700]  人生的路上呢
[00:33:40.700 --> 00:33:43.300]  我們面對著大量的抉擇
[00:33:43.300 --> 00:33:45.400]  在我們認為能控制的事情上
[00:33:45.400 --> 00:33:49.700]  我們當然努力的去要去拼搏要去做
[00:33:49.700 --> 00:33:53.500]  但請你不要忘記要信任你的神
[00:33:53.500 --> 00:33:57.900]  謹記他看你為親愛的
[00:33:57.900 --> 00:34:00.700]  你要把結果交給他
[00:34:00.700 --> 00:34:01.900]  不要患得患失
[00:34:01.900 --> 00:34:03.300]  也不要緊張焦慮
[00:34:03.300 --> 00:34:08.000]  盼望我們每一個人每天都可以安然睡覺
[00:34:08.000 --> 00:34:09.500]  這是神給我們的禮物
[00:34:09.500 --> 00:34:14.200]  那如果你遇到你無法掌控的事情呢
[00:34:14.200 --> 00:34:16.500]  也不要灰心沮喪
[00:34:16.500 --> 00:34:18.900]  聽天由命坐以待斃
[00:34:18.900 --> 00:34:21.200]  仍然你要為所當為
[00:34:21.200 --> 00:34:23.700]  做你應該做的事
[00:34:23.700 --> 00:34:26.900]  這也是你對神的一個信任
[00:34:26.900 --> 00:34:30.000]  你相信他看你為親愛的
[00:34:30.000 --> 00:34:33.300]  他就會把你真正需要的給你
[00:34:33.300 --> 00:34:36.700]  他會把你真正的給你
[00:34:36.700 --> 00:34:38.600]  你要相信他愛你
[00:34:38.600 --> 00:34:39.400]  總而言之呢
[00:34:39.400 --> 00:34:43.900]  我們一生充滿著很多可控的事和不可控的事
[00:34:43.900 --> 00:34:44.500]  這一點呢
[00:34:44.500 --> 00:34:47.400]  我們和世上所有的人都沒有什麼不同
[00:34:47.400 --> 00:34:48.900]  不是因為我們信了主了
[00:34:48.900 --> 00:34:52.000]  我們就沒有不可控的事了嗎
[00:34:52.000 --> 00:34:53.600]  仍然有一樣的
[00:34:53.600 --> 00:34:55.200]  但唯有一點呢
[00:34:55.200 --> 00:34:57.600]  我們卻與眾不同
[00:34:57.600 --> 00:35:00.000]  就是我們相信的一位神呢
[00:35:00.000 --> 00:35:01.900]  是看我們為親愛的
[00:35:01.900 --> 00:35:03.900]  在所有的事情上有他
[00:35:03.900 --> 00:35:06.500]  他愛我們到一個地步
[00:35:06.500 --> 00:35:09.700]  剛才我說就是為我們死而復活的地步
[00:35:09.700 --> 00:35:11.700]  這就令我們的一生的選擇
[00:35:11.700 --> 00:35:14.700]  你要知道無論是對無論是錯
[00:35:14.700 --> 00:35:15.600]  剛才我說
[00:35:15.600 --> 00:35:17.700]  你要把可控的事看作不可控的
[00:35:17.700 --> 00:35:19.800]  或者把不可控的事看作可控的
[00:35:19.800 --> 00:35:21.600]  都有相當負面的影響
[00:35:21.600 --> 00:35:25.500]  即使你做判斷選擇錯了
[00:35:25.500 --> 00:35:28.100]  或者你的業績不佳
[00:35:28.100 --> 00:35:29.700]  你的工作成果不太好
[00:35:29.700 --> 00:35:32.000]  不太理想都沒有關係
[00:35:32.000 --> 00:35:34.300]  因為這一切都不會改變一個事實
[00:35:34.300 --> 00:35:37.500]  這個事實就是他看你為親愛的
[00:35:37.500 --> 00:35:40.500]  明白這一點呢
[00:35:40.500 --> 00:35:41.700]  這就是智慧
[00:35:41.700 --> 00:35:44.100]  所以今天我要講選擇的智慧
[00:35:44.100 --> 00:35:46.700]  你的智慧要在這裡
[00:35:46.700 --> 00:35:50.600]  你要相信神看你為親愛的
[00:35:50.600 --> 00:35:53.100]  我們就一定可以安然入睡
[00:35:53.100 --> 00:35:55.700]  也不必羞愧
[00:35:55.700 --> 00:35:59.400]  好我們低頭禱告
[00:35:59.400 --> 00:36:00.600]  父神我們感謝你
