
[00:00:00.000 --> 00:00:02.000]  有無人唔鍾意睇奧運呀呢度
[00:14:04.000 --> 00:14:06.000]  而家我推動緊呢請
[00:14:06.000 --> 00:14:08.000]  大家唔好遲到因為成人崇拜
[00:14:08.000 --> 00:14:10.000]  遲到嘅數目都幾嚴重
[00:14:10.000 --> 00:14:12.000]  五堂即係
[00:14:12.000 --> 00:14:14.000]  星期日嘅五堂十一點遲到嘅
[00:14:14.000 --> 00:14:16.000]  數目最多呢係我哋
[00:14:16.000 --> 00:14:18.000]  成個青少年目區嘅人數
[00:14:18.000 --> 00:14:20.000]  即係幾多人呀
[00:14:20.000 --> 00:14:22.000]  即係成六七十人
[00:14:22.000 --> 00:14:24.000]  六七十人遲到所以我哋
[00:14:24.000 --> 00:14:26.000]  鼓勵佢哋唔好遲到唔好遲到呀
[00:14:26.000 --> 00:14:28.000]  因為一齊嚟到係敬拜神
[00:14:28.000 --> 00:14:30.000]  一齊嚟到係一個嘅
[00:14:30.000 --> 00:14:32.000]  祭獻畀上帝唔係嗰啲
[00:14:32.000 --> 00:14:34.000]  侍奉人先係侍奉係
[00:14:34.000 --> 00:14:36.000]  每一個人嚟到都係侍奉
[00:14:36.000 --> 00:14:38.000]  我哋唔係單只鼓勵你準時
[00:14:38.000 --> 00:14:40.000]  十一點嚟到我哋更加鼓勵佢
[00:14:40.000 --> 00:14:42.000]  十點
[00:14:42.000 --> 00:14:44.000]  五分就嚟到開始去
[00:14:44.000 --> 00:14:46.000]  禱告開始用心去
[00:14:46.000 --> 00:14:48.000]  等候神
[00:14:48.000 --> 00:14:50.000]  所以我想話畀大家聽
[00:14:50.000 --> 00:14:52.000]  基督徒嘅
[00:14:52.000 --> 00:14:54.000]  要求唔係最起碼嘅要求
[00:14:54.000 --> 00:14:56.000]  係對一啲事情
[00:14:56.000 --> 00:14:58.000]  最基礎嘅要求
[00:14:58.000 --> 00:15:00.000]  更高呢個先係我哋嘅
[00:15:00.000 --> 00:15:02.000]  標準我哋唔係諗住
[00:15:02.000 --> 00:15:04.000]  五點崇拜我哋五點就嚟到
[00:15:04.000 --> 00:15:06.000]  五點之前嘅五分鐘
[00:15:06.000 --> 00:15:08.000]  十分鐘如果你可以話就嚟到
[00:15:08.000 --> 00:15:10.000]  安靜去禱告幫手搬椅
[00:15:10.000 --> 00:15:12.000]  去預備自己
[00:15:12.000 --> 00:15:14.000]  喺我哋嘅生命裏面好多事情都係咁樣
[00:15:14.000 --> 00:15:16.000]  先生要求咁樣我淨係做到
[00:15:16.000 --> 00:15:18.000]  咁樣樣唔係呀要求
[00:15:18.000 --> 00:15:20.000]  自己多啲父母要求你
[00:15:20.000 --> 00:15:22.000]  做呢樣嘢淨係洗兩隻碗你洗
[00:15:22.000 --> 00:15:24.000]  三隻碗要求
[00:15:24.000 --> 00:15:26.000]  你做呢樣嘢做多啲
[00:15:26.000 --> 00:15:28.000]  呢個係對自己嘅要求
[00:15:28.000 --> 00:15:30.000]  因為呢個嘅要求
[00:15:30.000 --> 00:15:32.000]  令你更多嘅成長
[00:15:32.000 --> 00:15:34.000]  令你有更多嘅進步
[00:15:34.000 --> 00:15:36.000]  魔鬼撒旦
[00:15:36.000 --> 00:15:38.000]  係好想你酬酬其其做人
[00:15:38.000 --> 00:15:40.000]  好想你打份工
[00:15:40.000 --> 00:15:42.000]  好穩定就算
[00:15:42.000 --> 00:15:44.000]  你做個基督徒做到咁就算
[00:15:44.000 --> 00:15:46.000]  但係神對我哋期望唔係咁樣
[00:15:46.000 --> 00:15:48.000]  神對我哋期望
[00:15:48.000 --> 00:15:50.000]  係畀呢啲做得更加嘅多
[00:15:50.000 --> 00:15:52.000]  神對我哋
[00:15:52.000 --> 00:15:54.000]  要求係好高
[00:15:54.000 --> 00:15:56.000]  喺世俗嘅觀念
[00:15:56.000 --> 00:15:58.000]  如果有人得罪你你有權去發嬲
[00:15:58.000 --> 00:16:00.000]  你有權對佢唔好
[00:16:00.000 --> 00:16:02.000]  但係呢個係咪神對我哋嘅要求呢
[00:16:02.000 --> 00:16:04.000]  唔係
[00:16:04.000 --> 00:16:06.000]  神要求我哋去愛呢個人
[00:16:06.000 --> 00:16:08.000]  愛我哋嘅敵人
[00:16:08.000 --> 00:16:10.000]  但係出面嘅觀念就係呢個人咁衰
[00:16:10.000 --> 00:16:12.000]  呢個人對我唔好
[00:16:12.000 --> 00:16:14.000]  我就去報復我就去
[00:16:14.000 --> 00:16:16.000]  嬲佢我呢甚至去
[00:16:16.000 --> 00:16:18.000]  做啲唔好嘅嘢去對待佢
[00:16:18.000 --> 00:16:20.000]  但係聖經對我哋要求
[00:16:20.000 --> 00:16:22.000]  係好高
[00:16:22.000 --> 00:16:24.000]  我哋要同自己去競爭
[00:16:24.000 --> 00:16:26.000]  諗下呢個嘅事情上面
[00:16:26.000 --> 00:16:28.000]  我可以點樣去榮耀上帝呢
[00:16:28.000 --> 00:16:30.000]  我要比上次做得更加好
[00:16:30.000 --> 00:16:32.000]  上次我都發咗啲脾氣
[00:16:32.000 --> 00:16:34.000]  上次我心裏面都有啲嘢好唔開心
[00:16:34.000 --> 00:16:36.000]  好懵憎
[00:16:36.000 --> 00:16:38.000]  但係呢一次我要禱告
[00:16:38.000 --> 00:16:40.000]  求神俾我一個好嘅心
[00:16:40.000 --> 00:16:42.000]  嗰種嘅力
[00:16:42.000 --> 00:16:44.000]  嗰種嘅愛去愛一個咁樣嘅人
[00:16:44.000 --> 00:16:46.000]  當我見到佢就得人憎嘅時候
[00:16:46.000 --> 00:16:48.000]  但係下一次求神俾我愛
[00:16:48.000 --> 00:16:50.000]  唔係咁樣對佢
[00:16:50.000 --> 00:16:52.000]  係好大嘅愛心好大嘅包容
[00:16:52.000 --> 00:16:54.000]  好大嘅接納
[00:16:54.000 --> 00:16:56.000]  今日我哋需要求神
[00:16:56.000 --> 00:16:58.000]  俾我哋有咁嘅態度
[00:16:58.000 --> 00:17:00.000]  有一個好想好想佢做得好
[00:17:00.000 --> 00:17:02.000]  好似跑步一樣
[00:17:02.000 --> 00:17:04.000]  你好想跑第一
[00:17:04.000 --> 00:17:06.000]  當我年青讀神學嘅時候
[00:17:06.000 --> 00:17:08.000]  我都鍾意跑步而家我啲腳已經傷勢
[00:17:08.000 --> 00:17:10.000]  唔好跑得步
[00:17:10.000 --> 00:17:12.000]  我讀神學嘅時候有體育堂
[00:17:12.000 --> 00:17:14.000]  而家係咪中學冇乜體育堂
[00:17:14.000 --> 00:17:16.000]  有冇㗎都有㗎
[00:17:16.000 --> 00:17:18.000]  讀神學已經大過
[00:17:18.000 --> 00:17:20.000]  好似大專大學咁樣
[00:17:20.000 --> 00:17:22.000]  所以體育堂嘅時候係自由嘅
[00:17:22.000 --> 00:17:24.000]  你鍾意做咩都得嘅
[00:17:24.000 --> 00:17:26.000]  所以好多嘅女仔呢
[00:17:26.000 --> 00:17:28.000]  如果咁樣嘅要求裏面呢
[00:17:28.000 --> 00:17:30.000]  通常都係行幾步呀跟住落山飲茶
[00:17:30.000 --> 00:17:32.000]  我讀書喺建道神學院
[00:17:32.000 --> 00:17:34.000]  喺山頂行落下面飲茶
[00:17:34.000 --> 00:17:36.000]  咁就當運動
[00:17:36.000 --> 00:17:38.000]  都係少少運動呢或者斜路嘅行上行落
[00:17:38.000 --> 00:17:40.000]  但係我嘅選擇呢
[00:17:40.000 --> 00:17:42.000]  有波打我盡量去打波
[00:17:42.000 --> 00:17:44.000]  冇呢我係跑步
[00:17:44.000 --> 00:17:46.000]  長洲半個島
[00:17:46.000 --> 00:17:48.000]  大概半個島
[00:17:48.000 --> 00:17:50.000]  繞住另一邊咁跑落去
[00:17:50.000 --> 00:17:52.000]  所以嗰陣時我好fit嘅
[00:17:52.000 --> 00:17:54.000]  長洲空氣好好
[00:17:54.000 --> 00:17:56.000]  終於有一次表演嘅機會
[00:17:56.000 --> 00:17:58.000]  唔係表演係發揮我水準嘅機會
[00:17:58.000 --> 00:18:00.000]  我哋每年有一次嘅
[00:18:00.000 --> 00:18:02.000]  跑步就係環山跑
[00:18:02.000 --> 00:18:04.000]  於是我報名參加
[00:18:04.000 --> 00:18:06.000]  一跑嘅時候好興奮
[00:18:06.000 --> 00:18:08.000]  但係點知一開步就扭親隻腳
[00:18:08.000 --> 00:18:10.000]  有冇睇到流腸呀
[00:18:10.000 --> 00:18:12.000]  一開步
[00:18:12.000 --> 00:18:14.000]  因為就係一吸落嚟
[00:18:14.000 --> 00:18:16.000]  咁樣運動場一吸落嚟咬親隻腳
[00:18:16.000 --> 00:18:18.000]  咁點算呀
[00:18:18.000 --> 00:18:20.000]  我都想唔跑不過唔得
[00:18:20.000 --> 00:18:22.000]  我意志大堅強我唔會唔跑嘅
[00:18:22.000 --> 00:18:24.000]  於是再跑
[00:18:24.000 --> 00:18:26.000]  我就開始跑咁樣跑
[00:18:26.000 --> 00:18:28.000]  跑得幾下已經冇乜嘢已經係唔係好痛
[00:18:28.000 --> 00:18:30.000]  其實都係痛嘅不過呢啲係小事
[00:18:30.000 --> 00:18:32.000]  跑跑跑
[00:18:32.000 --> 00:18:34.000]  一路沿住個山跑
[00:18:34.000 --> 00:18:36.000]  最尾嗰段最辛苦係上斜路
[00:18:36.000 --> 00:18:38.000]  跑到最尾仲要上斜路
[00:18:38.000 --> 00:18:40.000]  係碼頭嗰度上返去嗰個運動場
[00:18:40.000 --> 00:18:42.000]  真係好辛苦
[00:18:42.000 --> 00:18:44.000]  我一路都係跑第一
[00:18:44.000 --> 00:18:46.000]  跑到最尾嘅時候
[00:18:46.000 --> 00:18:48.000]  後面啲人追住我一路追住我
[00:18:48.000 --> 00:18:50.000]  好想過我頭因為都想跑第一係咪
[00:18:50.000 --> 00:18:52.000]  我見到人追我我就繼續跑
[00:18:52.000 --> 00:18:54.000]  我都係跑第一
[00:18:54.000 --> 00:18:56.000]  返到運動場再繞長一圈我就贏啦
[00:18:56.000 --> 00:18:58.000]  但係返到運動場最後一圈
[00:18:58.000 --> 00:19:00.000]  又發生一件事啦
[00:19:00.000 --> 00:19:02.000]  有個人勒低咗
[00:19:02.000 --> 00:19:04.000]  嗰個係咪我呢
[00:19:04.000 --> 00:19:06.000]  嗰個唔係我
[00:19:06.000 --> 00:19:08.000]  嗰個係跑第二嗰個
[00:19:08.000 --> 00:19:10.000]  返到運動場最後一圈佢勒低咗
[00:19:10.000 --> 00:19:12.000]  要召救護車
[00:19:12.000 --> 00:19:14.000]  因為佢追我追得太貼
[00:19:14.000 --> 00:19:16.000]  其實佢係無呢個能力跑咁嘅速度
[00:19:16.000 --> 00:19:18.000]  不過佢因為追住我
[00:19:18.000 --> 00:19:20.000]  死頂頂到佢
[00:19:20.000 --> 00:19:22.000]  已經跑唔到勒低咗
[00:19:22.000 --> 00:19:24.000]  要叫救護人員嚟救佢
[00:19:24.000 --> 00:19:26.000]  我想講
[00:19:26.000 --> 00:19:28.000]  唔係我叻我而家跑步已經唔叻
[00:19:28.000 --> 00:19:30.000]  但我年輕嘅時候都好鍾意跑步
[00:19:30.000 --> 00:19:32.000]  係操練
[00:19:32.000 --> 00:19:34.000]  係將你嘅能力去提升
[00:19:34.000 --> 00:19:36.000]  將你做唔到嘅嘢
[00:19:36.000 --> 00:19:38.000]  操練去到一個必要嘅
[00:19:38.000 --> 00:19:40.000]  一個需要嘅時候你就會做到
[00:19:40.000 --> 00:19:42.000]  弟兄姊妹
[00:19:42.000 --> 00:19:44.000]  今日我哋可能好睇
[00:19:44.000 --> 00:19:46.000]  睇咗事情
[00:19:46.000 --> 00:19:48.000]  哎呀唔需要做啦
[00:19:48.000 --> 00:19:50.000]  無必要做啦唔好去做啦
[00:19:50.000 --> 00:19:52.000]  但係操練唔係咁樣
[00:19:52.000 --> 00:19:54.000]  操練係預備自己進入一個更佳嘅狀態
[00:19:54.000 --> 00:19:56.000]  可以面對到嘅困難
[00:19:56.000 --> 00:19:58.000]  同埋挑戰
[00:19:58.000 --> 00:20:02.000]  係一生嘅操練
[00:20:02.000 --> 00:20:04.000]  保羅佢係25節嗰度話
[00:20:04.000 --> 00:20:06.000]  凡係教力增盛嘅
[00:20:06.000 --> 00:20:08.000]  諸事都有節制
[00:20:08.000 --> 00:20:10.000]  佢哋不過係要得能華嘅冠冕
[00:20:10.000 --> 00:20:12.000]  我哋卻係要得
[00:20:12.000 --> 00:20:14.000]  不能華嘅冠冕
[00:20:14.000 --> 00:20:16.000]  所以我哋奔跑唔似冇定向
[00:20:16.000 --> 00:20:18.000]  鬥權唔似打空氣
[00:20:18.000 --> 00:20:22.000]  我哋需要針對自己嘅弱點
[00:20:22.000 --> 00:20:24.000]  每一個運動員都係有好多嘅節制
[00:20:24.000 --> 00:20:26.000]  無論飲食瞓覺
[00:20:26.000 --> 00:20:28.000]  或者係生活行為好多好多嘅要求
[00:20:28.000 --> 00:20:30.000]  今日我哋作為教育徒
[00:20:30.000 --> 00:20:32.000]  好似冇乜要求咁樣
[00:20:32.000 --> 00:20:34.000]  你唔知你做咗教育徒
[00:20:34.000 --> 00:20:36.000]  你覺得有冇一啲嘅要求
[00:20:36.000 --> 00:20:38.000]  係神俾你嘅呢
[00:20:38.000 --> 00:20:40.000]  你覺得冇要求我做咩都得
[00:20:40.000 --> 00:20:42.000]  我鍾意點樣瞓就得
[00:20:42.000 --> 00:20:44.000]  我鍾意讀唔同四經就得
[00:20:44.000 --> 00:20:46.000]  我鍾意對一個教育徒點樣就得
[00:20:46.000 --> 00:20:48.000]  我對出面嘅人點樣又得
[00:20:48.000 --> 00:20:50.000]  好似冇要求咁樣
[00:20:50.000 --> 00:20:52.000]  某程度係啱
[00:20:52.000 --> 00:20:54.000]  神冇一種好多嘅規矩要求我哋
[00:20:54.000 --> 00:20:56.000]  不過我哋需要對自己有要求
[00:20:56.000 --> 00:21:00.000]  我哋需要對自己有好多嘅要求
[00:21:00.000 --> 00:21:02.000]  因為
[00:21:02.000 --> 00:21:04.000]  生命嘅成長
[00:21:04.000 --> 00:21:06.000]  不盡則退
[00:21:06.000 --> 00:21:08.000]  其實我哋有一種嘅罪性
[00:21:08.000 --> 00:21:10.000]  喺裏面
[00:21:10.000 --> 00:21:12.000]  基督教相信我哋唔係禁欲主義
[00:21:12.000 --> 00:21:14.000]  我哋唔係話
[00:21:14.000 --> 00:21:16.000]  凡係欲生要食飯要瞓覺
[00:21:16.000 --> 00:21:18.000]  就係差嘅事
[00:21:18.000 --> 00:21:20.000]  所以我唔食飯唔瞓覺
[00:21:20.000 --> 00:21:22.000]  基督教唔係覺得咁樣
[00:21:22.000 --> 00:21:24.000]  但係如果我哋唔節制
[00:21:24.000 --> 00:21:26.000]  咁樣去瞓
[00:21:26.000 --> 00:21:28.000]  瞓到唔應該瞓嘅時候都瞓
[00:21:28.000 --> 00:21:30.000]  食到唔應該食嘅時候都食
[00:21:30.000 --> 00:21:32.000]  去做啲唔應該做嘅時候都做
[00:21:32.000 --> 00:21:34.000]  咁你就有問題
[00:21:34.000 --> 00:21:38.000]  唔知大家鍾意築棋
[00:21:38.000 --> 00:21:40.000]  我又好鍾意築棋其實我都有興趣
[00:21:40.000 --> 00:21:42.000]  象棋國際象棋我都鍾意
[00:21:42.000 --> 00:21:44.000]  橋牌我都鍾意
[00:21:44.000 --> 00:21:46.000]  香港好多個阿伯喺公園築棋
[00:21:46.000 --> 00:21:48.000]  大家知唔知
[00:21:48.000 --> 00:21:50.000]  有一個阿伯喺慈雲山
[00:21:50.000 --> 00:21:52.000]  睇人哋築棋不過多口
[00:21:52.000 --> 00:21:54.000]  笑人哋話人哋歧視
[00:21:54.000 --> 00:21:56.000]  築棋咁渣你歧視
[00:21:58.000 --> 00:22:00.000]  咁佢就控制唔到自己把口
[00:22:00.000 --> 00:22:02.000]  呢個真係築棋
[00:22:02.000 --> 00:22:04.000]  可能真係麻麻地嘅人好嬲
[00:22:04.000 --> 00:22:06.000]  跟住鬧交跟住攞把教剪
[00:22:06.000 --> 00:22:08.000]  嚟吉咗呢個咁多口嘅人三嘢
[00:22:08.000 --> 00:22:10.000]  七十幾歲
[00:22:10.000 --> 00:22:12.000]  七十幾歲仲吉人
[00:22:12.000 --> 00:22:14.000]  一個就多口一個就暴力
[00:22:14.000 --> 00:22:16.000]  你諗下佢十幾歲
[00:22:16.000 --> 00:22:18.000]  佢有冇練下佢把口唔好咁衰嘅呢
[00:22:18.000 --> 00:22:20.000]  諗下呢個人有冇
[00:22:20.000 --> 00:22:22.000]  控制下自己嘅脾氣
[00:22:22.000 --> 00:22:24.000]  俾人窒嘅時候咪要攞把教剪去插人呢
[00:22:24.000 --> 00:22:26.000]  我想同大家講
[00:22:26.000 --> 00:22:28.000]  七十幾歲嘅人
[00:22:28.000 --> 00:22:30.000]  都仍然可以衰唔同嘅事情
[00:22:30.000 --> 00:22:32.000]  築棋其實係好
[00:22:32.000 --> 00:22:34.000]  心曠神怡嘅事情
[00:22:34.000 --> 00:22:36.000]  贏咪贏輸咪輸
[00:22:36.000 --> 00:22:38.000]  但係口多個真係衰嘅
[00:22:38.000 --> 00:22:40.000]  但係呢一個脾氣唔好嘅又真係麻煩
[00:22:40.000 --> 00:22:42.000]  佢俾人窒得兩隻攞把教剪去插人哋
[00:22:42.000 --> 00:22:44.000]  所以呢個
[00:22:44.000 --> 00:22:46.000]  今日我哋年青呀
[00:22:46.000 --> 00:22:48.000]  十幾歲二十幾歲
[00:22:48.000 --> 00:22:50.000]  我哋用咩建立自己呢
[00:22:50.000 --> 00:22:52.000]  我哋嘅脾性係點樣樣呢
[00:22:52.000 --> 00:22:54.000]  你係咪好容易發嬲嘅呢
[00:22:54.000 --> 00:22:56.000]  冷漠咁樣對人呢
[00:22:56.000 --> 00:22:58.000]  你班口係收唔收嘅呢
[00:22:58.000 --> 00:23:00.000]  我一路講到一路講嘢嗰啲人特別留意
[00:23:00.000 --> 00:23:02.000]  我係主場
[00:23:02.000 --> 00:23:04.000]  今日我哋都好多嘢
[00:23:04.000 --> 00:23:06.000]  需要學習去練習
[00:23:06.000 --> 00:23:08.000]  去預備自己將來面對好多嘅環境
[00:23:08.000 --> 00:23:10.000]  好多嘅挑戰
[00:23:10.000 --> 00:23:12.000]  今日你嘅表現其實喺度唔緊要
[00:23:12.000 --> 00:23:14.000]  但你出嚟做嘢呢會點
[00:23:14.000 --> 00:23:16.000]  如果你婚姻狀態
[00:23:16.000 --> 00:23:18.000]  裏面你會點呢
[00:23:18.000 --> 00:23:20.000]  可能呢個性格帶嚟你好多嘅問題
[00:23:20.000 --> 00:23:22.000]  今日係一個操練嘅時候
[00:23:22.000 --> 00:23:24.000]  今日係一個學習
[00:23:24.000 --> 00:23:26.000]  去幫助自己成長
[00:23:26.000 --> 00:23:28.000]  去幫助自己成長
[00:23:28.000 --> 00:23:30.000]  喺英國有一個人係半身癱瘓
[00:23:30.000 --> 00:23:32.000]  喺英國有一個人係半身癱瘓
[00:23:32.000 --> 00:23:34.000]  下半身係唔郁得嘅
[00:23:34.000 --> 00:23:36.000]  不過佢克服重重嘅困難
[00:23:36.000 --> 00:23:38.000]  佢成為一個嘅武功高手
[00:23:38.000 --> 00:23:40.000]  佢成為一個嘅武功高手
[00:23:40.000 --> 00:23:42.000]  係跆拳道黑帶
[00:23:42.000 --> 00:23:44.000]  最初佢係練詠春
[00:23:44.000 --> 00:23:46.000]  最初佢係練詠春
[00:23:46.000 --> 00:23:48.000]  然後跟住練跆拳成為一個教練
[00:23:48.000 --> 00:23:50.000]  下半身唔郁得
[00:23:50.000 --> 00:23:52.000]  佢成為一個跆拳高手
[00:23:52.000 --> 00:23:54.000]  佢成為一個跆拳高手
[00:23:54.000 --> 00:23:56.000]  佢有一個垂直嘅輪椅
[00:23:56.000 --> 00:23:58.000]  佢有一個垂直嘅輪椅
[00:23:58.000 --> 00:24:00.000]  佢有一個垂直嘅輪椅
[00:24:00.000 --> 00:24:02.000]  佢有一個垂直嘅輪椅
[00:24:02.000 --> 00:24:04.000]  佢有一個垂直嘅輪椅
[00:24:04.000 --> 00:24:06.000]  佢有一個垂直嘅輪椅
[00:24:06.000 --> 00:24:08.000]  佢有一個垂直嘅輪椅
[00:24:08.000 --> 00:24:10.000]  佢有一個垂直嘅輪椅
[00:24:10.000 --> 00:24:12.000]  佢有一個垂直嘅輪椅
[00:24:12.000 --> 00:24:14.000]  佢有一個垂直嘅輪椅
[00:24:14.000 --> 00:24:16.000]  佢有一個垂直嘅輪椅
[00:24:16.000 --> 00:24:18.000]  佢有一個垂直嘅輪椅
[00:24:18.000 --> 00:24:20.000]  佢有一個垂直嘅輪椅
[00:24:20.000 --> 00:24:22.000]  佢有一個垂直嘅輪椅
[00:24:22.000 --> 00:24:24.000]  佢有一個垂直嘅輪椅
[00:24:24.000 --> 00:24:26.000]  佢有一個垂直嘅輪椅
[00:24:26.000 --> 00:24:28.000]  佢有一個垂直嘅輪椅
[00:24:28.000 --> 00:24:30.000]  佢有一個垂直嘅輪椅
[00:24:30.000 --> 00:24:32.000]  佢有一個垂直嘅輪椅
[00:24:32.000 --> 00:24:34.000]  佢有一個垂直嘅輪椅
[00:24:34.000 --> 00:24:36.000]  佢有一個垂直嘅輪椅
[00:24:36.000 --> 00:24:38.000]  佢有一個垂直嘅輪椅
[00:24:38.000 --> 00:24:40.000]  佢有一個垂直嘅輪椅
[00:24:40.000 --> 00:24:42.000]  佢有一個垂直嘅輪椅
[00:24:42.000 --> 00:24:44.000]  佢有一個垂直嘅輪椅
[00:24:44.000 --> 00:24:46.000]  佢有一個垂直嘅輪椅
[00:24:46.000 --> 00:24:48.000]  佢有一個垂直嘅輪椅
[00:24:48.000 --> 00:24:50.000]  佢有一個垂直嘅輪椅
[00:24:50.000 --> 00:24:52.000]  佢有一個垂直嘅輪椅
[00:24:52.000 --> 00:24:54.000]  佢有一個垂直嘅輪椅
[00:24:54.000 --> 00:24:56.000]  佢有一個垂直嘅輪椅
[00:24:56.000 --> 00:24:58.000]  佢有一個垂直嘅輪椅
[00:24:58.000 --> 00:25:00.000]  佢有一個垂直嘅輪椅
[00:25:00.000 --> 00:25:02.000]  佢有一個垂直嘅輪椅
[00:25:02.000 --> 00:25:04.000]  佢有一個垂直嘅輪椅
[00:25:04.000 --> 00:25:06.000]  佢有一個垂直嘅輪椅
[00:25:06.000 --> 00:25:08.000]  佢有一個垂直嘅輪椅
[00:25:08.000 --> 00:25:10.000]  佢有一個垂直嘅輪椅
[00:25:10.000 --> 00:25:12.000]  佢有一個垂直嘅輪椅
[00:25:12.000 --> 00:25:14.000]  佢有一個垂直嘅輪椅
[00:25:14.000 --> 00:25:16.000]  佢有一個垂直嘅輪椅
[00:25:16.000 --> 00:25:18.000]  佢有一個垂直嘅輪椅
[00:25:18.000 --> 00:25:20.000]  佢有一個垂直嘅輪椅
[00:25:20.000 --> 00:25:22.000]  佢有一個垂直嘅輪椅
[00:25:22.000 --> 00:25:24.000]  佢有一個垂直嘅輪椅
[00:25:24.000 --> 00:25:26.000]  佢有一個垂直嘅輪椅
[00:25:26.000 --> 00:25:28.000]  佢有一個垂直嘅輪椅
[00:25:28.000 --> 00:25:30.000]  佢有一個垂直嘅輪椅
[00:25:30.000 --> 00:25:32.000]  佢有一個垂直嘅輪椅
[00:25:32.000 --> 00:25:34.000]  佢有一個垂直嘅輪椅
[00:25:34.000 --> 00:25:36.000]  佢有一個垂直嘅輪椅
[00:25:36.000 --> 00:25:38.000]  佢有一個垂直嘅輪椅
[00:25:38.000 --> 00:25:40.000]  佢有一個垂直嘅輪椅
[00:25:40.000 --> 00:25:42.000]  佢有一個垂直嘅輪椅
[00:25:42.000 --> 00:25:44.000]  佢有一個垂直嘅輪椅
[00:25:44.000 --> 00:25:46.000]  佢有一個垂直嘅輪椅
[00:25:46.000 --> 00:25:48.000]  佢有一個垂直嘅輪椅
[00:25:48.000 --> 00:25:50.000]  佢有一個垂直嘅輪椅
[00:25:50.000 --> 00:25:52.000]  佢有一個垂直嘅輪椅
[00:25:52.000 --> 00:25:54.000]  佢有一個垂直嘅輪椅
[00:25:54.000 --> 00:25:56.000]  佢有一個垂直嘅輪椅
[00:25:56.000 --> 00:25:58.000]  佢有一個垂直嘅輪椅
[00:25:58.000 --> 00:26:00.000]  佢有一個垂直嘅輪椅
[00:26:00.000 --> 00:26:02.000]  佢有一個垂直嘅輪椅
[00:26:02.000 --> 00:26:04.000]  佢有一個垂直嘅輪椅
[00:26:04.000 --> 00:26:06.000]  佢有一個垂直嘅輪椅
[00:26:06.000 --> 00:26:08.000]  佢有一個垂直嘅輪椅
[00:26:08.000 --> 00:26:10.000]  佢有一個垂直嘅輪椅
[00:26:10.000 --> 00:26:12.000]  佢有一個垂直嘅輪椅
[00:26:12.000 --> 00:26:14.000]  佢有一個垂直嘅輪椅
[00:26:14.000 --> 00:26:16.000]  佢有一個垂直嘅輪椅
[00:26:16.000 --> 00:26:18.000]  佢有一個垂直嘅輪椅
[00:26:18.000 --> 00:26:20.000]  佢有一個垂直嘅輪椅
[00:26:20.000 --> 00:26:22.000]  佢有一個垂直嘅輪椅
[00:26:22.000 --> 00:26:24.000]  佢有一個垂直嘅輪椅
[00:26:24.000 --> 00:26:26.000]  佢有一個垂直嘅輪椅
[00:26:26.000 --> 00:26:28.000]  佢有一個垂直嘅輪椅
[00:26:28.000 --> 00:26:30.000]  佢有一個垂直嘅輪椅
[00:26:30.000 --> 00:26:32.000]  佢有一個垂直嘅輪椅
[00:26:32.000 --> 00:26:34.000]  佢有一個垂直嘅輪椅
[00:26:34.000 --> 00:26:36.000]  佢有一個垂直嘅輪椅
[00:26:36.000 --> 00:26:38.000]  佢有一個垂直嘅輪椅
[00:26:38.000 --> 00:26:40.000]  佢有一個垂直嘅輪椅
[00:26:40.000 --> 00:26:42.000]  佢有一個垂直嘅輪椅
[00:26:42.000 --> 00:26:44.000]  佢有一個垂直嘅輪椅
[00:26:44.000 --> 00:26:46.000]  佢有一個垂直嘅輪椅
[00:26:46.000 --> 00:26:48.000]  佢有一個垂直嘅輪椅
[00:26:48.000 --> 00:26:50.000]  佢有一個垂直嘅輪椅
[00:26:50.000 --> 00:26:52.000]  佢有一個垂直嘅輪椅
[00:26:52.000 --> 00:26:54.000]  佢有一個垂直嘅輪椅
[00:26:54.000 --> 00:26:56.000]  佢有一個垂直嘅輪椅
[00:26:56.000 --> 00:26:58.000]  佢有一個垂直嘅輪椅
[00:26:58.000 --> 00:27:00.000]  佢有一個垂直嘅輪椅
[00:27:00.000 --> 00:27:02.000]  佢有一個垂直嘅輪椅
[00:27:02.000 --> 00:27:04.000]  佢有一個垂直嘅輪椅
[00:27:04.000 --> 00:27:06.000]  佢有一個垂直嘅輪椅
[00:27:06.000 --> 00:27:08.000]  佢有一個垂直嘅輪椅
[00:27:08.000 --> 00:27:10.000]  佢有一個垂直嘅輪椅
[00:27:10.000 --> 00:27:12.000]  佢有一個垂直嘅輪椅
[00:27:12.000 --> 00:27:14.000]  佢有一個垂直嘅輪椅
[00:27:14.000 --> 00:27:16.000]  佢有一個垂直嘅輪椅
[00:27:16.000 --> 00:27:18.000]  佢有一個垂直嘅輪椅
[00:27:18.000 --> 00:27:20.000]  佢有一個垂直嘅輪椅
[00:27:20.000 --> 00:27:22.000]  佢有一個垂直嘅輪椅
[00:27:22.000 --> 00:27:24.000]  佢有一個垂直嘅輪椅
[00:27:24.000 --> 00:27:26.000]  佢有一個垂直嘅輪椅
[00:27:26.000 --> 00:27:28.000]  佢有一個垂直嘅輪椅
[00:27:28.000 --> 00:27:30.000]  佢有一個垂直嘅輪椅
[00:27:30.000 --> 00:27:32.000]  佢有一個垂直嘅輪椅
[00:27:32.000 --> 00:27:34.000]  佢有一個垂直嘅輪椅
