
[00:00:00.000 --> 00:00:01.680]  今天的題目很特別
[00:16:24.840 --> 00:16:26.840]  然後用了五次
[00:16:26.840 --> 00:16:27.840]  他去說
[00:16:27.840 --> 00:16:29.840]  他要做什麼
[00:16:29.840 --> 00:16:30.840]  他說我要怎麼辦呢
[00:16:30.840 --> 00:16:31.840]  我要怎麼辦
[00:16:31.840 --> 00:16:32.840]  我要怎麼做
[00:16:32.840 --> 00:16:34.840]  我要拆掉舊的
[00:16:34.840 --> 00:16:36.840]  我要蓋一個新的
[00:16:36.840 --> 00:16:38.840]  我要收藏起
[00:16:38.840 --> 00:16:40.840]  我這些很多很多的財物
[00:16:40.840 --> 00:16:42.840]  我要對我的靈魂這樣說
[00:16:42.840 --> 00:16:44.840]  你可以說
[00:16:44.840 --> 00:16:46.840]  這個無知的財主
[00:16:46.840 --> 00:16:47.840]  他爲什麼是無知呢
[00:16:47.840 --> 00:16:50.840]  原來他陷在一種狀況的中間
[00:16:50.840 --> 00:16:51.840]  就是
[00:16:51.840 --> 00:16:54.840]  他是一種以自我爲中心的世界觀
[00:16:54.840 --> 00:16:55.840]  他好像
[00:16:55.840 --> 00:16:57.840]  當你看他形容
[00:16:57.840 --> 00:16:58.840]  你會發覺
[00:16:58.840 --> 00:17:00.840]  他在說話的時候
[00:17:00.840 --> 00:17:03.840]  他把自己放在這個世界的中間
[00:17:03.840 --> 00:17:04.840]  然後他就說
[00:17:04.840 --> 00:17:05.840]  我的什麼
[00:17:05.840 --> 00:17:06.840]  我的物
[00:17:06.840 --> 00:17:07.840]  我的什麼
[00:17:07.840 --> 00:17:08.840]  我的物
[00:17:08.840 --> 00:17:09.840]  我要怎麼
[00:17:09.840 --> 00:17:10.840]  我要怎麼
[00:17:10.840 --> 00:17:11.840]  他是這樣形容
[00:17:11.840 --> 00:17:12.840]  圖畫是這樣的
[00:17:12.840 --> 00:17:13.840]  圖畫在中間
[00:17:13.840 --> 00:17:15.840]  然後他在說他的東西
[00:17:15.840 --> 00:17:17.840]  他想做的東西
[00:17:17.840 --> 00:17:19.840]  耶穌就說
[00:17:19.840 --> 00:17:21.840]  這個人是無知的
[00:17:21.840 --> 00:17:23.840]  因爲他以爲
[00:17:23.840 --> 00:17:26.840]  世界上所有的東西都圍繞着他
[00:17:26.840 --> 00:17:29.840]  他是世界的中間那個
[00:17:29.840 --> 00:17:31.840]  明顯的自我中心
[00:17:31.840 --> 00:17:33.840]  是這個財主
[00:17:33.840 --> 00:17:37.840]  他成爲無知的很重要的原因
[00:17:37.840 --> 00:17:38.840]  有錢呢
[00:17:38.840 --> 00:17:40.840]  不一定無知
[00:17:40.840 --> 00:17:43.840]  不過有錢加上自我中心
[00:17:43.840 --> 00:17:46.840]  這個就很容易成爲一個
[00:17:46.840 --> 00:17:49.840]  無知的狀況
[00:17:49.840 --> 00:17:54.840]  所以如果一個人
[00:17:54.840 --> 00:17:57.840]  他想脫離這種無知
[00:17:57.840 --> 00:17:59.840]  我覺得他要學習
[00:17:59.840 --> 00:18:01.840]  怎麼把自己的錢
[00:18:01.840 --> 00:18:03.840]  不成爲他的中心
[00:18:03.840 --> 00:18:05.840]  或者說他不會把全世界
[00:18:05.840 --> 00:18:09.840]  放在當自己在中間的位置上
[00:18:09.840 --> 00:18:12.840]  有一個
[00:18:12.840 --> 00:18:14.840]  中國有一個很出名的
[00:18:14.840 --> 00:18:16.840]  淑靈的前輩
[00:18:16.840 --> 00:18:17.840]  王明道
[00:18:17.840 --> 00:18:18.840]  他這樣說的
[00:18:18.840 --> 00:18:19.840]  他就說
[00:18:19.840 --> 00:18:20.840]  大家聽過王明道沒有
[00:18:20.840 --> 00:18:21.840]  有人聽過
[00:18:21.840 --> 00:18:22.840]  中間都是
[00:18:22.840 --> 00:18:23.840]  我們年資很豐富的人
[00:18:23.840 --> 00:18:24.840]  都聽過
[00:18:24.840 --> 00:18:25.840]  這個前輩
[00:18:25.840 --> 00:18:26.840]  他就說
[00:18:26.840 --> 00:18:30.840]  你可以把錢放在你手裏
[00:18:30.840 --> 00:18:32.840]  你可以把錢放在家裏
[00:18:32.840 --> 00:18:34.840]  你可以存錢在銀行
[00:18:34.840 --> 00:18:35.840]  不過要注意
[00:18:35.840 --> 00:18:37.840]  你不可以把錢放在你的心裏
[00:18:37.840 --> 00:18:40.840]  這個叫智慧
[00:18:40.840 --> 00:18:42.840]  你可以任你放任你用
[00:18:42.840 --> 00:18:43.840]  不過記得
[00:18:43.840 --> 00:18:45.840]  錢不要在你的心裏
[00:18:45.840 --> 00:18:47.840]  霸佔你的心靈的空間
[00:18:47.840 --> 00:18:49.840]  所以我很欣賞
[00:18:49.840 --> 00:18:51.840]  雖然我都不太喜歡他
[00:18:51.840 --> 00:18:53.840]  但我欣賞一位有錢佬
[00:18:53.840 --> 00:18:54.840]  他就是美國
[00:18:54.840 --> 00:18:57.840]  曾經很長時間拿到首富的人
[00:18:57.840 --> 00:18:59.840]  他叫做Bill Gates
[00:18:59.840 --> 00:19:02.840]  Microsoft的創辦人
[00:19:02.840 --> 00:19:04.840]  他現在應該不是最有錢的
[00:19:04.840 --> 00:19:06.840]  應該不是
[00:19:06.840 --> 00:19:08.840]  他應該退居不知道多少席
[00:19:08.840 --> 00:19:10.840]  但有一段很長的時間
[00:19:10.840 --> 00:19:12.840]  我不喜歡他壟斷
[00:19:12.840 --> 00:19:14.840]  全世界都要用他那些
[00:19:14.840 --> 00:19:15.840]  用他那些不行
[00:19:15.840 --> 00:19:17.840]  但我一直都要用他那些
[00:19:17.840 --> 00:19:19.840]  這個沒辦法的
[00:19:19.840 --> 00:19:21.840]  他做了一件事
[00:19:21.840 --> 00:19:25.840]  他有580億美元身家
[00:19:25.840 --> 00:19:27.840]  有一個電視臺訪問他的時候
[00:19:27.840 --> 00:19:29.840]  問他你的身家打算怎麼辦
[00:19:29.840 --> 00:19:31.840]  他就說他會將這580億美元
[00:19:31.840 --> 00:19:33.840]  大概是港幣多少錢
[00:19:33.840 --> 00:19:34.840]  648
[00:19:34.840 --> 00:19:36.840]  4千億左右
[00:19:36.840 --> 00:19:38.840]  超過4千億的港幣
[00:19:38.840 --> 00:19:41.840]  可以建造40個機場
[00:19:41.840 --> 00:19:44.840]  的錢他全捐給
[00:19:44.840 --> 00:19:47.840]  這個Bill Gates抗疫基金會
[00:19:47.840 --> 00:19:48.840]  他最重要的是什麼
[00:19:48.840 --> 00:19:50.840]  他不會留給自己的子女
[00:19:50.840 --> 00:19:52.840]  他應該有三個女兒
[00:19:52.840 --> 00:19:54.840]  當然他會給她一些生活
[00:19:54.840 --> 00:19:57.840]  但他不會將這筆大財富給她
[00:19:57.840 --> 00:19:59.840]  然後將這筆錢
[00:19:59.840 --> 00:20:01.840]  放進這個慈善基金會里面
[00:20:01.840 --> 00:20:04.840]  如果你是他你會不會這麼做
[00:20:04.840 --> 00:20:07.840]  起碼留下一億兩億也好
[00:20:07.840 --> 00:20:09.840]  便宜自己
[00:20:09.840 --> 00:20:10.840]  下一代
[00:20:10.840 --> 00:20:12.840]  億也不億
[00:20:12.840 --> 00:20:13.840]  億完那個
[00:20:13.840 --> 00:20:15.840]  我覺得這是他聰明的地方
[00:20:16.840 --> 00:20:17.840]  如果
[00:20:17.840 --> 00:20:20.840]  我想想如果他很年幼的
[00:20:20.840 --> 00:20:21.840]  十多歲的
[00:20:21.840 --> 00:20:22.840]  二十歲的
[00:20:22.840 --> 00:20:23.840]  剛剛出來工作
[00:20:23.840 --> 00:20:25.840]  或者還在讀書的
[00:20:25.840 --> 00:20:27.840]  你想給他這麼多的益
[00:20:27.840 --> 00:20:29.840]  我覺得是害他的
[00:20:29.840 --> 00:20:30.840]  害他的
[00:20:30.840 --> 00:20:33.840]  他都挺難忿發的
[00:20:33.840 --> 00:20:35.840]  所以他寧願這樣做
[00:20:35.840 --> 00:20:37.840]  我覺得這個是我佩服他的
[00:20:37.840 --> 00:20:38.840]  他看到一樣東西
[00:20:38.840 --> 00:20:40.840]  如果累積得很多
[00:20:40.840 --> 00:20:42.840]  而你又將它成爲
[00:20:42.840 --> 00:20:44.840]  你的生命的中間的話
[00:20:44.840 --> 00:20:45.840]  這個就是一個
[00:20:45.840 --> 00:20:47.840]  無知的行爲
[00:20:47.840 --> 00:20:52.840]  其實這個
[00:20:52.840 --> 00:20:54.840]  無知的財主
[00:20:54.840 --> 00:20:57.840]  他還有第二個問題
[00:20:57.840 --> 00:21:00.840]  除了他自我中心之外
[00:21:00.840 --> 00:21:02.840]  還有第二個問題
[00:21:02.840 --> 00:21:04.840]  就是看神的回應
[00:21:04.840 --> 00:21:06.840]  神和他說
[00:21:06.840 --> 00:21:08.840]  無知的人今夜就要你的靈魂
[00:21:08.840 --> 00:21:11.840]  你所預備的要歸誰呢
[00:21:12.840 --> 00:21:14.840]  神告訴他
[00:21:14.840 --> 00:21:16.840]  你存了這麼多
[00:21:16.840 --> 00:21:18.840]  找一個更大的倉庫
[00:21:18.840 --> 00:21:20.840]  打算給你的靈魂
[00:21:20.840 --> 00:21:22.840]  生命的意思
[00:21:22.840 --> 00:21:23.840]  打屁腳
[00:21:23.840 --> 00:21:24.840]  都不用擔心
[00:21:24.840 --> 00:21:25.840]  這樣的想法
[00:21:25.840 --> 00:21:26.840]  但是
[00:21:26.840 --> 00:21:28.840]  神提醒他
[00:21:28.840 --> 00:21:29.840]  今晚
[00:21:29.840 --> 00:21:31.840]  你的靈魂
[00:21:31.840 --> 00:21:33.840]  你還沒有命都不知道
[00:21:33.840 --> 00:21:34.840]  你存的錢
[00:21:34.840 --> 00:21:36.840]  是可以給到誰呢
[00:21:36.840 --> 00:21:39.840]  這句話背後是隱含着一樣東西
[00:21:39.840 --> 00:21:42.840]  就是這位財主
[00:21:42.840 --> 00:21:44.840]  原來他忽略了
[00:21:44.840 --> 00:21:46.840]  當他擁有很多錢的時候
[00:21:46.840 --> 00:21:48.840]  他忽略了一個很重要的視野
[00:21:48.840 --> 00:21:49.840]  一個角度
[00:21:49.840 --> 00:21:52.840]  就是他沒有一個屬於神
[00:21:52.840 --> 00:21:54.840]  或者一個永恆的角度
[00:21:54.840 --> 00:21:56.840]  在他的生命裏面
[00:21:56.840 --> 00:21:57.840]  如果我們有很多錢
[00:21:57.840 --> 00:21:58.840]  有很多物質
[00:21:58.840 --> 00:21:59.840]  擁有很多東西
[00:21:59.840 --> 00:22:00.840]  如果我們的生命裏面
[00:22:00.840 --> 00:22:02.840]  我們沒有一個屬靈的角度
[00:22:02.840 --> 00:22:04.840]  或者一個永恆的角度的話
[00:22:04.840 --> 00:22:06.840]  其實就很容易陷在這種
[00:22:06.840 --> 00:22:08.840]  無知的裏面
[00:22:08.840 --> 00:22:11.840]  其實很奇怪
[00:22:11.840 --> 00:22:14.840]  因爲這是一個猶太人世界
[00:22:14.840 --> 00:22:16.840]  每次說這些比喻都是這樣
[00:22:16.840 --> 00:22:18.840]  他的對象全部都是猶太人
[00:22:18.840 --> 00:22:20.840]  猶太人是一個有神的社會
[00:22:20.840 --> 00:22:21.840]  有神的國家
[00:22:21.840 --> 00:22:23.840]  他們自小培養
[00:22:23.840 --> 00:22:25.840]  他不是中國大陸的無神論
[00:22:25.840 --> 00:22:26.840]  他不是香港
[00:22:26.840 --> 00:22:30.840]  他在一個基本上是有神的世界裏面成長的
[00:22:30.840 --> 00:22:32.840]  沒有誰說這個世界沒有神
[00:22:32.840 --> 00:22:34.840]  不過當他面對錢財的時候
[00:22:34.840 --> 00:22:36.840]  這個財主突然之間
[00:22:36.840 --> 00:22:39.840]  好像上帝突然之間將永恆
[00:22:39.840 --> 00:22:42.840]  將那些屬靈角度的東西
[00:22:42.840 --> 00:22:46.840]  完全撇除在他這個世界的範圍裏面
[00:22:46.840 --> 00:22:49.840]  這個就是他無知的地方
[00:22:49.840 --> 00:22:51.840]  如果今天你拿着錢
[00:22:51.840 --> 00:22:53.840]  可能沒有他那麼多
[00:22:53.840 --> 00:22:56.840]  有也好
[00:22:56.840 --> 00:22:59.840]  你會不會沒有想過神
[00:22:59.840 --> 00:23:01.840]  沒有想過永恆的角度
[00:23:01.840 --> 00:23:02.840]  當你拿着錢的時候
[00:23:02.840 --> 00:23:03.840]  看着你的紅寶
[00:23:03.840 --> 00:23:05.840]  現在可能已經看了
[00:23:05.840 --> 00:23:06.840]  你看着櫃員機
[00:23:06.840 --> 00:23:08.840]  看着網上理財
[00:23:08.840 --> 00:23:09.840]  看着的時候
[00:23:09.840 --> 00:23:10.840]  你腦海裏面
[00:23:10.840 --> 00:23:12.840]  有沒有一個屬靈的眼界
[00:23:12.840 --> 00:23:15.840]  或者是角度呢
[00:23:15.840 --> 00:23:17.840]  有人說物質的豐富
[00:23:17.840 --> 00:23:21.840]  是會令人產生安全感和幸福感的
[00:23:21.840 --> 00:23:25.840]  你同不同意嗎
[00:23:25.840 --> 00:23:26.840]  如果你的銀包裏面
[00:23:26.840 --> 00:23:29.840]  你帶着二千塊
[00:23:29.840 --> 00:23:31.840]  你今晚喫飯
[00:23:31.840 --> 00:23:33.840]  你自由度很高
[00:23:33.840 --> 00:23:36.840]  如果你的銀包裏面只有三十塊
[00:23:36.840 --> 00:23:39.840]  你今晚喫飯的自由度
[00:23:39.840 --> 00:23:41.840]  就低很多了
[00:23:41.840 --> 00:23:43.840]  你的安全感也低一些
[00:23:43.840 --> 00:23:44.840]  大家有沒有試過一件事
[00:23:44.840 --> 00:23:45.840]  就是你出門的時候
[00:23:45.840 --> 00:23:47.840]  突然間發覺沒有帶銀包在身
[00:23:47.840 --> 00:23:51.840]  立刻沒有安全感
[00:23:51.840 --> 00:23:54.840]  當然可能包括身份證在內
[00:23:54.840 --> 00:23:55.840]  包括八十通在內
[00:23:55.840 --> 00:23:58.840]  但其實那件事
[00:23:58.840 --> 00:24:01.840]  本身好像有某種力量在裏面
[00:24:01.840 --> 00:24:02.840]  當你擁有的時候
[00:24:02.840 --> 00:24:03.840]  你就會覺得
[00:24:03.840 --> 00:24:04.840]  我好像穩定一些
[00:24:04.840 --> 00:24:07.840]  我好像幸福感強一些
[00:24:07.840 --> 00:24:09.840]  大一些這樣
[00:24:09.840 --> 00:24:10.840]  不過大家都知道
[00:24:10.840 --> 00:24:12.840]  前菜是無定的
[00:24:12.840 --> 00:24:13.840]  聖經是這樣說
[00:24:13.840 --> 00:24:16.840]  我們很多人都聽過
[00:24:16.840 --> 00:24:20.840]  我們這裏很多人都有工作
[00:24:20.840 --> 00:24:21.840]  你也知道
[00:24:21.840 --> 00:24:23.840]  我們無可選擇的搶借金
[00:24:23.840 --> 00:24:25.840]  其實都沒有了很多
[00:24:25.840 --> 00:24:26.840]  在今年裏面
[00:24:26.840 --> 00:24:28.840]  你想它沒有那麼多
[00:24:28.840 --> 00:24:29.840]  都很難的
[00:24:29.840 --> 00:24:31.840]  如果你有買股票
[00:24:31.840 --> 00:24:34.840]  如果你有參與這些投資的話
[00:24:34.840 --> 00:24:35.840]  你就會發覺
[00:24:35.840 --> 00:24:37.840]  其實那些更加是無定的
[00:24:37.840 --> 00:24:39.840]  它可以很高
[00:24:39.840 --> 00:24:41.840]  又可以很低
[00:24:41.840 --> 00:24:42.840]  今天和明天
[00:24:42.840 --> 00:24:44.840]  可以的差異很大
[00:24:44.840 --> 00:24:47.840]  就是前菜有這種特質
[00:24:47.840 --> 00:24:52.840]  所以它不是我們要依賴的對象
[00:24:52.840 --> 00:24:53.840]  剛纔我說
[00:24:53.840 --> 00:24:55.840]  有很多人都會有這種感覺
[00:24:55.840 --> 00:24:56.840]  物質的豐富
[00:24:56.840 --> 00:24:58.840]  令人產生安全感
[00:24:58.840 --> 00:25:00.840]  和幸福感
[00:25:00.840 --> 00:25:01.840]  都是虛假的
[00:25:01.840 --> 00:25:04.840]  幸福和虛假的安全
[00:25:04.840 --> 00:25:08.840]  所以有一個神學家叫潘博華
[00:25:08.840 --> 00:25:10.840]  他這樣說錢
[00:25:10.840 --> 00:25:12.840]  他說錢是怎樣的呢
[00:25:12.840 --> 00:25:13.840]  他說地上的前菜
[00:25:13.840 --> 00:25:16.840]  是洗人眼花繚亂的
[00:25:16.840 --> 00:25:18.840]  因爲它有一種誤導性
[00:25:18.840 --> 00:25:20.840]  什麼叫誤導性呢
[00:25:20.840 --> 00:25:21.840]  誤導人以爲
[00:25:21.840 --> 00:25:23.840]  它可以提供安穩
[00:25:23.840 --> 00:25:25.840]  提供安全
[00:25:25.840 --> 00:25:26.840]  好像你拿着它
[00:25:26.840 --> 00:25:27.840]  你就會安穩
[00:25:27.840 --> 00:25:30.840]  拿着它你就會免除憂慮
[00:25:30.840 --> 00:25:32.840]  但其實是反過來的
[00:25:32.840 --> 00:25:34.840]  他說是反過來的
[00:25:34.840 --> 00:25:35.840]  他說事實上
[00:25:35.840 --> 00:25:36.840]  世界上
[00:25:36.840 --> 00:25:39.840]  很多很多很多的焦慮
[00:25:39.840 --> 00:25:41.840]  很多的不安的源頭
[00:25:41.840 --> 00:25:43.840]  都和錢有關
[00:25:43.840 --> 00:25:46.840]  錢反而不單不帶給我們安全
[00:25:46.840 --> 00:25:48.840]  有時它更加會帶給我們
[00:25:48.840 --> 00:25:50.840]  很多的焦慮
[00:25:50.840 --> 00:25:55.840]  很多的不安
[00:25:55.840 --> 00:25:58.840]  有錢會不會很安心呢
[00:25:58.840 --> 00:26:00.840]  你們想想
[00:26:00.840 --> 00:26:02.840]  怎麼擺放好呢
[00:26:02.840 --> 00:26:04.840]  擺在哪裏好呢
[00:26:04.840 --> 00:26:05.840]  怎麼擺呢
[00:26:05.840 --> 00:26:06.840]  就算你買iBond
[00:26:06.840 --> 00:26:09.840]  最多你也只能拿着三手
[00:26:09.840 --> 00:26:11.840]  那怎麼辦呢
[00:26:11.840 --> 00:26:13.840]  其他的會看着它蝦斷
[00:26:13.840 --> 00:26:14.840]  那怎麼辦呢
[00:26:14.840 --> 00:26:20.840]  你心裏就有很多的憂慮
[00:26:20.840 --> 00:26:21.840]  沒有永恆
[00:26:21.840 --> 00:26:23.840]  沒有宿命的視野的有錢人
[00:26:23.840 --> 00:26:26.840]  其實就陷在這種狀況裏
[00:26:26.840 --> 00:26:27.840]  其實這個人
[00:26:27.840 --> 00:26:30.840]  這個找耶穌分家的這個人
[00:26:30.840 --> 00:26:32.840]  如果我看聖經的形容
[00:26:32.840 --> 00:26:35.840]  他也有少少這樣的味道
[00:26:35.840 --> 00:26:36.840]  大家留意一下
[00:26:36.840 --> 00:26:37.840]  他怎麼和耶穌說
[00:26:37.840 --> 00:26:38.840]  他說夫子啊
[00:26:38.840 --> 00:26:40.840]  請你來和我哥哥說
[00:26:40.840 --> 00:26:42.840]  和兄長說
[00:26:42.840 --> 00:26:45.840]  要我們分家業
[00:26:45.840 --> 00:26:46.840]  和我哥哥說
[00:26:46.840 --> 00:26:47.840]  他很奇怪的
[00:26:47.840 --> 00:26:49.840]  他這樣說的話
[00:26:49.840 --> 00:26:50.840]  暗示一件事
[00:26:50.840 --> 00:26:53.840]  他的家庭應該
[00:26:53.840 --> 00:26:55.840]  父親的輩應該不在了
[00:26:55.840 --> 00:26:57.840]  一定不會這麼說的
[00:26:57.840 --> 00:26:58.840]  當然是爸爸
[00:26:58.840 --> 00:26:59.840]  當然是老人家
[00:26:59.840 --> 00:27:00.840]  他們負責的
[00:27:00.840 --> 00:27:02.840]  怎麼找兄弟談呢
[00:27:02.840 --> 00:27:04.840]  一定是父母不在
[00:27:04.840 --> 00:27:05.840]  當他這樣說的時候
[00:27:05.840 --> 00:27:06.840]  你會不會覺得
[00:27:06.840 --> 00:27:08.840]  他們兄弟很和諧呢
[00:27:08.840 --> 00:27:10.840]  挺難的
[00:27:10.840 --> 00:27:13.840]  就不會找到街外一個人
[00:27:13.840 --> 00:27:16.840]  幫你去處理這個問題
[00:27:16.840 --> 00:27:18.840]  所以
[00:27:18.840 --> 00:27:20.840]  如果我們沒有一個永恆
[00:27:20.840 --> 00:27:21.840]  沒有一個淑靈
[00:27:21.840 --> 00:27:23.840]  或者健康的事業的話
[00:27:23.840 --> 00:27:27.840]  有錢其實是很容易會帶來很多的問題
[00:27:27.840 --> 00:27:29.840]  糾紛和不安的
[00:27:29.840 --> 00:27:31.840]  有一單新聞
[00:27:31.840 --> 00:27:32.840]  很吸引我的
[00:27:32.840 --> 00:27:33.840]  這單新聞沒那麼大
[00:27:33.840 --> 00:27:34.840]  可能不知道大家有沒有留意
[00:27:34.840 --> 00:27:35.840]  有一單官司
[00:27:35.840 --> 00:27:37.840]  是這樣說的
[00:27:37.840 --> 00:27:41.840]  就是一個爸爸要告兒子
[00:27:41.840 --> 00:27:44.840]  這個爸爸已經八十多歲了
[00:27:44.840 --> 00:27:45.840]  告兒子
[00:27:45.840 --> 00:27:46.840]  兒子是醫生
[00:27:46.840 --> 00:27:47.840]  中年人
[00:27:47.840 --> 00:27:48.840]  爲什麼要告醫生呢
[00:27:48.840 --> 00:27:50.840]  因爲要賺錢
[00:27:50.840 --> 00:27:52.840]  因爲他爸爸在英國
[00:27:52.840 --> 00:27:54.840]  很多年開餐館
[00:27:54.840 --> 00:27:55.840]  存了一些錢
[00:27:55.840 --> 00:27:57.840]  然後買了一層樓
[00:27:57.840 --> 00:27:59.840]  其中一層樓
[00:27:59.840 --> 00:28:00.840]  那層樓的名字就是
[00:28:00.840 --> 00:28:04.840]  他的兒子和太太聯名的
[00:28:04.840 --> 00:28:05.840]  後來他太太過世了
[00:28:05.840 --> 00:28:07.840]  如果我沒記錯的話
[00:28:07.840 --> 00:28:08.840]  還沒過世
[00:28:08.840 --> 00:28:10.840]  你怎麼這麼熟
[00:28:10.840 --> 00:28:12.840]  怎麼這麼熟
[00:28:12.840 --> 00:28:13.840]  不要緊
[00:28:13.840 --> 00:28:15.840]  這都是枝節
[00:28:15.840 --> 00:28:16.840]  我想說的是
[00:28:16.840 --> 00:28:18.840]  結果對報公堂
[00:28:18.840 --> 00:28:20.840]  兒子就和法庭說
[00:28:20.840 --> 00:28:21.840]  這層樓是我的名字
[00:28:21.840 --> 00:28:22.840]  應該歸我的
[00:28:22.840 --> 00:28:23.840]  但他爸爸說不是
[00:28:23.840 --> 00:28:24.840]  原意不是這樣的
[00:28:24.840 --> 00:28:25.840]  我買樓的時候
[00:28:25.840 --> 00:28:28.840]  其實我每個兒子都有份
[00:28:28.840 --> 00:28:30.840]  我想將來如果我不在的話
[00:28:30.840 --> 00:28:36.840]  我的產業要分給我六個兒子
[00:28:36.840 --> 00:28:38.840]  但這個醫生不太順氣
[00:28:38.840 --> 00:28:39.840]  明明名字是我的
[00:28:39.840 --> 00:28:40.840]  爲什麼不是我的
[00:28:40.840 --> 00:28:44.840]  於是和他爸爸就告上法庭
[00:28:44.840 --> 00:28:50.840]  做醫生有失醫德
[00:28:50.840 --> 00:28:52.840]  看起來很唏噓
[00:28:52.840 --> 00:28:54.840]  很唏噓和覺得
[00:28:54.840 --> 00:28:56.840]  爲什麼會這樣
[00:28:56.840 --> 00:29:00.840]  所以這是不是其中一種
[00:29:00.840 --> 00:29:02.840]  窮到剩下錢
[00:29:02.840 --> 00:29:05.840]  窮到剩下錢
[00:29:05.840 --> 00:29:08.840]  所以沒有一個健康的角度
[00:29:08.840 --> 00:29:10.840]  或者沒有一個屬靈的角度
[00:29:10.840 --> 00:29:12.840]  沒有一個永恆的角度的話
[00:29:12.840 --> 00:29:15.840]  其實擁有累積錢財
[00:29:15.840 --> 00:29:20.840]  是很危險的
[00:29:20.840 --> 00:29:24.840]  是很令人產生更多的貪婪
[00:29:24.840 --> 00:29:27.840]  或者令人很容易無知
[00:29:27.840 --> 00:29:29.840]  那怎麼辦呢
[00:29:29.840 --> 00:29:31.840]  耶穌說完這個比喻之後
[00:29:31.840 --> 00:29:33.840]  對我們今天有什麼出路呢
[00:29:33.840 --> 00:29:36.840]  有什麼指引呢
[00:29:36.840 --> 00:29:39.840]  我覺得這個比較上擁有
[00:29:39.840 --> 00:29:41.840]  當我們說擁有財富的時候
[00:29:41.840 --> 00:29:43.840]  或多或少都好
[00:29:43.840 --> 00:29:44.840]  可能你覺得我不是有錢人
[00:29:44.840 --> 00:29:45.840]  這段經文都不關我事
[00:29:45.840 --> 00:29:47.840]  我都不是財主
[00:29:47.840 --> 00:29:50.840]  總之銀行這邊還上有上傳的
[00:29:50.840 --> 00:29:51.840]  都關你事的
[00:29:51.840 --> 00:29:53.840]  你都是擁有一點
[00:29:53.840 --> 00:29:54.840]  那怎麼辦呢
[00:29:54.840 --> 00:29:57.840]  擁有財富的人出路在哪裏呢
[00:29:57.840 --> 00:29:58.840]  大家看最後那一節
[00:29:58.840 --> 00:30:00.840]  第十二章
[00:30:00.840 --> 00:30:02.840]  剛纔那段經文最後那一節
[00:30:02.840 --> 00:30:03.840]  他就說
[00:30:03.840 --> 00:30:05.840]  凡是爲自己積財
[00:30:05.840 --> 00:30:08.840]  在神面前卻不付足的
[00:30:08.840 --> 00:30:10.840]  也是這樣
[00:30:10.840 --> 00:30:13.840]  爲自己積很多財富
[00:30:13.840 --> 00:30:17.840]  但在神面前卻不付足的
[00:30:17.840 --> 00:30:18.840]  我就問自己
[00:30:18.840 --> 00:30:21.840]  什麼叫在神面前付足呢
[00:30:21.840 --> 00:30:24.840]  他好像沒有很清楚解釋這一點
[00:30:24.840 --> 00:30:26.840]  在神面前付足
[00:30:26.840 --> 00:30:29.840]  但如果相對前面這一句
[00:30:29.840 --> 00:30:32.840]  他說凡是爲自己積財的
[00:30:32.840 --> 00:30:34.840]  加上前面那個比喻
[00:30:34.840 --> 00:30:35.840]  形容那個財主
[00:30:35.840 --> 00:30:37.840]  所以我就有這樣的看法
[00:30:37.840 --> 00:30:39.840]  這句話有個暗示
[00:30:39.840 --> 00:30:42.840]  如果你的積財只是爲自己
[00:30:42.840 --> 00:30:44.840]  好像那個財主那樣的話
[00:30:44.840 --> 00:30:47.840]  那你就在神的面前
[00:30:47.840 --> 00:30:48.840]  是不會付足的
[00:30:48.840 --> 00:30:50.840]  反過來說
[00:30:50.840 --> 00:30:52.840]  神的面前怎麼纔會有付足呢
[00:30:52.840 --> 00:30:54.840]  就是你的積財
[00:30:54.840 --> 00:30:55.840]  不只是爲自己
[00:30:55.840 --> 00:30:56.840]  很簡單
[00:30:56.840 --> 00:30:59.840]  你積財是有對象的
[00:30:59.840 --> 00:31:01.840]  有其他人
[00:31:01.840 --> 00:31:05.840]  或者是有神作爲你的對象
[00:31:05.840 --> 00:31:06.840]  你積的時候
[00:31:06.840 --> 00:31:08.840]  是帶着這個目標
[00:31:08.840 --> 00:31:09.840]  帶着這個眼界
[00:31:09.840 --> 00:31:10.840]  去累積
[00:31:10.840 --> 00:31:11.840]  去使用
[00:31:11.840 --> 00:31:13.840]  這樣你就在神的面前
[00:31:13.840 --> 00:31:14.840]  成爲一個付足的人
[00:31:14.840 --> 00:31:16.840]  當然付足的人都可以很闊的
[00:31:16.840 --> 00:31:17.840]  但我看這段經文
[00:31:17.840 --> 00:31:21.840]  主要的焦點都放在這裏
[00:31:21.840 --> 00:31:25.840]  所以我想提供大家一個解讀劑
[00:31:25.840 --> 00:31:28.840]  如果你有很多錢
[00:31:28.840 --> 00:31:30.840]  你又不想那些錢
[00:31:30.840 --> 00:31:32.840]  令到你陷在自我中心
[00:31:32.840 --> 00:31:33.840]  陷在無知的裏面
[00:31:33.840 --> 00:31:34.840]  請問一下旁邊那個人
[00:31:34.840 --> 00:31:36.840]  你有沒有很多錢
[00:31:36.840 --> 00:31:38.840]  不是
[00:31:38.840 --> 00:31:40.840]  他一定說不是
[00:31:40.840 --> 00:31:43.840]  你想不想成爲一個無知的人
[00:31:43.840 --> 00:31:45.840]  他一定說不想
[00:31:45.840 --> 00:31:48.840]  如果是的話就舉他出來
