
[00:00:00.000 --> 00:00:03.000]  詩篇78篇,如果有聖經可以打開
[00:18:17.000 --> 00:18:18.000]  我們說要隨機應變
[00:18:18.000 --> 00:18:20.000]  要留意我們的對象
[00:18:20.000 --> 00:18:22.000]  他們處於什麼狀態
[00:18:22.000 --> 00:18:23.000]  什麼需要
[00:18:23.000 --> 00:18:24.000]  譬如這樣說
[00:18:24.000 --> 00:18:26.000]  過去這幾個星期
[00:18:26.000 --> 00:18:29.000]  外面風起雲湧
[00:18:29.000 --> 00:18:30.000]  山雨欲來
[00:18:30.000 --> 00:18:32.000]  風雨飄搖
[00:18:32.000 --> 00:18:34.000]  如果你的兒子、女兒
[00:18:34.000 --> 00:18:36.000]  經過一整天的遊行
[00:18:36.000 --> 00:18:38.000]  半夜回來
[00:18:38.000 --> 00:18:40.000]  這個時候
[00:18:40.000 --> 00:18:43.000]  你有什麼想教導他嗎?
[00:18:43.000 --> 00:18:45.000]  有都收口吧
[00:18:45.000 --> 00:18:48.000]  這個時候他不需要你的教導
[00:18:48.000 --> 00:18:49.000]  你不需要
[00:18:49.000 --> 00:18:51.000]  說了你的
[00:18:51.000 --> 00:18:52.000]  人多地方不要去
[00:18:52.000 --> 00:18:54.000]  你還到處搞事
[00:18:54.000 --> 00:18:55.000]  是不是呢?
[00:18:55.000 --> 00:18:56.000]  現在朝頭硬壓了
[00:18:56.000 --> 00:18:58.000]  你說這些幹什麼?
[00:18:58.000 --> 00:19:00.000]  你說這些沒用了
[00:19:00.000 --> 00:19:01.000]  這個時候他需要什麼?
[00:19:01.000 --> 00:19:03.000]  這個時候他需要愛
[00:19:03.000 --> 00:19:04.000]  需要關懷
[00:19:04.000 --> 00:19:05.000]  需要鼓勵
[00:19:05.000 --> 00:19:06.000]  需要慰問
[00:19:06.000 --> 00:19:08.000]  需要打拍他的肩膀
[00:19:08.000 --> 00:19:10.000]  或者簡單地
[00:19:10.000 --> 00:19:12.000]  一個體諒的眼神
[00:19:12.000 --> 00:19:13.000]  這樣就夠了
[00:19:13.000 --> 00:19:15.000]  我有話要說怎麼辦?
[00:19:15.000 --> 00:19:17.000]  遲一點吧
[00:19:17.000 --> 00:19:18.000]  等一等吧
[00:19:18.000 --> 00:19:20.000]  休息一下吧
[00:19:20.000 --> 00:19:22.000]  等適當的時候再慢慢說
[00:19:22.000 --> 00:19:24.000]  等塵埃落定吧
[00:19:24.000 --> 00:19:25.000]  事過境遷
[00:19:25.000 --> 00:19:27.000]  慢慢再和他談
[00:19:27.000 --> 00:19:30.000]  我想起路加福音第十五章
[00:19:30.000 --> 00:19:33.000]  提到浪子的比喻
[00:19:33.000 --> 00:19:37.000]  浪子在外面碰到一連串的釘
[00:19:37.000 --> 00:19:39.000]  他面對逆境
[00:19:39.000 --> 00:19:40.000]  他遇到麻煩
[00:19:40.000 --> 00:19:41.000]  他遇到困難
[00:19:41.000 --> 00:19:43.000]  甚至遇到挫敗
[00:19:43.000 --> 00:19:46.000]  然後聖經說他回來了
[00:19:46.000 --> 00:19:47.000]  聖經說
[00:19:47.000 --> 00:19:49.000]  爸爸坐在家門口
[00:19:49.000 --> 00:19:52.000]  遠遠望見自己兒子浪子回來的時候
[00:19:52.000 --> 00:19:53.000]  他說什麼?
[00:19:53.000 --> 00:19:57.000]  跑去擁抱他連連親嘴
[00:19:57.000 --> 00:20:00.000]  然後吩咐下人宰雞、殺鴨
[00:20:00.000 --> 00:20:03.000]  要慶祝一番
[00:20:03.000 --> 00:20:05.000]  我見到三個open
[00:20:05.000 --> 00:20:06.000]  open door
[00:20:06.000 --> 00:20:07.000]  open arm
[00:20:07.000 --> 00:20:09.000]  open heart
[00:20:09.000 --> 00:20:13.000]  家裡的大門永遠為你打開
[00:20:13.000 --> 00:20:15.000]  無論你在外面闖什麼禍
[00:20:15.000 --> 00:20:16.000]  總之回來
[00:20:16.000 --> 00:20:17.000]  家裡的大門
[00:20:17.000 --> 00:20:18.000]  都會為你打開
[00:20:18.000 --> 00:20:19.000]  open door
[00:20:19.000 --> 00:20:20.000]  open arm
[00:20:20.000 --> 00:20:23.000]  用你廣闊胸襟強勁的臂彎
[00:20:23.000 --> 00:20:24.000]  去擁抱他
[00:20:24.000 --> 00:20:25.000]  接納他
[00:20:25.000 --> 00:20:26.000]  歡迎他
[00:20:26.000 --> 00:20:28.000]  open arms
[00:20:28.000 --> 00:20:30.000]  而這些動作
[00:20:30.000 --> 00:20:33.000]  這些姿態代表你的open heart
[00:20:33.000 --> 00:20:35.000]  你開放的心靈
[00:20:35.000 --> 00:20:37.000]  我們的下一代
[00:20:37.000 --> 00:20:38.000]  我們的新世代
[00:20:38.000 --> 00:20:39.000]  他需要
[00:20:39.000 --> 00:20:41.000]  在這些艱難的時候
[00:20:41.000 --> 00:20:43.000]  他需要這些東西
[00:20:43.000 --> 00:20:45.000]  所以跟大家說了很簡單的
[00:20:45.000 --> 00:20:47.000]  這首詩篇
[00:20:47.000 --> 00:20:49.000]  塗造新世代
[00:20:49.000 --> 00:20:52.000]  我們祖宗子孫承先啟後
[00:20:52.000 --> 00:20:53.000]  我們一脈相承
[00:20:53.000 --> 00:20:54.000]  代代相傳
[00:20:54.000 --> 00:20:56.000]  我們確定目標
[00:20:56.000 --> 00:20:57.000]  改善手法
[00:20:57.000 --> 00:20:58.000]  基本上
[00:20:58.000 --> 00:20:59.000]  這段經文
[00:20:59.000 --> 00:21:00.000]  我就講完了
[00:21:00.000 --> 00:21:02.000]  不過我意猶未盡
[00:21:02.000 --> 00:21:05.000]  我想有一點實踐的建議
[00:21:05.000 --> 00:21:07.000]  有兩個很簡單的建議
[00:21:07.000 --> 00:21:08.000]  第一
[00:21:08.000 --> 00:21:10.000]  我們要教導下一代
[00:21:10.000 --> 00:21:13.000]  先充實我們自己這一代
[00:21:13.000 --> 00:21:15.000]  我們教導下一代
[00:21:15.000 --> 00:21:18.000]  如果我們自己沒料的話
[00:21:18.000 --> 00:21:20.000]  我們怎麼教導他們呢
[00:21:20.000 --> 00:21:22.000]  如果我們要教導他們下一代聖經
[00:21:22.000 --> 00:21:24.000]  我們自己懂不懂聖經呢
[00:21:24.000 --> 00:21:26.000]  我們自己有沒有查經
[00:21:26.000 --> 00:21:27.000]  有沒有參加查經班
[00:21:27.000 --> 00:21:29.000]  有沒有上主教學呢
[00:21:29.000 --> 00:21:31.000]  我們子女問
[00:21:31.000 --> 00:21:33.000]  爸媽為什麼你不上主教學
[00:21:33.000 --> 00:21:35.000]  你怎麼回答他
[00:21:35.000 --> 00:21:37.000]  我長大了
[00:21:37.000 --> 00:21:39.000]  我是大人
[00:21:39.000 --> 00:21:41.000]  你是小孩就要
[00:21:41.000 --> 00:21:43.000]  你覺得這個有沒有邏輯
[00:21:43.000 --> 00:21:45.000]  他會不會信服
[00:21:45.000 --> 00:21:47.000]  我們自己不學聖經
[00:21:47.000 --> 00:21:49.000]  勉強我們子女去學聖經
[00:21:49.000 --> 00:21:51.000]  他會覺得我們成年人
[00:21:51.000 --> 00:21:53.000]  只是講一套做一套
[00:21:53.000 --> 00:21:54.000]  他會小看
[00:21:54.000 --> 00:21:56.000]  輕看我們的上帝
[00:21:56.000 --> 00:21:59.000]  他會鄙視我們的聖經
[00:21:59.000 --> 00:22:00.000]  說真的
[00:22:00.000 --> 00:22:03.000]  我們還能強迫多久呢
[00:22:03.000 --> 00:22:06.000]  年輕的時候你還可以強迫
[00:22:06.000 --> 00:22:07.000]  到他高中的時候
[00:22:07.000 --> 00:22:08.000]  到他大學的時候
[00:22:08.000 --> 00:22:10.000]  到他出來工作的時候
[00:22:10.000 --> 00:22:11.000]  他是獨立的
[00:22:11.000 --> 00:22:13.000]  他有他自己的生活
[00:22:13.000 --> 00:22:15.000]  難道你還可以勉強他
[00:22:15.000 --> 00:22:17.000]  沒有了
[00:22:17.000 --> 00:22:19.000]  我們在座的父母
[00:22:19.000 --> 00:22:20.000]  可能會說
[00:22:20.000 --> 00:22:21.000]  牧師牧師
[00:22:21.000 --> 00:22:23.000]  我夠想讀聖經了
[00:22:23.000 --> 00:22:24.000]  我年紀大了
[00:22:24.000 --> 00:22:25.000]  讀不進腦
[00:22:25.000 --> 00:22:27.000]  讀完就忘記了
[00:22:27.000 --> 00:22:28.000]  是不是這樣的情況
[00:22:28.000 --> 00:22:30.000]  我想起一個小故事
[00:22:30.000 --> 00:22:32.000]  在農村裡面有一個年長的信徒
[00:22:32.000 --> 00:22:33.000]  就去找他的牧師
[00:22:33.000 --> 00:22:34.000]  牧師牧師
[00:22:34.000 --> 00:22:36.000]  你經常說要讀聖經
[00:22:36.000 --> 00:22:37.000]  我不行了
[00:22:37.000 --> 00:22:38.000]  我讀完就忘記了
[00:22:38.000 --> 00:22:39.000]  人家讀聖經
[00:22:39.000 --> 00:22:41.000]  過目不忘
[00:22:41.000 --> 00:22:42.000]  我自己讀聖經呢
[00:22:42.000 --> 00:22:43.000]  過目即忘
[00:22:43.000 --> 00:22:45.000]  怎麼辦呢
[00:22:45.000 --> 00:22:47.000]  牧師說
[00:22:47.000 --> 00:22:48.000]  這樣吧
[00:22:48.000 --> 00:22:50.000]  順便在旁邊拿一個筲箕給他
[00:22:50.000 --> 00:22:52.000]  這個筲箕
[00:22:52.000 --> 00:22:53.000]  拿這個筲箕
[00:22:53.000 --> 00:22:55.000]  每天早上去河邊舀水
[00:22:55.000 --> 00:22:57.000]  筲箕舀水
[00:22:57.000 --> 00:22:58.000]  這麼有趣
[00:22:58.000 --> 00:22:59.000]  會漏洞的
[00:22:59.000 --> 00:23:00.000]  怎麼可以舀水呢
[00:23:00.000 --> 00:23:02.000]  不過在農村
[00:23:02.000 --> 00:23:04.000]  年長的信徒是很聽話的
[00:23:04.000 --> 00:23:06.000]  是不會多問的
[00:23:06.000 --> 00:23:07.000]  於是牧師就這樣叫
[00:23:07.000 --> 00:23:08.000]  他就這樣做
[00:23:08.000 --> 00:23:09.000]  那個禮拜
[00:23:09.000 --> 00:23:11.000]  他每天早上都去河邊舀水
[00:23:11.000 --> 00:23:12.000]  用筲箕舀水
[00:23:12.000 --> 00:23:13.000]  能舀到嗎
[00:23:13.000 --> 00:23:14.000]  舀不到
[00:23:14.000 --> 00:23:15.000]  一個星期之後
[00:23:15.000 --> 00:23:17.000]  回來找牧師
[00:23:17.000 --> 00:23:18.000]  牧師牧師
[00:23:18.000 --> 00:23:19.000]  這個筲箕漏水的
[00:23:19.000 --> 00:23:20.000]  漏洞的
[00:23:20.000 --> 00:23:21.000]  舀不到水的
[00:23:21.000 --> 00:23:22.000]  牧師說
[00:23:22.000 --> 00:23:24.000]  給一個筲箕來看看
[00:23:24.000 --> 00:23:25.000]  拿個筲箕來看看
[00:23:25.000 --> 00:23:26.000]  你看看
[00:23:26.000 --> 00:23:27.000]  上個星期我給一個筲箕來
[00:23:27.000 --> 00:23:29.000]  那個筲箕很骯髒
[00:23:29.000 --> 00:23:30.000]  很多污漬
[00:23:30.000 --> 00:23:33.000]  經過了一個星期的舀水
[00:23:33.000 --> 00:23:34.000]  舀不到水
[00:23:34.000 --> 00:23:36.000]  不過這個筲箕乾淨了
[00:23:36.000 --> 00:23:39.000]  同樣我們每天讀聖經
[00:23:39.000 --> 00:23:41.000]  我們可能轉眼就忘記
[00:23:41.000 --> 00:23:43.000]  過目即亡也好
[00:23:43.000 --> 00:23:46.000]  我們生命得著潔淨
[00:23:46.000 --> 00:23:48.000]  我們心靈得著啟迪
[00:23:48.000 --> 00:23:50.000]  這樣就夠了
[00:23:50.000 --> 00:23:51.000]  是真的
[00:23:51.000 --> 00:23:53.000]  如果我們讀聖經
[00:23:53.000 --> 00:23:54.000]  我們忘記了
[00:23:54.000 --> 00:23:57.000]  不過我們生命得著造就
[00:23:57.000 --> 00:23:59.000]  得著更新
[00:23:59.000 --> 00:24:00.000]  得著轉化
[00:24:00.000 --> 00:24:03.000]  這樣就夠了
[00:24:03.000 --> 00:24:04.000]  弟兄姊妹
[00:24:04.000 --> 00:24:05.000]  是真的
[00:24:05.000 --> 00:24:06.000]  我們要充實
[00:24:06.000 --> 00:24:07.000]  我們這一代
[00:24:07.000 --> 00:24:09.000]  才有資格
[00:24:09.000 --> 00:24:11.000]  我們才有能力
[00:24:11.000 --> 00:24:15.000]  去造就教導下一代
[00:24:15.000 --> 00:24:16.000]  第二點
[00:24:16.000 --> 00:24:18.000]  我們家庭與教會
[00:24:18.000 --> 00:24:20.000]  並肩一起作戰
[00:24:20.000 --> 00:24:21.000]  我可以說
[00:24:21.000 --> 00:24:22.000]  我們做父母的
[00:24:22.000 --> 00:24:23.000]  我們是信徒
[00:24:23.000 --> 00:24:25.000]  我們很想我們下一代
[00:24:25.000 --> 00:24:27.000]  都能夠接受基督教信仰的
[00:24:27.000 --> 00:24:29.000]  分途的塗造
[00:24:29.000 --> 00:24:31.000]  我們自然將他帶去教會
[00:24:31.000 --> 00:24:32.000]  帶去教會
[00:24:32.000 --> 00:24:33.000]  對不對?
[00:24:33.000 --> 00:24:34.000]  對,當然對
[00:24:34.000 --> 00:24:35.000]  回來教會
[00:24:35.000 --> 00:24:37.000]  他可以得到好的道德教育
[00:24:37.000 --> 00:24:39.000]  有質素的品格教育
[00:24:39.000 --> 00:24:41.000]  可以傳遞正確的價值觀給他
[00:24:41.000 --> 00:24:42.000]  世界觀給他
[00:24:42.000 --> 00:24:45.000]  他甚至乎在他成長這麼多年
[00:24:45.000 --> 00:24:49.000]  有一群都是基督教家庭長大的
[00:24:49.000 --> 00:24:52.000]  同齡的年輕人
[00:24:52.000 --> 00:24:53.000]  一起長大
[00:24:53.000 --> 00:24:54.000]  多好
[00:24:54.000 --> 00:24:55.000]  建立一個情誼
[00:24:55.000 --> 00:24:56.000]  建立一個友情
[00:24:56.000 --> 00:24:57.000]  這個好不好?
[00:24:57.000 --> 00:24:58.000]  好
[00:24:58.000 --> 00:24:59.000]  不過不足夠
[00:24:59.000 --> 00:25:00.000]  為什麼說不足夠?
[00:25:00.000 --> 00:25:02.000]  跟大家計一條數
[00:25:02.000 --> 00:25:05.000]  一個星期有多少個小時?
[00:25:05.000 --> 00:25:08.000]  168個小時
[00:25:08.000 --> 00:25:10.000]  我們的兒女
[00:25:10.000 --> 00:25:11.000]  一個星期
[00:25:11.000 --> 00:25:14.000]  他們在教會裡逗留多少個小時?
[00:25:14.000 --> 00:25:15.000]  一個小時?
[00:25:15.000 --> 00:25:16.000]  不止
[00:25:16.000 --> 00:25:17.000]  兩個小時?
[00:25:17.000 --> 00:25:19.000]  三個小時最多
[00:25:19.000 --> 00:25:21.000]  你很少在教會裡逗留四個小時吧
[00:25:21.000 --> 00:25:22.000]  一個星期
[00:25:22.000 --> 00:25:24.000]  不過小朋友或年輕人
[00:25:24.000 --> 00:25:27.000]  他們在家裡逗留多少個小時?
[00:25:27.000 --> 00:25:28.000]  20個小時?
[00:25:28.000 --> 00:25:29.000]  30個小時?
[00:25:29.000 --> 00:25:30.000]  起碼吧
[00:25:30.000 --> 00:25:32.000]  人在心不在,另一回事
[00:25:32.000 --> 00:25:33.000]  不過最低限度
[00:25:33.000 --> 00:25:39.000]  我們說在家對他們的影響大
[00:25:39.000 --> 00:25:41.000]  還是教會給他們影響
[00:25:41.000 --> 00:25:44.000]  給他們塑造的可能性大呢?
[00:25:44.000 --> 00:25:47.000]  那個只是每個星期兩個小時
[00:25:47.000 --> 00:25:48.000]  這個一個星期
[00:25:48.000 --> 00:25:50.000]  20個、30個小時
[00:25:50.000 --> 00:25:53.000]  我只是想告訴大家
[00:25:53.000 --> 00:25:56.000]  我們要建立我們下一代
[00:25:56.000 --> 00:25:58.000]  不單止教會的主學老師
[00:25:58.000 --> 00:26:02.000]  更加需要家裡的父母
[00:26:02.000 --> 00:26:05.000]  不能單單參加主要學
[00:26:05.000 --> 00:26:10.000]  並且家庭的基督教教育
[00:26:10.000 --> 00:26:13.000]  是相輔相成的
[00:26:13.000 --> 00:26:14.000]  教會的主要學
[00:26:14.000 --> 00:26:15.000]  一個小時?
[00:26:15.000 --> 00:26:16.000]  兩個小時?
[00:26:16.000 --> 00:26:20.000]  清庭點碎
[00:26:20.000 --> 00:26:23.000]  你在家裡的基督教教育
[00:26:23.000 --> 00:26:24.000]  那個不同了
[00:26:24.000 --> 00:26:27.000]  點石成金
[00:26:27.000 --> 00:26:29.000]  所以我們要教導下一代
[00:26:29.000 --> 00:26:32.000]  我們需要家庭,需要父母
[00:26:32.000 --> 00:26:34.000]  我們說教導我們的下一代
[00:26:34.000 --> 00:26:37.000]  我們需要四隻手
[00:26:37.000 --> 00:26:39.000]  我們在這裡列出四隻手
[00:26:39.000 --> 00:26:41.000]  第一隻手你要動手
[00:26:41.000 --> 00:26:43.000]  不要只是動口
[00:26:43.000 --> 00:26:45.000]  不要只有「講」字
[00:26:45.000 --> 00:26:48.000]  不准做這個,不准做那個
[00:26:48.000 --> 00:26:49.000]  不可以玩水
[00:26:49.000 --> 00:26:51.000]  不可以爬高
[00:26:51.000 --> 00:26:53.000]  不可以跑
[00:26:53.000 --> 00:26:55.000]  我們有很多「不可以」
[00:26:55.000 --> 00:26:58.000]  有一次有個爸爸問他三歲的兒子
[00:26:58.000 --> 00:27:00.000]  「媽媽怎麼叫?」
[00:27:00.000 --> 00:27:02.000]  「喵喵喵」
[00:27:02.000 --> 00:27:04.000]  「狗狗怎麼叫?」
[00:27:04.000 --> 00:27:06.000]  「窩窩窩」
[00:27:06.000 --> 00:27:07.000]  「媽媽怎麼叫?」
[00:27:07.000 --> 00:27:11.000]  「No No No」
[00:27:11.000 --> 00:27:13.000]  這樣就糟了
[00:27:13.000 --> 00:27:16.000]  原來在小孩子心目中
[00:27:16.000 --> 00:27:19.000]  媽媽是這樣叫的
[00:27:19.000 --> 00:27:22.000]  我只會說「No」有什麼用呢?
[00:27:22.000 --> 00:27:24.000]  我可以告訴小孩子
[00:27:24.000 --> 00:27:26.000]  「No」是不足夠的
[00:27:26.000 --> 00:27:29.000]  我們還要實踐,要有行動
[00:27:29.000 --> 00:27:31.000]  我可以說「Demonstrate」給他看
[00:27:31.000 --> 00:27:33.000]  「展示」給他看
[00:27:33.000 --> 00:27:34.000]  我們說不只是教導他
[00:27:34.000 --> 00:27:35.000]  「做人要有信用」
[00:27:35.000 --> 00:27:37.000]  不是,不只是說「做人要有信用」
[00:27:37.000 --> 00:27:39.000]  你還要「展示」給他看
[00:27:39.000 --> 00:27:40.000]  「做」給他看
[00:27:40.000 --> 00:27:42.000]  「實踐」給他看
[00:27:42.000 --> 00:27:45.000]  你平日有誠信的生活
[00:27:45.000 --> 00:27:47.000]  你「實踐」誠信
[00:27:47.000 --> 00:27:48.000]  要動手
[00:27:48.000 --> 00:27:51.000]  第二隻手你要「攜手」
[00:27:51.000 --> 00:27:52.000]  什麼叫「攜手」?
[00:27:52.000 --> 00:27:55.000]  即是說不可以只是媽媽在教兒子
[00:27:55.000 --> 00:27:59.000]  爸爸就躺在沙發上看電視或打遊戲機
[00:27:59.000 --> 00:28:01.000]  或者不可以說
[00:28:01.000 --> 00:28:03.000]  「媽媽,我沒怎麼讀過書」
[00:28:03.000 --> 00:28:05.000]  「所有教導的東西交給你吧」
[00:28:05.000 --> 00:28:06.000]  「爸爸,你處理好它吧」
[00:28:06.000 --> 00:28:09.000]  「我就負責換尿片、洗衣服、煮飯」
[00:28:09.000 --> 00:28:10.000]  不可以
[00:28:10.000 --> 00:28:14.000]  爸爸、媽媽、父母一起「攜手」
[00:28:14.000 --> 00:28:16.000]  同心、同步、同行
[00:28:16.000 --> 00:28:20.000]  教養、培養兒女是父母共同的責任
[00:28:20.000 --> 00:28:23.000]  不可以爸爸、媽媽都出去
[00:28:23.000 --> 00:28:26.000]  拼命賺錢
[00:28:26.000 --> 00:28:30.000]  然後將教導下一代的責任交給傭人姐姐
[00:28:30.000 --> 00:28:34.000]  不可以交給爺爺、媽媽、公公、婆婆
[00:28:34.000 --> 00:28:36.000]  那些有些幫助
[00:28:36.000 --> 00:28:38.000]  不過那些是次要的
[00:28:38.000 --> 00:28:41.000]  首要的是我們做父母
[00:28:41.000 --> 00:28:43.000]  怎樣教導我們的兒女
[00:28:43.000 --> 00:28:45.000]  這是第二隻手
[00:28:45.000 --> 00:28:46.000]  要「攜手」
[00:28:46.000 --> 00:28:48.000]  第三隻手要「放手」
[00:28:48.000 --> 00:28:50.000]  當孩子慢慢漸長
[00:28:50.000 --> 00:28:52.000]  他十多歲了
[00:28:52.000 --> 00:28:54.000]  孩子要嘗試
[00:28:54.000 --> 00:28:55.000]  讓他試一下
[00:28:55.000 --> 00:28:56.000]  闖一下禍
[00:28:56.000 --> 00:28:57.000]  碰一下釘
[00:28:57.000 --> 00:28:59.000]  撞一下板
[00:28:59.000 --> 00:29:03.000]  以致他能夠從錯誤中學習
[00:29:03.000 --> 00:29:05.000]  可以從錯誤中學習
[00:29:05.000 --> 00:29:06.000]  我見過很多年輕人
[00:29:06.000 --> 00:29:09.000]  他一生未試過失敗
[00:29:09.000 --> 00:29:12.000]  因為一直以來他成長的過程裏面
[00:29:12.000 --> 00:29:14.000]  但凡他有什麼問題都好
[00:29:14.000 --> 00:29:16.000]  爸爸、媽媽就撲出來
[00:29:16.000 --> 00:29:17.000]  挺身而出
[00:29:17.000 --> 00:29:19.000]  為他排難解困
[00:29:19.000 --> 00:29:22.000]  剝奪他可以從失敗中
[00:29:22.000 --> 00:29:25.000]  從錯誤中學習的機會
[00:29:25.000 --> 00:29:26.000]  要「放手」
[00:29:26.000 --> 00:29:28.000]  讓他試一下
[00:29:28.000 --> 00:29:30.000]  讓他撞一下板
[00:29:30.000 --> 00:29:34.000]  第四要「舉手」
[00:29:34.000 --> 00:29:36.000]  我女兒已經三十多歲了
[00:29:36.000 --> 00:29:37.000]  她結了婚
[00:29:37.000 --> 00:29:39.000]  現在住在南半球
[00:29:39.000 --> 00:29:41.000]  我很想關心她
[00:29:41.000 --> 00:29:42.000]  很想培育她
[00:29:42.000 --> 00:29:43.000]  不可能的
[00:29:43.000 --> 00:29:44.000]  她有自己的家
[00:29:44.000 --> 00:29:47.000]  距離太遠了
[00:29:47.000 --> 00:29:49.000]  我只能做什麼?
[00:29:49.000 --> 00:29:52.000]  我舉手為她祈禱
[00:29:52.000 --> 00:29:53.000]  我為她祈禱
[00:29:53.000 --> 00:29:55.000]  為我女婿祈禱
[00:29:55.000 --> 00:29:56.000]  為她的婚姻
[00:29:56.000 --> 00:29:57.000]  為她的家庭
[00:29:57.000 --> 00:29:58.000]  為她的專業
[00:29:58.000 --> 00:29:59.000]  為她的工作
[00:29:59.000 --> 00:30:02.000]  為她的教會侍奉祈禱
[00:30:02.000 --> 00:30:03.000]  為孩子祈禱
[00:30:03.000 --> 00:30:06.000]  為下一代仰望上帝
[00:30:06.000 --> 00:30:07.000]  人世間很多事情
[00:30:07.000 --> 00:30:10.000]  我們父母已經控制不了
[00:30:10.000 --> 00:30:14.000]  我們只能夠為他們禱告
[00:30:14.000 --> 00:30:16.000]  交託他們給上帝
[00:30:16.000 --> 00:30:17.000]  所以我們說
[00:30:17.000 --> 00:30:18.000]  充實這一代
[00:30:18.000 --> 00:30:19.000]  教導下一代
[00:30:19.000 --> 00:30:20.000]  我們說
[00:30:20.000 --> 00:30:24.000]  家庭與教會並肩齊作戰
[00:30:24.000 --> 00:30:25.000]  有一次
[00:30:25.000 --> 00:30:26.000]  有一位女士
[00:30:26.000 --> 00:30:27.000]  三十多歲
[00:30:27.000 --> 00:30:32.000]  抱著她六個月大的小孩
[00:30:32.000 --> 00:30:33.000]  還是嬰孩
[00:30:33.000 --> 00:30:35.000]  她來到教會聽道
[00:30:35.000 --> 00:30:37.000]  坐在教會前面
[00:30:37.000 --> 00:30:38.000]  牧師一直講道
[00:30:38.000 --> 00:30:39.000]  看下來看到她
[00:30:39.000 --> 00:30:41.000]  這個新朋友來了幾個星期
[00:30:41.000 --> 00:30:44.000]  她都很關注他
[00:30:44.000 --> 00:30:46.000]  有一天
[00:30:46.000 --> 00:30:47.000]  有一次崇拜
[00:30:47.000 --> 00:30:48.000]  牧師就宣佈
[00:30:48.000 --> 00:30:49.000]  過幾個星期
[00:30:49.000 --> 00:30:51.000]  我們教會有嬰兒洗禮
[00:30:51.000 --> 00:30:54.000]  如果你們有孩童
[00:30:54.000 --> 00:30:55.000]  有嬰兒
[00:30:55.000 --> 00:30:56.000]  你想帶他回來教會
[00:30:56.000 --> 00:30:58.000]  讓我們牧師幫他洗禮
[00:30:58.000 --> 00:31:01.000]  請你過幾個星期後帶他回來
[00:31:01.000 --> 00:31:03.000]  崇拜完之後
[00:31:03.000 --> 00:31:05.000]  這位女士走到前面
[00:31:05.000 --> 00:31:06.000]  問牧師
[00:31:06.000 --> 00:31:07.000]  牧師
[00:31:07.000 --> 00:31:09.000]  我這個兒子六個月大
[00:31:09.000 --> 00:31:10.000]  他可不可以接受洗禮
[00:31:10.000 --> 00:31:11.000]  可以
[00:31:11.000 --> 00:31:12.000]  當然可以
[00:31:12.000 --> 00:31:13.000]  歡迎
[00:31:13.000 --> 00:31:14.000]  但在教會
[00:31:14.000 --> 00:31:15.000]  要做嬰兒洗禮的時候
[00:31:15.000 --> 00:31:17.000]  必須要符合一個條件
[00:31:17.000 --> 00:31:19.000]  就是爸爸媽媽都叫徒
[00:31:19.000 --> 00:31:22.000]  願意將這個小孩交託給上主
[00:31:22.000 --> 00:31:23.000]  很有意思
[00:31:23.000 --> 00:31:25.000]  應該這樣
[00:31:25.000 --> 00:31:27.000]  但是媽媽聽到這句話之後
[00:31:27.000 --> 00:31:29.000]  她臉有難色
[00:31:29.000 --> 00:31:30.000]  問真一點
[00:31:30.000 --> 00:31:31.000]  原來才知道
[00:31:31.000 --> 00:31:32.000]  這個小孩
[00:31:32.000 --> 00:31:33.000]  六個月大的小孩
[00:31:33.000 --> 00:31:36.000]  是私生子
[00:31:36.000 --> 00:31:39.000]  是爸爸的男人
[00:31:39.000 --> 00:31:41.000]  不知道跑到哪裡去了
[00:31:41.000 --> 00:31:43.000]  遠走高飛找不到
[00:31:43.000 --> 00:31:44.000]  在這個時候
[00:31:44.000 --> 00:31:45.000]  怎麼能夠說
[00:31:45.000 --> 00:31:47.000]  爸爸媽媽都是信徒
[00:31:47.000 --> 00:31:50.000]  都願意將這個小孩交託給上主
[00:31:50.000 --> 00:31:52.000]  不能夠符合這個條件
[00:31:52.000 --> 00:31:55.000]  於是她覺得為難
[00:31:55.000 --> 00:31:58.000]  牧師聽見這個背後的故事之後
[00:31:58.000 --> 00:31:59.000]  他想一想
[00:31:59.000 --> 00:32:01.000]  他說不要緊
[00:32:01.000 --> 00:32:03.000]  兩個星期之後你都帶他回來
[00:32:03.000 --> 00:32:06.000]  我幫他洗禮
[00:32:06.000 --> 00:32:08.000]  於是過了兩個星期之後
[00:32:08.000 --> 00:32:11.000]  媽媽抱著這個小孩
[00:32:11.000 --> 00:32:13.000]  六個月大的小孩
[00:32:13.000 --> 00:32:15.000]  來洗禮
[00:32:15.000 --> 00:32:16.000]  在洗禮之前
[00:32:16.000 --> 00:32:18.000]  牧師問幾個問題
[00:32:18.000 --> 00:32:20.000]  好像問心事
[00:32:20.000 --> 00:32:21.000]  就問他
[00:32:21.000 --> 00:32:23.000]  希望媽媽回答
[00:32:23.000 --> 00:32:25.000]  牧師問什麼問題呢
[00:32:25.000 --> 00:32:26.000]  問了幾個問題
[00:32:26.000 --> 00:32:27.000]  我讀給大家聽
[00:32:27.000 --> 00:32:31.000]  他說誰願意將這孩子獻給上主
[00:32:31.000 --> 00:32:34.000]  誰願意在這孩子有需要
[00:32:34.000 --> 00:32:35.000]  有困難的時候
[00:32:35.000 --> 00:32:38.000]  扶育他
