
[00:00:00.000 --> 00:00:02.240]  加點我們感激的恩典
[00:20:33.800 --> 00:20:39.800]  沒有一個說為罪人死的故事
[00:20:39.800 --> 00:20:42.800]  主耶穌願意為罪人死
[00:20:42.800 --> 00:20:46.800]  是由於上帝愛世人
[00:20:46.800 --> 00:20:48.800]  就好像一個爸爸
[00:20:48.800 --> 00:20:52.800]  愛自己的小孩
[00:20:52.800 --> 00:20:55.800]  愛自己的兒女
[00:20:55.800 --> 00:20:58.800]  主耶穌其實曾經講過一個比喻
[00:20:58.800 --> 00:21:03.800]  他講上帝愛世人
[00:21:03.800 --> 00:21:04.800]  大家都會很熟悉
[00:21:04.800 --> 00:21:07.800]  就是浪子回家的故事
[00:21:07.800 --> 00:21:09.800]  我不詳細講這個故事
[00:21:09.800 --> 00:21:13.800]  只是點出父親的愛
[00:21:13.800 --> 00:21:14.800]  在這個故事裡
[00:21:14.800 --> 00:21:15.800]  只有三個人
[00:21:15.800 --> 00:21:17.800]  一個爸爸和兩個兒子
[00:21:17.800 --> 00:21:18.800]  一個大兒子
[00:21:18.800 --> 00:21:20.800]  一個小兒子
[00:21:20.800 --> 00:21:22.800]  小兒子正是二世祖
[00:21:22.800 --> 00:21:24.800]  好食懶肥
[00:21:24.800 --> 00:21:26.800]  一祖要求爸爸
[00:21:26.800 --> 00:21:29.800]  你把我的份分給我
[00:21:29.800 --> 00:21:31.800]  讓我去餵
[00:21:31.800 --> 00:21:33.800]  讓他們拿去吧
[00:21:33.800 --> 00:21:34.800]  走了就再見
[00:21:34.800 --> 00:21:36.800]  沒什麼陰訊
[00:21:36.800 --> 00:21:38.800]  結果他去外地
[00:21:38.800 --> 00:21:40.800]  就浪費了所有家產
[00:21:40.800 --> 00:21:42.800]  沒飯吃也沒辦法
[00:21:42.800 --> 00:21:44.800]  要打工
[00:21:44.800 --> 00:21:48.800]  但是猶太人當時的規矩是這樣
[00:21:48.800 --> 00:21:50.800]  你打工就打工
[00:21:50.800 --> 00:21:54.800]  做完一天的事就出糧
[00:21:54.800 --> 00:21:56.800]  當時他養豬
[00:21:56.800 --> 00:21:57.800]  看著豬
[00:21:57.800 --> 00:21:59.800]  看到豬吃豆甲
[00:21:59.800 --> 00:22:00.800]  餓死了
[00:22:00.800 --> 00:22:02.800]  他也想吃
[00:22:02.800 --> 00:22:06.800]  但是他突然醒過來
[00:22:06.800 --> 00:22:09.800]  我爸爸農場很大
[00:22:09.800 --> 00:22:10.800]  他請很多工人
[00:22:10.800 --> 00:22:12.800]  不如我回去找我爸爸
[00:22:12.800 --> 00:22:14.800]  不要當我是兒子
[00:22:14.800 --> 00:22:17.800]  不如當我是故宮
[00:22:17.800 --> 00:22:22.800]  他回去找爸爸不是因為親情
[00:22:22.800 --> 00:22:24.800]  他不是想認回爸爸
[00:22:24.800 --> 00:22:28.800]  他想找一個好僱主
[00:22:28.800 --> 00:22:30.800]  但是他爸爸不同
[00:22:30.800 --> 00:22:32.800]  時時掛念兒子
[00:22:32.800 --> 00:22:34.800]  兒子說遠遠走過來
[00:22:34.800 --> 00:22:36.800]  他自己就衝過去
[00:22:36.800 --> 00:22:38.800]  看到他抱著他
[00:22:38.800 --> 00:22:42.800]  雖然兒子滿身臭味
[00:22:42.800 --> 00:22:44.800]  把豬餵回來也不來
[00:22:44.800 --> 00:22:48.800]  但是爸爸就抱著他
[00:22:48.800 --> 00:22:49.800]  大兒子又怎樣
[00:22:49.800 --> 00:22:51.800]  是不是好一點
[00:22:51.800 --> 00:22:53.800]  他比較孝順
[00:22:53.800 --> 00:22:55.800]  幫爸爸做事
[00:22:55.800 --> 00:22:59.800]  但同樣他很自我忠心
[00:22:59.800 --> 00:23:03.800]  他弟弟已經離家出走一段時間
[00:23:03.800 --> 00:23:07.800]  當他知道他回來了
[00:23:07.800 --> 00:23:10.800]  爸爸跟他開派對慶祝
[00:23:10.800 --> 00:23:12.800]  他不肯進去
[00:23:12.800 --> 00:23:13.800]  我為什麼要進去
[00:23:13.800 --> 00:23:14.800]  我不慶祝
[00:23:14.800 --> 00:23:16.800]  不肯進去
[00:23:16.800 --> 00:23:19.800]  他有沒有半點兄弟情
[00:23:19.800 --> 00:23:21.800]  弟弟這麼久沒見
[00:23:21.800 --> 00:23:22.800]  回來了
[00:23:22.800 --> 00:23:25.800]  不肯進去見弟弟
[00:23:25.800 --> 00:23:31.800]  他只想到自己好像沒有被爸爸寵愛
[00:23:31.800 --> 00:23:35.800]  我覺得非常不合猶太人的情理
[00:23:35.800 --> 00:23:40.800]  猶太人的情理其實很著重血緣關係
[00:23:40.800 --> 00:23:44.800]  如果我們記得雅閣要離家走很遠路
[00:23:44.800 --> 00:23:46.800]  去求嫁去舅父的時候
[00:23:46.800 --> 00:23:50.800]  在《藏世紀》二十九章十三節這樣記載
[00:23:50.800 --> 00:23:55.800]  他說拉班聽見外甥雅閣的訊息
[00:23:55.800 --> 00:24:00.800]  就跑去迎接抱著他
[00:24:00.800 --> 00:24:02.800]  與他親嘴
[00:24:02.800 --> 00:24:04.800]  領他到自己的家
[00:24:04.800 --> 00:24:07.800]  有一點像故事中的爸爸
[00:24:07.800 --> 00:24:08.800]  但是我們要留意
[00:24:08.800 --> 00:24:11.800]  其實拉班在他人生當中
[00:24:11.800 --> 00:24:14.800]  很可能是第一次見到外甥
[00:24:14.800 --> 00:24:19.800]  只不過因為他與他姐姐或妹妹的感情關係
[00:24:19.800 --> 00:24:25.800]  這個是我姐姐或妹妹生的兒子
[00:24:25.800 --> 00:24:26.800]  我是外甥
[00:24:26.800 --> 00:24:29.800]  他就出去迎接她
[00:24:29.800 --> 00:24:31.800]  帶她回來
[00:24:31.800 --> 00:24:36.800]  如果從這個背景去看
[00:24:36.800 --> 00:24:41.800]  這個大哥對弟弟回來
[00:24:41.800 --> 00:24:46.800]  那個無情無義真的是很特別
[00:24:46.800 --> 00:24:47.800]  聽到弟弟回來
[00:24:47.800 --> 00:24:49.800]  不單止沒有開心
[00:24:49.800 --> 00:24:50.800]  不會說很開心
[00:24:50.800 --> 00:24:53.800]  哎呀弟弟回來了
[00:24:53.800 --> 00:24:55.800]  快點回去抱抱他
[00:24:55.800 --> 00:24:56.800]  沒有啊
[00:24:56.800 --> 00:24:58.800]  他反而感到憤怒
[00:24:58.800 --> 00:24:59.800]  生氣
[00:24:59.800 --> 00:25:01.800]  不肯進去
[00:25:01.800 --> 00:25:04.800]  很無情
[00:25:04.800 --> 00:25:06.800]  主耶穌說這個比喻是要說
[00:25:06.800 --> 00:25:09.800]  上帝愛罪人
[00:25:09.800 --> 00:25:11.800]  對失而復得的罪人
[00:25:11.800 --> 00:25:13.800]  很有情
[00:25:13.800 --> 00:25:14.800]  因此保祿說
[00:25:14.800 --> 00:25:15.800]  但是向我
[00:25:15.800 --> 00:25:17.800]  但是上帝向我們
[00:25:17.800 --> 00:25:19.800]  但是上帝對我們
[00:25:19.800 --> 00:25:21.800]  顯示了無比的愛
[00:25:21.800 --> 00:25:24.800]  當我們說你是罪人的時候
[00:25:24.800 --> 00:25:26.800]  基督已經為我們死掉
[00:25:26.800 --> 00:25:28.800]  這個是宴宗版的翻譯
[00:25:28.800 --> 00:25:31.800]  我很喜歡這個翻譯
[00:25:31.800 --> 00:25:33.800]  我覺得這個翻譯好
[00:25:33.800 --> 00:25:37.800]  因為他跟了希臘文的語法
[00:25:37.800 --> 00:25:40.800]  將那個目的放在前面
[00:25:40.800 --> 00:25:42.800]  你將目的放在一開始的時候
[00:25:42.800 --> 00:25:44.800]  就有一個強調性
[00:25:44.800 --> 00:25:48.800]  是上帝要對我們顯示無比的愛
[00:25:48.800 --> 00:25:50.800]  所以他特別要
[00:25:50.800 --> 00:25:52.800]  在我們做罪人的時候
[00:25:52.800 --> 00:25:55.800]  基督就為我們死
[00:25:55.800 --> 00:26:00.800]  上帝藉著耶穌
[00:26:00.800 --> 00:26:02.800]  顯示他對世人的愛
[00:26:02.800 --> 00:26:04.800]  無比的愛
[00:26:04.800 --> 00:26:07.800]  讓我們可以透過相信主跟隨耶穌
[00:26:07.800 --> 00:26:10.800]  重新和上帝和好
[00:26:10.800 --> 00:26:12.800]  成為他的兒女
[00:26:12.800 --> 00:26:14.800]  還可以藉著主耶穌
[00:26:14.800 --> 00:26:17.800]  以上帝為樂
[00:26:17.800 --> 00:26:20.800]  即使在生命中遇到困難
[00:26:20.800 --> 00:26:22.800]  我們仍然可以喜樂
[00:26:22.800 --> 00:26:25.800]  因為我們已經是上帝的兒女
[00:26:25.800 --> 00:26:28.800]  已經脫離了上帝的憤怒
[00:26:28.800 --> 00:26:31.800]  一定可以以上帝為樂
[00:26:31.800 --> 00:26:35.800]  求祢幫助我們記得上帝的恩典
[00:26:35.800 --> 00:26:37.800]  上帝的愛
[00:26:37.800 --> 00:26:40.800]  以及事實上會以上帝為樂
[00:26:40.800 --> 00:26:42.800]  歡歡喜喜
[00:26:42.800 --> 00:26:45.800]  充滿盼望過好每一天
[00:26:45.800 --> 00:26:47.800]  讓我們一起祈禱
[00:26:47.800 --> 00:26:48.800]  聖下天父
[00:26:48.800 --> 00:26:50.800]  感謝祢拆敗了主耶穌
[00:26:50.800 --> 00:26:51.800]  來到世上
[00:26:51.800 --> 00:26:53.800]  為我們罪者十字架上
[00:26:53.800 --> 00:26:56.800]  顯明祢對我們的大愛
[00:26:56.800 --> 00:26:57.800]  無比的愛
[00:26:57.800 --> 00:27:00.800]  求祢幫助我們帶著盼望
[00:27:00.800 --> 00:27:03.800]  讓我們快樂地度過我們在地上的人生
[00:27:03.800 --> 00:27:06.800]  奉耶穌基督的名祈禱
