
[00:00:00.000 --> 00:00:05.000]  今日的講題是《浴火重生的見證》
[00:21:47.500 --> 00:21:50.500]  有一件事你們不可忘記
[00:21:50.500 --> 00:21:53.500]  就是主漢一日如千年
[00:21:53.500 --> 00:21:55.500]  千年如一日
[00:21:55.500 --> 00:21:58.500]  主所應許的尚未成就
[00:21:58.500 --> 00:22:00.500]  有人以為他是擔言
[00:22:00.500 --> 00:22:02.500]  其實不是擔言
[00:22:02.500 --> 00:22:04.500]  乃是寬容你們
[00:22:04.500 --> 00:22:07.500]  不願有一人沉淪
[00:22:07.500 --> 00:22:10.500]  乃願人人都悔改」
[00:22:10.500 --> 00:22:12.500]  這兩節的聖經給我們看到
[00:22:12.500 --> 00:22:15.500]  神是不受時空限制的
[00:22:15.500 --> 00:22:19.500]  神是一個沒有時間觀念的神
[00:22:19.500 --> 00:22:21.500]  我們說人沒有時間觀念
[00:22:21.500 --> 00:22:23.500]  就是那些經常遲到的人
[00:22:23.500 --> 00:22:24.500]  沒有時間觀念
[00:22:24.500 --> 00:22:27.500]  但其實上帝也沒有時間觀念
[00:22:27.500 --> 00:22:31.500]  因為祂不受時間空間的限制
[00:22:31.500 --> 00:22:32.500]  在祂來說
[00:22:32.500 --> 00:22:33.500]  一日如千年
[00:22:33.500 --> 00:22:35.500]  千年如一日
[00:22:35.500 --> 00:22:38.500]  上帝不是不公義
[00:22:38.500 --> 00:22:42.500]  上帝是在忍耐、寬容我們
[00:22:42.500 --> 00:22:48.500]  讓人有機會悔改、得救
[00:22:48.500 --> 00:22:51.500]  還有就是上帝沒有即時施行審判
[00:22:51.500 --> 00:22:53.500]  去懲罰惡人
[00:22:53.500 --> 00:22:55.500]  其實有時候也是要人
[00:22:55.500 --> 00:22:58.500]  來自償惡果
[00:22:58.500 --> 00:23:01.500]  自食其果
[00:23:01.500 --> 00:23:02.500]  其實自食其果
[00:23:02.500 --> 00:23:05.500]  有時候也是一種懲罰
[00:23:05.500 --> 00:23:11.500]  就好像最近的伊波拉病毒的爆發
[00:23:11.500 --> 00:23:12.500]  其實這種病毒
[00:23:12.500 --> 00:23:14.500]  在上一個世紀的七十年代
[00:23:14.500 --> 00:23:19.500]  一九七六年的時候最先出現這種病例
[00:23:19.500 --> 00:23:22.500]  但一直病發率不高
[00:23:22.500 --> 00:23:25.500]  並且集中在非洲國家
[00:23:25.500 --> 00:23:27.500]  那些先進國家
[00:23:27.500 --> 00:23:34.500]  也沒有特別花資源去研發疫苗
[00:23:34.500 --> 00:23:38.500]  今天這個病毒爆發
[00:23:38.500 --> 00:23:41.500]  甚至有西方人也中招
[00:23:41.500 --> 00:23:43.500]  於是引起恐慌
[00:23:43.500 --> 00:23:48.500]  其實在這件事上
[00:23:48.500 --> 00:23:52.500]  人是否也要承擔一些責任呢?
[00:23:52.500 --> 00:23:58.500]  還有就是人違背了上帝一夫一妻
[00:23:58.500 --> 00:24:03.500]  從一而終的婚姻制度
[00:24:03.500 --> 00:24:07.500]  以致很多家庭出現破裂
[00:24:07.500 --> 00:24:12.500]  很多離婚、破碎家庭出現
[00:24:12.500 --> 00:24:15.500]  這些問題不單影響自己
[00:24:15.500 --> 00:24:16.500]  也禍延下一代
[00:24:16.500 --> 00:24:19.500]  甚至是我們的子子孫孫
[00:24:19.500 --> 00:24:21.500]  《羅馬書》第一章說到
[00:24:21.500 --> 00:24:26.500]  神有時會任憑人去行惡、犯罪
[00:24:26.500 --> 00:24:32.500]  使他們承受應得的報應
[00:24:32.500 --> 00:24:34.500]  所以我們要看清楚
[00:24:34.500 --> 00:24:37.500]  不要一切都入神數
[00:24:37.500 --> 00:24:40.500]  我們自己也需要負上一些責任
[00:24:40.500 --> 00:24:42.500]  更重要的是
[00:24:42.500 --> 00:24:45.500]  無論神的報應是遲還是早
[00:24:45.500 --> 00:24:47.500]  祂總有祂自己的計劃
[00:24:47.500 --> 00:24:50.500]  唯有祂才是那位全知全能的上帝
[00:24:50.500 --> 00:24:55.500]  祂知道什麼時候是最適當去做最適當的事
[00:24:55.500 --> 00:24:57.500]  而我們呢
[00:24:57.500 --> 00:24:58.500]  我們的知識有限
[00:24:58.500 --> 00:24:59.500]  我們的智慧有限
[00:24:59.500 --> 00:25:02.500]  我們根本沒辦法完全明白
[00:25:02.500 --> 00:25:05.500]  凡事都能做
[00:25:05.500 --> 00:25:08.500]  但願我們今天
[00:25:08.500 --> 00:25:11.500]  不單只是在面對困難的時候
[00:25:11.500 --> 00:25:13.500]  我們懂得來禱告
[00:25:13.500 --> 00:25:17.500]  但願我們今天每一天的生活裡
[00:25:17.500 --> 00:25:23.500]  我們都是常常的禱告不住感恩
[00:25:23.500 --> 00:25:27.500]  我們每一天都以禱告來開始我們的生活
[00:25:27.500 --> 00:25:29.500]  我們在凡事上
[00:25:29.500 --> 00:25:32.500]  都來按著聖靈的引導
[00:25:32.500 --> 00:25:35.500]  來行出上帝的旨意
[00:25:35.500 --> 00:25:40.500]  在這裡我做一個總結
[00:25:40.500 --> 00:25:43.500]  其實貼撒羅尼加教會所面對的問題
[00:25:43.500 --> 00:25:45.500]  一點都不會比我們少
[00:25:45.500 --> 00:25:49.500]  它所面對的危險是生與死的問題
[00:25:49.500 --> 00:25:53.500]  比我們更加嚴峻
[00:25:53.500 --> 00:25:57.500]  但保羅怎樣來勉勵他呢
[00:25:57.500 --> 00:26:03.500]  我們要明白困難是能夠提升我們的生命質素
[00:26:03.500 --> 00:26:07.500]  對於貼撒羅尼加教會的信徒來說
[00:26:07.500 --> 00:26:10.500]  是因為他們在困難之中的忍耐
[00:26:10.500 --> 00:26:13.500]  他們的信心和愛心不斷增加
[00:26:13.500 --> 00:26:17.500]  他們的靈命也不斷長進
[00:26:17.500 --> 00:26:19.500]  第二就是神是公義的
[00:26:19.500 --> 00:26:22.500]  祂必會賞善罰惡
[00:26:22.500 --> 00:26:25.500]  可能你現在還沒看到
[00:26:25.500 --> 00:26:27.500]  但神是公義的
[00:26:27.500 --> 00:26:28.500]  祂也是信實的
[00:26:28.500 --> 00:26:31.500]  祂說了就一定會實行
[00:26:31.500 --> 00:26:37.500]  第三 禱告是我們每一天的生活所必需
[00:26:37.500 --> 00:26:40.500]  也是我們戰勝困難所必需
[00:26:40.500 --> 00:26:43.500]  我們一起來祈禱
[00:26:43.500 --> 00:26:45.500]  稱我天父上帝
[00:26:45.500 --> 00:26:48.500]  我們都是一群軟弱不配的人
[00:26:48.500 --> 00:26:50.500]  在你的面前
[00:26:50.500 --> 00:26:52.500]  我們不能不謙卑下來
[00:26:52.500 --> 00:26:56.500]  求天父你寬恕赦免我們一切的罪
[00:26:56.500 --> 00:26:59.500]  求天父你給我們信心
[00:26:59.500 --> 00:27:01.500]  讓我們即使在患難
[00:27:01.500 --> 00:27:03.500]  在挑戰考驗的當中
[00:27:03.500 --> 00:27:06.500]  我們都能夠緊緊的依靠你
[00:27:06.500 --> 00:27:09.500]  主 今天在座當中
[00:27:09.500 --> 00:27:11.500]  可能不同的弟兄姊妹
[00:27:11.500 --> 00:27:13.500]  或者來賓朋友
[00:27:13.500 --> 00:27:17.500]  他們正在面對不同的困難和挑戰
[00:27:17.500 --> 00:27:20.500]  但主 求你親自藉著自己的話
[00:27:20.500 --> 00:27:22.500]  來幫助他們
[00:27:22.500 --> 00:27:25.500]  求你親自對他們說話
[00:27:25.500 --> 00:27:27.500]  求你讓我們的日子如何
[00:27:27.500 --> 00:27:29.500]  賜給我們力量如何
[00:27:29.500 --> 00:27:31.500]  我們禱告奉耶穌基督得勝的名
[00:27:31.500 --> 00:27:33.500]  阿們
