
[00:00:00.000 --> 00:00:04.480]  多謝炳弘執事 為我介紹今天的題目
[00:17:08.040 --> 00:17:09.200]  天父是怎樣的呢
[00:17:09.200 --> 00:17:10.760]  我們偷看多一節
[00:17:10.760 --> 00:17:13.000]  我們分了三個節數
[00:17:13.000 --> 00:17:14.000]  第九節
[00:17:14.000 --> 00:17:15.200]  我又告訴你們
[00:17:15.200 --> 00:17:16.640]  祈求就給你們
[00:17:16.640 --> 00:17:18.240]  尋找就找到
[00:17:18.240 --> 00:17:20.200]  叩門就給你們開門
[00:17:20.200 --> 00:17:21.600]  這裡告訴你甚麼
[00:17:21.600 --> 00:17:23.360]  天父會回應我們的祈禱
[00:17:23.360 --> 00:17:24.480]  你祈求
[00:17:24.480 --> 00:17:25.480]  你尋找
[00:17:25.480 --> 00:17:26.600]  你叩門
[00:17:26.600 --> 00:17:28.680]  上帝會回應
[00:17:28.680 --> 00:17:33.000]  所以我們用一個比較圖
[00:17:33.000 --> 00:17:36.800]  我們比較一個晚上被打擾的鄰居
[00:17:36.800 --> 00:17:40.800]  和一位天上的父親在對比
[00:17:40.800 --> 00:17:41.880]  晚上的那個是怎樣的呢
[00:17:41.880 --> 00:17:43.200]  躺在床上也不想起床
[00:17:43.200 --> 00:17:45.960]  就像這個抱著兒子睡覺
[00:17:45.960 --> 00:17:47.720]  但我們天父是也不打頓
[00:17:47.720 --> 00:17:49.400]  也不睡覺的
[00:17:49.400 --> 00:17:50.840]  這個鄰舍也有些關係
[00:17:50.840 --> 00:17:52.120]  是朋友關係
[00:17:52.120 --> 00:17:53.800]  朋友而已
[00:17:53.800 --> 00:17:54.600]  有事就朋友
[00:17:54.600 --> 00:17:58.200]  沒有事就不理你了
[00:17:58.200 --> 00:18:00.040]  但是我們和天父的父親
[00:18:00.040 --> 00:18:02.840]  是一個兒女的關係
[00:18:02.840 --> 00:18:04.960]  但是也認一下你
[00:18:04.960 --> 00:18:06.760]  勉勉強強
[00:18:06.760 --> 00:18:08.320]  但是耶穌想帶出
[00:18:08.320 --> 00:18:09.440]  用一個強烈的對比
[00:18:09.440 --> 00:18:14.080]  就是天父是十分樂意回應我們的祈禱
[00:18:14.080 --> 00:18:21.000]  天父是十分樂意回應我們的祈禱
[00:18:21.000 --> 00:18:21.960]  我們再看回經文
[00:18:21.960 --> 00:18:22.840]  這裡說
[00:18:22.840 --> 00:18:24.120]  我告訴你們
[00:18:24.120 --> 00:18:25.560]  雖不因他是朋友
[00:18:25.560 --> 00:18:26.760]  喜來及他
[00:18:26.760 --> 00:18:31.120]  也會因他不顧面子地籍求
[00:18:31.120 --> 00:18:33.440]  喜來照他所需要的給他
[00:18:33.440 --> 00:18:35.000]  好像給人的感覺就是
[00:18:35.000 --> 00:18:40.800]  要跪在地上
[00:18:40.800 --> 00:18:44.840]  要流眼淚
[00:18:44.840 --> 00:18:45.640]  情詞迫切
[00:18:45.640 --> 00:18:47.840]  這是和合本舊時的翻譯
[00:18:47.840 --> 00:18:50.320]  但其實這個希臘原文
[00:18:50.320 --> 00:18:52.080]  在聖經裡面是用過一次的
[00:18:52.080 --> 00:18:54.360]  所以不是那麼容易翻譯得正確
[00:18:54.360 --> 00:18:57.000]  但其實背後的意思也帶著
[00:18:57.000 --> 00:18:58.360]  要勇敢
[00:18:58.360 --> 00:18:59.520]  要直言
[00:18:59.520 --> 00:19:00.640]  要坦誠
[00:19:00.640 --> 00:19:03.120]  要迫切
[00:19:03.120 --> 00:19:06.480]  可以翻譯為率直地求
[00:19:06.480 --> 00:19:10.160]  所以耶穌教門徒祈禱的態度
[00:19:10.160 --> 00:19:12.160]  就是你大膽
[00:19:12.160 --> 00:19:14.880]  直接將你最需要的東西
[00:19:14.880 --> 00:19:17.000]  告訴天父的父親
[00:19:17.000 --> 00:19:18.520]  不需要難為情
[00:19:18.520 --> 00:19:19.720]  不需要說
[00:19:19.720 --> 00:19:20.480]  神我不好意思
[00:19:20.480 --> 00:19:22.800]  我這樣祈禱好像很羞澀
[00:19:22.800 --> 00:19:24.120]  或者很貪心
[00:19:24.120 --> 00:19:26.480]  但是我真的很想這樣
[00:19:26.480 --> 00:19:27.400]  不要緊的
[00:19:27.400 --> 00:19:29.320]  你直接說
[00:19:29.320 --> 00:19:31.120]  當然天父的父親
[00:19:31.120 --> 00:19:33.160]  有祂的旨意去回應你
[00:19:33.160 --> 00:19:35.000]  將真正的需要給你
[00:19:35.000 --> 00:19:37.040]  不是你說要什麼就給什麼
[00:19:37.040 --> 00:19:40.280]  但是我們絕對可以將我們心事
[00:19:40.280 --> 00:19:44.160]  全部這樣去告訴天父的父親
[00:19:44.160 --> 00:19:45.960]  祂是樂意聆聽
[00:19:45.960 --> 00:19:47.640]  祂也樂意去回應
[00:19:47.640 --> 00:19:50.240]  但是我按照祂的方法去回應
[00:19:50.240 --> 00:19:51.800]  這裡我想讓大家知道
[00:19:51.800 --> 00:19:54.680]  我們祈禱不需要好像很忍悔
[00:19:54.680 --> 00:19:56.360]  或者不知道
[00:19:56.360 --> 00:19:58.040]  甚至乎你有不滿
[00:19:58.040 --> 00:20:01.400]  上帝的地方你也可以說出來
[00:20:01.400 --> 00:20:03.160]  我就試過這樣
[00:20:03.160 --> 00:20:07.880]  在一次好像祈禱的經歷裡面
[00:20:07.880 --> 00:20:09.040]  祈極禱
[00:20:09.040 --> 00:20:10.440]  上帝都不回應
[00:20:10.440 --> 00:20:13.040]  甚至乎給一個更難的關難
[00:20:13.040 --> 00:20:15.240]  再出來在我面前
[00:20:15.240 --> 00:20:16.560]  我真的覺得沒有辦法
[00:20:16.560 --> 00:20:18.520]  我就跪在神面前
[00:20:18.520 --> 00:20:19.760]  一開始我就在罵神
[00:20:19.760 --> 00:20:20.800]  神為什麼不聽我祈禱
[00:20:20.800 --> 00:20:24.480]  為什麼祢不回應我的情況
[00:20:24.480 --> 00:20:26.160]  但是我一直在罵
[00:20:26.160 --> 00:20:28.760]  慢慢我的心開了
[00:20:28.760 --> 00:20:30.320]  我就開始哭
[00:20:30.320 --> 00:20:31.960]  我開始求神
[00:20:31.960 --> 00:20:33.680]  神求祢改變
[00:20:33.680 --> 00:20:38.040]  求祢可以將這個情況改變
[00:20:38.040 --> 00:20:40.800]  之後我發覺
[00:20:40.800 --> 00:20:42.880]  不是事情改變了
[00:20:42.880 --> 00:20:45.480]  是我的心態改變了
[00:20:45.480 --> 00:20:48.360]  我知道我不可以再用我自己的方法
[00:20:48.360 --> 00:20:49.840]  去解決問題
[00:20:49.840 --> 00:20:53.800]  我要讓神親自去改變問題
[00:20:53.800 --> 00:20:59.680]  而不是改變事情的情況
[00:20:59.680 --> 00:21:01.680]  所以我很想帶出另一個
[00:21:01.680 --> 00:21:02.880]  祈禱心法是什麼呢
[00:21:02.880 --> 00:21:04.240]  很重要
[00:21:04.240 --> 00:21:08.960]  就是祈禱不是在改變天父
[00:21:08.960 --> 00:21:13.880]  其實祈禱是在改變我們自己
[00:21:13.880 --> 00:21:15.840]  每一次的祈禱
[00:21:15.840 --> 00:21:17.880]  你可以懇而無懼
[00:21:17.880 --> 00:21:18.960]  很誠心
[00:21:18.960 --> 00:21:20.840]  也可以很開放地將你的心靈
[00:21:20.840 --> 00:21:23.760]  完全地在神面前赤露淌開
[00:21:23.760 --> 00:21:25.720]  上帝必然會垂聽
[00:21:25.720 --> 00:21:28.440]  必然會回應
[00:21:28.440 --> 00:21:29.720]  但是祂未必會按著
[00:21:29.720 --> 00:21:33.320]  我們所想所求這樣的方式去回應
[00:21:33.320 --> 00:21:35.000]  而當我們願意謙卑下來
[00:21:35.000 --> 00:21:38.120]  在神面前開放你的心靈的時候
[00:21:38.120 --> 00:21:41.720]  其實聖靈就在改變我們的心
[00:21:41.720 --> 00:21:44.200]  讓我們更加明白神的心意
[00:21:44.200 --> 00:21:47.200]  讓我們更加願意貼近神的帶領
[00:21:47.200 --> 00:21:51.320]  更加願意讓神去帶領前面的路
[00:21:51.320 --> 00:21:59.720]  而不是讓我們自己的方法
[00:21:59.720 --> 00:22:01.320]  我們再看下去
[00:22:01.320 --> 00:22:02.520]  第三個段落
[00:22:02.520 --> 00:22:05.840]  在第九至第十三節
[00:22:05.840 --> 00:22:08.560]  也是大家很熟悉的經文
[00:22:08.560 --> 00:22:10.120]  很多時候我們會覺得
[00:22:10.120 --> 00:22:12.560]  為什麼天父不回應我們的祈禱呢
[00:22:12.560 --> 00:22:15.920]  我們已經土坦城跪在這裡祈禱
[00:22:15.920 --> 00:22:17.960]  上帝都未回應
[00:22:17.960 --> 00:22:19.360]  這裡不是說
[00:22:19.360 --> 00:22:21.160]  我們祈求就給我們
[00:22:21.160 --> 00:22:22.840]  尋找就找到
[00:22:22.840 --> 00:22:24.160]  叩門就給我們
[00:22:24.160 --> 00:22:26.000]  開門嗎
[00:22:26.000 --> 00:22:28.040]  這裡其實我們有時
[00:22:28.040 --> 00:22:30.840]  將自己的意思放進去
[00:22:30.840 --> 00:22:31.560]  我們會覺得
[00:22:31.560 --> 00:22:33.960]  天父是會按著我們所說
[00:22:33.960 --> 00:22:35.160]  就給我們的
[00:22:35.160 --> 00:22:36.680]  叩門就開了
[00:22:36.680 --> 00:22:38.960]  你求就有了
[00:22:38.960 --> 00:22:40.440]  但是當你這樣祈禱
[00:22:40.440 --> 00:22:42.120]  就好像上個星期這樣說
[00:22:42.120 --> 00:22:45.440]  我們當天父就是阿拉丁神燈
[00:22:45.440 --> 00:22:47.360]  有求必應
[00:22:47.360 --> 00:22:49.680]  我們錯解了經文
[00:22:49.680 --> 00:22:51.640]  對祈禱有錯誤的理解
[00:22:51.640 --> 00:22:54.480]  連天父是怎樣的都誤解了
[00:22:54.480 --> 00:22:56.640]  我們再細心一點看回經文
[00:22:56.640 --> 00:22:57.720]  這個就給
[00:22:57.720 --> 00:22:59.920]  其實在正式的翻譯就是
[00:22:59.920 --> 00:23:01.120]  會回應的
[00:23:01.120 --> 00:23:02.520]  將會回應的
[00:23:02.520 --> 00:23:03.920]  但不是說立即回應
[00:23:03.920 --> 00:23:07.560]  馬上有一個很快很短暫的回應
[00:23:07.560 --> 00:23:09.840]  在經文裡面是沒有說這件事的
[00:23:09.840 --> 00:23:11.920]  但為什麼要連續說三次呢
[00:23:11.920 --> 00:23:16.400]  其實就是耶穌刻意將這件事重複三次
[00:23:16.400 --> 00:23:18.200]  重複了什麼呢
[00:23:18.200 --> 00:23:22.480]  祂重複了祈求、尋找、叩門
[00:23:22.480 --> 00:23:24.720]  祂重複了三個方法
[00:23:24.720 --> 00:23:27.320]  祈禱有很多個方法
[00:23:27.320 --> 00:23:30.760]  可以祈求、尋找和叩門
[00:23:30.760 --> 00:23:33.560]  但是不論你用任何方法
[00:23:33.560 --> 00:23:35.920]  上帝都會回應你的祈禱
[00:23:35.920 --> 00:23:37.560]  耶穌是想帶出一件事
[00:23:37.560 --> 00:23:40.000]  祈禱不在乎任何方法
[00:23:40.000 --> 00:23:41.720]  我們不是說要一百萬小時
[00:23:41.720 --> 00:23:43.800]  或者我們要清神祈禱
[00:23:43.800 --> 00:23:45.560]  或者要通宵禁食
[00:23:45.560 --> 00:23:47.680]  這些都是有不同的方法
[00:23:47.680 --> 00:23:50.480]  但是不論你用任何方法
[00:23:50.480 --> 00:23:53.320]  神都會回應你的禱告
[00:23:53.320 --> 00:23:54.120]  為什麼這樣說
[00:23:54.120 --> 00:23:56.320]  我們看完第十節你就明白了
[00:23:56.320 --> 00:23:59.360]  第十節說因為凡祈求的就得著
[00:23:59.360 --> 00:24:02.200]  其實也可以這樣翻譯下去就是
[00:24:02.200 --> 00:24:04.560]  凡尋找的就找到
[00:24:04.560 --> 00:24:07.600]  凡叩門的就給他開門
[00:24:07.600 --> 00:24:08.920]  重複了什麼呢
[00:24:08.920 --> 00:24:10.520]  是凡字
[00:24:10.520 --> 00:24:11.600]  凡是什麼意思
[00:24:11.600 --> 00:24:14.920]  就是任何人祈求就會得到
[00:24:14.920 --> 00:24:17.440]  任何人尋找就會找到
[00:24:17.440 --> 00:24:20.080]  任何人叩門就會開門
[00:24:20.080 --> 00:24:22.080]  這裡沒有說立刻會立刻
[00:24:22.080 --> 00:24:25.160]  但是神是會回應的
[00:24:25.160 --> 00:24:26.560]  想帶出什麼
[00:24:26.560 --> 00:24:30.200]  就是說無論任何誰祈禱
[00:24:30.200 --> 00:24:31.840]  任何人都好
[00:24:31.840 --> 00:24:34.520]  上帝都會回應祂的禱告
[00:24:34.520 --> 00:24:36.960]  很多時候去到一些場合
[00:24:36.960 --> 00:24:39.000]  或者頂子會覺得
[00:24:39.000 --> 00:24:41.600]  牧師你祈禱吧 祈禱比較靈驗
[00:24:41.600 --> 00:24:42.680]  執事祈禱吧
[00:24:42.680 --> 00:24:46.080]  執事祈禱是靈驗一點的
[00:24:46.080 --> 00:24:47.400]  我很想帶出
[00:24:47.400 --> 00:24:48.520]  在天父爸爸眼中
[00:24:48.520 --> 00:24:49.880]  我們每一個都一樣
[00:24:49.880 --> 00:24:51.480]  都是祂所愛的兒女
[00:24:51.480 --> 00:24:53.680]  祂都很想聽我們的禱告
[00:24:53.680 --> 00:24:55.240]  所以任何人
[00:24:55.240 --> 00:24:57.120]  無論是一個初信者也好
[00:24:57.120 --> 00:25:00.840]  甚至乎是一個願意尋求神的無道朋友也好
[00:25:00.840 --> 00:25:03.400]  我都相信上帝會聽他們的祈禱
[00:25:03.400 --> 00:25:04.800]  會回應祂
[00:25:04.800 --> 00:25:06.320]  其他人都得救見證
[00:25:06.320 --> 00:25:08.760]  那個未信主的人說
[00:25:08.760 --> 00:25:09.880]  我試試祈禱吧
[00:25:09.880 --> 00:25:10.840]  我試試祈禱
[00:25:10.840 --> 00:25:12.400]  看看神會不會幫我
[00:25:12.400 --> 00:25:13.200]  說祈禱
[00:25:13.200 --> 00:25:16.160]  神真的用祂很奇妙的方法回應祂
[00:25:16.160 --> 00:25:18.240]  祂就願意跟隨主了
[00:25:18.240 --> 00:25:19.840]  所以無論任何人
[00:25:19.840 --> 00:25:21.040]  無論任何方法
[00:25:21.040 --> 00:25:21.800]  祈禱
[00:25:21.800 --> 00:25:23.280]  上帝都會聽的
[00:25:23.280 --> 00:25:24.880]  這就是我們認識
[00:25:24.880 --> 00:25:29.400]  這位我們要對準的天父的對象
[00:25:29.400 --> 00:25:30.360]  是怎樣的
[00:25:30.360 --> 00:25:32.880]  就是祂不管你任何方法
[00:25:32.880 --> 00:25:35.040]  用任何的人都好
[00:25:35.040 --> 00:25:38.640]  天父都願意聽我們的禱告
[00:25:38.640 --> 00:25:40.400]  最近在我身邊
[00:25:40.400 --> 00:25:43.280]  都有很多治愈連三不開心的消息
[00:25:43.280 --> 00:25:45.080]  有些人
[00:25:45.080 --> 00:25:47.480]  家人患了重病
[00:25:47.480 --> 00:25:48.840]  或者有個弟兄
[00:25:48.840 --> 00:25:50.400]  我們長期為祈禱的
[00:25:50.400 --> 00:25:52.520]  他的情況又差了
[00:25:52.520 --> 00:25:55.280]  有些又面對失業的問題
[00:25:55.280 --> 00:25:56.800]  好像很多人都治愈連三
[00:25:56.800 --> 00:25:58.320]  遇到一些仇人慘無
[00:25:58.320 --> 00:26:01.120]  或者突如其來的惡浩
[00:26:01.120 --> 00:26:02.200]  不知道怎麼辦
[00:26:02.200 --> 00:26:04.440]  有些都是很愛主的弟兄姊妹
[00:26:04.440 --> 00:26:06.360]  我們作為家務的
[00:26:06.360 --> 00:26:08.080]  我們只能繼續為祂禱告
[00:26:08.080 --> 00:26:10.840]  在祂身邊守望支持著祂
[00:26:10.840 --> 00:26:12.640]  當我看回這段經文的時候
[00:26:12.640 --> 00:26:15.320]  可能我們都會想
[00:26:15.320 --> 00:26:17.960]  為何耶穌的比喻說
[00:26:17.960 --> 00:26:20.680]  求餅就反給他石頭
[00:26:20.680 --> 00:26:21.960]  在第十一節
[00:26:21.960 --> 00:26:26.400]  求魚就反而拿蛇給他
[00:26:26.400 --> 00:26:28.600]  求雞蛋就不會給蠍子
[00:26:28.600 --> 00:26:30.880]  我這裡反過來說
[00:26:30.880 --> 00:26:32.640]  這裡想說的就是
[00:26:32.640 --> 00:26:36.040]  連地上不好的爸爸
[00:26:36.040 --> 00:26:41.000]  都不會把石頭 蛇和蠍子
[00:26:41.000 --> 00:26:42.960]  給他的兒女
[00:26:42.960 --> 00:26:45.160]  這裡其實在說些什麼呢
[00:26:45.160 --> 00:26:46.920]  其實再細心一點看
[00:26:46.920 --> 00:26:52.320]  原來在當時巴勒斯坦的時代
[00:26:52.320 --> 00:26:55.840]  那些麵包都挺硬的
[00:26:55.840 --> 00:26:57.800]  有時好像石頭一樣
[00:26:57.800 --> 00:26:59.280]  但都不會給他石頭
[00:26:59.280 --> 00:27:00.640]  分辨得到
[00:27:00.640 --> 00:27:01.880]  又或者
[00:27:01.880 --> 00:27:04.200]  為何魚和蛇有什麼相似
[00:27:04.200 --> 00:27:06.600]  原來我們的魚今天吃的清蒸魚
[00:27:06.600 --> 00:27:08.120]  很柔軟很漂亮
[00:27:08.120 --> 00:27:10.400]  其實我們那個巴勒斯坦年代
[00:27:10.400 --> 00:27:14.320]  吃的魚都是乾真真的硬魚
[00:27:14.320 --> 00:27:18.320]  把蛇煮了之後都很像
[00:27:18.320 --> 00:27:19.880]  還有蠍子
[00:27:19.880 --> 00:27:21.160]  當蠍子捲起來的時候
[00:27:21.160 --> 00:27:22.960]  都有些像雞蛋的
[00:27:22.960 --> 00:27:27.040]  但即使一個不好的爸爸
[00:27:27.040 --> 00:27:28.000]  你看看經文
[00:27:28.000 --> 00:27:30.760]  雖然地上的爸爸不好
[00:27:30.760 --> 00:27:33.400]  都不會把石頭 蛇 蠍子
[00:27:33.400 --> 00:27:35.120]  石頭是不能吃的
[00:27:35.120 --> 00:27:36.600]  蛇是不潔的
[00:27:36.600 --> 00:27:38.200]  蠍子是有毒的
[00:27:38.200 --> 00:27:39.680]  都不會把有害的東西
[00:27:39.680 --> 00:27:41.640]  給他的兒女
[00:27:41.640 --> 00:27:46.680]  何況天父呢
[00:27:46.680 --> 00:27:48.040]  所以
[00:27:48.040 --> 00:27:51.600]  我們今天可能遇到一些不好的際遇
[00:27:51.600 --> 00:27:53.120]  患了重病
[00:27:53.120 --> 00:27:54.600]  或者失業
[00:27:54.600 --> 00:27:57.440]  或者面對著很大的苦難
[00:27:57.440 --> 00:27:59.040]  但我們要相信
[00:27:59.040 --> 00:28:00.520]  天父的爸爸都不會
[00:28:00.520 --> 00:28:03.800]  故意把一些對我們有害對我們不好的東西
[00:28:03.800 --> 00:28:05.160]  給我們
[00:28:05.160 --> 00:28:08.160]  天父必然有他的旨意在背後
[00:28:08.160 --> 00:28:11.360]  我們要相信
[00:28:11.360 --> 00:28:13.680]  這位天父是愛我們的天父
[00:28:13.680 --> 00:28:15.560]  他必要把真正的需要
[00:28:15.560 --> 00:28:18.400]  最最最重要的東西給我們
[00:28:18.400 --> 00:28:21.600]  看看這個經文的比喻比較
[00:28:21.600 --> 00:28:26.880]  比較地上的父和天上的父
[00:28:26.880 --> 00:28:29.840]  耶穌說地上的父都雖然不好
[00:28:29.840 --> 00:28:32.200]  但我們天上的父好不好
[00:28:32.200 --> 00:28:36.320]  不但好 還要完全完美極好
[00:28:36.320 --> 00:28:39.680]  地上的父會給餅 魚 蛋
[00:28:39.680 --> 00:28:40.840]  給子女吃
[00:28:40.840 --> 00:28:44.160]  天父的父會給我們真正的需要
[00:28:44.160 --> 00:28:46.320]  剛才說了
[00:28:46.320 --> 00:28:48.760]  地上的父會給我們好東西
[00:28:48.760 --> 00:28:50.560]  要留意經文第十三節說什麼
[00:28:50.560 --> 00:28:52.120]  天父的父要給我們什麼
[00:28:52.120 --> 00:28:56.440]  他要親自把聖靈給每一個他所愛的兒女
[00:28:56.440 --> 00:28:59.360]  有沒有 看看經文
[00:28:59.360 --> 00:29:03.040]  我們讀多次 第十三節
[00:29:03.040 --> 00:29:05.040]  你們雖然不好
[00:29:05.040 --> 00:29:08.400]  尚且拿好東西給兒女
[00:29:08.400 --> 00:29:19.600]  何況天父他豈不更要把聖靈賜給求他的人嗎
[00:29:19.600 --> 00:29:21.200]  所以我們見到
[00:29:21.200 --> 00:29:23.840]  我們所祈禱的對象
[00:29:23.840 --> 00:29:27.520]  天父的父是一個最疼愛我們的父
[00:29:27.520 --> 00:29:31.520]  他完全知道我們真正的需要
[00:29:31.520 --> 00:29:33.200]  我們要信任他
[00:29:33.200 --> 00:29:36.320]  他是天國萬民的主
[00:29:36.320 --> 00:29:38.880]  他樂意回應我們的祈禱
[00:29:38.880 --> 00:29:41.920]  並且他要把最好的給我們
[00:29:41.920 --> 00:29:45.640]  你要憑著這個信心去禱告
[00:29:45.640 --> 00:29:48.240]  這個祈禱是一個很重要的心態
[00:29:48.240 --> 00:29:50.640]  我們不但要認清楚我們祈禱的對象
[00:29:50.640 --> 00:29:52.160]  天父的父是怎樣的
[00:29:52.160 --> 00:29:55.800]  我們更加要堅持用最大的信心去禱告
[00:29:55.800 --> 00:30:04.560]  去堅持相信神必然會回應
[00:30:04.560 --> 00:30:07.080]  我們試過很多次
[00:30:07.080 --> 00:30:09.080]  可以奇極禱
[00:30:09.080 --> 00:30:13.760]  為一個朋友他有病
[00:30:13.760 --> 00:30:15.400]  為他祈禱
[00:30:15.400 --> 00:30:17.080]  奇極禱
[00:30:17.080 --> 00:30:19.560]  他的身體都沒有好轉
[00:30:19.560 --> 00:30:21.920]  但是這裡教導我
[00:30:21.920 --> 00:30:23.760]  我要繼續堅持去禱告
[00:30:23.760 --> 00:30:25.760]  去等候上帝的時間
[00:30:25.760 --> 00:30:27.560]  等候上帝的安排
[00:30:27.560 --> 00:30:32.640]  我們要堅持將信心交給天父
[00:30:32.640 --> 00:30:34.680]  有時候我們經常說信心
[00:30:34.680 --> 00:30:36.440]  我們的信心是甚麼呢
[00:30:36.440 --> 00:30:39.720]  你們相信神一定會按著
[00:30:39.720 --> 00:30:41.840]  一定會醫好他
[00:30:41.840 --> 00:30:44.920]  我們的信心就是上帝會醫好他
[00:30:44.920 --> 00:30:48.280]  一定會醫好他
[00:30:48.280 --> 00:30:49.760]  醫好他
[00:30:49.760 --> 00:30:53.600]  是否天父應許了呢
[00:30:53.600 --> 00:30:58.720]  我們的信心不是建立在事情上
[00:30:58.720 --> 00:31:00.800]  我們的信心是建立在天父身上
[00:31:00.800 --> 00:31:03.040]  我們相信天父必定有安排
[00:31:03.040 --> 00:31:05.600]  但不是說我們相信天父一定會醫好他
[00:31:05.600 --> 00:31:08.640]  我們經常覺得要醫好他
[00:31:08.640 --> 00:31:09.760]  當上帝不回應的時候
[00:31:09.760 --> 00:31:11.680]  就覺得上帝不聽我的祈禱
[00:31:11.680 --> 00:31:14.120]  但是我們的信心要相信
[00:31:14.120 --> 00:31:16.600]  這位天父必然有他的安排
[00:31:16.600 --> 00:31:20.440]  我們要堅持信心去禱告
[00:31:20.440 --> 00:31:23.640]  用一個比喻說可能會比較容易
[00:31:23.640 --> 00:31:26.520]  好像餐艇 餐一隻大船
[00:31:26.520 --> 00:31:29.360]  這隻船誰掌舵
[00:31:29.360 --> 00:31:30.560]  很明顯說了這麼久
[00:31:30.560 --> 00:31:31.920]  我們祈禱的對象是誰
[00:31:31.920 --> 00:31:32.720]  是天父
[00:31:32.720 --> 00:31:34.400]  天父在掌舵
[00:31:34.400 --> 00:31:36.480]  但當你餐船的時候
[00:31:36.480 --> 00:31:38.960]  這隻船偏向左行
[00:31:38.960 --> 00:31:40.360]  不是的 我要向右行
[00:31:40.360 --> 00:31:41.880]  所以你拼命去餐艇
[00:31:41.880 --> 00:31:43.960]  餐回去右邊
[00:31:43.960 --> 00:31:45.240]  這隻船為何還要向左行
[00:31:45.240 --> 00:31:47.440]  不是的 明明是要向右行
[00:31:47.440 --> 00:31:50.080]  就不斷餐艇向右邊行
[00:31:50.080 --> 00:31:51.560]  那你的祈禱會怎樣
[00:31:51.560 --> 00:31:52.600]  就會很累
[00:31:52.600 --> 00:31:55.200]  不斷祈禱 不斷跟神鬥力
[00:31:55.200 --> 00:31:56.640]  都不是按照我的情況
[00:31:56.640 --> 00:31:57.800]  希望見到發生
[00:31:57.800 --> 00:32:00.880]  我很相信神一定會令船向右邊行
[00:32:00.880 --> 00:32:01.800]  不是的
[00:32:01.800 --> 00:32:04.920]  上帝要把船向左邊行
[00:32:04.920 --> 00:32:06.400]  真正的祈禱
[00:32:06.400 --> 00:32:10.120]  我們要把掌權的位置放在天父那裡
[00:32:10.120 --> 00:32:11.840]  由天父去掌舵
[00:32:11.840 --> 00:32:15.480]  我們不要去跟天父鬥力
[00:32:15.480 --> 00:32:17.480]  我們應該順天父的旨意
[00:32:17.480 --> 00:32:18.920]  他說要向左行
[00:32:18.920 --> 00:32:22.720]  那我們就順天父的旨意向左行
[00:32:22.720 --> 00:32:23.920]  如果你不斷跟神鬥力
[00:32:23.920 --> 00:32:25.920]  你的祈禱會越來越辛苦
[00:32:25.920 --> 00:32:27.400]  但當你明白了神的心意
[00:32:27.400 --> 00:32:29.840]  你願意順著神的大令的時候
[00:32:29.840 --> 00:32:32.360]  你就會看見在祈禱當中
[00:32:32.360 --> 00:32:33.960]  上帝將最大的禮物
[00:32:33.960 --> 00:32:35.880]  賜給祂所愛的人
[00:32:35.880 --> 00:32:38.080]  就是聖靈
[00:32:38.080 --> 00:32:44.240]  聖靈就是上帝給我們最最最好的東西
[00:32:44.240 --> 00:32:46.360]  其實不是東西
[00:32:46.360 --> 00:32:49.480]  上帝親自將祂自己三位一體的聖靈給我們
[00:32:49.480 --> 00:32:51.720]  聖靈就是給我們有祈禱的力量
[00:32:51.720 --> 00:32:54.360]  聖靈就是給我們能夠明白神的心意
[00:32:54.360 --> 00:33:00.160]  聖靈就是和我們一起祈禱的幫助者
[00:33:00.160 --> 00:33:06.600]  聖靈就是讓我們在禱告裡跟神更加親密
[00:33:06.600 --> 00:33:11.360]  聖靈不是單單發出我們的禱告
[00:33:11.360 --> 00:33:15.640]  而是我們的禱告能夠到上帝的面前
[00:33:15.640 --> 00:33:17.840]  上帝要將最好的給我們
[00:33:17.840 --> 00:33:20.640]  就是將聖靈親自給我們
[00:33:20.640 --> 00:33:24.560]  已經超出了我們所想所求
[00:33:24.560 --> 00:33:29.160]  最後我用幾句總結了今天聖經的教導
[00:33:29.160 --> 00:33:30.240]  關於祈禱
[00:33:30.240 --> 00:33:33.880]  我們的對象就是我們在天上的父
[00:33:33.880 --> 00:33:35.840]  是萬國萬民的主
[00:33:35.840 --> 00:33:39.240]  祂只要成就在我們的心上
[00:33:39.240 --> 00:33:42.480]  我們要相信天父樂意回應我們的禱告
[00:33:42.480 --> 00:33:45.000]  祂隨時隨地聽我們的祈禱
[00:33:45.000 --> 00:33:50.080]  祂會將最好的給我們
[00:33:50.080 --> 00:33:55.920]  第二 祈禱其實就是和天父建立一個更加緊密的關係
[00:33:55.920 --> 00:33:58.000]  祈禱不是交易
[00:33:58.000 --> 00:34:01.080]  而是當你愈親近神的時候
[00:34:01.080 --> 00:34:01.960]  神就會怎樣
[00:34:01.960 --> 00:34:04.280]  神就會愈親近你
[00:34:04.280 --> 00:34:06.760]  聖靈是成為一份最大的禮物
[00:34:06.760 --> 00:34:09.400]  讓我們在祈禱裡能夠心貼心
[00:34:09.400 --> 00:34:11.480]  零對零這樣
[00:34:11.480 --> 00:34:13.280]  跟神有一個最深的接觸
[00:34:13.280 --> 00:34:14.920]  就是祈禱
[00:34:14.920 --> 00:34:17.960]  第三 祈禱比任何形式
[00:34:17.960 --> 00:34:21.360]  土文 長短 人物更加重要
[00:34:21.360 --> 00:34:24.720]  我們不是說這些形式的東西不要緊
[00:34:24.720 --> 00:34:28.320]  這些東西其實可以背後表達到我們的信心
