
[00:00:00.000 --> 00:00:03.020]  上星期提到的題目是
[00:16:22.320 --> 00:16:25.320]  昏暗昏媒就是與神隔絕
[00:16:25.320 --> 00:16:27.320]  陷入了靈性的黑暗
[00:16:27.320 --> 00:16:31.320]  當人明明知道有上帝的榮耀創造
[00:16:31.320 --> 00:16:32.320]  但他拒絕的時候
[00:16:32.320 --> 00:16:40.320]  就走向虛妄與神隔絕
[00:16:40.320 --> 00:16:44.320]  這種只會導致人越來越遠離神
[00:16:44.320 --> 00:16:48.320]  在聚聖在靈性上墮落的結果
[00:16:48.320 --> 00:16:49.320]  我們再看回經文
[00:16:49.320 --> 00:16:51.320]  在二十二和二十三節
[00:16:51.320 --> 00:16:52.320]  我們一起讀
[00:16:52.320 --> 00:16:53.320]  一二三
[00:16:53.320 --> 00:16:55.320]  他們自以為聰明
[00:16:55.320 --> 00:16:58.320]  反成了愚昧愚昧
[00:16:58.320 --> 00:17:03.320]  將不能擾壞之神的榮耀變為偶像
[00:17:03.320 --> 00:17:05.320]  仿照必擾壞的人
[00:17:05.320 --> 00:17:09.320]  飛琴走獸爬蟲的形象
[00:17:09.320 --> 00:17:12.320]  你見到我特地有不同的顏色
[00:17:12.320 --> 00:17:14.320]  顯示了一些字
[00:17:14.320 --> 00:17:17.320]  其實這裡你看到有幾個對比
[00:17:17.320 --> 00:17:19.320]  保羅想透過這裡
[00:17:19.320 --> 00:17:23.320]  對比到人的愚昧愚蠢的行為
[00:17:23.320 --> 00:17:26.320]  他們不敬拜榮耀的上帝
[00:17:26.320 --> 00:17:30.320]  他是要敬拜那些虛假的偶像
[00:17:30.320 --> 00:17:31.320]  是怎樣的
[00:17:31.320 --> 00:17:32.320]  是黃色的
[00:17:32.320 --> 00:17:34.320]  本來上帝給我們的智慧是聰明的
[00:17:34.320 --> 00:17:37.320]  但卻是做了一些愚蠢的行為
[00:17:37.320 --> 00:17:39.320]  愚蠢到什麼程度呢
[00:17:39.320 --> 00:17:42.320]  本來應該敬拜不能擾壞永恆不變的上帝
[00:17:42.320 --> 00:17:47.320]  他是要敬拜那些必擾壞的受造之物
[00:17:47.320 --> 00:17:49.320]  將上帝的榮耀扭曲
[00:17:49.320 --> 00:17:52.320]  去到那些偶像虛假的東西裡面
[00:17:52.320 --> 00:17:55.320]  而且你見到敬拜的東西越來越差
[00:17:55.320 --> 00:17:58.320]  本來敬拜那些必擾壞的人
[00:17:58.320 --> 00:18:01.320]  例如關帝、黃大仙、觀音那些
[00:18:01.320 --> 00:18:03.320]  更加要敬拜那些飛琴走獸
[00:18:03.320 --> 00:18:06.320]  可能要敬拜牛、狐狸
[00:18:06.320 --> 00:18:07.320]  或者要敬拜昆蟲
[00:18:07.320 --> 00:18:09.320]  爬蟲我就不太清楚了
[00:18:09.320 --> 00:18:14.320]  有沒有人會敬拜那些蟑螂、蟬
[00:18:14.320 --> 00:18:16.320]  我不知道有沒有那麼傻的人
[00:18:16.320 --> 00:18:19.320]  就是有一個這麼傻的
[00:18:19.320 --> 00:18:22.320]  本來人最像神是什麼毒
[00:18:22.320 --> 00:18:23.320]  是什麼受造之物呢
[00:18:23.320 --> 00:18:24.320]  就是我們人
[00:18:24.320 --> 00:18:26.320]  我們人有神的形象
[00:18:26.320 --> 00:18:27.320]  我們有智慧
[00:18:27.320 --> 00:18:28.320]  有創造能力
[00:18:28.320 --> 00:18:30.320]  有靈性
[00:18:30.320 --> 00:18:32.320]  我們可以創作詩歌
[00:18:32.320 --> 00:18:33.320]  有藝術
[00:18:33.320 --> 00:18:36.320]  可以表達對大自然的美感
[00:18:36.320 --> 00:18:39.320]  我們能夠研究很複雜的科學
[00:18:39.320 --> 00:18:42.320]  發明一些人工智能
[00:18:42.320 --> 00:18:44.320]  飛機、火車
[00:18:44.320 --> 00:18:46.320]  去改變人的生活方式
[00:18:46.320 --> 00:18:48.320]  我們能夠研究哲學
[00:18:48.320 --> 00:18:50.320]  我們能夠探索科學的奧秘
[00:18:50.320 --> 00:18:52.320]  去尋求真理的意義
[00:18:52.320 --> 00:18:56.320]  這個人其實是有一個等次
[00:18:56.320 --> 00:18:58.320]  但是他們不單止不敬拜
[00:18:58.320 --> 00:19:00.320]  更高等次的上帝
[00:19:00.320 --> 00:19:05.320]  他是去敬拜那些受造之物
[00:19:05.320 --> 00:19:06.320]  一些虛假的偶像
[00:19:06.320 --> 00:19:09.320]  用石頭、用木頭等等
[00:19:09.320 --> 00:19:10.320]  去做出來的偶像
[00:19:10.320 --> 00:19:12.320]  你說是不是很愚蠢
[00:19:12.320 --> 00:19:14.320]  很荒誕的事呢
[00:19:14.320 --> 00:19:16.320]  我們今天不是這樣做這些事情的
[00:19:16.320 --> 00:19:18.320]  我們不會敬拜螞蟻
[00:19:18.320 --> 00:19:20.320]  不會敬拜蜜蜂的
[00:19:20.320 --> 00:19:22.320]  但是我們可能都會
[00:19:22.320 --> 00:19:25.320]  用一些自我製造的東西
[00:19:25.320 --> 00:19:27.320]  來成為我們的偶像
[00:19:27.320 --> 00:19:32.320]  譬如金錢、權力、名利、娛樂
[00:19:32.320 --> 00:19:34.320]  我們沉迷在這些當中
[00:19:34.320 --> 00:19:36.320]  以為可以滿足到自己
[00:19:36.320 --> 00:19:40.320]  但是它仍然走向虛空和迷失
[00:19:40.320 --> 00:19:45.320]  在這裡我可能會講得比較深一點
[00:19:45.320 --> 00:19:47.320]  但其實這件事對我們有很多
[00:19:47.320 --> 00:19:49.320]  大的影響我們沒有留意到
[00:19:49.320 --> 00:19:51.320]  我會講三個詞彙
[00:19:51.320 --> 00:19:53.320]  一個是後真相時代
[00:19:53.320 --> 00:19:56.320]  相對主義和多元主義
[00:19:56.320 --> 00:19:58.320]  其實這幾件事
[00:19:58.320 --> 00:20:00.320]  彼此之間是互相影響著
[00:20:00.320 --> 00:20:02.320]  也影響著我們的生活
[00:20:02.320 --> 00:20:04.320]  後真相剛才一開始已經講了
[00:20:04.320 --> 00:20:07.320]  其實是一種客觀事實
[00:20:07.320 --> 00:20:10.320]  所塑造的公眾輿論的影響力
[00:20:10.320 --> 00:20:14.320]  是低於個人情感和信仰的情況
[00:20:14.320 --> 00:20:16.320]  意思是什麼呢
[00:20:16.320 --> 00:20:19.320]  就是客觀的事實已經不重要了
[00:20:19.320 --> 00:20:22.320]  我們個人的情感的喜好
[00:20:22.320 --> 00:20:24.320]  我們會偏向選擇
[00:20:24.320 --> 00:20:27.320]  個人的情感高於客觀的事實
[00:20:27.320 --> 00:20:29.320]  所以成為一個對真相
[00:20:29.320 --> 00:20:32.320]  對真實再不堅持
[00:20:32.320 --> 00:20:34.320]  或者不去看重
[00:20:34.320 --> 00:20:37.320]  這就是後真相的意思
[00:20:37.320 --> 00:20:39.320]  相對主義和多元主義
[00:20:39.320 --> 00:20:41.320]  就是在現代社會裡
[00:20:41.320 --> 00:20:43.320]  一個突出的思想
[00:20:43.320 --> 00:20:45.320]  看起來好像很包容
[00:20:45.320 --> 00:20:48.320]  但其實是否定著
[00:20:48.320 --> 00:20:51.320]  上帝絕對真理的存在
[00:20:51.320 --> 00:20:53.320]  什麼是相對主義呢
[00:20:53.320 --> 00:20:55.320]  相對主義就是
[00:20:55.320 --> 00:20:57.320]  每個人都有自己的真理
[00:20:57.320 --> 00:20:59.320]  每個人都有自己的真理這麼厲害
[00:20:59.320 --> 00:21:01.320]  這種觀念就會導致
[00:21:01.320 --> 00:21:03.320]  每個人都有自己的道德標準
[00:21:03.320 --> 00:21:06.320]  以及自己的真理標準
[00:21:06.320 --> 00:21:08.320]  這件事可以隨著個人的文化
[00:21:08.320 --> 00:21:10.320]  個人的喜好去變動
[00:21:10.320 --> 00:21:12.320]  就好像一些國家
[00:21:12.320 --> 00:21:15.320]  他們再不會立法固定
[00:21:15.320 --> 00:21:17.320]  有一個倫理的標準
[00:21:17.320 --> 00:21:19.320]  因為隨時都可以有變動
[00:21:19.320 --> 00:21:21.320]  他覺得這樣才叫尊重
[00:21:21.320 --> 00:21:23.320]  多元主義就是
[00:21:23.320 --> 00:21:25.320]  所有的價值觀
[00:21:25.320 --> 00:21:27.320]  所有的信仰都是平等的
[00:21:27.320 --> 00:21:30.320]  是可以並存和要彼此尊重的
[00:21:30.320 --> 00:21:32.320]  聽起來很寬容
[00:21:32.320 --> 00:21:34.320]  什麼信仰都可以
[00:21:34.320 --> 00:21:36.320]  你就知道有什麼問題
[00:21:36.320 --> 00:21:38.320]  因為特別是基督教
[00:21:38.320 --> 00:21:40.320]  我們相信獨一的真神
[00:21:40.320 --> 00:21:42.320]  唯有耶穌基督是救恩之道
[00:21:42.320 --> 00:21:44.320]  所以基督教在多元主義裡
[00:21:44.320 --> 00:21:46.320]  是最受到攻擊
[00:21:46.320 --> 00:21:48.320]  批評覺得我們不包容
[00:21:48.320 --> 00:21:50.320]  覺得我們不接納其他的信仰
[00:21:50.320 --> 00:21:52.320]  去排斥我們
[00:21:52.320 --> 00:21:54.320]  在很多學術的研討裡
[00:21:54.320 --> 00:21:56.320]  基督教在多元主義的群體裡
[00:21:56.320 --> 00:21:58.320]  被攻擊被排斥
[00:21:58.320 --> 00:22:00.320]  這種思想其實會導致
[00:22:00.320 --> 00:22:02.320]  對我們有什麼關係呢
[00:22:02.320 --> 00:22:04.320]  就是導致我們把上帝的真理
[00:22:04.320 --> 00:22:07.320]  和虛假都差不多
[00:22:07.320 --> 00:22:09.320]  多元主義嘛
[00:22:09.320 --> 00:22:10.320]  相對主義嘛
[00:22:10.320 --> 00:22:11.320]  沒有絕對真理嘛
[00:22:11.320 --> 00:22:13.320]  你說的上帝和我說的東西
[00:22:13.320 --> 00:22:15.320]  都是平等的
[00:22:15.320 --> 00:22:16.320]  沒有什麼分別
[00:22:16.320 --> 00:22:18.320]  不需要特別高舉上帝
[00:22:18.320 --> 00:22:20.320]  有些人會覺得
[00:22:20.320 --> 00:22:22.320]  這個宇宙很自然存在的
[00:22:22.320 --> 00:22:24.320]  不需要特別說有些什麼的設計者
[00:22:24.320 --> 00:22:26.320]  很偉大很精密
[00:22:26.320 --> 00:22:28.320]  就很自然存在
[00:22:28.320 --> 00:22:30.320]  沒有一個特別的
[00:22:30.320 --> 00:22:32.320]  真神在背後
[00:22:32.320 --> 00:22:34.320]  看不見
[00:22:34.320 --> 00:22:36.320]  這種矛盾
[00:22:36.320 --> 00:22:38.320]  一直深遠地影響下去
[00:22:38.320 --> 00:22:40.320]  人類的價值觀和道德標準
[00:22:40.320 --> 00:22:42.320]  就會被侵蝕
[00:22:42.320 --> 00:22:44.320]  人就會拒絕承認
[00:22:44.320 --> 00:22:46.320]  有絕對的真理
[00:22:46.320 --> 00:22:48.320]  一切都是相對化的
[00:22:48.320 --> 00:22:50.320]  導致人類
[00:22:50.320 --> 00:22:52.320]  在倫理問題上
[00:22:52.320 --> 00:22:54.320]  陷入一片混亂
[00:22:54.320 --> 00:22:56.320]  譬如
[00:22:56.320 --> 00:22:58.320]  生命的尊嚴
[00:22:58.320 --> 00:23:00.320]  婚姻的意義
[00:23:00.320 --> 00:23:02.320]  或者大家容易理解的
[00:23:02.320 --> 00:23:04.320]  是性別的多元
[00:23:04.320 --> 00:23:06.320]  在香港仍然
[00:23:06.320 --> 00:23:08.320]  你填一些
[00:23:08.320 --> 00:23:10.320]  個人資料
[00:23:10.320 --> 00:23:12.320]  是兩格性別
[00:23:12.320 --> 00:23:14.320]  男和女
[00:23:14.320 --> 00:23:16.320]  已經不可以兩格了
[00:23:16.320 --> 00:23:18.320]  可能有雙性戀
[00:23:18.320 --> 00:23:20.320]  或者可能有雙性
[00:23:20.320 --> 00:23:22.320]  可能有男偏女
[00:23:22.320 --> 00:23:24.320]  女偏男
[00:23:24.320 --> 00:23:26.320]  諸如此類
[00:23:26.320 --> 00:23:28.320]  可以有很多性別的出現
[00:23:28.320 --> 00:23:30.320]  這種多元的接納
[00:23:30.320 --> 00:23:32.320]  令人的倫理問題
[00:23:32.320 --> 00:23:34.320]  陷入一片混亂
[00:23:34.320 --> 00:23:36.320]  個個都有自己的自由意志
[00:23:36.320 --> 00:23:38.320]  個個都以自己為中心
[00:23:38.320 --> 00:23:40.320]  所以做一種共同追求
[00:23:40.320 --> 00:23:42.320]  美善的追求
[00:23:42.320 --> 00:23:44.320]  令人更加的分裂和自私
[00:23:44.320 --> 00:23:46.320]  這種影響了我們
[00:23:46.320 --> 00:23:50.320]  越來越偏離真理
[00:23:50.320 --> 00:23:52.320]  整個人類的文化
[00:23:52.320 --> 00:23:54.320]  和秩序
[00:23:54.320 --> 00:23:56.320]  都會陷入一個破壞的裏面
[00:23:56.320 --> 00:23:58.320]  所以
[00:23:58.320 --> 00:24:00.320]  我們在這裏做一個反思
[00:24:00.320 --> 00:24:02.320]  我們會不會不知不覺
[00:24:02.320 --> 00:24:04.320]  都受到這些相對主義
[00:24:04.320 --> 00:24:06.320]  多元主義後真相
[00:24:06.320 --> 00:24:08.320]  影響著我們呢
[00:24:08.320 --> 00:24:10.320]  我們基督徒要回歸那裏呢
[00:24:10.320 --> 00:24:12.320]  回歸聖經
[00:24:12.320 --> 00:24:14.320]  回歸真理
[00:24:14.320 --> 00:24:16.320]  回歸創天造地
[00:24:16.320 --> 00:24:18.320]  讀一個真神
[00:24:18.320 --> 00:24:20.320]  我們拒絕虛假
[00:24:20.320 --> 00:24:22.320]  拒絕虛荒的價值
[00:24:22.320 --> 00:24:24.320]  我們要尋求神的話語
[00:24:24.320 --> 00:24:26.320]  和敬拜獨一的真神
[00:24:26.320 --> 00:24:28.320]  我們進入最後一個
[00:24:28.320 --> 00:24:30.320]  第三個段落
[00:24:30.320 --> 00:24:32.320]  在二十四、二十五節
[00:24:32.320 --> 00:24:34.320]  我們一起讀
[00:24:34.320 --> 00:24:36.320]  所以神任憑他們
[00:24:36.320 --> 00:24:38.320]  隨著心裏的情慾
[00:24:38.320 --> 00:24:40.320]  會彼此羞辱自己的身體
[00:24:40.320 --> 00:24:42.320]  他們將神的真實
[00:24:42.320 --> 00:24:44.320]  變為虛荒
[00:24:44.320 --> 00:24:46.320]  去敬拜侍奉受造之物
[00:24:46.320 --> 00:24:48.320]  不敬奉那造物的主
[00:24:48.320 --> 00:24:50.320]  主是可稱重的
[00:24:50.320 --> 00:24:52.320]  直到永遠
[00:24:52.320 --> 00:24:54.320]  當保羅寫了羅馬書這一句
[00:24:54.320 --> 00:24:56.320]  他感受到造物主的偉大
[00:24:56.320 --> 00:24:58.320]  他都要稱重他
[00:24:58.320 --> 00:25:00.320]  都要在當中
[00:25:00.320 --> 00:25:02.320]  去讚美這位榮耀的上主
[00:25:02.320 --> 00:25:06.320]  當我們見到
[00:25:06.320 --> 00:25:08.320]  上帝一早已經顯明了
[00:25:08.320 --> 00:25:10.320]  他的真相、真理
[00:25:10.320 --> 00:25:12.320]  在創造萬物的裏面
[00:25:12.320 --> 00:25:14.320]  但是人是故意拒絕
[00:25:14.320 --> 00:25:16.320]  走向自我中心
[00:25:16.320 --> 00:25:18.320]  上帝怎樣去懲罰
[00:25:18.320 --> 00:25:20.320]  這些不甜不義的人呢?
[00:25:20.320 --> 00:25:22.320]  紅色的字
[00:25:22.320 --> 00:25:24.320]  「任憑」
[00:25:24.320 --> 00:25:26.320]  這個「任憑」是什麼意思呢?
[00:25:26.320 --> 00:25:30.320]  「任憑」意思就是
[00:25:30.320 --> 00:25:32.320]  捨去、放棄
[00:25:32.320 --> 00:25:34.320]  交給的意思
[00:25:34.320 --> 00:25:36.320]  「任憑」其實都可以有一種懲罰
[00:25:36.320 --> 00:25:38.320]  譬如做爸爸媽媽
[00:25:38.320 --> 00:25:40.320]  看到兒子不順眼
[00:25:40.320 --> 00:25:42.320]  「我不理你了,你喜歡怎樣就怎樣」
[00:25:42.320 --> 00:25:44.320]  「你喜歡怎樣我也不理你了」
[00:25:44.320 --> 00:25:46.320]  其實對於小孩子而言
[00:25:46.320 --> 00:25:48.320]  是更大的懲罰
[00:25:48.320 --> 00:25:50.320]  因為沒有人理他
[00:25:50.320 --> 00:25:52.320]  上帝就是這樣去懲罰那些
[00:25:52.320 --> 00:25:54.320]  拒絕上帝
[00:25:54.320 --> 00:25:56.320]  否認上帝、放棄上帝的人
[00:25:56.320 --> 00:25:58.320]  因為
[00:25:58.320 --> 00:26:00.320]  那些人放棄上帝
[00:26:00.320 --> 00:26:02.320]  上帝就放棄他們
[00:26:02.320 --> 00:26:04.320]  在自我中心
[00:26:04.320 --> 00:26:06.320]  在這種選擇
[00:26:06.320 --> 00:26:08.320]  虛假的道路裏面
[00:26:08.320 --> 00:26:10.320]  一路墮落下去、滅亡下去
[00:26:10.320 --> 00:26:14.320]  我不是說要跟大家看完24至32節
[00:26:14.320 --> 00:26:16.320]  但是我們要看下文
[00:26:16.320 --> 00:26:18.320]  你就知道這個「任憑」
[00:26:18.320 --> 00:26:20.320]  其實不是出現了一次,是出現了三次
[00:26:20.320 --> 00:26:22.320]  在羅馬書的一章24至32節裏面
[00:26:22.320 --> 00:26:24.320]  三次的「任憑」
[00:26:24.320 --> 00:26:26.320]  背後顯明了
[00:26:26.320 --> 00:26:28.320]  上帝將那些人
[00:26:28.320 --> 00:26:30.320]  他們走向滅亡
[00:26:30.320 --> 00:26:32.320]  他們要犯罪
[00:26:32.320 --> 00:26:34.320]  在自己犯罪裏面
[00:26:34.320 --> 00:26:36.320]  「任憑」繼續在罪惡裏面
[00:26:36.320 --> 00:26:38.320]  去打滾
[00:26:38.320 --> 00:26:40.320]  以致罪的深淵越來越深
[00:26:40.320 --> 00:26:42.320]  怎樣看得到呢
[00:26:42.320 --> 00:26:44.320]  跟大家簡單看這個表
[00:26:44.320 --> 00:26:46.320]  三個「任憑」在
[00:26:46.320 --> 00:26:48.320]  第24、26、28節的出現
[00:26:48.320 --> 00:26:50.320]  第一個「任憑」就是敬拜的顛倒
[00:26:50.320 --> 00:26:52.320]  他們不敬拜真神
[00:26:52.320 --> 00:26:54.320]  相反去敬拜那些必鬧壞的偶像
[00:26:54.320 --> 00:26:58.320]  就是一個靈性的墮落、敗壞
[00:27:00.320 --> 00:27:02.320]  他們在說男女兩性之間的關係
[00:27:02.320 --> 00:27:06.320]  他們要逆轉性關係
[00:27:06.320 --> 00:27:08.320]  上帝任憑他們逆轉
[00:27:08.320 --> 00:27:10.320]  導致關係的墮落
[00:27:10.320 --> 00:27:12.320]  家庭的破壞
[00:27:12.320 --> 00:27:16.320]  第三個顛倒
[00:27:16.320 --> 00:27:18.320]  就是是非的顛倒
[00:27:18.320 --> 00:27:20.320]  那些人你看到28、29、30節
[00:27:20.320 --> 00:27:22.320]  那些罪惡清單多到數不完
[00:27:22.320 --> 00:27:24.320]  就是那些人不單止喜歡犯罪
[00:27:24.320 --> 00:27:26.320]  更加喜歡別人一起犯罪
[00:27:28.320 --> 00:27:30.320]  做一個道德人、人性的敗落
[00:27:30.320 --> 00:27:32.320]  世界就會走向滅亡和混亂
[00:27:32.320 --> 00:27:36.320]  這個就是人不認識上帝
[00:27:36.320 --> 00:27:38.320]  拒絕上帝的最終結果
[00:27:38.320 --> 00:27:44.320]  在這裡我們停留一下
[00:27:44.320 --> 00:27:46.320]  其實我們現代人
[00:27:46.320 --> 00:27:48.320]  都會面對這些情況
[00:27:48.320 --> 00:27:50.320]  譬如科技、娛樂、個人自由
[00:27:50.320 --> 00:27:54.320]  都可能成為我們今天的偶像
[00:27:54.320 --> 00:27:56.320]  我們用這些來滿足自己的心
[00:27:56.320 --> 00:27:58.320]  它不能夠帶來真正的滿足
[00:27:58.320 --> 00:28:02.320]  我們做一種不斷追求財富
[00:28:02.320 --> 00:28:04.320]  或者在虛擬網絡的世界裏面
[00:28:04.320 --> 00:28:06.320]  不斷追求滿足
[00:28:06.320 --> 00:28:08.320]  以為在那裏能夠找到安全
[00:28:08.320 --> 00:28:10.320]  找到幸福
[00:28:10.320 --> 00:28:12.320]  但實際上是帶來更深的虛空
[00:28:12.320 --> 00:28:14.320]  和寂寞在裏面
[00:28:14.320 --> 00:28:16.320]  譬如科技
[00:28:16.320 --> 00:28:18.320]  科技應該幫人有一個方便
[00:28:18.320 --> 00:28:20.320]  科技能夠讓我們
[00:28:20.320 --> 00:28:22.320]  越來越進步的人類的文明
[00:28:24.320 --> 00:28:26.320]  但當我們追捧科技
[00:28:26.320 --> 00:28:28.320]  成為了我們的主軸的時候
[00:28:28.320 --> 00:28:30.320]  我們過份依賴就出現問題
[00:28:30.320 --> 00:28:32.320]  出現人際的疏離
[00:28:32.320 --> 00:28:34.320]  就好像手機
[00:28:34.320 --> 00:28:36.320]  這裡我都在用手機
[00:28:36.320 --> 00:28:38.320]  手機應該是幫助我們的
[00:28:38.320 --> 00:28:40.320]  是服務人的工具
[00:28:40.320 --> 00:28:42.320]  但現代人越來越依賴手機
[00:28:42.320 --> 00:28:44.320]  慢慢把手機
[00:28:44.320 --> 00:28:46.320]  擺放到一個位置
[00:28:46.320 --> 00:28:48.320]  好像沒有它就不行了
[00:28:48.320 --> 00:28:50.320]  我們成為了手機的奴隸
[00:28:50.320 --> 00:28:52.320]  不知道大家有沒有感覺
[00:28:52.320 --> 00:28:54.320]  當你拿起手機的時候
[00:28:54.320 --> 00:28:56.320]  就會覺得不安恐懼
[00:28:56.320 --> 00:28:58.320]  出現了焦慮的情緒
[00:28:58.320 --> 00:29:00.320]  有些人無時無刻都要看著
[00:29:00.320 --> 00:29:02.320]  社交的媒體
[00:29:02.320 --> 00:29:04.320]  有沒有人WhatsApp我
[00:29:04.320 --> 00:29:06.320]  有沒有人給我message
[00:29:06.320 --> 00:29:08.320]  擔心錯過任何訊息
[00:29:08.320 --> 00:29:10.320]  但他忽略了自己的家人
[00:29:10.320 --> 00:29:12.320]  或朋友的真實關係
[00:29:12.320 --> 00:29:14.320]  娛樂也是
[00:29:14.320 --> 00:29:16.320]  我們都可能有時煲劇
[00:29:16.320 --> 00:29:18.320]  看Netflix
[00:29:18.320 --> 00:29:20.320]  但當你過份沉入了
[00:29:20.320 --> 00:29:22.320]  能夠走回一個現實
[00:29:22.320 --> 00:29:24.320]  你在裡面
[00:29:24.320 --> 00:29:26.320]  就會失去了人生的目標和方向
[00:29:26.320 --> 00:29:28.320]  個人自由
[00:29:28.320 --> 00:29:30.320]  過度追求的時候
[00:29:30.320 --> 00:29:32.320]  每個人都自己顧自己
[00:29:32.320 --> 00:29:34.320]  個人自由
[00:29:34.320 --> 00:29:36.320]  導致了責任和倫理的忽視
[00:29:36.320 --> 00:29:38.320]  也都破壞了家庭和社會
[00:29:38.320 --> 00:29:40.320]  穩定的結構
[00:29:40.320 --> 00:29:42.320]  這些種種的
[00:29:42.320 --> 00:29:44.320]  情況都是因為我們
[00:29:44.320 --> 00:29:46.320]  不敬拜真神而敬拜那些受造之物
[00:29:46.320 --> 00:29:48.320]  所導致的影響
[00:29:48.320 --> 00:29:50.320]  最終極就是我們靈性
[00:29:50.320 --> 00:29:52.320]  進入徹底的枯乾
[00:29:52.320 --> 00:29:56.320]  關係進入破裂的範疇
[00:29:56.320 --> 00:29:58.320]  當人遠離造物主
[00:29:58.320 --> 00:30:00.320]  進入了靈性的枯乾的時候
[00:30:00.320 --> 00:30:02.320]  就像經文所說
[00:30:02.320 --> 00:30:04.320]  我們自己羞辱自己
[00:30:04.320 --> 00:30:06.320]  自己污衊自己
[00:30:06.320 --> 00:30:08.320]  社會都進入價值的混亂
[00:30:08.320 --> 00:30:10.320]  和敗壞的裡面
[00:30:10.320 --> 00:30:12.320]  我們應該怎樣做
[00:30:12.320 --> 00:30:14.320]  所以我們更加要像我們的年弟一樣
[00:30:14.320 --> 00:30:16.320]  我們要好好裝備自己
[00:30:16.320 --> 00:30:18.320]  在真理的裡面
[00:30:18.320 --> 00:30:20.320]  不要被這些虛假的價值觀
[00:30:20.320 --> 00:30:22.320]  錯誤的東西
[00:30:22.320 --> 00:30:24.320]  影響引誘我們
[00:30:24.320 --> 00:30:26.320]  我們要把焦點放在神身上
[00:30:26.320 --> 00:30:28.320]  用上帝的真理
[00:30:28.320 --> 00:30:30.320]  來活出我們的每一天
[00:30:30.320 --> 00:30:32.320]  在日常生活裡面行出
[00:30:32.320 --> 00:30:34.320]  神的真實誠實和公義
[00:30:34.320 --> 00:30:36.320]  不隨從這些世俗的價值觀
[00:30:36.320 --> 00:30:38.320]  影響我們
[00:30:38.320 --> 00:30:40.320]  教會也都成為了
[00:30:40.320 --> 00:30:42.320]  光和炎
[00:30:42.320 --> 00:30:44.320]  和明燈去照亮這個世界
[00:30:44.320 --> 00:30:46.320]  我們要幫助這些迷失的人
[00:30:46.320 --> 00:30:48.320]  回到真理的裡面
[00:30:48.320 --> 00:30:50.320]  讓我們見到
[00:30:50.320 --> 00:30:52.320]  這位創天造地的主
[00:30:52.320 --> 00:30:54.320]  所以
[00:30:54.320 --> 00:30:56.320]  或者要快一點
[00:30:56.320 --> 00:30:58.320]  在今天的訊息裡面
[00:30:58.320 --> 00:31:00.320]  讓我們見到
[00:31:00.320 --> 00:31:02.320]  我們要
[00:31:02.320 --> 00:31:04.320]  回歸真理
[00:31:04.320 --> 00:31:06.320]  對上帝的真理一種敬畏
[00:31:06.320 --> 00:31:08.320]  學習
[00:31:08.320 --> 00:31:10.320]  重新去認識神的真理
[00:31:10.320 --> 00:31:12.320]  認識敬拜那位榮耀大能的主
[00:31:12.320 --> 00:31:14.320]  我們要活出真理
[00:31:14.320 --> 00:31:16.320]  我們要好好的
[00:31:16.320 --> 00:31:18.320]  去學習
[00:31:18.320 --> 00:31:20.320]  和把真理活在我們的生命裡面
[00:31:20.320 --> 00:31:22.320]  就好像
[00:31:22.320 --> 00:31:24.320]  脫去舊人穿上新我
[00:31:24.320 --> 00:31:26.320]  這個新我新人的生活
[00:31:26.320 --> 00:31:28.320]  是有上帝的性情的
[00:31:28.320 --> 00:31:30.320]  是有他的公義
[00:31:30.320 --> 00:31:32.320]  和他的聖潔在裡面
[00:31:32.320 --> 00:31:34.320]  我們要活出神義裡的身份
[00:31:34.320 --> 00:31:36.320]  我們更加要
[00:31:36.320 --> 00:31:38.320]  引領迷失的人
[00:31:38.320 --> 00:31:40.320]  回到主的面前
[00:31:40.320 --> 00:31:42.320]  所以我們今天見到
[00:31:42.320 --> 00:31:44.320]  在這個迷失真理的世代裡面
[00:31:44.320 --> 00:31:46.320]  很多人選擇了敬拜偶像
[00:31:46.320 --> 00:31:48.320]  取代了真神的敬拜
[00:31:48.320 --> 00:31:50.320]  最終導致的結果
[00:31:50.320 --> 00:31:52.320]  就是靈性的
[00:31:52.320 --> 00:31:54.320]  枯竭和關係的破裂
[00:31:54.320 --> 00:31:56.320]  而我們見到
[00:31:56.320 --> 00:31:58.320]  神的真理是明顯可見的
[00:31:58.320 --> 00:32:00.320]  神的榮耀是隨處彰顯的
[00:32:00.320 --> 00:32:02.320]  我們就要被呼召
[00:32:02.320 --> 00:32:04.320]  回歸到對真理的敬畏
[00:32:04.320 --> 00:32:06.320]  活出真理的見證
[00:32:06.320 --> 00:32:08.320]  引領迷失的人
[00:32:08.320 --> 00:32:10.320]  歸向神
[00:32:10.320 --> 00:32:12.320]  唯有以神為中心
[00:32:12.320 --> 00:32:14.320]  才能找到真正的平安
[00:32:14.320 --> 00:32:16.320]  和生命的意義
[00:32:16.320 --> 00:32:18.320]  成為世代當中的光和炎
[00:32:18.320 --> 00:32:20.320]  榮耀主的聖明
[00:32:20.320 --> 00:32:24.320]  我有兩個實踐
[00:32:24.320 --> 00:32:26.320]  希望大家能夠在
[00:32:26.320 --> 00:32:28.320]  接下來一個月裡面去嘗試
[00:32:28.320 --> 00:32:30.320]  一個很容易的
[00:32:30.320 --> 00:32:32.320]  第一個就是回歸大自然
[00:32:32.320 --> 00:32:34.320]  看看大自然的創造
