
[00:00:00.000 --> 00:00:01.720]  今天的正餐
[00:16:03.800 --> 00:16:10.520]  難歸祂在上帝的國不遠
[00:16:10.520 --> 00:16:11.160]  真是不遠
[00:16:11.160 --> 00:16:13.000]  耶穌就在近在眼前
[00:16:13.000 --> 00:16:13.720]  真是不遠
[00:16:13.720 --> 00:16:16.040]  耶穌就是上帝的國
[00:16:16.040 --> 00:16:17.320]  但就是這麼近
[00:16:17.320 --> 00:16:19.400]  祂都錯過了
[00:16:19.400 --> 00:16:21.480]  看不見
[00:16:21.480 --> 00:16:23.320]  我想你記住這個故事
[00:16:23.320 --> 00:16:26.120]  這件事害死很多人
[00:16:26.120 --> 00:16:29.480]  我們信仰的中心
[00:16:29.480 --> 00:16:32.120]  不是愛人如己
[00:16:32.120 --> 00:16:34.040]  不是貢獻社會
[00:16:34.040 --> 00:16:37.400]  不是做一些外在的事情
[00:16:37.400 --> 00:16:39.480]  我們的信仰中心是這件事
[00:16:39.480 --> 00:16:42.360]  叫做恩順清延
[00:16:42.360 --> 00:16:43.240]  我想告訴你
[00:16:43.240 --> 00:16:45.400]  如果你想想那些人打功夫
[00:16:45.400 --> 00:16:47.800]  有外公和外公
[00:16:47.800 --> 00:16:51.640]  其實我們的內公已經失傳了很多年
[00:16:51.640 --> 00:16:53.160]  所以我們就認識外公
[00:16:53.160 --> 00:16:54.680]  爲什麼基督教
[00:16:54.680 --> 00:16:56.360]  今天基督徒和天主教徒
[00:16:56.360 --> 00:16:59.000]  覺得大家都是兄弟呢
[00:16:59.000 --> 00:17:01.960]  因爲大家的外公相似
[00:17:01.960 --> 00:17:03.480]  大嫂你想想
[00:17:03.480 --> 00:17:06.920]  你可以加上猶太人
[00:17:06.920 --> 00:17:09.240]  都是相信十誡的
[00:17:09.240 --> 00:17:12.680]  我們相信應該是一夫一妻的
[00:17:12.680 --> 00:17:15.640]  我們相信BB應該是有生命的
[00:17:15.640 --> 00:17:17.880]  我們相信婚前不要有性行爲的
[00:17:17.880 --> 00:17:23.000]  我們相信很多家庭的價值等等
[00:17:23.000 --> 00:17:24.360]  這些全部都是外公來的
[00:17:24.360 --> 00:17:26.040]  你明不明白
[00:17:26.040 --> 00:17:28.680]  但其實我們有內公的
[00:17:28.680 --> 00:17:30.200]  我們的內公是什麼
[00:17:30.200 --> 00:17:32.280]  就是恩順清延
[00:17:32.280 --> 00:17:33.560]  恩順清延
[00:17:33.560 --> 00:17:39.400]  而天主教的內公其實是和我們剛剛相反的
[00:17:39.400 --> 00:17:40.360]  你明不明白
[00:17:40.360 --> 00:17:43.320]  因爲在他的內公里面
[00:17:43.320 --> 00:17:46.360]  是可以靠自己的努力
[00:17:46.360 --> 00:17:50.760]  得到一些功德的
[00:17:50.760 --> 00:17:53.960]  你想想我們今天很大祭
[00:17:53.960 --> 00:17:56.120]  因爲我們沒有了內公
[00:17:56.120 --> 00:17:57.160]  只有外公
[00:17:57.160 --> 00:17:58.920]  我現在想和你讀一下
[00:17:58.920 --> 00:18:04.040]  解泰書的恩順清延的部分
[00:18:04.040 --> 00:18:05.960]  解泰書第二章第十五節這樣說
[00:18:05.960 --> 00:18:08.760]  「我們生來是猶太人不是外邦人
[00:18:08.760 --> 00:18:10.920]  可是我們知道人清延
[00:18:10.920 --> 00:18:15.000]  不是因律法的行爲而是因順耶穌基督
[00:18:15.000 --> 00:18:17.720]  我們也信了基督耶穌
[00:18:17.720 --> 00:18:20.120]  爲要使我們恩順清延」
[00:18:20.120 --> 00:18:21.720]  恩順基督清延
[00:18:21.720 --> 00:18:22.520]  恩順基督
[00:18:22.520 --> 00:18:24.280]  恩基督清延
[00:18:24.280 --> 00:18:24.920]  更加簡單
[00:18:24.920 --> 00:18:26.120]  「恩基督清延
[00:18:26.120 --> 00:18:28.520]  不因律法的行爲清延
[00:18:28.520 --> 00:18:31.080]  而不因我們自己的功德清延
[00:18:31.080 --> 00:18:34.280]  因爲凡血肉之軀
[00:18:34.280 --> 00:18:38.920]  沒有一個能因律法的行爲清延」
[00:18:38.920 --> 00:18:40.200]  這個是反方面
[00:18:40.200 --> 00:18:44.680]  有些人就是要憑着律法來清延
[00:18:44.680 --> 00:18:47.560]  「那些想要炫耀愛表的人
[00:18:47.560 --> 00:18:50.040]  才勉強你們受割禮
[00:18:50.040 --> 00:18:55.720]  無非是怕自己爲基督的十字架受逼迫
[00:18:55.720 --> 00:18:58.280]  他們要你們受割禮
[00:18:58.280 --> 00:19:01.400]  不過是要拿你們的肉體誇口」
[00:19:01.400 --> 00:19:03.320]  如果你是當時的一個猶太人
[00:19:03.320 --> 00:19:05.320]  你想有更多人做猶太人
[00:19:05.320 --> 00:19:07.640]  那你就撕掉你的報紙
[00:19:07.640 --> 00:19:09.560]  那你的老闆就會贊你
[00:19:09.560 --> 00:19:11.400]  這個就是你的功德
[00:19:11.400 --> 00:19:12.520]  你的功德一方面
[00:19:12.520 --> 00:19:13.800]  你不斷守着律法
[00:19:13.800 --> 00:19:14.520]  另外一方面
[00:19:14.520 --> 00:19:17.960]  你可以等更多的人和你一起守着律法
[00:19:17.960 --> 00:19:20.440]  那你就越來越多功德了
[00:19:20.440 --> 00:19:23.640]  「但我絕不以別的誇口
[00:19:23.640 --> 00:19:26.200]  只誇我主耶穌基督的十字架」
[00:19:26.200 --> 00:19:28.520]  保羅的內功是什麼?
[00:19:28.520 --> 00:19:29.400]  「恩順清義」
[00:19:29.400 --> 00:19:31.240]  保羅的內功是
[00:19:31.240 --> 00:19:34.520]  所有他的義是出於耶穌基督
[00:19:34.520 --> 00:19:40.440]  不是他自己的義
[00:19:40.440 --> 00:19:41.720]  但我想問一下你
[00:19:41.720 --> 00:19:43.560]  我想你想一下
[00:19:43.560 --> 00:19:47.640]  「恩順清義」是不是你現在在練的內功?
[00:19:47.640 --> 00:19:48.760]  這個東西
[00:19:48.760 --> 00:19:49.560]  講真
[00:19:49.560 --> 00:19:51.160]  我們都說失傳了很多年
[00:19:51.160 --> 00:19:52.360]  現在沒有人講這些
[00:19:52.360 --> 00:19:53.720]  但我想問一下你
[00:19:53.720 --> 00:19:55.640]  這個是不是你的精神
[00:19:55.640 --> 00:19:57.400]  這個「恩順清義」
[00:19:57.400 --> 00:20:03.400]  是不是你整個信仰最中心的東西?
[00:20:03.400 --> 00:20:05.160]  你說什麼呢?
[00:20:05.160 --> 00:20:08.680]  我給你一個反例子
[00:20:08.680 --> 00:20:10.040]  今天有很多人
[00:20:10.040 --> 00:20:11.640]  覺得自己的救恩
[00:20:11.640 --> 00:20:14.280]  是一個買樓式的救恩
[00:20:14.280 --> 00:20:16.040]  什麼叫買樓式的救恩呢?
[00:20:16.040 --> 00:20:17.080]  你買樓的時候
[00:20:17.080 --> 00:20:18.840]  除非你大富大貴
[00:20:18.840 --> 00:20:21.640]  通常先給首期
[00:20:21.640 --> 00:20:23.880]  然後你是月供的
[00:20:23.880 --> 00:20:25.640]  譬如說我窮
[00:20:25.640 --> 00:20:26.760]  我給不起首期
[00:20:26.760 --> 00:20:28.520]  我就找老豆給
[00:20:28.520 --> 00:20:30.120]  我老豆給了首期
[00:20:30.120 --> 00:20:32.200]  然後誰供呢?
[00:20:32.200 --> 00:20:33.880]  我供
[00:20:33.880 --> 00:20:34.920]  想請問你
[00:20:34.920 --> 00:20:37.000]  那間屋屬於誰的呢?
[00:20:37.000 --> 00:20:38.920]  你想一下
[00:20:38.920 --> 00:20:42.360]  那間屋就屬於我們共有
[00:20:42.360 --> 00:20:43.720]  老豆給首期
[00:20:43.720 --> 00:20:47.240]  於是每個星期都要回去和老豆喫一頓飯
[00:20:47.240 --> 00:20:49.080]  客客氣氣
[00:20:49.080 --> 00:20:51.080]  說到底都是他給首期
[00:20:51.080 --> 00:20:52.680]  但那間屋屬於誰的呢?
[00:20:52.680 --> 00:20:53.400]  我的
[00:20:53.400 --> 00:20:54.600]  怎麼安裝那間屋呢?
[00:20:54.600 --> 00:20:56.040]  我決定
[00:20:56.040 --> 00:20:57.000]  那間屋怎麼用呢?
[00:20:57.000 --> 00:20:58.760]  我決定
[00:20:58.760 --> 00:20:59.640]  爲什麼呢?
[00:20:59.640 --> 00:21:04.680]  因爲我有份月供的
[00:21:04.680 --> 00:21:07.000]  你明不明白整個
[00:21:07.000 --> 00:21:09.400]  天主教的救恩就是在於這樣
[00:21:09.400 --> 00:21:12.520]  因爲他容許你做一點點功德
[00:21:12.520 --> 00:21:14.840]  他告訴你需要天父的恩典
[00:21:14.840 --> 00:21:17.160]  上帝給了首期
[00:21:17.160 --> 00:21:18.520]  但是之後誰供呢?
[00:21:18.520 --> 00:21:19.240]  我自己供
[00:21:19.240 --> 00:21:22.040]  但你不要說人家天主教是什麼
[00:21:22.040 --> 00:21:26.280]  你想一下你自己怎麼想這件事
[00:21:26.280 --> 00:21:32.440]  你自己覺得每個星期回來教會都是供房子
[00:21:32.440 --> 00:21:34.360]  我來教會
[00:21:34.360 --> 00:21:36.760]  我十一奉獻的
[00:21:36.760 --> 00:21:40.280]  我有來教會參與侍奉的
[00:21:40.280 --> 00:21:41.720]  如果你做傳道人更差
[00:21:41.720 --> 00:21:43.240]  我更加多些
[00:21:43.240 --> 00:21:46.440]  其實你心裏有一種恣意在
[00:21:46.440 --> 00:21:50.520]  而這個恣意會殺死你的
[00:21:50.520 --> 00:21:54.040]  這個恣意
[00:21:54.040 --> 00:21:58.040]  是害死你所有的東西
[00:21:58.040 --> 00:22:03.480]  路德說我們一點東西都沒有的
[00:22:03.480 --> 00:22:05.080]  你們想一下
[00:22:05.080 --> 00:22:08.280]  如果你是完全的崩潰
[00:22:08.280 --> 00:22:11.000]  你的公司是完全負資產
[00:22:11.000 --> 00:22:13.960]  你的公司破產了
[00:22:13.960 --> 00:22:17.000]  而上帝是一次過買了你的公司
[00:22:17.000 --> 00:22:19.560]  我想問一下你的公司屬於誰
[00:22:19.560 --> 00:22:23.320]  屬於上帝 完全屬於上帝
[00:22:23.320 --> 00:22:28.200]  你連做飛行都不如
[00:22:28.200 --> 00:22:30.600]  你就是他的奴隸
[00:22:30.600 --> 00:22:32.920]  你所有都屬於他
[00:22:32.920 --> 00:22:35.720]  如果你用一個買車的比喻
[00:22:35.720 --> 00:22:39.000]  請問誰可以決定這輛車開到哪裏
[00:22:39.000 --> 00:22:40.920]  不是你
[00:22:40.920 --> 00:22:46.760]  當我們自己可以用我們自己的功德去交公款的時候
[00:22:46.760 --> 00:22:50.120]  我們覺得我們都是一個小股東
[00:22:50.120 --> 00:22:54.680]  當你知道你是完全的崩潰的時候
[00:22:54.680 --> 00:22:58.360]  唯有上帝可以掌握你的人生
[00:22:58.360 --> 00:23:01.880]  這個是我們的內功
[00:23:01.880 --> 00:23:04.440]  但是如果我們沒有內功的話
[00:23:04.440 --> 00:23:06.840]  我們就要看外功
[00:23:06.840 --> 00:23:10.360]  我現在給你多一層想法
[00:23:10.360 --> 00:23:12.280]  爲什麼今天
[00:23:12.280 --> 00:23:14.360]  我們覺得跟天主教也好
[00:23:14.360 --> 00:23:17.240]  跟其他很多人是可以親密默友
[00:23:17.240 --> 00:23:19.480]  因爲我們就是看外功
[00:23:19.480 --> 00:23:21.320]  但是你知不知道
[00:23:21.320 --> 00:23:24.040]  你要一個人
[00:23:24.040 --> 00:23:27.640]  好像有一個好的外在
[00:23:27.640 --> 00:23:30.440]  其實除了用福音去激勵他
[00:23:30.440 --> 00:23:32.840]  去整個人生改變以外
[00:23:32.840 --> 00:23:35.080]  還可以用另外一樣東西
[00:23:35.080 --> 00:23:37.480]  那樣東西叫驕傲
[00:23:37.480 --> 00:23:39.240]  叫自然
