
[00:00:00.000 --> 00:00:02.760]  這個問題呢,我究竟想怎樣呢?
[00:21:35.200 --> 00:21:37.840]  這些任務 衝擊和挑戰
[00:21:37.840 --> 00:21:43.760]  其實是見證和榮耀上帝的機會
[00:21:43.760 --> 00:21:45.680]  但我們都能夠更加渴慕
[00:21:45.680 --> 00:21:49.520]  與人去建立更和睦的關係
[00:21:49.520 --> 00:21:54.000]  願意更多的去付出自己和放下自己
[00:21:54.000 --> 00:21:56.560]  在黑暗的環境
[00:21:56.560 --> 00:22:00.800]  讓上帝透過我們就算是微小的善行
[00:22:00.800 --> 00:22:03.280]  與人和睦的行動
[00:22:03.280 --> 00:22:05.200]  我們就能夠讓身邊的人
[00:22:05.200 --> 00:22:08.080]  去看到人間原來是有溫暖
[00:22:08.080 --> 00:22:11.680]  人間原來有情
[00:22:11.680 --> 00:22:14.880]  最近這個星期我有機會見到一個朋友
[00:22:14.880 --> 00:22:18.800]  這個朋友他和我分享一張相片
[00:22:18.800 --> 00:22:22.800]  在相片裡面是他所關心的一位姊妹
[00:22:22.800 --> 00:22:25.280]  一位單身媽媽
[00:22:25.280 --> 00:22:26.880]  充滿了笑容
[00:22:26.880 --> 00:22:29.520]  他告訴我 你看看
[00:22:29.520 --> 00:22:31.440]  他充滿了笑容
[00:22:31.440 --> 00:22:34.640]  為什麼他要讓我看這張相片呢?
[00:22:34.640 --> 00:22:37.840]  原來大概在一年多前
[00:22:37.840 --> 00:22:42.560]  這位單身媽媽還未相信耶穌的當時
[00:22:42.560 --> 00:22:47.840]  她唯一的兒子選擇了輕生
[00:22:47.840 --> 00:22:52.320]  在我這個朋友的教會的一間學校
[00:22:52.320 --> 00:22:55.360]  就這樣跳了下來
[00:22:55.360 --> 00:22:58.160]  當時我這個朋友知道之後
[00:22:58.160 --> 00:23:01.440]  他因為是同一個地方
[00:23:01.440 --> 00:23:07.840]  所有機會去關心和認識這位單身媽媽
[00:23:07.840 --> 00:23:12.480]  自己唯一的兒子都選擇輕生
[00:23:12.480 --> 00:23:19.200]  如果是你 你覺得這個世界還有沒有希望呢?
[00:23:19.200 --> 00:23:21.920]  看不到希望
[00:23:21.920 --> 00:23:27.840]  但是在這個朋友不斷地去陪伴安慰
[00:23:27.840 --> 00:23:30.640]  陪伴了差不多一年多 兩年
[00:23:30.640 --> 00:23:34.480]  也帶他去他居住的地方
[00:23:34.480 --> 00:23:37.040]  因為我這個朋友的教會
[00:23:37.040 --> 00:23:39.920]  離他居住的地方有一段路程
[00:23:39.920 --> 00:23:43.680]  所以他就陪伴對方去附近我們CCC
[00:23:43.680 --> 00:23:46.240]  即是我們區會的其中一間教會
[00:23:46.240 --> 00:23:51.520]  陪伴他回家 陪伴他認識身邊的人
[00:23:51.520 --> 00:23:55.680]  我們其實可能是一個很微小
[00:23:55.680 --> 00:24:01.040]  不過卻是一個很重大的陪伴
[00:24:01.040 --> 00:24:03.600]  就是這樣去幫助這位單身的媽媽
[00:24:03.600 --> 00:24:07.840]  去走出這個陰霾
[00:24:07.840 --> 00:24:10.560]  在這位單身媽媽的身上
[00:24:10.560 --> 00:24:12.640]  我們看到上帝的能力
[00:24:12.640 --> 00:24:17.520]  看到人間有情 看到人間有溫暖
[00:24:17.520 --> 00:24:28.800]  所以不要小看我們每一個人可以付出
[00:24:28.800 --> 00:24:31.360]  在2024年我更加盼望大家
[00:24:31.360 --> 00:24:34.960]  更能夠接納自己的限制和軟弱
[00:24:34.960 --> 00:24:37.440]  他有努力地向著上帝告訴我們
[00:24:37.440 --> 00:24:40.640]  我們可以改變的方向來努力
[00:24:40.640 --> 00:24:44.400]  是的 沒錯 有些事情我們要接受
[00:24:44.400 --> 00:24:48.400]  有些事情我們改不了 我們就要去接受
[00:24:48.400 --> 00:24:50.400]  有些事情改得到的時候
[00:24:50.400 --> 00:24:54.800]  我們就要努力去改變
[00:24:54.800 --> 00:24:57.440]  沒錯 我們其實是一個爛樽
[00:24:57.440 --> 00:25:01.200]  過去這兩個星期有機會和頂展會分享的時候
[00:25:01.200 --> 00:25:07.040]  有些頂展會告訴我他自己好不好
[00:25:07.040 --> 00:25:11.520]  沒錯 我們看自己真的是一個爛的樽
[00:25:11.520 --> 00:25:16.240]  但我們要記住 有聖靈在我們裡面
[00:25:16.240 --> 00:25:17.840]  因為有聖靈在我們裡面的時候
[00:25:17.840 --> 00:25:21.280]  我們這個爛的樽就顯得很寶貴
[00:25:21.280 --> 00:25:27.280]  這個爛的樽就有價值和有所作為
[00:25:27.280 --> 00:25:31.200]  上帝會透過我們去祝福我們身邊的人
[00:25:31.200 --> 00:25:35.360]  所以盼望在2024年的年尾
[00:25:35.360 --> 00:25:37.920]  我希望聽得見的就是
[00:25:37.920 --> 00:25:40.960]  頂展會告訴我們和我們分享
[00:25:40.960 --> 00:25:44.800]  你在上帝的面前得到他的成績表
[00:25:44.800 --> 00:25:47.840]  你得到上帝給你的肯定就是
[00:25:47.840 --> 00:25:52.880]  你是他的愛子 他喜悅你
[00:25:52.880 --> 00:25:56.800]  上帝從來不是看我們的業績
[00:25:56.800 --> 00:25:58.960]  是看我們的生命
[00:25:58.960 --> 00:26:02.640]  我們怎樣去活出聖經上面
[00:26:02.640 --> 00:26:05.920]  上帝對每一個孩子的忠告
[00:26:05.920 --> 00:26:08.080]  所以盼望在我們的生命裡面
[00:26:08.080 --> 00:26:11.620]  讓人見到上帝的能力在我們當中
[00:26:11.620 --> 00:26:12.620]  阿們
