
[00:00:00.000 --> 00:00:02.800]  敬禮大兄姊妹長輩們
[00:23:11.620 --> 00:23:13.620]  如果我們做錯事
[00:23:13.620 --> 00:23:17.620]  或者我們得罪他們
[00:23:17.620 --> 00:23:19.620]  我們都可以感謝他們
[00:23:19.620 --> 00:23:21.620]  他們原諒我們
[00:23:21.620 --> 00:23:22.620]  這是第一件事
[00:23:22.620 --> 00:23:24.620]  今天我們可以這樣
[00:23:24.620 --> 00:23:26.620]  祈禱這樣的行動
[00:23:26.620 --> 00:23:27.620]  第二件事
[00:23:27.620 --> 00:23:29.620]  我們可以這樣行動
[00:23:29.620 --> 00:23:34.620]  有什麼人你要道歉的
[00:23:34.620 --> 00:23:37.620]  我們今天說了之後
[00:23:37.620 --> 00:23:39.620]  你想一想
[00:23:39.620 --> 00:23:43.620]  可能頭腦有一個人
[00:23:43.620 --> 00:23:46.620]  曾經可能你說了一句話
[00:23:46.620 --> 00:23:47.620]  我做什麼事
[00:23:47.620 --> 00:23:49.620]  你得罪他
[00:23:49.620 --> 00:23:54.620]  現在你願意跟他道歉的
[00:23:54.620 --> 00:23:58.620]  這是我們以後可以這樣道歉
[00:23:58.620 --> 00:24:01.620]  你可以在yapp那邊跟他道歉
[00:24:01.620 --> 00:24:02.620]  你可以寫信
[00:24:02.620 --> 00:24:04.620]  或者你可以打電話
[00:24:04.620 --> 00:24:06.620]  我親自跟他道歉
[00:24:06.620 --> 00:24:10.620]  這是連萬的一個
[00:24:10.620 --> 00:24:13.620]  因為你需要連萬人
[00:24:13.620 --> 00:24:16.620]  所以你需要連萬你
[00:24:16.620 --> 00:24:20.620]  因為你學到連萬除外的訊息的時候
[00:24:20.620 --> 00:24:26.620]  你要願意道歉
[00:24:26.620 --> 00:24:31.620]  或者反過來
[00:24:31.620 --> 00:24:33.620]  有人得罪你
[00:24:33.620 --> 00:24:35.620]  你可以饒恕他
[00:24:35.620 --> 00:24:38.620]  你可以說我可以饒恕你
[00:24:38.620 --> 00:24:40.620]  我可以原諒你
[00:24:40.620 --> 00:24:44.620]  這是一個連萬恩典的行動
[00:24:44.620 --> 00:24:53.620]  我上個月去中國大陸陪訓的時候
[00:24:53.620 --> 00:24:57.620]  其中有一個我帶他們去靜修營
[00:24:57.620 --> 00:24:59.620]  在靜修營的時候
[00:24:59.620 --> 00:25:05.620]  有一個我跟他們說連萬恩典的時候
[00:25:05.620 --> 00:25:09.620]  我要他們說你們可不可以這樣行動
[00:25:09.620 --> 00:25:12.620]  最後我看到一個大兄
[00:25:12.620 --> 00:25:17.620]  寫了一張很大張的東西給一個姊妹
[00:25:17.620 --> 00:25:20.620]  那個姊妹拿了一盒
[00:25:20.620 --> 00:25:22.620]  吃了一頓飯
[00:25:22.620 --> 00:25:25.620]  我都說可不可以這樣
[00:25:25.620 --> 00:25:28.620]  但是我為了他這樣的行動
[00:25:28.620 --> 00:25:32.620]  舉動為了感恩
[00:25:32.620 --> 00:25:36.620]  我們要有勇氣去跟別人道歉
[00:25:36.620 --> 00:25:40.620]  但是我們也要因為神的慈愛
[00:25:40.620 --> 00:25:43.620]  跟神的憐憫
[00:25:43.620 --> 00:25:52.620]  我們也要用憐憫慈愛去原諒得罪了我們的人
[00:25:52.620 --> 00:25:57.620]  不要讓自己像我剛才說的那個女的
[00:25:57.620 --> 00:25:59.620]  全都在喝藥
[00:25:59.620 --> 00:26:01.620]  十幾年了
[00:26:01.620 --> 00:26:03.620]  她沒有得到釋放
[00:26:03.620 --> 00:26:06.620]  因為對她來說她沒有得忘記
[00:26:06.620 --> 00:26:11.620]  她沒有原諒傷害她的人
[00:26:11.620 --> 00:26:13.620]  所以要幫助我們
[00:26:13.620 --> 00:26:18.620]  我們在神面前
[00:26:18.620 --> 00:26:23.620]  在這兩個祈禱裡面
[00:26:23.620 --> 00:26:29.620]  完成令自己感動你們
[00:26:29.620 --> 00:26:34.620]  你們都願意
[00:26:34.620 --> 00:26:37.620]  第一你感謝神
[00:26:37.620 --> 00:26:39.620]  感謝神的憐憫你
[00:26:39.620 --> 00:26:43.620]  感謝神的赦罪
[00:26:43.620 --> 00:26:46.620]  你都感謝那些人原諒你
[00:26:46.620 --> 00:26:50.620]  如果你想到了你感謝
[00:26:50.620 --> 00:26:57.620]  第二有什麼你要道歉或者你要原諒的人
[00:26:57.620 --> 00:27:02.620]  你祈禱靠神給你勇氣
[00:27:02.620 --> 00:27:08.620]  以後你願意去行動
[00:27:27.620 --> 00:27:40.620]  沒有憐憫恩典慈愛的神
[00:27:40.620 --> 00:27:42.620]  我們感謝你
[00:27:42.620 --> 00:27:44.620]  因為不是因為你的憐憫
[00:27:44.620 --> 00:27:48.620]  我們真的不知道我們會怎樣
[00:27:48.620 --> 00:27:50.620]  但是因為你的憐憫
[00:27:50.620 --> 00:27:52.620]  不單單給我們榮幸
[00:27:52.620 --> 00:27:54.620]  我們看到我們的日子
[00:27:54.620 --> 00:27:55.620]  我們釋放
[00:27:55.620 --> 00:27:59.620]  是因為你給我們心中的喜樂
[00:27:59.620 --> 00:28:00.620]  盼望
[00:28:00.620 --> 00:28:04.620]  因為你的憐憫和慈愛的緣故
[00:28:04.620 --> 00:28:06.620]  最後我們都
[00:28:06.620 --> 00:28:09.620]  真的幫助我們
[00:28:09.620 --> 00:28:12.620]  幫助我們都願意有勇氣
[00:28:12.620 --> 00:28:15.620]  有勇氣用憐憫
[00:28:15.620 --> 00:28:18.620]  用慈愛
[00:28:18.620 --> 00:28:20.620]  來待人
[00:28:20.620 --> 00:28:23.620]  有什麼我們要道歉
[00:28:23.620 --> 00:28:28.620]  有什麼我們要原諒的
[00:28:28.620 --> 00:28:31.620]  給我們勇氣去做
[00:28:31.620 --> 00:28:35.620]  以致我們真的有一個釋放
[00:28:35.620 --> 00:28:38.620]  幫助我們
[00:28:38.620 --> 00:28:39.620]  聽到你的道
[00:28:39.620 --> 00:28:42.620]  我們都行道
[00:28:42.620 --> 00:28:43.620]  感謝你
[00:28:43.620 --> 00:28:45.620]  奉耶穌基督的名下
