
[00:00:00.000 --> 00:00:01.680]  各位親愛的姐妹 大家好
[00:20:20.240 --> 00:20:21.680]  得大名呢
[00:20:22.880 --> 00:20:23.400]  不是
[00:20:23.400 --> 00:20:27.000]  我們看到他賜這些東西給阿伯蘭
[00:20:27.000 --> 00:20:29.080]  上帝
[00:20:29.080 --> 00:20:31.000]  是想人
[00:20:31.000 --> 00:20:33.160]  成為大國得大名
[00:20:33.160 --> 00:20:33.680]  但是
[00:20:33.680 --> 00:20:38.320]  又在神的美善設計和神的創造計劃當中失衡
[00:20:38.320 --> 00:20:41.880]  你看看這一段經文很精彩
[00:20:41.880 --> 00:20:45.040]  就是我必使你成為大國
[00:20:45.040 --> 00:20:46.680]  我必賜福給你
[00:20:46.680 --> 00:20:48.760]  使你的名為大
[00:20:48.760 --> 00:20:49.840]  是誰做主導
[00:20:52.400 --> 00:20:53.480]  一切的成就
[00:20:53.480 --> 00:20:56.160]  都是神賜的
[00:20:56.160 --> 00:20:58.680]  不是用自己的謀算
[00:20:58.680 --> 00:21:01.200]  用自己的
[00:21:01.200 --> 00:21:03.080]  agenda
[00:21:03.080 --> 00:21:04.360]  去建造城
[00:21:04.360 --> 00:21:05.000]  建造塔
[00:21:05.000 --> 00:21:08.920]  還有
[00:21:08.920 --> 00:21:11.320]  成為大國得大名有什麼目的
[00:21:11.320 --> 00:21:14.520]  不是傳揚自己的名字
[00:21:14.520 --> 00:21:16.880]  而是要別人得福
[00:21:16.880 --> 00:21:19.400]  你看看整件事
[00:21:19.400 --> 00:21:21.800]  你看看這個
[00:21:22.760 --> 00:21:23.600]  把重點放在這裡
[00:21:23.600 --> 00:21:25.600]  神將整件事
[00:21:25.600 --> 00:21:28.320]  從十一章第四節的自己
[00:21:28.320 --> 00:21:31.600]  轉成為十二章第二節的別人
[00:21:31.600 --> 00:21:33.160]  別人得福
[00:21:33.160 --> 00:21:36.760]  從十一章第六節的一個民族
[00:21:36.760 --> 00:21:39.880]  轉變成十二章第三節的地上民族
[00:21:39.880 --> 00:21:43.000]  整幅圖畫很清楚
[00:21:43.000 --> 00:21:45.320]  神選召阿伯蘭
[00:21:45.320 --> 00:21:46.800]  就是要
[00:21:46.800 --> 00:21:51.080]  將建立一個世界新秩序的任務交給阿伯蘭
[00:21:52.360 --> 00:21:53.840]  神為了要修正人
[00:21:53.840 --> 00:21:56.520]  執意要走的錯誤發展方向
[00:21:56.520 --> 00:21:59.480]  就另外選了一個敬畏他的人
[00:21:59.480 --> 00:22:01.280]  去實現他對全人類的心意
[00:22:01.280 --> 00:22:04.000]  唯有人
[00:22:04.000 --> 00:22:06.200]  願意放下自私驕傲
[00:22:06.200 --> 00:22:08.800]  肯敬畏上帝
[00:22:08.800 --> 00:22:11.120]  回到創造的規律當中
[00:22:11.120 --> 00:22:14.520]  是按照上帝原先設計的秩序
[00:22:14.520 --> 00:22:15.680]  去生活和發展
[00:22:15.680 --> 00:22:17.520]  人
[00:22:17.520 --> 00:22:19.360]  才是真正幸福
[00:22:19.360 --> 00:22:21.720]  而且不是一個人得福
[00:22:22.400 --> 00:22:23.600]  是萬民得福
[00:22:23.600 --> 00:22:27.920]  我們看到神是一個豐富的多元的神
[00:22:27.920 --> 00:22:29.120]  是一個全人類的神
[00:22:29.120 --> 00:22:31.880]  人就不是
[00:22:31.880 --> 00:22:32.680]  人是看自己
[00:22:32.680 --> 00:22:33.920]  人要為我獨尊
[00:22:33.920 --> 00:22:34.720]  自己獨大
[00:22:34.720 --> 00:22:38.480]  神是要將人的眼界擴闊
[00:22:38.480 --> 00:22:40.640]  要人看到別人
[00:22:40.640 --> 00:22:41.480]  看到萬族
[00:22:41.480 --> 00:22:44.400]  其實神所賜的福
[00:22:44.400 --> 00:22:46.520]  從來都不是叫人獨享的
[00:22:46.520 --> 00:22:49.440]  你可能覺得上帝很偏心
[00:22:49.440 --> 00:22:51.640]  給阿伯蘭特權
[00:22:52.040 --> 00:22:52.520]  是不是?
[00:22:52.520 --> 00:22:55.560]  第三節
[00:22:55.560 --> 00:22:56.600]  說什麼?
[00:22:56.600 --> 00:22:58.680]  你祝福的
[00:22:58.680 --> 00:22:59.720]  我要賜福給他
[00:22:59.720 --> 00:23:02.560]  助紂你的
[00:23:02.560 --> 00:23:03.680]  我要助紂他
[00:23:03.680 --> 00:23:05.720]  好像
[00:23:05.720 --> 00:23:07.080]  上帝很偏心
[00:23:07.080 --> 00:23:09.600]  但我們先看看這句話
[00:23:09.600 --> 00:23:11.920]  是夾在哪兩個說話之間
[00:23:11.920 --> 00:23:14.720]  就是你要使別人得福
[00:23:14.720 --> 00:23:16.520]  地上的萬族
[00:23:16.520 --> 00:23:18.440]  必因你得福
[00:23:18.440 --> 00:23:21.040]  其實
[00:23:22.560 --> 00:23:24.040]  上帝祝福他
[00:23:24.040 --> 00:23:25.320]  賜福他
[00:23:25.320 --> 00:23:28.760]  其實是要他成就
[00:23:28.760 --> 00:23:29.920]  神
[00:23:29.920 --> 00:23:31.240]  交託給他任務
[00:23:31.240 --> 00:23:32.800]  是要使
[00:23:32.800 --> 00:23:34.240]  萬民得福
[00:23:34.240 --> 00:23:37.240]  其實上帝給阿伯蘭的任務大得誇張
[00:23:37.240 --> 00:23:41.240]  上帝要藉著他扭轉巴比塔式
[00:23:41.240 --> 00:23:42.360]  那種格局
[00:23:42.360 --> 00:23:47.040]  去走回上帝要走的一個世界的秩序
[00:23:47.040 --> 00:23:49.880]  一個人的能力怎樣做到?
[00:23:51.680 --> 00:23:53.680]  上帝既然給阿伯蘭這個任務
[00:23:53.680 --> 00:23:56.440]  他就會給他足夠的彈藥
[00:23:56.440 --> 00:23:58.280]  要讓他知道
[00:23:58.280 --> 00:24:00.520]  上帝一定支援著你的
[00:24:00.520 --> 00:24:03.360]  神與他同在
[00:24:03.360 --> 00:24:04.400]  與他同功
[00:24:04.400 --> 00:24:06.360]  你想想
[00:24:06.360 --> 00:24:07.600]  祝福你的
[00:24:07.600 --> 00:24:10.360]  就是幫助你成就
[00:24:10.360 --> 00:24:11.400]  這個
[00:24:11.400 --> 00:24:12.640]  使命的
[00:24:12.640 --> 00:24:14.880]  神就賜福給他
[00:24:14.880 --> 00:24:17.440]  詛咒你的就是難阻
[00:24:17.440 --> 00:24:18.560]  你
[00:24:18.560 --> 00:24:20.440]  完成神的使命
[00:24:21.720 --> 00:24:22.760]  神就詛咒他
[00:24:22.760 --> 00:24:26.000]  是神親自與他掃清障礙
[00:24:26.000 --> 00:24:29.760]  真正令事情得以成就的
[00:24:29.760 --> 00:24:31.400]  不是阿伯蘭一個人的力量
[00:24:31.400 --> 00:24:34.080]  而是上帝
[00:24:34.080 --> 00:24:36.680]  的同功
[00:24:36.680 --> 00:24:41.000]  我們要看清楚一件事
[00:24:41.000 --> 00:24:45.120]  我們可能羨慕阿伯蘭成為大國
[00:24:45.120 --> 00:24:46.280]  得大名
[00:24:46.280 --> 00:24:47.680]  嘩!這麼厲害這麼厲害
[00:24:47.680 --> 00:24:50.400]  阿伯蘭真正的福氣是什麼?
[00:24:51.160 --> 00:24:52.320]  阿伯蘭真正的福氣
[00:24:52.320 --> 00:24:54.720]  不是在於成為大國得大名
[00:24:54.720 --> 00:24:56.680]  他真正的福氣
[00:24:56.680 --> 00:24:58.480]  是在神眼中
[00:24:58.480 --> 00:25:00.600]  他是敬畏神的人
[00:25:00.600 --> 00:25:01.880]  他可以委以重任
[00:25:01.880 --> 00:25:04.360]  神清楚知道
[00:25:04.360 --> 00:25:06.960]  他願意履行神旨意
[00:25:06.960 --> 00:25:09.120]  這是他最大的福氣
[00:25:09.120 --> 00:25:11.760]  我們試試看新約的時候
[00:25:11.760 --> 00:25:12.680]  耶穌基督怎麼說
[00:25:12.680 --> 00:25:14.480]  在錄音
[00:25:14.480 --> 00:25:17.240]  有人見到耶穌的時候就說
[00:25:17.240 --> 00:25:18.480]  懷你胎
[00:25:18.480 --> 00:25:20.520]  給你哺乳的人有福了
[00:25:21.520 --> 00:25:23.720]  就是瑪利亞有福了
[00:25:23.720 --> 00:25:25.720]  但耶穌說什麼呢?
[00:25:25.720 --> 00:25:29.200]  倒不如那些聽神的道友進行的人有福
[00:25:29.200 --> 00:25:32.160]  耶穌不是否定瑪利亞是有福的
[00:25:32.160 --> 00:25:34.320]  瑪利亞自己也說
[00:25:34.320 --> 00:25:36.920]  從今以後萬代要稱我為有福
[00:25:36.920 --> 00:25:39.200]  耶穌要說的是什麼呢?
[00:25:39.200 --> 00:25:41.960]  瑪利亞之所以是有福
[00:25:41.960 --> 00:25:44.200]  不是因為她養大
[00:25:44.200 --> 00:25:45.480]  或者懷胎
[00:25:45.480 --> 00:25:49.760]  去養大耶穌這個行動
[00:25:50.960 --> 00:25:54.520]  而是因為作為一個聽上帝的道而遵行的人
[00:25:54.520 --> 00:25:58.240]  瑪利亞說我心尊主為大
[00:25:58.240 --> 00:26:01.680]  我寧願以我上帝的救主為樂
[00:26:01.680 --> 00:26:07.000]  然後才說從今以後萬代稱我為有福
[00:26:07.000 --> 00:26:08.400]  她的福
[00:26:08.400 --> 00:26:11.480]  是因為聽上帝的道
[00:26:11.480 --> 00:26:12.960]  耶穌說得很清楚
[00:26:12.960 --> 00:26:16.480]  不是因為她懷胎
[00:26:16.480 --> 00:26:17.800]  養大她
[00:26:17.800 --> 00:26:20.800]  而是因為聽神的道
[00:26:20.800 --> 00:26:21.920]  進行神的道
[00:26:21.920 --> 00:26:24.880]  新年頭流
[00:26:24.880 --> 00:26:26.600]  我們到處都看到福字
[00:26:26.600 --> 00:26:29.120]  其實福是神的恩賜
[00:26:29.120 --> 00:26:31.680]  我們所得的恩賜
[00:26:31.680 --> 00:26:32.960]  各人都是不同
[00:26:32.960 --> 00:26:37.920]  我們不可以操控上帝給我們什麼福
[00:26:37.920 --> 00:26:40.280]  但是最大的福氣
[00:26:40.280 --> 00:26:42.200]  是我們可以選擇的
[00:26:42.200 --> 00:26:44.160]  就是
[00:26:44.160 --> 00:26:47.880]  願不願意進行神的心意
[00:26:47.880 --> 00:26:49.680]  是不是?
[00:26:50.800 --> 00:26:52.040]  那神的心意是什麼?
[00:26:52.040 --> 00:26:54.760]  其實聖經說得很清楚
[00:26:54.760 --> 00:26:56.120]  尼加書六章
[00:26:56.120 --> 00:26:57.480]  大家很熟悉經文
[00:26:57.480 --> 00:27:00.240]  上帝一早已經告訴我們
[00:27:00.240 --> 00:27:02.640]  已經指示告訴我們
[00:27:02.640 --> 00:27:05.080]  什麼是上帝眼中的善
[00:27:05.080 --> 00:27:08.040]  就是行公義好憐憫
[00:27:08.040 --> 00:27:09.800]  全謙卑的心
[00:27:09.800 --> 00:27:10.880]  與神同行
[00:27:10.880 --> 00:27:12.920]  一個人
[00:27:12.920 --> 00:27:15.360]  肯謙卑在上帝面前
[00:27:15.360 --> 00:27:18.760]  他才能夠行上帝的公義
[00:27:19.680 --> 00:27:21.880]  活出上帝憐憫的屬性
[00:27:21.880 --> 00:27:27.080]  其實
[00:27:27.080 --> 00:27:29.480]  今天我們的講題叫做
[00:27:29.480 --> 00:27:31.240]  世界新秩序萬民得福
[00:27:31.240 --> 00:27:33.280]  嚴格來說
[00:27:33.280 --> 00:27:34.520]  沒錯是新年
[00:27:34.520 --> 00:27:36.400]  但是與其說新
[00:27:36.400 --> 00:27:38.080]  不如說重建這個秩序
[00:27:38.080 --> 00:27:40.120]  我們要做的就是
[00:27:40.120 --> 00:27:42.640]  回到上帝最初創造
[00:27:42.640 --> 00:27:44.440]  我們的心意
[00:27:44.440 --> 00:27:46.400]  所設計的規律
[00:27:46.400 --> 00:27:49.600]  根據上帝的心意和規律
[00:27:49.600 --> 00:27:52.000]  活出他設計的生命
[00:27:52.000 --> 00:27:54.160]  你行上帝旨意的時候
[00:27:54.160 --> 00:27:57.440]  我們才是真正有福的人
[00:27:57.440 --> 00:28:01.440]  我們的生命才不會一塌糊塗
[00:28:01.440 --> 00:28:03.920]  那你可能會說
[00:28:03.920 --> 00:28:06.000]  我只是小人物
[00:28:06.000 --> 00:28:06.640]  什麼都沒有
[00:28:06.640 --> 00:28:08.560]  其實
[00:28:08.560 --> 00:28:12.560]  只要你是真正重生得救的基督徒
[00:28:12.560 --> 00:28:15.520]  你就已經身在福中
[00:28:15.520 --> 00:28:16.000]  你知不知道
[00:28:19.200 --> 00:28:20.000]  你得到救恩
[00:28:20.000 --> 00:28:23.440]  你用神裡面所領受的福音
[00:28:23.440 --> 00:28:25.960]  是無價的惠寶
[00:28:25.960 --> 00:28:29.280]  而你所領受的福音
[00:28:29.280 --> 00:28:31.800]  都是要傳給別人和別人分享的
[00:28:31.800 --> 00:28:35.040]  福氣從來不是
[00:28:35.040 --> 00:28:37.360]  我們的私有財產
[00:28:37.360 --> 00:28:39.080]  在神的眼光當中
[00:28:39.080 --> 00:28:41.680]  神給我們這個福音
[00:28:41.680 --> 00:28:42.920]  讓我們得到救恩
[00:28:42.920 --> 00:28:45.960]  神也要藉著我們的生命
[00:28:45.960 --> 00:28:47.280]  叫別人得福
[00:28:48.880 --> 00:28:49.320]  是不是
[00:28:49.320 --> 00:28:51.400]  從我們身邊的人開始
[00:28:51.400 --> 00:28:53.200]  要慢慢得福
[00:28:53.200 --> 00:28:55.720]  今天是大年初三
[00:28:55.720 --> 00:28:57.480]  是新的一年
[00:28:57.480 --> 00:29:00.040]  你願不願意選擇
[00:29:00.040 --> 00:29:02.160]  進行神的旨意
[00:29:02.160 --> 00:29:06.160]  堅持神的公義
[00:29:06.160 --> 00:29:10.840]  在一個轉變到價值觀扭曲的世代
[00:29:10.840 --> 00:29:14.840]  你能不能夠秉行神的公義
[00:29:14.840 --> 00:29:16.760]  企硬於聖經的真理
[00:29:17.920 --> 00:29:19.840]  對人不是懷疑
[00:29:19.840 --> 00:29:22.840]  不是利用
[00:29:22.840 --> 00:29:24.720]  而是憐憫
[00:29:24.720 --> 00:29:26.800]  行公義
[00:29:26.800 --> 00:29:27.840]  好憐憫
[00:29:27.840 --> 00:29:29.800]  傳謙卑的心
[00:29:29.800 --> 00:29:33.560]  將你的福氣和別人分享
[00:29:33.560 --> 00:29:36.760]  我們一起禱告
[00:29:36.760 --> 00:29:40.080]  在禱告之前
[00:29:40.080 --> 00:29:42.280]  我們在神面前安靜
[00:29:42.280 --> 00:29:44.000]  我們要求主開我們的眼
[00:29:44.000 --> 00:29:47.080]  看我們今天自己在走什麼路
[00:29:48.920 --> 00:29:49.920]  我們正在走的
[00:29:49.920 --> 00:29:51.320]  我們追求的幸福
[00:29:51.320 --> 00:29:53.640]  我們所標榜的成就
[00:29:53.640 --> 00:29:55.800]  是不是芭比塔式的那種
[00:29:55.800 --> 00:29:59.040]  我們雄心壯志
[00:29:59.040 --> 00:30:02.120]  我們覺得自己了不起
[00:30:02.120 --> 00:30:04.160]  於是
[00:30:04.160 --> 00:30:06.040]  越來越充滿自信
[00:30:06.040 --> 00:30:08.760]  最終偏行幾路
[00:30:08.760 --> 00:30:11.600]  我們會不會
[00:30:11.600 --> 00:30:15.120]  願意上帝提醒我們
[00:30:17.040 --> 00:30:18.400]  甚至管教我們
[00:30:18.400 --> 00:30:21.120]  當我們看到神的心意的時候
[00:30:21.120 --> 00:30:23.240]  我們願不願意
[00:30:23.240 --> 00:30:27.240]  放棄不合神心意的計劃
[00:30:27.240 --> 00:30:29.560]  和人生的方向
[00:30:29.560 --> 00:30:33.000]  真正追求有福的人生
[00:30:33.000 --> 00:30:36.680]  天父上帝
[00:30:36.680 --> 00:30:39.960]  謝謝你
[00:30:39.960 --> 00:30:42.960]  在歷史裡面展現出兩幅圖畫
[00:30:44.000 --> 00:30:50.120]  讓我們能夠分辨什麼是神心意的道路
[00:30:50.120 --> 00:30:53.480]  今天
[00:30:53.480 --> 00:30:57.520]  世界有很多很多的轉變
[00:30:57.520 --> 00:30:59.680]  變得我們掌握不了
[00:30:59.680 --> 00:31:04.520]  或者我們自己心裡面也有很多的計劃和籌算
[00:31:04.520 --> 00:31:08.600]  可能是一些鴻圖大計
[00:31:08.600 --> 00:31:13.160]  無論這個世界變成怎樣也好
[00:31:14.720 --> 00:31:15.400]  天父求你
[00:31:15.400 --> 00:31:19.160]  叫我們的目光是專注在你的身上
[00:31:19.160 --> 00:31:20.440]  就好像阿伯蘭一樣
[00:31:20.440 --> 00:31:25.040]  全敬畏的心與你同行
[00:31:25.040 --> 00:31:28.920]  願意天父上帝在新的一年裡面
[00:31:28.920 --> 00:31:32.720]  讓我們校正我們的方向
[00:31:32.720 --> 00:31:36.200]  免得我們一年裡面走那麼多冤枉路
[00:31:36.200 --> 00:31:37.520]  多謝你
[00:31:37.520 --> 00:31:39.520]  我們祈禱奉耶穌基督的聖名祈求
[00:31:39.520 --> 00:31:40.800]  阿們
