
[00:00:00.000 --> 00:00:05.320]  在上個月,我們一同思想的訊息是
[00:22:17.580 --> 00:22:21.580]  所以從這些聖經教導
[00:22:21.580 --> 00:22:23.580]  我們知道原來
[00:22:23.580 --> 00:22:28.580]  信仰和工作是息息相關的
[00:22:28.580 --> 00:22:31.580]  我們遇見耶穌
[00:22:31.580 --> 00:22:33.580]  我們歸正
[00:22:33.580 --> 00:22:35.580]  我們歸正的經驗
[00:22:35.580 --> 00:22:38.580]  當然和我們的工作有關係
[00:22:38.580 --> 00:22:41.580]  當然和我們的家庭有關係
[00:22:41.580 --> 00:22:44.580]  都和社會和教會有關係
[00:22:44.580 --> 00:22:47.580]  這個是我們的理解
[00:22:47.580 --> 00:22:52.580]  所以現在我們回到撒該的故事
[00:22:52.580 --> 00:22:55.580]  撒該是知道自己錯的
[00:22:55.580 --> 00:22:56.580]  所以他歸正
[00:22:56.580 --> 00:22:59.580]  他在用錢的態度方面
[00:22:59.580 --> 00:23:01.580]  賺錢的態度方面
[00:23:01.580 --> 00:23:03.580]  他尤其是在用錢的態度方面
[00:23:03.580 --> 00:23:06.580]  他有一些修正
[00:23:06.580 --> 00:23:08.580]  他分享財富
[00:23:08.580 --> 00:23:12.580]  去償還錢給他欺負過的人
[00:23:12.580 --> 00:23:16.580]  既然他都肯償還
[00:23:16.580 --> 00:23:18.580]  既然分享了財富
[00:23:18.580 --> 00:23:21.580]  昨晚有個姐妹心水很清
[00:23:21.580 --> 00:23:22.580]  她走來問我
[00:23:22.580 --> 00:23:27.580]  曹牧師,他夠不夠還?
[00:23:27.580 --> 00:23:31.580]  他說,沒有了一半
[00:23:31.580 --> 00:23:33.580]  還四倍償還
[00:23:33.580 --> 00:23:34.580]  夠不夠還?
[00:23:34.580 --> 00:23:35.580]  考倒我
[00:23:35.580 --> 00:23:37.580]  我說,讓我回去研究一下
[00:23:37.580 --> 00:23:39.580]  我看了很多書
[00:23:39.580 --> 00:23:41.580]  這個問題問得不錯
[00:23:41.580 --> 00:23:43.580]  這個姐妹說得對
[00:23:43.580 --> 00:23:46.580]  她好像是一半留給自己
[00:23:46.580 --> 00:23:47.580]  四倍償還
[00:23:47.580 --> 00:23:50.580]  其實所剩的無幾
[00:23:50.580 --> 00:23:55.580]  他這個歸正真是很徹底
[00:23:55.580 --> 00:23:59.580]  試想如果一個弟兄這麼徹底歸正
[00:23:59.580 --> 00:24:01.580]  我們都想像
[00:24:01.580 --> 00:24:02.580]  我們都相信
[00:24:02.580 --> 00:24:04.580]  我們都希望撒該
[00:24:04.580 --> 00:24:07.580]  是會停止再不做以前那些
[00:24:07.580 --> 00:24:09.580]  欺負人的工作
[00:24:09.580 --> 00:24:11.580]  剝削人的工作
[00:24:11.580 --> 00:24:14.580]  不忠實的工作
[00:24:14.580 --> 00:24:15.580]  所以我們都希望
[00:24:15.580 --> 00:24:21.580]  他應該繼續去歸正
[00:24:21.580 --> 00:24:25.580]  他不要再參加這種欺負人
[00:24:25.580 --> 00:24:27.580]  剝削人的國度
[00:24:27.580 --> 00:24:29.580]  羅馬帝國的國度
[00:24:29.580 --> 00:24:30.580]  這個enterprise
[00:24:30.580 --> 00:24:35.580]  這個是會使很多人受傷害
[00:24:35.580 --> 00:24:37.580]  如果是這樣想的話
[00:24:37.580 --> 00:24:39.580]  頂姐妹們
[00:24:39.580 --> 00:24:42.580]  撒該是不是應該繼續做稅吏?
[00:24:42.580 --> 00:24:45.580]  假如歸正不是一次過
[00:24:45.580 --> 00:24:46.580]  是持續的
[00:24:46.580 --> 00:24:48.580]  答案就是
[00:24:48.580 --> 00:24:50.580]  No
[00:24:50.580 --> 00:24:52.580]  不應該
[00:24:52.580 --> 00:24:56.580]  他不應該長時間做稅吏
[00:24:56.580 --> 00:25:00.580]  他不應該繼續做稅吏
[00:25:00.580 --> 00:25:01.580]  不然的話
[00:25:01.580 --> 00:25:04.580]  他就會長期在矛盾當中
[00:25:04.580 --> 00:25:06.580]  心靈沒有安寧
[00:25:06.580 --> 00:25:09.580]  因為一方面說要跟耶穌
[00:25:09.580 --> 00:25:14.580]  另一方面就說要做羅馬帝國的員工
[00:25:14.580 --> 00:25:17.580]  而當中又有很多剝削
[00:25:17.580 --> 00:25:20.580]  欺負人的情況
[00:25:20.580 --> 00:25:23.580]  於是就非常的矛盾
[00:25:23.580 --> 00:25:26.580]  究竟他是要侍奉羅馬的國度
[00:25:26.580 --> 00:25:29.580]  還是他要侍奉神的國度
[00:25:29.580 --> 00:25:32.580]  究竟他是以該撒大帝為他的主人
[00:25:32.580 --> 00:25:39.580]  還是他以耶穌基督為他的主人
[00:25:39.580 --> 00:25:44.580]  假如歸信改正是持續的
[00:25:44.580 --> 00:25:49.580]  人的改變應該從工作那裡表現出來
[00:25:49.580 --> 00:25:53.580]  他是要作出一個抉擇
[00:25:53.580 --> 00:25:56.580]  或者他可以做稅吏
[00:25:56.580 --> 00:26:00.580]  在當中改變這些情況
[00:26:00.580 --> 00:26:03.580]  使得不再哈哈爸爸
[00:26:03.580 --> 00:26:07.580]  或者他根本做不到
[00:26:07.580 --> 00:26:09.580]  他還要哈哈爸爸
[00:26:09.580 --> 00:26:11.580]  他沒辦法脫身的話
[00:26:11.580 --> 00:26:15.580]  或者他應該做出一個決定
[00:26:15.580 --> 00:26:19.580]  不要再做稅吏
[00:26:19.580 --> 00:26:24.580]  在今天我們其實一同去思想
[00:26:24.580 --> 00:26:26.580]  我想你們記得
[00:26:26.580 --> 00:26:31.580]  歸信改正是一個持續的過程
[00:26:31.580 --> 00:26:33.580]  我們做牧師的
[00:26:33.580 --> 00:26:36.580]  要不斷的歸信改正
[00:26:36.580 --> 00:26:39.580]  我們的執事教會領袖都是
[00:26:39.580 --> 00:26:42.580]  你們都要是
[00:26:42.580 --> 00:26:46.580]  而歸信改正是在我們的待人接物
[00:26:46.580 --> 00:26:50.580]  在我們生活任何的範圍當中表達出來的
[00:26:50.580 --> 00:26:53.580]  而當中工作就是很明顯的
[00:26:53.580 --> 00:26:54.580]  你說是不是呢?
[00:26:54.580 --> 00:26:57.580]  因為工作的時間很長
[00:26:57.580 --> 00:26:59.580]  所以我們都要知道
[00:26:59.580 --> 00:27:01.580]  我們都要學撒該
[00:27:01.580 --> 00:27:04.580]  不要在工作那裡哈哈爸爸
[00:27:04.580 --> 00:27:08.580]  不要欺控別人,不要傷害別人
[00:27:08.580 --> 00:27:12.580]  我們知道職業和我們的信仰是分不開的
[00:27:12.580 --> 00:27:15.580]  但當然我們又明白到
[00:27:15.580 --> 00:27:19.580]  職業是很難純潔的
[00:27:19.580 --> 00:27:23.580]  因為社會的經濟和政治結構
[00:27:23.580 --> 00:27:26.580]  是相當的複雜
[00:27:26.580 --> 00:27:31.580]  這個是我們生活當中的挑戰
[00:27:31.580 --> 00:27:32.580]  無論如何
[00:27:32.580 --> 00:27:35.580]  從今天的經文我們一同的思考當中
[00:27:35.580 --> 00:27:38.580]  我們可以確定的
[00:27:38.580 --> 00:27:42.580]  有些職業是我們不應該追逐的
[00:27:42.580 --> 00:27:47.580]  如果那些職業是傷害人的
[00:27:47.580 --> 00:27:50.580]  是不愛神的
[00:27:50.580 --> 00:27:53.580]  是和我們相信神有詆毀的
[00:27:53.580 --> 00:27:56.580]  那些工作我們不應該追逐
[00:27:56.580 --> 00:27:58.580]  我們應該離開
[00:27:58.580 --> 00:28:04.580]  假如工作是離開神創造和救贖的目的
[00:28:04.580 --> 00:28:07.580]  是叫我們和神不能和好
[00:28:07.580 --> 00:28:09.580]  和人不能和好
[00:28:09.580 --> 00:28:11.580]  和自己不能和好
[00:28:11.580 --> 00:28:14.580]  和萬物不能和好的話
[00:28:14.580 --> 00:28:17.580]  這些工作我們要離開
[00:28:17.580 --> 00:28:22.580]  我們的工作是需要讓我們能夠
[00:28:22.580 --> 00:28:25.580]  去表達我們歸正的經驗
[00:28:25.580 --> 00:28:28.580]  就是我們能夠在我們工作當中
[00:28:28.580 --> 00:28:31.580]  我們繼續的求神的念文
[00:28:31.580 --> 00:28:34.580]  與神和好
[00:28:34.580 --> 00:28:36.580]  與人和好
[00:28:36.580 --> 00:28:38.580]  與自己和好
[00:28:38.580 --> 00:28:40.580]  與萬物和好
[00:28:40.580 --> 00:28:43.580]  所以弟兄姊妹們
[00:28:43.580 --> 00:28:45.580]  我們都是基督徒
[00:28:45.580 --> 00:28:47.580]  雖然我們是基督徒
[00:28:47.580 --> 00:28:49.580]  我們要記得
[00:28:49.580 --> 00:28:54.580]  我們要繼續的歸信改正
[00:28:54.580 --> 00:28:57.580]  我們要活出神的心意
[00:28:57.580 --> 00:28:59.580]  如果這樣的話
[00:28:59.580 --> 00:29:04.580]  我們應該做誰呢?
[00:29:04.580 --> 00:29:09.580]  我希望他認識了耶穌之後
[00:29:09.580 --> 00:29:11.580]  他不會了
[00:29:11.580 --> 00:29:13.580]  你認為應不應該呢?
[00:29:13.580 --> 00:29:16.580]  還是要繼續這份工作?
[00:29:16.580 --> 00:29:20.580]  或者如果我可以給你們一份工作的話
[00:29:20.580 --> 00:29:23.580]  這是你們繼續思考的問題
[00:29:23.580 --> 00:29:26.580]  在你們的成長班喝茶喝咖啡的時候
[00:29:26.580 --> 00:29:28.580]  再深入思考的問題
[00:29:28.580 --> 00:29:30.580]  有機會見到我的時候
[00:29:30.580 --> 00:29:33.580]  你告訴我你的答案是什麼
[00:29:33.580 --> 00:29:36.580]  你的答案是這樣,為什麼是這樣
[00:29:36.580 --> 00:29:41.580]  我們一同的繼續去明白神的心意
[00:29:41.580 --> 00:29:43.580]  無論如何
[00:29:43.580 --> 00:29:47.580]  我們遇到耶穌基督之後
[00:29:47.580 --> 00:29:52.580]  我們對神的歸正是持續的
[00:29:52.580 --> 00:29:56.580]  求主幫助我們成為清心的人
[00:29:56.580 --> 00:29:58.580]  我們同心禱告
[00:29:58.580 --> 00:30:07.580]  真愛神懇求你恩待我們
[00:30:07.580 --> 00:30:09.580]  繼續的憐憫我們
[00:30:09.580 --> 00:30:12.580]  我們也會繼續的在你面前
[00:30:12.580 --> 00:30:14.580]  去迴轉
[00:30:14.580 --> 00:30:16.580]  我們去歸正
[00:30:16.580 --> 00:30:20.580]  我們願意繼續的
[00:30:20.580 --> 00:30:23.580]  在你的道路上繼續前進
[00:30:23.580 --> 00:30:27.580]  親愛的主,多謝你讓我們今天有一個新的開始
[00:30:27.580 --> 00:30:30.580]  因為我們的主人牧師會來到我們當中
[00:30:30.580 --> 00:30:36.580]  就讓我們以今天成為我們一個很重要的時刻
[00:30:36.580 --> 00:30:38.580]  我們一同在你面前
[00:30:38.580 --> 00:30:41.580]  我們懇求你垂簾我們
[00:30:41.580 --> 00:30:44.580]  讓我們眾人都清心
[00:30:44.580 --> 00:30:46.580]  讓我們眾弟兄姊妹們
[00:30:46.580 --> 00:30:50.580]  常常都去歸正
[00:30:50.580 --> 00:30:53.580]  是能夠常常見到你的面
[00:30:53.580 --> 00:30:56.580]  能夠經歷你的同在
[00:30:56.580 --> 00:31:00.580]  多謝你,多謝你與我們同在
[00:31:00.580 --> 00:31:02.580]  我們這樣的禱告
[00:31:02.580 --> 00:31:04.580]  是奉主耶穌基督的名字求
[00:31:04.580 --> 00:31:06.580]  阿們
