
[00:00:00.000 --> 00:00:01.500]  各位收聽節目 早晨
[00:17:32.760 --> 00:17:33.760]  神揀選
[00:17:33.760 --> 00:17:34.960]  她一定是揀選過的
[00:17:34.960 --> 00:17:36.960]  難道找個
[00:17:36.960 --> 00:17:42.760]  佬佬教教她來做她的兒子的肉身的母親嗎
[00:17:42.760 --> 00:17:43.760]  是不是
[00:17:43.760 --> 00:17:46.560]  當聖子來到這個世上
[00:17:46.560 --> 00:17:48.360]  要成為一個人的時候
[00:17:48.360 --> 00:17:51.760]  是聖靈感恩成為一個人的時候
[00:17:51.760 --> 00:17:53.160]  神是揀選過這個
[00:17:53.160 --> 00:17:54.960]  真是瑪利亞是非常之好的
[00:17:54.960 --> 00:17:56.160]  真是很好的
[00:17:56.160 --> 00:17:59.360]  但是不可以好到當她是神這樣敬拜她的
[00:17:59.360 --> 00:18:00.960]  是不是
[00:18:00.960 --> 00:18:01.760]  那你這樣做法
[00:18:01.760 --> 00:18:04.360]  是不是加多一個神在這裏
[00:18:04.360 --> 00:18:05.360]  是不是除了聖父
[00:18:05.360 --> 00:18:05.760]  聖子
[00:18:05.760 --> 00:18:05.960]  聖靈
[00:18:05.960 --> 00:18:06.960]  三摩一帝的神
[00:18:06.960 --> 00:18:08.960]  是不是另外再加多一件東西在這裏
[00:18:08.960 --> 00:18:11.960]  那你說是不是
[00:18:11.960 --> 00:18:14.960]  攻擊了神
[00:18:14.960 --> 00:18:16.960]  我不是說得太重
[00:18:16.960 --> 00:18:19.960]  是真的
[00:18:19.960 --> 00:18:23.960]  讓我們要順服在神的話語裏
[00:18:23.960 --> 00:18:25.960]  在這裏來說
[00:18:25.960 --> 00:18:26.960]  祂說你求我
[00:18:26.960 --> 00:18:28.960]  我就將列國賜你為基業
[00:18:28.960 --> 00:18:30.960]  將地極賜你為田產
[00:18:30.960 --> 00:18:33.960]  這個就是對利塞雅說的
[00:18:33.960 --> 00:18:35.960]  這麼有趣的
[00:18:35.960 --> 00:18:43.960]  利塞雅都要向神祈求的嗎
[00:18:43.960 --> 00:18:44.960]  我上個星期在培基講到
[00:18:44.960 --> 00:18:46.960]  我就問一個問題
[00:18:46.960 --> 00:18:48.960]  我說你的錢在哪裏
[00:18:48.960 --> 00:18:50.960]  接著那個是甚麼
[00:18:50.960 --> 00:18:53.960]  很多人都回答不了我
[00:18:53.960 --> 00:18:54.960]  很多人回答不了我
[00:18:54.960 --> 00:18:56.960]  有一個舉手回答我說你不要回答
[00:18:56.960 --> 00:18:57.960]  我們是執事會主席
[00:18:57.960 --> 00:18:59.960]  你都回答不了
[00:18:59.960 --> 00:19:01.960]  所以你不要回答
[00:19:01.960 --> 00:19:06.960]  剛才Carrie姐姐都馬上說你的心在哪裏
[00:19:06.960 --> 00:19:12.960]  不過結果找到一個主學老師她回答了我
[00:19:12.960 --> 00:19:16.960]  接著我講起另一度我就說
[00:19:16.960 --> 00:19:19.960]  詩篇第十五篇講甚麼的
[00:19:19.960 --> 00:19:21.960]  沒有人回答我
[00:19:21.960 --> 00:19:22.960]  有一個人說
[00:19:22.960 --> 00:19:23.960]  耶穌就是道路真理生命
[00:19:23.960 --> 00:19:24.960]  我說那個是第十四篇
[00:19:24.960 --> 00:19:25.960]  不是詩篇
[00:19:25.960 --> 00:19:27.960]  是約翰福音第十五篇講甚麼的
[00:19:27.960 --> 00:19:31.960]  他說道路真理生命是第十四篇
[00:19:31.960 --> 00:19:36.960]  我說約翰福音第十七篇講甚麼的
[00:19:36.960 --> 00:19:39.960]  我說他們回答不了
[00:19:39.960 --> 00:19:43.960]  我說是耶穌基督的禱告
[00:19:43.960 --> 00:19:44.960]  耶穌基督的禱告
[00:19:44.960 --> 00:19:46.960]  向天父的禱告
[00:19:46.960 --> 00:19:51.960]  求你將我與你同享的榮耀還給我
[00:19:51.960 --> 00:19:54.960]  因為主耶穌快要離開這個世界的時候
[00:19:54.960 --> 00:19:57.960]  他就向天父祈禱
[00:19:57.960 --> 00:19:58.960]  所以這裏來說
[00:19:58.960 --> 00:20:02.960]  你求我我就將列國賜你為基業
[00:20:02.960 --> 00:20:06.960]  將地極賜你為田產
[00:20:06.960 --> 00:20:09.960]  在列王記上三章第五節
[00:20:09.960 --> 00:20:13.960]  在姬遍瑤華夜間在夢中向所臨門顯現
[00:20:13.960 --> 00:20:18.960]  神說你願我賜你甚麼你可以求
[00:20:18.960 --> 00:20:23.960]  神真是喜悅我們向祂祈求
[00:20:23.960 --> 00:20:26.960]  神叫我們向祂祈求
[00:20:26.960 --> 00:20:28.960]  為甚麼我要選這節聖經呢
[00:20:28.960 --> 00:20:30.960]  其中一個原因是因為所臨門王
[00:20:30.960 --> 00:20:33.960]  所臨門王真是很厲害
[00:20:33.960 --> 00:20:36.960]  你知道所臨門王的智慧是
[00:20:36.960 --> 00:20:38.960]  前無古人後無來者
[00:20:38.960 --> 00:20:40.960]  除了耶穌基督之外
[00:20:40.960 --> 00:20:42.960]  他是最智慧的
[00:20:42.960 --> 00:20:43.960]  為甚麼呢
[00:20:43.960 --> 00:20:45.960]  就是這個祈禱
[00:20:45.960 --> 00:20:46.960]  在這個祈禱裏面
[00:20:46.960 --> 00:20:50.960]  所臨門王在耶和華夜間在夢中
[00:20:50.960 --> 00:20:53.960]  這個就是其中一節聖經
[00:20:53.960 --> 00:20:55.960]  那個學者引用來說
[00:20:55.960 --> 00:20:58.960]  神會在夢裏面和人說話
[00:20:58.960 --> 00:21:00.960]  我都試過一次
[00:21:00.960 --> 00:21:02.960]  不過將來有機會再和你們分享
[00:21:02.960 --> 00:21:04.960]  真是主耶穌和我說話
[00:21:04.960 --> 00:21:06.960]  接著我就做傳道
[00:21:06.960 --> 00:21:08.960]  即是回去再做傳道
[00:21:08.960 --> 00:21:09.960]  我曾經做過傳道
[00:21:09.960 --> 00:21:11.960]  離開了做傳道的工作
[00:21:11.960 --> 00:21:14.960]  到了神給我一個夢和我說話
[00:21:14.960 --> 00:21:15.960]  耶穌基督和我說話
[00:21:15.960 --> 00:21:18.960]  我回去教會做傳道
[00:21:18.960 --> 00:21:20.960]  星期五晚做夢
[00:21:20.960 --> 00:21:22.960]  星期六和牧師說
[00:21:22.960 --> 00:21:24.960]  星期日教會通過
[00:21:24.960 --> 00:21:26.960]  有沒有這麼快
[00:21:26.960 --> 00:21:28.960]  有沒有這麼快
[00:21:28.960 --> 00:21:30.960]  你告訴我
[00:21:30.960 --> 00:21:32.960]  就是這樣
[00:21:32.960 --> 00:21:35.960]  在基片耶和華夜間在夢中
[00:21:35.960 --> 00:21:37.960]  向所臨門顯現
[00:21:37.960 --> 00:21:39.960]  神說你願我賜你甚麼
[00:21:39.960 --> 00:21:40.960]  你可以求
[00:21:40.960 --> 00:21:42.960]  你回去研究
[00:21:42.960 --> 00:21:44.960]  精彩
[00:21:44.960 --> 00:21:46.960]  所臨門王說
[00:21:46.960 --> 00:21:48.960]  那時他是王
[00:21:48.960 --> 00:21:50.960]  我要管理這麼多
[00:21:50.960 --> 00:21:52.960]  我要求你有智慧
[00:21:52.960 --> 00:21:55.960]  如何能夠處理這麼多問題
[00:21:55.960 --> 00:21:57.960]  因為皇帝是領導
[00:21:57.960 --> 00:21:59.960]  是審判官
[00:21:59.960 --> 00:22:02.960]  當時的領導就要去審判
[00:22:02.960 --> 00:22:05.960]  正如聖經裏面有一卷書
[00:22:05.960 --> 00:22:07.960]  叫做《士師記》
[00:22:07.960 --> 00:22:09.960]  你知不知道英文是甚麼
[00:22:09.960 --> 00:22:10.960]  《士師記》
[00:22:10.960 --> 00:22:12.960]  有沒有人知道
[00:22:12.960 --> 00:22:14.960]  是甚麼英文《士師記》
[00:22:14.960 --> 00:22:16.960]  有沒有人知道
[00:22:16.960 --> 00:22:18.960]  是審判官
[00:22:18.960 --> 00:22:20.960]  是審判官
[00:22:20.960 --> 00:22:21.960]  《士師》
[00:22:21.960 --> 00:22:23.960]  怎麼會是審判官
[00:22:23.960 --> 00:22:25.960]  《士師》就是當時他們的領導
[00:22:25.960 --> 00:22:27.960]  去拯救那些以色列人
[00:22:27.960 --> 00:22:29.960]  因為他們犯罪
[00:22:29.960 --> 00:22:30.960]  雖然又壞
[00:22:30.960 --> 00:22:32.960]  壞了之後祈禱求神
[00:22:32.960 --> 00:22:33.960]  求神饒恕他們
[00:22:33.960 --> 00:22:34.960]  派一個士師去幫他們
[00:22:34.960 --> 00:22:35.960]  然後又壞
[00:22:35.960 --> 00:22:36.960]  就是這樣
[00:22:36.960 --> 00:22:38.960]  看見其實是代表了人
[00:22:38.960 --> 00:22:39.960]  人就是這樣
[00:22:39.960 --> 00:22:40.960]  祈禱感恩
[00:22:40.960 --> 00:22:41.960]  然後沒多久又壞
[00:22:41.960 --> 00:22:43.960]  壞了又祈禱求神
[00:22:43.960 --> 00:22:44.960]  然後神又饒恕他們
[00:22:44.960 --> 00:22:45.960]  又救他們一次
[00:22:45.960 --> 00:22:47.960]  而那個士師就是他們的領導
[00:22:47.960 --> 00:22:48.960]  他們的領導
[00:22:48.960 --> 00:22:49.960]  他就是要其中一個
[00:22:49.960 --> 00:22:50.960]  就是要審判
[00:22:50.960 --> 00:22:52.960]  所以英文譯作Judges
[00:22:52.960 --> 00:22:54.960]  用Judges來講
[00:22:54.960 --> 00:22:56.960]  所以所有人問得好
[00:22:56.960 --> 00:22:57.960]  求得好
[00:22:57.960 --> 00:22:59.960]  我們向神求
[00:22:59.960 --> 00:23:01.960]  要求得神喜悅
[00:23:01.960 --> 00:23:04.960]  要知道神的心意是甚麼
[00:23:04.960 --> 00:23:06.960]  這樣求就會得到的
[00:23:06.960 --> 00:23:07.960]  所以詩篇
[00:23:07.960 --> 00:23:08.960]  如果我沒有記錯
[00:23:08.960 --> 00:23:09.960]  第37篇第4篇
[00:23:09.960 --> 00:23:13.960]  又依耶和華為樂,他就將你心裡所求的賜給你
[00:23:13.960 --> 00:23:15.960]  如果我們平日行事為人
[00:23:15.960 --> 00:23:16.960]  是以神為樂的
[00:23:16.960 --> 00:23:18.960]  想起神都會開心的
[00:23:18.960 --> 00:23:21.960]  又依耶和華為樂
[00:23:21.960 --> 00:23:25.960]  神就會將我們心裡所求的賜給我們
[00:23:25.960 --> 00:23:28.960]  當一個人這麼親近神的時候
[00:23:28.960 --> 00:23:29.960]  你不會去妄求
[00:23:29.960 --> 00:23:30.960]  你不會亂求
[00:23:30.960 --> 00:23:32.960]  是不是
[00:23:32.960 --> 00:23:35.960]  所以神會將我們心裡所求的賜給我們
[00:23:35.960 --> 00:23:36.960]  不過聖經也說
[00:23:36.960 --> 00:23:38.960]  神所賜給我們所求的
[00:23:38.960 --> 00:23:41.960]  是對我們好的
[00:23:41.960 --> 00:23:43.960]  祂賜給我們
[00:23:43.960 --> 00:23:45.960]  但祂賜給我們一個好的
[00:23:45.960 --> 00:23:48.960]  不是說我想要甚麼就給甚麼
[00:23:48.960 --> 00:23:51.960]  有機會再和大家分享
[00:23:51.960 --> 00:23:53.960]  為甚麼我特別講所羅門呢
[00:23:53.960 --> 00:23:54.960]  原來所羅門是甚麼
[00:23:54.960 --> 00:23:57.960]  是尼塞雅的預表
[00:23:57.960 --> 00:24:02.960]  我今早起床再一次看經文的時候
[00:24:02.960 --> 00:24:04.960]  我又再研究一下
[00:24:04.960 --> 00:24:08.960]  我發現有一篇文章是藤近輝牧師寫的
[00:24:08.960 --> 00:24:10.960]  N年前寫的
[00:24:10.960 --> 00:24:14.960]  他說在舊約裡面有七個人物
[00:24:14.960 --> 00:24:16.960]  是預表耶穌基督的
[00:24:16.960 --> 00:24:17.960]  哪七個呢
[00:24:17.960 --> 00:24:20.960]  其中一個就是摩西
[00:24:20.960 --> 00:24:22.960]  摩西預表耶穌是先知
[00:24:22.960 --> 00:24:25.960]  阿倫預表耶穌是大祭司
[00:24:25.960 --> 00:24:28.960]  大衛預表了耶穌是君王
[00:24:28.960 --> 00:24:30.960]  約書亞代表了甚麼
[00:24:30.960 --> 00:24:32.960]  約書亞就是摩西進不了這個迦南
[00:24:32.960 --> 00:24:35.960]  由約書亞繼續帶領進去
[00:24:35.960 --> 00:24:38.960]  約書亞就是預表了耶穌將會帶領
[00:24:38.960 --> 00:24:42.960]  祂的子民進到迦南美地
[00:24:42.960 --> 00:24:44.960]  即是進到天國裡面
[00:24:44.960 --> 00:24:49.960]  耶穌會再回來帶我們去到新天新地那裡
[00:24:49.960 --> 00:24:51.960]  然後約瑟
[00:24:51.960 --> 00:24:55.960]  約瑟也是耶穌基督舊約裡面的預表
[00:24:55.960 --> 00:24:56.960]  預表甚麼呢
[00:24:56.960 --> 00:24:58.960]  就是耶穌要被出賣
[00:24:58.960 --> 00:24:59.960]  耶穌是不是被人出賣
[00:24:59.960 --> 00:25:01.960]  約瑟是不是被兄弟出賣
[00:25:01.960 --> 00:25:03.960]  和祂最親的人出賣祂
[00:25:03.960 --> 00:25:04.960]  是不是
[00:25:04.960 --> 00:25:05.960]  主耶穌是不是被人出賣
[00:25:05.960 --> 00:25:08.960]  猶大經常跟著祂一起的
[00:25:08.960 --> 00:25:10.960]  出賣祂
[00:25:10.960 --> 00:25:12.960]  然後說到甚麼
[00:25:12.960 --> 00:25:13.960]  就是所羅門
[00:25:13.960 --> 00:25:15.960]  所羅門是有甚麼東西預表耶穌
[00:25:15.960 --> 00:25:18.960]  所羅門王是雅歌裡面那首
[00:25:18.960 --> 00:25:20.960]  雅歌是說到
[00:25:20.960 --> 00:25:22.960]  Songs of Solomon就是雅歌
[00:25:22.960 --> 00:25:23.960]  就是甚麼
[00:25:23.960 --> 00:25:25.960]  就是那個良人
[00:25:25.960 --> 00:25:27.960]  良人屬我
[00:25:27.960 --> 00:25:28.960]  我屬良人
[00:25:28.960 --> 00:25:29.960]  就預表了甚麼
[00:25:29.960 --> 00:25:32.960]  預表了耶穌基督和我們的關係
[00:25:32.960 --> 00:25:34.960]  耶穌基督和教會的關係
[00:25:34.960 --> 00:25:36.960]  教會是基督的身父
[00:25:36.960 --> 00:25:37.960]  看到嗎
[00:25:37.960 --> 00:25:39.960]  最後一個預表就是Isaac
[00:25:39.960 --> 00:25:40.960]  以撒
[00:25:40.960 --> 00:25:41.960]  以撒是甚麼
[00:25:41.960 --> 00:25:42.960]  亞伯拉罕的兒子
[00:25:42.960 --> 00:25:44.960]  要獻上這個兒子
[00:25:44.960 --> 00:25:45.960]  獻上這個兒子
[00:25:45.960 --> 00:25:47.960]  正如天父獻上
[00:25:47.960 --> 00:25:49.960]  差遣耶穌基督
[00:25:49.960 --> 00:25:51.960]  成為一個活祭
[00:25:51.960 --> 00:25:52.960]  活祭
[00:25:52.960 --> 00:25:54.960]  但是他要死亡
[00:25:54.960 --> 00:25:56.960]  獻上這個祭去贖罪祭
[00:25:56.960 --> 00:25:57.960]  看到嗎
[00:25:57.960 --> 00:25:59.960]  所以原來在這裡來說
[00:25:59.960 --> 00:26:01.960]  所羅門王就是預表了
[00:26:01.960 --> 00:26:03.960]  預表了其中一個預表
[00:26:03.960 --> 00:26:04.960]  七個預表裡面其中一個預表
[00:26:04.960 --> 00:26:06.960]  是彌創雅
[00:26:06.960 --> 00:26:08.960]  嘩 時間是這樣的
[00:26:08.960 --> 00:26:12.960]  好了 我要跳了
[00:26:12.960 --> 00:26:15.960]  唉 真是
[00:26:15.960 --> 00:26:17.960]  很難決定
[00:26:17.960 --> 00:26:20.960]  啟示錄十一章第十五節第七
[00:26:20.960 --> 00:26:21.960]  為天使吹號
[00:26:21.960 --> 00:26:22.960]  天上就有大聲音說
[00:26:22.960 --> 00:26:24.960]  世上的國已成了我們的主
[00:26:24.960 --> 00:26:27.960]  和祂所立的基督的國了
[00:26:27.960 --> 00:26:30.960]  祂要作王直到永永遠遠
[00:26:30.960 --> 00:26:33.960]  無論這個世界所有那些
[00:26:33.960 --> 00:26:35.960]  有權有勢力的人
[00:26:35.960 --> 00:26:37.960]  怎樣要想去抗拒神
[00:26:37.960 --> 00:26:39.960]  和抗拒受高者
[00:26:39.960 --> 00:26:41.960]  但是神所決定的東西
[00:26:41.960 --> 00:26:43.960]  沒有人能夠可以改變
[00:26:43.960 --> 00:26:46.960]  沒有人能夠可以改變
[00:26:46.960 --> 00:26:49.960]  所以我們的心應該要很淡定
[00:26:49.960 --> 00:26:50.960]  因為萬事互相效力
[00:26:50.960 --> 00:26:52.960]  叫愛神的人得益處
[00:26:52.960 --> 00:26:54.960]  福是由我們選擇的
[00:26:54.960 --> 00:26:56.960]  無論個人
[00:26:56.960 --> 00:26:58.960]  當我們選擇跟從神的時候
[00:26:58.960 --> 00:26:59.960]  什麼事情發生
[00:26:59.960 --> 00:27:01.960]  我們都會得到好處
[00:27:01.960 --> 00:27:03.960]  得到益處
[00:27:03.960 --> 00:27:05.960]  當時可能會覺得很痛苦
[00:27:05.960 --> 00:27:07.960]  很辛苦
[00:27:07.960 --> 00:27:08.960]  但是
[00:27:08.960 --> 00:27:11.960]  只要我們繼續愛神的時候
[00:27:11.960 --> 00:27:14.960]  那些苦難
[00:27:14.960 --> 00:27:19.960]  是變成我們磨練的必經之道
[00:27:20.960 --> 00:27:22.960]  薑
[00:27:22.960 --> 00:27:24.960]  不磨就不辣
[00:27:24.960 --> 00:27:25.960]  傷不體不發我們不說了
[00:27:25.960 --> 00:27:27.960]  薑不磨就不辣
[00:27:27.960 --> 00:27:28.960]  你拿一塊薑
[00:27:28.960 --> 00:27:30.960]  我天天都吃薑的
[00:27:30.960 --> 00:27:32.960]  我天天都拿一塊薑來煲咖啡的
[00:27:32.960 --> 00:27:34.960]  我就不磨它
[00:27:34.960 --> 00:27:36.960]  我再切幾刀下去
[00:27:36.960 --> 00:27:38.960]  那塊薑很痛苦
[00:27:38.960 --> 00:27:40.960]  我再切幾刀下去
[00:27:40.960 --> 00:27:41.960]  我想它出味啊
[00:27:41.960 --> 00:27:42.960]  蒜頭一樣
[00:27:42.960 --> 00:27:43.960]  兩粒蒜頭
[00:27:43.960 --> 00:27:44.960]  剝了皮之後
[00:27:44.960 --> 00:27:45.960]  我再切幾刀下去
[00:27:45.960 --> 00:27:48.960]  放進那些不鏽鋼的鍋裡煲水
[00:27:48.960 --> 00:27:51.960]  用那些水來煲咖啡
[00:27:51.960 --> 00:27:54.960]  所以我都是感謝主
[00:27:54.960 --> 00:27:56.960]  我比較少感冒那些東西
[00:27:56.960 --> 00:27:57.960]  當然打了感冒針
[00:27:57.960 --> 00:27:58.960]  但仍然都是這個原因
[00:27:58.960 --> 00:28:00.960]  我覺得是其中一個因素
[00:28:00.960 --> 00:28:02.960]  真的少一點傷風感冒那些東西
[00:28:02.960 --> 00:28:04.960]  因為我天天都用薑和蒜頭煲水
[00:28:04.960 --> 00:28:05.960]  喝咖啡
[00:28:05.960 --> 00:28:08.960]  這個只不過是其中兩個ingredients
[00:28:08.960 --> 00:28:10.960]  再給你一個秘方
[00:28:19.960 --> 00:28:20.960]  我們要小心啊
[00:28:20.960 --> 00:28:22.960]  有誰不想有錢呢
[00:28:22.960 --> 00:28:23.960]  我問你
[00:28:23.960 --> 00:28:24.960]  我也想有錢啊
[00:28:24.960 --> 00:28:26.960]  因為當我有錢的時候
[00:28:26.960 --> 00:28:28.960]  我就可以買一間大一點的屋
[00:28:28.960 --> 00:28:30.960]  買張大的按摩椅
[00:28:30.960 --> 00:28:32.960]  就不用師母了
[00:28:32.960 --> 00:28:33.960]  我們屋子那麼小
[00:28:33.960 --> 00:28:35.960]  怎麼買張大按摩椅啊
[00:28:35.960 --> 00:28:36.960]  買個那些叫做什麼
[00:28:36.960 --> 00:28:38.960]  天使異變就算了
[00:28:38.960 --> 00:28:41.960]  其實我很喜歡大的按摩椅
[00:28:41.960 --> 00:28:42.960]  坐在裡面
[00:28:42.960 --> 00:28:44.960]  一邊按摩
[00:28:44.960 --> 00:28:46.960]  一邊聽講道
[00:28:46.960 --> 00:28:48.960]  真的啊
[00:28:48.960 --> 00:28:49.960]  有時聽自己講
[00:28:49.960 --> 00:28:50.960]  有時聽別人講
[00:28:50.960 --> 00:28:52.960]  或者一邊祈禱
[00:28:52.960 --> 00:28:55.960]  一邊聽一邊會睡覺的
[00:28:55.960 --> 00:28:57.960]  在祈禱中睡覺是一件美事
[00:28:57.960 --> 00:29:01.960]  聽講道中睡覺都是美事
[00:29:01.960 --> 00:29:04.960]  最重要是會醒
[00:29:04.960 --> 00:29:05.960]  我真的天天都按摩
[00:29:05.960 --> 00:29:06.960]  今天早上沒有啊
[00:29:06.960 --> 00:29:08.960]  今天早上沒有按摩
[00:29:08.960 --> 00:29:09.960]  不過我今天下午回去
[00:29:09.960 --> 00:29:10.960]  晚上我會按摩
[00:29:10.960 --> 00:29:11.960]  很舒服的啊
[00:29:11.960 --> 00:29:13.960]  是不是很relax的啊
[00:29:13.960 --> 00:29:16.960]  不然怎麼能夠捱得住那麼多的壓力啊
[00:29:16.960 --> 00:29:18.960]  是不是
[00:29:18.960 --> 00:29:21.960]  一定要去愛惜自己
[00:29:21.960 --> 00:29:22.960]  所以我吃午飯
[00:29:22.960 --> 00:29:24.960]  通常我不跟別人一起的
[00:29:24.960 --> 00:29:25.960]  我自己一個人吃午飯
[00:29:25.960 --> 00:29:27.960]  拿張報紙看
[00:29:27.960 --> 00:29:29.960]  寧寧靜靜
[00:29:29.960 --> 00:29:31.960]  用來減壓的其實
[00:29:31.960 --> 00:29:39.960]  不要自己爭那些名利那些
[00:29:39.960 --> 00:29:41.960]  如果神賜給你的財富
[00:29:41.960 --> 00:29:43.960]  感謝神
[00:29:43.960 --> 00:29:45.960]  不過要正路的
[00:29:45.960 --> 00:29:47.960]  是不是
[00:29:47.960 --> 00:29:50.960]  針研講的
[00:29:50.960 --> 00:29:53.960]  妻子是神所賜的
[00:29:53.960 --> 00:29:55.960]  財富是父母給的
[00:29:55.960 --> 00:29:58.960]  這個針研其中一個經文有這樣講的
[00:29:58.960 --> 00:30:01.960]  父母如果是積蓄給你
[00:30:01.960 --> 00:30:03.960]  作為他的兒女
[00:30:03.960 --> 00:30:05.960]  是不是說
[00:30:05.960 --> 00:30:06.960]  哎呀哎呀不好意思啊
[00:30:06.960 --> 00:30:07.960]  會不會這樣啊
[00:30:07.960 --> 00:30:08.960]  不需要的
[00:30:08.960 --> 00:30:12.960]  因為父母他們有積蓄
[00:30:12.960 --> 00:30:13.960]  正路的
[00:30:13.960 --> 00:30:14.960]  給你
[00:30:14.960 --> 00:30:15.960]  又不是叫你去爭
[00:30:15.960 --> 00:30:16.960]  他給你的嘛
[00:30:16.960 --> 00:30:17.960]  是不是
[00:30:17.960 --> 00:30:22.960]  所以無論金錢財富名譽地位身份
[00:30:22.960 --> 00:30:24.960]  如果是神給我們的
[00:30:24.960 --> 00:30:26.960]  我們不是說受之無愧
[00:30:26.960 --> 00:30:27.960]  不是
[00:30:27.960 --> 00:30:28.960]  我們說感恩
[00:30:28.960 --> 00:30:29.960]  是不是
[00:30:29.960 --> 00:30:30.960]  就是感恩
[00:30:30.960 --> 00:30:33.960]  正如一個長輩過年給你一封利是
[00:30:33.960 --> 00:30:34.960]  哎呀哎呀不好意思啊
[00:30:34.960 --> 00:30:36.960]  不要啊不要啊這樣啊
[00:30:36.960 --> 00:30:37.960]  會不會這樣啊
[00:30:37.960 --> 00:30:41.960]  我覺得他長輩他們過年給我一封利是
[00:30:41.960 --> 00:30:42.960]  我買東西吃
[00:30:42.960 --> 00:30:43.960]  我就收了他
[00:30:43.960 --> 00:30:44.960]  是不是
[00:30:44.960 --> 00:30:45.960]  就不要拿出來
[00:30:45.960 --> 00:30:47.960]  硬啊
[00:30:47.960 --> 00:30:49.960]  我小時候啊
[00:30:49.960 --> 00:30:50.960]  我說什麼我有一個女兒啊
[00:30:50.960 --> 00:30:52.960]  我們去帶她的時候
[00:30:52.960 --> 00:30:53.960]  很多年前了
[00:30:53.960 --> 00:30:54.960]  就是20年前起碼
[00:30:54.960 --> 00:30:56.960]  那你不知道人家
[00:30:56.960 --> 00:30:57.960]  不知道為什麼有個
[00:30:57.960 --> 00:30:59.960]  有些阿姨還是叔叔給她一個利是
[00:30:59.960 --> 00:31:00.960]  一拿出來
[00:31:00.960 --> 00:31:01.960]  硬的
[00:31:01.960 --> 00:31:02.960]  你知道硬的是什麼意思嗎
[00:31:02.960 --> 00:31:05.960]  不知道是一元還是兩元還是五元啊
[00:31:05.960 --> 00:31:06.960]  從來都沒試過的嘛
[00:31:06.960 --> 00:31:07.960]  是不是
[00:31:07.960 --> 00:31:08.960]  硬的
[00:31:08.960 --> 00:31:13.960]  小朋友不懂就沒辦法了
[00:31:13.960 --> 00:31:16.960]  所以弟兄姊妹
[00:31:16.960 --> 00:31:19.960]  千萬不要自己去爭名爭利爭錢
[00:31:19.960 --> 00:31:21.960]  爭身份爭地位
[00:31:21.960 --> 00:31:23.960]  是stupidity
[00:31:23.960 --> 00:31:25.960]  是stupidity
[00:31:25.960 --> 00:31:27.960]  神不喜歡你
[00:31:27.960 --> 00:31:28.960]  你可以爭到的
[00:31:28.960 --> 00:31:29.960]  可以嗎
[00:31:29.960 --> 00:31:30.960]  多少人爭到啊
[00:31:30.960 --> 00:31:32.960]  就算在基督教的圈子裡面
[00:31:32.960 --> 00:31:34.960]  就算在一個教會的圈子裡面
[00:31:34.960 --> 00:31:36.960]  一樣可以將自己高舉
[00:31:36.960 --> 00:31:38.960]  但是聖經告訴我們
[00:31:38.960 --> 00:31:40.960]  凡自高的要降為卑
[00:31:40.960 --> 00:31:43.960]  撒旦魔鬼就蠢到這樣
[00:31:43.960 --> 00:31:45.960]  蠢到他要升高自己
[00:31:45.960 --> 00:31:46.960]  還要高過神啊
[00:31:46.960 --> 00:31:49.960]  你升高自己都不要緊
[00:31:49.960 --> 00:31:50.960]  其實都是要緊啊
[00:31:50.960 --> 00:31:53.960]  但是不要緊的搞到他要升高過神啊
[00:31:53.960 --> 00:31:55.960]  真是stupid不stupid啊
[00:31:55.960 --> 00:31:59.960]  Satan is the father of stupidity
[00:31:59.960 --> 00:32:03.960]  但其實他很聰明啊
[00:32:03.960 --> 00:32:05.960]  聖經說的很厲害很漂亮
[00:32:05.960 --> 00:32:06.960]  我都說了
[00:32:06.960 --> 00:32:08.960]  你看回以塞俠書第十四章
[00:32:08.960 --> 00:32:10.960]  以西傑書第二十八章
[00:32:10.960 --> 00:32:11.960]  嘩
[00:32:11.960 --> 00:32:13.960]  比鬼火還要漂亮
[00:32:13.960 --> 00:32:15.960]  如果以聖經的形容
[00:32:15.960 --> 00:32:18.960]  用各種的寶石來形容啊
[00:32:18.960 --> 00:32:19.960]  女士很喜歡那些
[00:32:19.960 --> 00:32:20.960]  銀綠色那些
[00:32:20.960 --> 00:32:22.960]  閃呀閃呀那些
[00:32:22.960 --> 00:32:23.960]  用各種的寶石
[00:32:23.960 --> 00:32:25.960]  就是有這麼漂亮
[00:32:25.960 --> 00:32:27.960]  說得這麼漂亮
[00:32:27.960 --> 00:32:28.960]  但是壞了什麼
[00:32:28.960 --> 00:32:29.960]  自高自大啊
[00:32:29.960 --> 00:32:31.960]  所以求主饒恕我們
[00:32:31.960 --> 00:32:34.960]  如果有些自高自大的心態在這裡
[00:32:34.960 --> 00:32:35.960]  立即要說
[00:32:35.960 --> 00:32:36.960]  撒旦你退去
[00:32:36.960 --> 00:32:38.960]  奉耶穌的命要你走
[00:32:38.960 --> 00:32:40.960]  要奉耶穌的命啊
[00:32:40.960 --> 00:32:42.960]  要不然就趕他不走啊
[00:32:42.960 --> 00:32:44.960]  哇牧師
[00:32:44.960 --> 00:32:46.960]  你今天一定講不完這邊了
[00:32:46.960 --> 00:32:47.960]  那有什麼所謂啊
[00:32:47.960 --> 00:32:49.960]  因為耶穌都說
