
[00:00:00.000 --> 00:00:02.200]  好 或者我們開始正道之先的時侯
[00:16:49.880 --> 00:16:50.840]  一杯涼水
[00:16:50.840 --> 00:16:53.440]  你和我都可以做得到的
[00:16:53.440 --> 00:16:54.400]  問題就是
[00:16:54.400 --> 00:16:56.880]  你和我有沒有做
[00:16:56.880 --> 00:16:59.200]  因為我去吃飯
[00:16:59.200 --> 00:17:01.680]  他們那間是我的飯堂
[00:17:01.680 --> 00:17:03.200]  我坐在那裡吃飯
[00:17:03.200 --> 00:17:04.600]  突然聽到有人說
[00:17:04.600 --> 00:17:07.360]  你可不可以請我吃一頓飯
[00:17:07.360 --> 00:17:08.280]  我以為是跟其他人說
[00:17:08.280 --> 00:17:11.640]  我不是很認識的
[00:17:11.640 --> 00:17:14.200]  原來他在跟我講
[00:17:14.200 --> 00:17:15.560]  你是誰?
[00:17:15.560 --> 00:17:16.400]  他說
[00:17:16.400 --> 00:17:19.960]  先生你可不可以請我吃一頓飯
[00:17:19.960 --> 00:17:21.440]  我說為什麼?
[00:17:21.440 --> 00:17:22.800]  他說我約了一個人
[00:17:22.800 --> 00:17:24.640]  不過他們不在
[00:17:24.640 --> 00:17:28.560]  我看到他有一點點的感覺
[00:17:28.560 --> 00:17:30.360]  好像是醫生那樣
[00:17:30.360 --> 00:17:33.920]  他說你可不可以請我吃一頓飯
[00:17:33.920 --> 00:17:35.480]  如果突然有人這樣跟他說
[00:17:35.480 --> 00:17:39.480]  你可不可以請我吃一頓飯
[00:17:39.480 --> 00:17:40.640]  我們作為教務同工
[00:17:40.640 --> 00:17:41.560]  我們有原則
[00:17:41.560 --> 00:17:43.720]  我們不會給錢的
[00:17:43.720 --> 00:17:45.000]  我怕有些人
[00:17:45.000 --> 00:17:47.880]  但是飯一定給的
[00:17:47.880 --> 00:17:49.120]  他說沒有飯吃
[00:17:49.120 --> 00:17:51.160]  我怎樣都要請吃一頓飯的
[00:17:51.160 --> 00:17:52.360]  所以我說好
[00:17:52.360 --> 00:17:53.000]  不要緊
[00:17:53.000 --> 00:17:54.320]  你等等
[00:17:54.320 --> 00:17:55.520]  我和你買
[00:17:55.520 --> 00:17:58.640]  買了他自己去
[00:17:58.640 --> 00:18:00.840]  我又試過
[00:18:00.840 --> 00:18:02.640]  這是之前的一段時間
[00:18:02.640 --> 00:18:03.880]  有一段時間大家知道
[00:18:03.880 --> 00:18:07.960]  他早期在紅磡的車出貨的那段時間
[00:18:07.960 --> 00:18:09.520]  那些車很複雜
[00:18:09.520 --> 00:18:10.920]  很多東西
[00:18:10.920 --> 00:18:13.640]  巴士的製品很重要
[00:18:13.640 --> 00:18:15.040]  我在大圍住的
[00:18:15.040 --> 00:18:16.320]  我坐巴士
[00:18:16.320 --> 00:18:18.520]  在那裡等一等
[00:18:18.520 --> 00:18:19.760]  都等不到車
[00:18:19.760 --> 00:18:20.960]  等了很久
[00:18:20.960 --> 00:18:22.400]  終於有一輛了
[00:18:22.400 --> 00:18:23.560]  不過是怎樣
[00:18:23.560 --> 00:18:25.320]  坐到滿滿的
[00:18:25.320 --> 00:18:27.120]  那輛走了
[00:18:27.120 --> 00:18:28.520]  再等再等
[00:18:28.520 --> 00:18:29.920]  又來一輛
[00:18:29.920 --> 00:18:31.720]  坐得很緊要
[00:18:31.720 --> 00:18:33.200]  不過這次不同
[00:18:33.200 --> 00:18:36.400]  站長去阻礙司機不要開車
[00:18:36.400 --> 00:18:37.720]  你可不可以開後面
[00:18:37.720 --> 00:18:41.960]  你知道裡面塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞塞它在後面門
[00:18:41.960 --> 00:18:42.760]  開來做什麼
[00:18:42.760 --> 00:18:45.280]  他說你們上得多就得多
[00:18:45.280 --> 00:18:46.560]  我第一次
[00:18:46.560 --> 00:18:53.560]  都不夠膽上,覺得好像不太好,沒督到,沒給錢,我就再等,那輛車又開走
[00:18:53.560 --> 00:18:55.360]  接著又等一段時間
[00:18:55.360 --> 00:18:57.360]  第二輛車又來,塞到滿了
[00:18:57.360 --> 00:18:59.360]  這個站長又再來
[00:18:59.360 --> 00:19:01.160]  叫司機先不要開車
[00:19:01.160 --> 00:19:02.360]  開後門那裡
[00:19:02.360 --> 00:19:03.360]  就跟我們說
[00:19:03.360 --> 00:19:05.960]  你們上得多就得多
[00:19:05.960 --> 00:19:07.760]  在那裡扶著我們
[00:19:07.760 --> 00:19:10.160]  我心裏很受感動
[00:19:10.160 --> 00:19:12.960]  其實完全不需要做這件事
[00:19:12.960 --> 00:19:15.760]  因為知道很多人等隊很長很長
[00:19:15.760 --> 00:19:18.760]  每輛車都是塞滿了
[00:19:18.760 --> 00:19:23.360]  我相信是願意為我們不相識的人
[00:19:23.360 --> 00:19:26.960]  去願意為我們多走一步
[00:19:26.960 --> 00:19:31.760]  不知道你和我會不會都為身邊的人多走一步
[00:19:31.760 --> 00:19:35.960]  雖然我說集中討論在教會裏面的關係
[00:19:35.960 --> 00:19:39.160]  但不代表我們只關心教會裏面的事情
[00:19:39.160 --> 00:19:41.760]  因為如果你和我能夠在很多困難
[00:19:41.760 --> 00:19:42.960]  很多障礙當中
[00:19:42.960 --> 00:19:44.360]  很多不同當中
[00:19:44.360 --> 00:19:47.960]  我們仍然活出那份彼此相愛
[00:19:47.960 --> 00:19:49.560]  人家看到的
[00:19:49.560 --> 00:19:51.360]  看到我們有點不同
[00:19:51.360 --> 00:19:54.760]  我們又能夠在世上造炎造光
[00:19:54.760 --> 00:19:56.760]  我們能夠在苦難當中
[00:19:56.760 --> 00:19:57.960]  困惑當中
[00:19:57.960 --> 00:20:00.160]  去傳遞一個愛的訊息
[00:20:00.160 --> 00:20:01.560]  一個盼望訊息
[00:20:01.560 --> 00:20:05.160]  告訴別人有出路
[00:20:05.160 --> 00:20:06.760]  我感謝主
[00:20:06.760 --> 00:20:09.360]  主讓我經歷到去學習的愛
[00:20:09.360 --> 00:20:10.960]  也經歷到被愛
[00:20:10.960 --> 00:20:14.360]  我再次去強調去指出
[00:20:14.360 --> 00:20:16.160]  當在宗母那段時間
[00:20:16.160 --> 00:20:18.360]  主去審判我們那段時間
[00:20:18.360 --> 00:20:20.960]  是要看你和看我
[00:20:20.960 --> 00:20:24.560]  有沒有留意到我們身邊的弟兄姊妹
[00:20:24.560 --> 00:20:26.560]  他的需要是甚麼
[00:20:26.560 --> 00:20:28.160]  他的處境是甚麼
[00:20:28.160 --> 00:20:32.360]  我們有沒有去送出一塊麵包
[00:20:32.360 --> 00:20:37.760]  有沒有去遞出一杯涼水
[00:20:37.760 --> 00:20:45.560]  主會按這些來審判你和我
[00:20:45.560 --> 00:20:49.360]  在此我們要再留意問
[00:20:49.360 --> 00:20:51.560]  主的審判是很具體的
[00:20:51.560 --> 00:20:53.960]  就是看我們當中有沒有人缺醫
[00:20:53.960 --> 00:20:55.360]  有沒有人缺食
[00:20:55.360 --> 00:20:57.360]  有沒有人沒有容身之所
[00:20:57.360 --> 00:20:58.960]  有沒有人病了
[00:20:58.960 --> 00:21:01.560]  或者有沒有人坐牢
[00:21:01.560 --> 00:21:02.960]  或者去到拘留
[00:21:02.960 --> 00:21:10.360]  我們是否這樣去實踐愛的使命
[00:21:10.360 --> 00:21:12.960]  我在讀經文那段時間
[00:21:12.960 --> 00:21:14.360]  主去審判那段時間
[00:21:14.360 --> 00:21:15.760]  二人回答
[00:21:15.760 --> 00:21:17.160]  二人回答那段時間
[00:21:17.160 --> 00:21:18.760]  覺得有點驚訝
[00:21:18.760 --> 00:21:20.360]  好像摸不著頭腦
[00:21:20.360 --> 00:21:22.960]  為何主會這樣說
[00:21:22.960 --> 00:21:24.960]  因為主說我渴了
[00:21:24.960 --> 00:21:26.360]  你給我喝
[00:21:26.360 --> 00:21:28.360]  餓了你給我吃
[00:21:28.360 --> 00:21:29.360]  所以二人就說
[00:21:29.360 --> 00:21:35.360]  主呀,我何時見你餓給你吃
[00:21:35.360 --> 00:21:38.560]  主呀,我何時見你口渴
[00:21:38.560 --> 00:21:40.360]  給你那杯涼水
[00:21:40.360 --> 00:21:44.560]  主呀,何時見到你作客女
[00:21:44.560 --> 00:21:47.760]  何時見到你赤身露體
[00:21:47.760 --> 00:21:49.560]  何時見到你病
[00:21:49.560 --> 00:21:52.960]  何時見到你下了監
[00:21:52.960 --> 00:21:55.360]  對這班二人來說
[00:21:55.360 --> 00:21:58.360]  他們不明白為何主會讚賞他們
[00:21:58.360 --> 00:22:02.960]  因為他在服侍這班有需要的人那段時間
[00:22:02.960 --> 00:22:06.760]  他從來沒有想過有甚麼功勞
[00:22:06.760 --> 00:22:08.760]  是我們應做的
[00:22:08.760 --> 00:22:11.960]  他服侍在我們當中最微小
[00:22:11.960 --> 00:22:14.760]  或者最不起眼的弟兄姊妹
[00:22:14.760 --> 00:22:16.360]  對這班人來說
[00:22:16.360 --> 00:22:17.960]  他覺得是應份的
[00:22:17.960 --> 00:22:19.760]  是理所當然的
[00:22:19.760 --> 00:22:21.960]  不需要去賞賜的
[00:22:21.960 --> 00:22:23.760]  因此他就對主說
[00:22:23.760 --> 00:22:25.160]  主呀,我做過甚麼
[00:22:25.160 --> 00:22:26.560]  你這樣稱讚我
[00:22:26.560 --> 00:22:28.160]  我沒有見過你餓
[00:22:28.160 --> 00:22:30.760]  我沒有見過你口渴
[00:22:30.760 --> 00:22:32.160]  我一直看這段時間
[00:22:32.160 --> 00:22:35.560]  來到這班主所稱他的人
[00:22:35.560 --> 00:22:38.560]  他的服侍是發自內心的
[00:22:38.560 --> 00:22:41.760]  他的服侍是不求回報的
[00:22:41.760 --> 00:22:43.160]  在此我也想
[00:22:43.160 --> 00:22:45.360]  我們梁法堂弟兄姊妹
[00:22:45.360 --> 00:22:46.560]  我希望你身邊
[00:22:46.560 --> 00:22:47.760]  特別這段時間
[00:22:47.760 --> 00:22:48.960]  總有一些人
[00:22:48.960 --> 00:22:50.760]  很需要人安慰的
[00:22:50.760 --> 00:22:53.560]  總有些人需要你拍拍肩膀的
[00:22:53.560 --> 00:22:56.560]  總有些人可能借你肩膀去喊喊
[00:22:56.560 --> 00:22:58.760]  有些人可能需要你的手去摟摟抱抱
[00:22:58.760 --> 00:23:02.560]  這就是很多很多人有這個需要
[00:23:02.560 --> 00:23:05.360]  你願意為你身邊有需要的人
[00:23:05.360 --> 00:23:07.960]  去伸出援手
[00:23:07.960 --> 00:23:09.760]  一杯涼水
[00:23:09.760 --> 00:23:12.760]  有一塊麵包給他們
[00:23:12.760 --> 00:23:16.360]  這班義人就是這樣回應主
[00:23:16.360 --> 00:23:18.160]  同樣被咒詛的人
[00:23:18.160 --> 00:23:20.960]  你留意到主的審判都是一樣的
[00:23:20.960 --> 00:23:22.360]  被咒詛的人
[00:23:22.360 --> 00:23:24.560]  他對主也有一個回應
[00:23:24.560 --> 00:23:26.760]  他的回應大致都是相同的
[00:23:26.760 --> 00:23:28.160]  他說主啊
[00:23:28.160 --> 00:23:30.960]  我甚麼時候見過你口渴
[00:23:30.960 --> 00:23:33.160]  甚麼時候見過你肚餓
[00:23:33.160 --> 00:23:35.560]  我甚麼時候見你做過黑女
[00:23:35.560 --> 00:23:36.760]  我甚麼時候見你赤身後底
[00:23:36.760 --> 00:23:39.160]  我甚麼時候見到你怎樣的病
[00:23:39.160 --> 00:23:41.760]  我沒有見過你下在監裡
[00:23:41.760 --> 00:23:44.160]  對這班不義的人
[00:23:44.160 --> 00:23:47.160]  他似乎當主去審判那段時間
[00:23:47.160 --> 00:23:48.560]  去抗議
[00:23:48.560 --> 00:23:50.760]  他抗議我沒有見過你的主
[00:23:50.760 --> 00:23:52.560]  我沒有見過你
[00:23:52.560 --> 00:23:54.160]  我沒有見過你餓
[00:23:54.160 --> 00:23:55.560]  我沒有見過你口渴
[00:23:55.560 --> 00:23:57.560]  你為甚麼這樣審判我
[00:23:57.560 --> 00:23:59.160]  他好像抗議
[00:23:59.160 --> 00:24:01.960]  主啊,如果我知道是你的話
[00:24:01.960 --> 00:24:03.160]  如果我知道是你的話
[00:24:03.160 --> 00:24:05.760]  我一定會服侍你的
[00:24:05.760 --> 00:24:07.360]  不過我不知道
[00:24:07.360 --> 00:24:12.160]  我只看到身邊的人關我甚麼事
[00:24:12.160 --> 00:24:14.760]  那些是最微小、最不顯眼的
[00:24:14.760 --> 00:24:15.960]  關我甚麼事
[00:24:15.960 --> 00:24:17.160]  但好主是你又不同
[00:24:17.160 --> 00:24:18.560]  我會的
[00:24:18.560 --> 00:24:20.560]  這班被咒詛的人
[00:24:20.560 --> 00:24:24.960]  是很選擇性地去服侍
[00:24:24.960 --> 00:24:28.360]  不知今天你和我的服侍會不會這樣
[00:24:28.360 --> 00:24:29.960]  好是主的我一定會做
[00:24:29.960 --> 00:24:32.560]  不過不是主的就算了
[00:24:32.560 --> 00:24:35.560]  其實我們怎樣可以服侍主呢
[00:24:35.560 --> 00:24:36.760]  其實正如你所說
[00:24:36.760 --> 00:24:39.960]  我們是透過服侍人來服侍主的
[00:24:39.960 --> 00:24:44.360]  我們是透過服侍人去服侍主
[00:24:44.360 --> 00:24:47.560]  我們能夠在最微小的事上
[00:24:47.560 --> 00:24:50.160]  可以服侍人的那段時間
[00:24:50.160 --> 00:24:53.360]  我是說要有三心兩意
[00:24:53.360 --> 00:24:54.760]  要這樣才行
[00:24:54.760 --> 00:24:55.960]  但那個心是甚麼
[00:24:55.960 --> 00:24:59.560]  要有樂、有一個願意的心
[00:24:59.560 --> 00:25:00.560]  如果你是不願意的
[00:25:00.560 --> 00:25:02.360]  你可以視而不見的
[00:25:02.360 --> 00:25:03.760]  你可以聽而不聞的
[00:25:03.760 --> 00:25:06.560]  但你有樂意的心那段時間又會不同
[00:25:06.560 --> 00:25:08.960]  你的心就會被感動
[00:25:08.960 --> 00:25:09.960]  要有樂意的心
[00:25:09.960 --> 00:25:12.160]  要有敏銳的心
[00:25:12.160 --> 00:25:13.960]  因為很多人
[00:25:13.960 --> 00:25:15.760]  甚至我身邊很多頂智妹
[00:25:15.760 --> 00:25:20.160]  她有需要時是不會告訴你的
[00:25:20.160 --> 00:25:22.960]  很多人都是不要煩人
[00:25:22.960 --> 00:25:24.760]  你問她有沒有事
[00:25:24.760 --> 00:25:25.560]  她說沒事
[00:25:25.560 --> 00:25:26.160]  你問她怎樣
[00:25:26.160 --> 00:25:27.160]  她說挺好
[00:25:27.160 --> 00:25:28.760]  你問她有甚麼事
[00:25:28.760 --> 00:25:30.160]  她說沒事
[00:25:30.160 --> 00:25:31.360]  你問她怎樣
[00:25:31.360 --> 00:25:33.160]  她說挺好
[00:25:33.160 --> 00:25:34.560]  你說挺好的
[00:25:34.560 --> 00:25:35.760]  那就再見了
[00:25:35.760 --> 00:25:37.160]  我們走吧
[00:25:37.160 --> 00:25:38.560]  但如果你很敏銳
[00:25:38.560 --> 00:25:39.760]  她怎麼這樣回答
[00:25:39.760 --> 00:25:40.360]  她說沒甚麼事
[00:25:40.360 --> 00:25:41.160]  你好像很有事
[00:25:41.160 --> 00:25:42.760]  你是不是真的沒事
[00:25:42.760 --> 00:25:44.560]  你好像不太好
[00:25:44.560 --> 00:25:47.760]  你可不可以和我分享
[00:25:47.760 --> 00:25:49.160]  可不可以和你分擔
[00:25:49.160 --> 00:25:50.560]  或者為你祈禱
[00:25:50.560 --> 00:25:53.760]  要有一個敏銳的心
[00:25:53.760 --> 00:25:55.360]  要有不計較
[00:25:55.360 --> 00:25:58.160]  你看一個好撒馬利人的故事
[00:25:58.160 --> 00:25:59.360]  他已經是
[00:25:59.360 --> 00:26:00.360]  人們都不理會
[00:26:00.360 --> 00:26:02.760]  他動了慈心去那段時間
[00:26:02.760 --> 00:26:05.160]  很幫他包紮
[00:26:05.160 --> 00:26:06.360]  然後怎樣
[00:26:06.360 --> 00:26:09.360]  他勞驅到客店
[00:26:09.360 --> 00:26:11.160]  但他都要生活
[00:26:11.160 --> 00:26:12.960]  他不可以長期照顧那個人
[00:26:12.960 --> 00:26:13.960]  他怎樣
[00:26:13.960 --> 00:26:16.160]  他就交下銀兩給客店
[00:26:16.160 --> 00:26:17.760]  你幫我照顧他
[00:26:17.760 --> 00:26:18.760]  如果不夠
[00:26:18.760 --> 00:26:20.560]  可能是熟客
[00:26:20.560 --> 00:26:22.760]  我日後回來會給你的
[00:26:22.760 --> 00:26:25.160]  客店都和他很好的
[00:26:25.160 --> 00:26:25.760]  都信得過
[00:26:25.760 --> 00:26:27.160]  這是信得過的單位
[00:26:27.160 --> 00:26:28.160]  OK這樣
[00:26:28.160 --> 00:26:31.160]  這是一個不計較
[00:26:31.160 --> 00:26:33.360]  如果你真的要去關心人
[00:26:33.360 --> 00:26:35.160]  要去愛人那段時間
[00:26:35.160 --> 00:26:36.360]  你要怎樣
[00:26:36.360 --> 00:26:37.960]  肯付這個代價
[00:26:37.960 --> 00:26:41.360]  有一次我和一位實學生聊天
[00:26:41.360 --> 00:26:42.360]  他這樣分享
[00:26:42.360 --> 00:26:45.360]  他說學院可能有些裝修
[00:26:45.360 --> 00:26:49.160]  有些導師要去搬辦公室
[00:26:49.160 --> 00:26:52.760]  你知道陳學遠老師的書多到很膠關
[00:26:52.760 --> 00:26:54.160]  他真的搬不掂
[00:26:54.160 --> 00:26:56.160]  所以找學生的地方幫忙
[00:26:56.160 --> 00:26:58.360]  那個學生很好
[00:26:58.360 --> 00:26:59.760]  他比較高大
[00:26:59.760 --> 00:27:01.960]  不過可能他太高大
[00:27:01.960 --> 00:27:03.360]  覺得以為自己可以
[00:27:03.360 --> 00:27:06.960]  給多一本書給他
[00:27:06.960 --> 00:27:09.760]  結果扭傷了少少
[00:27:09.760 --> 00:27:10.760]  我就問他
[00:27:10.760 --> 00:27:11.960]  你怎樣
[00:27:11.960 --> 00:27:13.560]  他說不要緊
[00:27:13.560 --> 00:27:15.360]  這只是小事
[00:27:15.360 --> 00:27:20.360]  幫人要幫到肉痛才行
[00:27:20.360 --> 00:27:23.160]  有時幫人我們皮皮毛毛
[00:27:23.160 --> 00:27:23.960]  他說不是
[00:27:23.960 --> 00:27:26.360]  我要幫就全心全意
[00:27:26.360 --> 00:27:29.960]  我覺得很被這個實學生感動
[00:27:29.960 --> 00:27:31.560]  我盼望你和我都是
[00:27:31.560 --> 00:27:33.360]  有不計較心
[00:27:33.360 --> 00:27:34.560]  要樂意
[00:27:34.560 --> 00:27:37.160]  並且有份誠意
[00:27:37.160 --> 00:27:41.560]  去服侍我身邊的人
[00:27:41.560 --> 00:27:46.160]  我留意到有一個很特別的計數方法
[00:27:46.160 --> 00:27:50.760]  有些帳戶人士說有種很特別的入數方法
[00:27:50.760 --> 00:27:54.560]  這班人明明是做在當中
[00:27:54.560 --> 00:27:55.760]  可能是貧窮的人
[00:27:55.760 --> 00:27:59.160]  不過主說不是
[00:27:59.160 --> 00:28:01.160]  你做在我身上
[00:28:01.160 --> 00:28:02.960]  自動轉賬
[00:28:02.960 --> 00:28:04.360]  發不發達
[00:28:04.360 --> 00:28:07.960]  我覺得這是最好的投資
[00:28:07.960 --> 00:28:10.560]  因為地上的東西會過去
[00:28:10.560 --> 00:28:13.760]  但做在我們當中最微小的人
[00:28:13.760 --> 00:28:15.760]  主說是做在我身上
[00:28:15.760 --> 00:28:19.560]  將來你和我都會得到這份賞賜
[00:28:19.560 --> 00:28:22.160]  這實在是好得無比
[00:28:22.160 --> 00:28:24.960]  我盼望你和我都是這樣做
[00:28:24.960 --> 00:28:27.560]  最近我看《零零一兩》
[00:28:27.560 --> 00:28:29.960]  有一篇文章很觸動我
[00:28:29.960 --> 00:28:32.560]  那篇文章叫《孤單》
[00:28:32.560 --> 00:28:34.160]  他一直說那段時間
[00:28:34.160 --> 00:28:37.560]  原來在英國大概有九百萬人
[00:28:37.560 --> 00:28:39.760]  九百萬人可能在英國未必很多
[00:28:39.760 --> 00:28:42.360]  香港只有七、八百萬
[00:28:42.360 --> 00:28:43.560]  那就很多了
[00:28:43.560 --> 00:28:48.360]  他們感覺到是孤單
[00:28:48.360 --> 00:28:50.560]  感覺到寂寞
[00:28:50.560 --> 00:28:52.560]  我沒想過原來這麼多百萬人
[00:28:52.560 --> 00:28:55.160]  會感覺到孤單和寂寞
[00:28:55.160 --> 00:28:56.760]  我看那段時間
[00:28:56.760 --> 00:28:58.960]  不知道我的教會
[00:28:58.960 --> 00:29:00.960]  我的復社教會叫引臨堂
[00:29:00.960 --> 00:29:04.560]  有沒有弟兄姊妹都感覺到孤單
[00:29:04.560 --> 00:29:06.360]  感覺到寂寞
[00:29:06.360 --> 00:29:08.160]  又或者我今天來的時間
[00:29:08.160 --> 00:29:11.360]  我在想不知道在梁法堂的弟兄姊妹當中
[00:29:11.360 --> 00:29:14.560]  有沒有人都感覺到孤單
[00:29:14.560 --> 00:29:18.960]  感覺到寂寞呢?
[00:29:18.960 --> 00:29:21.560]  這篇文章裡有梁五講
[00:29:21.560 --> 00:29:25.760]  他在上帝的家
[00:29:25.760 --> 00:29:26.760]  在主人的教裡面
[00:29:26.760 --> 00:29:31.360]  是不應該有人感覺到孤單寂寞的
[00:29:31.360 --> 00:29:32.360]  我再講一次
[00:29:32.360 --> 00:29:34.360]  他在上帝的家
[00:29:34.360 --> 00:29:38.160]  不應該有人感覺到孤單寂寞的
[00:29:38.160 --> 00:29:39.360]  我再加一句
[00:29:39.360 --> 00:29:40.760]  我是在上帝的家
[00:29:40.760 --> 00:29:45.160]  我們都不應該讓人感覺到孤單和寂寞
[00:29:45.160 --> 00:29:47.160]  因為我們講的是愛家
[00:29:47.160 --> 00:29:48.960]  有主人愛,有弟兄姊妹愛
[00:29:48.960 --> 00:29:51.160]  不應該感覺到孤單寂寞的
[00:29:51.160 --> 00:29:52.960]  或者我們都要留意自己所做的
[00:29:52.960 --> 00:29:56.160]  不應該讓人感覺到孤單寂寞
[00:29:56.160 --> 00:29:57.360]  有時都有的
[00:29:57.360 --> 00:30:00.560]  他有時留意到教會的弟兄姊妹
[00:30:00.560 --> 00:30:02.160]  回來沒什麼人理他
[00:30:02.160 --> 00:30:05.360]  跟著看壁報等等
[00:30:05.360 --> 00:30:07.160]  我跟兄弟就這樣看
[00:30:07.160 --> 00:30:08.760]  但我過不了一天聊天
[00:30:08.760 --> 00:30:12.360]  看到這些人慢慢就離開教會
[00:30:12.360 --> 00:30:13.960]  想一想不知道這些弟兄姊妹
[00:30:13.960 --> 00:30:16.160]  是不是生活有些困難
[00:30:16.160 --> 00:30:17.960]  是不是有些孤單有些寂寞
[00:30:17.960 --> 00:30:19.960]  為什麼旁邊的弟兄姊妹只顧著聊天
[00:30:19.960 --> 00:30:21.960]  沒有留意到這個弟兄
[00:30:21.960 --> 00:30:23.560]  沒有留意到這個姊妹
[00:30:23.560 --> 00:30:24.960]  我盼望
[00:30:24.960 --> 00:30:27.360]  無論我們的教會殷林堂
[00:30:27.360 --> 00:30:29.360]  或是殷林法堂的弟兄姊妹
[00:30:29.360 --> 00:30:30.760]  我求主幫助大家
[00:30:30.760 --> 00:30:31.960]  要幫助我們
[00:30:31.960 --> 00:30:37.160]  我們敏銳身邊的人的需要
[00:30:37.160 --> 00:30:39.160]  在一段混亂
[00:30:39.160 --> 00:30:41.760]  令人感覺到很憤怒
[00:30:41.760 --> 00:30:45.360]  又很沮喪的日子裏面
[00:30:45.360 --> 00:30:46.760]  我一有去預備的時候
[00:30:46.760 --> 00:30:47.560]  我都想問一下
[00:30:47.560 --> 00:30:52.960]  不知道在梁法堂的弟兄姊妹是怎樣的
[00:30:52.960 --> 00:30:57.360]  你們會不會感覺到孤單和困倦呢?
[00:30:57.360 --> 00:31:00.760]  或者你們最近生活怎樣?
[00:31:00.760 --> 00:31:03.560]  你們晚上能不能入睡?
[00:31:03.560 --> 00:31:06.560]  我最近經常和年長的弟兄姊妹聊天
[00:31:06.560 --> 00:31:09.360]  昨晚都有打過十個電話
[00:31:09.360 --> 00:31:10.960]  去關心你們怎樣
[00:31:10.960 --> 00:31:12.760]  不要以為老人家不掛心
[00:31:12.760 --> 00:31:14.160]  老人家是很掛心的
[00:31:14.160 --> 00:31:15.160]  香港很亂
[00:31:15.160 --> 00:31:15.760]  不知道怎麼辦
[00:31:15.760 --> 00:31:16.960]  那些子女不知道怎麼辦
[00:31:16.960 --> 00:31:17.760]  那些孫子怎麼樣
[00:31:17.760 --> 00:31:18.960]  很擔心
[00:31:18.960 --> 00:31:20.560]  擔心很多都睡不著
[00:31:20.560 --> 00:31:22.160]  我說你們能不能入睡?
[00:31:22.160 --> 00:31:24.960]  如果你覺得太過辛苦
[00:31:24.960 --> 00:31:26.560]  你不要看那麼多新聞
[00:31:26.560 --> 00:31:30.960]  你關掉吧,讓自己早點休息
[00:31:30.960 --> 00:31:33.160]  我不是叫你遮住眼睛不看
[00:31:33.160 --> 00:31:36.360]  不過如果你覺得已經承擔不了的話
[00:31:36.360 --> 00:31:37.760]  你就交給主吧
[00:31:37.760 --> 00:31:38.960]  你很掛心香港
[00:31:38.960 --> 00:31:40.160]  你就用祈禱交給主吧
[00:31:40.160 --> 00:31:41.360]  主會看著的
[00:31:41.360 --> 00:31:43.160]  你就關掉電視
[00:31:43.160 --> 00:31:44.160]  不要再看新聞
[00:31:44.160 --> 00:31:46.760]  安安心心的入睡吧
[00:31:46.760 --> 00:31:50.760]  我就不知道在我們當中
[00:31:50.760 --> 00:31:52.160]  大家看得很清楚嗎?
[00:31:52.160 --> 00:31:53.960]  你們心情怎樣?
[00:31:53.960 --> 00:31:57.160]  你們心裡有沒有一份平安?
[00:31:57.160 --> 00:31:58.760]  我就不太清楚
[00:31:58.760 --> 00:32:02.160]  最近你們的生活怎樣
[00:32:02.160 --> 00:32:03.760]  你們可不可以繼續持守
[00:32:03.760 --> 00:32:07.360]  我們經常說的那份信心
[00:32:07.360 --> 00:32:09.560]  那份愛心
[00:32:09.560 --> 00:32:12.560]  還有那份盼望
[00:32:12.560 --> 00:32:16.560]  因為這段時間已經沒有人說信心了
[00:32:16.560 --> 00:32:18.360]  我們看不到出路
[00:32:18.360 --> 00:32:20.160]  這段時間看不到盼望
[00:32:20.160 --> 00:32:22.160]  這段時間看不到愛
[00:32:22.160 --> 00:32:22.960]  不說愛了
[00:32:22.960 --> 00:32:24.760]  連共融都不行了
[00:32:24.760 --> 00:32:26.760]  但我希望你和我
[00:32:26.760 --> 00:32:28.160]  你和我不同的
[00:32:28.160 --> 00:32:29.960]  我是上帝兒女
[00:32:29.960 --> 00:32:31.160]  你和我有點不同
[00:32:31.160 --> 00:32:32.760]  因為我們有力量的源頭
[00:32:32.760 --> 00:32:34.160]  不是自己的
[00:32:34.160 --> 00:32:35.760]  是從神而來的
[00:32:35.760 --> 00:32:37.760]  我們要靠主交給力量
[00:32:37.760 --> 00:32:39.960]  我們繼續勉勵的
[00:32:39.960 --> 00:32:42.160]  去活出信和愛的生命
[00:32:42.160 --> 00:32:43.560]  在教會如是
[00:32:43.560 --> 00:32:48.160]  在教會四面牆以外都如是
[00:32:48.160 --> 00:32:50.960]  最後我想和大家分享一個故事
[00:32:50.960 --> 00:32:52.960]  聖法蘭西斯的生命故事
[00:32:52.960 --> 00:32:54.160]  可能大家都聽過
[00:32:54.160 --> 00:32:56.360]  《使我作你和平之子》
[00:32:56.360 --> 00:32:59.360]  這首歌一會兒會唱一唱
[00:32:59.360 --> 00:33:01.760]  法蘭西斯有人叫方濟
[00:33:01.760 --> 00:33:03.960]  他是十二世紀的一個人
[00:33:03.960 --> 00:33:07.360]  他生長在富戶的家庭裏
[00:33:07.360 --> 00:33:09.160]  可以這樣說
