
[00:00:00.000 --> 00:00:03.000]  我們要思想的一個題目還是一樣
[00:14:17.000 --> 00:14:19.000]  那麼他把這七個美德都提出來
[00:14:19.000 --> 00:14:22.000]  它是根據聖經的真理
[00:14:22.000 --> 00:14:25.000]  我們今天活在這個世代
[00:14:25.000 --> 00:14:26.000]  我覺得這些東西
[00:14:26.000 --> 00:14:27.000]  可以對我們
[00:14:27.000 --> 00:14:29.000]  活在這個今天世代的人
[00:14:29.000 --> 00:14:31.000]  是一個警告
[00:14:31.000 --> 00:14:32.000]  今天這個世代的人
[00:14:32.000 --> 00:14:33.000]  所追求的是什麼呢
[00:14:33.000 --> 00:14:35.000]  所追求的是感覺
[00:14:35.000 --> 00:14:36.000]  所追求的是感受
[00:14:36.000 --> 00:14:38.000]  所追求的是一件事情
[00:14:38.000 --> 00:14:40.000]  我必須要知道這件事情
[00:14:40.000 --> 00:14:41.000]  對我有沒有益處
[00:14:41.000 --> 00:14:42.000]  如果沒有益處
[00:14:42.000 --> 00:14:44.000]  你不要來找我
[00:14:44.000 --> 00:14:47.000]  這是今天世人的想法
[00:14:47.000 --> 00:14:50.000]  用自己來衡量所有的一切
[00:14:50.000 --> 00:14:51.000]  結果呢
[00:14:51.000 --> 00:14:52.000]  就是沒有絕對的真理
[00:14:52.000 --> 00:14:54.000]  沒有絕對的標準
[00:14:54.000 --> 00:14:58.000]  我們誰也不願意得罪誰
[00:14:58.000 --> 00:15:01.000]  這就是今天世人的光景
[00:15:01.000 --> 00:15:03.000]  有人很擔心
[00:15:03.000 --> 00:15:05.000]  我有一次看了一篇文章
[00:15:05.000 --> 00:15:06.000]  有人真的是很擔心
[00:15:06.000 --> 00:15:07.000]  有些人很擔心
[00:15:07.000 --> 00:15:09.000]  今天在這個醫技發達的世代
[00:15:09.000 --> 00:15:10.000]  什麼叫做醫技
[00:15:10.000 --> 00:15:13.000]  因為你們也不是醫學技術
[00:15:13.000 --> 00:15:18.000]  是Electronic Technology
[00:15:18.000 --> 00:15:21.000]  在今天在醫技的影響之下
[00:15:21.000 --> 00:15:23.000]  你們有沒有發現
[00:15:23.000 --> 00:15:25.000]  你知道這些人他就擔心
[00:15:25.000 --> 00:15:26.000]  他就擔心
[00:15:26.000 --> 00:15:27.000]  人不會主動的去
[00:15:27.000 --> 00:15:32.000]  有意的去思考一些問題
[00:15:32.000 --> 00:15:34.000]  你們有沒有注意到
[00:15:34.000 --> 00:15:36.000]  刷屏很快對不對
[00:15:36.000 --> 00:15:37.000]  有時候我發現
[00:15:37.000 --> 00:15:39.000]  年輕人反應很快
[00:15:39.000 --> 00:15:40.000]  我在上面講一個東西
[00:15:40.000 --> 00:15:41.000]  我就發現他們在下面
[00:15:41.000 --> 00:15:43.000]  刷屏已經找到那個東西的
[00:15:43.000 --> 00:15:46.000]  所有的這個reference
[00:15:46.000 --> 00:15:47.000]  所以我們在上面
[00:15:47.000 --> 00:15:48.000]  也不能隨便亂講
[00:15:48.000 --> 00:15:49.000]  是不是
[00:15:49.000 --> 00:15:51.000]  要很小心
[00:15:51.000 --> 00:15:53.000]  但是我們真的是要想
[00:15:53.000 --> 00:15:56.000]  今天已經是用智能手機
[00:15:56.000 --> 00:16:03.000]  來替我們人思考
[00:16:03.000 --> 00:16:06.000]  面書是不是叫面書啊
[00:16:06.000 --> 00:16:08.000]  Facebook是不是
[00:16:08.000 --> 00:16:10.000]  然後還有部落格
[00:16:10.000 --> 00:16:12.000]  那麼這些事情
[00:16:12.000 --> 00:16:13.000]  其實你真的是去看的時候
[00:16:13.000 --> 00:16:15.000]  都是很怎麼樣
[00:16:15.000 --> 00:16:17.000]  很淺幅的
[00:16:17.000 --> 00:16:19.000]  真的是很膚淺
[00:16:19.000 --> 00:16:21.000]  然後常常我們看的時候
[00:16:21.000 --> 00:16:25.000]  很快的就jump into conclusion
[00:16:25.000 --> 00:16:29.000]  我們不求深思熟慮
[00:16:29.000 --> 00:16:30.000]  你知道彼得
[00:16:30.000 --> 00:16:31.000]  他在兩千年
[00:16:31.000 --> 00:16:32.000]  差不多兩千年前
[00:16:32.000 --> 00:16:34.000]  他就警告提醒過我們
[00:16:34.000 --> 00:16:45.000]  那麼這個是耶穌基督的使徒
[00:16:45.000 --> 00:16:47.000]  我們這些相信聖經的人
[00:16:47.000 --> 00:16:49.000]  或者是說照著可蘭經
[00:16:49.000 --> 00:16:51.000]  你們如果看過可蘭經的話
[00:16:51.000 --> 00:16:55.000]  你知道可蘭經裡面稱你我是什麼人嗎
[00:16:55.000 --> 00:16:57.000]  你們有沒有看過
[00:16:57.000 --> 00:16:58.000]  他告訴我們
[00:16:58.000 --> 00:17:07.000]  The people of the good book
[00:17:07.000 --> 00:17:08.000]  就是這些人
[00:17:08.000 --> 00:17:12.000]  他們看聖經的人
[00:17:12.000 --> 00:17:13.000]  當然在可蘭經裡面
[00:17:13.000 --> 00:17:15.000]  他是指的以色列人
[00:17:15.000 --> 00:17:17.000]  但是如果說我們從那個地方來看
[00:17:17.000 --> 00:17:18.000]  我們所看的書
[00:17:18.000 --> 00:17:22.000]  就是這一本good book
[00:17:22.000 --> 00:17:25.000]  我們就是The people of the good book
[00:17:25.000 --> 00:17:27.000]  所以我們應當謹慎
[00:17:27.000 --> 00:17:28.000]  我們自己的心思意念
[00:17:28.000 --> 00:17:30.000]  我們真的是應當謹慎
[00:17:30.000 --> 00:17:31.000]  我們的行事為人
[00:17:31.000 --> 00:17:33.000]  我們對於我們周圍的人
[00:17:33.000 --> 00:17:34.000]  不管是信的也好
[00:17:34.000 --> 00:17:35.000]  不信的也好
[00:17:35.000 --> 00:17:40.000]  我們都要很小心的跟他們相處
[00:17:40.000 --> 00:17:42.000]  我們都要很小心的去聽
[00:17:42.000 --> 00:17:43.000]  他們所說的話
[00:17:43.000 --> 00:17:45.000]  我們都要很小心的去看
[00:17:45.000 --> 00:17:46.000]  他們所寫的東西
[00:17:46.000 --> 00:17:49.000]  特別是今天網路最發達的時候
[00:17:49.000 --> 00:17:50.000]  social media
[00:17:50.000 --> 00:17:52.000]  我們在上面可以看到各式各樣的事情
[00:17:52.000 --> 00:17:54.000]  可以聽到各式各樣的事情
[00:17:54.000 --> 00:17:56.000]  對不對
[00:17:56.000 --> 00:17:57.000]  你也會在
[00:17:57.000 --> 00:17:58.000]  真的是在網路上面
[00:17:58.000 --> 00:18:01.000]  你可以看到罵街的
[00:18:01.000 --> 00:18:02.000]  你們有沒有看過
[00:18:02.000 --> 00:18:03.000]  有啊
[00:18:03.000 --> 00:18:04.000]  所以我們在年輕人當中
[00:18:04.000 --> 00:18:08.000]  我們稱他叫bully
[00:18:08.000 --> 00:18:13.000]  就是罵街嘛
[00:18:13.000 --> 00:18:14.000]  我們在social media上面
[00:18:14.000 --> 00:18:16.000]  經常看到這些東西
[00:18:16.000 --> 00:18:19.000]  很多東西真的是不負責任的
[00:18:19.000 --> 00:18:21.000]  甚至有很多我們所謂的
[00:18:21.000 --> 00:18:23.000]  學說理念
[00:18:23.000 --> 00:18:24.000]  其實很多時候
[00:18:24.000 --> 00:18:25.000]  你看人發出來的時候
[00:18:25.000 --> 00:18:27.000]  或者是轉的時候
[00:18:27.000 --> 00:18:29.000]  他不負責任的
[00:18:29.000 --> 00:18:31.000]  所以我們真的是要很小心
[00:18:31.000 --> 00:18:34.000]  我們是The people of the good book
[00:18:34.000 --> 00:18:36.000]  我們要去思考
[00:18:36.000 --> 00:18:39.000]  我們不能夠照單全收的
[00:18:39.000 --> 00:18:41.000]  我們要對照聖經上的原則
[00:18:41.000 --> 00:18:43.000]  所以彼得後書第三章17節
[00:18:43.000 --> 00:18:45.000]  就是彼得的兩千年前
[00:18:45.000 --> 00:18:47.000]  這個翻譯本是CCB
[00:18:47.000 --> 00:18:48.000]  我不知道中文是什麼
[00:18:48.000 --> 00:18:50.000]  他就叫CCB
[00:18:50.000 --> 00:18:53.000]  他說因此親愛的弟兄姊妹
[00:18:53.000 --> 00:18:55.000]  你們既然預先知道了這些事
[00:18:55.000 --> 00:18:59.000]  就應當提防不要讓那些不法之徒
[00:18:59.000 --> 00:19:01.000]  用錯謬的理論引誘你們
[00:19:01.000 --> 00:19:07.000]  使你們失去原本堅固的立場
[00:19:07.000 --> 00:19:08.000]  這是在兩千年
[00:19:08.000 --> 00:19:12.000]  差不多兩千年前所講的話
[00:19:12.000 --> 00:19:15.000]  你知道神的話是不會變的
[00:19:15.000 --> 00:19:16.000]  神也是不會變的
[00:19:16.000 --> 00:19:18.000]  神的智慧也是不會變的
[00:19:18.000 --> 00:19:20.000]  祂從早就知道我們人的光景
[00:19:20.000 --> 00:19:23.000]  你說神知不知道今天有智能手機
[00:19:23.000 --> 00:19:26.000]  我不曉得
[00:19:26.000 --> 00:19:28.000]  但是祂知道我們人心裡面在想什麼
[00:19:28.000 --> 00:19:29.000]  祂知道我們人心裡面
[00:19:29.000 --> 00:19:31.000]  會有什麼樣的變化
[00:19:31.000 --> 00:19:33.000]  你知道我自己在想這些事情的時候
[00:19:33.000 --> 00:19:36.000]  我就在想在這個一世代
[00:19:36.000 --> 00:19:37.000]  Electronic世代
[00:19:37.000 --> 00:19:40.000]  教養小孩真的是不容易
[00:19:40.000 --> 00:19:42.000]  我們中間有很多媽媽父母親的
[00:19:42.000 --> 00:19:43.000]  同意不同意啊
[00:19:43.000 --> 00:19:45.000]  同意的舉手
[00:19:45.000 --> 00:19:47.000]  在這個一世代教養小孩
[00:19:47.000 --> 00:19:48.000]  真的是很不容易
[00:19:48.000 --> 00:19:49.000]  為什麼
[00:19:49.000 --> 00:19:51.000]  因為有太多的信息
[00:19:51.000 --> 00:19:52.000]  又方便
[00:19:52.000 --> 00:19:54.000]  隨手可得的文件
[00:19:54.000 --> 00:19:55.000]  所以我們就在想說
[00:19:55.000 --> 00:19:57.000]  把他這個手機關起來
[00:19:57.000 --> 00:19:59.000]  把他這個iPad把他沒收起來
[00:19:59.000 --> 00:20:00.000]  沒有辦法
[00:20:00.000 --> 00:20:06.000]  學校發給他們
[00:20:06.000 --> 00:20:07.000]  網絡文化
[00:20:07.000 --> 00:20:09.000]  學校裡面的教導
[00:20:09.000 --> 00:20:11.000]  還在這個學校裡面所教導的理念
[00:20:11.000 --> 00:20:13.000]  還有政治上的理念
[00:20:13.000 --> 00:20:16.000]  我們常常講說correctiveness
[00:20:16.000 --> 00:20:20.000]  每天都在轟炸他們的思想
[00:20:20.000 --> 00:20:21.000]  你們有沒有想過
[00:20:21.000 --> 00:20:24.000]  真的是每天都在轟炸他們的思想
[00:20:24.000 --> 00:20:26.000]  父母的心裡怎麼樣想
[00:20:26.000 --> 00:20:28.000]  六姐妹你怎麼想
[00:20:28.000 --> 00:20:30.000]  你希望你的小孩將來長大之後
[00:20:30.000 --> 00:20:32.000]  變成什麼樣的人嗎
[00:20:32.000 --> 00:20:34.000]  你有沒有想過
[00:20:34.000 --> 00:20:35.000]  你知道你的想法
[00:20:35.000 --> 00:20:36.000]  你對他將來
[00:20:36.000 --> 00:20:37.000]  你希望他將來長大之後
[00:20:37.000 --> 00:20:39.000]  變成什麼樣的人
[00:20:39.000 --> 00:20:40.000]  你就決定了
[00:20:40.000 --> 00:20:44.000]  你會怎麼樣去教養他
[00:20:44.000 --> 00:20:46.000]  真言第22章第6節那邊
[00:20:46.000 --> 00:20:47.000]  他告訴我們說
[00:20:47.000 --> 00:20:50.000]  他說教養孩童
[00:20:50.000 --> 00:20:55.000]  使他到老也不偏離
[00:20:55.000 --> 00:20:56.000]  聖經上勸我們
[00:20:56.000 --> 00:20:57.000]  聖經上不是勸我們
[00:20:57.000 --> 00:20:58.000]  聖經上告訴我們
[00:20:58.000 --> 00:21:00.000]  要用神的話
[00:21:00.000 --> 00:21:02.000]  神的真理來教導他們
[00:21:02.000 --> 00:21:04.000]  在小的時候就要開始教導他們
[00:21:04.000 --> 00:21:07.000]  我自己是覺得說
[00:21:07.000 --> 00:21:10.000]  甚至在我們看起來不懂事的時候
[00:21:10.000 --> 00:21:12.000]  我們就要把神的話教導給他們
[00:21:12.000 --> 00:21:13.000]  為什麼
[00:21:13.000 --> 00:21:15.000]  因為神的話是有能力的
[00:21:15.000 --> 00:21:19.000]  神的話是能夠貫穿人的心思意念
[00:21:19.000 --> 00:21:21.000]  即使是嬰孩也是一樣
[00:21:21.000 --> 00:21:24.000]  所以我常常鼓勵很多姐妹
[00:21:24.000 --> 00:21:25.000]  當她懷孕的時候
[00:21:25.000 --> 00:21:26.000]  我常常鼓勵他們
[00:21:26.000 --> 00:21:30.000]  我說你真的是從她在你肚子裡面的時候
[00:21:30.000 --> 00:21:31.000]  你就為她禱告
[00:21:31.000 --> 00:21:33.000]  你就把她帶到國語部來敬拜
[00:21:33.000 --> 00:21:36.000]  讓她能夠聽到敬拜的聲音
[00:21:36.000 --> 00:21:37.000]  聽不聽得到
[00:21:37.000 --> 00:21:39.000]  咱們中國人相信什麼
[00:21:39.000 --> 00:21:42.000]  胎教的
[00:21:42.000 --> 00:21:43.000]  對不對
[00:21:43.000 --> 00:21:45.000]  你要對她講話
[00:21:45.000 --> 00:21:46.000]  做爸爸的你要為她禱告
[00:21:46.000 --> 00:21:48.000]  按手在你太太的肚子上面
[00:21:48.000 --> 00:21:49.000]  為她禱告
[00:21:49.000 --> 00:21:53.000]  然後把聖經念給她聽
[00:21:53.000 --> 00:21:55.000]  我告訴你將來出來的時候
[00:21:55.000 --> 00:21:59.000]  她會找你的聲音的
[00:21:59.000 --> 00:22:01.000]  你們去問那些做過這些事情的人
[00:22:01.000 --> 00:22:03.000]  他們可以做見證
[00:22:03.000 --> 00:22:05.000]  第二個命令就是在第九節
[00:22:05.000 --> 00:22:07.000]  保羅給的第二個命令就是要去行
[00:22:07.000 --> 00:22:10.000]  而且這個行也是不斷重複的去做
[00:22:10.000 --> 00:22:12.000]  要養成習慣
[00:22:12.000 --> 00:22:14.000]  上面有七個好的美德
[00:22:14.000 --> 00:22:16.000]  保羅要我們不斷不停的
[00:22:16.000 --> 00:22:19.000]  有意的主動的有系統的去思考
[00:22:19.000 --> 00:22:22.000]  不是只停在思考的那一部分
[00:22:22.000 --> 00:22:23.000]  我們要繼續的下去
[00:22:23.000 --> 00:22:24.000]  繼續下去是什麼
[00:22:24.000 --> 00:22:26.000]  就是信
[00:22:26.000 --> 00:22:27.000]  就是要去行
[00:22:27.000 --> 00:22:28.000]  如果我們信神
[00:22:28.000 --> 00:22:29.000]  如果我們相信神的話
[00:22:29.000 --> 00:22:31.000]  如果我們相信聖經是神的話
[00:22:31.000 --> 00:22:34.000]  我們就要照著去行
[00:22:34.000 --> 00:22:37.000]  保羅他就以他自己作為榜樣
[00:22:37.000 --> 00:22:40.000]  他就以他自己作為模範
[00:22:40.000 --> 00:22:41.000]  因為保羅他告訴我們
[00:22:41.000 --> 00:22:46.000]  他自己是效法基督的
[00:22:46.000 --> 00:22:49.000]  他要教會從他所學的
[00:22:49.000 --> 00:22:50.000]  從他所領受的
[00:22:50.000 --> 00:22:51.000]  從他所聽見的
[00:22:51.000 --> 00:22:53.000]  從他所看見的
[00:22:53.000 --> 00:22:55.000]  雖然我們沒有親眼見過保羅
[00:22:55.000 --> 00:22:58.000]  雖然我們沒有親耳聽到他講
[00:22:58.000 --> 00:22:59.000]  我想即使他講話
[00:22:59.000 --> 00:23:01.000]  我們也聽不懂
[00:23:01.000 --> 00:23:02.000]  要不然就是講希伯來話
[00:23:02.000 --> 00:23:05.000]  要不然就是講希臘文
[00:23:05.000 --> 00:23:06.000]  他不會英文的
[00:23:06.000 --> 00:23:07.000]  不過將來有一天
[00:23:07.000 --> 00:23:09.000]  我們去了神那裡的時候
[00:23:09.000 --> 00:23:12.000]  我們就可以去找他
[00:23:12.000 --> 00:23:13.000]  我們說哇
[00:23:13.000 --> 00:23:17.000]  你的羅馬術寫得真好
[00:23:17.000 --> 00:23:18.000]  要教會
[00:23:18.000 --> 00:23:19.000]  他要我們教會
[00:23:19.000 --> 00:23:21.000]  從他學的領受的
[00:23:21.000 --> 00:23:22.000]  所聽見的
[00:23:22.000 --> 00:23:24.000]  所看見的
[00:23:24.000 --> 00:23:27.000]  你知道保羅雖然已經過去了
[00:23:27.000 --> 00:23:28.000]  他的生命已經結束了
[00:23:28.000 --> 00:23:30.000]  在地上的生命已經結束了
[00:23:30.000 --> 00:23:34.000]  但是神真的是用他那個生命
[00:23:34.000 --> 00:23:35.000]  用他的生活
[00:23:35.000 --> 00:23:37.000]  用他的心思意念
[00:23:37.000 --> 00:23:41.000]  來做他自己存到永遠的工作
[00:23:41.000 --> 00:23:43.000]  這就是我們從聖經上面
[00:23:43.000 --> 00:23:45.000]  我們看到的
[00:23:45.000 --> 00:23:50.000]  他是超越時空的果子
[00:23:50.000 --> 00:23:53.000]  感謝神對不對
[00:23:53.000 --> 00:23:54.000]  如果沒有神的話
[00:23:54.000 --> 00:23:57.000]  保羅的東西不會到我們這裡來
[00:23:57.000 --> 00:23:59.000]  但是因為神是存到永遠
[00:23:59.000 --> 00:24:01.000]  他的慈愛永遠長存
[00:24:01.000 --> 00:24:02.000]  四篇一百三十六篇
[00:24:02.000 --> 00:24:04.000]  他的慈愛永遠長存
[00:24:04.000 --> 00:24:06.000]  所以他在兩千年前所教導的
[00:24:06.000 --> 00:24:09.000]  仍然可以在我們當中行事
[00:24:09.000 --> 00:24:11.000]  這就是我們從聖經上所看到
[00:24:11.000 --> 00:24:12.000]  劉姐妹
[00:24:12.000 --> 00:24:14.000]  當我們在帶領別人的時候
[00:24:14.000 --> 00:24:15.000]  當我們在帶領別人
[00:24:15.000 --> 00:24:16.000]  做門徒訓練的時候
[00:24:16.000 --> 00:24:17.000]  也是一樣
[00:24:17.000 --> 00:24:18.000]  劉姐妹
[00:24:18.000 --> 00:24:19.000]  我們不是只是教他們
[00:24:19.000 --> 00:24:20.000]  思想上面的東西
[00:24:20.000 --> 00:24:22.000]  是抽象的
[00:24:22.000 --> 00:24:25.000]  我們也要行
[00:24:25.000 --> 00:24:27.000]  我們自己要行
[00:24:27.000 --> 00:24:28.000]  當然我們不是說
[00:24:28.000 --> 00:24:29.000]  你要效法我
[00:24:29.000 --> 00:24:30.000]  我在你做門徒
[00:24:30.000 --> 00:24:31.000]  你要效法我
[00:24:31.000 --> 00:24:32.000]  但是我自己常常跌倒
[00:24:32.000 --> 00:24:34.000]  這是一個很大的問題
[00:24:34.000 --> 00:24:36.000]  所以我們不但要教導別人行
[00:24:36.000 --> 00:24:37.000]  我們自己要行
[00:24:37.000 --> 00:24:39.000]  我們自己要成為榜樣
[00:24:39.000 --> 00:24:42.000]  神才能夠使用我們所做的事情
[00:24:42.000 --> 00:24:43.000]  要不然
[00:24:43.000 --> 00:24:45.000]  我覺得是一個很嚴重的事情
[00:24:45.000 --> 00:24:48.000]  要不然就是我們欺騙
[00:24:48.000 --> 00:24:52.000]  抵擋神的真道
[00:24:52.000 --> 00:24:55.000]  我覺得這是很嚴重的
[00:24:55.000 --> 00:24:56.000]  我鼓勵你們
[00:24:56.000 --> 00:24:57.000]  真的是帶門徒
[00:24:57.000 --> 00:25:01.000]  但是我們一定要很清楚的知道
[00:25:01.000 --> 00:25:05.000]  神是不可以欺瞞的
[00:25:05.000 --> 00:25:08.000]  我們要自己在神的面前
[00:25:08.000 --> 00:25:09.000]  要謙卑
[00:25:09.000 --> 00:25:10.000]  要認罪
[00:25:10.000 --> 00:25:12.000]  要悔改
[00:25:12.000 --> 00:25:14.000]  我們如果教人有信心
[00:25:14.000 --> 00:25:16.000]  但是自己沒有信心
[00:25:16.000 --> 00:25:19.000]  這是個問題
[00:25:19.000 --> 00:25:20.000]  我們自己要有信心
[00:25:20.000 --> 00:25:22.000]  當神用各樣的事情
[00:25:22.000 --> 00:25:23.000]  在我們的生活當中
[00:25:23.000 --> 00:25:25.000]  超面我們的信心的時候
[00:25:25.000 --> 00:25:28.000]  我們是怎麼接受
[00:25:28.000 --> 00:25:31.000]  我們也要教導別人怎麼接受
[00:25:31.000 --> 00:25:34.000]  最後就是今天這一段的結果
[00:25:34.000 --> 00:25:36.000]  就是在第九節最後
[00:25:36.000 --> 00:25:38.000]  他說
[00:25:38.000 --> 00:25:40.000]  這些事你們都要去行
[00:25:40.000 --> 00:25:44.000]  赤平安的神就必與你們同在
[00:25:44.000 --> 00:25:46.000]  在這裡我們回到前面第七節
[00:25:46.000 --> 00:25:50.000]  他說神所賜出人意外的平安
[00:25:50.000 --> 00:25:52.000]  必保守你們的心懷意念
[00:25:52.000 --> 00:25:53.000]  在那個地方
[00:25:53.000 --> 00:25:56.000]  他說神所賜出人意外的平安
[00:25:56.000 --> 00:25:59.000]  這個出人意外的平安
[00:25:59.000 --> 00:26:01.000]  我自己覺得很簡單的明白
[00:26:01.000 --> 00:26:02.000]  就是什麼呢
[00:26:02.000 --> 00:26:06.000]  就是不是我們從人的想法來看這個平安
[00:26:06.000 --> 00:26:07.000]  如果我們從人的想法
[00:26:07.000 --> 00:26:09.000]  從人的觀念來看這個平安的話
[00:26:09.000 --> 00:26:11.000]  你知道我們很多時候
[00:26:11.000 --> 00:26:13.000]  我們就會質問神
[00:26:13.000 --> 00:26:16.000]  就是說我無法接受你這種平安
[00:26:16.000 --> 00:26:19.000]  難道你沒有看到我受的苦嗎
[00:26:19.000 --> 00:26:24.000]  難道你沒有看到我家裡面的問題嗎
[00:26:24.000 --> 00:26:28.000]  難道你沒有看見我的病痛嗎
[00:26:28.000 --> 00:26:31.000]  在這裡我們不能從我們人的角度
[00:26:31.000 --> 00:26:33.000]  來想神的平安
[00:26:33.000 --> 00:26:35.000]  所以保羅才告訴我們說
[00:26:35.000 --> 00:26:39.000]  是出人意外的平安
[00:26:39.000 --> 00:26:42.000]  Beyond our understanding
[00:26:42.000 --> 00:26:44.000]  不是從人的定義
[00:26:44.000 --> 00:26:46.000]  不是人的turn
[00:26:46.000 --> 00:26:50.000]  是based on神的turn
[00:26:50.000 --> 00:26:51.000]  所以第八節到第九節
[00:26:51.000 --> 00:26:53.000]  在這裡我們來看
[00:26:53.000 --> 00:26:56.000]  我們思想我們行的結果是什麼呢
[00:26:56.000 --> 00:27:00.000]  他就告訴我們是賜平安的神
[00:27:00.000 --> 00:27:02.000]  必與你們同在
[00:27:02.000 --> 00:27:04.000]  前面是神所賜的平安
[00:27:04.000 --> 00:27:06.000]  會保守你們的心懷意念
[00:27:06.000 --> 00:27:08.000]  我覺得在這裡更進一步了
[00:27:08.000 --> 00:27:09.000]  什麼進一步呢
[00:27:09.000 --> 00:27:13.000]  就是神祂自己
[00:27:13.000 --> 00:27:16.000]  是那位賜平安的神
[00:27:16.000 --> 00:27:20.000]  我們不再是想要得到神所賜的福氣
[00:27:20.000 --> 00:27:22.000]  超過那個
[00:27:22.000 --> 00:27:24.000]  我們要得到的是什麼
[00:27:24.000 --> 00:27:26.000]  是賜福氣的神
[00:27:26.000 --> 00:27:30.000]  是平安的神
[00:27:30.000 --> 00:27:32.000]  你們有沒有同意嗎
[00:27:32.000 --> 00:27:34.000]  你們要說什麼
[00:27:34.000 --> 00:27:35.000]  Amen
[00:27:35.000 --> 00:27:36.000]  這就是神
[00:27:36.000 --> 00:27:37.000]  這就是神為我們所做的
[00:27:37.000 --> 00:27:39.000]  好 我們還有一點時間
[00:27:39.000 --> 00:27:40.000]  我們思想兩個問題
[00:27:40.000 --> 00:27:44.000]  這是我們反思今天我們所聽到的
[00:27:44.000 --> 00:27:49.000]  還有兩週我們就邁入2019年了
[00:27:49.000 --> 00:27:51.000]  很快啊對不對
[00:27:51.000 --> 00:27:52.000]  很快啊
[00:27:52.000 --> 00:27:54.000]  你在年頭想到的
[00:27:54.000 --> 00:27:56.000]  哎呀我要做一件什麼事情
[00:27:56.000 --> 00:27:57.000]  到現在回過頭去看
[00:27:57.000 --> 00:28:01.000]  怎麼從來沒有動過
[00:28:01.000 --> 00:28:03.000]  2019年馬上就要到了
[00:28:03.000 --> 00:28:04.000]  靈魂姐妹我們要反思
[00:28:04.000 --> 00:28:06.000]  在2018年
[00:28:06.000 --> 00:28:08.000]  如果照著我們今天的信息
[00:28:08.000 --> 00:28:09.000]  你在這一年當中
[00:28:09.000 --> 00:28:16.000]  基督在你身上改變了些什麼事情
[00:28:16.000 --> 00:28:19.000]  你的信心有沒有改變
[00:28:19.000 --> 00:28:21.000]  有沒有增長
[00:28:21.000 --> 00:28:22.000]  這是第一點
[00:28:22.000 --> 00:28:24.000]  我們看過去
[00:28:24.000 --> 00:28:26.000]  第二個我們要思想將來的一年
[00:28:26.000 --> 00:28:28.000]  你期望什麼
[00:28:28.000 --> 00:28:29.000]  你心裡面在想什麼
[00:28:29.000 --> 00:28:31.000]  今天的信息
[00:28:31.000 --> 00:28:34.000]  我們怎麼樣把保羅所教導我們的
[00:28:34.000 --> 00:28:36.000]  我們要思想那些事情
[00:28:36.000 --> 00:28:38.000]  我們要行他所表現出來
[00:28:38.000 --> 00:28:39.000]  他的榜樣
[00:28:39.000 --> 00:28:45.000]  我們怎麼樣在我們2019年的生活當中落實
[00:28:45.000 --> 00:28:46.000]  我覺得有一件事情
[00:28:46.000 --> 00:28:48.000]  當我們在study的時候
[00:28:48.000 --> 00:28:50.000]  我們有一件想到的事情就是
[00:28:50.000 --> 00:28:54.000]  自律
[00:28:54.000 --> 00:28:56.000]  我覺得這個很重要
[00:28:56.000 --> 00:28:57.000]  我們要在神的話語上面
[00:28:57.000 --> 00:28:59.000]  操練我們自己
[00:28:59.000 --> 00:29:01.000]  我們中間很多年輕人
[00:29:01.000 --> 00:29:02.000]  我鼓勵你們
[00:29:02.000 --> 00:29:04.000]  真的是要好好的讀聖經
[00:29:04.000 --> 00:29:05.000]  讀神的話
[00:29:05.000 --> 00:29:07.000]  因為你到老的時候
[00:29:07.000 --> 00:29:13.000]  你腦筋裡面就是充滿了神的話
[00:29:13.000 --> 00:29:15.000]  在神的話語上要操練自己
[00:29:15.000 --> 00:29:16.000]  要讀神的話語
[00:29:16.000 --> 00:29:18.000]  要背著神的話語
[00:29:18.000 --> 00:29:21.000]  要把神的話語藏在我們的心裡
[00:29:21.000 --> 00:29:23.000]  不是說免得我們得罪他
[00:29:23.000 --> 00:29:24.000]  這個是很重要的
[00:29:24.000 --> 00:29:25.000]  這是詩篇裡面告訴我們的
[00:29:25.000 --> 00:29:29.000]  但是真的是我們把他的話藏在我們的心裡
[00:29:29.000 --> 00:29:31.000]  讓我們的信心能夠成長
[00:29:31.000 --> 00:29:34.000]  讓我們的生命能夠成長
[00:29:34.000 --> 00:29:36.000]  第二個我們要在信心上
[00:29:36.000 --> 00:29:37.000]  接受神給你的操練
[00:29:37.000 --> 00:29:39.000]  在你的生活當中
[00:29:39.000 --> 00:29:42.000]  他所發生的事情
[00:29:42.000 --> 00:29:45.000]  是要讓我們在信心上能夠成長
[00:29:45.000 --> 00:29:48.000]  所以我們要接受神給我們的操練
[00:29:48.000 --> 00:29:50.000]  在基督徒的品德上面
[00:29:50.000 --> 00:29:52.000]  剛才我們所提到的
[00:29:52.000 --> 00:29:55.000]  這些都是我們要去注意的
[00:29:55.000 --> 00:29:59.000]  比特後書第一章那邊也告訴我們
[00:29:59.000 --> 00:30:01.000]  所以我們在基督徒的品德上面
[00:30:01.000 --> 00:30:03.000]  要操練我們自己
[00:30:03.000 --> 00:30:05.000]  我們怎麼樣去思想
[00:30:05.000 --> 00:30:07.000]  我們怎麼樣去遵行
[00:30:07.000 --> 00:30:09.000]  這些就是我們今天
[00:30:09.000 --> 00:30:14.000]  我們看了保羅的命令之後
[00:30:14.000 --> 00:30:16.000]  我們要思想
[00:30:16.000 --> 00:30:18.000]  最後一個問題
[00:30:18.000 --> 00:30:20.000]  如果你家裡面有小朋友
