
[00:00:00.000 --> 00:00:05.100]  我們感謝您恩典,使我們平安能夠在這裡敬拜您
[00:23:49.600 --> 00:23:51.600]  你不會好好的坐在那裡
[00:23:51.600 --> 00:23:52.600]  突然間發怒
[00:23:52.600 --> 00:23:53.600]  不會的
[00:23:53.600 --> 00:23:54.600]  發瘋的可能
[00:23:54.600 --> 00:23:55.600]  不是發怒的
[00:23:55.600 --> 00:23:59.600]  通常一定是由於外面的情況發生了
[00:23:59.600 --> 00:24:01.600]  或者某人說了一句話
[00:24:01.600 --> 00:24:05.600]  引起了我們很憤怒的情緒
[00:24:05.600 --> 00:24:08.600]  如果我們沒有好好準備的話
[00:24:08.600 --> 00:24:10.600]  我們就可能馬上反應
[00:24:10.600 --> 00:24:13.600]  一說那句話就好像按了我們身上一個按鈕
[00:24:13.600 --> 00:24:16.600]  砰就爆出來了
[00:24:16.600 --> 00:24:22.600]  甚至反應到可能打人或者扔東西都有份
[00:24:22.600 --> 00:24:24.600]  舉一個例子
[00:24:24.600 --> 00:24:25.600]  假如有一位媽媽
[00:24:25.600 --> 00:24:27.600]  她有一個兒子和一個女兒
[00:24:27.600 --> 00:24:33.600]  兒子從來都是不小心地做事
[00:24:33.600 --> 00:24:35.600]  有一天晚上
[00:24:35.600 --> 00:24:37.600]  媽媽做完一天的事都很累
[00:24:37.600 --> 00:24:38.600]  進到廚房
[00:24:38.600 --> 00:24:41.600]  一看見滿地都是牛奶
[00:24:41.600 --> 00:24:44.600]  她就可能馬上遇到試探
[00:24:44.600 --> 00:24:45.600]  想罵她的兒子
[00:24:45.600 --> 00:24:47.600]  你快點出來
[00:24:47.600 --> 00:24:50.600]  沒有查明真相就罵兒子
[00:24:50.600 --> 00:24:55.600]  但如果她要實踐快快定萬萬算萬萬動腦
[00:24:55.600 --> 00:24:57.600]  那她應該怎樣做呢
[00:24:57.600 --> 00:25:02.600]  所以她第一步就不是馬上罵兒子
[00:25:02.600 --> 00:25:09.600]  而是應該溫柔地請她的兩個兒女進來廚房
[00:25:09.600 --> 00:25:11.600]  然後問問他們
[00:25:11.600 --> 00:25:16.600]  有沒有人知道為什麼滿地都是牛奶呢
[00:25:16.600 --> 00:25:20.600]  第一步應該做的是查明真相
[00:25:20.600 --> 00:25:22.600]  在你未發脾氣之前
[00:25:22.600 --> 00:25:24.600]  那件事件怎樣發生
[00:25:24.600 --> 00:25:28.600]  你查明真相是誰導致的
[00:25:28.600 --> 00:25:32.600]  你才要決定採取什麼行動
[00:25:32.600 --> 00:25:35.600]  因此在這裡說快快的定
[00:25:35.600 --> 00:25:39.600]  是包括你查明真相
[00:25:39.600 --> 00:25:42.600]  不要亂假設
[00:25:42.600 --> 00:25:46.600]  我們有時發覺說話引起誤會
[00:25:46.600 --> 00:25:50.600]  是因為我們自己做了假設
[00:25:50.600 --> 00:25:53.600]  萬萬的算就不是說
[00:25:53.600 --> 00:25:57.600]  除了不要急著說話之外
[00:25:57.600 --> 00:26:02.600]  事實上我發覺你說話的速度慢一點
[00:26:02.600 --> 00:26:07.600]  甚至細聲一點都有幫助
[00:26:07.600 --> 00:26:10.600]  因為我們的腦思想的速度
[00:26:10.600 --> 00:26:13.600]  是比我們的口快很多
[00:26:13.600 --> 00:26:16.600]  如果我們慢慢的說
[00:26:16.600 --> 00:26:21.600]  其實可以讓我們想清楚多一點
[00:26:21.600 --> 00:26:23.600]  很有幫助
[00:26:23.600 --> 00:26:25.600]  我們可以想清楚多一點
[00:26:25.600 --> 00:26:27.600]  我們所想說的話
[00:26:27.600 --> 00:26:30.600]  是否符合聖經的教導
[00:26:30.600 --> 00:26:33.600]  不要輕易動腦就是提醒我們
[00:26:33.600 --> 00:26:35.600]  我們想清楚之後
[00:26:35.600 --> 00:26:39.600]  才決定我們的言語或者行為的反應
[00:26:39.600 --> 00:26:43.600]  甚至我們的情緒的反應
[00:26:43.600 --> 00:26:45.600]  講了兩個方法
[00:26:45.600 --> 00:26:48.600]  這兩個方法都是講到我們遇到
[00:26:48.600 --> 00:26:51.600]  甚至已經開始發怒的時候
[00:26:51.600 --> 00:26:55.600]  怎樣可以控制自己不犯罪
[00:26:55.600 --> 00:26:57.600]  第三個我想講的方法
[00:26:57.600 --> 00:27:00.600]  是一個預防性的方法
[00:27:00.600 --> 00:27:05.600]  很多比較容易發怒的人都會說
[00:27:05.600 --> 00:27:09.600]  我的性格我長成這樣是不能改的
[00:27:09.600 --> 00:27:12.600]  是不是這樣呢?
[00:27:12.600 --> 00:27:16.600]  我相信每一個人成為基督徒之後
[00:27:16.600 --> 00:27:19.600]  在基督裡面我們要成為新人
[00:27:19.600 --> 00:27:21.600]  所以無論我們的性格
[00:27:21.600 --> 00:27:23.600]  舊時的性格是怎樣
[00:27:23.600 --> 00:27:26.600]  我們都可以改的
[00:27:26.600 --> 00:27:30.600]  要改變我們憤怒的心和苦毒的心
[00:27:30.600 --> 00:27:32.600]  最好是換心
[00:27:32.600 --> 00:27:34.600]  你的心這麼憤怒這麼苦毒
[00:27:34.600 --> 00:27:36.600]  就換掉它吧
[00:27:36.600 --> 00:27:38.600]  我們怎樣換呢?
[00:27:38.600 --> 00:27:40.600]  我們用什麼心去換呢?
[00:27:40.600 --> 00:27:42.600]  我們要用喜樂的心
[00:27:42.600 --> 00:27:47.600]  喜樂的心去換掉我們憤怒的心和苦毒的心
[00:27:47.600 --> 00:27:50.600]  很多人都認識這一節聖經
[00:27:50.600 --> 00:27:52.600]  在《尊嚴十七章》二十二節說
[00:27:52.600 --> 00:27:55.600]  喜樂的心乃是良藥
[00:27:55.600 --> 00:27:57.600]  如果我們有喜樂的心
[00:27:57.600 --> 00:28:00.600]  我保證你不會這麼容易發怒
[00:28:00.600 --> 00:28:04.600]  事事都是喜樂的
[00:28:04.600 --> 00:28:06.600]  有人可能問我
[00:28:06.600 --> 00:28:09.600]  怎樣才可以培養出一個喜樂的心呢?
[00:28:09.600 --> 00:28:11.600]  很簡單的
[00:28:11.600 --> 00:28:14.600]  保羅給了我們一句秘訣
[00:28:14.600 --> 00:28:16.600]  凡事借因
[00:28:16.600 --> 00:28:18.600]  要常常喜樂不住的禱告
[00:28:18.600 --> 00:28:20.600]  凡事借因
[00:28:20.600 --> 00:28:23.600]  因為這是神在基督耶穌裡面
[00:28:23.600 --> 00:28:27.600]  向你們所定的旨意
[00:28:27.600 --> 00:28:32.600]  原來神的旨意就是讓我們基督徒常常喜樂
[00:28:32.600 --> 00:28:34.600]  常常喜樂
[00:28:34.600 --> 00:28:36.600]  如果我們要做到常常喜樂
[00:28:36.600 --> 00:28:38.600]  我們要經常祈禱
[00:28:38.600 --> 00:28:40.600]  不住的祈禱不是叫你
[00:28:40.600 --> 00:28:41.600]  工都不用上班了
[00:28:41.600 --> 00:28:42.600]  你在這裡祈禱
[00:28:42.600 --> 00:28:43.600]  不是這個意思
[00:28:43.600 --> 00:28:47.600]  而是你要不斷地祈禱
[00:28:47.600 --> 00:28:52.600]  停不是不停止地祈禱
[00:28:52.600 --> 00:28:55.600]  而是不斷地祈禱就可以了
[00:28:55.600 --> 00:28:57.600]  你在做工的時候也可以
[00:28:57.600 --> 00:28:59.600]  感謝主又讓我想到這個方法
[00:28:59.600 --> 00:29:00.600]  處理這個問題
[00:29:00.600 --> 00:29:02.600]  健郎坐在前面
[00:29:02.600 --> 00:29:06.600]  做醫生感謝主這個病人又醫好了又搞定
[00:29:06.600 --> 00:29:09.600]  你搞電腦感謝主又讓我搞定
[00:29:09.600 --> 00:29:11.600]  壞機又搞定
[00:29:11.600 --> 00:29:14.600]  其實每件事我們都可以感謝主
[00:29:14.600 --> 00:29:17.600]  我記得有一次去喝
[00:29:17.600 --> 00:29:18.600]  和瑪麗莎一起
[00:29:18.600 --> 00:29:21.600]  去到酒樓樓下就有個車位
[00:29:21.600 --> 00:29:23.600]  我們一起都有感謝主
[00:29:23.600 --> 00:29:26.600]  如果我們時時有感恩
[00:29:26.600 --> 00:29:28.600]  不住的祈禱感恩
[00:29:28.600 --> 00:29:30.600]  我們的人就會喜樂
[00:29:30.600 --> 00:29:32.600]  而當我們時時喜樂的時候
[00:29:32.600 --> 00:29:34.600]  我們沒有那麼容易被一些
[00:29:34.600 --> 00:29:37.600]  外面的情況搞擾我們
[00:29:37.600 --> 00:29:41.600]  使得我們發怒
[00:29:41.600 --> 00:29:45.600]  最後我還要給大家一個實踐的建議
[00:29:45.600 --> 00:29:48.600]  你每一天起床的時候
[00:29:48.600 --> 00:29:50.600]  還沒下床之前
[00:29:50.600 --> 00:29:53.600]  你先做一個祈禱感謝的祈禱
[00:29:53.600 --> 00:29:54.600]  你感謝主
[00:29:54.600 --> 00:29:56.600]  有什麼東西可以感謝的
[00:29:56.600 --> 00:29:58.600]  你就想想感謝主
[00:29:58.600 --> 00:30:01.600]  可能有些人說我真的不行
[00:30:01.600 --> 00:30:03.600]  我很睏才起床
[00:30:03.600 --> 00:30:06.600]  一鬧鐘就要滾下床快快進去
[00:30:06.600 --> 00:30:07.600]  就要趕上班了
[00:30:07.600 --> 00:30:08.600]  趕火車
[00:30:08.600 --> 00:30:09.600]  OK
[00:30:09.600 --> 00:30:13.600]  你可以調鬧鐘
[00:30:13.600 --> 00:30:15.600]  現在很方便
[00:30:15.600 --> 00:30:16.600]  你的手機調鬧鐘
[00:30:16.600 --> 00:30:18.600]  每天一至三次
[00:30:18.600 --> 00:30:20.600]  你就停一停
[00:30:20.600 --> 00:30:23.600]  從今早到現在有什麼可以感謝主呢
[00:30:23.600 --> 00:30:26.600]  或者從上一次感謝主到現在
[00:30:26.600 --> 00:30:28.600]  我還有什麼可以感謝主呢
[00:30:28.600 --> 00:30:31.600]  你每天提醒自己
[00:30:31.600 --> 00:30:33.600]  每天做兩三次感謝主
[00:30:33.600 --> 00:30:35.600]  我相信你過一段時間
[00:30:35.600 --> 00:30:37.600]  這些不是特效藥
[00:30:37.600 --> 00:30:39.600]  要有一段時間去培養
[00:30:39.600 --> 00:30:41.600]  你過一段時間之後
[00:30:41.600 --> 00:30:44.600]  你一定會容易有喜樂的心
[00:30:44.600 --> 00:30:47.600]  那就不會那麼容易發脾氣了
[00:30:47.600 --> 00:30:49.600]  我們一起祈禱
