
[00:00:00.000 --> 00:00:03.000]  南國猶大皇希西加在位的時候
[00:16:48.280 --> 00:16:51.400]  你既然求我攻擊亞述王西達基勒
[00:16:51.400 --> 00:16:53.640]  我已經聽見了
[00:16:53.640 --> 00:16:54.960]  聖經跟著記述
[00:16:54.960 --> 00:16:55.960]  當夜
[00:16:55.960 --> 00:16:57.880]  耶和華的使者出去
[00:16:57.880 --> 00:17:01.000]  在亞述營中殺了十八萬五千人
[00:17:01.000 --> 00:17:04.200]  清早有人起來一看
[00:17:04.200 --> 00:17:06.000]  都是死屍了
[00:17:06.000 --> 00:17:08.520]  亞述王西達基勒拔刑回去
[00:17:08.520 --> 00:17:10.120]  住在尼尼尼
[00:17:10.120 --> 00:17:12.400]  我們可以想像
[00:17:12.400 --> 00:17:14.640]  如果你是亞述營裏面的人
[00:17:14.640 --> 00:17:15.720]  當晚
[00:17:15.720 --> 00:17:16.760]  臨睡前
[00:17:16.760 --> 00:17:17.600]  你很開心
[00:17:17.600 --> 00:17:20.640]  旁邊的人可能拿一副撲克牌出來
[00:17:20.640 --> 00:17:22.040]  玩一下「鋤大碟」
[00:17:22.040 --> 00:17:23.320]  然後就聊天
[00:17:23.320 --> 00:17:25.040]  「明天我們攻城了」
[00:17:25.040 --> 00:17:27.160]  「看來明天我們攻城之後」
[00:17:27.160 --> 00:17:28.360]  「一定會很開心」
[00:17:28.360 --> 00:17:32.160]  然後就睡覺
[00:17:32.160 --> 00:17:33.960]  不如你就是沒有死的那個
[00:17:33.960 --> 00:17:35.000]  你起來
[00:17:35.000 --> 00:17:36.560]  然後看一看旁邊
[00:17:36.560 --> 00:17:37.600]  左右
[00:17:37.600 --> 00:17:40.760]  大家都很寧靜地在睡覺
[00:17:40.760 --> 00:17:42.560]  你會有甚麼反應呢?
[00:17:42.560 --> 00:17:44.240]  最初可能沒甚麼
[00:17:44.240 --> 00:17:46.360]  以為大家都在睡覺
[00:17:46.360 --> 00:17:49.120]  然後再摸摸旁邊的一個
[00:17:49.120 --> 00:17:51.240]  大家都靜了
[00:17:51.240 --> 00:17:53.800]  而且摸摸他們全部都是冰冷的
[00:17:53.800 --> 00:17:57.600]  你想想有甚麼反應和感受
[00:17:57.600 --> 00:17:59.200]  其實我們不是很能夠明白的
[00:17:59.200 --> 00:18:01.840]  因為在我們生活的時刻裏
[00:18:01.840 --> 00:18:03.320]  在四周環境裏
[00:18:03.320 --> 00:18:05.640]  每天早上起來的時候自然就會起來
[00:18:05.640 --> 00:18:07.360]  然後到床上穿上拖鞋
[00:18:07.360 --> 00:18:09.000]  然後過去拍房
[00:18:09.000 --> 00:18:09.880]  「兒子起來了」
[00:18:09.880 --> 00:18:10.360]  「時間到了」
[00:18:10.360 --> 00:18:12.040]  「女兒要出門了」
[00:18:12.040 --> 00:18:13.920]  我們就是這樣度過日子的
[00:18:13.920 --> 00:18:15.160]  我們從來沒有想過
[00:18:15.160 --> 00:18:15.800]  當你醒來的時候
[00:18:15.800 --> 00:18:16.760]  摸一下旁邊的一個的時候
[00:18:16.760 --> 00:18:19.880]  「咦?他冰冷的」
[00:18:19.880 --> 00:18:21.960]  然後你會有甚麼反應呢?
[00:18:21.960 --> 00:18:24.480]  這個聖經其實很簡單
[00:18:24.480 --> 00:18:26.240]  但是那個人一起來
[00:18:26.240 --> 00:18:28.880]  一看都是死屍的時候
[00:18:28.880 --> 00:18:30.360]  那個震撼
[00:18:30.360 --> 00:18:34.000]  恐怕是比起戰場上殺敵的時候的震撼
[00:18:34.000 --> 00:18:35.760]  更加重要
[00:18:35.760 --> 00:18:39.240]  所以西拿基勒立時的拔刑回去
[00:18:39.240 --> 00:18:40.640]  很多人一直都疑問
[00:18:40.640 --> 00:18:43.960]  怎麼可能一夜死了18萬5千人
[00:18:43.960 --> 00:18:45.680]  是不是聖經記載錯了
[00:18:45.680 --> 00:18:48.120]  死了1.5個人而已
[00:18:48.120 --> 00:18:50.720]  或者1千5百個人而已
[00:18:50.720 --> 00:18:52.640]  又或者是1萬5千而已
[00:18:52.640 --> 00:18:56.320]  怎麼會有18萬5千這麼多呢?
[00:18:56.320 --> 00:18:58.400]  到今天其實都不是很容易解釋的
[00:18:58.400 --> 00:19:00.440]  18萬5千人死去
[00:19:00.440 --> 00:19:03.120]  全部都是精銳的部隊
[00:19:03.120 --> 00:19:04.480]  是特種部隊
[00:19:04.480 --> 00:19:06.240]  甚麼海豹那些
[00:19:06.240 --> 00:19:08.000]  你知道甚麼是海豹嗎?
[00:19:08.000 --> 00:19:10.440]  美國特種部隊叫海豹
[00:19:10.440 --> 00:19:11.960]  S.E.A.L.
[00:19:11.960 --> 00:19:15.440]  精銳部隊突然間一夜間死了18萬5千
[00:19:15.440 --> 00:19:16.960]  怎麼去解釋呢?
[00:19:16.960 --> 00:19:19.640]  有人認為聖經記載是不可信的
[00:19:19.640 --> 00:19:22.560]  也有人認為可能是記錯了數目而已
[00:19:22.560 --> 00:19:23.880]  其中一個解釋就是認為
[00:19:23.880 --> 00:19:26.880]  可能夜間發生了一場瘟疫
[00:19:26.880 --> 00:19:28.880]  一場瘟疫一來
[00:19:28.880 --> 00:19:30.920]  18萬5千人就死去了
[00:19:30.920 --> 00:19:31.920]  不過無論如何
[00:19:31.920 --> 00:19:33.120]  聖經很清楚的記述
[00:19:33.120 --> 00:19:34.400]  神的使者出去
[00:19:34.400 --> 00:19:37.200]  於是乎一夜間有18萬5千人
[00:19:37.200 --> 00:19:40.320]  在神面前就被神所消滅
[00:19:40.320 --> 00:19:43.560]  這件事件讓驕傲的塞拿基納
[00:19:43.560 --> 00:19:46.920]  臨時的來面對著一個戰敗
[00:19:46.920 --> 00:19:48.240]  大軍的損失
[00:19:48.240 --> 00:19:50.520]  他能夠做的就是連夜收兵
[00:19:50.520 --> 00:19:52.720]  回到利尼尼城那裡
[00:19:52.720 --> 00:19:55.040]  沒多久塞拿基納就被謀殺
[00:19:55.040 --> 00:19:58.360]  而亞瑟的帝國也開始衰敗
[00:19:58.360 --> 00:20:00.880]  我們不容易完全的去解釋
[00:20:00.880 --> 00:20:03.440]  18萬5千人的死亡
[00:20:03.440 --> 00:20:06.000]  但是聖經很清楚的告訴我們
[00:20:06.000 --> 00:20:09.400]  倚靠耶和華的人必不蒙羞
[00:20:09.400 --> 00:20:11.720]  這也是很多人的經歷
[00:20:11.720 --> 00:20:14.160]  很多人從信仰裡經歷過
[00:20:14.160 --> 00:20:17.720]  倚靠神他們不蒙羞
[00:20:17.720 --> 00:20:20.680]  亞瑟的使臣在罵陣的時候這樣說
[00:20:20.680 --> 00:20:23.800]  有哪個神能夠拯救猶大呢?
[00:20:23.800 --> 00:20:26.200]  過去很多的神都不能夠
[00:20:26.200 --> 00:20:29.240]  所以你們的神都不能夠拯救你
[00:20:29.240 --> 00:20:33.440]  唯一的出路就是向亞瑟的王投降
[00:20:33.440 --> 00:20:35.440]  的確他講得對
[00:20:35.440 --> 00:20:36.720]  他沒有講錯
[00:20:36.720 --> 00:20:38.480]  不少的國家的神
[00:20:38.480 --> 00:20:44.960]  不能夠救他們國家脫離亞瑟的手
[00:20:44.960 --> 00:20:48.920]  為什麼他們的神不能夠救他們國家脫離亞瑟的手呢?
[00:20:48.920 --> 00:20:51.800]  因為他們的神並不是真神
[00:20:51.800 --> 00:20:53.840]  他們的神只是偶像
[00:20:53.840 --> 00:20:55.760]  聖經很清楚的讓我們知道
[00:20:55.760 --> 00:20:58.560]  我們的神耶和華神是獨一的真神
[00:20:58.560 --> 00:21:01.000]  創造宇宙萬物的神
[00:21:01.000 --> 00:21:04.640]  所以能夠拯救那些專心倚靠的人
[00:21:04.640 --> 00:21:08.960]  他拯救了希西加王脫離亞瑟的手
[00:21:08.960 --> 00:21:10.760]  在今天現實的生活裡面
[00:21:10.760 --> 00:21:14.840]  我們常常同樣都面對著很多我們的危機
[00:21:14.840 --> 00:21:15.840]  在生活裡面
[00:21:15.840 --> 00:21:16.840]  在工作裡面
[00:21:16.840 --> 00:21:17.520]  學業裡面
[00:21:17.520 --> 00:21:18.080]  婚姻裡面
[00:21:18.080 --> 00:21:19.440]  或者很多事上面
[00:21:19.440 --> 00:21:20.800]  我們都面對著很多
[00:21:20.800 --> 00:21:23.400]  我們不是很容易面對的事
[00:21:23.400 --> 00:21:25.400]  在社會裡面很多人會告訴我們
[00:21:25.400 --> 00:21:27.200]  要解決這些問題
[00:21:27.200 --> 00:21:28.440]  要解決這些危機
[00:21:28.440 --> 00:21:29.840]  或者要成功
[00:21:29.840 --> 00:21:32.840]  你不可以信神蹟的
[00:21:32.840 --> 00:21:34.560]  你不可以靠神蹟
[00:21:34.560 --> 00:21:35.760]  你要有這個成功
[00:21:35.760 --> 00:21:36.640]  有出路
[00:21:36.640 --> 00:21:38.160]  就要有出人頭地
[00:21:38.160 --> 00:21:39.640]  你要懂得手段
[00:21:39.640 --> 00:21:41.360]  你要懂得人情世故
[00:21:41.360 --> 00:21:43.200]  你要懂得潛規矩
[00:21:43.200 --> 00:21:46.320]  這樣你就能夠有成功的機會了
[00:21:46.320 --> 00:21:48.120]  但是聖經告訴我們
[00:21:48.120 --> 00:21:50.200]  只有倚靠神的人
[00:21:50.200 --> 00:21:52.720]  他才不蒙羞
[00:21:52.720 --> 00:21:53.800]  很多年前
[00:21:53.800 --> 00:21:55.880]  我有機會跟隨神學院
[00:21:55.880 --> 00:21:59.160]  到國內的教會那裡做探訪
[00:21:59.160 --> 00:22:02.760]  當時我們探訪一個城市裡面的一間教會
[00:22:02.760 --> 00:22:05.280]  這間教會的建築物很宏偉
[00:22:05.280 --> 00:22:07.360]  那位牧者就跟我們分享
[00:22:07.360 --> 00:22:09.440]  他們當年在文革之後
[00:22:09.440 --> 00:22:11.640]  當國家改革開放之後
[00:22:11.640 --> 00:22:13.880]  教會可以重新來開門了
[00:22:13.880 --> 00:22:17.520]  當時他們想收回這個教會的地方
[00:22:17.520 --> 00:22:19.760]  因為當時政府出了一個政策
[00:22:19.760 --> 00:22:23.760]  容許教會可以拿回他們當年被沒收了的地方
[00:22:23.760 --> 00:22:25.880]  他們終於很艱難地
[00:22:25.880 --> 00:22:29.480]  一次又一次地上訪問很多部門
[00:22:29.480 --> 00:22:31.600]  最終有回這個地方了
[00:22:31.600 --> 00:22:33.440]  不過對於當時來說
[00:22:33.440 --> 00:22:34.520]  他們的教會
[00:22:34.520 --> 00:22:36.320]  從前已經有一個教會
[00:22:36.320 --> 00:22:38.320]  位處於市中心裡面
[00:22:38.320 --> 00:22:40.080]  後來城市發展的時候
[00:22:40.080 --> 00:22:42.720]  市中心的地皮是最昂貴的
[00:22:42.720 --> 00:22:44.960]  於是乎很多人謀著那個地皮
[00:22:44.960 --> 00:22:46.840]  很多人不肯把地皮還給他們
[00:22:46.840 --> 00:22:48.280]  當他們重建的時候
[00:22:48.280 --> 00:22:51.240]  他們面對著很多人用不同的手段
[00:22:51.240 --> 00:22:54.240]  於是乎他們相當之艱難
[00:22:54.240 --> 00:22:55.200]  那一刻裡面
[00:22:55.200 --> 00:22:56.680]  他們不斷地禱告
[00:22:56.680 --> 00:22:59.680]  一次又一次地向政府部門申請
[00:22:59.680 --> 00:23:02.600]  一次一次面對不同的人的手段
[00:23:02.600 --> 00:23:05.160]  但最終當我們去探訪他們的時候
[00:23:05.160 --> 00:23:07.640]  那裡有一座很宏偉的建築物
[00:23:07.640 --> 00:23:11.440]  那個地方是一個敬拜神的地方
[00:23:11.440 --> 00:23:12.840]  使得手段
[00:23:12.840 --> 00:23:14.720]  使得人情世故
[00:23:14.720 --> 00:23:16.240]  動得潛規矩
[00:23:16.240 --> 00:23:18.320]  當然是好的
[00:23:18.320 --> 00:23:19.480]  當然是有益處的
[00:23:19.480 --> 00:23:20.920]  當然也有意思的
[00:23:20.920 --> 00:23:22.760]  不過聖經告訴我們
[00:23:22.760 --> 00:23:23.960]  你懂得這一切
[00:23:23.960 --> 00:23:26.880]  遠不及懂得去倚靠神
[00:23:26.880 --> 00:23:28.560]  聖經很清楚地告訴我們
[00:23:28.560 --> 00:23:30.440]  那些倚靠神的人
[00:23:30.440 --> 00:23:33.440]  人不能夠對他們做些什麼
[00:23:33.440 --> 00:23:36.720]  「犧牲一王」第二次的人生危機
[00:23:36.720 --> 00:23:38.160]  就是去患病
[00:23:38.160 --> 00:23:39.680]  以及去神跡地
[00:23:39.680 --> 00:23:41.960]  經歷到神的醫治
[00:23:41.960 --> 00:23:43.040]  很多的危機
[00:23:43.040 --> 00:23:46.200]  其實都是人經歷神恩典的機會
[00:23:46.200 --> 00:23:47.920]  《獵王基下》二十章一節那一說
[00:23:47.920 --> 00:23:51.600]  就記載「亡患了絕症,無藥可救」
[00:23:51.600 --> 00:23:52.800]  第一節那一說說
[00:23:52.800 --> 00:23:55.360]  那時候希西迦病得要死
[00:23:55.360 --> 00:23:58.800]  甚至先知爾賽亞也來向他宣告說
[00:23:58.800 --> 00:24:01.000]  「你當留遺命於你的家
[00:24:01.000 --> 00:24:03.720]  因為你必死,不能活了」
[00:24:03.720 --> 00:24:06.720]  由此可見當時這個絕症真是絕症
[00:24:06.720 --> 00:24:09.040]  而先知爾賽亞說的那些說話
[00:24:09.040 --> 00:24:11.040]  真是夠絕了
[00:24:11.040 --> 00:24:12.200]  如果你看病的時候
[00:24:12.200 --> 00:24:13.520]  醫生跟你說
[00:24:13.520 --> 00:24:15.560]  你沒得救了
[00:24:15.560 --> 00:24:17.120]  你死定了
[00:24:17.120 --> 00:24:18.600]  你會有什麼反應?
[00:24:18.600 --> 00:24:19.800]  如果你跟醫生說
[00:24:19.800 --> 00:24:21.000]  真的沒得救了
[00:24:21.000 --> 00:24:21.840]  你有什麼辦法?
[00:24:21.840 --> 00:24:22.920]  會不會還有方法?
[00:24:22.920 --> 00:24:25.040]  不如接一下這個X光
[00:24:25.040 --> 00:24:25.960]  掃描一下這個
[00:24:25.960 --> 00:24:26.680]  化驗一下這個
[00:24:26.680 --> 00:24:27.920]  吃一下這種藥
[00:24:27.920 --> 00:24:29.160]  醫生再跟你說
[00:24:29.160 --> 00:24:30.160]  走吧
[00:24:30.160 --> 00:24:31.400]  都告訴你了
[00:24:31.400 --> 00:24:32.480]  沒得救了
[00:24:32.480 --> 00:24:33.640]  你對著我沒用的
[00:24:33.640 --> 00:24:34.520]  你死定了
[00:24:34.520 --> 00:24:37.560]  回家好好地等死吧
[00:24:37.560 --> 00:24:39.240]  你會有什麼反應?
[00:24:39.240 --> 00:24:41.360]  大概你都投訴他
[00:24:41.360 --> 00:24:43.480]  所以醫生通常都受過訓練
[00:24:43.480 --> 00:24:45.680]  很懂得很婉轉地跟大家說
[00:24:45.680 --> 00:24:48.680]  雖然這種病在現在是沒得治
[00:24:48.680 --> 00:24:50.400]  不過你不用擔心的
[00:24:50.400 --> 00:24:52.240]  我們跟你一起去面對
[00:24:52.240 --> 00:24:53.280]  盡力吧
[00:24:53.280 --> 00:24:54.600]  你現在先回家
[00:24:54.600 --> 00:24:56.400]  有什麼事的時候你再來找我
[00:24:56.400 --> 00:24:58.000]  我們一起去面對一下
[00:24:58.000 --> 00:24:59.640]  接著就叫你走了
[00:24:59.640 --> 00:25:00.560]  是不是這樣的?
[00:25:00.560 --> 00:25:01.920]  這樣就不會被人投訴了
[00:25:01.920 --> 00:25:03.440]  這樣就會覺得
[00:25:03.440 --> 00:25:05.600]  這個醫生特別溫柔
[00:25:05.600 --> 00:25:06.640]  所以我們
[00:25:06.640 --> 00:25:09.520]  這個先知很明顯沒有讀過這個輔導
[00:25:09.520 --> 00:25:10.720]  所以第一句就說
[00:25:10.720 --> 00:25:12.360]  你要留遺命給家人
[00:25:12.360 --> 00:25:14.360]  你必死不能沒了
[00:25:14.360 --> 00:25:17.160]  所以可能犧牲家真的要死
[00:25:17.160 --> 00:25:18.680]  就不是因為病病死
[00:25:18.680 --> 00:25:21.120]  而是被先知說完這句話之後
[00:25:21.120 --> 00:25:22.680]  是一個絕望
[00:25:22.680 --> 00:25:24.720]  所以絕望而死
[00:25:24.720 --> 00:25:27.800]  聖經沒有記述他患了什麼病
[00:25:27.800 --> 00:25:31.640]  不過古時候的醫藥跟現在很不相同
[00:25:31.640 --> 00:25:32.960]  所以對於古時來說
[00:25:32.960 --> 00:25:35.480]  很多病很可能都是一種絕症
[00:25:35.480 --> 00:25:36.520]  不過無論如何
[00:25:36.520 --> 00:25:37.400]  聖經給我們看見
[00:25:37.400 --> 00:25:39.400]  當面對著這個絕症的時候
[00:25:39.400 --> 00:25:42.760]  先知希西加心裡面是相當絕望
[00:25:42.760 --> 00:25:44.760]  在絕望裡面他哀哭
[00:25:44.760 --> 00:25:46.760]  他向神來哀哭
[00:25:46.760 --> 00:25:49.400]  聖經記述他在床上
[00:25:49.400 --> 00:25:51.000]  轉念朝牆
[00:25:51.000 --> 00:25:53.000]  向神來哭訴
[00:25:53.000 --> 00:25:54.160]  然後說
[00:25:54.160 --> 00:25:57.400]  求祢紀念我在祢面前完全的心
[00:25:57.400 --> 00:25:58.800]  安成世行事
[00:25:58.800 --> 00:26:01.560]  又做祢眼中所行的善
[00:26:01.560 --> 00:26:03.400]  希西加就痛哭了
[00:26:03.400 --> 00:26:04.720]  我是男人
[00:26:04.720 --> 00:26:06.560]  我就很難去明白和理解
[00:26:06.560 --> 00:26:07.880]  為什麼希西加會哭
[00:26:07.880 --> 00:26:10.640]  因為當我想想我上一次哭是什麼時候的時候
[00:26:10.640 --> 00:26:13.240]  那個單位應該用年來做單位
[00:26:13.240 --> 00:26:16.240]  所以都不太記得上一次哭是什麼時候
[00:26:16.240 --> 00:26:17.440]  我是很能忍痛的
[00:26:17.440 --> 00:26:18.480]  如果針刺我
[00:26:18.480 --> 00:26:19.680]  我都不會哭的
[00:26:19.680 --> 00:26:22.800]  所以希西加這樣就哭了
[00:26:22.800 --> 00:26:24.200]  像個小孩子一樣
[00:26:24.200 --> 00:26:25.560]  真的很難忍受
[00:26:25.560 --> 00:26:27.760]  在神面前好像小孩子扭計一樣
[00:26:27.760 --> 00:26:31.080]  不過聖經給我們看見
[00:26:31.080 --> 00:26:33.280]  神對人的回應
[00:26:33.280 --> 00:26:34.520]  是真的很不同
[00:26:34.520 --> 00:26:36.160]  第四節那句說到
[00:26:36.160 --> 00:26:37.440]  以上亞出去的時候
[00:26:37.440 --> 00:26:40.120]  還沒到中縣
[00:26:40.120 --> 00:26:42.120]  耶和華的話就臨到祂說
[00:26:42.120 --> 00:26:45.320]  祢回去告訴我們的君希西加說
[00:26:45.320 --> 00:26:48.240]  耶和華祢祖大位的神如此說
[00:26:48.240 --> 00:26:49.920]  我聽見祢的禱告
[00:26:49.920 --> 00:26:51.400]  看見祢的眼淚
[00:26:51.400 --> 00:26:52.640]  我必依至祢
[00:26:52.640 --> 00:26:53.680]  到第三日
[00:26:53.680 --> 00:26:55.920]  祢必上耶和華的殿
[00:26:55.920 --> 00:26:57.520]  神更加說
[00:26:57.520 --> 00:27:00.360]  我要加珍希西加十五年的壽數
[00:27:00.360 --> 00:27:02.680]  並且我要救祢和祢的城
[00:27:02.680 --> 00:27:04.440]  脫離亞瑟王的手
[00:27:04.440 --> 00:27:07.480]  聖經沒有語氣的表達
[00:27:07.480 --> 00:27:09.480]  沒有語氣的詞語
[00:27:09.480 --> 00:27:12.280]  所以不太知道神說的時候的語氣是怎樣
[00:27:12.280 --> 00:27:13.440]  不過那一句說
[00:27:13.440 --> 00:27:16.440]  祢要回去告訴我們的君希西加
[00:27:16.440 --> 00:27:19.200]  我讀的時候總覺得很親切
[00:27:19.200 --> 00:27:21.280]  祂稱呼希西加的時候
[00:27:21.280 --> 00:27:23.000]  是我們的君
[00:27:23.000 --> 00:27:24.280]  所以可以看見
[00:27:24.280 --> 00:27:27.920]  神對於希西加的那種哭泣的回應
[00:27:27.920 --> 00:27:29.200]  是很不相同
[00:27:29.200 --> 00:27:30.280]  聖經給我們看見
[00:27:30.280 --> 00:27:31.960]  神聆聽人的禱告
[00:27:31.960 --> 00:27:34.560]  並且是立時的聆聽
[00:27:34.560 --> 00:27:35.480]  聖經說
[00:27:35.480 --> 00:27:39.040]  神是垂聽那些倚靠祂的人的呼求
[00:27:39.040 --> 00:27:40.320]  我記得很多年前
[00:27:40.320 --> 00:27:41.920]  我參加一次的短宣
[00:27:41.920 --> 00:27:43.840]  短宣在北歐那裡
[00:27:43.840 --> 00:27:46.320]  在橫教會當中做服事
[00:27:46.320 --> 00:27:47.760]  當時我們一隊人
[00:27:47.760 --> 00:27:50.120]  坐飛機去到當地機場
[00:27:50.120 --> 00:27:51.480]  過關
[00:27:51.480 --> 00:27:53.960]  我們分別排不同的隊
[00:27:53.960 --> 00:27:56.440]  我看見其中一個隊員在過關的時候
[00:27:56.440 --> 00:27:58.520]  就被海關拒絕入境
[00:27:58.520 --> 00:27:59.640]  當時這位姐妹
[00:27:59.640 --> 00:28:01.800]  臉上流露著恐懼
[00:28:01.800 --> 00:28:02.640]  很無助
[00:28:02.640 --> 00:28:03.840]  不知道怎麼面對
[00:28:03.840 --> 00:28:07.840]  海關拒絕她入境的原因很簡單
[00:28:07.840 --> 00:28:10.880]  就是她沒有有效的回程機票
[00:28:10.880 --> 00:28:13.520]  而且她隨身攜帶的現金不多
[00:28:13.520 --> 00:28:16.400]  所以認定中國人來到這個地方
[00:28:16.400 --> 00:28:17.640]  目的是做什麼呢?
[00:28:17.640 --> 00:28:22.040]  當然是留下來做乞工
[00:28:22.040 --> 00:28:24.040]  我在另一邊排隊
[00:28:24.040 --> 00:28:25.360]  看見那個情況
[00:28:25.360 --> 00:28:28.680]  於是乎由這隊走到那裡
[00:28:28.680 --> 00:28:30.440]  於是乎來幫她
[00:28:30.440 --> 00:28:32.160]  用有限公司的英文
[00:28:32.160 --> 00:28:37.280]  跟那個高大有威猛的女士說
[00:28:37.280 --> 00:28:38.720]  解釋給她聽
[00:28:38.720 --> 00:28:41.880]  其實她只是接了一個短宣之後
[00:28:41.880 --> 00:28:43.560]  她不是跟著回香港的
[00:28:43.560 --> 00:28:45.360]  她跟著去另一個地方
[00:28:45.360 --> 00:28:46.560]  也是歐洲的地方
[00:28:46.560 --> 00:28:48.360]  所以她來到這裡才決定
[00:28:48.360 --> 00:28:49.640]  究竟買飛機還是坐火車
[00:28:49.640 --> 00:28:51.320]  坐船是哪種最便宜的方法
[00:28:51.320 --> 00:28:53.800]  而且遲些錢就會寄來給她
[00:28:53.800 --> 00:28:54.880]  不斷地說
[00:28:54.880 --> 00:28:57.400]  其實我這些是中文解釋
[00:28:57.400 --> 00:28:58.920]  我猜我用英文說完之後
[00:28:58.920 --> 00:29:00.800]  那個官員也不知道我說了什麼
[00:29:00.800 --> 00:29:02.800]  不過總之死纏爛打
[00:29:02.800 --> 00:29:03.880]  不斷地說
[00:29:03.880 --> 00:29:07.200]  最後其實我心裡也不斷地禱告
[00:29:07.200 --> 00:29:08.720]  主下求你幫我們
[00:29:08.720 --> 00:29:10.000]  賜給我們恩典
[00:29:10.000 --> 00:29:12.120]  不知道是因為他認為我煩
[00:29:12.120 --> 00:29:13.840]  又或者是聽不懂我的英文
[00:29:13.840 --> 00:29:16.440]  又或者因為被我誠意所感動
[00:29:16.440 --> 00:29:18.040]  又或者更重要的就是
[00:29:18.040 --> 00:29:20.640]  神垂聽我心裡的呼求
[00:29:20.640 --> 00:29:24.040]  最後那個官員終於容許隊員入境了
[00:29:24.040 --> 00:29:26.440]  於是乎我們一隊人就能夠
[00:29:26.440 --> 00:29:30.560]  在那個地方裏面完成這個短訓
[00:29:30.560 --> 00:29:32.840]  心裏面很簡單的禱告
[00:29:32.840 --> 00:29:34.920]  心裏面很簡單的呼求
[00:29:34.920 --> 00:29:36.040]  有時候在那一刻裏面
[00:29:36.040 --> 00:29:37.960]  甚至沒有時間可以停下來
[00:29:37.960 --> 00:29:40.120]  慢慢想想怎樣跟對方說
[00:29:40.120 --> 00:29:42.200]  甚至沒有時間跟其他隊員商量一下
[00:29:42.200 --> 00:29:44.760]  怎樣面對著這個突發的事件
[00:29:44.760 --> 00:29:46.240]  甚至不知道應該怎樣做
[00:29:46.240 --> 00:29:49.440]  因為不太了解那些改觀的規矩
[00:29:49.440 --> 00:29:52.080]  但是心裏面向神一個簡單的呼求
[00:29:52.080 --> 00:29:53.520]  誠意告訴我們
[00:29:53.520 --> 00:29:55.600]  神就來到垂聽
[00:29:55.600 --> 00:29:59.400]  神對於專心依靠祂的希西加的回應都是一樣
[00:29:59.400 --> 00:30:02.880]  神兩次的來到垂聽希西加的禱告
[00:30:02.880 --> 00:30:05.680]  變成兩次都是臨時的來回應
[00:30:05.680 --> 00:30:07.640]  純臨時的英文
[00:30:07.640 --> 00:30:09.800]  詩篇五十六篇第十一節說
[00:30:09.800 --> 00:30:15.040]  「我依靠神,必不懼怕,人能把我怎麼樣呢?」
[00:30:15.040 --> 00:30:19.640]  「我依靠神,必不懼怕,人能把我怎麼樣呢?」
[00:30:19.640 --> 00:30:22.080]  神沒有讓依靠的人失望
[00:30:22.080 --> 00:30:25.480]  神沒有讓依靠祂的希西加羞愧
[00:30:25.480 --> 00:30:30.320]  今天神同樣都不會讓依靠祂的你和我失望
[00:30:30.320 --> 00:30:34.760]  因為神對你和我都是帶著慈愛和信實
[00:30:34.760 --> 00:30:38.280]  我們低頭在神面前有安靜
[00:30:38.280 --> 00:30:40.520]  有禱告
[00:30:40.520 --> 00:30:45.600]  在禱告之前我們先有些默想
[00:30:45.600 --> 00:30:47.960]  甚麼是依靠神呢?
[00:30:47.960 --> 00:30:50.320]  為甚麼要依靠神?
[00:30:50.320 --> 00:30:54.200]  你依靠神的經驗是怎樣的?
[00:30:54.200 --> 00:30:55.880]  亞述人這樣說
[00:30:55.880 --> 00:30:59.040]  沒有其他神可以幫助猶大
[00:30:59.040 --> 00:31:02.400]  唯一的出路就是向亞述投降
[00:31:02.400 --> 00:31:03.720]  在現實裏
[00:31:03.720 --> 00:31:05.200]  其他人會告訴你
[00:31:05.200 --> 00:31:07.280]  沒有神蹟的
[00:31:07.280 --> 00:31:09.440]  只有明白人情世故
[00:31:09.440 --> 00:31:11.040]  懂得潛規矩
[00:31:11.040 --> 00:31:12.480]  懂得耍手段
[00:31:12.480 --> 00:31:13.680]  才有出路
[00:31:13.680 --> 00:31:15.560]  才可以勝利
[00:31:15.560 --> 00:31:18.600]  你怎樣看呢?
[00:31:18.600 --> 00:31:20.800]  神聽希西加的禱告
[00:31:20.800 --> 00:31:22.760]  臨時的英文
[00:31:22.760 --> 00:31:25.680]  對你來說有甚麼意思呢?
[00:31:25.680 --> 00:31:27.600]  親愛的主我們感謝祢
[00:31:27.600 --> 00:31:30.040]  因為祢是那位到今天
[00:31:30.040 --> 00:31:33.720]  都不讓依靠祢的人失望的神
[00:31:33.720 --> 00:31:35.640]  聖經說得好
[00:31:35.640 --> 00:31:37.640]  我心裏依靠神
[00:31:37.640 --> 00:31:39.240]  必不懼怕
[00:31:39.240 --> 00:31:41.240]  人能把我怎樣
[00:31:41.240 --> 00:31:42.840]  求主讓我們每位弟兄姊妹
[00:31:42.840 --> 00:31:46.080]  都從心裏感受和宣告
[00:31:46.080 --> 00:31:47.960]  我們心裏依靠祢
[00:31:47.960 --> 00:31:49.640]  我們不懼怕
[00:31:49.640 --> 00:31:51.600]  我們知道依靠祢的仇
[00:31:51.600 --> 00:31:53.200]  我們不會羞愧
[00:31:53.200 --> 00:31:55.440]  我們知道依靠祢的仇
[00:31:55.440 --> 00:31:57.880]  人不能對我們做甚麼
[00:31:57.880 --> 00:31:59.600]  主幫助我們每位弟兄姊妹
[00:31:59.600 --> 00:32:01.120]  經歷祢
[00:32:01.120 --> 00:32:02.760]  堅心的依靠祢
