
[00:00:00.000 --> 00:00:15.000]  早晨,感謝主,我們可以在中之主日,一同去試圖訓經,去思念上帝有什麼說話跟我們說
[00:21:51.260 --> 00:21:55.100]  和一般受苦的圖畫像不同
[00:21:55.100 --> 00:21:56.380]  彎曲了
[00:21:56.380 --> 00:21:58.700]  你細心一點看的時候
[00:21:58.700 --> 00:22:00.860]  你去留意這幅圖畫的時候
[00:22:00.860 --> 00:22:04.300]  耶穌認同受苦者
[00:22:04.300 --> 00:22:05.660]  正正就是在表達
[00:22:05.660 --> 00:22:11.820]  我們可以去到這位承受世人種種苦痛的神面前
[00:22:11.820 --> 00:22:14.460]  去求祂幫助
[00:22:14.460 --> 00:22:17.420]  希伯來書四章說得很清楚
[00:22:17.420 --> 00:22:19.420]  我們所信靠的救主
[00:22:19.420 --> 00:22:21.980]  不能夠看出我們的軟弱
[00:22:21.980 --> 00:22:23.980]  祂凡是受過撕裂
[00:22:23.980 --> 00:22:28.220]  所以我們纔可以坦然無懼去到祂私恩助前
[00:22:28.220 --> 00:22:29.980]  與神同行
[00:22:29.980 --> 00:22:32.460]  得連率蒙恩慰
[00:22:32.460 --> 00:22:34.860]  讓上帝去參乎我們
[00:22:34.860 --> 00:22:38.700]  帶領我們度過很困難的日子
[00:22:38.700 --> 00:22:39.980]  今年的御父期
[00:22:39.980 --> 00:22:42.540]  香港都面對第五波疫情
[00:22:42.540 --> 00:22:47.420]  我不知道大家忙著去看數字
[00:22:47.420 --> 00:22:50.860]  還是疫情種種的防疫安排
[00:22:50.860 --> 00:22:53.820]  還是有沒有一點時間、空間
[00:22:53.820 --> 00:22:56.860]  去思想耶穌怎樣在苦難當中
[00:22:56.860 --> 00:23:01.340]  想我們學曉和祂同行呢
[00:23:01.340 --> 00:23:05.020]  第三點,今天最後一點
[00:23:05.020 --> 00:23:10.540]  我們會見到上帝超越歷史
[00:23:10.540 --> 00:23:14.620]  耶穌基督的確在本雕比拉多受下受難
[00:23:14.620 --> 00:23:18.220]  但《使徒信經》並非如此完結
[00:23:18.220 --> 00:23:20.620]  上帝超越歷史
[00:23:20.620 --> 00:23:23.500]  讓我們見到盼望的所在
[00:23:23.500 --> 00:23:26.380]  比拉多是羅馬委任的總督
[00:23:26.380 --> 00:23:28.620]  大家有沒有留意在歷史之中
[00:23:28.620 --> 00:23:32.460]  羅馬帝國還在嗎
[00:23:32.460 --> 00:23:36.140]  羅馬帝國在歷史洪流裡都淹沒了
[00:23:36.140 --> 00:23:39.980]  但是上帝的國今天依然在
[00:23:39.980 --> 00:23:44.140]  上帝的國依然成為我們安身立命
[00:23:44.140 --> 00:23:46.140]  我們人生航道上
[00:23:46.140 --> 00:23:48.620]  指示我們在上帝的國中
[00:23:48.620 --> 00:23:51.980]  我們應該怎樣做一個討祂喜悅
[00:23:51.980 --> 00:23:56.140]  行在上帝的心意裡面的門徒
[00:23:56.140 --> 00:23:58.300]  今天是中之主日
[00:23:58.300 --> 00:24:00.060]  按教會傳統
[00:24:00.060 --> 00:24:03.020]  這天耶穌基督騎著驢驅子
[00:24:03.020 --> 00:24:06.860]  踏上橄欖衫進入耶路撒冷
[00:24:06.860 --> 00:24:10.860]  當時人們揮著這些棕櫚葉
[00:24:10.860 --> 00:24:12.460]  馬太福音也好
[00:24:12.460 --> 00:24:13.180]  約翰福音也好
[00:24:13.180 --> 00:24:14.300]  說得很清楚
[00:24:14.300 --> 00:24:18.300]  當時的百姓就獲信了
[00:24:18.300 --> 00:24:20.780]  所說的意思就是
[00:24:20.780 --> 00:24:26.140]  求拯救臨到祂的子民當中
[00:24:26.140 --> 00:24:29.660]  奉主名來的以色列王應當稱眾
[00:24:29.660 --> 00:24:32.540]  他們在歌頌拿撒冷耶穌
[00:24:32.540 --> 00:24:34.700]  預計祂就是舊約
[00:24:34.700 --> 00:24:38.940]  一直以來準備出現的救世主
[00:24:38.940 --> 00:24:41.340]  起初老百姓熱烈歡迎主耶穌
[00:24:41.340 --> 00:24:43.500]  高唱和撒冷
[00:24:43.500 --> 00:24:45.020]  但是不出幾天
[00:24:45.020 --> 00:24:50.220]  他們和宗教領袖可能受他們影響
[00:24:50.220 --> 00:24:55.020]  耶穌的確面對受難州最痛苦的犧牲
[00:24:55.020 --> 00:24:58.860]  老百姓甚至唾棄祂
[00:24:58.860 --> 00:25:01.180]  上帝超越歷史是什麼意思呢
[00:25:01.180 --> 00:25:04.460]  上帝沒有把苦難立即變走
[00:25:04.460 --> 00:25:06.060]  頂姐妹
[00:25:06.060 --> 00:25:08.780]  而是讓人在歷史的景觀裡面
[00:25:08.780 --> 00:25:13.580]  轉眼看到屬天的視線
[00:25:13.580 --> 00:25:15.180]  世人不可靠
[00:25:15.180 --> 00:25:19.740]  老百姓說當日先熱烈歡迎拿撒冷耶穌
[00:25:19.740 --> 00:25:22.380]  轉頭已經受宗教領袖影響
[00:25:22.380 --> 00:25:25.180]  對呀他涉毒
[00:25:25.180 --> 00:25:30.060]  對呀他叫人不要交稅給凱撒
[00:25:30.060 --> 00:25:31.340]  沒有認證之下
[00:25:31.340 --> 00:25:34.140]  他們就覺得這個人都不信不過了
[00:25:34.140 --> 00:25:35.820]  人不可靠的
[00:25:35.820 --> 00:25:39.260]  但是愛我們的神耶穌基督是可靠的
[00:25:39.260 --> 00:25:41.580]  他最終必然得勝
[00:25:41.580 --> 00:25:45.420]  透過今天主席和我們最後讀的兩節經文
[00:25:45.420 --> 00:25:49.260]  我們看到啟示錄裡面的景觀
[00:25:49.260 --> 00:25:52.060]  特別這段經文你不陌生的
[00:25:52.060 --> 00:25:57.820]  因為你看到他們去讚美的歌頌的那位楊高
[00:25:57.820 --> 00:26:02.300]  中文和合本多數翻譯成為被撒的羔羊
[00:26:02.300 --> 00:26:05.900]  這個被撒的羔羊其實就是在說耶穌基督
[00:26:05.900 --> 00:26:10.620]  啟示錄獨特的地方就是這羣身穿白袍
[00:26:10.620 --> 00:26:11.900]  藍色字那裡
[00:26:11.900 --> 00:26:17.660]  搜拿宗女業的上帝的指紋
[00:26:17.660 --> 00:26:19.580]  為什麼身穿白袍呢
[00:26:19.580 --> 00:26:21.980]  正正就是他們衣服的潔淨
[00:26:21.980 --> 00:26:26.700]  代表他們生活和生命蒙上帝喜悅
[00:26:26.700 --> 00:26:29.260]  他們身穿白袍正正就是證明
[00:26:29.260 --> 00:26:34.940]  他們在患難中依然堅持主的真道
[00:26:34.940 --> 00:26:36.940]  榮耀主的聖名
[00:26:36.940 --> 00:26:39.100]  對當時啟示錄的受眾
[00:26:39.100 --> 00:26:42.780]  受苦的老百姓
[00:26:42.780 --> 00:26:46.780]  上帝的指紋是很重要的安慰
[00:26:46.780 --> 00:26:50.940]  他們依然是知道上帝超越歷史
[00:26:50.940 --> 00:26:53.500]  所以知道最終得勝的
[00:26:53.500 --> 00:26:58.620]  是那位被撒的羔羊
[00:26:58.620 --> 00:27:00.540]  我們是一羣跟隨主的人
[00:27:00.540 --> 00:27:03.980]  我很喜歡彼得前書的說話
[00:27:03.980 --> 00:27:05.660]  第四章是這樣說的
[00:27:05.660 --> 00:27:08.620]  既然基督肉身受苦
[00:27:08.620 --> 00:27:12.940]  你們也應該將心智作為兵器
[00:27:12.940 --> 00:27:15.580]  arm yourself 英文的翻譯
[00:27:15.580 --> 00:27:18.620]  我們要學習基督受苦的心智
[00:27:18.620 --> 00:27:21.340]  我們已經跟罪斷絕了
[00:27:21.340 --> 00:27:24.380]  我們不要隨從外邦人的那種
[00:27:24.380 --> 00:27:25.900]  隨從人的情慾
[00:27:25.900 --> 00:27:28.860]  反而要順從上帝的旨意
[00:27:28.860 --> 00:27:32.220]  在世上道下餘下的光陰
[00:27:32.220 --> 00:27:33.980]  彼得前書的意思就是
[00:27:33.980 --> 00:27:38.700]  在世上過一個客裏寄居的人生
[00:27:38.700 --> 00:27:41.020]  我們要有受苦的心智
[00:27:41.020 --> 00:27:43.820]  因為我們知道所信賴的那位上帝
[00:27:43.820 --> 00:27:46.940]  不是停留在歷史某個苦難當中
[00:27:46.940 --> 00:27:49.900]  他是穿越歷史賜給我們有盼望
[00:27:49.900 --> 00:27:54.700]  以使得我們可以好好在今天依然活著
[00:27:54.700 --> 00:27:57.820]  在本雕彼拉多手下受難
[00:27:57.820 --> 00:28:03.580]  是使徒信經把耶穌緊扣於歷史之中
[00:28:03.580 --> 00:28:05.820]  一個很重要的人物
[00:28:05.820 --> 00:28:10.700]  羅馬的總督本雕彼拉多
[00:28:10.700 --> 00:28:15.740]  我們所信仰的不只是黑黑的世界
[00:28:15.740 --> 00:28:20.140]  我們所談論的也不是有神還是無神
[00:28:20.140 --> 00:28:22.620]  使徒信經告訴我們
[00:28:22.620 --> 00:28:27.500]  這位神是很深愛世人的神
[00:28:27.500 --> 00:28:28.940]  他進入歷史之中
[00:28:28.940 --> 00:28:30.540]  他道成肉身
[00:28:30.540 --> 00:28:33.820]  所以特別標榜在彼拉多手下受難
[00:28:33.820 --> 00:28:36.540]  這位神是愛人到底
[00:28:36.540 --> 00:28:39.020]  有人福音十三章這樣說
[00:28:39.020 --> 00:28:43.820]  「遇節以前 耶穌知道自己離世歸父的時候到了」
[00:28:43.820 --> 00:28:49.180]  「他既然愛世間屬於他的人 他就愛他們到底」
[00:28:49.180 --> 00:28:51.740]  要高舉的是被殺的羔羊
[00:28:51.740 --> 00:28:53.900]  要去唱頌和珊瑚的
[00:28:53.900 --> 00:28:55.740]  手拿棕櫚葉的
[00:28:55.740 --> 00:28:58.140]  我們心裡要拿著的時候
[00:28:58.140 --> 00:29:00.540]  我們要去歌頌的是耶穌基督
[00:29:00.540 --> 00:29:03.020]  耶穌基督不是抽象的形而上學
[00:29:03.020 --> 00:29:04.060]  弟兄姊妹
[00:29:04.060 --> 00:29:09.500]  也不是高高在上不理民間疾苦的神
[00:29:09.500 --> 00:29:13.580]  耶穌基督正正在受難苦痛當中
[00:29:13.580 --> 00:29:14.860]  他勝過
[00:29:14.860 --> 00:29:17.660]  以使得我們就算在今天
[00:29:17.660 --> 00:29:22.300]  或者還在遇苦期當中的信徒
[00:29:22.300 --> 00:29:28.300]  我們可以好好去思念上帝對我們的愛
[00:29:28.300 --> 00:29:32.620]  我們同心禱告
[00:29:32.620 --> 00:29:33.820]  主啊
[00:29:33.820 --> 00:29:37.980]  多謝你讓我們去再次
[00:29:37.980 --> 00:29:39.900]  藉著仕途順經
[00:29:39.900 --> 00:29:41.740]  藉著聖經
[00:29:41.740 --> 00:29:44.140]  你面對受苦受刑
[00:29:44.140 --> 00:29:46.860]  受死的宣判的經文
[00:29:46.860 --> 00:29:50.460]  讓我們再次見到你進入歷史
[00:29:50.460 --> 00:29:53.580]  但是你沒有在歷史之中
[00:29:53.580 --> 00:29:55.980]  就這樣死了就算了
[00:29:55.980 --> 00:30:00.140]  你依然是去成就你救贖的恩惠
[00:30:00.140 --> 00:30:01.100]  透過比拉多
[00:30:01.100 --> 00:30:06.060]  我們見到冷嘲熱諷的人羣
[00:30:06.060 --> 00:30:08.620]  無情冷笑聲
[00:30:08.620 --> 00:30:12.460]  當中可能我們自己都是其中一份子
[00:30:12.460 --> 00:30:15.020]  主啊你赦免我們的不是
[00:30:15.020 --> 00:30:17.820]  主啊你幫助我們藉著仕途順經
[00:30:17.820 --> 00:30:20.380]  藉著新的經文
[00:30:20.380 --> 00:30:24.620]  我們再次在遇苦期最後一個禮拜
[00:30:24.620 --> 00:30:26.300]  我們再次思念
[00:30:26.300 --> 00:30:27.820]  我們要歌頌的
[00:30:27.820 --> 00:30:29.900]  要去宣告得勝的
[00:30:29.900 --> 00:30:32.300]  手裡拿著宗裡葉的時候
[00:30:32.300 --> 00:30:35.740]  我們知道耶穌基督已經得勝有餘
[00:30:35.740 --> 00:30:39.580]  以使得我們面對疫情
[00:30:39.580 --> 00:30:40.860]  社情
[00:30:40.860 --> 00:30:42.140]  病情
[00:30:42.140 --> 00:30:44.460]  種種困壓的時候
[00:30:44.460 --> 00:30:46.220]  我們依然靠著主
[00:30:46.220 --> 00:30:49.020]  去過一個得勝的生活
[00:30:49.020 --> 00:30:51.500]  求主你繼續幫助我們眾人
[00:30:51.500 --> 00:30:55.740]  讓我們在遇苦期裡面
[00:30:55.740 --> 00:30:59.420]  我們再次緊貼上帝你的心意而行
[00:30:59.420 --> 00:31:00.380]  聽我們禱告
[00:31:00.380 --> 00:31:01.980]  奉耶穌基督聖名求
[00:31:01.980 --> 00:31:03.740]  阿們
