
[00:00:00.000 --> 00:00:08.000]  我不會解釋今天的講題,好像一個講題一樣,大家明就明
[00:25:03.000 --> 00:25:06.000]  但我們怎樣自處
[00:25:06.000 --> 00:25:09.000]  特別當我們還可以這麼公開地
[00:25:09.000 --> 00:25:12.000]  放膽地敬拜我們的上主
[00:25:12.000 --> 00:25:14.000]  我們所身處的地方
[00:25:14.000 --> 00:25:17.000]  又不是一些像創啟地區一樣
[00:25:17.000 --> 00:25:21.000]  又或者弱勢時代的環境
[00:25:21.000 --> 00:25:25.000]  我們仍然沒有受到很大的壓迫
[00:25:25.000 --> 00:25:28.000]  我們明明可以作門徒
[00:25:28.000 --> 00:25:32.000]  但我們卻是選擇暗暗地作門徒
[00:25:32.000 --> 00:25:39.000]  將我們基督徒的身份從明轉為暗
[00:25:39.000 --> 00:25:43.000]  我們會不會因為一些壓力
[00:25:43.000 --> 00:25:46.000]  將我們基督徒的身份隱藏
[00:25:46.000 --> 00:25:50.000]  又或者其實壓力還沒來到
[00:25:50.000 --> 00:25:55.000]  我們自己先行收起基督徒的身份
[00:25:55.000 --> 00:25:58.000]  今日神呼召我們
[00:25:58.000 --> 00:26:02.000]  就要像弱勢一樣由暗轉為明
[00:26:02.000 --> 00:26:07.000]  這個轉變不是我處處都要大聲去報道
[00:26:07.000 --> 00:26:09.000]  大聲去說我是基督徒
[00:26:09.000 --> 00:26:12.000]  而是在這個黑暗的環境
[00:26:12.000 --> 00:26:16.000]  我們敢不敢去為真理發聲
[00:26:16.000 --> 00:26:23.000]  敢不敢去愛那些被社會排斥
[00:26:23.000 --> 00:26:26.000]  被欺壓的人
[00:26:26.000 --> 00:26:36.000]  特別面對一些社會不公不義的事情
[00:26:36.000 --> 00:26:42.000]  我們又會不會敢於去發聲
[00:26:42.000 --> 00:26:48.000]  敢於去關心受欺壓的人
[00:26:48.000 --> 00:26:50.000]  弟兄姊妹
[00:26:50.000 --> 00:26:53.000]  弱勢的行動其實是鼓勵我們
[00:26:53.000 --> 00:26:58.000]  就算面對黑暗看似看不到盼望的環境
[00:26:58.000 --> 00:27:03.000]  弱勢卻是從暗轉為明
[00:27:03.000 --> 00:27:06.000]  公開為耶穌站台
[00:27:06.000 --> 00:27:10.000]  祂知道站台的後果是什麼
[00:27:10.000 --> 00:27:12.000]  但祂不再隱藏
[00:27:12.000 --> 00:27:16.000]  而是跟隨耶穌到底
[00:27:16.000 --> 00:27:18.000]  在這一刻對於我們來說
[00:27:18.000 --> 00:27:22.000]  耶穌雖然暫時離開這個世界
[00:27:22.000 --> 00:27:24.000]  但我們也要記得
[00:27:24.000 --> 00:27:28.000]  耶穌仍然在掌管著
[00:27:28.000 --> 00:27:30.000]  就算罪惡
[00:27:30.000 --> 00:27:33.000]  惡人好像獅子一樣
[00:27:33.000 --> 00:27:35.000]  張牙舞爪
[00:27:35.000 --> 00:27:39.000]  但是到了終末耶穌回來的時間
[00:27:39.000 --> 00:27:43.000]  一切的罪惡必然會被消滅
[00:27:43.000 --> 00:27:47.000]  黑暗不再存在
[00:27:47.000 --> 00:27:51.000]  最後很想引用我很喜歡的一套電影對白
[00:27:51.000 --> 00:27:55.000]  去鼓勵可能正處於黑暗
[00:27:55.000 --> 00:28:00.000]  看不見盼望的你們
[00:28:00.000 --> 00:28:05.000]  黎明之前的夜晚是最為黑暗
[00:28:05.000 --> 00:28:10.000]  但我保證黎明一定會
[00:28:10.000 --> 00:28:13.000]  這句不單單只是一句電影對白
[00:28:13.000 --> 00:28:16.000]  而是一個應許
[00:28:16.000 --> 00:28:20.000]  因為這個黎明就是基督
[00:28:20.000 --> 00:28:28.000]  今日如果你們正處於一個黑暗
[00:28:28.000 --> 00:28:34.000]  害怕軟弱跌倒的時間
[00:28:34.000 --> 00:28:39.000]  請記住黎明一定會來
[00:28:39.000 --> 00:28:45.000]  因為復活的主已經勝過黑暗
[00:28:45.000 --> 00:28:50.000]  希望我們能向主認罪
[00:28:50.000 --> 00:28:54.000]  求主賜給我們像虐室一樣的膽量
[00:28:54.000 --> 00:28:56.000]  從暗轉為明
[00:28:56.000 --> 00:29:00.000]  讓我們同心同意
[00:29:00.000 --> 00:29:04.000]  參考上帝
[00:29:04.000 --> 00:29:08.000]  在今日的聖周六裏
[00:29:08.000 --> 00:29:12.000]  正正就是耶穌基督被釘十字架死亡
[00:29:12.000 --> 00:29:16.000]  對於當時的門徒來說
[00:29:16.000 --> 00:29:19.000]  可能是一個很黑暗很盼望的時間
[00:29:19.000 --> 00:29:25.000]  但轉眼間耶穌卻復活
[00:29:25.000 --> 00:29:29.000]  為世人帶來光明盼望
[00:29:29.000 --> 00:29:31.000]  對我們來說
[00:29:31.000 --> 00:29:35.000]  可能我們處於不同的黑暗
[00:29:35.000 --> 00:29:39.000]  想躲藏自己門徒身份的時間
[00:29:39.000 --> 00:29:41.000]  但主卻告訴我們
[00:29:41.000 --> 00:29:45.000]  透過虐室的故事告訴我們
[00:29:45.000 --> 00:29:48.000]  他如何為耶穌站台
[00:29:48.000 --> 00:29:53.000]  他如何勇敢放膽地在比拉多面前冒著危險
[00:29:53.000 --> 00:29:55.000]  去奪取耶穌的身體
[00:29:55.000 --> 00:29:59.000]  他願意公開自己
[00:29:59.000 --> 00:30:01.000]  在這個黑暗帶來危險的時代
[00:30:01.000 --> 00:30:05.000]  他願意公開自己跟隨基督
[00:30:05.000 --> 00:30:07.000]  當我們真的軟弱
[00:30:07.000 --> 00:30:12.000]  當我們真的不能發聲
[00:30:12.000 --> 00:30:14.000]  我們很想去隱藏自己的時候
[00:30:14.000 --> 00:30:16.000]  主要是求祢讓我們有這個膽量
[00:30:16.000 --> 00:30:19.000]  求祢讓我們有這個膽量
[00:30:19.000 --> 00:30:21.000]  就好像虐室一樣
[00:30:21.000 --> 00:30:28.000]  放膽地去關心這個世界
[00:30:28.000 --> 00:30:33.000]  放膽地去關心我們身邊的人
[00:30:33.000 --> 00:30:37.000]  放膽地去承認我們是基督的門徒
[00:30:37.000 --> 00:30:39.000]  當我們軟弱的時候
[00:30:39.000 --> 00:30:41.000]  求主幫助我們
[00:30:41.000 --> 00:30:47.000]  讓我們在這個黑暗世代真真正正宣告
[00:30:47.000 --> 00:30:50.000]  耶穌基督就是世界的光
[00:30:50.000 --> 00:30:52.000]  耶穌基督就是我們的神
[00:30:52.000 --> 00:30:54.000]  求祢讓我們有這個膽量
[00:30:54.000 --> 00:30:57.000]  以上禱告奉祖耶穌基督聖名祈求
