
[00:00:00.000 --> 00:00:03.700]  移民到外的國度
[00:17:52.860 --> 00:17:54.860]  耶穌基督的角度
[00:17:54.860 --> 00:17:56.860]  就是神光明與愛的角度
[00:17:56.860 --> 00:17:58.860]  但你必須願意脫離
[00:17:58.860 --> 00:18:00.860]  然後你才能夠遷入
[00:18:00.860 --> 00:18:02.860]  所以我們看見
[00:18:02.860 --> 00:18:04.860]  從剛纔聖經那裏說
[00:18:04.860 --> 00:18:06.860]  這個角度
[00:18:06.860 --> 00:18:08.860]  是怎樣彰顯
[00:18:08.860 --> 00:18:10.860]  怎樣延伸的呢
[00:18:10.860 --> 00:18:12.860]  我們來看看
[00:18:12.860 --> 00:18:14.860]  哥羅西書第一章17-18
[00:18:14.860 --> 00:18:16.860]  剛纔我們沒有讀到
[00:18:16.860 --> 00:18:18.860]  聖經怎樣說
[00:18:18.860 --> 00:18:20.860]  耶穌基督是萬有之先
[00:18:20.860 --> 00:18:22.860]  舉而立
[00:18:22.860 --> 00:18:24.860]  然後聖經又說
[00:18:24.860 --> 00:18:26.860]  他也是教會全體之首
[00:18:26.860 --> 00:18:28.860]  他是原始
[00:18:28.860 --> 00:18:30.860]  是從死裏首先復生
[00:18:30.860 --> 00:18:32.860]  使他可以在凡事上居首位
[00:18:32.860 --> 00:18:34.860]  使他可以在凡事上居首位
[00:18:34.860 --> 00:18:36.860]  這個角度不是普通的角度
[00:18:36.860 --> 00:18:38.860]  這個角度不是普通的角度
[00:18:38.860 --> 00:18:40.860]  所以美國的總統
[00:18:40.860 --> 00:18:42.860]  無論誰坐都好
[00:18:42.860 --> 00:18:44.860]  我們知道他不過是人
[00:18:44.860 --> 00:18:46.860]  無論他做得好或不好
[00:18:46.860 --> 00:18:48.860]  無論我們失望或支持
[00:18:48.860 --> 00:18:50.860]  他是無所謂的
[00:18:50.860 --> 00:18:52.860]  但只有耶穌基督
[00:18:52.860 --> 00:18:54.860]  他是萬有之首
[00:18:54.860 --> 00:18:56.860]  萬有未有之前
[00:18:56.860 --> 00:18:58.860]  他已經在這裏
[00:18:58.860 --> 00:19:00.860]  因爲他是神
[00:19:00.860 --> 00:19:02.860]  而且我們知道萬有是靠他而立
[00:19:02.860 --> 00:19:04.860]  萬有是靠他而造
[00:19:04.860 --> 00:19:06.860]  而且他是傳到永遠的
[00:19:06.860 --> 00:19:08.860]  只有一位這樣的神
[00:19:08.860 --> 00:19:10.860]  他配在這個角度
[00:19:10.860 --> 00:19:12.860]  成爲一個永遠的君王
[00:19:12.860 --> 00:19:14.860]  所以凡事居首位
[00:19:14.860 --> 00:19:16.860]  我們看到
[00:19:16.860 --> 00:19:18.860]  穆斯當他認識耶穌基督之後
[00:19:18.860 --> 00:19:20.860]  穆斯當他認識耶穌基督之後
[00:19:20.860 --> 00:19:22.860]  他願意加入這個角度
[00:19:22.860 --> 00:19:24.860]  他願意加入這個角度
[00:19:24.860 --> 00:19:26.860]  其實只要承認這個角度
[00:19:26.860 --> 00:19:28.860]  是以耶穌基督爲首
[00:19:28.860 --> 00:19:30.860]  我發覺今天很多基督徒
[00:19:30.860 --> 00:19:32.860]  他們信耶穌只是爲了一天上天堂
[00:19:32.860 --> 00:19:34.860]  他們信耶穌只是爲了一天上天堂
[00:19:34.860 --> 00:19:36.860]  所以受洗之後什麼都不做
[00:19:36.860 --> 00:19:38.860]  又不去教會
[00:19:38.860 --> 00:19:40.860]  又不在生活上專注爲大
[00:19:40.860 --> 00:19:42.860]  又不在生活上專注爲大
[00:19:42.860 --> 00:19:44.860]  其實你知道在聖經裏
[00:19:44.860 --> 00:19:46.860]  基督徒三個字只是提了三次
[00:19:46.860 --> 00:19:48.860]  基督徒三個字只是提了三次
[00:19:48.860 --> 00:19:50.860]  但耶穌的門徒是提了269次
[00:19:50.860 --> 00:19:52.860]  但耶穌的門徒是提了269次
[00:19:52.860 --> 00:19:54.860]  今天耶穌基督爲我們寫生是十家
[00:19:54.860 --> 00:19:56.860]  今天耶穌基督爲我們寫生是十家
[00:19:56.860 --> 00:19:58.860]  他不只是叫人加入一個宗教
[00:19:58.860 --> 00:20:00.860]  他不只是叫人加入一個宗教
[00:20:00.860 --> 00:20:02.860]  他要人成爲他的門徒
[00:20:02.860 --> 00:20:04.860]  他要人成爲他的門徒
[00:20:04.860 --> 00:20:06.860]  學他的樣式
[00:20:06.860 --> 00:20:08.860]  來尊他爲首位的時候
[00:20:08.860 --> 00:20:10.860]  意思是他是一個完美的神
[00:20:10.860 --> 00:20:12.860]  意思是他是一個完美的神
[00:20:12.860 --> 00:20:14.860]  他可以給我們所需要的資源
[00:20:14.860 --> 00:20:16.860]  他的生命如果在我們裏作主
[00:20:16.860 --> 00:20:18.860]  我們就有力量勝過黑暗的權勢
[00:20:18.860 --> 00:20:20.860]  我們就有力量勝過黑暗的權勢
[00:20:20.860 --> 00:20:22.860]  我們就有力量活出一個光明和愛的生命
[00:20:22.860 --> 00:20:24.860]  我們就有力量活出一個光明和愛的生命
[00:20:24.860 --> 00:20:26.860]  有很多人只想做基督徒
[00:20:26.860 --> 00:20:28.860]  不想做耶穌的門徒
[00:20:28.860 --> 00:20:30.860]  你是不能夠真正享受這個國度的各樣的權益
[00:20:30.860 --> 00:20:32.860]  你是不能夠真正享受這個國度的各樣的權益
[00:20:32.860 --> 00:20:34.860]  神所有的資源你用不了
[00:20:34.860 --> 00:20:36.860]  神所有的資源你用不了
[00:20:36.860 --> 00:20:38.860]  神所有的資源你用不了
[00:20:38.860 --> 00:20:40.860]  就因爲我們有很多人
[00:20:40.860 --> 00:20:42.860]  雖然來到美國
[00:20:42.860 --> 00:20:44.860]  雖然來了美國
[00:20:44.860 --> 00:20:46.860]  但經常住在中國
[00:20:46.860 --> 00:20:48.860]  來到美國但經常住在香港
[00:20:48.860 --> 00:20:50.860]  你真的願意在這裏落地生根嗎?
[00:20:50.860 --> 00:20:52.860]  你真的願意在這裏落地生根嗎?
[00:20:52.860 --> 00:20:54.860]  如果你是基督徒
[00:20:54.860 --> 00:20:56.860]  你要在神的國度裏
[00:20:56.860 --> 00:20:58.860]  落地生根
[00:20:58.860 --> 00:21:00.860]  成爲這個國的公民
[00:21:00.860 --> 00:21:02.860]  其中一件事就是凡事讓主居守衛
[00:21:02.860 --> 00:21:04.860]  我們看見慕實就認識這件事
[00:21:04.860 --> 00:21:06.860]  我們看見慕實就認識這件事
[00:21:06.860 --> 00:21:08.860]  他願意尊耶穌爲首
[00:21:08.860 --> 00:21:10.860]  他願意尊耶穌爲首
[00:21:10.860 --> 00:21:12.860]  他願意尊耶穌爲首
[00:21:12.860 --> 00:21:14.860]  他願意尊耶穌爲首
[00:21:14.860 --> 00:21:16.860]  他願意尊耶穌爲首
[00:21:16.860 --> 00:21:18.860]  他願意尊耶穌爲首
[00:21:18.860 --> 00:21:20.860]  他願意尊耶穌爲首
[00:21:20.860 --> 00:21:22.860]  他願意尊耶穌爲首
[00:21:22.860 --> 00:21:24.860]  他願意尊耶穌爲首
[00:21:24.860 --> 00:21:26.860]  他願意尊耶穌爲首
[00:21:26.860 --> 00:21:28.860]  他願意尊耶穌爲首
[00:21:28.860 --> 00:21:30.860]  他願意尊耶穌爲首
[00:21:30.860 --> 00:21:32.860]  他願意尊耶穌爲首
[00:21:32.860 --> 00:21:34.860]  他願意尊耶穌爲首
[00:21:34.860 --> 00:21:36.860]  他願意尊耶穌爲首
[00:21:36.860 --> 00:21:38.860]  他願意尊耶穌爲首
[00:21:38.860 --> 00:21:40.860]  他願意尊耶穌爲首
[00:21:40.860 --> 00:21:42.860]  他願意尊耶穌爲首
[00:21:42.860 --> 00:21:44.860]  他願意尊耶穌爲首
[00:21:44.860 --> 00:21:46.860]  他願意尊耶穌爲首
[00:21:46.860 --> 00:21:48.860]  他願意尊耶穌爲首
[00:21:48.860 --> 00:21:50.860]  他願意尊耶穌爲首
[00:21:50.860 --> 00:21:52.860]  他願意尊耶穌爲首
[00:21:52.860 --> 00:21:54.860]  他願意尊耶穌爲首
[00:21:54.860 --> 00:21:56.860]  他願意尊耶穌爲首
[00:21:56.860 --> 00:21:58.860]  他願意尊耶穌爲首
[00:21:58.860 --> 00:22:00.860]  他願意尊耶穌爲首
[00:22:00.860 --> 00:22:02.860]  他願意尊耶穌爲首
[00:22:02.860 --> 00:22:04.860]  他願意尊耶穌爲首
[00:22:04.860 --> 00:22:06.860]  他願意尊耶穌爲首
[00:22:06.860 --> 00:22:08.860]  他願意尊耶穌爲首
[00:22:08.860 --> 00:22:10.860]  他願意尊耶穌爲首
[00:22:10.860 --> 00:22:12.860]  他願意尊耶穌爲首
[00:22:12.860 --> 00:22:14.860]  他願意尊耶穌爲首
[00:22:14.860 --> 00:22:16.860]  他願意尊耶穌爲首
[00:22:16.860 --> 00:22:18.860]  他願意尊耶穌爲首
[00:22:18.860 --> 00:22:20.860]  他願意尊耶穌爲首
[00:22:20.860 --> 00:22:22.860]  他願意尊耶穌爲首
[00:22:22.860 --> 00:22:24.860]  他願意尊耶穌爲首
[00:22:24.860 --> 00:22:26.860]  他願意尊耶穌爲首
[00:22:26.860 --> 00:22:28.860]  他願意尊耶穌爲首
[00:22:28.860 --> 00:22:30.860]  他願意尊耶穌爲首
[00:22:30.860 --> 00:22:32.860]  他願意尊耶穌爲首
[00:22:32.860 --> 00:22:34.860]  他願意尊耶穌爲首
[00:22:34.860 --> 00:22:36.860]  他願意尊耶穌爲首
[00:22:36.860 --> 00:22:38.860]  他願意尊耶穌爲首
[00:22:38.860 --> 00:22:40.860]  他願意尊耶穌爲首
[00:22:40.860 --> 00:22:42.860]  他願意尊耶穌爲首
[00:22:42.860 --> 00:22:44.860]  他願意尊耶穌爲首
[00:22:44.860 --> 00:22:46.860]  他願意尊耶穌爲首
[00:22:46.860 --> 00:22:48.860]  他願意尊耶穌爲首
[00:22:48.860 --> 00:22:50.860]  他願意尊耶穌爲首
[00:22:50.860 --> 00:22:52.860]  他願意尊耶穌爲首
[00:22:52.860 --> 00:22:54.860]  他願意尊耶穌爲首
[00:22:54.860 --> 00:22:56.860]  他願意尊耶穌爲首
[00:22:56.860 --> 00:22:58.860]  他願意尊耶穌爲首
[00:22:58.860 --> 00:23:00.860]  他願意尊耶穌爲首
[00:23:00.860 --> 00:23:02.860]  他願意尊耶穌爲首
[00:23:02.860 --> 00:23:04.860]  他願意尊耶穌爲首
[00:23:04.860 --> 00:23:06.860]  他願意尊耶穌爲首
[00:23:06.860 --> 00:23:08.860]  他願意尊耶穌爲首
[00:23:08.860 --> 00:23:10.860]  他願意尊耶穌爲首
[00:23:10.860 --> 00:23:12.860]  他願意尊耶穌爲首
[00:23:12.860 --> 00:23:14.860]  他願意尊耶穌爲首
[00:23:14.860 --> 00:23:16.860]  他願意尊耶穌爲首
[00:23:16.860 --> 00:23:18.860]  他願意尊耶穌爲首
[00:23:18.860 --> 00:23:20.860]  他願意尊耶穌爲首
[00:23:20.860 --> 00:23:22.860]  他願意尊耶穌爲首
[00:23:22.860 --> 00:23:24.860]  他願意尊耶穌爲首
[00:23:24.860 --> 00:23:26.860]  他願意尊耶穌爲首
[00:23:26.860 --> 00:23:28.860]  他願意尊耶穌爲首
[00:23:28.860 --> 00:23:30.860]  他願意尊耶穌爲首
[00:23:30.860 --> 00:23:32.860]  他願意尊耶穌爲首
[00:23:32.860 --> 00:23:34.860]  他願意尊耶穌爲首
[00:23:34.860 --> 00:23:36.860]  他願意尊耶穌爲首
[00:23:36.860 --> 00:23:38.860]  他願意尊耶穌爲首
[00:23:38.860 --> 00:23:40.860]  他願意尊耶穌爲首
[00:23:40.860 --> 00:23:42.860]  他願意尊耶穌爲首
[00:23:42.860 --> 00:23:44.860]  他願意尊耶穌爲首
[00:23:44.860 --> 00:23:46.860]  他願意尊耶穌爲首
[00:23:46.860 --> 00:23:48.860]  他願意尊耶穌爲首
[00:23:48.860 --> 00:23:50.860]  他願意尊耶穌爲首
[00:23:50.860 --> 00:23:52.860]  他願意尊耶穌爲首
[00:23:52.860 --> 00:23:54.860]  他願意尊耶穌爲首
[00:23:54.860 --> 00:23:56.860]  他願意尊耶穌爲首
[00:23:56.860 --> 00:23:58.860]  他願意尊耶穌爲首
[00:23:58.860 --> 00:24:00.860]  他願意尊耶穌爲首
[00:24:00.860 --> 00:24:02.860]  他願意尊耶穌爲首
[00:24:02.860 --> 00:24:04.860]  他願意尊耶穌爲首
[00:24:04.860 --> 00:24:06.860]  他願意尊耶穌爲首
[00:24:06.860 --> 00:24:08.860]  他願意尊耶穌爲首
[00:24:08.860 --> 00:24:10.860]  他願意尊耶穌爲首
[00:24:10.860 --> 00:24:12.860]  他願意尊耶穌爲首
[00:24:12.860 --> 00:24:14.860]  他願意尊耶穌爲首
[00:24:14.860 --> 00:24:16.860]  他願意尊耶穌爲首
[00:24:16.860 --> 00:24:18.860]  他願意尊耶穌爲首
[00:24:18.860 --> 00:24:20.860]  他願意尊耶穌爲首
[00:24:20.860 --> 00:24:22.860]  他願意尊耶穌爲首
[00:24:22.860 --> 00:24:24.860]  他願意尊耶穌爲首
[00:24:24.860 --> 00:24:26.860]  他願意尊耶穌爲首
[00:24:26.860 --> 00:24:28.860]  他願意尊耶穌爲首
[00:24:28.860 --> 00:24:30.860]  他願意尊耶穌爲首
[00:24:30.860 --> 00:24:32.860]  他願意尊耶穌爲首
[00:24:32.860 --> 00:24:34.860]  他願意尊耶穌爲首
[00:24:34.860 --> 00:24:36.860]  他願意尊耶穌爲首
[00:24:36.860 --> 00:24:38.860]  他願意尊耶穌爲首
[00:24:38.860 --> 00:24:40.860]  他願意尊耶穌爲首
[00:24:40.860 --> 00:24:42.860]  他願意尊耶穌爲首
[00:24:42.860 --> 00:24:44.860]  他願意尊耶穌爲首
[00:24:44.860 --> 00:24:46.860]  他願意尊耶穌爲首
[00:24:46.860 --> 00:24:48.860]  他願意尊耶穌爲首
[00:24:48.860 --> 00:24:50.860]  他願意尊耶穌爲首
[00:24:50.860 --> 00:24:52.860]  他願意尊耶穌爲首
[00:24:52.860 --> 00:24:54.860]  他願意尊耶穌爲首
[00:24:54.860 --> 00:24:56.860]  他願意尊耶穌爲首
[00:24:56.860 --> 00:24:58.860]  他願意尊耶穌爲首
[00:24:58.860 --> 00:25:00.860]  他願意尊耶穌爲首
[00:25:00.860 --> 00:25:02.860]  他願意尊耶穌爲首
[00:25:02.860 --> 00:25:04.860]  他願意尊耶穌爲首
[00:25:04.860 --> 00:25:06.860]  他願意尊耶穌爲首
[00:25:06.860 --> 00:25:08.860]  他願意尊耶穌爲首
[00:25:08.860 --> 00:25:10.860]  他願意尊耶穌爲首
[00:25:10.860 --> 00:25:12.860]  他願意尊耶穌爲首
[00:25:12.860 --> 00:25:14.860]  他願意尊耶穌爲首
[00:25:14.860 --> 00:25:16.860]  他願意尊耶穌爲首
[00:25:16.860 --> 00:25:18.860]  他願意尊耶穌爲首
[00:25:18.860 --> 00:25:22.860]  他願意尊耶穌爲首
[00:25:22.860 --> 00:25:24.860]  他願意尊耶穌爲首
[00:25:24.860 --> 00:25:26.860]  他願意尊耶穌爲首
[00:25:26.860 --> 00:25:28.860]  他願意尊耶穌爲首
[00:25:28.860 --> 00:25:30.860]  他願意尊耶穌爲首
[00:25:30.860 --> 00:25:32.860]  他願意尊耶穌爲首
[00:25:32.860 --> 00:25:34.860]  他願意尊耶穌爲首
[00:25:34.860 --> 00:25:36.860]  他願意尊耶穌爲首
[00:25:36.860 --> 00:25:38.860]  他願意尊耶穌爲首
[00:25:38.860 --> 00:25:40.860]  他願意尊耶穌爲首
[00:25:40.860 --> 00:25:42.860]  他願意尊耶穌爲首
[00:25:42.860 --> 00:25:44.860]  他願意尊耶穌爲首
[00:25:44.860 --> 00:25:46.860]  他願意尊耶穌爲首
[00:25:46.860 --> 00:25:48.860]  他願意尊耶穌爲首
[00:25:48.860 --> 00:25:50.860]  他願意尊耶穌爲首
[00:25:50.860 --> 00:25:52.860]  他願意尊耶穌爲首
[00:25:52.860 --> 00:25:54.860]  他願意尊耶穌爲首
[00:25:54.860 --> 00:25:56.860]  他願意尊耶穌爲首
[00:25:56.860 --> 00:25:58.860]  他願意尊耶穌爲首
[00:25:58.860 --> 00:26:00.860]  他願意尊耶穌爲首
[00:26:00.860 --> 00:26:02.860]  他願意尊耶穌爲首
[00:26:02.860 --> 00:26:04.860]  他願意尊耶穌爲首
[00:26:04.860 --> 00:26:06.860]  他願意尊耶穌爲首
[00:26:06.860 --> 00:26:08.860]  他願意尊耶穌爲首
[00:26:08.860 --> 00:26:10.860]  他願意尊耶穌爲首
[00:26:10.860 --> 00:26:12.860]  他願意尊耶穌爲首
[00:26:12.860 --> 00:26:14.860]  他願意尊耶穌爲首
[00:26:14.860 --> 00:26:16.860]  他願意尊耶穌爲首
[00:26:16.860 --> 00:26:18.860]  他願意尊耶穌爲首
[00:26:18.860 --> 00:26:20.860]  他願意尊耶穌爲首
[00:26:20.860 --> 00:26:22.860]  他願意尊耶穌爲首
[00:26:22.860 --> 00:26:24.860]  他願意尊耶穌爲首
[00:26:24.860 --> 00:26:26.860]  他願意尊耶穌爲首
[00:26:26.860 --> 00:26:28.860]  他願意尊耶穌爲首
[00:26:28.860 --> 00:26:30.860]  他願意尊耶穌爲首
[00:26:30.860 --> 00:26:32.860]  他願意尊耶穌爲首
[00:26:32.860 --> 00:26:34.860]  他願意尊耶穌爲首
[00:26:34.860 --> 00:26:36.860]  他願意尊耶穌爲首
[00:26:36.860 --> 00:26:38.860]  他願意尊耶穌爲首
[00:26:38.860 --> 00:26:40.860]  他願意尊耶穌爲首
[00:26:40.860 --> 00:26:42.860]  他願意尊耶穌爲首
[00:26:42.860 --> 00:26:44.860]  他願意尊耶穌爲首
[00:26:44.860 --> 00:26:46.860]  他願意尊耶穌爲首
[00:26:46.860 --> 00:26:48.860]  他願意尊耶穌爲首
[00:26:48.860 --> 00:26:50.860]  他願意尊耶穌爲首
[00:26:50.860 --> 00:26:52.860]  他願意尊耶穌爲首
[00:26:52.860 --> 00:26:54.860]  他願意尊耶穌爲首
[00:26:54.860 --> 00:26:56.860]  他願意尊耶穌爲首
[00:26:56.860 --> 00:26:58.860]  他願意尊耶穌爲首
[00:26:58.860 --> 00:27:00.860]  他願意尊耶穌爲首
[00:27:00.860 --> 00:27:02.860]  他願意尊耶穌爲首
[00:27:02.860 --> 00:27:04.860]  他願意尊耶穌爲首
[00:27:04.860 --> 00:27:06.860]  他願意尊耶穌爲首
[00:27:06.860 --> 00:27:08.860]  他願意尊耶穌爲首
[00:27:08.860 --> 00:27:10.860]  他願意尊耶穌爲首
[00:27:10.860 --> 00:27:12.860]  他願意尊耶穌爲首
[00:27:12.860 --> 00:27:14.860]  他願意尊耶穌爲首
[00:27:14.860 --> 00:27:16.860]  他願意尊耶穌爲首
[00:27:16.860 --> 00:27:18.860]  他願意尊耶穌爲首
[00:27:18.860 --> 00:27:20.860]  他願意尊耶穌爲首
[00:27:20.860 --> 00:27:22.860]  他願意尊耶穌爲首
[00:27:22.860 --> 00:27:24.860]  他願意尊耶穌爲首
[00:27:24.860 --> 00:27:26.860]  他願意尊耶穌爲首
[00:27:26.860 --> 00:27:28.860]  他願意尊耶穌爲首
[00:27:28.860 --> 00:27:30.860]  他願意尊耶穌爲首
[00:27:30.860 --> 00:27:32.860]  他願意尊耶穌爲首
[00:27:32.860 --> 00:27:34.860]  他願意尊耶穌爲首
[00:27:34.860 --> 00:27:36.860]  他願意尊耶穌爲首
[00:27:36.860 --> 00:27:38.860]  他願意尊耶穌爲首
[00:27:38.860 --> 00:27:40.860]  他願意尊耶穌爲首
[00:27:40.860 --> 00:27:42.860]  他願意尊耶穌爲首
[00:27:42.860 --> 00:27:44.860]  他願意尊耶穌爲首
[00:27:44.860 --> 00:27:46.860]  他願意尊耶穌爲首
[00:27:46.860 --> 00:27:48.860]  他願意尊耶穌爲首
[00:27:48.860 --> 00:27:50.860]  他願意尊耶穌爲首
[00:27:50.860 --> 00:27:52.860]  他願意尊耶穌爲首
[00:27:52.860 --> 00:27:54.860]  他願意尊耶穌爲首
[00:27:54.860 --> 00:27:56.860]  他願意尊耶穌爲首
[00:27:56.860 --> 00:27:58.860]  他願意尊耶穌爲首
[00:27:58.860 --> 00:28:00.860]  他願意尊耶穌爲首
[00:28:00.860 --> 00:28:02.860]  他願意尊耶穌爲首
[00:28:02.860 --> 00:28:04.860]  他願意尊耶穌爲首
[00:28:04.860 --> 00:28:08.860]  他願意尊耶穌爲首
[00:28:08.860 --> 00:28:10.860]  他願意尊耶穌爲首
[00:28:10.860 --> 00:28:12.860]  他願意尊耶穌爲首
[00:28:12.860 --> 00:28:14.860]  他願意尊耶穌爲首
[00:28:14.860 --> 00:28:16.860]  他願意尊耶穌爲首
[00:28:16.860 --> 00:28:18.860]  他願意尊耶穌爲首
[00:28:18.860 --> 00:28:20.860]  他願意尊耶穌爲首
[00:28:20.860 --> 00:28:22.860]  他願意尊耶穌爲首
[00:28:22.860 --> 00:28:24.860]  他願意尊耶穌爲首
[00:28:24.860 --> 00:28:26.860]  他願意尊耶穌爲首
[00:28:26.860 --> 00:28:28.860]  他願意尊耶穌爲首
[00:28:28.860 --> 00:28:30.860]  他願意尊耶穌爲首
[00:28:30.860 --> 00:28:32.860]  他願意尊耶穌爲首
[00:28:32.860 --> 00:28:34.860]  他願意尊耶穌爲首
[00:28:34.860 --> 00:28:36.860]  他願意尊耶穌爲首
[00:28:36.860 --> 00:28:38.860]  他願意尊耶穌爲首
[00:28:38.860 --> 00:28:40.860]  他願意尊耶穌爲首
[00:28:40.860 --> 00:28:42.860]  他願意尊耶穌爲首
[00:28:42.860 --> 00:28:44.860]  他願意尊耶穌爲首
[00:28:44.860 --> 00:28:46.860]  他願意尊耶穌爲首
[00:28:46.860 --> 00:28:48.860]  他願意尊耶穌爲首
[00:28:48.860 --> 00:28:50.860]  他願意尊耶穌爲首
[00:28:50.860 --> 00:28:52.860]  他願意尊耶穌爲首
[00:28:52.860 --> 00:28:54.860]  他願意尊耶穌爲首
[00:28:54.860 --> 00:28:56.860]  他願意尊耶穌爲首
[00:28:56.860 --> 00:28:58.860]  他願意尊耶穌爲首
[00:28:58.860 --> 00:29:00.860]  他願意尊耶穌爲首
[00:29:00.860 --> 00:29:02.860]  他願意尊耶穌爲首
[00:29:02.860 --> 00:29:04.860]  他願意尊耶穌爲首
[00:29:04.860 --> 00:29:06.860]  他願意尊耶穌爲首
[00:29:06.860 --> 00:29:08.860]  他願意尊耶穌爲首
[00:29:08.860 --> 00:29:10.860]  他願意尊耶穌爲首
[00:29:10.860 --> 00:29:12.860]  他願意尊耶穌爲首
[00:29:12.860 --> 00:29:14.860]  他願意尊耶穌爲首
[00:29:14.860 --> 00:29:16.860]  他願意尊耶穌爲首
[00:29:16.860 --> 00:29:18.860]  他願意尊耶穌爲首
[00:29:18.860 --> 00:29:20.860]  他願意尊耶穌爲首
[00:29:20.860 --> 00:29:22.860]  他願意尊耶穌爲首
[00:29:22.860 --> 00:29:24.860]  他願意尊耶穌爲首
[00:29:24.860 --> 00:29:26.860]  他願意尊耶穌爲首
[00:29:26.860 --> 00:29:28.860]  他願意尊耶穌爲首
[00:29:28.860 --> 00:29:30.860]  他願意尊耶穌爲首
[00:29:30.860 --> 00:29:32.860]  他願意尊耶穌爲首
[00:29:32.860 --> 00:29:34.860]  他願意尊耶穌爲首
[00:29:34.860 --> 00:29:36.860]  他願意尊耶穌爲首
[00:29:36.860 --> 00:29:38.860]  他願意尊耶穌爲首
[00:29:38.860 --> 00:29:40.860]  他願意尊耶穌爲首
[00:29:40.860 --> 00:29:42.860]  他願意尊耶穌爲首
[00:29:42.860 --> 00:29:44.860]  他願意尊耶穌爲首
[00:29:44.860 --> 00:29:46.860]  他願意尊耶穌爲首
[00:29:46.860 --> 00:29:48.860]  他願意尊耶穌爲首
[00:29:48.860 --> 00:29:50.860]  他願意尊耶穌爲首
[00:29:50.860 --> 00:29:52.860]  他願意尊耶穌爲首
[00:29:52.860 --> 00:29:54.860]  他願意尊耶穌爲首
[00:29:54.860 --> 00:29:56.860]  他願意尊耶穌爲首
[00:29:56.860 --> 00:29:58.860]  他願意尊耶穌爲首
[00:29:58.860 --> 00:30:00.860]  他願意尊耶穌爲首
[00:30:00.860 --> 00:30:02.860]  他願意尊耶穌爲首
[00:30:02.860 --> 00:30:04.860]  他願意尊耶穌爲首
[00:30:04.860 --> 00:30:06.860]  他願意尊耶穌爲首
[00:30:06.860 --> 00:30:08.860]  他願意尊耶穌爲首
[00:30:08.860 --> 00:30:10.860]  他願意尊耶穌爲首
[00:30:10.860 --> 00:30:12.860]  他願意尊耶穌爲首
[00:30:12.860 --> 00:30:14.860]  他願意尊耶穌爲首
[00:30:14.860 --> 00:30:16.860]  他願意尊耶穌爲首
[00:30:16.860 --> 00:30:18.860]  他願意尊耶穌爲首
[00:30:18.860 --> 00:30:20.860]  他願意尊耶穌爲首
[00:30:20.860 --> 00:30:22.860]  他願意尊耶穌爲首
[00:30:22.860 --> 00:30:24.860]  他願意尊耶穌爲首
[00:30:24.860 --> 00:30:26.860]  他願意尊耶穌爲首
[00:30:26.860 --> 00:30:28.860]  他願意尊耶穌爲首
[00:30:28.860 --> 00:30:30.860]  他願意尊耶穌爲首
[00:30:30.860 --> 00:30:32.860]  他願意尊耶穌爲首
[00:30:32.860 --> 00:30:34.860]  他願意尊耶穌爲首
[00:30:34.860 --> 00:30:36.860]  他願意尊耶穌爲首
[00:30:36.860 --> 00:30:38.860]  他願意尊耶穌爲首
[00:30:38.860 --> 00:30:40.860]  他願意尊耶穌爲首
[00:30:40.860 --> 00:30:42.860]  他願意尊耶穌爲首
[00:30:42.860 --> 00:30:44.860]  他願意尊耶穌爲首
[00:30:44.860 --> 00:30:46.860]  他願意尊耶穌爲首
[00:30:46.860 --> 00:30:48.860]  他願意尊耶穌爲首
[00:30:48.860 --> 00:30:50.860]  他願意尊耶穌爲首
[00:30:50.860 --> 00:30:52.860]  他願意尊耶穌爲首
[00:30:52.860 --> 00:30:54.860]  他願意尊耶穌爲首
[00:30:54.860 --> 00:30:56.860]  他願意尊耶穌爲首
[00:30:56.860 --> 00:30:58.860]  他願意尊耶穌爲首
[00:30:58.860 --> 00:31:00.860]  他願意尊耶穌爲首
[00:31:00.860 --> 00:31:02.860]  他願意尊耶穌爲首
[00:31:02.860 --> 00:31:04.860]  他願意尊耶穌爲首
[00:31:04.860 --> 00:31:06.860]  他願意尊耶穌爲首
[00:31:06.860 --> 00:31:08.860]  他願意尊耶穌爲首
[00:31:08.860 --> 00:31:10.860]  他願意尊耶穌爲首
[00:31:10.860 --> 00:31:12.860]  他願意尊耶穌爲首
[00:31:12.860 --> 00:31:14.860]  他願意尊耶穌爲首
[00:31:14.860 --> 00:31:16.860]  他願意尊耶穌爲首
[00:31:16.860 --> 00:31:18.860]  他願意尊耶穌爲首
[00:31:18.860 --> 00:31:20.860]  他願意尊耶穌爲首
[00:31:20.860 --> 00:31:22.860]  他願意尊耶穌爲首
[00:31:22.860 --> 00:31:24.860]  他願意尊耶穌爲首
[00:31:24.860 --> 00:31:26.860]  他願意尊耶穌爲首
[00:31:26.860 --> 00:31:28.860]  他願意尊耶穌爲首
[00:31:28.860 --> 00:31:30.860]  他願意尊耶穌爲首
[00:31:30.860 --> 00:31:32.860]  他願意尊耶穌爲首
[00:31:32.860 --> 00:31:34.860]  他願意尊耶穌爲首
[00:31:34.860 --> 00:31:36.860]  他願意尊耶穌爲首
[00:31:36.860 --> 00:31:38.860]  他願意尊耶穌爲首
[00:31:38.860 --> 00:31:40.860]  他願意尊耶穌爲首
[00:31:40.860 --> 00:31:42.860]  他願意尊耶穌爲首
[00:31:42.860 --> 00:31:44.860]  他願意尊耶穌爲首
