
[00:00:00.000 --> 00:00:03.000]  歡迎大家來到我們的周六純拜
[00:19:15.000 --> 00:19:18.000]  然而,如果你聽我說到講得久
[00:19:18.000 --> 00:19:22.000]  你知道出《埃及記》所記載只是一個影子
[00:19:22.000 --> 00:19:28.000]  真正的實體要等到耶穌基督才來到人間
[00:19:28.000 --> 00:19:31.000]  於是當我們從舊約進入新約的時候
[00:19:31.000 --> 00:19:36.000]  我們見到耶穌基督將真正的慈愛和信實
[00:19:36.000 --> 00:19:38.000]  帶到我們的當中
[00:19:38.000 --> 00:19:40.000]  兩福音第一章第十七節
[00:19:40.000 --> 00:19:49.000]  「律法是積摩西宣佈的,慈愛和信實卻是由耶穌基督來的」
[00:19:49.000 --> 00:19:52.000]  原本的翻譯,你手上的翻譯應該是
[00:19:52.000 --> 00:19:58.000]  「因典和真理」是由耶穌基督來的
[00:19:58.000 --> 00:20:00.000]  但是更好的翻譯是「慈愛信實」
[00:20:00.000 --> 00:20:03.000]  它在講舊約和新約的分別
[00:20:03.000 --> 00:20:08.000]  「慈愛信實」的影子藏在舊約的書卷裏面
[00:20:08.000 --> 00:20:12.000]  舊約所藏著的只是「慈愛信實」的影子
[00:20:12.000 --> 00:20:16.000]  但是到了新約,「慈愛信實」的實體
[00:20:16.000 --> 00:20:21.000]  真真正正,充滿顏色的HD的圖畫
[00:20:21.000 --> 00:20:23.000]  呈現在我們的面前
[00:20:23.000 --> 00:20:29.000]  通過主耶穌基督,終極的真實來到我們的身上
[00:20:29.000 --> 00:20:33.000]  耶穌基督的十字教
[00:20:33.000 --> 00:20:38.000]  有了死裡逃生,死而復活的機會
[00:20:38.000 --> 00:20:40.000]  我們現在回到應用的問題
[00:20:40.000 --> 00:20:43.000]  我們應該怎樣去回報上帝?
[00:20:43.000 --> 00:20:46.000]  如果上帝給你一線的心機
[00:20:46.000 --> 00:20:48.000]  救你從死裡復活
[00:20:48.000 --> 00:20:52.000]  讓你再次與祂納約的時候
[00:20:52.000 --> 00:20:55.000]  我們應該怎樣去敬拜侍奉上帝?
[00:20:55.000 --> 00:20:58.000]  我們應該怎樣去回應上帝的恩典?
[00:20:58.000 --> 00:21:01.000]  我想帶你回到舊約聖經的初一及幾
[00:21:01.000 --> 00:21:04.000]  今天說了,今天主要是講舊約
[00:21:04.000 --> 00:21:07.000]  所以我一定要按著自己
[00:21:07.000 --> 00:21:09.000]  不去新約,我們回到舊約
[00:21:09.000 --> 00:21:13.000]  我們想,我們應該怎樣去回應上帝?
[00:21:13.000 --> 00:21:16.000]  這是摩西給我們的回答
[00:21:16.000 --> 00:21:17.000]  答案
[00:21:17.000 --> 00:21:20.000]  賽卓記第34章第10節
[00:21:20.000 --> 00:21:24.000]  要話說,漢啊!我要納約
[00:21:24.000 --> 00:21:27.000]  這是重新納約,因為法版已經爛了
[00:21:27.000 --> 00:21:30.000]  現在上帝準備,要幫他們再做法版
[00:21:30.000 --> 00:21:34.000]  他說我要納約,我要與你再納一次約
[00:21:34.000 --> 00:21:38.000]  要在你眾百姓面前行奇妙的事
[00:21:38.000 --> 00:21:43.000]  就是在全地萬國中未曾做過的事
[00:21:43.000 --> 00:21:46.000]  今天所吩咐你的,你要遵守
[00:21:46.000 --> 00:21:48.000]  今天所吩咐的,你要遵守
[00:21:48.000 --> 00:21:49.000]  遵守什麼?
[00:21:49.000 --> 00:21:52.000]  漢啊!我要趕出亞摩利人
[00:21:52.000 --> 00:21:55.000]  加拿人、黑人、比利西人
[00:21:55.000 --> 00:21:59.000]  希美人、耶布斯人
[00:21:59.000 --> 00:22:02.000]  你要謹守遵行
[00:22:02.000 --> 00:22:05.000]  以下上帝所寫的誡命
[00:22:05.000 --> 00:22:08.000]  全部都是和第一節別無他神
[00:22:08.000 --> 00:22:10.000]  有關的應用
[00:22:10.000 --> 00:22:12.000]  當然這個應用不是今天的應用
[00:22:12.000 --> 00:22:14.000]  是舊約裡面的應用
[00:22:14.000 --> 00:22:16.000]  但是你聽到上帝說
[00:22:16.000 --> 00:22:19.000]  如果你真的,我現在跟你納約
[00:22:19.000 --> 00:22:21.000]  你要開始守十節
[00:22:21.000 --> 00:22:22.000]  你要開始守第一節
[00:22:22.000 --> 00:22:25.000]  你要與我一起同行的時候
[00:22:25.000 --> 00:22:28.000]  以下是你要留心
[00:22:28.000 --> 00:22:31.000]  你要謹守遵行的應用
[00:22:31.000 --> 00:22:34.000]  當時的意識的人其實還在西來山
[00:22:34.000 --> 00:22:36.000]  他們還沒有去到認許之地
[00:22:36.000 --> 00:22:38.000]  但是上帝已經在想
[00:22:38.000 --> 00:22:41.000]  他們將來將要進入迦南的情景
[00:22:41.000 --> 00:22:43.000]  上帝說漢啊!
[00:22:43.000 --> 00:22:45.000]  你們去到迦南的時候
[00:22:45.000 --> 00:22:46.000]  你要趕出
[00:22:46.000 --> 00:22:48.000]  那些人不在他們周圍
[00:22:48.000 --> 00:22:50.000]  那些人要去到迦南的時候
[00:22:50.000 --> 00:22:52.000]  你要趕出亞摩利人
[00:22:52.000 --> 00:22:54.000]  加拿人、黑人
[00:22:54.000 --> 00:22:55.000]  比利西人
[00:22:55.000 --> 00:22:57.000]  希美人
[00:22:57.000 --> 00:22:58.000]  耶布斯人
[00:22:58.000 --> 00:23:00.000]  如果你熟悉聖經的話
[00:23:00.000 --> 00:23:01.000]  你熟悉約書亞記
[00:23:01.000 --> 00:23:02.000]  你知道
[00:23:02.000 --> 00:23:03.000]  一方面上帝認許
[00:23:03.000 --> 00:23:04.000]  會幫他們趕走
[00:23:04.000 --> 00:23:06.000]  另一方面
[00:23:06.000 --> 00:23:09.000]  他們自己要親身上陣
[00:23:09.000 --> 00:23:11.000]  不是你今天去睡覺
[00:23:11.000 --> 00:23:12.000]  明天起床
[00:23:12.000 --> 00:23:13.000]  那些人都走了
[00:23:13.000 --> 00:23:14.000]  去了哪裡
[00:23:14.000 --> 00:23:15.000]  不是的
[00:23:15.000 --> 00:23:16.000]  他們每一個人
[00:23:16.000 --> 00:23:17.000]  每一個十二字牌
[00:23:17.000 --> 00:23:18.000]  都要親身上陣
[00:23:18.000 --> 00:23:19.000]  奮勇作戰
[00:23:19.000 --> 00:23:20.000]  趕出的人
[00:23:20.000 --> 00:23:22.000]  上帝會幫他們趕
[00:23:22.000 --> 00:23:26.000]  但是他們自己要親身的去趕
[00:23:26.000 --> 00:23:28.000]  這個是第一條革命
[00:23:28.000 --> 00:23:30.000]  或者第一個革命的應用
[00:23:30.000 --> 00:23:31.000]  接著他繼續
[00:23:31.000 --> 00:23:32.000]  你要謹慎
[00:23:32.000 --> 00:23:35.000]  不可與那裡的居民納入
[00:23:35.000 --> 00:23:37.000]  成為你們中間的圈套
[00:23:37.000 --> 00:23:40.000]  你要拆毀他們的祭壇
[00:23:40.000 --> 00:23:42.000]  打碎他們的處長
[00:23:42.000 --> 00:23:45.000]  砍斷他們的牙齒
[00:23:45.000 --> 00:23:47.000]  不可敬拜別臣
[00:23:47.000 --> 00:23:50.000]  因為也會說是忌邪的上帝
[00:23:50.000 --> 00:23:53.000]  他的名是忌邪者
[00:23:53.000 --> 00:23:54.000]  讓我再次強調
[00:23:54.000 --> 00:23:56.000]  我們現在讀的這些東西
[00:23:56.000 --> 00:24:00.000]  都是第一屆別無他神的實戰應用
[00:24:00.000 --> 00:24:02.000]  真是實戰應用
[00:24:02.000 --> 00:24:03.000]  繼續
[00:24:03.000 --> 00:24:04.000]  第十五節
[00:24:04.000 --> 00:24:05.000]  賽圖記第三個地章
[00:24:05.000 --> 00:24:06.000]  第十五節
[00:24:06.000 --> 00:24:09.000]  你不可與那裡的居民納入
[00:24:09.000 --> 00:24:13.000]  因為他們隨從自己的神靈行人
[00:24:13.000 --> 00:24:14.000]  人邀請你
[00:24:14.000 --> 00:24:16.000]  你就要吃他們的祭物
[00:24:16.000 --> 00:24:17.000]  你為你的兒子
[00:24:17.000 --> 00:24:20.000]  取他們的女兒為妻
[00:24:20.000 --> 00:24:22.000]  隨從他們的神靈行人
[00:24:22.000 --> 00:24:24.000]  就引誘你的孩子
[00:24:24.000 --> 00:24:28.000]  也隨從他們的神靈行人
[00:24:28.000 --> 00:24:30.000]  我想用一個chart
[00:24:30.000 --> 00:24:31.000]  一個大表
[00:24:31.000 --> 00:24:34.000]  來幫助大家去總結
[00:24:34.000 --> 00:24:35.000]  總結什麼呢
[00:24:35.000 --> 00:24:37.000]  總結賽圖記第三十四章
[00:24:37.000 --> 00:24:41.000]  有關第一屆別無他神的實戰應用
[00:24:41.000 --> 00:24:43.000]  我將它變成了一個
[00:24:43.000 --> 00:24:47.000]  ABCBA的一個架構
[00:24:47.000 --> 00:24:49.000]  但是重點不是架構
[00:24:49.000 --> 00:24:51.000]  重點是我想你留意
[00:24:51.000 --> 00:24:55.000]  上帝說的應用
[00:24:55.000 --> 00:24:56.000]  上帝說
[00:24:56.000 --> 00:25:00.000]  你們是我憐憫的僕人
[00:25:00.000 --> 00:25:04.000]  我是你們憐憫的主人
[00:25:04.000 --> 00:25:06.000]  我是你們慈愛的父親
[00:25:06.000 --> 00:25:10.000]  我是你們社己拯救你們的丈夫
[00:25:10.000 --> 00:25:12.000]  你們是我釋放的僕人
[00:25:12.000 --> 00:25:14.000]  你們是我門外的兒子
[00:25:14.000 --> 00:25:18.000]  你們是屬於我潔淨的妻子
[00:25:18.000 --> 00:25:22.000]  上帝說我要帶你們離開埃及
[00:25:22.000 --> 00:25:23.000]  我想問問你們
[00:25:23.000 --> 00:25:25.000]  埃及是一個什麼地方
[00:25:25.000 --> 00:25:26.000]  正確答案是
[00:25:26.000 --> 00:25:29.000]  埃及是一個假神偶像之家
[00:25:29.000 --> 00:25:31.000]  偶像之家
[00:25:31.000 --> 00:25:33.000]  我要帶你們離開偶像之家
[00:25:33.000 --> 00:25:35.000]  我要帶你們進入迦南
[00:25:35.000 --> 00:25:37.000]  我又再問
[00:25:37.000 --> 00:25:39.000]  迦南又是什麼地方呢
[00:25:39.000 --> 00:25:43.000]  既然埃及是假神之家
[00:25:43.000 --> 00:25:45.000]  迦南就是真神之家
[00:25:45.000 --> 00:25:46.000]  不錯
[00:25:46.000 --> 00:25:50.000]  但是原來迦南也是假神偶像之家
[00:25:50.000 --> 00:25:51.000]  這樣也可以的
[00:25:51.000 --> 00:25:53.000]  上帝說我要帶你們離開這裡
[00:25:53.000 --> 00:25:55.000]  因為這裡有偶像
[00:25:55.000 --> 00:25:57.000]  我要帶你們去到認許之地
[00:25:57.000 --> 00:25:58.000]  那是我的家
[00:25:58.000 --> 00:25:59.000]  厲害
[00:25:59.000 --> 00:26:01.000]  去到上帝家的門口
[00:26:01.000 --> 00:26:02.000]  上帝說
[00:26:02.000 --> 00:26:05.000]  我家裡面都有很多偶像
[00:26:05.000 --> 00:26:07.000]  於是上帝說你要幫我
[00:26:07.000 --> 00:26:10.000]  我要和你一起清理門戶
[00:26:10.000 --> 00:26:14.000]  他說要他們去趕走
[00:26:14.000 --> 00:26:17.000]  在我認許之地裡面的外邦人
[00:26:17.000 --> 00:26:21.000]  上帝說我必加力、賜力
[00:26:21.000 --> 00:26:25.000]  助你去趕出那些不信我的人
[00:26:25.000 --> 00:26:28.000]  因為我是記邪的上帝
[00:26:28.000 --> 00:26:32.000]  因為我是記他們神明的上帝
[00:26:32.000 --> 00:26:34.000]  我要將他們神明全部剷去
[00:26:34.000 --> 00:26:36.000]  從我家裡剷去
[00:26:36.000 --> 00:26:40.000]  這是A和A'的故事
[00:26:40.000 --> 00:26:42.000]  接著上帝望著他
[00:26:42.000 --> 00:26:47.000]  伸手做給以色列人的十戒指環
[00:26:47.000 --> 00:26:49.000]  上帝說以下的說話
[00:26:49.000 --> 00:26:55.000]  上帝說不可與居民納約成為你的勸託
[00:26:55.000 --> 00:26:59.000]  不可為兒子取他們女兒為妻
[00:26:59.000 --> 00:27:00.000]  為什麼?
[00:27:00.000 --> 00:27:01.000]  因為你屬於我
[00:27:01.000 --> 00:27:02.000]  因為你是我的妻子
[00:27:02.000 --> 00:27:04.000]  你看看你的十戒
[00:27:04.000 --> 00:27:06.000]  你看看你十戒的指環
[00:27:06.000 --> 00:27:08.000]  接著中間第三
[00:27:08.000 --> 00:27:14.000]  要拆毀他們的祭壇、處將和阿薩拉
[00:27:14.000 --> 00:27:16.000]  我們可以這樣說
[00:27:16.000 --> 00:27:19.000]  B和B'是被動的形容
[00:27:19.000 --> 00:27:20.000]  不可
[00:27:20.000 --> 00:27:22.000]  不要做那些事情
[00:27:22.000 --> 00:27:24.000]  但是A和C是主動的形容
[00:27:24.000 --> 00:27:26.000]  要趕出、要拆毀
[00:27:26.000 --> 00:27:27.000]  你看到嗎?
[00:27:27.000 --> 00:27:28.000]  一個就不好
[00:27:28.000 --> 00:27:29.000]  別人忍救你
[00:27:29.000 --> 00:27:30.000]  你也不好
[00:27:30.000 --> 00:27:31.000]  別人跟你納約
[00:27:31.000 --> 00:27:32.000]  不好
[00:27:32.000 --> 00:27:33.000]  別人要嫁給你
[00:27:33.000 --> 00:27:34.000]  不好
[00:27:34.000 --> 00:27:35.000]  被動的
[00:27:35.000 --> 00:27:36.000]  另外一個是主動的
[00:27:36.000 --> 00:27:37.000]  你要趕出他們
[00:27:37.000 --> 00:27:39.000]  你要拆毀他們的祭壇
[00:27:39.000 --> 00:27:42.000]  他們的阿薩拉
[00:27:42.000 --> 00:27:49.000]  全部都是第一屆別無他神的實戰形容
[00:27:49.000 --> 00:27:52.000]  這一切的應用有一個目的
[00:27:52.000 --> 00:27:53.000]  這一切的應用有一個目的
[00:27:53.000 --> 00:27:57.000]  就是要上帝所蒙外的子民
[00:27:57.000 --> 00:27:59.000]  兒子、妻子
[00:27:59.000 --> 00:28:02.000]  平安的進入認許之地
[00:28:02.000 --> 00:28:08.000]  去到生命起落、安息之地
[00:28:08.000 --> 00:28:10.000]  上帝叫他們做這些事情
[00:28:10.000 --> 00:28:13.000]  是要他們平安到達上帝的家
[00:28:13.000 --> 00:28:14.000]  如果他們不做的話
[00:28:14.000 --> 00:28:15.000]  他們就糟糕了
[00:28:15.000 --> 00:28:16.000]  你明白嗎?
[00:28:16.000 --> 00:28:20.000]  上帝其實這個誡命是為了他們而想的
[00:28:20.000 --> 00:28:23.000]  上帝說你要跟著我這一切
[00:28:23.000 --> 00:28:25.000]  因為你不跟隨我
[00:28:25.000 --> 00:28:26.000]  你會有危險
[00:28:26.000 --> 00:28:28.000]  然而你跟隨我
[00:28:28.000 --> 00:28:30.000]  告訴你你要做的東西
[00:28:30.000 --> 00:28:33.000]  你必進入認許之地
[00:28:33.000 --> 00:28:38.000]  生命起落、安息之地
[00:28:38.000 --> 00:28:40.000]  以色列人有沒有進入迦蘭?
[00:28:40.000 --> 00:28:42.000]  有
[00:28:42.000 --> 00:28:43.000]  不過以色列人很厲害
[00:28:43.000 --> 00:28:45.000]  他不單止進入迦蘭
[00:28:45.000 --> 00:28:48.000]  他連偶像都帶進去迦蘭
[00:28:48.000 --> 00:28:51.000]  於是他們進去迦蘭那一刻
[00:28:51.000 --> 00:28:56.000]  他們已經離開了起落生命
[00:28:56.000 --> 00:29:00.000]  他們帶了自己的偶像進入迦蘭
[00:29:00.000 --> 00:29:03.000]  他又不清理迦蘭的偶像
[00:29:03.000 --> 00:29:05.000]  見到迦蘭的偶像
[00:29:05.000 --> 00:29:09.000]  當他們是寶愛不息手
[00:29:09.000 --> 00:29:11.000]  於是以色列人的家裡
[00:29:11.000 --> 00:29:14.000]  越儲越多偶像
[00:29:14.000 --> 00:29:19.000]  所有的起落平安隨風而去
[00:29:19.000 --> 00:29:26.000]  而他們又要再次面對被約的審判
[00:29:26.000 --> 00:29:28.000]  以前已經被過了
[00:29:28.000 --> 00:29:30.000]  已經被審判過
[00:29:30.000 --> 00:29:33.000]  如果不是摩西自己粉湧出來
[00:29:33.000 --> 00:29:34.000]  捨身求救
[00:29:34.000 --> 00:29:36.000]  他根本沒有第二次的機會
[00:29:36.000 --> 00:29:40.000]  現在他們又重蹈覆轍
[00:29:40.000 --> 00:29:43.000]  我想大家聽過一句說話
[00:29:43.000 --> 00:29:48.000]  這句說話叫做玩火自焚
[00:29:48.000 --> 00:29:50.000]  玩火自焚
[00:29:50.000 --> 00:29:55.000]  玩火自焚正是以色列人救約裡面的故事
[00:29:55.000 --> 00:29:59.000]  他們明知上帝是滅火
[00:29:59.000 --> 00:30:03.000]  上帝要燒盡世上的假神偶像
[00:30:03.000 --> 00:30:05.000]  誰知道他們死裡逃生之後
[00:30:05.000 --> 00:30:08.000]  竟然又再偷偷玩火
[00:30:08.000 --> 00:30:09.000]  越玩越大
[00:30:09.000 --> 00:30:15.000]  甚至光天化日之下用汽油洗澡
[00:30:15.000 --> 00:30:19.000]  有沒有想過當你經歷過埃及之後
[00:30:19.000 --> 00:30:21.000]  埃及燒了一場大火
[00:30:21.000 --> 00:30:23.000]  因為上帝滅火
[00:30:23.000 --> 00:30:26.000]  你看著上帝怎樣燒盡埃及
[00:30:26.000 --> 00:30:28.000]  因為偶像的原因
[00:30:28.000 --> 00:30:31.000]  竟然從埃及出來之後
[00:30:31.000 --> 00:30:33.000]  你繼續去玩火
[00:30:33.000 --> 00:30:34.000]  越玩越大
[00:30:34.000 --> 00:30:37.000]  然後說這些汽油很棒
[00:30:37.000 --> 00:30:39.000]  用來洗澡
[00:30:39.000 --> 00:30:43.000]  當你沉淫在偶像假神裡面
[00:30:43.000 --> 00:30:45.000]  其實是在說我
[00:30:45.000 --> 00:30:46.000]  你知道你在用什麼嗎
[00:30:46.000 --> 00:30:48.000]  你在用汽油洗澡嗎
[00:30:48.000 --> 00:30:50.000]  你說沒事啊沒事啊
[00:30:50.000 --> 00:30:52.000]  我很喜歡那股汽油味
[00:30:52.000 --> 00:30:53.000]  沒事啊沒事
[00:30:53.000 --> 00:30:57.000]  直到有一天你遇上上帝的時候
[00:30:57.000 --> 00:31:01.000]  所有你身上的汽油
[00:31:01.000 --> 00:31:06.000]  你被上帝審判
[00:31:06.000 --> 00:31:11.000]  這是出埃及記第34章給他們的警告
[00:31:11.000 --> 00:31:13.000]  他說不要不要
[00:31:13.000 --> 00:31:14.000]  Don't do that
[00:31:14.000 --> 00:31:15.000]  為什麼
[00:31:15.000 --> 00:31:16.000]  因為你玩火
[00:31:16.000 --> 00:31:19.000]  你一定自焚
[00:31:19.000 --> 00:31:22.000]  差及記第34章列舉了
[00:31:22.000 --> 00:31:25.000]  別無他神的警告
[00:31:25.000 --> 00:31:27.000]  以及形容為什麼
[00:31:27.000 --> 00:31:30.000]  要以色列人不要做那些事情
[00:31:30.000 --> 00:31:34.000]  以至他被上帝審判
[00:31:34.000 --> 00:31:38.000]  去到那個最後不能戰閥的效場
[00:31:38.000 --> 00:31:39.000]  不是上帝專制
[00:31:39.000 --> 00:31:40.000]  我再說一次
[00:31:40.000 --> 00:31:41.000]  不是上帝專制
[00:31:41.000 --> 00:31:46.000]  而是上帝聯內不願意一人沉淪
[00:31:46.000 --> 00:31:52.000]  和那些偶像假神一起沉淪
[00:31:52.000 --> 00:31:54.000]  一起遭受審判
[00:31:54.000 --> 00:31:56.000]  上帝說不要玩火
[00:31:56.000 --> 00:31:58.000]  You shall have no other god before me
[00:31:58.000 --> 00:31:59.000]  除我以外不可以有別神
[00:31:59.000 --> 00:32:00.000]  為什麼
[00:32:00.000 --> 00:32:04.000]  因為別神一定被我火燒審判
[00:32:04.000 --> 00:32:06.000]  你不想和別神一起死
[00:32:06.000 --> 00:32:10.000]  就不要玩火
[00:32:10.000 --> 00:32:12.000]  可悲的事
[00:32:12.000 --> 00:32:14.000]  在以色列人的歷史裏面
[00:32:14.000 --> 00:32:17.000]  後來興起了一個君王
[00:32:17.000 --> 00:32:20.000]  這個君王犯了以上
[00:32:20.000 --> 00:32:23.000]  上帝警告他所有的誡命
[00:32:23.000 --> 00:32:25.000]  我剛才讀了很多次聖經
[00:32:25.000 --> 00:32:27.000]  ABCBA
[00:32:27.000 --> 00:32:29.000]  全部講的都是
[00:32:29.000 --> 00:32:31.000]  除我以外變無他神的應用
[00:32:31.000 --> 00:32:33.000]  實戰的應用
[00:32:33.000 --> 00:32:35.000]  而將來以色列人的皇帝當中
[00:32:35.000 --> 00:32:37.000]  還有一個王
[00:32:37.000 --> 00:32:39.000]  犯了所有的東西
[00:32:39.000 --> 00:32:42.000]  我想問問你這個王是誰
[00:32:42.000 --> 00:32:46.000]  這個王是敗家子
[00:32:46.000 --> 00:32:48.000]  鎖羅門
[00:32:48.000 --> 00:32:50.000]  是大衛的兒子
[00:32:50.000 --> 00:32:54.000]  將大衛打回來的江山
[00:32:54.000 --> 00:32:55.000]  一分為二
[00:32:55.000 --> 00:32:57.000]  最後成為南北國
[00:32:57.000 --> 00:33:00.000]  而南北國繼續跟隨
[00:33:00.000 --> 00:33:02.000]  鎖羅門的
[00:33:02.000 --> 00:33:04.000]  他自己的做法
[00:33:04.000 --> 00:33:06.000]  堅持去叛逆
[00:33:06.000 --> 00:33:08.000]  最後北國滅亡
[00:33:08.000 --> 00:33:09.000]  南國滅亡
[00:33:09.000 --> 00:33:13.000]  全部都滅亡
[00:33:13.000 --> 00:33:15.000]  以色列本來的呼召
[00:33:15.000 --> 00:33:17.000]  是將外邦人趕出
[00:33:17.000 --> 00:33:20.000]  自己住入迦南認去之地
[00:33:20.000 --> 00:33:22.000]  結果他們被魯巴比諾
[00:33:22.000 --> 00:33:24.000]  這個代表了什麼
[00:33:24.000 --> 00:33:25.000]  代表了以色列人
[00:33:25.000 --> 00:33:27.000]  被上帝趕出上帝的家裏
[00:33:27.000 --> 00:33:30.000]  成為了外邦人
[00:33:30.000 --> 00:33:34.000]  直到整個舊約的最終極
[00:33:34.000 --> 00:33:36.000]  以色列人的結局
[00:33:36.000 --> 00:33:38.000]  是慘不忍睹
[00:33:38.000 --> 00:33:41.000]  一切從鎖羅門開始
[00:33:41.000 --> 00:33:44.000]  鎖羅門的作為
[00:33:44.000 --> 00:33:46.000]  跟以色列人的歷史
[00:33:46.000 --> 00:33:49.000]  有一個非常直接的關係
[00:33:49.000 --> 00:33:51.000]  我想帶你去看《鳥王記》上
[00:33:51.000 --> 00:33:53.000]  看幾節有關上帝
[00:33:53.000 --> 00:33:55.000]  怎樣評價鎖羅門
[00:33:55.000 --> 00:33:57.000]  我知道你可能會想起
[00:33:57.000 --> 00:33:58.000]  很多主要學裏面
[00:33:58.000 --> 00:34:00.000]  學關於鎖羅門很聰明
[00:34:00.000 --> 00:34:02.000]  很給上帝祝福的故事
[00:34:02.000 --> 00:34:04.000]  將那些暫時全部拆散
[00:34:04.000 --> 00:34:08.000]  這個是上帝終極給他的成績表
[00:34:08.000 --> 00:34:10.000]  上帝這樣說
[00:34:10.000 --> 00:34:13.000]  《鳥王記》上帝實一章第一節
[00:34:13.000 --> 00:34:17.000]  鎖羅門寵愛許多外邦的女子
[00:34:17.000 --> 00:34:18.000]  第九節
[00:34:18.000 --> 00:34:20.000]  耀華華向鎖羅門發怒
[00:34:20.000 --> 00:34:22.000]  因為他的心偏離了
[00:34:22.000 --> 00:34:25.000]  向他顯現兩次的耀華華
[00:34:25.000 --> 00:34:28.000]  以色列的上帝
[00:34:28.000 --> 00:34:30.000]  耀華華曾吩咐他
[00:34:30.000 --> 00:34:32.000]  不可隨從別臣
[00:34:32.000 --> 00:34:34.000]  他卻沒有遵守
[00:34:34.000 --> 00:34:37.000]  耀華華所吩咐的
[00:34:37.000 --> 00:34:40.000]  鎖羅門王貪愛外邦女子
[00:34:40.000 --> 00:34:43.000]  鎖羅門王與外邦人結盟
[00:34:43.000 --> 00:34:46.000]  鎖羅門王偏離上帝
[00:34:46.000 --> 00:34:49.000]  鎖羅門王隨從他的妻妾
[00:34:49.000 --> 00:34:51.000]  去敬拜賈臣
[00:34:51.000 --> 00:34:53.000]  鎖羅門的黑影子
[00:34:53.000 --> 00:34:55.000]  The Dark Shadow
[00:34:55.000 --> 00:34:57.000]  而一直籠罩著
[00:34:57.000 --> 00:34:59.000]  以色列文藉到
[00:34:59.000 --> 00:35:01.000]  舊約歷史的終結
[00:35:01.000 --> 00:35:02.000]  我想帶大家去看看
[00:35:02.000 --> 00:35:04.000]  舊約歷史的終結
[00:35:04.000 --> 00:35:07.000]  如果你從歷史的角度來講
[00:35:07.000 --> 00:35:09.000]  其中一個最後最後的一個故事
[00:35:09.000 --> 00:35:11.000]  是尼希米
[00:35:11.000 --> 00:35:14.000]  尼希米第十三章第二十五節
[00:35:14.000 --> 00:35:16.000]  你們不可把自己的女兒
[00:35:16.000 --> 00:35:18.000]  嫁給外邦人的兒子
[00:35:18.000 --> 00:35:21.000]  也不可為自己和兒子
[00:35:21.000 --> 00:35:23.000]  娶他們的兒女
[00:35:23.000 --> 00:35:25.000]  當時已經是秘魯
[00:35:25.000 --> 00:35:27.000]  七十年之後回歸了
[00:35:27.000 --> 00:35:29.000]  又回歸了很久
[00:35:29.000 --> 00:35:31.000]  以色列人還是
[00:35:31.000 --> 00:35:33.000]  不悔改他們
[00:35:33.000 --> 00:35:35.000]  在做上帝所恨惡的東西
[00:35:35.000 --> 00:35:37.000]  而尼希米見到當時的狀況
[00:35:37.000 --> 00:35:40.000]  最後也忍不住講多一句
[00:35:40.000 --> 00:35:42.000]  以色列王鎖羅門
[00:35:42.000 --> 00:35:47.000]  不也在這樣事犯罪嗎
[00:35:47.000 --> 00:35:49.000]  這個鎖羅門
[00:35:49.000 --> 00:35:52.000]  帶領整個國度下行
[00:35:52.000 --> 00:35:55.000]  去到舊約的最後最後
[00:35:55.000 --> 00:35:59.000]  我們仍然被他之前的惡毒
[00:35:59.000 --> 00:36:01.000]  繼續去纏繞
[00:36:01.000 --> 00:36:03.000]  沒有一位王將探
[00:36:03.000 --> 00:36:05.000]  這個才心痛
[00:36:05.000 --> 00:36:07.000]  他不是一個上帝
[00:36:07.000 --> 00:36:09.000]  一早就脾氣的人
[00:36:09.000 --> 00:36:11.000]  沒有一位神將探
[00:36:11.000 --> 00:36:13.000]  蒙上帝的喜愛
[00:36:13.000 --> 00:36:22.000]  然而連他也被外邦女子引誘犯罪
[00:36:22.000 --> 00:36:24.000]  如果有人問你
[00:36:24.000 --> 00:36:27.000]  除了撒旦以外
[00:36:27.000 --> 00:36:29.000]  在舊約聖經裏面
[00:36:29.000 --> 00:36:32.000]  誰是大魔頭
[00:36:32.000 --> 00:36:35.000]  誰是大魔頭你會怎樣回答
[00:36:35.000 --> 00:36:37.000]  埃及
[00:36:37.000 --> 00:36:39.000]  阿瑟
[00:36:39.000 --> 00:36:41.000]  巴比倫
[00:36:41.000 --> 00:36:43.000]  鎖羅門
[00:36:43.000 --> 00:36:46.000]  鎖羅門是那個大魔頭
[00:36:46.000 --> 00:36:48.000]  我們經常都說
[00:36:48.000 --> 00:36:49.000]  內憂和內患
[00:36:49.000 --> 00:36:52.000]  原來內憂內患不是同等的威脅
[00:36:52.000 --> 00:36:57.000]  內憂遠遠大過內患
[00:36:57.000 --> 00:37:00.000]  我告訴你今天基督教的人生也是一樣
[00:37:00.000 --> 00:37:02.000]  基督教會的人生也是
[00:37:02.000 --> 00:37:04.000]  教會也是一樣
[00:37:04.000 --> 00:37:08.000]  我們應該擔心的不是內憂
[00:37:08.000 --> 00:37:11.000]  是內患
[00:37:11.000 --> 00:37:14.000]  你不用怕外面是甚麼世界
[00:37:14.000 --> 00:37:16.000]  甚麼環境
[00:37:16.000 --> 00:37:19.000]  真正的威脅出於裏面
[00:37:19.000 --> 00:37:21.000]  不在外面在裏面
[00:37:21.000 --> 00:37:23.000]  在我們自己的罪性
[00:37:23.000 --> 00:37:28.000]  在我們和上帝的背道而馳的人生方向
[00:37:28.000 --> 00:37:34.000]  這是鎖羅門留給我們大大的警告
