
[00:00:00.000 --> 00:00:00.840]  的信息
[00:15:22.020 --> 00:15:24.020]  所以他聽到別人分享困難的時候
[00:15:24.020 --> 00:15:26.020]  他很自然地馬上提出困難
[00:15:26.020 --> 00:15:28.020]  他很自然地馬上提出困難
[00:15:28.020 --> 00:15:30.020]  第二
[00:15:30.020 --> 00:15:32.020]  火星人遇到困難的時候
[00:15:32.020 --> 00:15:34.020]  他們喜歡
[00:15:34.020 --> 00:15:36.020]  調查這樣說
[00:15:36.020 --> 00:15:38.020]  喜歡躲在山洞裏思考
[00:15:38.020 --> 00:15:40.020]  喜歡躲在山洞裏思考
[00:15:40.020 --> 00:15:42.020]  喜歡自己去思考
[00:15:42.020 --> 00:15:44.020]  或者設法暫時忘記
[00:15:44.020 --> 00:15:46.020]  或者設法暫時忘記
[00:15:46.020 --> 00:15:48.020]  因為男人的自我價值
[00:15:48.020 --> 00:15:50.020]  很容易會建立在工作和成就上
[00:15:50.020 --> 00:15:52.020]  很容易會建立在工作和成就上
[00:15:52.020 --> 00:15:54.020]  所以好像在剛才這個調查裏所說
[00:15:54.020 --> 00:15:56.020]  男人很容易會用自己的成就去衡量自己有沒有用
[00:15:56.020 --> 00:15:58.020]  男人很容易會用自己的成就去衡量自己有沒有用
[00:15:58.020 --> 00:16:00.020]  所以男人
[00:16:00.020 --> 00:16:02.020]  怎樣會覺得自己有用
[00:16:02.020 --> 00:16:04.020]  怎樣會覺得自己有用
[00:16:04.020 --> 00:16:06.020]  或者成功
[00:16:06.020 --> 00:16:08.020]  做CEO
[00:16:08.020 --> 00:16:10.020]  做CEO
[00:16:10.020 --> 00:16:12.020]  做CEO
[00:16:12.020 --> 00:16:14.020]  傑出青年
[00:16:14.020 --> 00:16:16.020]  用成就去讓人去記得
[00:16:16.020 --> 00:16:18.020]  用成就去讓人去記得
[00:16:18.020 --> 00:16:20.020]  月入幾多幾多
[00:16:20.020 --> 00:16:22.020]  管理什麼
[00:16:22.020 --> 00:16:24.020]  創什麼公司
[00:16:24.020 --> 00:16:26.020]  這些可能會讓男人覺得自己很成功
[00:16:26.020 --> 00:16:28.020]  很有成就
[00:16:28.020 --> 00:16:30.020]  我相信男人不會用那些
[00:16:30.020 --> 00:16:32.020]  連續拿縱門7年
[00:16:32.020 --> 00:16:34.020]  連續拿縱門7年
[00:16:34.020 --> 00:16:36.020]  10年失業都未餓死
[00:16:36.020 --> 00:16:38.020]  連續半年在欠租盤榜第一名
[00:16:38.020 --> 00:16:40.020]  連續半年在欠租盤榜第一名
[00:16:40.020 --> 00:16:42.020]  榮獲VSOP9001認證
[00:16:42.020 --> 00:16:44.020]  榮獲VSOP9001認證
[00:16:44.020 --> 00:16:46.020]  膽固醇血和債務連續3年雙位數增長
[00:16:46.020 --> 00:16:48.020]  膽固醇血和債務連續3年雙位數增長
[00:16:48.020 --> 00:16:50.020]  作為自己的成就
[00:16:50.020 --> 00:16:52.020]  不會的
[00:16:52.020 --> 00:16:54.020]  對男士來說是一個恥辱
[00:16:54.020 --> 00:16:56.020]  因為男士沒有成就感
[00:16:56.020 --> 00:16:58.020]  覺得自己沒用沒價值
[00:16:58.020 --> 00:17:00.020]  所以普遍男人都會在成就裏面
[00:17:00.020 --> 00:17:02.020]  去找自己的價值
[00:17:02.020 --> 00:17:04.020]  在成就裏面找自己的價值
[00:17:04.020 --> 00:17:06.020]  最近我發發奇想
[00:17:06.020 --> 00:17:08.020]  我突然間想
[00:17:08.020 --> 00:17:10.020]  我想幫自己寫生平
[00:17:10.020 --> 00:17:12.020]  我想幫自己寫生平
[00:17:12.020 --> 00:17:14.020]  可能你會覺得你這個小子三十幾歲寫生平
[00:17:14.020 --> 00:17:16.020]  可能你會覺得你這個小子三十幾歲寫生平
[00:17:16.020 --> 00:17:18.020]  什麼時候到出版的日子
[00:17:18.020 --> 00:17:20.020]  可能我第一陣子吃飯
[00:17:20.020 --> 00:17:22.020]  出去吃個豆腐
[00:17:22.020 --> 00:17:24.020]  之後就再見了
[00:17:24.020 --> 00:17:26.020]  說不定
[00:17:26.020 --> 00:17:28.020]  另外一方面
[00:17:28.020 --> 00:17:30.020]  我有一次跟一些目者聊天
[00:17:30.020 --> 00:17:32.020]  他們覺得當你自己嘗試寫自己的生平
[00:17:32.020 --> 00:17:34.020]  就說在你自己的喪禮裏面
[00:17:34.020 --> 00:17:36.020]  那個術史
[00:17:36.020 --> 00:17:38.020]  那個生平是怎樣寫出來的呢
[00:17:38.020 --> 00:17:40.020]  其實是一個很好的屬靈的反省
[00:17:40.020 --> 00:17:42.020]  其實是一個很好的屬靈的反省
[00:17:42.020 --> 00:17:44.020]  就說你怎樣評價你自己
[00:17:44.020 --> 00:17:46.020]  如果你現在離開這個世界
[00:17:46.020 --> 00:17:48.020]  你怎樣評價你自己呢
[00:17:48.020 --> 00:17:50.020]  我寫吧,我第一句是這樣寫的
[00:17:50.020 --> 00:17:52.020]  吳鎮禮牧師生於主力
[00:17:52.020 --> 00:17:54.020]  1973年12月13日
[00:17:54.020 --> 00:17:56.020]  記得了
[00:17:56.020 --> 00:17:58.020]  然後呢
[00:17:58.020 --> 00:18:00.020]  自由活潑好動
[00:18:00.020 --> 00:18:02.020]  然後之後所寫的
[00:18:02.020 --> 00:18:04.020]  很奇怪
[00:18:04.020 --> 00:18:06.020]  我寫的呢
[00:18:06.020 --> 00:18:08.020]  真的我的成就
[00:18:08.020 --> 00:18:10.020]  做過什麼,幾年幾月做過什麼
[00:18:10.020 --> 00:18:12.020]  做過什麼,做過什麼,做過什麼
[00:18:12.020 --> 00:18:14.020]  但是其實我心裏面
[00:18:14.020 --> 00:18:16.020]  其實我好想寫這些
[00:18:16.020 --> 00:18:18.020]  我想寫的就是我的生命
[00:18:18.020 --> 00:18:20.020]  我想寫我的生命
[00:18:20.020 --> 00:18:22.020]  究竟神在我生命裏面做過什麼
[00:18:22.020 --> 00:18:24.020]  去改變我的生命
[00:18:24.020 --> 00:18:26.020]  但是我剛才寫的時候,我好自然
[00:18:26.020 --> 00:18:28.020]  我就寫我幾年做過什麼
[00:18:28.020 --> 00:18:30.020]  我覺得像工作報告
[00:18:30.020 --> 00:18:32.020]  多過像生平
[00:18:32.020 --> 00:18:34.020]  這個我想可能是一些
[00:18:34.020 --> 00:18:36.020]  比較普遍男人的
[00:18:36.020 --> 00:18:38.020]  好像一個程序
[00:18:38.020 --> 00:18:40.020]  一想起寫生平的時候
[00:18:40.020 --> 00:18:42.020]  就好像寫成就
[00:18:42.020 --> 00:18:44.020]  有時候好難去想
[00:18:44.020 --> 00:18:46.020]  我不知道可能姐妹就容易些寫
[00:18:46.020 --> 00:18:48.020]  寫生命啊,寫些感受啊
[00:18:48.020 --> 00:18:50.020]  或者寫一些關係啊
[00:18:50.020 --> 00:18:52.020]  其實我想寫那邊
[00:18:52.020 --> 00:18:54.020]  但好自然就寫了這一樣東西
[00:18:54.020 --> 00:18:56.020]  所以你會看到
[00:18:56.020 --> 00:18:58.020]  可能我都是一個
[00:18:58.020 --> 00:19:00.020]  不折不扣的男人
[00:19:00.020 --> 00:19:02.020]  有肩膀有腰骨的男人
[00:19:02.020 --> 00:19:04.020]  好自然地想起
[00:19:04.020 --> 00:19:06.020]  我的成就或者做過什麼,哪年哪月做過什麼
[00:19:06.020 --> 00:19:08.020]  但其實我不想寫的
[00:19:08.020 --> 00:19:10.020]  當然我這樣說
[00:19:10.020 --> 00:19:12.020]  每一個男人都會重視成就
[00:19:12.020 --> 00:19:14.020]  重視一些成功
[00:19:14.020 --> 00:19:16.020]  究竟你達成過什麼,你做過什麼
[00:19:16.020 --> 00:19:18.020]  一些什麼工作
[00:19:18.020 --> 00:19:20.020]  當然我所說的這件事
[00:19:20.020 --> 00:19:22.020]  你知不知道是否說
[00:19:22.020 --> 00:19:24.020]  做一些成就感是錯的呢
[00:19:24.020 --> 00:19:26.020]  叫大家不要追求成就
[00:19:26.020 --> 00:19:28.020]  不要去搞這些
[00:19:28.020 --> 00:19:30.020]  不是的,絕對不是
[00:19:30.020 --> 00:19:32.020]  我不是想大家
[00:19:32.020 --> 00:19:34.020]  你閒冷過一生,愜盡人生
[00:19:34.020 --> 00:19:36.020]  絕對不是,我想追求
[00:19:36.020 --> 00:19:38.020]  我們要追求的成就,成功
[00:19:38.020 --> 00:19:40.020]  不是今生的
[00:19:40.020 --> 00:19:42.020]  是永恆的
[00:19:42.020 --> 00:19:44.020]  是神究竟在你生命裏面
[00:19:44.020 --> 00:19:46.020]  有什麼命定,你一生如何去
[00:19:46.020 --> 00:19:48.020]  完成這個命定
[00:19:48.020 --> 00:19:50.020]  我們要追求的是反而是完成這個命定
[00:19:50.020 --> 00:19:52.020]  這個命定可能是一個成就
[00:19:52.020 --> 00:19:54.020]  但是如果我們抓不到
[00:19:54.020 --> 00:19:56.020]  這件事,我們是差天共地的
[00:19:56.020 --> 00:19:58.020]  所以我們經常要想
[00:19:58.020 --> 00:20:00.020]  問一個問題
[00:20:00.020 --> 00:20:02.020]  究竟我們現在所追求的
[00:20:02.020 --> 00:20:04.020]  我們現在所追求的
[00:20:04.020 --> 00:20:06.020]  那些的成就
[00:20:06.020 --> 00:20:08.020]  是不是神要你所追求呢
[00:20:08.020 --> 00:20:10.020]  我們現在所追求的
[00:20:10.020 --> 00:20:12.020]  是不是神要你所追求的
[00:20:12.020 --> 00:20:14.020]  我一開始
[00:20:14.020 --> 00:20:16.020]  提到摩西
[00:20:16.020 --> 00:20:18.020]  當他踏上聖經舞台的第一件事
[00:20:18.020 --> 00:20:20.020]  是他為自己的
[00:20:20.020 --> 00:20:22.020]  同族兄弟出頭
[00:20:22.020 --> 00:20:24.020]  打死埃及人
[00:20:24.020 --> 00:20:26.020]  從這件事裏面可以看到他心裏面
[00:20:26.020 --> 00:20:28.020]  希望自己民族不被欺負
[00:20:28.020 --> 00:20:30.020]  和要為自己民族主持正義
[00:20:30.020 --> 00:20:32.020]  好像很想拯救這個民族
[00:20:32.020 --> 00:20:34.020]  好像做一個領袖
[00:20:34.020 --> 00:20:36.020]  去從這些壓迫裏面
[00:20:36.020 --> 00:20:38.020]  去反抗等等
[00:20:38.020 --> 00:20:40.020]  他願意為自己的同胞
[00:20:40.020 --> 00:20:42.020]  站出來和在
[00:20:42.020 --> 00:20:44.020]  欺壓裏面拯救出來
[00:20:44.020 --> 00:20:46.020]  不過,你看看後面
[00:20:46.020 --> 00:20:48.020]  明顯
[00:20:48.020 --> 00:20:50.020]  明顯,神之後透過興起的環境
[00:20:50.020 --> 00:20:52.020]  和摩西說
[00:20:52.020 --> 00:20:54.020]  我的方法不同你的方法
[00:20:54.020 --> 00:20:56.020]  雖然你都是拯救同胞
[00:20:56.020 --> 00:20:58.020]  你生命裏面的命定
[00:20:58.020 --> 00:21:00.020]  都是要拯救同胞,不過
[00:21:00.020 --> 00:21:02.020]  我的方法不同你的方法
[00:21:02.020 --> 00:21:04.020]  所以神之後透過環境
[00:21:04.020 --> 00:21:06.020]  馬上帶領摩西去
[00:21:06.020 --> 00:21:08.020]  米甸地學習牧羊開始
[00:21:08.020 --> 00:21:10.020]  學習信服
[00:21:10.020 --> 00:21:12.020]  學習磨走牠的血氣
[00:21:12.020 --> 00:21:14.020]  讓牠將來可以用神的方法
[00:21:14.020 --> 00:21:16.020]  不是自己的方法
[00:21:16.020 --> 00:21:18.020]  成就神的工作
[00:21:18.020 --> 00:21:20.020]  其實是差天共地
[00:21:20.020 --> 00:21:22.020]  我舉個例子,好像耶穌
[00:21:22.020 --> 00:21:24.020]  耶穌好多次在聖經裏面
[00:21:24.020 --> 00:21:26.020]  表示,就好像約翰福音
[00:21:26.020 --> 00:21:28.020]  五章十九和三十節裏面
[00:21:28.020 --> 00:21:30.020]  這樣說,耶穌對他們說
[00:21:30.020 --> 00:21:32.020]  我實實在在的告訴你們
[00:21:32.020 --> 00:21:34.020]  只憑著自己不能做什麼
[00:21:34.020 --> 00:21:36.020]  唯有看見父所做的,只才能做
[00:21:36.020 --> 00:21:38.020]  父所做的事,只也照樣做
[00:21:38.020 --> 00:21:40.020]  然後,我憑著自己不能做什麼
[00:21:40.020 --> 00:21:42.020]  因為我不求自己的意思
[00:21:42.020 --> 00:21:44.020]  只求那差我來者的意思
[00:21:44.020 --> 00:21:46.020]  其實耶穌
[00:21:46.020 --> 00:21:48.020]  好知道自己在地上要成就什麼
[00:21:48.020 --> 00:21:50.020]  天父要他做什麼
[00:21:50.020 --> 00:21:52.020]  而他清楚知道
[00:21:52.020 --> 00:21:54.020]  要完成什麼的時候
[00:21:54.020 --> 00:21:56.020]  記得嗎
[00:21:56.020 --> 00:21:58.020]  當他受浸
[00:21:58.020 --> 00:22:00.020]  然後第一件事
[00:22:00.020 --> 00:22:02.020]  他就去抗夜,四十天禁食
[00:22:02.020 --> 00:22:04.020]  然後魔鬼見他
[00:22:04.020 --> 00:22:06.020]  第一件事做什麼
[00:22:06.020 --> 00:22:08.020]  魔鬼不是說
[00:22:08.020 --> 00:22:10.020]  耶穌,我要敬拜你,我要悔改等等
[00:22:10.020 --> 00:22:12.020]  不是的,魔鬼第一件事
[00:22:12.020 --> 00:22:14.020]  試探耶穌,試探他什麼
[00:22:14.020 --> 00:22:16.020]  第一,你是神的兒子
[00:22:16.020 --> 00:22:18.020]  你叫石頭
[00:22:18.020 --> 00:22:20.020]  變成麵包
[00:22:20.020 --> 00:22:22.020]  第二個就是,你站上墊頂
[00:22:22.020 --> 00:22:24.020]  你跳下來
[00:22:24.020 --> 00:22:26.020]  聖經說的
[00:22:26.020 --> 00:22:28.020]  神的使者會托著你的腳
[00:22:28.020 --> 00:22:30.020]  你沒事的
[00:22:30.020 --> 00:22:32.020]  第三個是什麼
[00:22:32.020 --> 00:22:34.020]  看萬國的榮華
[00:22:34.020 --> 00:22:36.020]  這些都是我的
[00:22:36.020 --> 00:22:38.020]  魔鬼當時說,這些都是我的
[00:22:38.020 --> 00:22:40.020]  你拜我吧
[00:22:40.020 --> 00:22:42.020]  我馬上給你
[00:22:42.020 --> 00:22:44.020]  當時
[00:22:44.020 --> 00:22:46.020]  耶穌
[00:22:46.020 --> 00:22:48.020]  如果真的這樣做,我覺得
[00:22:48.020 --> 00:22:50.020]  魔鬼會不會認帳,他絕對不會
[00:22:50.020 --> 00:22:52.020]  我相信
[00:22:52.020 --> 00:22:54.020]  當耶穌真的當時鬼拜
[00:22:54.020 --> 00:22:56.020]  魔鬼面前
[00:22:56.020 --> 00:22:58.020]  一群邪靈馬上
[00:22:58.020 --> 00:23:00.020]  你看看,馬上肯定是
[00:23:00.020 --> 00:23:02.020]  笑耶穌,但當時耶穌
[00:23:02.020 --> 00:23:04.020]  怎麼說,耶穌當時
[00:23:04.020 --> 00:23:06.020]  因為其實魔鬼
[00:23:06.020 --> 00:23:08.020]  是引誘耶穌用血氣的方法
[00:23:08.020 --> 00:23:10.020]  就說,你不用
[00:23:10.020 --> 00:23:12.020]  上十字架這麼辛苦
[00:23:12.020 --> 00:23:14.020]  你不用的
[00:23:14.020 --> 00:23:16.020]  現在有一條捷徑
[00:23:16.020 --> 00:23:18.020]  你很簡單,鬼拜我吧
[00:23:18.020 --> 00:23:20.020]  所有的世界
[00:23:20.020 --> 00:23:22.020]  由你去管治
[00:23:22.020 --> 00:23:24.020]  當時耶穌很清楚
[00:23:24.020 --> 00:23:26.020]  自己在做什麼,所以拒絕了他
[00:23:26.020 --> 00:23:28.020]  另外,在聖經裡
[00:23:28.020 --> 00:23:30.020]  耶穌有幾次有機會
[00:23:30.020 --> 00:23:32.020]  被人高舉做什麼,做王
[00:23:32.020 --> 00:23:34.020]  哇,耶穌你很厲害
[00:23:34.020 --> 00:23:36.020]  我
[00:23:36.020 --> 00:23:38.020]  我們一群
[00:23:38.020 --> 00:23:40.020]  以色列人,我高舉你
[00:23:40.020 --> 00:23:42.020]  推舉你做王
[00:23:42.020 --> 00:23:44.020]  但聖經裡說,不過他知道
[00:23:44.020 --> 00:23:46.020]  神要他完成的工作
[00:23:46.020 --> 00:23:48.020]  不是用這樣的方法去做
[00:23:48.020 --> 00:23:50.020]  所以當時,耶穌馬上
[00:23:50.020 --> 00:23:52.020]  逃到山上去
[00:23:52.020 --> 00:23:54.020]  他這樣說,耶穌既然知道
[00:23:54.020 --> 00:23:56.020]  眾人要來強迫他做王
[00:23:56.020 --> 00:23:58.020]  就獨自游退到
[00:23:58.020 --> 00:24:00.020]  山上去了
[00:24:00.020 --> 00:24:02.020]  所以,其實每個男人應該重視
[00:24:02.020 --> 00:24:04.020]  我們都有些成就感
[00:24:04.020 --> 00:24:06.020]  很想去完成一些事情
[00:24:06.020 --> 00:24:08.020]  甚至可能有時候會有些成就
[00:24:08.020 --> 00:24:10.020]  去評價我們自己的價值
[00:24:10.020 --> 00:24:12.020]  但其實
[00:24:12.020 --> 00:24:14.020]  每個男人應該重視的,不單止
[00:24:14.020 --> 00:24:16.020]  你人生裡有什麼成就
[00:24:16.020 --> 00:24:18.020]  而是究竟你的成就
[00:24:18.020 --> 00:24:20.020]  是不是神要你去完成
[00:24:20.020 --> 00:24:22.020]  或者要你去追求呢
[00:24:22.020 --> 00:24:24.020]  我們真的要很嚴肅
[00:24:24.020 --> 00:24:26.020]  去問這個問題
[00:24:26.020 --> 00:24:28.020]  因為如果我們不去處理這個問題
[00:24:28.020 --> 00:24:30.020]  將來,我們以為
[00:24:30.020 --> 00:24:32.020]  我們在人生裡追求了很多
[00:24:32.020 --> 00:24:34.020]  或者我們
[00:24:34.020 --> 00:24:36.020]  有很多學位的證書
[00:24:36.020 --> 00:24:38.020]  什麼公司,甚至什麼教會的崗位的證書
[00:24:38.020 --> 00:24:40.020]  什麼開多少間公司
[00:24:40.020 --> 00:24:42.020]  將來回到天家,去到耶穌面前
[00:24:42.020 --> 00:24:44.020]  很想和耶穌去邀功的時候
[00:24:44.020 --> 00:24:46.020]  將所有的證書
[00:24:46.020 --> 00:24:48.020]  拿出來神啊
[00:24:48.020 --> 00:24:50.020]  你看我在人生裡有多少事我為你做的
[00:24:50.020 --> 00:24:52.020]  然後,耶穌可能
[00:24:52.020 --> 00:24:54.020]  很淡淡的說
[00:24:54.020 --> 00:24:56.020]  這些是什麼
[00:24:56.020 --> 00:24:58.020]  有可能的
[00:24:58.020 --> 00:25:00.020]  就是說,如果我們做
[00:25:00.020 --> 00:25:02.020]  不合神要我們所做的事的時候
[00:25:02.020 --> 00:25:04.020]  很可能
[00:25:04.020 --> 00:25:06.020]  耶穌會覺得,這是什麼來的
[00:25:06.020 --> 00:25:08.020]  到時你才後悔
[00:25:08.020 --> 00:25:10.020]  沒時間讓你去改變
[00:25:10.020 --> 00:25:12.020]  沒時間讓你去改變
[00:25:12.020 --> 00:25:14.020]  所以事業
[00:25:14.020 --> 00:25:16.020]  可能對一個男人來說是非常重要
[00:25:16.020 --> 00:25:18.020]  不過,衍生出來
[00:25:18.020 --> 00:25:20.020]  衍生出來的另一個心態
[00:25:20.020 --> 00:25:22.020]  好像我們很容易會用事業去證明
[00:25:22.020 --> 00:25:24.020]  我們自己的價值
[00:25:24.020 --> 00:25:26.020]  我們可能會無意之中去追求了事業
[00:25:26.020 --> 00:25:28.020]  追求了自我的成功
[00:25:28.020 --> 00:25:30.020]  但是,究竟神要我們去完成的
[00:25:30.020 --> 00:25:32.020]  是什麼,可能我們沒有問過
[00:25:32.020 --> 00:25:34.020]  我們反而要去
[00:25:34.020 --> 00:25:36.020]  第一件事,是追求我們生命裡
[00:25:36.020 --> 00:25:38.020]  神啊,你要我完成什麼的旨意
[00:25:38.020 --> 00:25:40.020]  你要我完成什麼
[00:25:40.020 --> 00:25:42.020]  我們就追尋這個
[00:25:42.020 --> 00:25:44.020]  成就
[00:25:44.020 --> 00:25:46.020]  我們追求神的旨意
[00:25:46.020 --> 00:25:48.020]  在你生命裡去成就
[00:25:48.020 --> 00:25:50.020]  這個反而是最重要的,這是第一
[00:25:50.020 --> 00:25:52.020]  第二,我們要處理的,可能我們有一個心態
[00:25:52.020 --> 00:25:54.020]  就是說
[00:25:54.020 --> 00:25:56.020]  我們重視
[00:25:56.020 --> 00:26:00.020]  事業
[00:26:00.020 --> 00:26:02.020]  可能對我們來說是非常重要
[00:26:02.020 --> 00:26:04.020]  所以衍生出來的另一個心態
[00:26:04.020 --> 00:26:06.020]  我越多事情做
[00:26:06.020 --> 00:26:08.020]  越忙就表示我有價值
[00:26:08.020 --> 00:26:10.020]  我不知道在座當中
[00:26:10.020 --> 00:26:12.020]  有沒有人有一個這樣的想法
[00:26:12.020 --> 00:26:14.020]  就是,我越忙
[00:26:14.020 --> 00:26:16.020]  我越多事情做,我就越有價值
[00:26:16.020 --> 00:26:18.020]  很少人會覺得
[00:26:18.020 --> 00:26:20.020]  我在家裡隨便亂動
[00:26:20.020 --> 00:26:22.020]  我很成功,我成功到一個地步
[00:26:22.020 --> 00:26:24.020]  我隨便亂動得很有型,很會亂動
[00:26:24.020 --> 00:26:26.020]  什麼時候亂動
[00:26:26.020 --> 00:26:28.020]  就是今早在客廳亂動
[00:26:28.020 --> 00:26:30.020]  晚上在房間亂動
[00:26:30.020 --> 00:26:32.020]  什麼時候在哪裡亂動
[00:26:32.020 --> 00:26:34.020]  我很清楚自己怎樣亂動的時候,我很有價值
[00:26:34.020 --> 00:26:36.020]  沒有人會這樣,而是
[00:26:36.020 --> 00:26:38.020]  你心裡一定會想
[00:26:38.020 --> 00:26:40.020]  我越忙越好,知道自己有價值
[00:26:40.020 --> 00:26:42.020]  是不是?很容易會有這樣的想法
[00:26:42.020 --> 00:26:44.020]  當然,我所說的
[00:26:44.020 --> 00:26:46.020]  不是那些真的
[00:26:46.020 --> 00:26:48.020]  我真的很多事情做,是不是不對
[00:26:48.020 --> 00:26:50.020]  不是,我所說的
[00:26:50.020 --> 00:26:52.020]  因為這是香港整體情況
[00:26:52.020 --> 00:26:54.020]  我所說的,就是那些要令自己很忙
[00:26:54.020 --> 00:26:56.020]  才在忙的時間裡
[00:26:56.020 --> 00:26:58.020]  找到自己價值的那些
[00:26:58.020 --> 00:27:00.020]  那些價值觀,我所說的是那些
[00:27:00.020 --> 00:27:02.020]  有時候男人的心態
[00:27:02.020 --> 00:27:04.020]  可能姐妹也是這樣
[00:27:04.020 --> 00:27:06.020]  因為有時候姐妹也是
[00:27:06.020 --> 00:27:08.020]  有時候姐妹也是有這樣的心態
[00:27:08.020 --> 00:27:10.020]  其實男人的心態非常扭曲
[00:27:10.020 --> 00:27:12.020]  就是因為他以就座為榮耀
[00:27:12.020 --> 00:27:14.020]  我為什麼會這樣說呢
[00:27:14.020 --> 00:27:16.020]  神,創造人
[00:27:16.020 --> 00:27:18.020]  將人放在
[00:27:18.020 --> 00:27:20.020]  伊甸園的時候,其實人是不用忙的
[00:27:20.020 --> 00:27:22.020]  當時人是不用忙的
[00:27:22.020 --> 00:27:24.020]  因為人只要一出聲
[00:27:24.020 --> 00:27:26.020]  就行了
[00:27:26.020 --> 00:27:28.020]  你看到飛蟑螂,不用怕
[00:27:28.020 --> 00:27:30.020]  飛,走,一句
[00:27:30.020 --> 00:27:32.020]  驗血,驗血,走,不准在這裡
[00:27:32.020 --> 00:27:34.020]  不准離開
[00:27:34.020 --> 00:27:38.020]  伊甸園是真的按實話去處理
[00:27:38.020 --> 00:27:40.020]  去成就,還有你會看到
[00:27:40.020 --> 00:27:42.020]  當時真的不用忙,因為
[00:27:42.020 --> 00:27:46.020]  你看看創世記,就是說神叫雨水從哪裡來
[00:27:46.020 --> 00:27:48.020]  就是霧水從地上出來
[00:27:48.020 --> 00:27:50.020]  就這樣滋潤了草地
[00:27:50.020 --> 00:27:52.020]  其實是神做事的
[00:27:52.020 --> 00:27:54.020]  人只不過是管理客
[00:27:54.020 --> 00:27:56.020]  喂,這裡你弄髒了
[00:27:56.020 --> 00:27:58.020]  怎樣怎樣,叫動物怎樣怎樣
[00:27:58.020 --> 00:28:00.020]  等等,神就只是這樣很簡單
[00:28:00.020 --> 00:28:02.020]  說一句就行了,但是
[00:28:02.020 --> 00:28:04.020]  當人犯了罪之後
[00:28:04.020 --> 00:28:06.020]  地就因為人而受咒助
[00:28:06.020 --> 00:28:08.020]  死硬地說,地就因為人而受咒助
[00:28:08.020 --> 00:28:10.020]  自那一刻開始
[00:28:10.020 --> 00:28:12.020]  每個男人就成為了奴隸
[00:28:12.020 --> 00:28:14.020]  就是
[00:28:14.020 --> 00:28:16.020]  當人犯了罪
[00:28:16.020 --> 00:28:18.020]  地就因為人而受咒助
[00:28:18.020 --> 00:28:20.020]  所以自那一刻開始
[00:28:20.020 --> 00:28:22.020]  每個男人就成為了奴隸
[00:28:22.020 --> 00:28:24.020]  要終生奴隸才得戶口
[00:28:24.020 --> 00:28:26.020]  人士,所以
[00:28:26.020 --> 00:28:28.020]  自那一刻開始
[00:28:28.020 --> 00:28:30.020]  我們要賣命才可以得到
[00:28:30.020 --> 00:28:32.020]  之前很簡單
[00:28:32.020 --> 00:28:34.020]  就得到的東西
[00:28:34.020 --> 00:28:36.020]  那麼,這個是惡性循環
[00:28:36.020 --> 00:28:38.020]  所以人
[00:28:38.020 --> 00:28:40.020]  男人為什麼會做一輩子
[00:28:40.020 --> 00:28:42.020]  做得很辛苦,做奴隸事
[00:28:42.020 --> 00:28:44.020]  做得很辛苦,然後我們才可以賺到錢
[00:28:44.020 --> 00:28:46.020]  這個是咒助
[00:28:46.020 --> 00:28:48.020]  但很多時候我們就說
[00:28:48.020 --> 00:28:50.020]  我們以咒助為榮耀
[00:28:50.020 --> 00:28:52.020]  我們繼續要在裡面很忙
[00:28:52.020 --> 00:28:54.020]  繼續在裡面很忙,繼續在一個循環裡面
[00:28:54.020 --> 00:28:56.020]  我們才覺得找到自己的價值
[00:28:56.020 --> 00:28:58.020]  其實不是的
[00:28:58.020 --> 00:29:00.020]  所以我們活在罪的咒助裡面
[00:29:00.020 --> 00:29:02.020]  但其實神給了一條出路
[00:29:02.020 --> 00:29:04.020]  讓我們重新享受這種安積
[00:29:04.020 --> 00:29:06.020]  以冊亞書30章15到18節
[00:29:06.020 --> 00:29:08.020]  有些人會
[00:29:08.020 --> 00:29:10.020]  有印象
[00:29:10.020 --> 00:29:12.020]  這一句聖經就說
[00:29:12.020 --> 00:29:14.020]  神跟我們這樣說,他的應許和我們的回應
[00:29:14.020 --> 00:29:16.020]  不如我們一起打開
[00:29:16.020 --> 00:29:18.020]  以冊亞書30章15到18節
[00:29:18.020 --> 00:29:26.020]  以冊亞書30章15到18節
[00:29:26.020 --> 00:29:28.020]  是教約
[00:29:28.020 --> 00:29:30.020]  以冊亞書30章15到18節
[00:29:30.020 --> 00:29:32.020]  以冊亞書30章15到18節
[00:29:32.020 --> 00:29:38.020]  裡面其實說到神給我們的應許和我們可以的回應
[00:29:38.020 --> 00:29:40.020]  或者我們現況
[00:29:40.020 --> 00:29:42.020]  我們一起讀
[00:29:42.020 --> 00:29:44.020]  主耶穌說
[00:29:44.020 --> 00:29:46.020]  以色列的聖者曾如此說
[00:29:46.020 --> 00:29:48.020]  你們得救在乎歸回安息
[00:29:48.020 --> 00:29:50.020]  你們得力在乎平靜安穩
[00:29:50.020 --> 00:29:52.020]  你們警示不肯
[00:29:52.020 --> 00:29:54.020]  你們卻說不然
[00:29:54.020 --> 00:29:56.020]  我們要騎馬奔走
[00:29:56.020 --> 00:29:58.020]  所以你們必然奔走
[00:29:58.020 --> 00:30:00.020]  又說我們要騎飛快的牲口
[00:30:00.020 --> 00:30:02.020]  所以追趕你們的也必飛快
[00:30:02.020 --> 00:30:04.020]  一人漆渴
[00:30:04.020 --> 00:30:06.020]  必令千人逃跑
[00:30:06.020 --> 00:30:08.020]  五人漆渴
[00:30:08.020 --> 00:30:10.020]  你們都必逃跑
