
[00:00:00.000 --> 00:00:01.640]  各位領主平安
[00:19:51.480 --> 00:19:53.480]  其中一個牧者他就分享
[00:19:53.480 --> 00:19:57.480]  他說這麼多年我體會到上帝給我的引導
[00:19:57.480 --> 00:20:00.480]  都是三個重點
[00:20:00.480 --> 00:20:03.480]  第一是意象
[00:20:03.480 --> 00:20:05.480]  第二是祈禱
[00:20:05.480 --> 00:20:08.480]  第三是組織
[00:20:08.480 --> 00:20:13.480]  而組織不是一些人的野心
[00:20:13.480 --> 00:20:18.480]  而是在禱告當中神賜下的一些行動的計劃
[00:20:18.480 --> 00:20:22.480]  而當我一步步按照神給我的引導去做的時候
[00:20:22.480 --> 00:20:26.480]  我就見到神很奇妙的工作
[00:20:26.480 --> 00:20:29.480]  你發覺當神將負擔放在你心中的時候
[00:20:29.480 --> 00:20:32.480]  祂會將計劃賜給你
[00:20:32.480 --> 00:20:35.480]  而你在過程裏面可以一步步去走
[00:20:35.480 --> 00:20:37.480]  而見到神的工作
[00:20:37.480 --> 00:20:39.480]  所以接著你再讀聖經的時候
[00:20:39.480 --> 00:20:41.480]  你會很清楚看到一件事情
[00:20:41.480 --> 00:20:47.480]  就是恩典是隨著意象而來的
[00:20:47.480 --> 00:20:51.480]  你會見到神的手在當中工作
[00:20:51.480 --> 00:20:53.480]  你去留心祂所做的事情
[00:20:53.480 --> 00:20:56.480]  又順著祂所做的去做
[00:20:56.480 --> 00:20:58.480]  而見到神的恩典
[00:20:58.480 --> 00:21:01.480]  剛才讀的第二章開始的時候
[00:21:01.480 --> 00:21:05.480]  你會留意到當尼西米在王的面前
[00:21:05.480 --> 00:21:07.480]  去侍奉王的時候
[00:21:07.480 --> 00:21:11.480]  看到他當時很大的愁煩
[00:21:11.480 --> 00:21:13.480]  因此面露愁容
[00:21:13.480 --> 00:21:16.480]  聖經在第二章第二節這樣說
[00:21:16.480 --> 00:21:19.480]  王卻問我你既然沒有病位
[00:21:19.480 --> 00:21:21.480]  怎麼面帶愁容呢
[00:21:21.480 --> 00:21:24.480]  也沒有別的可能就是心中愁煩
[00:21:24.480 --> 00:21:26.480]  我就非常懼怕
[00:21:26.480 --> 00:21:29.480]  為什麼尼西米這麼懼怕呢
[00:21:29.480 --> 00:21:31.480]  因為在當時的環境
[00:21:31.480 --> 00:21:35.480]  如果一個酒精在王的面前有愁煩
[00:21:35.480 --> 00:21:38.480]  可以帶來殺身之禍
[00:21:38.480 --> 00:21:39.480]  為什麼呢
[00:21:39.480 --> 00:21:43.480]  因為當時這個職位是一個很被信任的職位
[00:21:43.480 --> 00:21:46.480]  你可以想像在王旁邊這麼接近
[00:21:46.480 --> 00:21:48.480]  他是奉酒的
[00:21:48.480 --> 00:21:51.480]  如果這個是不信得過的
[00:21:51.480 --> 00:21:52.480]  放些毒藥在酒裡
[00:21:52.480 --> 00:21:54.480]  王就很大件事
[00:21:54.480 --> 00:21:56.480]  如果他有些愁容
[00:21:56.480 --> 00:22:02.480]  可以被理解為對王有不滿
[00:22:02.480 --> 00:22:06.480]  對王不滿也可能會危害王的安全
[00:22:06.480 --> 00:22:09.480]  所以在當時的社會來講
[00:22:09.480 --> 00:22:11.480]  是可以被趕逐離開這個崗位
[00:22:11.480 --> 00:22:14.480]  甚至被殺
[00:22:14.480 --> 00:22:17.480]  當王說你為什麼面帶愁容的時候
[00:22:17.480 --> 00:22:20.480]  尼西米就很害怕
[00:22:20.480 --> 00:22:21.480]  聖經說她甚恐懼
[00:22:21.480 --> 00:22:24.480]  因為她怕不知道王會怎樣反應
[00:22:24.480 --> 00:22:27.480]  但也意想不到在這個時候
[00:22:27.480 --> 00:22:28.480]  王問及她的情況
[00:22:28.480 --> 00:22:32.480]  她竟然可以講述在耶路撒冷城的處境
[00:22:32.480 --> 00:22:34.480]  這個情況講述出來
[00:22:34.480 --> 00:22:38.480]  也完全意想不到王竟然主動問她
[00:22:38.480 --> 00:22:42.480]  你要求些什麼
[00:22:42.480 --> 00:22:46.480]  然後大家記得剛才所講及的情形
[00:22:46.480 --> 00:22:49.480]  當神將呼召賜給你
[00:22:49.480 --> 00:22:51.480]  將負擔賜給你
[00:22:51.480 --> 00:22:52.480]  你會發覺
[00:22:52.480 --> 00:22:56.480]  祂是很清楚知道你的需要
[00:22:56.480 --> 00:23:00.480]  祂也會為祂給你的呼召負責
[00:23:00.480 --> 00:23:04.480]  將所需要的幫助賜給你
[00:23:04.480 --> 00:23:08.480]  神知道尼西米當時的身份是接近王
[00:23:08.480 --> 00:23:10.480]  可以接觸到君王
[00:23:10.480 --> 00:23:14.480]  得到君王所給他的幫助
[00:23:14.480 --> 00:23:16.480]  因此過程當中一直的帶領
[00:23:16.480 --> 00:23:18.480]  讓她素來沒有受用
[00:23:18.480 --> 00:23:22.480]  但那天好像也忍不住面露愁容
[00:23:22.480 --> 00:23:24.480]  以為會有危險
[00:23:24.480 --> 00:23:29.480]  但反而成為了她得到幫助的一個特別的途徑
[00:23:29.480 --> 00:23:30.480]  在過程當中
[00:23:30.480 --> 00:23:34.480]  她見到神的工作在裏面
[00:23:34.480 --> 00:23:37.480]  而當她被問及的時候
[00:23:37.480 --> 00:23:39.480]  她放膽地提出
[00:23:39.480 --> 00:23:41.480]  你可以看得出
[00:23:41.480 --> 00:23:43.480]  尼西米在禱告的時候
[00:23:43.480 --> 00:23:45.480]  她期待神的工作
[00:23:45.480 --> 00:23:47.480]  而機會出現的時候
[00:23:47.480 --> 00:23:48.480]  她沒有害怕
[00:23:48.480 --> 00:23:50.480]  她不會害怕王的憤怒
[00:23:50.480 --> 00:23:51.480]  沒錯她恐懼
[00:23:51.480 --> 00:23:52.480]  但恐懼當中
[00:23:52.480 --> 00:23:55.480]  她仍然放膽地提出這些要求
[00:23:55.480 --> 00:23:57.480]  而神就透過王
[00:23:57.480 --> 00:24:00.480]  來供應她一切所需要
[00:24:00.480 --> 00:24:02.480]  然後這些一切
[00:24:02.480 --> 00:24:04.480]  你知不知道不是甚麼緣故
[00:24:04.480 --> 00:24:06.480]  是神的恩典
[00:24:06.480 --> 00:24:08.480]  所以你看回第八節
[00:24:08.480 --> 00:24:11.480]  在第八節最後一句說話說
[00:24:11.480 --> 00:24:15.480]  因為我的神施恩的手幫助我
[00:24:15.480 --> 00:24:18.480]  王就賜給我這一切
[00:24:18.480 --> 00:24:21.480]  是王工作
[00:24:21.480 --> 00:24:22.480]  不是
[00:24:22.480 --> 00:24:24.480]  是神施恩的手
[00:24:24.480 --> 00:24:26.480]  在其中作奇妙的事情
[00:24:26.480 --> 00:24:29.480]  而成就這些事
[00:24:29.480 --> 00:24:31.480]  在接著當你再讀的時候
[00:24:31.480 --> 00:24:33.480]  你會發覺一位尼西米
[00:24:33.480 --> 00:24:35.480]  她帶著一份很謙卑的心
[00:24:35.480 --> 00:24:37.480]  要作神的僕人
[00:24:37.480 --> 00:24:40.480]  以致完成神給她的負擔和感動
[00:24:40.480 --> 00:24:42.480]  在下面經文提到
[00:24:42.480 --> 00:24:44.480]  她去到一個地方的時候
[00:24:44.480 --> 00:24:46.480]  在第十一節
[00:24:46.480 --> 00:24:48.480]  她停留了三天
[00:24:48.480 --> 00:24:51.480]  然後在夜間一個人
[00:24:51.480 --> 00:24:55.480]  就去到一個城牆的地方周圍視察
[00:24:55.480 --> 00:24:56.480]  她很謹慎
[00:24:56.480 --> 00:24:59.480]  她沒有去張揚她要做甚麼的事
[00:24:59.480 --> 00:25:02.480]  沒有說要做甚麼偉大的工程
[00:25:02.480 --> 00:25:04.480]  因為她需要小心
[00:25:04.480 --> 00:25:06.480]  來到去視察的情境
[00:25:06.480 --> 00:25:08.480]  去確認她一些計劃
[00:25:08.480 --> 00:25:11.480]  一個人當她心裏謙卑的時候
[00:25:11.480 --> 00:25:14.480]  她會行事謹慎
[00:25:14.480 --> 00:25:16.480]  謙卑的心靈的人
[00:25:16.480 --> 00:25:20.480]  她更加能夠可以去回應神
[00:25:20.480 --> 00:25:22.480]  給她的感動
[00:25:22.480 --> 00:25:26.480]  承傳對神的一種毀身
[00:25:26.480 --> 00:25:27.480]  在過程裏面
[00:25:27.480 --> 00:25:29.480]  她都面對著一些勢力
[00:25:29.480 --> 00:25:31.480]  一些人對她的敵黨
[00:25:31.480 --> 00:25:33.480]  所以大家會留意到在下面
[00:25:33.480 --> 00:25:36.480]  去到第十七節之後
[00:25:36.480 --> 00:25:38.480]  一路再講到
[00:25:38.480 --> 00:25:41.480]  她所面對的一種壓力
[00:25:41.480 --> 00:25:45.480]  大家或者由聖經可以看看二十節
[00:25:45.480 --> 00:25:47.480]  二十節的情況就是
[00:25:47.480 --> 00:25:49.480]  當時面對著一些勢力
[00:25:49.480 --> 00:25:52.480]  對她的一種批評、藐視
[00:25:52.480 --> 00:25:55.480]  但是她回答人
[00:25:55.480 --> 00:25:59.480]  她說天上的神必使我們成功
[00:25:59.480 --> 00:26:01.480]  我們是他的僕人
[00:26:01.480 --> 00:26:02.480]  後面所講
[00:26:02.480 --> 00:26:04.480]  我們要起來建造
[00:26:04.480 --> 00:26:10.480]  你們在耶路撒冷無份無權無人紀念
[00:26:10.480 --> 00:26:15.480]  謙卑不表示自卑
[00:26:15.480 --> 00:26:17.480]  一個人當她體會到
[00:26:17.480 --> 00:26:21.480]  所做的事情是出於神的話
[00:26:21.480 --> 00:26:24.480]  她裏面有一種的體會
[00:26:24.480 --> 00:26:27.480]  就是神的功能
[00:26:27.480 --> 00:26:30.480]  因此當她面對著一些人的批評
[00:26:30.480 --> 00:26:31.480]  壓迫的時候
[00:26:31.480 --> 00:26:33.480]  她說是天上的神
[00:26:33.480 --> 00:26:36.480]  他必然要使我成功
[00:26:36.480 --> 00:26:40.480]  因此她內心裏面仍有一種的剛強
[00:26:40.480 --> 00:26:43.480]  不會自卑、不會自怨
[00:26:43.480 --> 00:26:46.480]  而是放膽地去作成
[00:26:46.480 --> 00:26:48.480]  神要她做的工作
[00:26:48.480 --> 00:26:51.480]  在裏面她說我是神的僕人
[00:26:51.480 --> 00:26:52.480]  也意味著
[00:26:52.480 --> 00:26:55.480]  你當聽從主人的吩咐
[00:26:55.480 --> 00:26:57.480]  因此我們要起來建造
[00:26:57.480 --> 00:26:59.480]  不會退縮
[00:26:59.480 --> 00:27:04.480]  只是去作成主所喜悅我們作的
[00:27:04.480 --> 00:27:07.480]  在節目裏我們讀到這裏的時候
[00:27:07.480 --> 00:27:11.480]  我們亦都可以再去思想
[00:27:11.480 --> 00:27:13.480]  過去在你的心裏面
[00:27:13.480 --> 00:27:16.480]  有沒有神給你的感動
[00:27:16.480 --> 00:27:18.480]  給你的負擔
[00:27:18.480 --> 00:27:21.480]  因為一些的害怕
[00:27:21.480 --> 00:27:25.480]  或者是自卑而放棄了
[00:27:25.480 --> 00:27:28.480]  但是當看到利謙米的榜樣的時候
[00:27:28.480 --> 00:27:33.480]  你知道真正叫你能夠滿足神對你的差遣的時候
[00:27:33.480 --> 00:27:35.480]  是一種謙卑的心靈
[00:27:35.480 --> 00:27:37.480]  承認祂是天上的上帝
[00:27:37.480 --> 00:27:40.480]  放下自己裏面那種自卑
[00:27:40.480 --> 00:27:44.480]  而放膽地去作神的功
[00:27:44.480 --> 00:27:46.480]  或者我們就讀到這裏
[00:27:46.480 --> 00:27:49.480]  但是當我們讀到這裏的時候
[00:27:49.480 --> 00:27:52.480]  或者我們都需要再次問一問
[00:27:52.480 --> 00:27:56.480]  我們今天領受了神給我們的救恩
[00:27:56.480 --> 00:28:02.480]  神繼續擺在你心中的負擔是什麼
[00:28:02.480 --> 00:28:06.480]  祂差遣你怎樣去見證祂
[00:28:06.480 --> 00:28:10.480]  怎樣能夠真的常常地為這些事情禱告
[00:28:10.480 --> 00:28:14.480]  以致可以明白主要我怎樣做
[00:28:14.480 --> 00:28:16.480]  亦都在過程當中可以經歷神
[00:28:16.480 --> 00:28:19.480]  怎樣很奇妙地帶領我
[00:28:19.480 --> 00:28:24.480]  讓我可以生命裏面都真的成為賜福的管道
[00:28:24.480 --> 00:28:29.480]  丙姐妹讓我們都能夠真的成為一個無差遣的人
[00:28:29.480 --> 00:28:31.480]  我們一齊來祈禱
[00:28:31.480 --> 00:28:43.480]  主引導我們的心
[00:28:43.480 --> 00:28:48.480]  讓我們很樂意生命侍奉祢
[00:28:48.480 --> 00:28:52.480]  留心祢對我們的感動、差遣
[00:28:52.480 --> 00:28:57.480]  讓我們真的能夠可以在世上作祢的見證
[00:28:57.480 --> 00:29:00.480]  不單止我們有我們生活工作
[00:29:00.480 --> 00:29:05.480]  我們更加在生活工作當中完成祢對我們的呼召
[00:29:05.480 --> 00:29:08.480]  奉耶穌聖名祈禱
[00:29:08.480 --> 00:29:09.480]  阿門
