
[00:00:00.000 --> 00:00:02.960]  邀請大家做一次低頭祈禱
[00:18:27.960 --> 00:18:31.440]  祂是回頭要兼顧你的生命
[00:18:31.440 --> 00:18:36.920]  耶穌跟彼得說 祂是回頭要兼顧你的弟兄
[00:18:36.920 --> 00:18:40.040]  所以凡曾經歷過上帝所寬恕的愛
[00:18:40.040 --> 00:18:42.560]  他們是不會輕視
[00:18:42.560 --> 00:18:46.760]  也不會鄙視那些軟弱的犯罪者
[00:18:46.760 --> 00:18:50.760]  或者愛人遇己就是這個意思
[00:18:50.760 --> 00:18:52.240]  親愛的弟兄姊妹
[00:18:52.240 --> 00:18:53.840]  在大祭旗的這段時間
[00:18:53.840 --> 00:18:56.080]  我們還有兩個星期就完結
[00:18:56.080 --> 00:18:58.680]  鼓勵我們多做反省的功夫
[00:18:58.680 --> 00:19:03.400]  鼓勵大家要去專心去挖自己的罪
[00:19:03.400 --> 00:19:05.240]  然後你禱告祂
[00:19:05.240 --> 00:19:08.400]  讓自己能夠持開放的心懷
[00:19:08.400 --> 00:19:11.120]  和對自己誠實的心
[00:19:11.120 --> 00:19:12.920]  讓上帝的光照
[00:19:12.920 --> 00:19:14.640]  讓上帝幫助我們
[00:19:14.640 --> 00:19:17.760]  去看到真實的我們自己
[00:19:17.760 --> 00:19:20.240]  無論我們是多麼羞愧 多麼內疚
[00:19:20.240 --> 00:19:23.320]  多麼害怕面對罪的刑罰
[00:19:23.320 --> 00:19:26.120]  請你不要逃避
[00:19:26.120 --> 00:19:29.880]  只有來到上帝的面前才是解決的方法
[00:19:29.880 --> 00:19:31.000]  上帝說
[00:19:31.000 --> 00:19:32.320]  我們要認自己的罪
[00:19:32.320 --> 00:19:34.240]  神是信實 是公義的
[00:19:34.240 --> 00:19:35.560]  必要赦免我們的罪
[00:19:35.560 --> 00:19:37.920]  洗淨我們一切的不義
[00:19:37.920 --> 00:19:40.280]  因為罪的根深蒂固
[00:19:40.280 --> 00:19:42.800]  不要被自己重複犯錯
[00:19:42.800 --> 00:19:45.360]  而覺得灰心氣累
[00:19:45.360 --> 00:19:47.480]  只有回到上帝的面前
[00:19:47.480 --> 00:19:49.520]  祂會有能力
[00:19:49.520 --> 00:19:53.680]  讓我們重新有一個清潔的心和正直的靈
[00:19:53.680 --> 00:19:55.680]  也讓我們堅持不懈的每一天
[00:19:55.680 --> 00:19:59.040]  有一個靈修安靜在神面前
[00:19:59.040 --> 00:20:01.000]  這個默想聖言
[00:20:01.000 --> 00:20:05.360]  被聖靈來刁鑽的心懷
[00:20:05.360 --> 00:20:10.840]  和持久的生活習慣
[00:20:10.840 --> 00:20:15.840]  因為每一次當你去做這個靈修的時候
[00:20:15.840 --> 00:20:19.520]  聖靈會每一次提醒你
[00:20:19.520 --> 00:20:23.360]  放下一些一直的習慣和信念
[00:20:23.360 --> 00:20:27.920]  要你放下一些你一直享受的短暫之樂
[00:20:27.920 --> 00:20:31.120]  當你每一天這樣被提醒的時候
[00:20:31.120 --> 00:20:35.040]  你會發現自己好像否定自己一樣這麼痛苦
[00:20:35.040 --> 00:20:38.080]  靠自己當然根本不可能
[00:20:38.080 --> 00:20:40.200]  不過只要我們有願意的心
[00:20:40.200 --> 00:20:41.440]  跟上帝說
[00:20:41.440 --> 00:20:43.120]  上帝你去嘛
[00:20:43.120 --> 00:20:44.880]  上帝你幫助我
[00:20:44.880 --> 00:20:47.160]  我們就會看到自己一天一天這樣
[00:20:47.160 --> 00:20:53.160]  自己從微小微小這樣去更新和改變
[00:20:53.160 --> 00:20:55.360]  明白到罪是根深蒂固
[00:20:55.360 --> 00:20:58.440]  也要被上帝深深的寬恕和接納
[00:20:58.440 --> 00:21:02.840]  我們才有可能去寬恕那些一而再再而三犯錯的人
[00:21:02.840 --> 00:21:07.240]  不過寬恕並不等同於縱容
[00:21:07.240 --> 00:21:08.560]  在寬恕裡面
[00:21:08.560 --> 00:21:12.280]  我們需要有智慧的去陪伴那位犯罪者
[00:21:12.280 --> 00:21:14.880]  走上真正改過的路
[00:21:14.880 --> 00:21:18.160]  不過我不打算在這裡和大家分享
[00:21:18.160 --> 00:21:21.840]  這個將會是我們要詳細再講的題目
[00:21:21.840 --> 00:21:23.360]  願上帝幫助我們
[00:21:23.360 --> 00:21:28.240]  能夠持更加開放和內裡誠實的心懷
[00:21:28.240 --> 00:21:31.400]  來到施恩主的面前
[00:21:31.400 --> 00:21:34.360]  讓祂讓我們看到真實的自己
[00:21:34.360 --> 00:21:38.080]  特別是那些隱言未言的罪
[00:21:38.080 --> 00:21:41.480]  這是上帝賜給你特別的恩典
[00:21:41.480 --> 00:21:43.240]  所以我們不要逃避
[00:21:43.240 --> 00:21:46.280]  也不要被內疚羞愧所淹沒
[00:21:46.280 --> 00:21:49.000]  而是尋求上帝的面
[00:21:49.000 --> 00:21:51.320]  祂必然會接納扶持
[00:21:51.320 --> 00:21:55.360]  在祂醫治和轉化的工作
[00:21:55.360 --> 00:21:58.040]  以至我們能夠看到上帝
[00:21:58.040 --> 00:21:59.480]  看得到我們自己
[00:21:59.480 --> 00:22:03.800]  一天比一天更加貼近上帝
[00:22:03.800 --> 00:22:06.040]  也更似上帝
[00:22:06.040 --> 00:22:07.040]  阿門
