
[00:00:00.000 --> 00:00:03.400]  我經常覺得港年文都講了很多
[00:18:07.320 --> 00:18:09.320]  在耶利哥的路上躺下
[00:18:09.320 --> 00:18:11.320]  那個好撒瑪利亞人
[00:18:11.320 --> 00:18:13.320]  走過去憐憫他
[00:18:13.320 --> 00:18:15.320]  他做了很多事
[00:18:15.320 --> 00:18:17.320]  用油酒擦他
[00:18:17.320 --> 00:18:19.320]  治好他的傷口
[00:18:19.320 --> 00:18:21.320]  帶他去
[00:18:21.320 --> 00:18:23.320]  扶他上自己的生畜
[00:18:23.320 --> 00:18:25.320]  帶他去旅店
[00:18:25.320 --> 00:18:27.320]  讓他休息
[00:18:27.320 --> 00:18:29.320]  給錢那個店主
[00:18:29.320 --> 00:18:31.320]  告訴他不夠錢我回來給你
[00:18:31.320 --> 00:18:33.320]  這個就是憐憫背後的意義
[00:18:33.320 --> 00:18:35.320]  第二個憐憫出現的
[00:18:35.320 --> 00:18:37.320]  記載就是
[00:18:37.320 --> 00:18:39.320]  大家更熟悉的浪子的比喻
[00:18:39.320 --> 00:18:41.320]  那個動了慈心
[00:18:41.320 --> 00:18:43.320]  那個爸爸
[00:18:43.320 --> 00:18:45.320]  然後聖經說什麼
[00:18:45.320 --> 00:18:47.320]  他的眼睛看見動了慈心
[00:18:47.320 --> 00:18:49.320]  然後跑去
[00:18:49.320 --> 00:18:51.320]  抱著他
[00:18:51.320 --> 00:18:53.320]  跟他連連親嘴
[00:18:53.320 --> 00:18:55.320]  所以
[00:18:55.320 --> 00:18:57.320]  耶穌認為
[00:18:57.320 --> 00:18:59.320]  聖經記載耶穌的憐憫
[00:18:59.320 --> 00:19:01.320]  其實是一個全人的投入
[00:19:01.320 --> 00:19:03.320]  全人的投入
[00:19:03.320 --> 00:19:05.320]  而且更是
[00:19:05.320 --> 00:19:07.320]  超越了當時的文化規則
[00:19:07.320 --> 00:19:09.320]  因為他按住那個
[00:19:09.320 --> 00:19:11.320]  那個幹
[00:19:11.320 --> 00:19:13.320]  「幹」還是「幹」
[00:19:13.320 --> 00:19:15.320]  「幹」原來是「幹」
[00:19:15.320 --> 00:19:17.320]  「幹」即是那支棍
[00:19:17.320 --> 00:19:19.320]  抬著死屍
[00:19:19.320 --> 00:19:21.320]  古代猶太人的社會裏
[00:19:21.320 --> 00:19:23.320]  這樣就不潔了
[00:19:23.320 --> 00:19:25.320]  因為死屍
[00:19:25.320 --> 00:19:27.320]  這樣做其實已經超越了
[00:19:27.320 --> 00:19:29.320]  當時文化容許他做的事
[00:19:29.320 --> 00:19:31.320]  面對這個行動
[00:19:31.320 --> 00:19:33.320]  他沒有理會這個文化
[00:19:33.320 --> 00:19:35.320]  他自己做
[00:19:35.320 --> 00:19:37.320]  所以憐憫要化為行動
[00:19:37.320 --> 00:19:39.320]  其實有時會突破
[00:19:39.320 --> 00:19:41.320]  傳統的框框
[00:19:41.320 --> 00:19:43.320]  行動
[00:19:43.320 --> 00:19:45.320]  憐憫要化為行動
[00:19:45.320 --> 00:19:47.320]  超越心境的投入
[00:19:47.320 --> 00:19:49.320]  第二步
[00:19:49.320 --> 00:19:51.320]  我經常覺得我們的社會
[00:19:51.320 --> 00:19:53.320]  我們的社會
[00:19:53.320 --> 00:19:55.320]  是會窒礙我們這些行動
[00:19:55.320 --> 00:19:57.320]  有時我們見到這些景象
[00:19:57.320 --> 00:19:59.320]  我們會動了憐憫之心
[00:19:59.320 --> 00:20:01.320]  可能我們很多人都會
[00:20:01.320 --> 00:20:03.320]  但要變成行動
[00:20:03.320 --> 00:20:05.320]  有時是不容易的
[00:20:13.320 --> 00:20:15.320]  想起有一次星期日檔案
[00:20:15.320 --> 00:20:17.320]  很多次
[00:20:17.320 --> 00:20:19.320]  最近一次
[00:20:19.320 --> 00:20:21.320]  講拍攝的
[00:20:21.320 --> 00:20:23.320]  讓座
[00:20:23.320 --> 00:20:25.320]  關愛座的問題
[00:20:25.320 --> 00:20:27.320]  關愛座
[00:20:27.320 --> 00:20:29.320]  其實是一個很好的動機
[00:20:29.320 --> 00:20:31.320]  就是想
[00:20:31.320 --> 00:20:33.320]  給那些有需要的人
[00:20:33.320 --> 00:20:35.320]  老人家患病
[00:20:35.320 --> 00:20:37.320]  孕婦
[00:20:37.320 --> 00:20:39.320]  有需要的人
[00:20:39.320 --> 00:20:41.320]  可以坐下
[00:20:41.320 --> 00:20:43.320]  但在香港社會
[00:20:43.320 --> 00:20:45.320]  這樣的動機
[00:20:45.320 --> 00:20:47.320]  帶來很多爭拗
[00:20:47.320 --> 00:20:49.320]  很多問題
[00:20:49.320 --> 00:20:51.320]  好還是不好
[00:20:51.320 --> 00:20:53.320]  現在都說不完
[00:20:53.320 --> 00:20:55.320]  結果
[00:20:55.320 --> 00:20:57.320]  其實這個世界
[00:20:57.320 --> 00:20:59.320]  聖經耶穌說
[00:20:59.320 --> 00:21:01.320]  因為
[00:21:01.320 --> 00:21:03.320]  人心的
[00:21:03.320 --> 00:21:05.320]  問題
[00:21:05.320 --> 00:21:07.320]  這個世界的問題
[00:21:07.320 --> 00:21:09.320]  令我們內心冷淡了
[00:21:09.320 --> 00:21:11.320]  其實是很不容易的
[00:21:11.320 --> 00:21:13.320]  要將憐憫化為行動
[00:21:13.320 --> 00:21:15.320]  是一件很艱鉅的工作
[00:21:15.320 --> 00:21:17.320]  但耶穌說
[00:21:17.320 --> 00:21:19.320]  他會這樣做
[00:21:19.320 --> 00:21:21.320]  我有一次經驗
[00:21:21.320 --> 00:21:23.320]  可能你也有過
[00:21:23.320 --> 00:21:25.320]  有一次在我住的屋苑附近
[00:21:25.320 --> 00:21:27.320]  喝完茶
[00:21:27.320 --> 00:21:29.320]  走到那個地方
[00:21:29.320 --> 00:21:31.320]  見到路邊有一個人
[00:21:31.320 --> 00:21:33.320]  坐在那裡
[00:21:33.320 --> 00:21:35.320]  前面放一個罐
[00:21:35.320 --> 00:21:37.320]  樣子其實不是中國人
[00:21:37.320 --> 00:21:39.320]  然後牌子寫著中文
[00:21:39.320 --> 00:21:41.320]  放在那裡
[00:21:41.320 --> 00:21:43.320]  大家可能見過類似的東西
[00:21:43.320 --> 00:21:45.320]  中文寫著我是來自俄羅斯
[00:21:45.320 --> 00:21:47.320]  我就是
[00:21:47.320 --> 00:21:49.320]  我沒有錢了
[00:21:49.320 --> 00:21:51.320]  現在我想大家可不可以幫忙
[00:21:51.320 --> 00:21:53.320]  我可以找點錢
[00:21:53.320 --> 00:21:55.320]  回家
[00:21:55.320 --> 00:21:57.320]  我走過去見到他
[00:21:57.320 --> 00:21:59.320]  我心裡面有一點好奇
[00:21:59.320 --> 00:22:01.320]  第一,年輕者一個
[00:22:01.320 --> 00:22:03.320]  真的是外國人
[00:22:03.320 --> 00:22:05.320]  雖然他也不是
[00:22:05.320 --> 00:22:07.320]  但他很累,不太好意思看人
[00:22:07.320 --> 00:22:09.320]  我看他,我已經看見了
[00:22:09.320 --> 00:22:11.320]  我有一點憐憫的心
[00:22:11.320 --> 00:22:13.320]  他是不是真的欠錢
[00:22:13.320 --> 00:22:15.320]  我走一步,停了一步
[00:22:15.320 --> 00:22:17.320]  看他寫中文
[00:22:17.320 --> 00:22:19.320]  我就想
[00:22:19.320 --> 00:22:21.320]  寫中文的,這麼有趣
[00:22:21.320 --> 00:22:23.320]  於是
[00:22:23.320 --> 00:22:25.320]  我的心就想
[00:22:25.320 --> 00:22:27.320]  想多做一步
[00:22:27.320 --> 00:22:29.320]  走過去,看清楚一點
[00:22:29.320 --> 00:22:31.320]  但接著就想
[00:22:31.320 --> 00:22:33.320]  會不會周圍有些人
[00:22:33.320 --> 00:22:35.320]  在那裡看著
[00:22:35.320 --> 00:22:37.320]  他的那些
[00:22:37.320 --> 00:22:39.320]  那些叫什麼
[00:22:39.320 --> 00:22:41.320]  他的同黨
[00:22:41.320 --> 00:22:43.320]  根本上是職業
[00:22:43.320 --> 00:22:45.320]  根本上是職業
[00:22:45.320 --> 00:22:47.320]  他根本上就是找一個人
[00:22:47.320 --> 00:22:49.320]  在那裡演戲
[00:22:49.320 --> 00:22:51.320]  等別人給他錢
[00:22:51.320 --> 00:22:53.320]  這樣想,所有的心都淡了
[00:22:53.320 --> 00:22:55.320]  於是就
[00:22:55.320 --> 00:22:57.320]  腳就不再跟著你的心
[00:22:57.320 --> 00:22:59.320]  慢慢就走了
[00:22:59.320 --> 00:23:01.320]  我還見到華仔
[00:23:01.320 --> 00:23:03.320]  在後面,那次
[00:23:03.320 --> 00:23:05.320]  華仔就說,見到他幾次了
[00:23:05.320 --> 00:23:07.320]  經常坐在那裡
[00:23:07.320 --> 00:23:09.320]  聊著聊著,就發覺沒了
[00:23:09.320 --> 00:23:11.320]  已經沒了一件事
[00:23:11.320 --> 00:23:13.320]  我們的社會是這樣的
[00:23:13.320 --> 00:23:15.320]  我們的心是
[00:23:15.320 --> 00:23:17.320]  這種的範圍行動
[00:23:17.320 --> 00:23:19.320]  其實有時候是很不容易的
[00:23:19.320 --> 00:23:21.320]  我覺得耶穌
[00:23:21.320 --> 00:23:23.320]  讓我們看見他做的事
[00:23:23.320 --> 00:23:25.320]  是叫我們,如果我們的心受動
[00:23:25.320 --> 00:23:27.320]  當然我們要智慧
[00:23:27.320 --> 00:23:29.320]  我們要判斷
[00:23:29.320 --> 00:23:31.320]  我們能不能夠
[00:23:31.320 --> 00:23:33.320]  做多一步,我們未必
[00:23:33.320 --> 00:23:35.320]  華爺也是這樣,又眼又口又心又手
[00:23:35.320 --> 00:23:37.320]  又腳,行動全部做完
[00:23:37.320 --> 00:23:39.320]  但我們起碼
[00:23:39.320 --> 00:23:41.320]  是不是可以多一步的回應
[00:23:41.320 --> 00:23:43.320]  我覺得
[00:23:43.320 --> 00:23:45.320]  可以的
[00:23:45.320 --> 00:23:47.320]  幾天前,我有一個經驗
[00:23:47.320 --> 00:23:49.320]  就是
[00:23:49.320 --> 00:23:51.320]  我們住的屋苑裡
[00:23:51.320 --> 00:23:53.320]  有一個Facebook的網頁
[00:23:53.320 --> 00:23:55.320]  住戶的
[00:23:55.320 --> 00:23:57.320]  有時候街坊
[00:23:57.320 --> 00:23:59.320]  就會發文
[00:23:59.320 --> 00:24:01.320]  有什麼物資交換
[00:24:01.320 --> 00:24:03.320]  或者屋苑裡發生什麼事
[00:24:03.320 --> 00:24:05.320]  大家要留意,小巴又
[00:24:05.320 --> 00:24:07.320]  又有飛車
[00:24:07.320 --> 00:24:09.320]  那些安全問題
[00:24:09.320 --> 00:24:11.320]  或者地下積水
[00:24:11.320 --> 00:24:13.320]  大家會聊很多天
[00:24:13.320 --> 00:24:15.320]  我這兩天
[00:24:15.320 --> 00:24:17.320]  應該是前六月四日
[00:24:17.320 --> 00:24:19.320]  我發覺,有一個發文
[00:24:19.320 --> 00:24:21.320]  是我前兩天留意到的
[00:24:21.320 --> 00:24:23.320]  他說原來有一個人
[00:24:23.320 --> 00:24:25.320]  我發覺發文要留意
[00:24:25.320 --> 00:24:27.320]  回到我老婆說
[00:24:27.320 --> 00:24:29.320]  你有沒有看過這個發文,我沒看過
[00:24:29.320 --> 00:24:31.320]  那些發文後面
[00:24:31.320 --> 00:24:33.320]  有超過一百個回應
[00:24:33.320 --> 00:24:35.320]  都不算多
[00:24:35.320 --> 00:24:37.320]  超過一百個回應
[00:24:37.320 --> 00:24:39.320]  後面
[00:24:39.320 --> 00:24:41.320]  很多人回應
[00:24:41.320 --> 00:24:43.320]  發生什麼事呢
[00:24:43.320 --> 00:24:45.320]  這個發文原來是說
[00:24:45.320 --> 00:24:47.320]  有一個人,開頭是這樣說
[00:24:47.320 --> 00:24:49.320]  他就說,我見到
[00:24:49.320 --> 00:24:51.320]  有一次在小巴站
[00:24:51.320 --> 00:24:53.320]  有一個年輕人
[00:24:53.320 --> 00:24:55.320]  應該是小孩
[00:24:55.320 --> 00:24:57.320]  他衝過馬路
[00:24:57.320 --> 00:24:59.320]  很危險
[00:24:59.320 --> 00:25:01.320]  不聽安全措施
[00:25:01.320 --> 00:25:03.320]  在小巴站幾乎撞到
[00:25:03.320 --> 00:25:05.320]  他對人很沒禮貌
[00:25:05.320 --> 00:25:07.320]  於是就叫大家
[00:25:07.320 --> 00:25:09.320]  小心點
[00:25:09.320 --> 00:25:11.320]  如果見到他,小心點
[00:25:11.320 --> 00:25:13.320]  總之叫大家小心點
[00:25:13.320 --> 00:25:17.320]  後面有人回應
[00:25:17.320 --> 00:25:19.320]  是呀,我也見過他
[00:25:19.320 --> 00:25:21.320]  怎樣怎樣
[00:25:21.320 --> 00:25:23.320]  沒多久
[00:25:23.320 --> 00:25:25.320]  見到一個帖文
[00:25:25.320 --> 00:25:27.320]  那個帖文原來是他媽媽
[00:25:27.320 --> 00:25:31.320]  那個年輕人的媽媽寫的
[00:25:31.320 --> 00:25:33.320]  她說,大家說這個可能是我兒子
[00:25:33.320 --> 00:25:35.320]  她還說他身形
[00:25:35.320 --> 00:25:37.320]  穿什麼衣服,校服
[00:25:37.320 --> 00:25:39.320]  她就這樣說
[00:25:39.320 --> 00:25:41.320]  其實真是不好意思
[00:25:41.320 --> 00:25:43.320]  我兒子這樣
[00:25:43.320 --> 00:25:45.320]  如果這是我兒子的話
[00:25:45.320 --> 00:25:47.320]  就不好意思
[00:25:47.320 --> 00:25:49.320]  讓大家這麼困擾
[00:25:49.320 --> 00:25:51.320]  原來這個兒子是自閉症
[00:25:51.320 --> 00:25:53.320]  哦
[00:25:53.320 --> 00:25:55.320]  她不是不知道
[00:25:55.320 --> 00:25:57.320]  只是控制不了自己
[00:25:57.320 --> 00:25:59.320]  這是一個病
[00:25:59.320 --> 00:26:01.320]  她說是她治不了
[00:26:01.320 --> 00:26:03.320]  她就
[00:26:03.320 --> 00:26:05.320]  解釋一下
[00:26:05.320 --> 00:26:07.320]  說了十幾年都帶著他
[00:26:07.320 --> 00:26:09.320]  他已經十六歲了
[00:26:09.320 --> 00:26:11.320]  他高過我
[00:26:11.320 --> 00:26:13.320]  他不能整天困在家裡
[00:26:13.320 --> 00:26:15.320]  他喜歡融入社會
[00:26:15.320 --> 00:26:17.320]  讓他嘗試學習
[00:26:17.320 --> 00:26:19.320]  也可以給他經驗
[00:26:19.320 --> 00:26:21.320]  說著說著
[00:26:21.320 --> 00:26:23.320]  又說自己是單親媽媽
[00:26:23.320 --> 00:26:25.320]  就這樣
[00:26:25.320 --> 00:26:27.320]  這個帖文之後
[00:26:27.320 --> 00:26:29.320]  下面那些就很不同的氣氛
[00:26:29.320 --> 00:26:33.320]  有人就回響他
[00:26:33.320 --> 00:26:35.320]  鼓勵他
[00:26:35.320 --> 00:26:37.320]  辛苦你了
[00:26:37.320 --> 00:26:39.320]  說他兒子見到他其實都很乖的
[00:26:39.320 --> 00:26:41.320]  跟司機叔叔都說
[00:26:41.320 --> 00:26:43.320]  都很有禮貌的
[00:26:43.320 --> 00:26:45.320]  不過有時候有些行動
[00:26:45.320 --> 00:26:47.320]  都很衝動的
[00:26:47.320 --> 00:26:49.320]  但其實他都已經控制住自己
[00:26:49.320 --> 00:26:51.320]  這樣
[00:26:51.320 --> 00:26:53.320]  其實就覺得
[00:26:53.320 --> 00:26:55.320]  這個家庭
[00:26:55.320 --> 00:26:57.320]  覺得這個媽媽
[00:26:57.320 --> 00:26:59.320]  很勇敢
[00:26:59.320 --> 00:27:01.320]  很難得
[00:27:01.320 --> 00:27:03.320]  我都忍不住寫一個回應給他
[00:27:03.320 --> 00:27:05.320]  我覺得其實這些
[00:27:05.320 --> 00:27:07.320]  回應都是一個行動
[00:27:07.320 --> 00:27:09.320]  是不是
[00:27:09.320 --> 00:27:11.320]  一個行動
[00:27:11.320 --> 00:27:13.320]  其實他自己就這樣說
[00:27:13.320 --> 00:27:15.320]  他已經是
[00:27:15.320 --> 00:27:17.320]  對他來說已經不容易了
[00:27:17.320 --> 00:27:19.320]  可以這樣出去生活
[00:27:19.320 --> 00:27:21.320]  他18歲
[00:27:21.320 --> 00:27:23.320]  他要照顧自己更多
[00:27:23.320 --> 00:27:25.320]  學習融入社會
[00:27:25.320 --> 00:27:27.320]  不過他講的話
[00:27:27.320 --> 00:27:29.320]  希望大家見到他的時候
[00:27:29.320 --> 00:27:31.320]  可以提點他
[00:27:31.320 --> 00:27:33.320]  你都可以不要理他
[00:27:33.320 --> 00:27:35.320]  其實更好的
[00:27:35.320 --> 00:27:37.320]  不理他
[00:27:37.320 --> 00:27:39.320]  不過大家就請
[00:27:39.320 --> 00:27:41.320]  包容和尊重
[00:27:41.320 --> 00:27:43.320]  就不是可憐
[00:27:43.320 --> 00:27:45.320]  我想一下
[00:27:45.320 --> 00:27:47.320]  其實我都覺得
[00:27:47.320 --> 00:27:49.320]  大家的回應是在說一個
[00:27:49.320 --> 00:27:51.320]  社區的氣氛
[00:27:51.320 --> 00:27:53.320]  一個彼此
[00:27:53.320 --> 00:27:55.320]  溫暖
[00:27:55.320 --> 00:27:57.320]  人間友情的氣氛
[00:27:57.320 --> 00:27:59.320]  我覺得這是一個很好的行動
[00:27:59.320 --> 00:28:01.320]  我想未必有很多人
[00:28:01.320 --> 00:28:03.320]  能夠做到很多事
[00:28:03.320 --> 00:28:05.320]  但其實我們可以做的
[00:28:05.320 --> 00:28:07.320]  可能都是有你那個位置可以去做的
[00:28:07.320 --> 00:28:09.320]  行出憐憫
[00:28:09.320 --> 00:28:11.320]  除了我們要有眼看到
[00:28:11.320 --> 00:28:13.320]  人心的痛苦之外
[00:28:13.320 --> 00:28:15.320]  我們要有超越心境的行動
[00:28:15.320 --> 00:28:17.320]  的投入
[00:28:17.320 --> 00:28:19.320]  第三個關鍵是什麼呢
[00:28:19.320 --> 00:28:21.320]  讓人經驗到主的復活大能
[00:28:21.320 --> 00:28:25.320]  耶穌一句話
[00:28:25.320 --> 00:28:27.320]  叫這個少年人起來復活
[00:28:27.320 --> 00:28:29.320]  我覺得
[00:28:29.320 --> 00:28:31.320]  主今天會不會
[00:28:31.320 --> 00:28:33.320]  將這個恩賜
[00:28:33.320 --> 00:28:35.320]  或者將這個賢能行賢能神蹟給大家
[00:28:35.320 --> 00:28:37.320]  有可能的
[00:28:37.320 --> 00:28:39.320]  我相信是可以的
[00:28:39.320 --> 00:28:41.320]  世界上的確是聽聞的
[00:28:41.320 --> 00:28:43.320]  不過始終
[00:28:43.320 --> 00:28:45.320]  不是很多
[00:28:45.320 --> 00:28:47.320]  普遍來說
[00:28:47.320 --> 00:28:49.320]  人怎樣都會面對死亡
[00:28:49.320 --> 00:28:51.320]  我經常想
[00:28:51.320 --> 00:28:53.320]  這個少年人
[00:28:53.320 --> 00:28:55.320]  他復活了
[00:28:55.320 --> 00:28:57.320]  沒錯
[00:28:57.320 --> 00:28:59.320]  是很大能的神蹟
[00:28:59.320 --> 00:29:01.320]  不過復活之後
[00:29:01.320 --> 00:29:03.320]  這對母子仍然都是孤兒寡婦
[00:29:07.320 --> 00:29:09.320]  其實將來
[00:29:09.320 --> 00:29:11.320]  這個兒子復活了之後
[00:29:11.320 --> 00:29:13.320]  他都會死的
[00:29:13.320 --> 00:29:15.320]  他怎樣都會面對死亡
[00:29:15.320 --> 00:29:17.320]  死亡是每個人都會面對的
[00:29:17.320 --> 00:29:19.320]  就像拉薩路復活
[00:29:19.320 --> 00:29:21.320]  復活了那一刻很厲害
[00:29:21.320 --> 00:29:23.320]  那之後怎樣呢
[00:29:23.320 --> 00:29:25.320]  其實人生最終都會面對死亡
[00:29:25.320 --> 00:29:27.320]  直到新天新地
[00:29:27.320 --> 00:29:29.320]  所以
[00:29:29.320 --> 00:29:31.320]  我想這段經文
[00:29:31.320 --> 00:29:33.320]  給我看到的最重要的地方
[00:29:33.320 --> 00:29:35.320]  就不像學耶穌那樣
[00:29:35.320 --> 00:29:37.320]  復活的神蹟的能力
[00:29:37.320 --> 00:29:39.320]  如果我給你
[00:29:39.320 --> 00:29:41.320]  我會很替你高興
[00:29:41.320 --> 00:29:43.320]  不過重要的地方就是
[00:29:43.320 --> 00:29:45.320]  這個記載
[00:29:45.320 --> 00:29:47.320]  是讓人們經驗到
[00:29:47.320 --> 00:29:49.320]  原來有神的生命
[00:29:49.320 --> 00:29:51.320]  是可以勝過死亡
[00:29:51.320 --> 00:29:53.320]  勝過死亡
[00:29:53.320 --> 00:29:55.320]  這個才是最重要的地方
[00:29:55.320 --> 00:29:57.320]  勝過死亡
[00:29:57.320 --> 00:29:59.320]  什麼叫勝過死亡呢
[00:29:59.320 --> 00:30:01.320]  就像聖經那樣說
[00:30:01.320 --> 00:30:03.320]  在保羅那樣說
[00:30:03.320 --> 00:30:05.320]  死的毒勾在哪裡
[00:30:05.320 --> 00:30:07.320]  死的權勢在哪裡
[00:30:07.320 --> 00:30:09.320]  面對耶穌的時候
[00:30:09.320 --> 00:30:11.320]  其實死是沒有權勢的
[00:30:11.320 --> 00:30:13.320]  這個才是對所有人來說
[00:30:13.320 --> 00:30:15.320]  最powerful的地方
[00:30:15.320 --> 00:30:17.320]  我們的信仰
[00:30:17.320 --> 00:30:19.320]  我們的神
[00:30:19.320 --> 00:30:21.320]  就是讓我們經驗到這種能力
[00:30:21.320 --> 00:30:23.320]  不怕面對即使死亡
[00:30:23.320 --> 00:30:25.320]  這個就是復活的大能的意義
[00:30:25.320 --> 00:30:29.320]  不知道大家怕不怕死
[00:30:29.320 --> 00:30:31.320]  可能你都怕怕地
[00:30:31.320 --> 00:30:33.320]  怕痛
[00:30:33.320 --> 00:30:35.320]  不知道怎麼死
[00:30:35.320 --> 00:30:37.320]  但是
[00:30:37.320 --> 00:30:39.320]  我們的盼望就是讓我們
[00:30:39.320 --> 00:30:41.320]  不懼怕面對死亡
[00:30:41.320 --> 00:30:43.320]  今天下午
[00:30:43.320 --> 00:30:45.320]  下午我有一個
[00:30:45.320 --> 00:30:47.320]  神學院的老師
[00:30:47.320 --> 00:30:49.320]  有一個追思禮拜
[00:30:49.320 --> 00:30:51.320]  今天下午
[00:30:51.320 --> 00:30:53.320]  他是我們的
[00:30:53.320 --> 00:30:55.320]  羅曼華
[00:30:55.320 --> 00:30:57.320]  他是以前教我們宣教的
[00:30:57.320 --> 00:30:59.320]  一位老師
[00:30:59.320 --> 00:31:01.320]  他是宣教士
[00:31:01.320 --> 00:31:03.320]  他大概
[00:31:03.320 --> 00:31:05.320]  這十幾年已經肺癌
[00:31:05.320 --> 00:31:07.320]  他已經有肺癌
[00:31:07.320 --> 00:31:09.320]  這麼長的時間
[00:31:09.320 --> 00:31:11.320]  其實他給我們班同學
[00:31:11.320 --> 00:31:13.320]  給我們看是一個很有生命力的
[00:31:13.320 --> 00:31:15.320]  幾位宣教士
[00:31:15.320 --> 00:31:17.320]  幾位女士
[00:31:17.320 --> 00:31:19.320]  幾位姐妹
[00:31:19.320 --> 00:31:21.320]  他
[00:31:21.320 --> 00:31:23.320]  他
[00:31:23.320 --> 00:31:25.320]  自從他有病之後
[00:31:25.320 --> 00:31:27.320]  其實他的人是完全不消極
[00:31:27.320 --> 00:31:29.320]  他怎麼樣
[00:31:29.320 --> 00:31:31.320]  他仍然做地面工作
[00:31:31.320 --> 00:31:33.320]  地底工作
[00:31:33.320 --> 00:31:35.320]  宣教兩樣東西都是一堆做的
[00:31:35.320 --> 00:31:37.320]  他建立很多的服事
[00:31:37.320 --> 00:31:39.320]  很多的事工
[00:31:39.320 --> 00:31:41.320]  他自己親自做
[00:31:41.320 --> 00:31:43.320]  他自己派人做
[00:31:43.320 --> 00:31:45.320]  背後做了很多東西
[00:31:45.320 --> 00:31:47.320]  他盡量叫自己的身體
[00:31:47.320 --> 00:31:49.320]  不要那麼衰弱
[00:31:49.320 --> 00:31:51.320]  所以他除了看醫生之外
[00:31:51.320 --> 00:31:53.320]  積極面對疾病之外
[00:31:53.320 --> 00:31:55.320]  他也是用很多的方法
[00:31:55.320 --> 00:31:57.320]  無論是看醫生或健康食品
[00:31:57.320 --> 00:31:59.320]  他嘗試叫自己能夠
[00:31:59.320 --> 00:32:01.320]  調教好自己
[00:32:01.320 --> 00:32:03.320]  讓自己不需要很多人的照顧
[00:32:03.320 --> 00:32:05.320]  都可以活得好好的
[00:32:05.320 --> 00:32:07.320]  他很努力很積極
[00:32:07.320 --> 00:32:09.320]  有時去探望他
[00:32:09.320 --> 00:32:11.320]  他患病我們去探望他
[00:32:11.320 --> 00:32:13.320]  反過來他會鼓勵我們
[00:32:13.320 --> 00:32:15.320]  反過來好像我們生病一樣
[00:32:15.320 --> 00:32:17.320]  他好像沒事一樣
[00:32:17.320 --> 00:32:19.320]  鼓勵我們
[00:32:19.320 --> 00:32:21.320]  他做了一件事
[00:32:21.320 --> 00:32:23.320]  我想影響我們很大
[00:32:23.320 --> 00:32:25.320]  就像去年
[00:32:25.320 --> 00:32:27.320]  他知道自己的日子差不多了
[00:32:27.320 --> 00:32:29.320]  他不想自己
[00:32:29.320 --> 00:32:31.320]  安息禮拜的時候
[00:32:31.320 --> 00:32:33.320]  他自己不在場
[00:32:33.320 --> 00:32:35.320]  只是人說他
[00:32:35.320 --> 00:32:37.320]  他想自己有份說話
[00:32:37.320 --> 00:32:39.320]  所以他怎樣呢
[00:32:39.320 --> 00:32:41.320]  他去年就開了一個
[00:32:41.320 --> 00:32:43.320]  當然跟人合夥
[00:32:43.320 --> 00:32:45.320]  生命禮讚的聚會
[00:32:45.320 --> 00:32:47.320]  名字叫生命禮讚
[00:32:47.320 --> 00:32:49.320]  就是這幾個字
[00:32:49.320 --> 00:32:51.320]  邀請他自小長大
[00:32:51.320 --> 00:32:53.320]  他讀中學
[00:32:53.320 --> 00:32:55.320]  他讀大學他讀神學
[00:32:55.320 --> 00:32:57.320]  他做宣教不同地方的同工
[00:32:57.320 --> 00:32:59.320]  同學朋友
[00:32:59.320 --> 00:33:01.320]  他的學生不同階段就找一些人來
[00:33:01.320 --> 00:33:03.320]  去那裡說話
[00:33:03.320 --> 00:33:05.320]  分享
[00:33:05.320 --> 00:33:07.320]  有些人就唱歌
[00:33:07.320 --> 00:33:09.320]  有些人就分享
[00:33:09.320 --> 00:33:11.320]  他在下面就笑笑笑
[00:33:11.320 --> 00:33:13.320]  我上去說說話
[00:33:13.320 --> 00:33:15.320]  回應一下你們怎樣看我
[00:33:15.320 --> 00:33:17.320]  怎樣看我自己
[00:33:17.320 --> 00:33:19.320]  得到朋友
[00:33:19.320 --> 00:33:21.320]  感恩之餘
[00:33:21.320 --> 00:33:23.320]  整個聚會
[00:33:23.320 --> 00:33:25.320]  好像一個
[00:33:25.320 --> 00:33:27.320]  歡樂的安息禮拜
[00:33:27.320 --> 00:33:29.320]  他就是這樣做
[00:33:29.320 --> 00:33:31.320]  好像將他自己的生命
[00:33:31.320 --> 00:33:33.320]  他能夠自己有份參與
[00:33:33.320 --> 00:33:35.320]  一起呈現出來
[00:33:35.320 --> 00:33:37.320]  其實將來也好
[00:33:37.320 --> 00:33:39.320]  不要請安息禮拜
[00:33:39.320 --> 00:33:41.320]  人們說我
[00:33:41.320 --> 00:33:43.320]  說我朱敬明怎樣怎樣
[00:33:43.320 --> 00:33:45.320]  好像說的真不真
[00:33:45.320 --> 00:33:47.320]  我的評價是同不同意
[00:33:47.320 --> 00:33:49.320]  我想一下
[00:33:49.320 --> 00:33:51.320]  其實也很好
[00:33:51.320 --> 00:33:53.320]  我覺得很受鼓舞
[00:33:53.320 --> 00:33:55.320]  很受鼓舞
[00:33:55.320 --> 00:33:57.320]  他差不多
[00:33:57.320 --> 00:33:59.320]  他病到最後的階段
[00:33:59.320 --> 00:34:01.320]  他有時候也起不了身
[00:34:01.320 --> 00:34:03.320]  起不了身
[00:34:03.320 --> 00:34:05.320]  他有幾個很鼓勵我們
[00:34:05.320 --> 00:34:07.320]  他寫給一些東西
