
[00:00:00.000 --> 00:00:05.000]  首先祝大家新年蒙福,主恩滿逸
[00:19:53.000 --> 00:19:55.000]  難道我們就是一直排他
[00:19:55.000 --> 00:19:56.000]  不去理他嗎
[00:19:56.000 --> 00:19:58.000]  或者反過來
[00:19:58.000 --> 00:20:00.000]  我們嘗試去認識他們
[00:20:00.000 --> 00:20:03.000]  嘗試去看看這個AI的科技
[00:20:03.000 --> 00:20:05.000]  怎樣能夠幫助到我們
[00:20:05.000 --> 00:20:07.000]  無論是我們的侍奉
[00:20:07.000 --> 00:20:08.000]  無論是我們的工作
[00:20:08.000 --> 00:20:11.000]  我們都能夠在一個新的環境裡面
[00:20:11.000 --> 00:20:13.000]  開創一個新的局面
[00:20:13.000 --> 00:20:15.000]  還有一種安舒區
[00:20:15.000 --> 00:20:17.000]  就是很多時候
[00:20:17.000 --> 00:20:21.000]  我們不願意面對自己健康的警號
[00:20:21.000 --> 00:20:27.000]  有些人真的每天一起床的時候
[00:20:27.000 --> 00:20:29.000]  就會磅重
[00:20:29.000 --> 00:20:34.000]  看看他們現在的體重有沒有重
[00:20:34.000 --> 00:20:38.000]  另外有些人就很喜歡量血壓
[00:20:38.000 --> 00:20:43.000]  還有很多時候都會量血糖
[00:20:43.000 --> 00:20:47.000]  差不多很多人都會成為一個指定動作
[00:20:47.000 --> 00:20:49.000]  但是反過來
[00:20:49.000 --> 00:20:51.000]  有很多人都不太理會這件事
[00:20:51.000 --> 00:20:53.000]  覺得不要緊
[00:20:53.000 --> 00:20:55.000]  其實大家知道嗎
[00:20:55.000 --> 00:20:59.000]  高血壓其實是沒有什麼徵狀的
[00:20:59.000 --> 00:21:01.000]  如果你真的不舒服的時候
[00:21:01.000 --> 00:21:04.000]  已經真的很重要了
[00:21:04.000 --> 00:21:06.000]  糖尿也是沒有什麼徵狀的
[00:21:06.000 --> 00:21:08.000]  但是很多時候我們都說
[00:21:08.000 --> 00:21:10.000]  吃了再說吧
[00:21:10.000 --> 00:21:12.000]  不要理會他
[00:21:12.000 --> 00:21:15.000]  所以其實這個都可能是我們的安舒區
[00:21:15.000 --> 00:21:19.000]  我們不願意去面對自己
[00:21:19.000 --> 00:21:22.000]  可能面對的身體上的警號
[00:21:22.000 --> 00:21:24.000]  我們繼續去生活
[00:21:24.000 --> 00:21:26.000]  所以其實這個安舒區
[00:21:26.000 --> 00:21:32.000]  就是神昔日要帶領亞伯蘭走出安舒區
[00:21:32.000 --> 00:21:36.000]  今天我們都要走出我們的安舒區
[00:21:36.000 --> 00:21:40.000]  我們才能夠去回應神在我們生命裡面的計劃
[00:21:40.000 --> 00:21:44.000]  我們的安舒區可能是我們生活上的安逸
[00:21:44.000 --> 00:21:46.000]  是一個固定的模式
[00:21:46.000 --> 00:21:48.000]  甚至是我們心中的恐懼
[00:21:48.000 --> 00:21:50.000]  但是神呼召我們要離開
[00:21:50.000 --> 00:21:52.000]  是要我們學習依靠祂
[00:21:52.000 --> 00:21:57.000]  並且為祂的角度開展一個新的旅程
[00:21:57.000 --> 00:22:00.000]  所以蒙神呼召對我們第二個啟示
[00:22:00.000 --> 00:22:04.000]  就是我們要以信心領受神的應許
[00:22:04.000 --> 00:22:06.000]  第二節經文說
[00:22:06.000 --> 00:22:08.000]  我必叫你成為大國
[00:22:08.000 --> 00:22:11.000]  我的賜福給你 叫你的名為大
[00:22:11.000 --> 00:22:14.000]  你也要叫別人得福
[00:22:14.000 --> 00:22:16.000]  剛才我們一路說了兩個名字
[00:22:16.000 --> 00:22:19.000]  一個亞伯蘭 一個亞伯拉罕
[00:22:19.000 --> 00:22:21.000]  大家都知道改名字
[00:22:21.000 --> 00:22:27.000]  最初亞伯蘭這個字就是至高之父的意思
[00:22:27.000 --> 00:22:30.000]  改名成為亞伯拉罕
[00:22:30.000 --> 00:22:33.000]  其實英文只差一個字母
[00:22:33.000 --> 00:22:35.000]  只差一個H
[00:22:35.000 --> 00:22:38.000]  這個意思就成為多國之父
[00:22:38.000 --> 00:22:40.000]  一個新的名字
[00:22:40.000 --> 00:22:44.000]  就揭示了上帝在人身上的計劃
[00:22:44.000 --> 00:22:49.000]  也是向人保證祂的計劃是必然實現的
[00:22:49.000 --> 00:22:52.000]  好像父母對我們起名
[00:22:52.000 --> 00:22:56.000]  其實都代表了他對自己的兒女的一個期許
[00:22:56.000 --> 00:22:58.000]  一個期望
[00:22:58.000 --> 00:23:02.000]  好像我爸爸媽媽起名叫我做崇基
[00:23:02.000 --> 00:23:05.000]  崇基代表了一個期望
[00:23:05.000 --> 00:23:07.000]  就是要我去崇拜基督
[00:23:07.000 --> 00:23:09.000]  我妹妹叫崇華
[00:23:09.000 --> 00:23:13.000]  叫崇拜敬拜 崇拜耶和華
[00:23:13.000 --> 00:23:15.000]  現在我女兒叫善恩
[00:23:15.000 --> 00:23:18.000]  就是善無恩典
[00:23:18.000 --> 00:23:20.000]  我不知道你的名字
[00:23:20.000 --> 00:23:22.000]  你有沒有問你爸爸媽媽
[00:23:22.000 --> 00:23:23.000]  起你的名字的時候
[00:23:23.000 --> 00:23:25.000]  有沒有特別的意思
[00:23:25.000 --> 00:23:27.000]  我相信就算他未認識主
[00:23:27.000 --> 00:23:29.000]  但是他起你的名字
[00:23:29.000 --> 00:23:32.000]  同樣有一種期許在你的身上
[00:23:32.000 --> 00:23:34.000]  所以阿伯蘭改名
[00:23:34.000 --> 00:23:38.000]  就是代表神要將新的計劃帶領他
[00:23:38.000 --> 00:23:42.000]  讓他去經歷神的下一步引導
[00:23:42.000 --> 00:23:46.000]  神的應許往往是超越人的理解和能力
[00:23:46.000 --> 00:23:49.000]  從阿伯拉罕一生的經歷
[00:23:49.000 --> 00:23:51.000]  我們可以看到他
[00:23:51.000 --> 00:23:54.000]  其實阿伯拉罕
[00:23:54.000 --> 00:23:56.000]  大家知道他的稱號叫什麼嗎
[00:23:56.000 --> 00:23:59.000]  他的朵 他有個朵
[00:23:59.000 --> 00:24:02.000]  信心什麼
[00:24:02.000 --> 00:24:04.000]  信心之父
[00:24:04.000 --> 00:24:07.000]  信心之父是他的朵
[00:24:07.000 --> 00:24:08.000]  很厲害的
[00:24:08.000 --> 00:24:09.000]  我們看的時候
[00:24:09.000 --> 00:24:11.000]  我們都覺得他很偉大
[00:24:11.000 --> 00:24:13.000]  但是反過來
[00:24:13.000 --> 00:24:15.000]  如果你仔細看他的人生的時候
[00:24:15.000 --> 00:24:17.000]  其實他有很多雨的東西
[00:24:17.000 --> 00:24:19.000]  他有很多失敗的東西
[00:24:19.000 --> 00:24:21.000]  早陣子我們就看
[00:24:21.000 --> 00:24:22.000]  每日讀經適宜
[00:24:22.000 --> 00:24:24.000]  剛剛就看完這個阿伯拉罕
[00:24:24.000 --> 00:24:26.000]  看完他的一生的時候
[00:24:26.000 --> 00:24:27.000]  你會發覺
[00:24:27.000 --> 00:24:30.000]  他很多事情不單止做得不對
[00:24:30.000 --> 00:24:32.000]  而且同一樣東西
[00:24:32.000 --> 00:24:34.000]  可以做錯兩次
[00:24:34.000 --> 00:24:36.000]  大家記不記得
[00:24:36.000 --> 00:24:39.000]  他認他自己是太太
[00:24:39.000 --> 00:24:41.000]  做妹的
[00:24:41.000 --> 00:24:44.000]  而且他兩次差一點
[00:24:44.000 --> 00:24:49.000]  他太太都成為外邦人的妻子了
[00:24:49.000 --> 00:24:51.000]  可能他戴綠帽
[00:24:51.000 --> 00:24:53.000]  戴綠帽都不要緊
[00:24:53.000 --> 00:24:56.000]  將來如果他真的有這樣的情況
[00:24:56.000 --> 00:24:59.000]  他怎樣肯定他自己所生的兒子
[00:24:59.000 --> 00:25:01.000]  是他親生的呢
[00:25:01.000 --> 00:25:03.000]  所以其實真的有很多的問題
[00:25:03.000 --> 00:25:06.000]  就是因為阿伯拉罕
[00:25:06.000 --> 00:25:08.000]  他的生命有軟弱
[00:25:08.000 --> 00:25:11.000]  他的生命有一種恐懼
[00:25:11.000 --> 00:25:14.000]  他怕那些外地人對他有不利
[00:25:14.000 --> 00:25:18.000]  事實上其實他是有些取巧的
[00:25:18.000 --> 00:25:21.000]  真的如果按親戚來說
[00:25:21.000 --> 00:25:25.000]  他的太太真的是他的堂妹
[00:25:25.000 --> 00:25:28.000]  但是明明是他太太
[00:25:28.000 --> 00:25:30.000]  這是他真正的身份
[00:25:30.000 --> 00:25:32.000]  但是他就用一個掩飾的身份
[00:25:32.000 --> 00:25:36.000]  這個就是阿伯拉罕一個小聰明
[00:25:36.000 --> 00:25:38.000]  我們也發覺
[00:25:38.000 --> 00:25:41.000]  阿伯拉罕有一句話
[00:25:41.000 --> 00:25:43.000]  在《舊約聖經》裏面很重要
[00:25:43.000 --> 00:25:46.000]  就是講到十五章六節
[00:25:46.000 --> 00:25:48.000]  他說阿伯拉罕信耶和華
[00:25:48.000 --> 00:25:52.000]  耶和華就以此算他為義
[00:25:52.000 --> 00:25:55.000]  這句話很重要的一件事
[00:25:55.000 --> 00:25:56.000]  我們經常說
[00:25:56.000 --> 00:25:58.000]  因信稱義只是羅馬書
[00:25:58.000 --> 00:26:00.000]  是保羅的教導
[00:26:00.000 --> 00:26:01.000]  是新約的教導
[00:26:01.000 --> 00:26:03.000]  但是原來十五章六節提醒我們
[00:26:03.000 --> 00:26:05.000]  阿伯拉罕信耶和華
[00:26:05.000 --> 00:26:09.000]  耶和華就以此算他為義
[00:26:09.000 --> 00:26:12.000]  一個人不可能是完美的
[00:26:12.000 --> 00:26:14.000]  你和我今天都不是完美的
[00:26:14.000 --> 00:26:16.000]  我們都會犯很多錯的
[00:26:16.000 --> 00:26:19.000]  但是今天因為我們信神
[00:26:19.000 --> 00:26:23.000]  所以以此算他為義
[00:26:23.000 --> 00:26:25.000]  為什麼我們要經常傳福音
[00:26:25.000 --> 00:26:27.000]  我們就是告訴別人
[00:26:27.000 --> 00:26:29.000]  不是因為我們做得好
[00:26:29.000 --> 00:26:30.000]  不是因為我們完全
[00:26:30.000 --> 00:26:32.000]  不是因為基督徒的行為
[00:26:32.000 --> 00:26:33.000]  好過世上的人
[00:26:33.000 --> 00:26:35.000]  我們就配得神拯救
[00:26:35.000 --> 00:26:37.000]  我們從來都不配得神拯救
[00:26:37.000 --> 00:26:39.000]  我們從來都是一個蒙因的罪人
[00:26:39.000 --> 00:26:42.000]  今天阿伯拉罕信耶和華
[00:26:42.000 --> 00:26:44.000]  就等於我們今天
[00:26:44.000 --> 00:26:46.000]  我們是信靠我們的主耶穌
[00:26:46.000 --> 00:26:48.000]  以致我們能夠
[00:26:48.000 --> 00:26:50.000]  神以我們為義
[00:26:50.000 --> 00:26:54.000]  算我們為義
[00:26:54.000 --> 00:26:56.000]  所以有一句說話
[00:26:56.000 --> 00:26:59.000]  信心之父不是一天煉成的
[00:26:59.000 --> 00:27:01.000]  我們的生命經歷
[00:27:01.000 --> 00:27:05.000]  同樣都在高低起跌中成長
[00:27:05.000 --> 00:27:06.000]  這句可能就是
[00:27:06.000 --> 00:27:08.000]  我們在新的一年裏面
[00:27:08.000 --> 00:27:10.000]  給到我們一個很大的提醒
[00:27:10.000 --> 00:27:14.000]  阿伯拉罕稱為信心之父
[00:27:14.000 --> 00:27:16.000]  是一個信心的偉人
[00:27:16.000 --> 00:27:18.000]  希伯來書十一章就說到
[00:27:18.000 --> 00:27:20.000]  阿伯拉罕恩著信
[00:27:20.000 --> 00:27:22.000]  有很多事情發生
[00:27:22.000 --> 00:27:24.000]  但是不是一天就煉成
[00:27:24.000 --> 00:27:25.000]  今天我們的生命
[00:27:25.000 --> 00:27:27.000]  都不是一天成性
[00:27:27.000 --> 00:27:28.000]  一天完全的
[00:27:28.000 --> 00:27:32.000]  我們需要經歷不同的階段
[00:27:32.000 --> 00:27:35.000]  高低起跌當中去成長
[00:27:35.000 --> 00:27:36.000]  所以有一句說話
[00:27:36.000 --> 00:27:40.000]  也是在那個地方拍出來的
[00:27:40.000 --> 00:27:42.000]  在那幅畫裏面他說
[00:27:42.000 --> 00:27:44.000]  主啊求祢帶領我
[00:27:44.000 --> 00:27:46.000]  求祢引導我
[00:27:46.000 --> 00:27:50.000]  求祢在我身旁與我同行
[00:27:50.000 --> 00:27:53.000]  阿伯拉罕的生命就是這樣
[00:27:53.000 --> 00:27:55.000]  與神同行的生命
[00:27:55.000 --> 00:27:56.000]  不是因為他完全
[00:27:56.000 --> 00:27:59.000]  而是因為他緊緊的依靠神
[00:27:59.000 --> 00:28:02.000]  其實阿伯拉罕有一段時間
[00:28:02.000 --> 00:28:04.000]  神跟他說話
[00:28:04.000 --> 00:28:08.000]  當他娶了下甲的時候
[00:28:08.000 --> 00:28:11.000]  當以實瑪利出世的時候
[00:28:11.000 --> 00:28:13.000]  當以實出世之前
[00:28:13.000 --> 00:28:15.000]  由八十六歲到九十九歲
[00:28:15.000 --> 00:28:17.000]  神再跟他顯現的時候
[00:28:17.000 --> 00:28:19.000]  有十三年的時間
[00:28:19.000 --> 00:28:22.000]  神沒有再跟阿伯拉罕說話
[00:28:22.000 --> 00:28:24.000]  你明不明白我的意思
[00:28:24.000 --> 00:28:26.000]  如果我們的人生
[00:28:26.000 --> 00:28:27.000]  有時都令到我們
[00:28:27.000 --> 00:28:30.000]  跟神有一段隔絕的時間
[00:28:30.000 --> 00:28:33.000]  但是神永遠對人
[00:28:33.000 --> 00:28:35.000]  是不離不棄的
[00:28:35.000 --> 00:28:37.000]  面對現實中的困難
[00:28:37.000 --> 00:28:40.000]  我們是否仍然相信神的計劃
[00:28:40.000 --> 00:28:41.000]  我們能不能夠
[00:28:41.000 --> 00:28:43.000]  不去用自己的小聰明
[00:28:43.000 --> 00:28:46.000]  好像認妻作妹這些事情
[00:28:46.000 --> 00:28:48.000]  去處理我們的困難
[00:28:48.000 --> 00:28:51.000]  今日你和我能否在事業
[00:28:51.000 --> 00:28:53.000]  家庭健康的挑戰當中
[00:28:53.000 --> 00:28:55.000]  好像阿伯拉罕一樣
[00:28:55.000 --> 00:28:59.000]  持守對神始終如一的信心呢
[00:28:59.000 --> 00:29:01.000]  所以蒙神呼召
[00:29:01.000 --> 00:29:04.000]  同樣對我們第三個啟示
[00:29:04.000 --> 00:29:06.000]  就是神賜福我們
[00:29:06.000 --> 00:29:08.000]  要使眾人得福
[00:29:08.000 --> 00:29:10.000]  經文說為你祝福的
[00:29:10.000 --> 00:29:12.000]  我必賜福於他
[00:29:12.000 --> 00:29:13.000]  那奏助你的
[00:29:13.000 --> 00:29:15.000]  我必奏助他
[00:29:15.000 --> 00:29:16.000]  地上的萬族
[00:29:16.000 --> 00:29:18.000]  都要因你得福
[00:29:18.000 --> 00:29:20.000]  神對阿伯拉罕的計劃
[00:29:20.000 --> 00:29:22.000]  不單單是要祝福阿伯拉罕自己
[00:29:22.000 --> 00:29:23.000]  更加是透過他
[00:29:23.000 --> 00:29:25.000]  讓世上的萬族都是得福
[00:29:25.000 --> 00:29:27.000]  這個彰顯了神的心意
[00:29:27.000 --> 00:29:30.000]  祂的祝福是有使命的
[00:29:30.000 --> 00:29:33.000]  目的是要叫別人得益處
[00:29:33.000 --> 00:29:34.000]  阿伯拉罕的蒙福
[00:29:34.000 --> 00:29:36.000]  不單單是自私地享受
[00:29:36.000 --> 00:29:39.000]  而是要成為神祝福的管道
[00:29:39.000 --> 00:29:40.000]  影響其他人
[00:29:40.000 --> 00:29:42.000]  改變這個世界
[00:29:42.000 --> 00:29:43.000]  有人說聖經中
[00:29:43.000 --> 00:29:46.000]  第一個宣教士就是阿伯拉罕
[00:29:46.000 --> 00:29:48.000]  不知道你同不同意呢
[00:29:48.000 --> 00:29:50.000]  其實在聖經的歷史裡
[00:29:50.000 --> 00:29:51.000]  是很重要的
[00:29:51.000 --> 00:29:53.000]  因為創世紀十二章開始
[00:29:53.000 --> 00:29:55.000]  說阿伯拉罕的生平
[00:29:55.000 --> 00:29:57.000]  從他所出的後代
[00:29:57.000 --> 00:30:00.000]  會成為一個大國、一個新的群體
[00:30:00.000 --> 00:30:01.000]  代替了什麼呢?
[00:30:01.000 --> 00:30:04.000]  代替了之前洪水之後
[00:30:04.000 --> 00:30:07.000]  巴別塔被分散了的群體
[00:30:07.000 --> 00:30:09.000]  巴別塔使人受咒助
[00:30:09.000 --> 00:30:11.000]  分裂為萬國
[00:30:11.000 --> 00:30:12.000]  但是阿伯拉罕
[00:30:12.000 --> 00:30:14.000]  卻會成為萬國的祝福
[00:30:14.000 --> 00:30:16.000]  神揀選了阿伯拉罕
[00:30:16.000 --> 00:30:21.000]  回應了巴別塔的悲劇
[00:30:21.000 --> 00:30:23.000]  有一首詩歌
[00:30:23.000 --> 00:30:25.000]  又是我的飲歌
[00:30:25.000 --> 00:30:27.000]  不知道你有沒有唱過呢
[00:30:27.000 --> 00:30:29.000]  之前是我自己唱的
[00:30:29.000 --> 00:30:31.000]  我自己唱的比較悶
[00:30:31.000 --> 00:30:33.000]  跟你們一起唱
[00:30:33.000 --> 00:30:36.000]  暫時不用伴奏
[00:30:36.000 --> 00:30:40.000]  這首有一個典故
[00:30:40.000 --> 00:30:43.000]  話說我做神學生的時候
[00:30:43.000 --> 00:30:48.000]  我實習教會有一對夫婦
[00:30:48.000 --> 00:30:51.000]  是一對年輕的牧師夫婦
[00:30:51.000 --> 00:30:55.000]  我從他們身上看到
[00:30:55.000 --> 00:30:59.000]  他們一個單純愛主和侍奉主的心
[00:30:59.000 --> 00:31:01.000]  當時他們兩個小孩都很小
[00:31:01.000 --> 00:31:04.000]  我經常到他們家吃飯
[00:31:04.000 --> 00:31:06.000]  跟他們的小孩玩
[00:31:06.000 --> 00:31:10.000]  當時我還未結婚、未拍拖
[00:31:10.000 --> 00:31:11.000]  還在讀書的時候
[00:31:11.000 --> 00:31:13.000]  但是我就感受到
[00:31:13.000 --> 00:31:15.000]  一個家庭真的很溫暖
[00:31:15.000 --> 00:31:18.000]  因為夫婦同心侍奉的時候
[00:31:18.000 --> 00:31:20.000]  產生的力量很大
[00:31:20.000 --> 00:31:22.000]  我看到這對夫婦
[00:31:22.000 --> 00:31:25.000]  在實習教會的侍奉
[00:31:25.000 --> 00:31:27.000]  是很令人得福的
[00:31:27.000 --> 00:31:30.000]  他們之前在台灣
[00:31:30.000 --> 00:31:32.000]  已經是牧養教會幾年
[00:31:32.000 --> 00:31:34.000]  但是神又呼召這位牧師
[00:31:34.000 --> 00:31:38.000]  他遠渡重洋來到美國
[00:31:38.000 --> 00:31:41.000]  繼續修讀他的神學博士
[00:31:41.000 --> 00:31:43.000]  所以他帶著一個使命
[00:31:43.000 --> 00:31:44.000]  就是當日
[00:31:44.000 --> 00:31:47.000]  當後來他要回到他的國家的時候
[00:31:47.000 --> 00:31:48.000]  回到台灣的時候
[00:31:48.000 --> 00:31:51.000]  他要藉著神學教育
[00:31:51.000 --> 00:31:53.000]  去祝福當地的人
[00:31:53.000 --> 00:31:55.000]  當他臨走的時候
[00:31:55.000 --> 00:31:57.000]  跟我的實習教會
[00:31:57.000 --> 00:31:59.000]  我當時也是實習生
[00:31:59.000 --> 00:32:01.000]  「Farewell」的時候
[00:32:01.000 --> 00:32:04.000]  他就選了一首詩歌一起唱
[00:32:04.000 --> 00:32:07.000]  就是我現在唱的這首
[00:32:07.000 --> 00:32:08.000]  正不正
[00:32:08.000 --> 00:32:10.000]  《寂我賜恩福》
[00:32:10.000 --> 00:32:12.000]  不知道大家有多少人會唱
[00:32:12.000 --> 00:32:13.000]  不要緊
[00:32:13.000 --> 00:32:15.000]  我們一起唱
[00:32:16.000 --> 00:32:21.000]  在塵世生命崎嶇到老祖
[00:32:21.000 --> 00:32:25.000]  多少人困倦悲傷
[00:32:25.000 --> 00:32:30.000]  黑暗滿佈快把真光照亮
[00:32:30.000 --> 00:32:34.000]  是又上車邊歡唱
[00:32:34.000 --> 00:32:53.000]  寂我賜恩福,寂我賜恩福,寂我生命,永要著名
[00:32:53.000 --> 00:33:02.000]  寂我賜恩福,求主聽我求
[00:33:02.000 --> 00:33:11.000]  寂我賜恩福,是他恩得救
[00:33:11.000 --> 00:33:16.000]  述說耶穌基督此愛故事
[00:33:16.000 --> 00:33:21.000]  述說他赦罪大男
[00:33:21.000 --> 00:33:26.000]  別人信主要請你去見證
[00:33:26.000 --> 00:33:29.000]  神護士黑將冥等
[00:33:29.000 --> 00:33:35.000]  第三節,白白得來都要白白事如
[00:33:35.000 --> 00:33:39.000]  外人要將主愛你
[00:33:39.000 --> 00:33:44.000]  參父冤約謝母要盡心領
[00:33:44.000 --> 00:33:49.000]  終於主賜終於人
[00:33:49.000 --> 00:34:08.000]  寂我賜恩福,寂我賜恩福,寂我生命,永要著名
[00:34:08.000 --> 00:34:17.000]  寂我賜恩福,求主聽我求
[00:34:17.000 --> 00:34:28.000]  寂我賜恩福,是他恩得救
[00:34:28.000 --> 00:34:31.000]  大家唱得好好,感謝主
[00:34:31.000 --> 00:34:36.000]  這對夫婦後來回到台灣
[00:34:36.000 --> 00:34:38.000]  成為神學院的老師
[00:34:38.000 --> 00:34:43.000]  今天是台灣信信會神學院院長譚國才牧師
[00:34:43.000 --> 00:34:48.000]  所以我們很開心看到侍奉神的心
[00:34:48.000 --> 00:34:52.000]  擴張境界,神繼續使用我們
[00:34:52.000 --> 00:34:57.000]  說起這段未必播到的
[00:34:57.000 --> 00:35:02.000]  就是一段行路跨越困難邁步向前
[00:35:02.000 --> 00:35:06.000]  這位就是那位載我們去M文村的司機
[00:35:06.000 --> 00:35:09.000]  不知道有沒有音響
[00:35:09.000 --> 00:35:12.000]  其實我們本來語言不通
[00:35:12.000 --> 00:35:15.000]  但是我們一直在唱歌
[00:35:15.000 --> 00:35:18.000]  我就唱著「靠著耶穌得聖」
[00:35:18.000 --> 00:35:22.000]  「靠著耶穌得聖」就是克服很多困難
[00:35:22.000 --> 00:35:23.000]  播不到不要緊
[00:35:23.000 --> 00:35:26.000]  其實就是想告訴大家
[00:35:26.000 --> 00:35:31.000]  這條蒙福的旅程是我們一生都要經歷的
[00:35:31.000 --> 00:35:33.000]  我們一生都要走過的
[00:35:33.000 --> 00:35:35.000]  但是如果你走這條路
[00:35:35.000 --> 00:35:38.000]  不是你單獨有結伴同行的時候
[00:35:38.000 --> 00:35:40.000]  雖然這條路困難
[00:35:40.000 --> 00:35:43.000]  但是你都能夠得著益處
[00:35:43.000 --> 00:35:47.000]  在收贈裏面其實都有很多細胞小組
[00:35:47.000 --> 00:35:49.000]  細胞小組的弟兄姊妹
[00:35:49.000 --> 00:35:51.000]  其實我們在困難中
[00:35:51.000 --> 00:35:53.000]  我們真的可以結伴同行
[00:35:53.000 --> 00:35:54.000]  互相的支持
[00:35:54.000 --> 00:35:56.000]  在我們的信仰路上
[00:35:56.000 --> 00:35:59.000]  我們都不是單人獨鬥
[00:35:59.000 --> 00:36:03.000]  我們都能夠有人與我們去同行
[00:36:03.000 --> 00:36:07.000]  所以我們怎樣去回應今天的訊息呢
[00:36:07.000 --> 00:36:10.000]  第一 我有哪些安舒區我們需要踏出
[00:36:10.000 --> 00:36:13.000]  才能夠順服神的引導呢
[00:36:13.000 --> 00:36:18.000]  我們能不能夠憑信心找著神的應許
[00:36:18.000 --> 00:36:21.000]  並且堅持不懈地依靠祂呢
[00:36:21.000 --> 00:36:24.000]  我們今天怎樣能夠成為別人的祝福
[00:36:24.000 --> 00:36:27.000]  活出神的使命
[00:36:27.000 --> 00:36:29.000]  亞伯蘭的生命告訴我們
[00:36:29.000 --> 00:36:32.000]  神的呼召常伴隨著挑戰
[00:36:32.000 --> 00:36:34.000]  但是只要信服和信靠
[00:36:34.000 --> 00:36:36.000]  我們就能夠在神的應許中
[00:36:36.000 --> 00:36:38.000]  經歷豐盛的祝福
[00:36:38.000 --> 00:36:40.000]  更重要的是
[00:36:40.000 --> 00:36:41.000]  神賜福我們
[00:36:41.000 --> 00:36:44.000]  不只是為了我們自我滿足
[00:36:44.000 --> 00:36:46.000]  而是要我們成為祝福的管道
[00:36:46.000 --> 00:36:49.000]  影響萬國萬民
[00:36:49.000 --> 00:36:51.000]  讓我們一起禱告
[00:36:51.000 --> 00:36:58.000]  慈愛主我們滿心感謝讚美你
[00:36:58.000 --> 00:37:00.000]  新的一年的開始
[00:37:00.000 --> 00:37:02.000]  給我們有新的盼望
[00:37:02.000 --> 00:37:03.000]  新的一年開始
[00:37:03.000 --> 00:37:05.000]  讓我們再一次知道
[00:37:05.000 --> 00:37:07.000]  這條跟隨神的道路
[00:37:07.000 --> 00:37:08.000]  縱然是不容易
[00:37:08.000 --> 00:37:11.000]  但是當我們數算主因的時候
[00:37:11.000 --> 00:37:14.000]  我們實在知道我們何等蒙福
[00:37:14.000 --> 00:37:17.000]  有這麼多的恩典伴隨
[00:37:17.000 --> 00:37:20.000]  我們不是滿足於自我滿足
[00:37:20.000 --> 00:37:24.000]  我們更加需要藉著我們的生命
[00:37:24.000 --> 00:37:28.000]  我們蒙福而去使人得福
[00:37:28.000 --> 00:37:30.000]  所以求主去幫助我們
[00:37:30.000 --> 00:37:33.000]  願意主就在我們的生命裏面
[00:37:33.000 --> 00:37:35.000]  不斷地引帶我們
[00:37:35.000 --> 00:37:36.000]  在我們的生命裏面
[00:37:36.000 --> 00:37:37.000]  不斷地經歷你
[00:37:37.000 --> 00:37:39.000]  讓我們有新的境界
[00:37:39.000 --> 00:37:41.000]  讓我們走出安舒區
[00:37:41.000 --> 00:37:45.000]  讓我們看到神要我們所看見的新景象
[00:37:45.000 --> 00:37:46.000]  求主幫助我們
[00:37:46.000 --> 00:37:48.000]  克服我們的限制
[00:37:48.000 --> 00:37:51.000]  讓我們去拉展我們的根骨
[00:37:51.000 --> 00:37:56.000]  讓我們看到神要我們走出新的一步
[00:37:56.000 --> 00:37:57.000]  下一利路
[00:37:57.000 --> 00:37:59.000]  我們感謝你
[00:37:59.000 --> 00:38:01.000]  隨天與立我們的禱告
[00:38:01.000 --> 00:38:03.000]  基督寶貴名字祈求
[00:38:03.000 --> 00:38:03.940]  阿們
