
[00:00:00.000 --> 00:00:04.820]  今天是我們大年初四
[00:16:49.340 --> 00:16:52.340]  反而祂邀請我們進入祂的國度裏面
[00:16:52.340 --> 00:16:54.140]  成爲祂的兒女
[00:16:54.140 --> 00:16:57.940]  弟兄姐妹 今天我們的主是這樣的接納我們
[00:16:57.940 --> 00:17:01.940]  我們就更應當學習彼此的接納
[00:17:01.940 --> 00:17:04.540]  很多時候我看見在教會里面
[00:17:04.540 --> 00:17:06.140]  基督徒常常很容易有一種所謂的
[00:17:06.140 --> 00:17:09.140]  我叫定罪的靈
[00:17:09.140 --> 00:17:11.340]  什麼叫定罪的靈呢
[00:17:11.340 --> 00:17:12.740]  撒瑪利亞在我們腦海當中
[00:17:12.740 --> 00:17:16.340]  就有一套預設的觀念跟想法
[00:17:16.340 --> 00:17:19.340]  我們常常用這個預設的想法觀念
[00:17:19.340 --> 00:17:22.740]  去衡量別人 去論斷別人
[00:17:22.740 --> 00:17:27.340]  卻沒有真正地去體會別人心裏的處境
[00:17:27.340 --> 00:17:31.340]  跟心裏真實的需要是什麼
[00:17:31.340 --> 00:17:33.340]  你還記得有一次
[00:17:33.340 --> 00:17:34.540]  耶穌在地上的時候
[00:17:34.540 --> 00:17:36.740]  有一個婦人行淫的時候
[00:17:36.740 --> 00:17:38.540]  被抓住
[00:17:38.540 --> 00:17:40.940]  就被帶到耶穌面前
[00:17:40.940 --> 00:17:44.540]  這些抓住她的人就想用石頭打死她
[00:17:44.540 --> 00:17:45.940]  那就問耶穌說
[00:17:45.940 --> 00:17:47.940]  可不可以打死她
[00:17:47.940 --> 00:17:50.740]  他們用他們預設的觀念來想
[00:17:50.740 --> 00:17:52.140]  預設的想法
[00:17:52.140 --> 00:17:54.340]  這個人行淫的時候被抓到
[00:17:54.340 --> 00:17:55.540]  罪該萬死
[00:17:55.540 --> 00:17:57.140]  當然應該被打死
[00:17:57.140 --> 00:18:00.140]  按照律法是該死的
[00:18:00.140 --> 00:18:02.540]  可是耶穌卻怎麼回答呢
[00:18:02.540 --> 00:18:03.740]  耶穌說
[00:18:03.740 --> 00:18:06.940]  你們中間誰是沒有罪的
[00:18:06.940 --> 00:18:10.540]  可以第一個拿石頭來打她
[00:18:10.540 --> 00:18:11.940]  哇 在那個時候
[00:18:11.940 --> 00:18:14.940]  大家就躲看看 又看看
[00:18:14.940 --> 00:18:16.540]  就沒人敢打
[00:18:16.540 --> 00:18:17.940]  然後慢慢就走開
[00:18:17.940 --> 00:18:19.140]  聖經很有意思講
[00:18:19.140 --> 00:18:22.940]  是從老的到少的一個個走開
[00:18:22.940 --> 00:18:26.940]  爲什麼從老的開始呢
[00:18:26.940 --> 00:18:27.940]  罪惡深重
[00:18:27.940 --> 00:18:28.940]  對不起啊 我們年紀大了
[00:18:28.940 --> 00:18:29.740]  沒有這意思
[00:18:29.740 --> 00:18:32.540]  不是說你啊 不是說你啊
[00:18:32.540 --> 00:18:33.340]  對我們年紀大了
[00:18:33.340 --> 00:18:34.740]  誰敢說我們沒罪啊
[00:18:34.740 --> 00:18:36.740]  趕快走 趕快走 趕快走啦
[00:18:36.740 --> 00:18:38.140]  當年年紀開始血氣發
[00:18:38.140 --> 00:18:40.340]  我哪有罪啊 我哪有罪啊
[00:18:40.340 --> 00:18:42.140]  可是左小右小也不對勁啊
[00:18:42.140 --> 00:18:43.740]  自己也不完全的慢慢慢慢一個
[00:18:43.740 --> 00:18:47.540]  從老到少一個一個都走光了
[00:18:47.540 --> 00:18:48.740]  然後耶穌對那個婦人說
[00:18:48.740 --> 00:18:50.540]  沒有人定你罪嗎
[00:18:50.540 --> 00:18:51.940]  沒有啊
[00:18:51.940 --> 00:18:53.140]  耶穌怎麼說呢
[00:18:53.140 --> 00:18:56.140]  那我也不定你的罪
[00:18:56.140 --> 00:19:01.740]  去吧 從今天開始不要再犯罪了
[00:19:01.740 --> 00:19:02.740]  我每次讀到這個故事
[00:19:02.740 --> 00:19:05.540]  我真的心裏都很感動
[00:19:05.540 --> 00:19:08.740]  耶穌真的是充滿了接納的愛
[00:19:08.740 --> 00:19:11.140]  你知道耶穌沒有說她沒有罪哦
[00:19:11.140 --> 00:19:12.340]  這個婦人是有罪的
[00:19:12.340 --> 00:19:13.140]  她沒有說你沒有罪
[00:19:13.140 --> 00:19:15.540]  沒有 她沒有
[00:19:15.540 --> 00:19:19.140]  耶穌確實能明白她的處境
[00:19:19.140 --> 00:19:21.740]  體會她心中的需要
[00:19:21.740 --> 00:19:25.940]  再給她一次機會
[00:19:25.940 --> 00:19:26.540]  今天我常常覺得
[00:19:26.540 --> 00:19:28.140]  這不是今天世界上所需要的
[00:19:28.140 --> 00:19:29.740]  就是這樣
[00:19:29.740 --> 00:19:31.740]  再一次機會
[00:19:31.740 --> 00:19:33.740]  有時候教會太會定罪別人了
[00:19:33.740 --> 00:19:34.940]  你知道嗎
[00:19:34.940 --> 00:19:36.340]  今天爲什麼人不想到教會
[00:19:36.340 --> 00:19:38.140]  因爲教會太會定罪別人
[00:19:38.140 --> 00:19:40.140]  有一個預設的想法觀念
[00:19:40.140 --> 00:19:43.140]  在定罪這個世界
[00:19:43.140 --> 00:19:43.740]  但我們卻沒想到
[00:19:43.740 --> 00:19:45.540]  其實人們所需要的
[00:19:45.540 --> 00:19:47.140]  就是這麼一點點
[00:19:47.140 --> 00:19:49.940]  再一次的機會
[00:19:49.940 --> 00:19:51.740]  而今天教會需要活出
[00:19:51.740 --> 00:19:53.740]  這樣接納的愛來
[00:19:53.740 --> 00:19:54.940]  所以第二方面
[00:19:54.940 --> 00:19:56.340]  我們要效法耶穌基督的愛
[00:19:56.340 --> 00:19:57.540]  第三點
[00:19:57.540 --> 00:19:59.540]  一定要活出愛靈的行動
[00:19:59.540 --> 00:20:03.140]  跟你們說要活出愛靈的行動
[00:20:03.140 --> 00:20:05.940]  約翰一書第三章十八節
[00:20:05.940 --> 00:20:06.540]  小子們啊
[00:20:06.540 --> 00:20:08.740]  我們相愛不要只在言語舌頭上
[00:20:08.740 --> 00:20:10.340]  總要在什麼
[00:20:10.340 --> 00:20:12.740]  行爲和誠實上
[00:20:12.740 --> 00:20:16.540]  真實的愛生是需要有行動的
[00:20:16.540 --> 00:20:18.540]  有一位很出名的基督徒歌手
[00:20:18.540 --> 00:20:19.940]  叫Keith Green
[00:20:19.940 --> 00:20:21.740]  他曾經這樣說
[00:20:21.740 --> 00:20:24.540]  他說如果你從聖經當中除去
[00:20:24.540 --> 00:20:28.340]  去跟做這兩個字
[00:20:28.340 --> 00:20:28.940]  你在聖經裏面
[00:20:28.940 --> 00:20:32.540]  把去跟做這兩個字除掉
[00:20:32.540 --> 00:20:36.940]  它其餘的部分就毫無意義了
[00:20:36.940 --> 00:20:40.740]  它只會成爲一個非常漂亮的卡片
[00:20:40.740 --> 00:20:43.540]  完全沒有能力
[00:20:43.540 --> 00:20:45.540]  非常的阿悶這句話
[00:20:45.540 --> 00:20:47.140]  你知道今天很多時候
[00:20:47.140 --> 00:20:49.340]  我發現在教會里面
[00:20:49.340 --> 00:20:51.940]  我們太費力了
[00:20:51.940 --> 00:20:54.740]  一直想怎麼樣能夠改變世界
[00:20:54.740 --> 00:20:56.540]  改變人心
[00:20:56.540 --> 00:20:58.340]  改變世界的潮流
[00:20:58.340 --> 00:20:59.940]  我們花多少的功夫
[00:20:59.940 --> 00:21:03.140]  這麼精力想要去改變別人
[00:21:03.140 --> 00:21:05.340]  卻忽略了
[00:21:05.340 --> 00:21:07.340]  真正能夠改變人心的
[00:21:07.340 --> 00:21:10.740]  可能只是一種簡單
[00:21:10.740 --> 00:21:14.940]  真實有愛的行動而已
[00:21:14.940 --> 00:21:16.740]  就是一個簡單
[00:21:16.740 --> 00:21:18.540]  真實愛的行動
[00:21:18.540 --> 00:21:19.940]  但是
[00:21:19.940 --> 00:21:20.940]  這個世界所需要
[00:21:20.940 --> 00:21:22.940]  不是我們一大堆道理
[00:21:22.940 --> 00:21:25.140]  教條辯論
[00:21:25.140 --> 00:21:28.940]  不是一大堆的方法活動
[00:21:28.940 --> 00:21:31.740]  這個世界人所需要就是
[00:21:31.740 --> 00:21:38.740]  一種簡單真實有愛的行動而已
[00:21:38.740 --> 00:21:41.340]  有一次我曾經讀到一本書
[00:21:41.340 --> 00:21:45.340]  他們訪問一個很出名的回教的領袖
[00:21:45.340 --> 00:21:49.140]  那個回教領袖就很坦然地說一件事情
[00:21:49.140 --> 00:21:51.740]  他說其實今天我們在回教世界
[00:21:51.740 --> 00:21:55.140]  最懼怕的一種宣教是
[00:21:55.140 --> 00:22:00.340]  它就是像天主教聖方忌諱的修教士一樣
[00:22:00.340 --> 00:22:05.340]  他們從來不正面跟我們衝突跟征戰
[00:22:05.340 --> 00:22:11.340]  他們只是默默地在城市裏服侍每一個人
[00:22:11.340 --> 00:22:14.540]  而那些凡被他們服侍過的人
[00:22:14.540 --> 00:22:19.340]  不久之後一定成爲耶穌的跟隨者
[00:22:19.340 --> 00:22:22.740]  當我讀到那個回教領袖所說這句話的時候
[00:22:22.740 --> 00:22:25.140]  我心裏很深的感觸
[00:22:25.140 --> 00:22:30.940]  我們就看見聖方忌諱的宣教士證明一件事情
[00:22:30.940 --> 00:22:34.740]  那就是恩慈行動的本身
[00:22:34.740 --> 00:22:40.140]  就是一股力量能夠擊垮一切黑暗的全世的
[00:22:40.140 --> 00:22:45.540]  你千萬不要小看那小小的恩慈的行動
[00:22:45.540 --> 00:22:49.740]  什麼時候當我們以神無比的大愛
[00:22:49.740 --> 00:22:54.340]  在生活的小事上來服侍別人的時候
[00:22:54.340 --> 00:22:58.540]  我們就足以可以改變世界
[00:22:58.540 --> 00:22:59.340]  我再說一遍
[00:22:59.340 --> 00:23:04.140]  什麼時候當我們以神無比的大愛
[00:23:04.140 --> 00:23:08.940]  能夠在生活上的小事上去服侍別人的時候
[00:23:08.940 --> 00:23:14.940]  我們就足以能夠改變世界
[00:23:14.940 --> 00:23:18.540]  在阿根廷大復興的時候有一個教會
[00:23:18.540 --> 00:23:21.340]  他們小組的弟兄姐妹就在這裏
[00:23:21.340 --> 00:23:25.140]  就在那裏面做了一個恩慈的行動
[00:23:25.140 --> 00:23:28.140]  他們就決定到他們的街道上
[00:23:28.140 --> 00:23:31.740]  每一個家庭去挨家挨戶敲門
[00:23:31.740 --> 00:23:33.140]  探訪他們
[00:23:33.140 --> 00:23:34.340]  他們只問一個問題
[00:23:34.340 --> 00:23:35.740]  就是Can we pray for you
[00:23:35.740 --> 00:23:37.540]  我們可以爲你禱告嗎
[00:23:37.540 --> 00:23:40.540]  有什麼事情我們可以爲你一起來禱告
[00:23:40.540 --> 00:23:43.540]  有一天他們到一個家裏敲門
[00:23:43.540 --> 00:23:44.940]  那個主人打開門
[00:23:44.940 --> 00:23:46.940]  他們就說我們可以爲你禱告嗎
[00:23:46.940 --> 00:23:49.140]  有什麼事情我們可以爲你來祝福
[00:23:49.140 --> 00:23:50.540]  那個主人看他們就很煩
[00:23:50.540 --> 00:23:51.940]  他發態
[00:23:51.940 --> 00:23:53.140]  我們家很好 沒事 沒事
[00:23:53.140 --> 00:23:54.340]  不需要禱告
[00:23:54.340 --> 00:23:57.340]  那你要禱告 爲我們家貓禱告好了
[00:23:57.340 --> 00:23:58.140]  好 好 好
[00:23:58.140 --> 00:24:00.340]  我們爲你貓禱告就走了
[00:24:00.340 --> 00:24:02.540]  一個禮拜之後就回來了
[00:24:02.540 --> 00:24:03.340]  那個主人打開門
[00:24:03.340 --> 00:24:04.140]  又是這些人
[00:24:04.140 --> 00:24:05.740]  這幹什麼 幹什麼
[00:24:05.740 --> 00:24:06.740]  請問你貓怎麼樣
[00:24:06.740 --> 00:24:07.740]  貓什麼 貓什麼
[00:24:07.740 --> 00:24:09.140]  幹什麼 幹什麼
[00:24:09.140 --> 00:24:10.940]  你上個禮拜不是說你要爲貓禱告
[00:24:10.940 --> 00:24:12.740]  我們禱告一個禮拜了
[00:24:12.740 --> 00:24:13.940]  貓怎麼樣
[00:24:13.940 --> 00:24:14.940]  那種人嚇一跳
[00:24:14.940 --> 00:24:17.140]  還這麼認真爲貓禱告
[00:24:17.140 --> 00:24:18.340]  嚇一跳
[00:24:18.340 --> 00:24:20.540]  這些人還真夠認真的
[00:24:20.540 --> 00:24:21.340]  他心裏想
[00:24:21.340 --> 00:24:22.140]  那就好了
[00:24:22.140 --> 00:24:23.540]  那這個禮拜要什麼禱告
[00:24:23.540 --> 00:24:26.340]  那我女兒真的這兩天正在發燒了
[00:24:26.340 --> 00:24:27.140]  那就爲我女兒禱告
[00:24:27.140 --> 00:24:27.740]  好 好 好
[00:24:27.740 --> 00:24:28.940]  我們就回去
[00:24:28.940 --> 00:24:30.140]  一個禮拜後他們又回來了
[00:24:30.140 --> 00:24:31.340]  主人打開門
[00:24:31.340 --> 00:24:32.140]  看到他們
[00:24:32.140 --> 00:24:33.340]  請問你女兒怎麼樣
[00:24:33.340 --> 00:24:34.740]  哎呀 很好 感謝
[00:24:34.740 --> 00:24:36.340]  真的很好
[00:24:36.340 --> 00:24:37.340]  得一次了
[00:24:37.340 --> 00:24:39.140]  趕快進來 進來 進來
[00:24:39.140 --> 00:24:40.740]  完全不一樣的招待
[00:24:40.740 --> 00:24:41.540]  一進來就說
[00:24:41.540 --> 00:24:43.140]  我就講到這個禮拜
[00:24:43.140 --> 00:24:45.140]  好像他女兒很快能恢復
[00:24:45.140 --> 00:24:47.340]  然後我們繼續爲她禱告
[00:24:47.340 --> 00:24:48.940]  幾個禮拜之後
[00:24:48.940 --> 00:24:50.140]  這個家庭
[00:24:50.140 --> 00:24:52.740]  全家後來都歸向耶穌基督
[00:24:52.740 --> 00:24:53.540]  進入教會
[00:24:53.540 --> 00:24:54.740]  Hallelujah
[00:24:54.740 --> 00:24:55.540]  You see
[00:24:55.540 --> 00:24:57.340]  很簡單的事情
[00:24:57.340 --> 00:24:59.940]  在俄亥俄州辛辛那提有個教會
[00:24:59.940 --> 00:25:01.740]  叫葡萄園教會
[00:25:01.740 --> 00:25:04.740]  每個小組都會經常出去
[00:25:04.740 --> 00:25:07.740]  在市區做恩慈行動
[00:25:07.740 --> 00:25:09.740]  有時候我們就到酒吧去
[00:25:09.740 --> 00:25:10.540]  幹什麼
[00:25:10.540 --> 00:25:12.740]  自願幫他們洗廁所
[00:25:12.740 --> 00:25:14.940]  因爲酒吧的廁所都一塌糊塗
[00:25:14.940 --> 00:25:17.340]  他們主動幫忙
[00:25:17.340 --> 00:25:19.340]  免費洗廁所
[00:25:19.340 --> 00:25:22.740]  有些人幫助鄰居去割草
[00:25:22.740 --> 00:25:24.540]  有一次有一個小組
[00:25:24.540 --> 00:25:26.740]  就到了一個很小的公司去
[00:25:26.740 --> 00:25:27.340]  對他們說
[00:25:27.340 --> 00:25:31.140]  我們願意爲你們免費幫你們洗廁所
[00:25:31.140 --> 00:25:33.140]  他還剛剛講完
[00:25:33.140 --> 00:25:33.940]  那個負責人就說
[00:25:33.940 --> 00:25:35.940]  你們一定從葡萄園教會來的對不對
[00:25:35.940 --> 00:25:37.540]  你怎麼知道呢
[00:25:37.540 --> 00:25:39.140]  還有誰會天天來洗廁所
[00:25:39.140 --> 00:25:41.740]  只有你們教會的人會來洗廁所
[00:25:41.740 --> 00:25:42.740]  你們太出名了
[00:25:42.740 --> 00:25:44.340]  我早已經聽過到你們教會了
[00:25:44.340 --> 00:25:45.940]  其實兩年前聖誕節
[00:25:45.940 --> 00:25:47.940]  我在商場買了聖誕禮物的時候
[00:25:47.940 --> 00:25:49.940]  就是你們幫我包禮物的
[00:25:49.940 --> 00:25:51.540]  去年五月我在等紅綠燈
[00:25:51.540 --> 00:25:53.540]  你們就有人送我一杯飲料喝了
[00:25:53.540 --> 00:25:55.740]  今年在掃落葉的時候
[00:25:55.740 --> 00:25:56.340]  我在掃
[00:25:56.340 --> 00:25:58.140]  你們就來幫我掃落葉
[00:25:58.140 --> 00:25:59.340]  我還沒去過你們教會
[00:25:59.340 --> 00:26:00.940]  我都很瞭解你們教會了
[00:26:00.940 --> 00:26:04.740]  事實上我已經介紹三個朋友去你們教會了
[00:26:04.740 --> 00:26:06.740]  三個朋友天天還拉我要去
[00:26:06.740 --> 00:26:09.740]  我想遲早我會到你們教會去的
[00:26:09.740 --> 00:26:11.740]  Hallelujah
[00:26:11.740 --> 00:26:13.340]  這個教會我告訴你
[00:26:13.340 --> 00:26:18.140]  在十年之內從三十人增長到三千人
[00:26:18.140 --> 00:26:20.740]  他們的主任牧師說一句話非常有意思
[00:26:20.740 --> 00:26:23.740]  只要你在你的城市裏面
[00:26:23.740 --> 00:26:27.940]  能夠創造一個愛跟恩慈的環境
[00:26:27.940 --> 00:26:33.940]  那你就會看見人們不斷的會來到耶穌的面前
[00:26:33.940 --> 00:26:36.340]  他說只要你能夠在城市裏面
[00:26:36.340 --> 00:26:40.740]  創造一個愛跟恩慈的環境
[00:26:40.740 --> 00:26:45.540]  那你就會看見人們會不斷的來到基督的跟前
[00:26:45.540 --> 00:26:46.540]  Hallelujah
[00:26:46.540 --> 00:26:47.940]  所以讓我再說一次
[00:26:47.940 --> 00:26:52.940]  什麼時候當我們以神無比的大愛
[00:26:52.940 --> 00:26:56.740]  在生活的小事上去服侍別人的時候
[00:26:56.740 --> 00:27:01.540]  我們就足以可以改變世界了
[00:27:01.540 --> 00:27:04.540]  你永遠不要覺得我們的能力太小
[00:27:04.540 --> 00:27:06.940]  只要我們從小事來做起
[00:27:06.940 --> 00:27:10.940]  第二點,今天教會如果想要按照神的心意來擴展
[00:27:10.940 --> 00:27:13.940]  我們一定要深入到社區裏面
[00:27:13.940 --> 00:27:15.940]  教會要深入到社區
[00:27:15.940 --> 00:27:18.940]  小主一定要先深入社區
[00:27:18.940 --> 00:27:21.940]  活出愛靈的行動來
