
[00:00:00.000 --> 00:00:03.600]  阿里哈 聽過他嘛 OK 他還沒有死的哈
[00:19:15.300 --> 00:19:17.500]  在我們裏面慢慢地長大
[00:19:17.500 --> 00:19:20.900]  充滿了我們整個人
[00:19:20.900 --> 00:19:22.500]  這個是一個很簡單
[00:19:22.500 --> 00:19:24.800]  基督徒應該曉得的道理
[00:19:24.800 --> 00:19:26.200]  當你相信耶穌以後
[00:19:26.200 --> 00:19:30.100]  我們相信聖靈會進到我們裏面
[00:19:30.100 --> 00:19:31.600]  你相信嗎
[00:19:31.600 --> 00:19:33.200]  雖然有沒有這個感覺
[00:19:33.200 --> 00:19:34.900]  或者感覺不大強烈
[00:19:34.900 --> 00:19:36.200]  但是聖經講得很清楚
[00:19:36.200 --> 00:19:39.100]  你信耶穌之後受了聖靈爲引寄
[00:19:39.100 --> 00:19:40.200]  住在我們的生命裏面
[00:19:40.200 --> 00:19:42.500]  邀請耶穌進到我們的生命裏面的時候
[00:19:42.500 --> 00:19:47.000]  聖靈就住在我們裏面
[00:19:47.000 --> 00:19:49.900]  我們就開始
[00:19:49.900 --> 00:19:51.300]  開始可能不太強烈
[00:19:51.300 --> 00:19:53.400]  但是我們就開始可以體會到
[00:19:53.400 --> 00:19:55.600]  有聖靈的感動
[00:19:55.600 --> 00:19:58.300]  不曉得有沒有試過受聖靈感動
[00:19:58.300 --> 00:19:59.500]  有沒有試過
[00:19:59.500 --> 00:20:00.500]  多多少少吧
[00:20:00.500 --> 00:20:02.500]  哎呀 聖靈裏面吹筆我們
[00:20:02.500 --> 00:20:03.300]  感動我們
[00:20:03.300 --> 00:20:05.300]  要我們去做一些事情
[00:20:05.300 --> 00:20:06.800]  我們開始有這個感覺
[00:20:06.800 --> 00:20:08.300]  開始有這個感動
[00:20:08.300 --> 00:20:10.900]  只要我們不刻意去消滅
[00:20:10.900 --> 00:20:13.200]  聖靈在我們裏面的感動
[00:20:13.200 --> 00:20:15.100]  聖靈就會在我們裏面
[00:20:15.100 --> 00:20:17.000]  開始這個改造的工作
[00:20:17.000 --> 00:20:19.400]  讓聖靈在我們裏面
[00:20:19.400 --> 00:20:22.400]  能夠開花結果
[00:20:22.400 --> 00:20:25.700]  所以加勒塔書裏面講到有聖靈的果子
[00:20:25.700 --> 00:20:28.800]  聖靈的果子有多少
[00:20:28.800 --> 00:20:30.600]  只有一個而已
[00:20:30.600 --> 00:20:31.800]  那個是單說
[00:20:31.800 --> 00:20:32.600]  如果看聖經
[00:20:32.600 --> 00:20:33.800]  聖靈的果子只有一個
[00:20:33.800 --> 00:20:34.900]  不是有九個
[00:20:34.900 --> 00:20:37.800]  不過有九種的特性
[00:20:37.800 --> 00:20:40.000]  聖靈的果子有九種的特性
[00:20:40.000 --> 00:20:41.700]  我們看加勒塔書第五章
[00:20:41.700 --> 00:20:42.600]  它說
[00:20:42.600 --> 00:20:44.100]  聖靈所結的果子就是
[00:20:44.100 --> 00:20:48.700]  仁愛 喜樂 和平 忍耐 恩慈 良善
[00:20:48.700 --> 00:20:52.800]  盡時溫柔和節氣
[00:20:52.800 --> 00:20:56.500]  我們從相信耶穌那一天開始
[00:20:56.500 --> 00:20:58.500]  直到現在
[00:20:58.500 --> 00:21:00.000]  我是問你們每一個
[00:21:00.000 --> 00:21:01.200]  信耶穌的人
[00:21:01.200 --> 00:21:02.800]  從信耶穌那一天開始
[00:21:02.800 --> 00:21:05.800]  直到現在
[00:21:05.800 --> 00:21:07.300]  我們有沒有留意到
[00:21:07.300 --> 00:21:08.600]  自己在這幾方面
[00:21:08.600 --> 00:21:10.200]  這九方面
[00:21:10.200 --> 00:21:13.000]  可有什麼改變沒有呢
[00:21:13.000 --> 00:21:14.400]  這是剛纔讀過的
[00:21:14.400 --> 00:21:18.900]  仁愛 喜樂 和平 忍耐 恩慈 良善
[00:21:18.900 --> 00:21:21.600]  盡時溫柔 節氣
[00:21:21.600 --> 00:21:24.000]  我們可沒有留意到
[00:21:24.000 --> 00:21:27.600]  某一些好像比較明顯
[00:21:27.600 --> 00:21:29.400]  比以前好多了
[00:21:29.400 --> 00:21:30.900]  從前不懂得關心人的
[00:21:30.900 --> 00:21:34.100]  但是現在愛心開始爆棚了
[00:21:34.100 --> 00:21:34.700]  會不會呢
[00:21:34.700 --> 00:21:36.800]  有沒有啊
[00:21:36.800 --> 00:21:39.700]  有一些好像還是差不多
[00:21:39.700 --> 00:21:42.300]  吟虛 勞力
[00:21:42.300 --> 00:21:44.500]  不過如果有一些呢
[00:21:44.500 --> 00:21:47.300]  比從前更差了
[00:21:47.300 --> 00:21:49.200]  這個是什麼意思
[00:21:49.200 --> 00:21:50.300]  這個怎麼辦
[00:21:50.300 --> 00:21:51.300]  聖靈的果子裏面
[00:21:51.300 --> 00:21:52.300]  有一些好像是
[00:21:52.300 --> 00:21:53.000]  感謝主了
[00:21:53.000 --> 00:21:53.800]  聖靈就改變
[00:21:53.800 --> 00:21:56.100]  但是有些爲什麼
[00:21:56.100 --> 00:21:59.500]  好像比我信耶穌以前還差呢
[00:21:59.500 --> 00:22:01.100]  通常有的就是
[00:22:01.100 --> 00:22:02.500]  沒有忍耐
[00:22:02.500 --> 00:22:03.400]  人年紀大了
[00:22:03.400 --> 00:22:05.300]  越來越沒有忍耐
[00:22:05.300 --> 00:22:09.400]  爲什麼這個情況會出現
[00:22:09.400 --> 00:22:11.400]  那我告訴你吧
[00:22:11.400 --> 00:22:13.400]  如果你發覺
[00:22:13.400 --> 00:22:16.000]  其實蘇林的植樹
[00:22:16.000 --> 00:22:18.000]  不但沒有生長
[00:22:18.000 --> 00:22:19.000]  而且呢
[00:22:19.000 --> 00:22:20.900]  越來越差的話
[00:22:20.900 --> 00:22:24.200]  這個是一個spiritual alert
[00:22:24.200 --> 00:22:26.800]  這個是個蘇林的警號
[00:22:26.800 --> 00:22:31.000]  我們的蘇林生命出了問題
[00:22:31.000 --> 00:22:33.700]  我是很嚴肅地去講這句話
[00:22:33.700 --> 00:22:35.400]  如果你結不出聖靈的果子
[00:22:35.400 --> 00:22:37.600]  聖靈的果子是壞的果子
[00:22:37.600 --> 00:22:38.600]  不是好的果子
[00:22:38.600 --> 00:22:40.700]  不是聖靈而來的
[00:22:40.700 --> 00:22:43.200]  好樹會結好果子
[00:22:43.200 --> 00:22:45.400]  壞樹纔會結壞的果子
[00:22:45.400 --> 00:22:46.800]  如果那些果子出來的時候
[00:22:46.800 --> 00:22:48.800]  比從前更差
[00:22:48.800 --> 00:22:52.800]  你蘇林的生命出了問題
[00:22:52.800 --> 00:22:55.500]  可能在你不知不覺之間
[00:22:55.500 --> 00:22:57.400]  你以爲自己還是很虔誠
[00:22:57.400 --> 00:22:58.500]  每個禮拜來崇拜
[00:22:58.500 --> 00:23:00.700]  要奉獻要賺福祉
[00:23:00.700 --> 00:23:02.700]  但是可能在不知不覺當中
[00:23:02.700 --> 00:23:05.700]  你已經離開了神
[00:23:05.700 --> 00:23:07.800]  你在蘇林上面某一些地方
[00:23:07.800 --> 00:23:10.500]  已經跟神有阻隔
[00:23:10.500 --> 00:23:12.100]  不通了
[00:23:12.100 --> 00:23:13.700]  通不過去
[00:23:13.700 --> 00:23:17.700]  我們蘇林生命出現了問題
[00:23:17.700 --> 00:23:20.900]  你還記得耶穌剛纔講什麼話嗎
[00:23:20.900 --> 00:23:22.700]  祂說你們離了我
[00:23:22.700 --> 00:23:26.200]  就不能做什麼
[00:23:26.200 --> 00:23:28.000]  這爲什麼我們會失敗
[00:23:28.000 --> 00:23:31.100]  爲什麼我的蘇林生命
[00:23:31.100 --> 00:23:32.600]  老是這個樣子
[00:23:32.600 --> 00:23:34.200]  沒有什麼獎金
[00:23:34.200 --> 00:23:35.400]  因爲跟神不通了
[00:23:35.400 --> 00:23:36.800]  沒有那個聯繫了
[00:23:36.800 --> 00:23:38.700]  神的能力 神的資源
[00:23:38.700 --> 00:23:40.700]  不能夠充滿我們的生命
[00:23:40.700 --> 00:23:42.200]  我們怎麼能夠結果子
[00:23:42.200 --> 00:23:43.400]  果子怎麼能夠成長
[00:23:43.400 --> 00:23:45.500]  怎麼能夠長大
[00:23:45.500 --> 00:23:48.800]  不可以
[00:23:48.800 --> 00:23:49.500]  所以弟兄姐妹
[00:23:49.500 --> 00:23:52.000]  如果有這樣的情況
[00:23:52.000 --> 00:23:53.400]  當你去檢導自己
[00:23:53.400 --> 00:23:55.300]  如果發現自己生命當中
[00:23:55.300 --> 00:23:58.000]  有這樣的情況
[00:23:58.000 --> 00:24:00.500]  我們必須迴轉
[00:24:00.500 --> 00:24:02.400]  如果你曉得這個是靈命的問題
[00:24:02.400 --> 00:24:04.600]  蘇林生命出現的問題
[00:24:04.600 --> 00:24:06.200]  我們必須要回轉
[00:24:06.200 --> 00:24:09.600]  像聖經裏面那個浪子一樣
[00:24:09.600 --> 00:24:11.500]  祂回到祂的父親的身邊
[00:24:11.500 --> 00:24:13.500]  祈求父親憐憫
[00:24:13.500 --> 00:24:16.600]  祈求父親應弼
[00:24:16.600 --> 00:24:17.400]  那麼我們看到
[00:24:17.400 --> 00:24:19.200]  慈愛的父
[00:24:19.200 --> 00:24:22.500]  天父比地上的父親更偉大
[00:24:22.500 --> 00:24:23.600]  更有愛心
[00:24:23.600 --> 00:24:26.300]  慈愛的天父必定會饒恕我們
[00:24:26.300 --> 00:24:29.100]  擁抱我們
[00:24:29.100 --> 00:24:32.400]  所以我們可以怎麼做
[00:24:32.400 --> 00:24:33.500]  很簡單
[00:24:33.500 --> 00:24:35.500]  就是回到天父那裏去
[00:24:35.500 --> 00:24:37.600]  認罪悔改
[00:24:37.600 --> 00:24:39.900]  從這裏不覺得有什麼問題
[00:24:39.900 --> 00:24:41.100]  你不曉得
[00:24:41.100 --> 00:24:42.500]  原來你得罪神了
[00:24:42.500 --> 00:24:43.700]  你結的不是好果子
[00:24:43.700 --> 00:24:46.700]  是壞的果子
[00:24:46.700 --> 00:24:48.200]  我們必須要面對自己的問題
[00:24:48.200 --> 00:24:49.100]  自己的軟弱
[00:24:49.100 --> 00:24:51.000]  回到天父的上帝的面前
[00:24:51.000 --> 00:24:52.600]  求天父聖燈憐憫我們
[00:24:52.600 --> 00:24:55.100]  饒恕我們
[00:24:55.100 --> 00:24:57.100]  然後再次去清靜神
[00:24:57.100 --> 00:24:57.900]  如果你發覺
[00:24:57.900 --> 00:24:59.500]  你沒有結好果子的時候
[00:24:59.500 --> 00:25:00.400]  我告訴你
[00:25:00.400 --> 00:25:03.700]  你跟神的關係一定有問題
[00:25:03.700 --> 00:25:05.500]  你跟祂不一定是感覺到很親密
[00:25:05.500 --> 00:25:07.000]  一定是
[00:25:07.000 --> 00:25:08.300]  所以回到那裏
[00:25:08.300 --> 00:25:09.200]  認罪悔改
[00:25:09.200 --> 00:25:10.800]  再去清靜神
[00:25:10.800 --> 00:25:12.200]  常常祈求禱告
[00:25:12.200 --> 00:25:13.500]  每天每個時刻
[00:25:13.500 --> 00:25:14.300]  祈求禱告
[00:25:14.300 --> 00:25:16.300]  跟神去談話
[00:25:16.300 --> 00:25:18.100]  每天去思想
[00:25:18.100 --> 00:25:19.600]  追逐神的話
[00:25:19.600 --> 00:25:20.700]  聖經
[00:25:20.700 --> 00:25:23.600]  求聖靈充滿我們的生命
[00:25:23.600 --> 00:25:26.500]  求聖靈幫助我們
[00:25:26.500 --> 00:25:29.100]  能夠切實地去遵循
[00:25:29.100 --> 00:25:30.200]  我們所瞭解
[00:25:30.200 --> 00:25:32.800]  所學到的功課
[00:25:32.800 --> 00:25:33.900]  正如聖經說
[00:25:33.900 --> 00:25:35.400]  廢勢力
[00:25:35.400 --> 00:25:36.800]  廢權能
[00:25:36.800 --> 00:25:38.200]  乃是靠
[00:25:38.200 --> 00:25:41.400]  我神的靈
[00:25:41.400 --> 00:25:43.400]  方能成事
[00:25:43.400 --> 00:25:45.200]  要依靠聖靈
[00:25:45.200 --> 00:25:47.300]  我們在耶穌基督裏的生命
[00:25:47.300 --> 00:25:49.700]  也是一樣
[00:25:49.700 --> 00:25:50.800]  不是靠自己努力
[00:25:50.800 --> 00:25:52.000]  好像我剛纔所說的
[00:25:52.000 --> 00:25:54.200]  不是靠人的監管
[00:25:54.200 --> 00:25:56.500]  那是靠聖靈的工作
[00:25:56.500 --> 00:25:58.100]  聖靈的幫助
[00:25:58.100 --> 00:25:59.400]  保羅也說
[00:25:59.400 --> 00:26:00.100]  在以父所述
[00:26:00.100 --> 00:26:02.300]  我們本來就是神的工作
[00:26:02.300 --> 00:26:05.000]  在耶穌基督裏做成的
[00:26:05.000 --> 00:26:06.900]  就是這個意思
[00:26:06.900 --> 00:26:10.300]  那麼在以父所述第四章十三節
[00:26:10.300 --> 00:26:13.200]  到這邊給我們看那個前進
[00:26:13.200 --> 00:26:16.000]  我們將對上帝的兒子
[00:26:16.000 --> 00:26:18.500]  有一致的信仰和認識
[00:26:18.500 --> 00:26:21.300]  我們將長大成熟
[00:26:21.300 --> 00:26:25.200]  達到基督那完整的境界
[00:26:25.200 --> 00:26:25.800]  所以看到
[00:26:25.800 --> 00:26:28.800]  將對上帝的兒子有一致的信仰
[00:26:28.800 --> 00:26:31.100]  我們將長大成熟
[00:26:31.100 --> 00:26:32.700]  所以剛纔說是一個過程
[00:26:32.700 --> 00:26:33.700]  在這個過程當中
[00:26:33.700 --> 00:26:35.900]  我們看到最後那個圖畫
[00:26:35.900 --> 00:26:37.800]  我們必定會像耶穌基督一樣
[00:26:37.800 --> 00:26:39.800]  但是我們要讓聖靈
[00:26:39.800 --> 00:26:44.800]  在我們生命當中去改變我們
[00:26:44.800 --> 00:26:46.500]  我們信得過
[00:26:46.500 --> 00:26:49.500]  如果神是真的
[00:26:49.500 --> 00:26:53.000]  祂一定會完成祂的工作
[00:26:53.000 --> 00:26:54.200]  祂會完成在你
[00:26:54.200 --> 00:26:55.800]  在我生命當中的工作
[00:26:55.800 --> 00:26:59.400]  祂絕不會半途而廢
[00:26:59.400 --> 00:27:01.400]  這第三方面
[00:27:01.400 --> 00:27:03.900]  我們怎麼能夠做一個不鬥翁
[00:27:03.900 --> 00:27:06.500]  怎麼能夠立好我們的根基
[00:27:06.500 --> 00:27:08.600]  除了是立在耶穌基督裏面
[00:27:08.600 --> 00:27:09.800]  往下又紮根
[00:27:09.800 --> 00:27:11.100]  往上又生長
[00:27:11.100 --> 00:27:12.700]  像耶穌基督一樣
[00:27:12.700 --> 00:27:14.200]  結出美好的果子
[00:27:14.200 --> 00:27:17.200]  我們還要在基督裏信心堅固
[00:27:17.200 --> 00:27:22.200]  就是說要仰賴基督耶穌的恩典
[00:27:22.200 --> 00:27:23.400]  第七節說
[00:27:23.400 --> 00:27:27.700]  在他裏面紮根建造
[00:27:27.700 --> 00:27:32.200]  然後信心堅定
[00:27:32.200 --> 00:27:35.200]  就是我們要仰賴信得過
[00:27:35.200 --> 00:27:37.200]  神的恩典是豐盛的
[00:27:37.200 --> 00:27:39.200]  是夠我們去使用的
[00:27:39.200 --> 00:27:40.700]  好像我剛纔所說的
[00:27:40.700 --> 00:27:43.200]  我們得救是反覆恩
[00:27:43.200 --> 00:27:45.200]  我們成聖
[00:27:45.200 --> 00:27:47.700]  成爲聖潔能夠過得聖的生活
[00:27:47.700 --> 00:27:49.700]  也是天賦上帝的恩典
[00:27:49.700 --> 00:27:52.700]  所以我們必須學習
[00:27:52.700 --> 00:27:57.700]  完全信靠天賦上帝的能力
[00:27:57.700 --> 00:27:59.700]  幫助我們去過一個得聖的生活
[00:27:59.700 --> 00:28:05.200]  完成天賦上帝交付給我們的工作
[00:28:05.200 --> 00:28:09.700]  我做牧師做了三十年
[00:28:09.700 --> 00:28:10.700]  不短的時間
[00:28:10.700 --> 00:28:12.200]  當然也不是很長
[00:28:12.200 --> 00:28:15.700]  但是這三十年當中我越做牧師
[00:28:15.700 --> 00:28:17.200]  我就越體會得到
[00:28:17.200 --> 00:28:19.700]  無論是我自己個人的信仰生命
[00:28:19.700 --> 00:28:23.700]  或者是我在服事主的過程當中
[00:28:23.700 --> 00:28:26.700]  那個成就跟失敗
[00:28:26.700 --> 00:28:28.700]  完全都是上帝的恩典
[00:28:28.700 --> 00:28:31.200]  這個是我最近常常掛在我口邊
[00:28:31.200 --> 00:28:33.200]  要講我信仰的生命
[00:28:33.200 --> 00:28:34.200]  個人也好
[00:28:34.200 --> 00:28:35.200]  服事也好
[00:28:35.200 --> 00:28:36.200]  只有一個字
[00:28:36.200 --> 00:28:37.700]  就是Grace
[00:28:37.700 --> 00:28:38.700]  這是神的恩典
[00:28:38.700 --> 00:28:40.700]  完全是神的恩典
[00:28:40.700 --> 00:28:42.200]  我應該跟你們講過
[00:28:42.200 --> 00:28:45.700]  在德州第一次開封集團的時候
[00:28:45.700 --> 00:28:48.700]  喫了以後就會關門了
[00:28:48.700 --> 00:28:50.200]  曾經告訴你們吧
[00:28:50.200 --> 00:28:51.700]  第一次開封集團
[00:28:51.700 --> 00:28:52.700]  過了四年
[00:28:52.700 --> 00:28:55.200]  關門了
[00:28:55.200 --> 00:28:59.700]  我一直都沒有再想過要再開封集團
[00:28:59.700 --> 00:29:00.200]  爲什麼
[00:29:00.200 --> 00:29:00.700]  很簡單
[00:29:00.700 --> 00:29:02.700]  因爲第一次開封集團失敗
[00:29:02.700 --> 00:29:04.700]  我以爲我沒有這個恩賜
[00:29:04.700 --> 00:29:07.700]  我以爲我沒有這個能力
[00:29:07.700 --> 00:29:08.700]  我也跟你們分享過
[00:29:08.700 --> 00:29:11.200]  師母說第一次集團的經驗
[00:29:11.200 --> 00:29:13.700]  對她來說是一個Nightmare
[00:29:13.700 --> 00:29:15.700]  是一個噩夢
[00:29:15.700 --> 00:29:16.700]  真的對她來講
[00:29:16.700 --> 00:29:19.200]  那個經驗很恐怖
[00:29:19.200 --> 00:29:21.700]  每天就是看看有沒有人來
[00:29:21.700 --> 00:29:25.700]  你很難想象那個感受是怎麼樣
[00:29:25.700 --> 00:29:26.700]  開了以後
[00:29:26.700 --> 00:29:27.700]  只是認了以後
[00:29:27.700 --> 00:29:30.200]  過了四年關門了
[00:29:30.200 --> 00:29:33.200]  是一個很不愉快的經驗
[00:29:33.200 --> 00:29:34.700]  但是聖經很好
[00:29:34.700 --> 00:29:39.200]  聖經常常給我們安慰
[00:29:39.200 --> 00:29:43.700]  過年到後書第十二章第九節
[00:29:43.700 --> 00:29:46.700]  它說是神對我們說了
[00:29:46.700 --> 00:29:49.700]  我相信天父上帝也會對你說
[00:29:49.700 --> 00:29:54.700]  我的恩典是夠你用的
[00:29:54.700 --> 00:29:59.700]  因爲我的能力是在人的軟弱上顯得完全
[00:29:59.700 --> 00:30:03.200]  所以保羅說我更喜歡誇自己的軟弱
[00:30:03.200 --> 00:30:08.700]  好叫基督的能力伏庇我
[00:30:08.700 --> 00:30:09.700]  十三年前
[00:30:09.700 --> 00:30:13.700]  我只是回應天父上帝給我一個呼叫
[00:30:13.700 --> 00:30:14.700]  開始會員教會
[00:30:14.700 --> 00:30:15.700]  但是老實說
[00:30:15.700 --> 00:30:17.200]  開始就開始
[00:30:17.200 --> 00:30:21.200]  那個時候六十個人
[00:30:21.200 --> 00:30:24.200]  我沒有想過會員以後的發展會變成怎麼樣
[00:30:24.200 --> 00:30:25.200]  真的沒有
[00:30:25.200 --> 00:30:26.700]  我一點信心都沒有
[00:30:26.700 --> 00:30:28.700]  我沒有想象過什麼是成功
[00:30:28.700 --> 00:30:29.700]  什麼是失敗
[00:30:29.700 --> 00:30:30.700]  那個時候很單純
[00:30:30.700 --> 00:30:33.200]  我只感覺到有個感動天父上帝
[00:30:33.200 --> 00:30:34.700]  要我帶一幫弟兄姐妹
[00:30:34.700 --> 00:30:36.200]  開始這個教會
[00:30:36.200 --> 00:30:39.200]  實際上我沒有半點成功的把握
[00:30:39.200 --> 00:30:40.200]  我還記得
[00:30:40.200 --> 00:30:42.700]  美國還在這裏
[00:30:42.700 --> 00:30:44.700]  卡恩森也在那裏
[00:30:44.700 --> 00:30:46.200]  我跟他們說
[00:30:46.200 --> 00:30:48.700]  十間教會有六間關門的
[00:30:48.700 --> 00:30:49.700]  你記得嗎
[00:30:49.700 --> 00:30:50.700]  60%會close down
[00:30:50.700 --> 00:30:52.700]  New churches
[00:30:52.700 --> 00:30:55.700]  所以根本是沒有好好的把握
[00:30:55.700 --> 00:30:59.700]  但天父上帝在這過去十幾年裏面
[00:30:59.700 --> 00:31:03.700]  讓我們經歷到一個又一個的恩典
[00:31:03.700 --> 00:31:04.700]  我最近
[00:31:04.700 --> 00:31:06.700]  這幾天剛剛是過去兩天
[00:31:06.700 --> 00:31:07.700]  我做靈書的時候
[00:31:07.700 --> 00:31:12.700]  讀了歷代之下
[00:31:12.700 --> 00:31:14.700]  分成兩個國家
[00:31:14.700 --> 00:31:16.700]  猶大國跟以色列國
[00:31:16.700 --> 00:31:19.700]  我讀到亞比亞
[00:31:19.700 --> 00:31:21.700]  亞比亞是猶大王
[00:31:21.700 --> 00:31:25.700]  跟以色列王分裂以後常常打仗
[00:31:25.700 --> 00:31:31.700]  尤其是亞比亞王帝他有四十萬的軍隊
[00:31:31.700 --> 00:31:32.700]  但是耶路波安
[00:31:32.700 --> 00:31:36.700]  以色列有八十萬的軍隊
[00:31:36.700 --> 00:31:39.700]  而且耶路波安是很懂用計謀的
[00:31:39.700 --> 00:31:42.700]  所以他還要派一隊人
[00:31:42.700 --> 00:31:45.700]  咬到亞比亞軍隊的背後
[00:31:45.700 --> 00:31:47.700]  所以亞比亞前後受敵
[00:31:47.700 --> 00:31:49.700]  而且是四十對八十萬
[00:31:49.700 --> 00:31:52.700]  四十萬對八十萬
[00:31:52.700 --> 00:31:54.700]  但是亞比亞說
[00:31:54.700 --> 00:31:56.700]  我們是離開省離開的
[00:31:56.700 --> 00:31:59.700]  我們是仰望葉花省的名
[00:31:59.700 --> 00:32:03.700]  結果四十萬跟八十萬去對陣
[00:32:03.700 --> 00:32:06.700]  而且是背後前後受敵
[00:32:06.700 --> 00:32:08.700]  但是井然得心
[00:32:08.700 --> 00:32:11.700]  然後下一章類似的故事
[00:32:11.700 --> 00:32:13.700]  講到猶大王亞比亞死掉了
[00:32:13.700 --> 00:32:16.700]  他的兒子亞沙做王帝
[00:32:16.700 --> 00:32:20.700]  這個亞沙他有五十八萬的軍兵
[00:32:20.700 --> 00:32:25.700]  他們的古石人上來要侵略他們
[00:32:25.700 --> 00:32:27.700]  帶了多少人
[00:32:27.700 --> 00:32:29.700]  一百萬
[00:32:29.700 --> 00:32:31.700]  五十八萬對一百萬
[00:32:31.700 --> 00:32:33.700]  哎呀 強弱元素
[00:32:33.700 --> 00:32:35.700]  但是亞沙王在鬧小
[00:32:35.700 --> 00:32:38.700]  向天父上帝向葉花省呼求
[00:32:38.700 --> 00:32:39.700]  我們是你的子民
[00:32:39.700 --> 00:32:41.700]  你要保護幫助我們
[00:32:41.700 --> 00:32:42.700]  讓我們能夠得勝
[00:32:42.700 --> 00:32:44.700]  結果呢
[00:32:44.700 --> 00:32:48.700]  葉花省讓他們旗開得勝
[00:32:48.700 --> 00:32:51.700]  猶大的歷史讓我們看到這個情況
[00:32:51.700 --> 00:32:53.700]  在我們個人信仰的生命當中
[00:32:53.700 --> 00:32:54.700]  也是這個情況
[00:32:54.700 --> 00:32:55.700]  如果我們說
[00:32:55.700 --> 00:32:57.700]  哇 你看看我多強大
[00:32:57.700 --> 00:32:58.700]  有多大的力量
[00:32:58.700 --> 00:32:59.700]  我們能夠爲神做什麼
[00:32:59.700 --> 00:33:01.700]  或者是能夠過什麼得勝的生活
[00:33:01.700 --> 00:33:03.700]  你註定會失敗
[00:33:03.700 --> 00:33:04.700]  但是你看到
[00:33:04.700 --> 00:33:06.700]  實際上不是我們能夠做什麼
[00:33:06.700 --> 00:33:08.700]  是天父上帝的恩典
[00:33:08.700 --> 00:33:10.700]  讓我們能夠得勝
[00:33:10.700 --> 00:33:12.700]  讓我們能夠做成這件事
[00:33:12.700 --> 00:33:13.700]  實際上
[00:33:13.700 --> 00:33:15.700]  慧典教會是一個很好的例子
[00:33:15.700 --> 00:33:18.700]  讓我們看到這個是神的工作
[00:33:18.700 --> 00:33:20.700]  所以弟兄姐妹
[00:33:20.700 --> 00:33:23.700]  我沒有信任過天父上帝的恩典和能力
[00:33:23.700 --> 00:33:26.700]  絕對不能夠從一時之勇
[00:33:26.700 --> 00:33:29.700]  我們既可以向舊主復口說
[00:33:29.700 --> 00:33:30.700]  主耶穌啊
[00:33:30.700 --> 00:33:31.700]  我們沒有能力
[00:33:31.700 --> 00:33:33.700]  我們幫不了自己
[00:33:33.700 --> 00:33:36.700]  這件事情我承擔不了
[00:33:36.700 --> 00:33:37.700]  我告訴你
[00:33:37.700 --> 00:33:38.700]  這個是我過去十幾年當中
[00:33:38.700 --> 00:33:40.700]  長生經歷的事情
[00:33:40.700 --> 00:33:44.700]  一個問題比一個問題大
[00:33:44.700 --> 00:33:46.700]  一個挑戰比另外一個挑戰高
[00:33:46.700 --> 00:33:47.700]  越來越難
[00:33:47.700 --> 00:33:48.700]  越來越大
[00:33:48.700 --> 00:33:49.700]  有時候
[00:33:49.700 --> 00:33:50.700]  靜下來呢
[00:33:50.700 --> 00:33:53.700]  會有點懼怕
[00:33:53.700 --> 00:33:55.700]  所以我能夠做什麼
[00:33:55.700 --> 00:33:56.700]  就向神禱告說
[00:33:56.700 --> 00:33:59.700]  這個靠人真的做不了
[00:33:59.700 --> 00:34:00.700]  靠人真的做不了
[00:34:00.700 --> 00:34:01.700]  我只要仰望你
[00:34:01.700 --> 00:34:02.700]  記得恩典
[00:34:02.700 --> 00:34:03.700]  你記得能力
[00:34:03.700 --> 00:34:05.700]  祈求你就幫助我完成這個工作
[00:34:05.700 --> 00:34:07.700]  現在就求你幫助我
[00:34:07.700 --> 00:34:12.700]  現在就請求你拯救我
[00:34:12.700 --> 00:34:14.700]  那時候
[00:34:14.700 --> 00:34:19.700]  我們就看到天父上帝豐盛的供應
[00:34:19.700 --> 00:34:21.700]  所以提莫大後書第二章第一節說
[00:34:21.700 --> 00:34:23.700]  我兒啊
[00:34:23.700 --> 00:34:26.700]  你要在基督耶穌的恩典上
[00:34:26.700 --> 00:34:28.700]  剛強起來
[00:34:28.700 --> 00:34:31.700]  是在他的恩典上面剛強起來
[00:34:31.700 --> 00:34:32.700]  意思是什麼
[00:34:32.700 --> 00:34:35.700]  讓你能夠不斷領受神的恩典
[00:34:35.700 --> 00:34:37.700]  不是看到自己能夠做什麼
[00:34:37.700 --> 00:34:40.700]  但是越來越多天父的恩典
[00:34:40.700 --> 00:34:44.700]  碰到人你就能夠隨時的去訴說
[00:34:44.700 --> 00:34:48.700]  神的恩典是多麼奇妙多麼偉大
[00:34:48.700 --> 00:34:50.700]  這個就讓神得榮耀了
[00:34:50.700 --> 00:34:53.700]  這個就能夠討主的喜悅了
[00:34:53.700 --> 00:34:56.700]  我們所有的根基就越來越穩固
[00:34:56.700 --> 00:34:59.700]  因爲我們不單是在頭腦上
[00:34:59.700 --> 00:35:01.700]  基石上認識這個神
[00:35:01.700 --> 00:35:03.700]  我們常常經歷到
[00:35:03.700 --> 00:35:08.700]  祂無盡無比的恩惠
[00:35:08.700 --> 00:35:10.700]  你越信越好
[00:35:10.700 --> 00:35:14.700]  越信越像耶穌基督
[00:35:14.700 --> 00:35:18.700]  所以最後我們看這兩節聖經
[00:35:18.700 --> 00:35:19.700]  最後一節
[00:35:19.700 --> 00:35:20.700]  最後一個
[00:35:20.700 --> 00:35:22.700]  在祂裏面還有一個
[00:35:22.700 --> 00:35:23.700]  有什麼東西呢
[00:35:23.700 --> 00:35:25.700]  滿有感謝的心
[00:35:25.700 --> 00:35:27.700]  在耶穌基督裏面
