
[00:00:00.000 --> 00:00:05.520]  願因為平安 多多的家給你們
[00:18:49.520 --> 00:18:51.520]  你知不知道我說什麼?
[00:18:51.520 --> 00:18:53.520]  你試一下走馬路
[00:18:53.520 --> 00:18:56.520]  看後不看前
[00:18:56.520 --> 00:18:58.520]  不過我想你看後就不會了
[00:18:58.520 --> 00:19:01.520]  我只是叫你低頭看東西
[00:19:01.520 --> 00:19:04.520]  現在的人拿著手機走馬路
[00:19:04.520 --> 00:19:05.520]  你不在嗎?
[00:19:05.520 --> 00:19:07.520]  我試過以前讀書的時候
[00:19:07.520 --> 00:19:08.520]  喜歡看武俠小說
[00:19:08.520 --> 00:19:10.520]  拿著武俠小說走到街上看
[00:19:10.520 --> 00:19:12.520]  你猜頭撞在哪裡?
[00:19:12.520 --> 00:19:13.520]  撞燈柱
[00:19:13.520 --> 00:19:14.520]  你怎麼知道?
[00:19:14.520 --> 00:19:18.520]  撞過了
[00:19:18.520 --> 00:19:19.520]  現在你不會看書
[00:19:19.520 --> 00:19:21.520]  你會看手機
[00:19:21.520 --> 00:19:22.520]  今年寫揮春
[00:19:22.520 --> 00:19:24.520]  很多父母要求我寫揮春
[00:19:24.520 --> 00:19:26.520]  你寫什麼?
[00:19:26.520 --> 00:19:32.520]  放下手機
[00:19:32.520 --> 00:19:34.520]  後來有個兄弟教我
[00:19:34.520 --> 00:19:35.520]  對上去
[00:19:35.520 --> 00:19:39.520]  仰望上帝
[00:19:39.520 --> 00:19:41.520]  真的
[00:19:41.520 --> 00:19:42.520]  後來我說
[00:19:42.520 --> 00:19:44.520]  你放下手機
[00:19:44.520 --> 00:19:46.520]  少點煩惱
[00:19:46.520 --> 00:19:47.520]  仰望上帝
[00:19:47.520 --> 00:19:49.520]  多點盼望
[00:19:49.520 --> 00:19:51.520]  是不是?
[00:19:51.520 --> 00:19:53.520]  手機隱華大不大?
[00:19:53.520 --> 00:19:54.520]  大啊
[00:19:54.520 --> 00:19:55.520]  什麼不大?
[00:19:55.520 --> 00:19:56.520]  你知不知道
[00:19:56.520 --> 00:19:58.520]  很多電視節目很有心
[00:19:58.520 --> 00:20:01.520]  想跟牧師拜年
[00:20:01.520 --> 00:20:03.520]  我聽到手機不斷響
[00:20:03.520 --> 00:20:06.520]  但我不理它
[00:20:06.520 --> 00:20:07.520]  不是聲音
[00:20:07.520 --> 00:20:08.520]  叮叮的手信
[00:20:08.520 --> 00:20:09.520]  不是手信
[00:20:09.520 --> 00:20:10.520]  那些什麼信?
[00:20:10.520 --> 00:20:13.520]  那些不是叫手信
[00:20:13.520 --> 00:20:14.520]  那些什麼信?
[00:20:14.520 --> 00:20:15.520]  短信短信
[00:20:15.520 --> 00:20:17.520]  說錯了
[00:20:17.520 --> 00:20:18.520]  不斷短信來
[00:20:18.520 --> 00:20:20.520]  一封圖畫來
[00:20:20.520 --> 00:20:21.520]  我可能沒時間看
[00:20:21.520 --> 00:20:24.520]  用這個角度
[00:20:24.520 --> 00:20:25.520]  姐妹
[00:20:25.520 --> 00:20:27.520]  很吸引你
[00:20:27.520 --> 00:20:28.520]  叮叮的聲音
[00:20:28.520 --> 00:20:29.520]  你又想看?
[00:20:29.520 --> 00:20:30.520]  看什麼?
[00:20:30.520 --> 00:20:32.520]  看什麼?
[00:20:32.520 --> 00:20:33.520]  所以
[00:20:33.520 --> 00:20:35.520]  低頭讀聖經
[00:20:35.520 --> 00:20:36.520]  是不是?
[00:20:36.520 --> 00:20:38.520]  舉頭
[00:20:38.520 --> 00:20:40.520]  望耶穌
[00:20:40.520 --> 00:20:41.520]  姐妹
[00:20:41.520 --> 00:20:43.520]  這樣你靈魅才會成長
[00:20:43.520 --> 00:20:45.520]  你經常對著手機
[00:20:45.520 --> 00:20:47.520]  帶給你什麼?
[00:20:47.520 --> 00:20:49.520]  未必一定是開心事
[00:20:49.520 --> 00:20:51.520]  可能煩惱也不一定
[00:20:51.520 --> 00:20:54.520]  在基督徒裡成為一個新造的人
[00:20:54.520 --> 00:20:55.520]  神已經虛了
[00:20:55.520 --> 00:20:58.520]  以西傑書第36章276節
[00:20:58.520 --> 00:20:59.520]  聖經這樣說
[00:20:59.520 --> 00:21:02.520]  我也要賜給他們一個新心
[00:21:02.520 --> 00:21:04.520]  新的心
[00:21:04.520 --> 00:21:06.520]  這個不是換心手術
[00:21:06.520 --> 00:21:10.520]  這是上帝的手術
[00:21:10.520 --> 00:21:13.520]  將新的靈放在他們裡面
[00:21:13.520 --> 00:21:15.520]  又從你的肉體中
[00:21:15.520 --> 00:21:17.520]  除掉什麼心?
[00:21:17.520 --> 00:21:20.520]  你的心很硬嗎?
[00:21:20.520 --> 00:21:22.520]  如果你的心硬到這種程度
[00:21:22.520 --> 00:21:25.520]  差不多一定要換手術
[00:21:25.520 --> 00:21:27.520]  賜給他們一個肉心
[00:21:27.520 --> 00:21:29.520]  神知道我們的光景
[00:21:29.520 --> 00:21:32.520]  外體會一直徘徊
[00:21:32.520 --> 00:21:33.520]  所以當你身體上
[00:21:33.520 --> 00:21:35.520]  機能上慢慢衰退的時候
[00:21:35.520 --> 00:21:37.520]  不要為那些事情太過擔心
[00:21:37.520 --> 00:21:39.520]  不是不需要關注
[00:21:39.520 --> 00:21:40.520]  是嗎?
[00:21:40.520 --> 00:21:42.520]  需要保健
[00:21:42.520 --> 00:21:43.520]  但是沒辦法的時候
[00:21:43.520 --> 00:21:45.520]  也沒辦法了
[00:21:45.520 --> 00:21:46.520]  是嗎?
[00:21:46.520 --> 00:21:48.520]  這是就座而來的
[00:21:48.520 --> 00:21:51.520]  當犯罪之後的結果
[00:21:51.520 --> 00:21:52.520]  是嗎?
[00:21:52.520 --> 00:21:54.520]  如果每個人都說祈禱都不會死
[00:21:54.520 --> 00:21:57.520]  我想心靈堂已經滿座很久了
[00:21:57.520 --> 00:21:59.520]  是嗎?
[00:21:59.520 --> 00:22:00.520]  感謝主
[00:22:00.520 --> 00:22:02.520]  將新的心,新的靈放在他們裡面
[00:22:02.520 --> 00:22:04.520]  所以這是一個更新的生命
[00:22:04.520 --> 00:22:05.520]  弟兄姊妹
[00:22:05.520 --> 00:22:07.520]  當我們在神的面前
[00:22:07.520 --> 00:22:09.520]  得到一個新的生命之後
[00:22:09.520 --> 00:22:10.520]  要怎樣呢?
[00:22:10.520 --> 00:22:14.520]  在羅西書第三章第八到十節說
[00:22:14.520 --> 00:22:17.520]  但現在你們要棄絕這一切的事
[00:22:17.520 --> 00:22:20.520]  以及怒恨、憤怒、惡毒、誹謗
[00:22:20.520 --> 00:22:22.520]  並口中污穢的言語
[00:22:22.520 --> 00:22:24.520]  不要彼此釋放
[00:22:24.520 --> 00:22:28.520]  因你們已經脫去舊人和舊人的行為
[00:22:28.520 --> 00:22:30.520]  穿上了新人
[00:22:30.520 --> 00:22:33.520]  這新人在知識上漸漸更新
[00:22:33.520 --> 00:22:35.520]  正如做他主的形象
[00:22:35.520 --> 00:22:38.520]  我們要更新好像主的形象
[00:22:38.520 --> 00:22:41.520]  因為很難理解什麼叫做主的形象
[00:22:41.520 --> 00:22:42.520]  其實主的形象
[00:22:42.520 --> 00:22:44.520]  當耶穌基督復活之後
[00:22:44.520 --> 00:22:46.520]  將一個榮耀的身體顯明
[00:22:46.520 --> 00:22:48.520]  當耶穌基督未復活之前
[00:22:48.520 --> 00:22:49.520]  未死之前
[00:22:49.520 --> 00:22:52.520]  祂曾經在山上變貌
[00:22:52.520 --> 00:22:54.520]  讓彼得約翰雅各見過
[00:22:54.520 --> 00:22:56.520]  那個榮耀的形象是什麼?
[00:22:56.520 --> 00:22:59.520]  當使徒約翰在摸海盜的時候
[00:22:59.520 --> 00:23:01.520]  見到那位榮耀的主
[00:23:01.520 --> 00:23:04.520]  他覺得以前在登山變相他見過的
[00:23:04.520 --> 00:23:06.520]  這個很榮耀
[00:23:06.520 --> 00:23:07.520]  不會衰殘
[00:23:07.520 --> 00:23:09.520]  不會受尖污
[00:23:09.520 --> 00:23:11.520]  其實這裡說到
[00:23:11.520 --> 00:23:14.520]  不能扭壞、不能尖污、不能衰殘
[00:23:14.520 --> 00:23:16.520]  是我們今天在世上活著
[00:23:16.520 --> 00:23:19.520]  這個物質世界裡我們不可能體會到的
[00:23:19.520 --> 00:23:22.520]  你怎麼會不被尖污?
[00:23:22.520 --> 00:23:25.520]  你怎麼會不衰殘?
[00:23:25.520 --> 00:23:27.520]  你怎麼會不被扭壞?
[00:23:27.520 --> 00:23:29.520]  因為你不能理解
[00:23:29.520 --> 00:23:33.520]  但是內心卻可以一天比一天新
[00:23:33.520 --> 00:23:38.520]  你說有沒有可能我的內心不受尖污?
[00:23:38.520 --> 00:23:40.520]  最近我看一本書
[00:23:40.520 --> 00:23:42.520]  熟齡的戰爭
[00:23:42.520 --> 00:23:45.520]  認識熟齡的爭執的一本書
[00:23:45.520 --> 00:23:49.520]  作者提出一點很具體
[00:23:49.520 --> 00:23:51.520]  當撒旦要攻擊我們的時候
[00:23:51.520 --> 00:23:53.520]  攻擊不了的
[00:23:53.520 --> 00:23:55.520]  撒旦要迷惑我們的時候
[00:23:55.520 --> 00:23:57.520]  分分鐘跌倒的
[00:23:57.520 --> 00:23:58.520]  用分分鐘這個字
[00:23:58.520 --> 00:24:01.520]  他有一次年輕的時候
[00:24:01.520 --> 00:24:04.520]  他有一次去教會聚會
[00:24:04.520 --> 00:24:05.520]  去祈禱會
[00:24:05.520 --> 00:24:13.520]  他說教會附近是色情場所的地區
[00:24:13.520 --> 00:24:15.520]  他走過的時候
[00:24:15.520 --> 00:24:17.520]  有位很漂亮的女生
[00:24:17.520 --> 00:24:19.520]  跟他小笑
[00:24:19.520 --> 00:24:21.520]  眨了眼睛
[00:24:21.520 --> 00:24:23.520]  他說今天他不會理睬他
[00:24:23.520 --> 00:24:24.520]  他不會理睬他
[00:24:24.520 --> 00:24:25.520]  他就進去教會
[00:24:25.520 --> 00:24:29.520]  他坐在祈禱會要祈禱的時候
[00:24:29.520 --> 00:24:31.520]  那個衰影不是善影
[00:24:31.520 --> 00:24:36.520]  就出來了
[00:24:36.520 --> 00:24:38.520]  人的系統是這樣的
[00:24:38.520 --> 00:24:40.520]  你吸收到什麼
[00:24:40.520 --> 00:24:42.520]  魔鬼就誘惑他
[00:24:42.520 --> 00:24:43.520]  不是誘惑他
[00:24:43.520 --> 00:24:45.520]  你想一下剛才那件事
[00:24:45.520 --> 00:24:46.520]  我想一下那件事
[00:24:46.520 --> 00:24:47.520]  我祈禱的時候
[00:24:47.520 --> 00:24:49.520]  我要專注對著神的時候
[00:24:49.520 --> 00:24:55.520]  撒旦就用他眼球的感光系統
[00:24:55.520 --> 00:24:58.520]  用他腦袋的記憶系統
[00:24:58.520 --> 00:25:00.520]  就去出現一些東西
[00:25:00.520 --> 00:25:03.520]  來令他不是迷惑
[00:25:03.520 --> 00:25:04.520]  不是引誘他
[00:25:04.520 --> 00:25:07.520]  要迷惑他
[00:25:07.520 --> 00:25:08.520]  所以你會發覺
[00:25:08.520 --> 00:25:09.520]  為什麼很多時候
[00:25:09.520 --> 00:25:10.520]  我們一跪下祈禱的時候
[00:25:10.520 --> 00:25:12.520]  會有雜亂出來
[00:25:12.520 --> 00:25:13.520]  為什麼?
[00:25:13.520 --> 00:25:15.520]  迷惑你
[00:25:15.520 --> 00:25:16.520]  他說他就在這個時候
[00:25:16.520 --> 00:25:18.520]  奉主耶穌的名
[00:25:18.520 --> 00:25:20.520]  斥責那惡者
[00:25:20.520 --> 00:25:21.520]  要開聲
[00:25:21.520 --> 00:25:22.520]  他說不要用思想去想
[00:25:22.520 --> 00:25:23.520]  我奉耶穌的名
[00:25:23.520 --> 00:25:26.520]  吩咐你走
[00:25:26.520 --> 00:25:28.520]  在他這樣宣告的時候
[00:25:28.520 --> 00:25:32.520]  那個念頭就沒有了
[00:25:32.520 --> 00:25:33.520]  弟兄們
[00:25:33.520 --> 00:25:34.520]  姐妹們
[00:25:34.520 --> 00:25:35.520]  不要以為你今天
[00:25:35.520 --> 00:25:37.520]  回到新春崇拜你的腦袋
[00:25:37.520 --> 00:25:40.520]  在想壞事
[00:25:40.520 --> 00:25:41.520]  不要以為你看到的東西
[00:25:41.520 --> 00:25:46.520]  就過目不記得了
[00:25:46.520 --> 00:25:48.520]  你要奉主的名
[00:25:48.520 --> 00:25:50.520]  斥責那誘惑你
[00:25:50.520 --> 00:25:53.520]  迷惑你的人
[00:25:53.520 --> 00:25:55.520]  如果不是
[00:25:55.520 --> 00:25:58.520]  你是很容易跌倒的
[00:25:58.520 --> 00:26:01.520]  彼得跌倒過沒有?
[00:26:01.520 --> 00:26:03.520]  跌倒過
[00:26:03.520 --> 00:26:04.520]  弟兄姊妹
[00:26:04.520 --> 00:26:06.520]  今天我相信
[00:26:06.520 --> 00:26:08.520]  要棄絕這一切的事幹
[00:26:08.520 --> 00:26:10.520]  不是靠著你自己的力量
[00:26:10.520 --> 00:26:13.520]  是需要依靠聖靈的能力
[00:26:13.520 --> 00:26:15.520]  神將新的靈放在裡面
[00:26:15.520 --> 00:26:17.520]  給我們新的心
[00:26:17.520 --> 00:26:19.520]  以後我們的知識
[00:26:19.520 --> 00:26:21.520]  認識主的事情
[00:26:21.520 --> 00:26:23.520]  會一漸增加
[00:26:23.520 --> 00:26:25.520]  讓我們在我們的行為上面
[00:26:25.520 --> 00:26:27.520]  靠著主給我們的力量
[00:26:27.520 --> 00:26:30.520]  能夠勝過那惡者
[00:26:30.520 --> 00:26:32.520]  他攻擊不了你
[00:26:32.520 --> 00:26:35.520]  因為主說他要保護你
[00:26:35.520 --> 00:26:37.520]  山寨是我們的避難所
[00:26:37.520 --> 00:26:40.520]  但他卻會迷惑你
[00:26:40.520 --> 00:26:41.520]  這個迷惑
[00:26:41.520 --> 00:26:43.520]  不是單單這些壞事
[00:26:43.520 --> 00:26:45.520]  一些好的理論
[00:26:45.520 --> 00:26:46.520]  我說好的理論
[00:26:46.520 --> 00:26:48.520]  人看為好的理論
[00:26:48.520 --> 00:26:50.520]  一些人以為要向往的事情
[00:26:50.520 --> 00:26:52.520]  都可以迷惑你
[00:26:52.520 --> 00:26:56.520]  迷惑到你剛強壯膽去做都不一定
[00:26:56.520 --> 00:26:57.520]  弟兄姊妹
[00:26:57.520 --> 00:26:59.520]  今天這個世代
[00:26:59.520 --> 00:27:02.520]  是萬世戰爭已經來臨的世代
[00:27:02.520 --> 00:27:05.520]  撒旦要用各樣的方法來迷惑
[00:27:05.520 --> 00:27:08.520]  讓人慢慢對永恆失去盼望
[00:27:08.520 --> 00:27:10.520]  對神要給我們應許榮耀
[00:27:10.520 --> 00:27:13.520]  不再去關注
[00:27:13.520 --> 00:27:14.520]  弟兄姊妹
[00:27:14.520 --> 00:27:16.520]  我們這個身體
[00:27:16.520 --> 00:27:19.520]  既然是神所給我們的
[00:27:19.520 --> 00:27:22.520]  既然我們這個身體又會衰殘
[00:27:22.520 --> 00:27:23.520]  那怎麼辦呢?
[00:27:23.520 --> 00:27:25.520]  基督耶穌裡面
[00:27:25.520 --> 00:27:27.520]  祂可以將我們更新
[00:27:27.520 --> 00:27:29.520]  既然要更新的時候
[00:27:29.520 --> 00:27:34.520]  要留意你的身體應該成為一個榮耀神的身體
[00:27:34.520 --> 00:27:36.520]  哥倫多前書第六章二十節
[00:27:36.520 --> 00:27:40.520]  大家都讀過不少次數
[00:27:40.520 --> 00:27:41.520]  怎麼說呢?
[00:27:41.520 --> 00:27:43.520]  一起讀
[00:27:43.520 --> 00:27:46.520]  因為你們是重價買來的
[00:27:46.520 --> 00:27:49.520]  所以要在你們的身子上榮耀神
[00:27:49.520 --> 00:27:52.520]  不是在你的靈魂上榮耀神
[00:27:52.520 --> 00:27:55.520]  是在你的身體上面
[00:27:55.520 --> 00:27:57.520]  你的身體包括你的口
[00:27:57.520 --> 00:27:58.520]  包括你的眼
[00:27:58.520 --> 00:28:00.520]  包括你的耳
[00:28:00.520 --> 00:28:01.520]  包括你的手
[00:28:01.520 --> 00:28:04.520]  包括你的腳
[00:28:04.520 --> 00:28:10.520]  你仍然有這個自由去控制你的眼、耳、口、鼻去做事
[00:28:10.520 --> 00:28:11.520]  是不是?
[00:28:11.520 --> 00:28:12.520]  但如果成為新做的人
[00:28:12.520 --> 00:28:14.520]  新的理論在裡面的時候
[00:28:14.520 --> 00:28:17.520]  我們所做一切的事幹
[00:28:17.520 --> 00:28:18.520]  要怎麼樣呢?
[00:28:18.520 --> 00:28:21.520]  哥倫多前書第十章三十一節
[00:28:21.520 --> 00:28:22.520]  一起讀
[00:28:22.520 --> 00:28:26.520]  所以你們或吃或喝
[00:28:26.520 --> 00:28:30.520]  無論做什麼都要為榮耀神而做
[00:28:30.520 --> 00:28:34.520]  這句是不是真的為我們中國人而寫的呢?
[00:28:34.520 --> 00:28:37.520]  最重要是飲食
[00:28:37.520 --> 00:28:38.520]  是不是?
[00:28:38.520 --> 00:28:40.520]  所以你吃什麼
[00:28:40.520 --> 00:28:41.520]  喝什麼
[00:28:41.520 --> 00:28:43.520]  都要留意
[00:28:43.520 --> 00:28:45.520]  不要說隨便吧
[00:28:45.520 --> 00:28:46.520]  捧場作慶
[00:28:46.520 --> 00:28:47.520]  是不是?
[00:28:47.520 --> 00:28:49.520]  捧場作慶
[00:28:49.520 --> 00:28:52.520]  就這樣跪下了
[00:28:52.520 --> 00:28:54.520]  哎呀!三缺一
[00:28:54.520 --> 00:28:55.520]  是不是?
[00:28:55.520 --> 00:28:57.520]  捧場作慶是什麼呢?
[00:28:57.520 --> 00:29:00.520]  無論做什麼事幹
[00:29:00.520 --> 00:29:02.520]  都要為什麼呢?
[00:29:02.520 --> 00:29:03.520]  榮耀神
[00:29:03.520 --> 00:29:06.520]  如果在今時今日在地上生活的時候
[00:29:06.520 --> 00:29:10.520]  你沒有一個榮耀神的意識在心中
[00:29:10.520 --> 00:29:14.520]  那你猜你會做出什麼呢?
[00:29:14.520 --> 00:29:17.520]  因為世人都犯了罪
[00:29:17.520 --> 00:29:21.520]  規決了神的榮耀
[00:29:21.520 --> 00:29:23.520]  什麼叫世人呢?
[00:29:23.520 --> 00:29:24.520]  容香我這麼說
[00:29:24.520 --> 00:29:31.520]  很多人的地方就叫世人
[00:29:31.520 --> 00:29:40.520]  很多人的地方就叫世人
[00:29:40.520 --> 00:29:45.520]  昨天你猜尖沙咀寶樂巷25號人多嗎?
[00:29:45.520 --> 00:29:53.520]  還是九龍地鐵站的人多呢?
[00:29:53.520 --> 00:29:56.520]  你猜年初三沙田那裡的人多嗎?
[00:29:56.520 --> 00:30:00.520]  還是這裡的人多呢?
[00:30:00.520 --> 00:30:03.520]  弟子們無論吃什麼喝什麼
[00:30:03.520 --> 00:30:05.520]  或者榮耀神的時候
[00:30:05.520 --> 00:30:08.520]  是我們心中的主點
[00:30:08.520 --> 00:30:10.520]  如果我們有這個思念的時候
[00:30:10.520 --> 00:30:11.520]  弟子們有很多事
[00:30:11.520 --> 00:30:13.520]  你應該做你就會做
[00:30:13.520 --> 00:30:16.520]  不應該做你就不會做
[00:30:16.520 --> 00:30:18.520]  求主幫助我們
[00:30:18.520 --> 00:30:21.520]  藉著什麼來明顯將這件事情呢?
[00:30:21.520 --> 00:30:23.520]  話說第六章第四節
[00:30:23.520 --> 00:30:27.520]  所以我們藉著洗禮歸入死和他一同埋葬
[00:30:27.520 --> 00:30:30.520]  願使我們一舉一動有新生的陽色
[00:30:30.520 --> 00:30:35.520]  就像基督傑作父的榮耀從死裡復活一樣
[00:30:35.520 --> 00:30:41.520]  基督徒的洗禮其實是一個行為的表徵
[00:30:41.520 --> 00:30:42.520]  這個表徵就是說
[00:30:42.520 --> 00:30:44.520]  我願意與基督一同埋葬
[00:30:44.520 --> 00:30:46.520]  一同復活
[00:30:46.520 --> 00:30:48.520]  這個復活之後
[00:30:48.520 --> 00:30:50.520]  有基督的榮耀的身體
[00:30:50.520 --> 00:30:53.520]  當然我們洗禮上來之後
[00:30:53.520 --> 00:30:56.520]  那個身體不像耶穌那樣可以穿牆過壁
[00:30:56.520 --> 00:30:57.520]  No!
[00:30:57.520 --> 00:31:01.520]  但是我們需要在新的更新裡面
[00:31:01.520 --> 00:31:03.520]  活出基督的陽色
[00:31:03.520 --> 00:31:06.520]  以至能夠人見到我們
[00:31:06.520 --> 00:31:10.520]  將榮耀歸給我們在天上的父
[00:31:10.520 --> 00:31:13.520]  所以羅馬書第十二章
[00:31:13.520 --> 00:31:14.520]  一到二節聖經這樣說
[00:31:14.520 --> 00:31:16.520]  我們一起讀好嗎?
[00:31:16.520 --> 00:31:17.520]  所以弟兄們
[00:31:17.520 --> 00:31:19.520]  我以神的慈悲勸你們
[00:31:19.520 --> 00:31:21.520]  將身體見上
[00:31:21.520 --> 00:31:23.520]  當作活祭
[00:31:23.520 --> 00:31:31.520]  不要效法這個世界
[00:31:31.520 --> 00:31:34.520]  只要心意更新而變化
[00:31:34.520 --> 00:31:37.520]  叫你們測驗何謂神的善良
[00:31:37.520 --> 00:31:40.520]  順傳和可喜悅的旨意
[00:31:40.520 --> 00:31:43.520]  明白尋求神的旨意
[00:31:43.520 --> 00:31:45.520]  弟兄們
[00:31:45.520 --> 00:31:49.520]  不可能也很難
[00:31:49.520 --> 00:31:51.520]  你只是單單聽一聽道
[00:31:51.520 --> 00:31:54.520]  你就知道神的旨意如何
[00:31:54.520 --> 00:31:56.520]  你不單止聽了
[00:31:56.520 --> 00:32:00.520]  還有你可能生活上要去經歷
[00:32:00.520 --> 00:32:02.520]  神是不是可信的?
[00:32:02.520 --> 00:32:04.520]  耶和華是不是以辣的?
[00:32:04.520 --> 00:32:05.520]  耶和華是不是以辣的?
[00:32:05.520 --> 00:32:07.520]  即是預備的神
[00:32:07.520 --> 00:32:10.520]  神的同在是不是這麼真實的?
[00:32:10.520 --> 00:32:12.520]  在你生活中間要經歷
[00:32:12.520 --> 00:32:13.520]  不單止經歷
[00:32:13.520 --> 00:32:15.520]  更重要的是
[00:32:15.520 --> 00:32:17.520]  你向祂祈求的時候
[00:32:17.520 --> 00:32:21.520]  祂是不是垂聽?
[00:32:21.520 --> 00:32:26.520]  神的旨意是透過聖經向我們顯明
[00:32:26.520 --> 00:32:29.520]  神的旨意是透過祂所創造的大自然
[00:32:29.520 --> 00:32:32.520]  這本啟示向我們顯明
[00:32:32.520 --> 00:32:34.520]  你看看日出日落
[00:32:34.520 --> 00:32:35.520]  你看看大自然
[00:32:35.520 --> 00:32:37.520]  你會覺得神真的很奇妙
[00:32:37.520 --> 00:32:40.520]  我自己很多時候這樣想
[00:32:40.520 --> 00:32:42.520]  在這個煩躁的世界中間
[00:32:42.520 --> 00:32:45.520]  如果你找些時間能夠安靜
[00:32:45.520 --> 00:32:47.520]  躺在青草地
[00:32:47.520 --> 00:32:49.520]  安潔在溪水旁
[00:32:49.520 --> 00:32:51.520]  好像一隻羊一樣
[00:32:51.520 --> 00:32:53.520]  不用擔心那麼多
[00:32:53.520 --> 00:32:55.520]  原來羊呢
[00:32:55.520 --> 00:32:58.520]  有一次我聽一個人這樣說
[00:32:58.520 --> 00:33:01.520]  他說在紐西蘭
[00:33:01.520 --> 00:33:03.520]  有些人很大很多草地
[00:33:03.520 --> 00:33:06.520]  他說他不用用剷草機
[00:33:06.520 --> 00:33:08.520]  他養幾隻羊就搞定了
[00:33:08.520 --> 00:33:10.520]  他們會給他吃乾淨
[00:33:10.520 --> 00:33:12.520]  是這樣的
[00:33:12.520 --> 00:33:13.520]  清除
[00:33:13.520 --> 00:33:15.520]  今日求主讓我們
[00:33:15.520 --> 00:33:18.520]  不單單自己在這個世界上活著
[00:33:18.520 --> 00:33:20.520]  也讓我們有能力
[00:33:20.520 --> 00:33:22.520]  去清除一些雜物
[00:33:22.520 --> 00:33:25.520]  因為這個是需要心意更新變化
[00:33:25.520 --> 00:33:27.520]  問題就在這裡
[00:33:27.520 --> 00:33:29.520]  怎樣知道怎樣走
[00:33:29.520 --> 00:33:31.520]  新一年
[00:33:31.520 --> 00:33:33.520]  接下來一年
[00:33:33.520 --> 00:33:35.520]  我們要怎樣走怎樣做
[00:33:35.520 --> 00:33:38.520]  彼得前書第一章二十三節聖經這樣說
[00:33:38.520 --> 00:33:40.520]  你們夢了重生
[00:33:40.520 --> 00:33:43.520]  不是由於能壞的種子
[00:33:43.520 --> 00:33:45.520]  也是由於不能壞的種子
[00:33:45.520 --> 00:33:49.520]  是藉著神活潑常存的道
[00:33:49.520 --> 00:33:52.520]  藉著神活潑常存的道
[00:33:52.520 --> 00:33:54.520]  神的道
[00:33:54.520 --> 00:33:55.520]  活潑的
[00:33:55.520 --> 00:33:57.520]  有功效的
[00:33:57.520 --> 00:33:59.520]  在你們的聖經上
[00:33:59.520 --> 00:34:01.520]  總之要用點時間
[00:34:01.520 --> 00:34:04.520]  如果你不好好的在神的話語裡面
[00:34:04.520 --> 00:34:06.520]  打好基礎
[00:34:06.520 --> 00:34:08.520]  我很肯定
[00:34:08.520 --> 00:34:10.520]  用肯定這個詞
[00:34:10.520 --> 00:34:12.520]  當迷惑來到的時候
[00:34:12.520 --> 00:34:14.520]  你不懂得分辨
[00:34:14.520 --> 00:34:17.520]  當有思念來到的時候
[00:34:17.520 --> 00:34:19.520]  你沒有能力去抗拒
[00:34:19.520 --> 00:34:22.520]  你不能夠整天做一個
[00:34:22.520 --> 00:34:24.520]  屢敗屢戰的基督徒
[00:34:24.520 --> 00:34:27.520]  你還要做一個靠主得勝的基督徒
[00:34:27.520 --> 00:34:29.520]  一個榮耀的
[00:34:29.520 --> 00:34:31.520]  可以得著不能扭壞
[00:34:31.520 --> 00:34:33.520]  不能玷污不能衰殘的
[00:34:33.520 --> 00:34:37.520]  神為我們預備了的基業
[00:34:37.520 --> 00:34:38.520]  這個基業
[00:34:38.520 --> 00:34:40.520]  是神所賜的
[00:34:40.520 --> 00:34:42.520]  不是你的能力
[00:34:42.520 --> 00:34:44.520]  不是你的才幹
[00:34:44.520 --> 00:34:47.520]  不是你自己努力可以爭取到的
[00:34:47.520 --> 00:34:49.520]  是恩典來的
[00:34:49.520 --> 00:34:51.520]  好像我們的救恩是恩典來的
[00:34:51.520 --> 00:34:53.520]  不單止於是
[00:34:53.520 --> 00:34:55.520]  這個得基業的憑據
[00:34:55.520 --> 00:34:57.520]  今天已經給了我們了
[00:34:57.520 --> 00:34:59.520]  聖靈在我們心中
[00:34:59.520 --> 00:35:01.520]  聖靈在我們心裡面
[00:35:01.520 --> 00:35:03.520]  在我們將來得
[00:35:03.520 --> 00:35:05.520]  這個神的應許憑據救恩
[00:35:05.520 --> 00:35:08.520]  一個最肯定的基礎
[00:35:08.520 --> 00:35:11.520]  一個叫做是
[00:35:11.520 --> 00:35:13.520]  應許來的
[00:35:13.520 --> 00:35:16.520]  這個基業是眾聖徒
[00:35:16.520 --> 00:35:18.520]  包括你和我
[00:35:18.520 --> 00:35:22.520]  和樂意遵行神說話的人
[00:35:22.520 --> 00:35:24.520]  神為我們預備了
[00:35:24.520 --> 00:35:26.520]  所以在新的一年開始
[00:35:26.520 --> 00:35:30.520]  你想不想力救上身
[00:35:30.520 --> 00:35:32.520]  你期盼的身會變舊
[00:35:32.520 --> 00:35:35.520]  但內心一日身似一天的身
[00:35:35.520 --> 00:35:37.520]  不會舊
[00:35:37.520 --> 00:35:39.520]  你會更加
[00:35:39.520 --> 00:35:41.520]  不單止愛主,渴慕主
[00:35:41.520 --> 00:35:43.520]  會更加像主
[00:35:43.520 --> 00:35:44.520]  到有一天
[00:35:44.520 --> 00:35:46.520]  神應許了給我們
[00:35:46.520 --> 00:35:50.520]  要我們如基督一同承受
[00:35:50.520 --> 00:35:53.520]  在永生裡面得到那種榮耀
[00:35:53.520 --> 00:35:55.520]  求主賜福
