
[00:00:00.000 --> 00:00:05.120]  今天我們會繼續講到以利亞港島系列
[00:16:32.120 --> 00:16:35.120]  就將Solitude and Quietness
[00:16:35.120 --> 00:16:37.120]  即是獨處和安靜
[00:16:37.120 --> 00:16:39.120]  放在前面的兩章
[00:16:39.120 --> 00:16:41.120]  這本書有什麼特別呢
[00:16:41.120 --> 00:16:44.120]  其實教我們獨處和安靜的書很多
[00:16:44.120 --> 00:16:46.120]  但這本書是其中一本
[00:16:46.120 --> 00:16:49.120]  將獨處和安靜和福音連在一起
[00:16:49.120 --> 00:16:53.120]  我以前對獨處和安靜有一個錯誤的了解
[00:16:53.120 --> 00:16:56.120]  我並不是一個活躍開力的人
[00:16:56.120 --> 00:16:58.120]  我是可以停下來的
[00:16:58.120 --> 00:17:00.120]  我比較忠誠一點
[00:17:00.120 --> 00:17:02.120]  我可動可靜
[00:17:02.120 --> 00:17:05.120]  我可以很衝亦可以很安靜
[00:17:05.120 --> 00:17:07.120]  所以我是可以停下來的
[00:17:07.120 --> 00:17:09.120]  對於那些停下來的人
[00:17:09.120 --> 00:17:10.120]  你完全停不下來的
[00:17:10.120 --> 00:17:11.120]  你很driven的
[00:17:11.120 --> 00:17:13.120]  你一停下來就很混亂
[00:17:13.120 --> 00:17:14.120]  對於那些人來說
[00:17:14.120 --> 00:17:16.120]  可能獨處和安靜比較難一點
[00:17:16.120 --> 00:17:18.120]  但因為我不是那種人
[00:17:18.120 --> 00:17:19.120]  所以我從信主之後
[00:17:19.120 --> 00:17:20.120]  我一直都不覺得
[00:17:20.120 --> 00:17:22.120]  我是一個很難獨處安靜的人
[00:17:22.120 --> 00:17:24.120]  我覺得這方面我做得挺好的
[00:17:24.120 --> 00:17:26.120]  但我讀完Dallas Wheeler這本書
[00:17:26.120 --> 00:17:29.120]  就覺得我有一個錯誤的觀念
[00:17:29.120 --> 00:17:32.120]  我就以為原來我能夠停下來
[00:17:32.120 --> 00:17:35.120]  就代表我懂得獨處和安靜
[00:17:35.120 --> 00:17:37.120]  我發覺原來不是
[00:17:37.120 --> 00:17:40.120]  因為有時我是行動上停下來
[00:17:40.120 --> 00:17:41.120]  因為我
[00:17:41.120 --> 00:17:45.120]  我以前是一個內向的人
[00:17:45.120 --> 00:17:47.120]  如果這個是中間最忠誠
[00:17:47.120 --> 00:17:50.120]  我以前是偏內向百分之八十
[00:17:50.120 --> 00:17:52.120]  我以前做的性格測試
[00:17:52.120 --> 00:17:54.120]  但三個星期前做
[00:17:54.120 --> 00:17:56.120]  我的測試是偏向
[00:17:56.120 --> 00:17:58.120]  今天我們會繼續
[00:17:58.120 --> 00:18:00.120]  來到這個多一點
[00:18:00.120 --> 00:18:01.120]  所以我已經成功
[00:18:01.120 --> 00:18:03.120]  將自己從內向變成外向
[00:18:03.120 --> 00:18:05.120]  感謝神
[00:18:05.120 --> 00:18:07.120]  這個不是變叫expand
[00:18:07.120 --> 00:18:09.120]  personality可以expand
[00:18:09.120 --> 00:18:13.120]  所以我原來是一個內向的人
[00:18:13.120 --> 00:18:15.120]  我可以隨時停下來
[00:18:15.120 --> 00:18:17.120]  我喜歡自己躲在家裡
[00:18:17.120 --> 00:18:20.120]  但後來Dallas Wheeler躲在家裡
[00:18:20.120 --> 00:18:22.120]  只能代表你是個宅男
[00:18:22.120 --> 00:18:24.120]  不代表你懂得獨處和安靜
[00:18:24.120 --> 00:18:25.120]  我告訴你為什麼
[00:18:25.120 --> 00:18:27.120]  因為這本書說了一句
[00:18:27.120 --> 00:18:28.120]  是直接擊中我
[00:18:28.120 --> 00:18:30.120]  他說extrovert
[00:18:30.120 --> 00:18:31.120]  通常是停不下來的
[00:18:31.120 --> 00:18:33.120]  好到不斷要搜索
[00:18:33.120 --> 00:18:34.120]  不斷要做事
[00:18:34.120 --> 00:18:37.120]  但extrovert會停下來
[00:18:37.120 --> 00:18:39.120]  physically停下來
[00:18:39.120 --> 00:18:41.120]  但自己騙自己說自己懂得獨處
[00:18:41.120 --> 00:18:42.120]  不是的
[00:18:42.120 --> 00:18:43.120]  因為你停下來的時候
[00:18:43.120 --> 00:18:47.120]  你發覺腦海裡的imagination正在動
[00:18:47.120 --> 00:18:49.120]  introvert可以單獨獨處
[00:18:49.120 --> 00:18:52.120]  是因為我們的imagination很強
[00:18:52.120 --> 00:18:53.120]  我停下來的時候
[00:18:53.120 --> 00:18:54.120]  不覺得悶
[00:18:54.120 --> 00:18:56.120]  是因為這裡正在動
[00:18:56.120 --> 00:18:59.120]  不斷幻想著一個不同的角度
[00:18:59.120 --> 00:19:01.120]  這個是another world
[00:19:01.120 --> 00:19:02.120]  我不知道你有沒有試過
[00:19:02.120 --> 00:19:04.120]  我的imagination很強
[00:19:04.120 --> 00:19:07.120]  imagination根據Dallas Wheeler所分享
[00:19:07.120 --> 00:19:11.120]  imagination都是分幾種
[00:19:11.120 --> 00:19:14.120]  通常主題都差不多
[00:19:14.120 --> 00:19:16.120]  要麼就幻想你是很強的人
[00:19:16.120 --> 00:19:17.120]  有超能力
[00:19:17.120 --> 00:19:20.120]  要麼就幻想你是superhero
[00:19:20.120 --> 00:19:22.120]  要麼就幻想你是一個很漂亮的老婆
[00:19:22.120 --> 00:19:25.120]  要麼就幻想你是一輛名車
[00:19:25.120 --> 00:19:27.120]  要麼就幻想你的影響力很大
[00:19:27.120 --> 00:19:30.120]  要麼就幻想你可以隨時炒老闆魷魚
[00:19:30.120 --> 00:19:32.120]  總是圍繞著這些主題
[00:19:32.120 --> 00:19:34.120]  他有解釋
[00:19:34.120 --> 00:19:37.120]  其實你知道人離開了神之後
[00:19:37.120 --> 00:19:39.120]  不可以赤身露體
[00:19:39.120 --> 00:19:41.120]  一定要找些東西遮蓋
[00:19:41.120 --> 00:19:42.120]  遮醜
[00:19:42.120 --> 00:19:45.120]  extrovert就用行動來遮蓋
[00:19:45.120 --> 00:19:47.120]  不斷去social
[00:19:47.120 --> 00:19:49.120]  不斷去考多個degree
[00:19:49.120 --> 00:19:50.120]  做多點事
[00:19:50.120 --> 00:19:52.120]  performance driven
[00:19:52.120 --> 00:19:54.120]  extrovert用什麼遮呢
[00:19:54.120 --> 00:19:55.120]  你不要以為extrovert停下來
[00:19:55.120 --> 00:19:56.120]  他沒有遮
[00:19:56.120 --> 00:19:58.120]  有 用這裡在遮
[00:19:58.120 --> 00:20:02.120]  我們在幻想的角度不斷在遮醜
[00:20:02.120 --> 00:20:04.120]  有個歌手叫楊宗偉
[00:20:04.120 --> 00:20:05.120]  他唱一首歌
[00:20:05.120 --> 00:20:08.120]  特別講到單身男人背後的內心世界
[00:20:08.120 --> 00:20:10.120]  有句歌詞很特別
[00:20:10.120 --> 00:20:11.120]  歌詞是這樣說
[00:20:11.120 --> 00:20:14.120]  迎風起舞 月光愛慕
[00:20:14.120 --> 00:20:18.120]  我獨自為王在自己的角度
[00:20:18.120 --> 00:20:20.120]  很多時候我們停下來
[00:20:20.120 --> 00:20:22.120]  以為懂得獨處
[00:20:22.120 --> 00:20:23.120]  但這裡在動
[00:20:23.120 --> 00:20:28.120]  這裡在幻想你獨自為王在自己的角度
[00:20:28.120 --> 00:20:31.120]  所以後來當我practice solitude的時候
[00:20:31.120 --> 00:20:35.120]  我才發覺人是要經過很多重的障礙
[00:20:35.120 --> 00:20:39.120]  你一停下來 首先開頭的十分鐘一定停不下來
[00:20:39.120 --> 00:20:43.120]  你的腦還在動 還在想公司有什麼project還沒做完
[00:20:43.120 --> 00:20:45.120]  有什麼email還沒看
[00:20:45.120 --> 00:20:48.120]  有什麼家務還沒做
[00:20:48.120 --> 00:20:50.120]  總是在想這些東西
[00:20:50.120 --> 00:20:52.120]  這個還在動
[00:20:52.120 --> 00:20:54.120]  接著可能到了十分鐘之後
[00:20:54.120 --> 00:20:57.120]  終於這些都慢慢fade away
[00:20:57.120 --> 00:20:59.120]  你慢慢可以處理到
[00:20:59.120 --> 00:21:01.120]  進入了這個幻想的角度
[00:21:01.120 --> 00:21:07.120]  我也試過在幻想獨自為王在自己的角度的時候
[00:21:07.120 --> 00:21:10.120]  正當我在裡面翩翩起舞的時候
[00:21:10.120 --> 00:21:13.120]  接著你聽到聖靈有個聲音出來
[00:21:13.120 --> 00:21:15.120]  You are so stupid
[00:21:15.120 --> 00:21:17.120]  這個聲音出來 你就知道
[00:21:17.120 --> 00:21:20.120]  不再幻想了 連這個角度都沒有了
[00:21:20.120 --> 00:21:23.120]  就進入第三重了
[00:21:23.120 --> 00:21:24.120]  第三重很恐怖
[00:21:24.120 --> 00:21:27.120]  連幻想的角度都沒有了的時候
[00:21:27.120 --> 00:21:31.120]  你就發覺你要逼自己面對一樣東西
[00:21:31.120 --> 00:21:33.120]  就是原來你是赤身露體
[00:21:33.120 --> 00:21:36.120]  You have nothing
[00:21:36.120 --> 00:21:39.120]  不再有朋友圈 不再玩Facebook
[00:21:39.120 --> 00:21:41.120]  沒有任何的production
[00:21:41.120 --> 00:21:43.120]  沒有任何的performance
[00:21:43.120 --> 00:21:45.120]  你發覺You have nothing
[00:21:45.120 --> 00:21:47.120]  是很恐怖的
[00:21:47.120 --> 00:21:48.120]  所以Dallas Wheeler說
[00:21:48.120 --> 00:21:50.120]  他的書裡面有個quote
[00:21:50.120 --> 00:21:58.120]  We can only survive solitude if we cling to Christ
[00:21:58.120 --> 00:22:00.120]  所以在那個moment
[00:22:00.120 --> 00:22:03.120]  除非你是跟基督連結
[00:22:03.120 --> 00:22:05.120]  然後因為你跟基督連結
[00:22:05.120 --> 00:22:08.120]  基督的風聲變成你的風聲
[00:22:08.120 --> 00:22:12.120]  你一種平安喜樂好像活水一樣湧出來
[00:22:12.120 --> 00:22:13.120]  你就風聲了
[00:22:13.120 --> 00:22:14.120]  除非是這樣
[00:22:14.120 --> 00:22:15.120]  Otherwise
[00:22:15.120 --> 00:22:18.120]  沒有人可以連幻想的角度都沒有了
[00:22:18.120 --> 00:22:20.120]  然後可以獨處和安靜
[00:22:20.120 --> 00:22:23.120]  他說這個practice才是真正獨處安靜
[00:22:23.120 --> 00:22:25.120]  所以我誤會了很久
[00:22:25.120 --> 00:22:26.120]  我以為我懂
[00:22:26.120 --> 00:22:28.120]  但後來發覺不懂
[00:22:28.120 --> 00:22:29.120]  不懂怎麼辦呢
[00:22:29.120 --> 00:22:31.120]  就重新再practice
[00:22:31.120 --> 00:22:33.120]  去建立這個基納溪的培訓
[00:22:33.120 --> 00:22:37.120]  所以神帶領伊利亞去到基納溪
[00:22:37.120 --> 00:22:39.120]  其實是特別訓練她
[00:22:39.120 --> 00:22:41.120]  我和你都需要
[00:22:41.120 --> 00:22:46.120]  我兩個星期前在Semitism分享完
[00:22:46.120 --> 00:22:48.120]  有姐妹跟我說
[00:22:48.120 --> 00:22:51.120]  她現在正是落了這個光景
[00:22:51.120 --> 00:22:54.120]  其實她去到Semitism是想衝的
[00:22:54.120 --> 00:22:55.120]  我想去見堂
[00:22:55.120 --> 00:22:57.120]  正想衝的時候
[00:22:57.120 --> 00:22:58.120]  就得了一場病
[00:22:58.120 --> 00:23:00.120]  就不能動了
[00:23:00.120 --> 00:23:03.120]  神就在那時候把她拉下來
[00:23:03.120 --> 00:23:04.120]  她本來想衝
[00:23:04.120 --> 00:23:06.120]  但她說現在沒有辦法
[00:23:06.120 --> 00:23:08.120]  唯有被逼去到基納溪
[00:23:08.120 --> 00:23:11.120]  唯有在那裡獨處安靜
[00:23:11.120 --> 00:23:14.120]  重新跟神建立關係
[00:23:14.120 --> 00:23:17.120]  重新被拆毀再見了
[00:23:17.120 --> 00:23:19.120]  每一個人生命當中
[00:23:19.120 --> 00:23:21.120]  總是有一些live stage
[00:23:21.120 --> 00:23:23.120]  你會在基納溪
[00:23:23.120 --> 00:23:25.120]  你所需要知道的就是
[00:23:25.120 --> 00:23:27.120]  你要detect神的timing
[00:23:27.120 --> 00:23:28.120]  什麼時候
[00:23:28.120 --> 00:23:30.120]  如果神現在在你的live stage
[00:23:30.120 --> 00:23:31.120]  為你開很多的路
[00:23:31.120 --> 00:23:32.120]  很多的平台
[00:23:32.120 --> 00:23:34.120]  你有很多的影響力
[00:23:34.120 --> 00:23:35.120]  盡情地動
[00:23:35.120 --> 00:23:36.120]  盡情地去
[00:23:36.120 --> 00:23:37.120]  因為神已經開了路了
[00:23:37.120 --> 00:23:39.120]  珍惜那個機會
[00:23:39.120 --> 00:23:41.120]  但如果神現在在你的live stage
[00:23:41.120 --> 00:23:42.120]  是要你退下來
[00:23:42.120 --> 00:23:43.120]  離開人群
[00:23:43.120 --> 00:23:45.120]  去一個獨處安靜的地方
[00:23:45.120 --> 00:23:46.120]  你的基納溪
[00:23:46.120 --> 00:23:48.120]  你都要順從神
[00:23:48.120 --> 00:23:49.120]  順服
[00:23:49.120 --> 00:23:50.120]  在這段時間
[00:23:50.120 --> 00:23:52.120]  就真的享受那種安靜
[00:23:52.120 --> 00:23:54.120]  跟基督連結
[00:23:54.120 --> 00:23:56.120]  重新去rebuild你的屬靈生命
[00:23:56.120 --> 00:23:58.120]  你都有需要那個moment
[00:23:58.120 --> 00:24:00.120]  所以你只需要明白
[00:24:00.120 --> 00:24:01.120]  神在你身上
[00:24:01.120 --> 00:24:03.120]  這個moment的旨意是什麼
[00:24:03.120 --> 00:24:04.120]  就go with it
[00:24:04.120 --> 00:24:06.120]  我自己都經歷過我的基納溪
[00:24:06.120 --> 00:24:08.120]  也都經歷過神開路
[00:24:08.120 --> 00:24:09.120]  讓你去衝
[00:24:09.120 --> 00:24:10.120]  你兩邊都需要
[00:24:10.120 --> 00:24:13.120]  你所需要知道現在是什麼moment
[00:24:13.120 --> 00:24:14.120]  這是第一樣
[00:24:14.120 --> 00:24:16.120]  第二樣就是
[00:24:16.120 --> 00:24:17.120]  在這個抗疫的訓練
[00:24:17.120 --> 00:24:19.120]  除了獨處和安靜
[00:24:19.120 --> 00:24:22.120]  神都讓我們去經歷神很特殊的供應
[00:24:22.120 --> 00:24:27.120]  以利亞經歷就是這種的供應
[00:24:27.120 --> 00:24:29.120]  在聖經上十七章四到六節
[00:24:29.120 --> 00:24:30.120]  那裡說
[00:24:30.120 --> 00:24:32.120]  神對以利亞說
[00:24:32.120 --> 00:24:35.120]  你可以喝溪裡的水
[00:24:35.120 --> 00:24:38.120]  我已經命令烏鴉送食物
[00:24:38.120 --> 00:24:39.120]  到那裡給你吃
[00:24:39.120 --> 00:24:42.120]  以利亞聽從上主的命令
[00:24:42.120 --> 00:24:44.120]  去住在基納溪旁
[00:24:44.120 --> 00:24:47.120]  他喝溪裡的水
[00:24:47.120 --> 00:24:49.120]  烏鴉每天早晨和傍晚
[00:24:49.120 --> 00:24:52.120]  都送餅和肉來給他
[00:24:52.120 --> 00:24:54.120]  神用了兩種方式
[00:24:54.120 --> 00:24:59.120]  讓以利亞經歷他的供應
[00:24:59.120 --> 00:25:01.120]  然後建立他的信心
[00:25:01.120 --> 00:25:03.120]  雖然現在會有三年多乾旱
[00:25:03.120 --> 00:25:05.120]  但是你會什麼都不缺
[00:25:05.120 --> 00:25:07.120]  第一種方式是用自然的方式
[00:25:07.120 --> 00:25:09.120]  自然的意義
[00:25:09.120 --> 00:25:11.120]  基納溪神造的自然
[00:25:11.120 --> 00:25:12.120]  每個人都可以喝的
[00:25:12.120 --> 00:25:13.120]  沒什麼神奇
[00:25:13.120 --> 00:25:15.120]  只是有時候你找不到神
[00:25:15.120 --> 00:25:16.120]  就帶著你找到了
[00:25:16.120 --> 00:25:18.120]  這是自然的意義
[00:25:18.120 --> 00:25:21.120]  另一種就是超自然的意義
[00:25:21.120 --> 00:25:23.120]  超自然的方式
[00:25:23.120 --> 00:25:26.120]  就是透過烏鴉早晚
[00:25:26.120 --> 00:25:30.120]  來送餅和肉給他吃
[00:25:30.120 --> 00:25:33.120]  餅和肉代表什麼呢
[00:25:33.120 --> 00:25:34.120]  你去過以色列
[00:25:34.120 --> 00:25:37.120]  那些人吃的東西很單一
[00:25:37.120 --> 00:25:39.120]  任何一間餐館
[00:25:39.120 --> 00:25:42.120]  只要你點任何一個餐點
[00:25:42.120 --> 00:25:44.120]  都是餅和肉
[00:25:44.120 --> 00:25:46.120]  Pita bread BBQ
[00:25:46.120 --> 00:25:48.120]  沒有任何其他選擇
[00:25:48.120 --> 00:25:50.120]  所以餅和肉是當時中東
[00:25:50.120 --> 00:25:52.120]  typical的飲食
[00:25:52.120 --> 00:25:53.120]  但是你要明白
[00:25:53.120 --> 00:25:55.120]  現在說的是三千年前
[00:25:55.120 --> 00:25:58.120]  我們今天隨時可以燒烤
[00:25:58.120 --> 00:26:00.120]  但是三千年前
[00:26:00.120 --> 00:26:02.120]  不是平民百姓天天可以吃到肉
[00:26:02.120 --> 00:26:05.120]  只是皇帝天天可以吃到肉
[00:26:05.120 --> 00:26:07.120]  平民百姓不行
[00:26:07.120 --> 00:26:09.120]  所以先知在基納溪的伙食
[00:26:09.120 --> 00:26:10.120]  不差的
[00:26:10.120 --> 00:26:12.120]  皇宮的伙食
[00:26:12.120 --> 00:26:14.120]  天天都有肉和餅
[00:26:14.120 --> 00:26:19.120]  而且整個物流都很繁複
[00:26:19.120 --> 00:26:23.120]  我不知道以色列的食量有多少
[00:26:23.120 --> 00:26:25.120]  但是以我的食量
[00:26:25.120 --> 00:26:29.120]  一餐飯應該需要20隻烏鴉左右
[00:26:29.120 --> 00:26:31.120]  我不知道一隻烏鴉可以吃多少餅
[00:26:31.120 --> 00:26:33.120]  可能肉的嘴很小
[00:26:33.120 --> 00:26:35.120]  烏鴉差不多多少
[00:26:35.120 --> 00:26:38.120]  我想一餐應該需要20隻烏鴉
[00:26:38.120 --> 00:26:42.120]  如果早班晚班
[00:26:42.120 --> 00:26:44.120]  就需要40隻烏鴉
[00:26:44.120 --> 00:26:46.120]  40隻烏鴉又不可以七天要人做工
[00:26:46.120 --> 00:26:48.120]  有時有人休息又有輪班
[00:26:48.120 --> 00:26:51.120]  所以我說的是很多隻烏鴉
[00:26:51.120 --> 00:26:54.120]  神怎樣安排物流
[00:26:54.120 --> 00:26:56.120]  我不知道是派一個組長
[00:26:56.120 --> 00:26:58.120]  每個組跟我交10個人出來
[00:26:58.120 --> 00:27:00.120]  早班晚班
[00:27:00.120 --> 00:27:03.120]  總之準時就來到
[00:27:03.120 --> 00:27:05.120]  供應他食
[00:27:05.120 --> 00:27:08.120]  我在讀大學的時間
[00:27:08.120 --> 00:27:10.120]  有一段時間很窮
[00:27:10.120 --> 00:27:12.120]  因為被我的室友害
[00:27:12.120 --> 00:27:13.120]  他染上了賭癮
[00:27:13.120 --> 00:27:14.120]  經常問我借錢
[00:27:14.120 --> 00:27:15.120]  我又不懂說不
[00:27:15.120 --> 00:27:16.120]  借了錢給他
[00:27:16.120 --> 00:27:18.120]  搞到我自己飯都開不了
[00:27:18.120 --> 00:27:21.120]  那段時間我搬了五次屋
[00:27:21.120 --> 00:27:25.120]  其中一次住在一家八口的家庭
[00:27:25.120 --> 00:27:27.120]  他有間房租給我
[00:27:27.120 --> 00:27:29.120]  包租婆見我一個人
[00:27:29.120 --> 00:27:32.120]  他就說不要買米了
[00:27:32.120 --> 00:27:34.120]  吃我家的米
[00:27:34.120 --> 00:27:36.120]  我說好開心
[00:27:36.120 --> 00:27:37.120]  我煮飯
[00:27:37.120 --> 00:27:39.120]  他見我煮飯就說
[00:27:39.120 --> 00:27:40.120]  你今晚請客
[00:27:40.120 --> 00:27:42.120]  我說不是我一個人吃
[00:27:42.120 --> 00:27:44.120]  你覺得我食量很大嗎
[00:27:44.120 --> 00:27:45.120]  他說不是很大
[00:27:45.120 --> 00:27:48.120]  不過這是我們一家八口的食量
[00:27:48.120 --> 00:27:50.120]  從此之後他就說
[00:27:50.120 --> 00:27:52.120]  那你自己買米吧
[00:27:52.120 --> 00:27:55.120]  不過包租婆的老公非常好
[00:27:55.120 --> 00:27:59.120]  他在一家自助餐廳打工
[00:27:59.120 --> 00:28:01.120]  他見我一個人
[00:28:01.120 --> 00:28:04.120]  他說我冰箱特別留一格給你放東西
[00:28:04.120 --> 00:28:07.120]  他說我自助餐館
[00:28:07.120 --> 00:28:10.120]  每一晚都剩下很多食物
[00:28:10.120 --> 00:28:12.120]  他說你介不介意
[00:28:12.120 --> 00:28:14.120]  如果剩下有些我覺得好的
[00:28:14.120 --> 00:28:16.120]  我包裝回來
[00:28:16.120 --> 00:28:19.120]  然後放在我為你預備的那格冰箱
[00:28:19.120 --> 00:28:20.120]  你覺得可以嗎
[00:28:20.120 --> 00:28:21.120]  我說可以啊
[00:28:21.120 --> 00:28:23.120]  我完全需要
[00:28:23.120 --> 00:28:25.120]  所以我有大約半年的時間
[00:28:25.120 --> 00:28:27.120]  我的伙食費是零的
[00:28:27.120 --> 00:28:30.120]  我只要每天放學回家
[00:28:30.120 --> 00:28:31.120]  一打開冰箱
[00:28:31.120 --> 00:28:33.120]  一定有一包食物在裏面
[00:28:33.120 --> 00:28:36.120]  一定不是炒飯炒麵
[00:28:36.120 --> 00:28:37.120]  另外加幾個菜
[00:28:37.120 --> 00:28:38.120]  每晚都不同
[00:28:38.120 --> 00:28:40.120]  很多種類的
[00:28:40.120 --> 00:28:42.120]  有一天我上課
[00:28:42.120 --> 00:28:43.120]  上課上課
[00:28:43.120 --> 00:28:44.120]  快要放學
[00:28:44.120 --> 00:28:45.120]  肚子餓
[00:28:45.120 --> 00:28:46.120]  那天我不知道為什麼
[00:28:46.120 --> 00:28:48.120]  我特別想要炒麵
[00:28:48.120 --> 00:28:49.120]  我就和神祈禱
[00:28:49.120 --> 00:28:52.120]  如果今天打開冰箱有炒麵就好了
[00:28:52.120 --> 00:28:54.120]  我這樣祈禱
[00:28:54.120 --> 00:28:55.120]  回到家
[00:28:55.120 --> 00:28:57.120]  打開冰箱一看
[00:28:57.120 --> 00:28:59.120]  果然是炒麵
[00:28:59.120 --> 00:29:01.120]  你知道那一刻多感動
[00:29:01.120 --> 00:29:03.120]  因為那一刻你會突然明白
[00:29:03.120 --> 00:29:06.120]  神連你的胃口都知道
[00:29:06.120 --> 00:29:07.120]  神知道你需要什麼
[00:29:07.120 --> 00:29:10.120]  神也知道你今晚想吃什麼
[00:29:10.120 --> 00:29:13.120]  祂真的可以按照你的胃口供應
[00:29:13.120 --> 00:29:14.120]  是很感動的
[00:29:14.120 --> 00:29:18.120]  很多年後你想起都覺得很感動
[00:29:18.120 --> 00:29:20.120]  從此之後你就對神很有信心
[00:29:20.120 --> 00:29:22.120]  知道神完全知道你需要什麼
[00:29:22.120 --> 00:29:23.120]  什麼時候需要
[00:29:23.120 --> 00:29:25.120]  只是那半年時間
[00:29:25.120 --> 00:29:26.120]  到經濟好轉
[00:29:26.120 --> 00:29:27.120]  不需要的時候
[00:29:27.120 --> 00:29:28.120]  我又不知道為什麼
[00:29:28.120 --> 00:29:31.120]  自助餐館從此沒有剩食物
[00:29:31.120 --> 00:29:34.120]  回到家打開冰箱什麼都沒有
[00:29:34.120 --> 00:29:36.120]  那一刻很特別
[00:29:36.120 --> 00:29:40.120]  所以神有時候可以透過一些自然的方式
[00:29:40.120 --> 00:29:43.120]  又或者是超自然的方式
[00:29:43.120 --> 00:29:48.120]  去讓我們經歷到祂供應我們的需要
[00:29:48.120 --> 00:29:50.120]  你經歷過有一個好處
[00:29:50.120 --> 00:29:52.120]  就是從此之後
[00:29:52.120 --> 00:29:55.120]  你不再擔心為了吃什麼
[00:29:55.120 --> 00:29:58.120]  穿什麼 喝什麼而擔憂
[00:29:58.120 --> 00:30:01.120]  你可以全副的心機放在
[00:30:01.120 --> 00:30:02.120]  我可以怎樣為神
[00:30:02.120 --> 00:30:05.120]  活出一個更豐盛的生命
[00:30:05.120 --> 00:30:07.120]  因為我知道很多人
[00:30:07.120 --> 00:30:09.120]  是很想服侍神
[00:30:09.120 --> 00:30:14.120]  但是難處在於灣區的房貸
[00:30:14.120 --> 00:30:15.120]  因為沒有辦法
[00:30:15.120 --> 00:30:18.120]  我們很擔心我們夠不夠
[00:30:18.120 --> 00:30:20.120]  有時候擔心退休之後怎麼辦
[00:30:20.120 --> 00:30:23.120]  而我們一生人可能都忙忙碌碌
[00:30:23.120 --> 00:30:27.120]  就是為了滿足我們的不安全感
[00:30:27.120 --> 00:30:29.120]  讓我們覺得是夠的
[00:30:29.120 --> 00:30:32.120]  而我們青春的年華
[00:30:32.120 --> 00:30:36.120]  可能都沒有辦法專心為神做什麼
[00:30:36.120 --> 00:30:38.120]  但我覺得在我很年輕的時候經歷過
[00:30:38.120 --> 00:30:41.120]  讓我這一生可以自由出來
[00:30:41.120 --> 00:30:42.120]  不再擔心這些事
[00:30:42.120 --> 00:30:45.120]  可以一生多想想怎樣被神用
[00:30:45.120 --> 00:30:47.120]  我覺得是一個福分
[00:30:47.120 --> 00:30:51.120]  伊利亞在那三年也是被神造就
[00:30:51.120 --> 00:30:53.120]  而第三樣
[00:30:53.120 --> 00:30:55.120]  不單止這個特殊供應
[00:30:55.120 --> 00:30:58.120]  是讓他信神給他供應
[00:30:58.120 --> 00:31:00.120]  其實這個訓練
[00:31:00.120 --> 00:31:04.120]  都是一個拆毀和重建的訓練
[00:31:04.120 --> 00:31:06.120]  他是拆毀了他的驕傲
[00:31:06.120 --> 00:31:08.120]  因為一開始一出來
[00:31:08.120 --> 00:31:09.120]  很年輕就去到皇宮
[00:31:09.120 --> 00:31:13.120]  能夠和皇接觸是很大的福事
[00:31:13.120 --> 00:31:15.120]  但他馬上帶著基納溪
[00:31:15.120 --> 00:31:17.120]  然後拆毀他們的驕傲
[00:31:17.120 --> 00:31:20.120]  重建他們謙卑的品格
[00:31:20.120 --> 00:31:22.120]  對伊利亞來說
[00:31:22.120 --> 00:31:26.120]  要吃烏鴉丹尼的食物
[00:31:26.120 --> 00:31:29.120]  我們外邦人看起來是很神奇
[00:31:29.120 --> 00:31:31.120]  但對於以色列人來說
[00:31:31.120 --> 00:31:33.120]  對一個猶太人來說
[00:31:33.120 --> 00:31:35.120]  是要放下面子才可以的
[00:31:35.120 --> 00:31:37.120]  因為烏鴉對猶太人來說
[00:31:37.120 --> 00:31:39.120]  是不潔淨的動物
[00:31:39.120 --> 00:31:41.120]  我怎樣也是神人才知道
[00:31:41.120 --> 00:31:43.120]  我要墮落到要吃
[00:31:43.120 --> 00:31:46.120]  不潔淨的動物丹尼的食物
[00:31:46.120 --> 00:31:48.120]  而且大家知道烏鴉吃什麼嗎
[00:31:48.120 --> 00:31:50.120]  死屍嘛
[00:31:50.120 --> 00:31:53.120]  所以烏鴉丹尼的肉你敢不敢吃
[00:31:53.120 --> 00:31:54.120]  你要不要問問
[00:31:54.120 --> 00:31:56.120]  你的肉從哪裏來的
[00:31:56.120 --> 00:31:58.120]  Freshly killed 沒問題
[00:31:58.120 --> 00:32:00.120]  死了幾天了
[00:32:00.120 --> 00:32:02.120]  烏鴉又不會告訴你
[00:32:02.120 --> 00:32:03.120]  如果你說你的肉從哪裏來的
[00:32:03.120 --> 00:32:05.120]  烏鴉跟你說很闊
[00:32:05.120 --> 00:32:06.120]  那沒問題
[00:32:06.120 --> 00:32:08.120]  但他不會跟你說
[00:32:08.120 --> 00:32:10.120]  所以你要憑信心
[00:32:10.120 --> 00:32:13.120]  你知道這些動物是污穢的
[00:32:13.120 --> 00:32:15.120]  他丹尼的食物你未必信得過
[00:32:15.120 --> 00:32:17.120]  但你信不信得過神所供應的
[00:32:17.120 --> 00:32:19.120]  是沒問題的
[00:32:19.120 --> 00:32:21.120]  你可不可以放下你的面子
[00:32:21.120 --> 00:32:24.120]  仍然接受這個供應的方式
[00:32:24.120 --> 00:32:27.120]  我那半年要吃房東送來的飯
[00:32:27.120 --> 00:32:28.120]  我都要憑信心
