
[00:00:00.000 --> 00:00:02.280]  今天要和大家分享的經文是
[00:20:02.980 --> 00:20:05.620]  我們的信仰怎麼幫我們呢
[00:20:05.620 --> 00:20:08.140]  在重重的壓力和憂慮底下
[00:20:08.140 --> 00:20:10.860]  我們怎麼找到出路呢
[00:20:10.860 --> 00:20:13.380]  基督徒和微信的朋友都一樣
[00:20:13.380 --> 00:20:16.580]  都會遇到困難和苦難
[00:20:16.580 --> 00:20:21.380]  我們怎麼在這個大大小小的困難和苦難裡
[00:20:21.380 --> 00:20:25.220]  經歷上讓我們看到出路
[00:20:25.220 --> 00:20:26.620]  看到盼望
[00:20:26.620 --> 00:20:28.980]  看到平安呢
[00:20:28.980 --> 00:20:30.340]  在另一方面
[00:20:30.340 --> 00:20:31.980]  或者我們每個人都有機會
[00:20:31.980 --> 00:20:34.780]  跟別人有爭執有頂撞
[00:20:34.780 --> 00:20:37.020]  在這些爭執和頂撞裡
[00:20:37.020 --> 00:20:40.300]  我們不是彼此去報仇
[00:20:40.300 --> 00:20:41.140]  割席
[00:20:41.140 --> 00:20:42.620]  互不理睬
[00:20:42.620 --> 00:20:45.820]  而是願意有基督的心
[00:20:45.820 --> 00:20:48.460]  藉著聖靈的幫助
[00:20:48.460 --> 00:20:50.100]  我們去饒恕
[00:20:50.100 --> 00:20:54.180]  和帶來真正的悔改和復活
[00:20:54.180 --> 00:20:56.180]  在你身上這些真實的故事
[00:20:56.180 --> 00:20:58.860]  正正展現了你有基督的心
[00:20:58.860 --> 00:21:01.500]  有不一樣的眼光去看這個世界
[00:21:01.500 --> 00:21:05.420]  和靠著聖靈作出不同的行動
[00:21:05.420 --> 00:21:07.220]  讓你和未信者
[00:21:07.220 --> 00:21:09.660]  雖然現在在相同的處境底下
[00:21:09.660 --> 00:21:12.020]  在難關在焦慮的裡面
[00:21:12.020 --> 00:21:17.020]  你仍然擁有一份真實的平安和盼望
[00:21:17.020 --> 00:21:18.460]  相信我
[00:21:18.460 --> 00:21:20.700]  你真實的生命故事
[00:21:20.700 --> 00:21:23.500]  比長篇大論的講道
[00:21:23.500 --> 00:21:27.260]  更加吸引和感動人
[00:21:27.260 --> 00:21:29.180]  哥倫多前世第二章告訴我們
[00:21:29.180 --> 00:21:32.420]  要使你們的信不靠著人的智慧
[00:21:32.420 --> 00:21:36.420]  而是靠著上帝的大能
[00:21:36.420 --> 00:21:39.580]  福音的大能不是建立在人的智慧上
[00:21:39.580 --> 00:21:43.380]  而是建立在上帝的大能上
[00:21:43.380 --> 00:21:44.580]  所以鼓勵你
[00:21:44.580 --> 00:21:46.100]  也邀請你
[00:21:46.100 --> 00:21:47.580]  在這個星期找一個
[00:21:47.580 --> 00:21:50.660]  你一直很害怕和他講福音
[00:21:50.660 --> 00:21:52.980]  但你又很想和他講福音的人
[00:21:52.980 --> 00:21:56.220]  去分享你生命的故事
[00:21:56.220 --> 00:21:59.740]  邀請他來《量髮Cafe》
[00:21:59.740 --> 00:22:01.420]  順便和他說
[00:22:01.420 --> 00:22:02.860]  其實我也很害怕
[00:22:02.860 --> 00:22:04.820]  我不是很會說話
[00:22:04.820 --> 00:22:06.820]  不過我真的想和你分享
[00:22:06.820 --> 00:22:09.460]  耶穌怎樣幫過我
[00:22:09.460 --> 00:22:11.500]  和他分享之前
[00:22:11.500 --> 00:22:12.860]  你先祈禱
[00:22:12.860 --> 00:22:15.180]  靠神使用你
[00:22:15.180 --> 00:22:17.180]  更求聖靈在對方的心裡面
[00:22:17.180 --> 00:22:20.340]  安裝一個翻譯的應用程式
[00:22:20.340 --> 00:22:22.820]  讓他明白上帝的奧秘
[00:22:22.820 --> 00:22:24.820]  當你說完之後
[00:22:24.820 --> 00:22:29.500]  禱告將一切結果交給上帝
[00:22:29.500 --> 00:22:30.700]  好嗎?
[00:22:30.700 --> 00:22:32.180]  讓我們一起努力
[00:22:32.180 --> 00:22:33.900]  去興旺福音
[00:22:33.900 --> 00:22:38.900]  讓我們同心低頭祈禱
[00:22:38.900 --> 00:22:41.620]  親愛的天父多謝你
[00:22:41.620 --> 00:22:43.700]  因為是聖靈的啟示
[00:22:43.700 --> 00:22:46.660]  我們才能夠明白屬靈的事
[00:22:46.660 --> 00:22:48.380]  明白基督的愛
[00:22:48.380 --> 00:22:53.020]  以致我們可以稱呼你為「阿爸父」
[00:22:53.020 --> 00:22:56.020]  我們感謝你賜給我們有基督的心
[00:22:56.020 --> 00:22:58.020]  在充滿壓力和誘惑的城市
[00:22:58.020 --> 00:23:01.020]  有新的眼光去看周圍的事
[00:23:01.020 --> 00:23:03.020]  我們感謝你一直祝福
[00:23:03.020 --> 00:23:05.020]  帶領幫助我們
[00:23:05.020 --> 00:23:07.020]  我們懇求你去使用我們
[00:23:07.020 --> 00:23:09.020]  成為你福音的使者
[00:23:09.020 --> 00:23:11.020]  可以向身邊未信的親友
[00:23:11.020 --> 00:23:13.020]  輪舍去傳講
[00:23:13.020 --> 00:23:15.020]  你在我們身上的作為
[00:23:15.020 --> 00:23:17.020]  你怎樣幫過我們
[00:23:17.020 --> 00:23:19.020]  天父啊
[00:23:19.020 --> 00:23:20.020]  在未來一個星期
[00:23:20.020 --> 00:23:22.020]  我們願意作出行動
[00:23:22.020 --> 00:23:24.020]  不過我們很害怕
[00:23:24.020 --> 00:23:26.020]  很軟弱
[00:23:26.020 --> 00:23:27.020]  多謝你提醒我們
[00:23:27.020 --> 00:23:30.020]  當我們全心去依賴你的時候
[00:23:30.020 --> 00:23:33.020]  就能彰顯你的能力
[00:23:33.020 --> 00:23:36.020]  因為人的信不是靠著人的智慧
[00:23:36.020 --> 00:23:38.020]  而是靠著神的大能
[00:23:38.020 --> 00:23:41.020]  所以懇求上帝你使用我們
[00:23:41.020 --> 00:23:44.020]  成為你恩典的渠道
[00:23:44.020 --> 00:23:47.020]  我們這樣禱告直至耶穌基督的名而求
[00:23:47.020 --> 00:23:48.020]  阿門
