
[00:00:00.000 --> 00:00:02.400]  凡奴婦擔重擔的人
[00:20:15.600 --> 00:20:17.200]  做的每一件事
[00:20:17.200 --> 00:20:19.000]  是不是都為了主呢?
[00:20:19.000 --> 00:20:24.600]  是不是都合乎主的心意呢?
[00:20:24.600 --> 00:20:26.200]  每一句話
[00:20:26.200 --> 00:20:28.000]  每一件事
[00:20:28.000 --> 00:20:29.800]  答案我想都不用想了
[00:20:29.800 --> 00:20:31.200]  怎麼可能是?
[00:20:31.200 --> 00:20:33.200]  不可能是
[00:20:33.200 --> 00:20:35.000]  除了道成肉身的那一位
[00:20:35.000 --> 00:20:40.400]  還有誰可以一言行都合乎天父的旨意呢?
[00:20:40.400 --> 00:20:42.200]  就算主人疏忽在世的時候
[00:20:42.200 --> 00:20:44.400]  他也都經過不少的掙扎
[00:20:44.400 --> 00:20:48.600]  要獨自退到曠野去處理那些問題
[00:20:48.600 --> 00:20:50.200]  他甚至曾經祈求天父
[00:20:50.200 --> 00:20:51.400]  「託我若可行
[00:20:51.400 --> 00:20:54.800]  求你將這杯離開我」
[00:20:54.800 --> 00:20:56.000]  有時過度的自省
[00:20:56.000 --> 00:20:58.200]  對靈命也未必有好處
[00:20:58.200 --> 00:21:01.400]  就以我剛才舉的例子
[00:21:01.400 --> 00:21:04.000]  在上述反省之後
[00:21:04.000 --> 00:21:06.400]  領從的弟兄還帶領一個人立約
[00:21:06.400 --> 00:21:07.400]  立什麼約呢?
[00:21:07.400 --> 00:21:08.800]  他說
[00:21:08.800 --> 00:21:10.600]  「讓我們立志
[00:21:10.600 --> 00:21:12.800]  今生所說的每一句話
[00:21:12.800 --> 00:21:14.800]  所做的每一件事
[00:21:14.800 --> 00:21:18.200]  都存而為主」
[00:21:18.200 --> 00:21:20.400]  很崇高的想法
[00:21:20.400 --> 00:21:22.400]  很崇高的說法
[00:21:22.400 --> 00:21:25.800]  卻明顯是做不到的
[00:21:25.800 --> 00:21:27.800]  當我們信誓旦旦地
[00:21:27.800 --> 00:21:30.000]  說出一些明知做不到
[00:21:30.000 --> 00:21:32.200]  不可能實踐的誓言的時候
[00:21:32.200 --> 00:21:36.400]  這個對於靈命有什麼益處呢?
[00:21:36.400 --> 00:21:38.600]  宗教的陳腔濫調
[00:21:38.600 --> 00:21:41.600]  有時就好像一些拙劣的廣告
[00:21:41.600 --> 00:21:46.400]  以為將事實說成一百分之一百五十
[00:21:46.400 --> 00:21:48.600]  經過五十個百分點的損耗
[00:21:48.600 --> 00:21:53.000]  就能夠得到百分之百的效果
[00:21:53.000 --> 00:21:54.400]  我不是反對自省
[00:21:54.400 --> 00:21:56.600]  我也不是反對立約
[00:21:56.600 --> 00:21:58.800]  正如婚姻裡面的誓言
[00:21:58.800 --> 00:22:00.400]  無論是富貴或貧窮
[00:22:00.400 --> 00:22:01.600]  疾病或健康
[00:22:01.600 --> 00:22:03.600]  我都要承諾愛對方
[00:22:03.600 --> 00:22:05.000]  照顧對方
[00:22:05.000 --> 00:22:07.600]  這個至少是可以實踐的
[00:22:07.600 --> 00:22:10.600]  但是如果你將承諾改造成
[00:22:10.600 --> 00:22:13.200]  「我願意每時每刻都想著你」
[00:22:13.200 --> 00:22:17.800]  「每個思想和每個行為都不忘記愛你」
[00:22:17.800 --> 00:22:19.800]  這個不單是虛情假意
[00:22:19.800 --> 00:22:24.200]  簡直就是自欺欺人
[00:22:24.200 --> 00:22:25.400]  所以主耶穌說
[00:22:25.400 --> 00:22:30.600]  「是就說是,不是就說不是」
[00:22:30.600 --> 00:22:32.000]  若再多說
[00:22:32.000 --> 00:22:34.600]  就是出於冷漠者
[00:22:34.600 --> 00:22:36.600]  有時煮菜我們需要調味
[00:22:36.600 --> 00:22:38.800]  但有時太過加鹽加醋
[00:22:38.800 --> 00:22:42.600]  整碟菜都被你搞砸了
[00:22:42.600 --> 00:22:45.200]  全律書五章第二節說
[00:22:45.200 --> 00:22:48.200]  「你們在上帝面前不可無失開口」
[00:22:48.200 --> 00:22:50.200]  「也不可心急發言」
[00:22:50.200 --> 00:22:53.400]  「因為上帝在天上,你在地下」
[00:22:53.400 --> 00:22:57.000]  「所以你的言語要寡小」
[00:22:57.000 --> 00:23:01.600]  「說得太多,有時容易變成花言巧語」
[00:23:01.600 --> 00:23:04.200]  「讓我們小心宗教的術語」
[00:23:04.200 --> 00:23:07.600]  「盡量戒除一些我們不懂」
[00:23:07.600 --> 00:23:10.800]  「或不是認真相信的花言巧語」
[00:23:10.800 --> 00:23:15.000]  無論這些說話聽起來是多麼的肅靈
[00:23:15.000 --> 00:23:18.400]  因為如果我們習慣不經大腦地說
[00:23:18.400 --> 00:23:21.400]  亦水過鴨背地聽
[00:23:21.400 --> 00:23:24.400]  這些說話,這些本來有意思的說話
[00:23:24.400 --> 00:23:28.000]  慢慢就成為一些毫無實質意義的空言
[00:23:28.000 --> 00:23:31.200]  一些廢話
[00:23:31.200 --> 00:23:32.600]  所以在這裡我們看到
[00:23:32.600 --> 00:23:35.000]  兩個重要的關於生命教育的問題
[00:23:35.000 --> 00:23:38.600]  第一就是宗教的術語是令人心靈麻木的
[00:23:38.600 --> 00:23:41.200]  剛才我解釋過
[00:23:41.200 --> 00:23:44.200]  第二就是有時那個理想主義
[00:23:44.200 --> 00:23:47.800]  是會滋生宗教的偽善
[00:23:47.800 --> 00:23:52.800]  剛才我說那位主席納若所反映的
[00:23:52.800 --> 00:23:57.600]  一種完美主義的傾向
[00:23:57.600 --> 00:24:00.400]  被政府以罪犯身份拘禁
[00:24:00.400 --> 00:24:02.800]  兩個月前在獄中病逝的
[00:24:02.800 --> 00:24:06.400]  諾貝爾和平獎得主劉曉波
[00:24:06.400 --> 00:24:10.200]  他在一本書裏面指出一件事
[00:24:10.200 --> 00:24:14.200]  他說每個時代、每個民族、每個人
[00:24:14.200 --> 00:24:16.800]  都有自己的理想
[00:24:16.800 --> 00:24:20.200]  理想只於人類那種推動的作用
[00:24:20.200 --> 00:24:24.000]  主要不是在於理想本身的價值
[00:24:24.000 --> 00:24:26.400]  不論理想是多麼美好
[00:24:26.400 --> 00:24:30.000]  也不在於它總有一天能夠實現
[00:24:30.000 --> 00:24:33.400]  無論我們多麼相信
[00:24:33.400 --> 00:24:35.600]  他說理想的意義和價值
[00:24:35.600 --> 00:24:39.000]  乃是在於能夠為我們提供一個
[00:24:39.000 --> 00:24:43.400]  可以努力並且值得努力的目標
[00:24:43.400 --> 00:24:47.400]  可以擺脫現實的束縛
[00:24:47.400 --> 00:24:49.400]  用劉曉波的說法
[00:24:49.400 --> 00:24:53.400]  理想和現實之間的關係永遠是對立的
[00:24:53.400 --> 00:24:55.200]  永遠是衝突的
[00:24:55.200 --> 00:24:58.400]  理想的核心價值並不是主要理想本身
[00:24:58.400 --> 00:25:02.800]  而是主要理想對現實那種參照的價值
[00:25:02.800 --> 00:25:09.400]  是激勵人不斷向自身的現實發出質問
[00:25:09.400 --> 00:25:12.800]  或者用一個大家比較熟悉的例子
[00:25:12.800 --> 00:25:16.800]  主禱文說:願你的國降臨
[00:25:16.800 --> 00:25:19.200]  願你的子兒行在地上
[00:25:19.200 --> 00:25:21.400]  如同行在天上
[00:25:21.400 --> 00:25:23.200]  這是一個祝願
[00:25:23.200 --> 00:25:24.800]  這是一個理想
[00:25:24.800 --> 00:25:29.200]  也是指導我們應該如何世上生活的盼望
[00:25:29.200 --> 00:25:31.600]  但是在主再來之前
[00:25:31.600 --> 00:25:33.800]  這個理想是從來未曾
[00:25:33.800 --> 00:25:37.800]  也永遠不會成為現實的
[00:25:37.800 --> 00:25:41.200]  如果你以為教會就是上帝的國度
[00:25:41.200 --> 00:25:42.600]  就是人間天堂
[00:25:42.600 --> 00:25:46.200]  那你很快就會理想幻滅
[00:25:46.200 --> 00:25:51.400]  劉曉波認為,如果人類僅僅是陶醉於理想之中
[00:25:51.400 --> 00:25:56.800]  將理想本身看為現實人生的絕對價值
[00:25:56.800 --> 00:26:01.400]  那理想就會失去了它激勵的作用
[00:26:01.400 --> 00:26:03.600]  它變成了麻醉劑
[00:26:03.600 --> 00:26:07.000]  使人不敢或者不願意
[00:26:07.000 --> 00:26:10.400]  去正視現實的艱難和不足
[00:26:10.400 --> 00:26:14.000]  是對百孔千瘡的人生採取逃避的態度
[00:26:14.000 --> 00:26:18.800]  沉溺於永遠無法實現的烏托邦之中
[00:26:18.800 --> 00:26:25.000]  每天過著一種不真實和自欺欺人的生活
[00:26:25.000 --> 00:26:30.800]  事實上,這也是馬克思對宗教最主要的批評
[00:26:30.800 --> 00:26:36.000]  而這種情況曾經在理想主義的重產中國出現過
[00:26:36.000 --> 00:26:37.800]  中共建國初期
[00:26:37.800 --> 00:26:42.600]  人民都生活在浪漫而不真實的憧憬當中
[00:26:42.600 --> 00:26:45.000]  喊著一些偉大到不得了
[00:26:45.000 --> 00:26:48.400]  但是不可能實踐的口號
[00:26:48.400 --> 00:26:51.800]  他們推翻了宗教的救世主
[00:26:51.800 --> 00:26:55.000]  轉移寄望一位世俗的救世主
[00:26:55.000 --> 00:26:57.000]  憧憬著人間的天國
[00:26:57.000 --> 00:27:00.800]  就是前面的轉角
[00:27:00.800 --> 00:27:03.400]  劉曉波更加以中國儒家那種
[00:27:03.400 --> 00:27:06.400]  威武不能屈、貧賤不能疑
[00:27:06.400 --> 00:27:10.200]  富計不能淫的人格理想作為舉例
[00:27:10.200 --> 00:27:15.400]  他說,如果這種人格理想是一種參照
[00:27:15.400 --> 00:27:17.800]  是我們努力的目標
[00:27:17.800 --> 00:27:21.400]  那他會發出一些奪目的光輝
[00:27:21.400 --> 00:27:24.200]  但是,中國人的愚昧
[00:27:24.200 --> 00:27:27.400]  是在於他將這些東西
[00:27:27.400 --> 00:27:31.400]  作為現實人格的絕對標準
[00:27:31.400 --> 00:27:35.600]  去要求人必須是做這樣的人
[00:27:35.600 --> 00:27:38.400]  而人是因為本身的弱點
[00:27:38.400 --> 00:27:41.800]  又不能夠進入這個境界
[00:27:41.800 --> 00:27:44.800]  因此,這種人格理想
[00:27:44.800 --> 00:27:48.800]  就造就了整批的偽君子
[00:27:48.800 --> 00:27:51.800]  表面上是這樣的人格
[00:27:51.800 --> 00:27:54.800]  背後卻是無惡不作
[00:27:54.800 --> 00:27:56.400]  而比較成熟的人
[00:27:56.400 --> 00:27:58.800]  或者比較誠實的人
[00:27:58.800 --> 00:28:00.800]  就因為看見現實裏面
[00:28:00.800 --> 00:28:02.800]  根本達不到這個理想
[00:28:02.800 --> 00:28:05.200]  而變得粉身碎骨
[00:28:05.200 --> 00:28:08.200]  這些人我們在中國裏面見到很多
[00:28:08.200 --> 00:28:12.000]  我們在教會裏面也見到很多
[00:28:12.000 --> 00:28:14.600]  其實單就這段論述來說
[00:28:14.600 --> 00:28:18.000]  劉曉波是準確而深切地表達了
[00:28:18.000 --> 00:28:20.800]  保羅在《羅馬書》第七章
[00:28:20.800 --> 00:28:24.600]  對自身處境的掙扎
[00:28:24.600 --> 00:28:27.000]  他說,立志為善由得我
[00:28:27.000 --> 00:28:28.800]  行出泥油不得我
[00:28:28.800 --> 00:28:30.000]  我想做,我不去做
[00:28:30.000 --> 00:28:32.200]  我不想做,我明明覺得是不好的
[00:28:32.200 --> 00:28:34.600]  我都去做
[00:28:34.600 --> 00:28:36.600]  保羅說,我真苦
[00:28:36.600 --> 00:28:41.000]  誰能救我脫離者取死的身體呢?
[00:28:41.000 --> 00:28:43.200]  這個才是人性的真相
[00:28:43.200 --> 00:28:46.200]  這個才是福音真正的切入點
[00:28:46.200 --> 00:28:48.800]  而不是鼓勵人為了上帝的緣故
[00:28:48.800 --> 00:28:55.800]  努力追求一個完美的人格
[00:28:55.800 --> 00:28:58.000]  我們反觀今日教會主流的教導
[00:28:58.000 --> 00:29:01.000]  卻是很多時候標榜一種
[00:29:01.000 --> 00:29:04.800]  合乎上帝標準的理想人格
[00:29:04.800 --> 00:29:07.200]  將它看為現實人格絕對的標準
[00:29:07.200 --> 00:29:10.200]  去要求基督徒達到
[00:29:10.200 --> 00:29:12.200]  而作為一個有信仰的人
[00:29:12.200 --> 00:29:14.800]  基督徒亦沒有辦法自留推卻
[00:29:14.800 --> 00:29:15.600]  我不是叫你做壞事
[00:29:15.600 --> 00:29:16.600]  我叫你做好事
[00:29:16.600 --> 00:29:19.400]  都不對嗎?
[00:29:19.400 --> 00:29:20.800]  我們的反應就是
[00:29:20.800 --> 00:29:23.200]  好就好,不過
[00:29:23.200 --> 00:29:26.800]  是就是,不過
[00:29:26.800 --> 00:29:28.600]  就像主耶穌說
[00:29:28.600 --> 00:29:31.200]  我們是將藍丹的重擔
[00:29:31.200 --> 00:29:34.200]  捆起來,擱在人肩上
[00:29:34.200 --> 00:29:36.000]  教會如果不及早醒覺
[00:29:36.000 --> 00:29:37.200]  堵住這個破口
[00:29:37.200 --> 00:29:39.400]  恐怕我們一切報道努力
[00:29:39.400 --> 00:29:42.000]  都應驗了主耶穌的責備
[00:29:42.000 --> 00:29:43.800]  你們走遍海洋陸地
[00:29:43.800 --> 00:29:45.600]  勾引一個人入教
[00:29:45.600 --> 00:29:46.600]  既入了教
[00:29:46.600 --> 00:29:48.400]  卻是他作地獄之子
[00:29:48.400 --> 00:29:54.400]  比你們還加倍
[00:29:54.400 --> 00:29:56.400]  所以主耶穌在
[00:29:56.400 --> 00:29:59.800]  這個剛才我們讀經文第25節裡說
[00:29:59.800 --> 00:30:01.400]  那時耶穌說
[00:30:01.400 --> 00:30:04.400]  父啊天地的主,我感謝你
[00:30:04.400 --> 00:30:06.000]  因為你將這些事
[00:30:06.000 --> 00:30:10.800]  向聰明通達的人就藏起來
[00:30:10.800 --> 00:30:13.600]  向鷹蟹就顯出來
[00:30:13.600 --> 00:30:14.800]  父啊是的
[00:30:14.800 --> 00:30:18.600]  因為你的美意本是如此
[00:30:18.600 --> 00:30:21.200]  我們實在需要重新反省
[00:30:21.200 --> 00:30:25.400]  所謂效法基督到底是什麼意思
[00:30:25.400 --> 00:30:26.600]  聖經說主耶穌
[00:30:26.600 --> 00:30:29.400]  道成肉身來到這個世界
[00:30:29.400 --> 00:30:31.800]  我們卻是往往將
[00:30:31.800 --> 00:30:33.400]  成為肉身的基督
[00:30:33.400 --> 00:30:34.800]  削骨去肉
[00:30:34.800 --> 00:30:36.400]  推翻上天堂
[00:30:36.400 --> 00:30:39.000]  將祂變成一個完美的抽象符號
[00:30:39.000 --> 00:30:39.800]  然後就說
[00:30:39.800 --> 00:30:40.600]  是就是
[00:30:40.600 --> 00:30:43.800]  不過我們不是耶穌
[00:30:43.800 --> 00:30:46.600]  大家看不到問題在哪裡
[00:30:46.600 --> 00:30:47.400]  聖經說
[00:30:47.400 --> 00:30:49.400]  耶穌的智慧和新量
[00:30:49.400 --> 00:30:52.000]  並上帝和人喜愛祂的心
[00:30:52.000 --> 00:30:54.600]  都一起增長
[00:30:54.600 --> 00:30:55.800]  而既然說是增長
[00:30:55.800 --> 00:30:59.400]  就必然還有增長的空間
[00:30:59.400 --> 00:31:03.600]  絕對的完美是抽象和靜止的
[00:31:03.600 --> 00:31:06.800]  用佛家的說法就是涅槃
[00:31:06.800 --> 00:31:08.400]  道成肉身的完美
[00:31:08.400 --> 00:31:12.400]  卻是有成長的動力和進步空間
[00:31:12.400 --> 00:31:14.800]  保羅在哥倫多後書13章9節說
[00:31:14.800 --> 00:31:20.200]  我們所求的就是你們作完全人
[00:31:20.200 --> 00:31:23.600]  但是在菲律賓書3章16節補充說
[00:31:23.600 --> 00:31:26.400]  然而我們到了什麼地步
[00:31:26.400 --> 00:31:30.200]  就當著著什麼地步行
[00:31:30.200 --> 00:31:31.400]  有時我們不知道
[00:31:31.400 --> 00:31:33.800]  怎樣去教導我們下一代
[00:31:33.800 --> 00:31:37.400]  因為我們本身也都感覺到困惑
[00:31:37.400 --> 00:31:39.600]  感覺到迷惑
[00:31:39.600 --> 00:31:40.200]  主耶穌說
[00:31:40.200 --> 00:31:42.200]  他的騙是容易的
[00:31:42.200 --> 00:31:44.400]  他的擔子是輕散的
[00:31:44.400 --> 00:31:45.600]  因為相對於其他人
[00:31:45.600 --> 00:31:47.200]  加主我們身上的重壓
[00:31:47.200 --> 00:31:48.200]  無論是社會的
[00:31:48.200 --> 00:31:48.800]  學校的
[00:31:48.800 --> 00:31:49.600]  道德的
[00:31:49.600 --> 00:31:51.400]  宗教的
[00:31:51.400 --> 00:31:54.200]  我們只需要向各位獨一的真神
[00:31:54.200 --> 00:31:58.200]  愛愛天父交代和負責
[00:31:58.200 --> 00:32:01.400]  而主耶穌已經為我們立下榜樣
[00:32:01.400 --> 00:32:04.400]  以致我們可以心裡柔和謙卑
[00:32:04.400 --> 00:32:06.800]  來面對這一切
[00:32:06.800 --> 00:32:09.600]  以賽斯書13章15節說
[00:32:09.600 --> 00:32:10.600]  主耶穌說
[00:32:10.600 --> 00:32:13.200]  以色列的聖者曾如此說
[00:32:13.200 --> 00:32:16.800]  你們得救在乎歸回安息
[00:32:16.800 --> 00:32:20.000]  你們得力在乎平靜安穩
[00:32:20.000 --> 00:32:21.600]  很多時候我們會停在這裡
[00:32:21.600 --> 00:32:27.000]  很喜歡平靜的感覺
[00:32:27.000 --> 00:32:29.800]  但重點其實在這一句後面
[00:32:29.800 --> 00:32:31.400]  後面怎麼說呢
[00:32:31.400 --> 00:32:33.800]  你們竟至不幸
[00:32:33.800 --> 00:32:34.800]  你們卻說
[00:32:34.800 --> 00:32:38.600]  不然我們要騎馬奔走
[00:32:38.600 --> 00:32:40.800]  所以你們必然奔走
[00:32:40.800 --> 00:32:44.600]  又說我們要騎飛快的牲口
[00:32:44.600 --> 00:32:48.000]  所以那追趕你們的也必飛快
[00:32:48.000 --> 00:32:50.200]  用今天的說法來說
[00:32:50.200 --> 00:32:52.600]  你們得救在乎歸回
[00:32:52.600 --> 00:32:53.800]  返回我的懷抱
[00:32:53.800 --> 00:32:57.400]  你們得力在乎不要搞那麼多
[00:32:57.400 --> 00:32:59.200]  但你們竟然不肯
[00:32:59.200 --> 00:33:03.000]  你們說我們要努力做到最好
[00:33:03.000 --> 00:33:07.400]  所以你們必然做到筋疲力竭
[00:33:07.400 --> 00:33:09.600]  你們又說我們要盡一切努力
[00:33:09.600 --> 00:33:11.800]  去達到上帝的標準
[00:33:11.800 --> 00:33:14.200]  所以你們必定做到趴在這裡
[00:33:14.200 --> 00:33:15.800]  而你們做得最好
[00:33:15.800 --> 00:33:18.600]  有很長時間都沒有達到自己想像的目標
[00:33:18.600 --> 00:33:23.600]  不要說上帝的標準
[00:33:23.600 --> 00:33:25.600]  大家回去再看
[00:33:25.600 --> 00:33:27.400]  以下書三十章十五節
[00:33:27.400 --> 00:33:30.600]  不要看一半,看全部
[00:33:30.600 --> 00:33:32.600]  是在這個背景下
[00:33:32.600 --> 00:33:36.800]  我們重新理解主耶穌的提醒和安慰
[00:33:36.800 --> 00:33:38.800]  犯勞苦擔重擔的人
[00:33:38.800 --> 00:33:40.800]  可以到我這裡來
[00:33:40.800 --> 00:33:43.200]  我就是你們的安息
[00:33:43.200 --> 00:33:45.400]  我心裡柔和謙卑
[00:33:45.400 --> 00:33:47.200]  你們當負我的額
[00:33:47.200 --> 00:33:48.800]  學我的樣式
[00:33:48.800 --> 00:33:53.200]  這樣你們心裡必得享安息
[00:33:53.200 --> 00:33:55.800]  因為我的額是容易的
[00:33:55.800 --> 00:33:58.600]  我的擔子是輕散的
