
[00:00:00.000 --> 00:00:03.760]  今天跟大家思想的就是經課裡面的經文
[00:20:17.280 --> 00:20:20.440]  而且永遠都需要的一個訊息呢?
[00:20:20.440 --> 00:20:22.800]  就是除了正義的力量
[00:20:22.800 --> 00:20:25.160]  除了上主光榮的力量
[00:20:25.160 --> 00:20:26.400]  其他的力量
[00:20:26.400 --> 00:20:29.680]  無論多猖獗
[00:20:29.680 --> 00:20:32.000]  都不用怕它
[00:20:32.000 --> 00:20:35.160]  因為在第十八節的書
[00:20:35.160 --> 00:20:39.280]  我們看到有幾個很重要的字
[00:20:39.280 --> 00:20:41.120]  對不起,十四節
[00:20:41.120 --> 00:20:42.600]  四個字
[00:20:42.600 --> 00:20:46.880]  希律死了
[00:20:46.880 --> 00:20:49.000]  不用怕
[00:20:49.000 --> 00:20:51.040]  雖然他好像會殺死耶穌那樣
[00:20:51.040 --> 00:20:54.120]  但是他殺不了的
[00:20:54.120 --> 00:20:58.760]  因為他並不是擁有絕對的能力
[00:20:58.760 --> 00:21:01.640]  而且所有的能力無論多大
[00:21:01.640 --> 00:21:03.680]  多敵黨神都好
[00:21:03.680 --> 00:21:05.280]  都敵不過神
[00:21:05.280 --> 00:21:06.800]  Hallelujah
[00:21:06.800 --> 00:21:08.600]  Amen
[00:21:08.600 --> 00:21:11.080]  昨晚思想這個教會遇上政治
[00:21:11.080 --> 00:21:12.680]  可能都是給我們一個
[00:21:12.680 --> 00:21:18.280]  很貼切的應提的一段經文
[00:21:18.280 --> 00:21:21.240]  馬太傳的一個訊息
[00:21:21.240 --> 00:21:23.560]  如果是說
[00:21:23.560 --> 00:21:25.080]  邪惡的勢力
[00:21:25.080 --> 00:21:27.560]  政治的勢力包括在內
[00:21:27.560 --> 00:21:29.200]  無論多猖獗
[00:21:29.200 --> 00:21:31.160]  根本不足為懼
[00:21:31.160 --> 00:21:34.600]  我想這些訊息是任何暴君都不喜歡聽的
[00:21:34.600 --> 00:21:39.080]  是任何大希律聽見都會覺得不安的
[00:21:39.080 --> 00:21:41.960]  親愛的兄弟姐妹,不知道你和我又如何呢?
[00:21:41.960 --> 00:21:43.480]  有時候我們真的懷疑
[00:21:43.480 --> 00:21:46.360]  基督的教會是以基督為水泡
[00:21:46.360 --> 00:21:49.520]  多於以基督為君王
[00:21:49.520 --> 00:21:52.440]  我們一定要一生一世都學習
[00:21:52.440 --> 00:21:55.680]  主啊,祢不是水泡
[00:21:55.680 --> 00:22:01.120]  耶穌不是姓王的
[00:22:01.120 --> 00:22:05.760]  耶穌是君王
[00:22:05.760 --> 00:22:08.320]  耶穌是主宰
[00:22:08.320 --> 00:22:13.480]  而只有真正臣服在祂裡面的人
[00:22:13.480 --> 00:22:19.200]  才能夠真正認識祂是救主的人
[00:22:19.200 --> 00:22:23.760]  不能混亂,不能選擇
[00:22:23.760 --> 00:22:26.840]  當希律在他王宮裡沾沾自喜
[00:22:26.840 --> 00:22:29.120]  等著這個博士回來的時候
[00:22:29.120 --> 00:22:31.040]  等了很久都沒有回來
[00:22:31.040 --> 00:22:32.320]  越等就越生氣
[00:22:32.320 --> 00:22:37.320]  終於知道他的計謀不能夠得逞
[00:22:37.320 --> 00:22:38.840]  被人看穿了
[00:22:38.840 --> 00:22:40.880]  惱羞成怒
[00:22:40.880 --> 00:22:45.960]  於是下令伯尼行和四周圍附近的城邑
[00:22:45.960 --> 00:22:47.560]  所有兩歲之人
[00:22:47.560 --> 00:22:49.520]  他計算得很清楚
[00:22:49.520 --> 00:22:52.000]  男嬰,只有男孩子
[00:22:52.000 --> 00:22:53.600]  兩歲之下的
[00:22:53.600 --> 00:22:55.240]  全部清理掉
[00:22:55.240 --> 00:22:56.760]  斬草除根
[00:22:56.760 --> 00:23:00.640]  那我就可以坐穩這個王位
[00:23:00.640 --> 00:23:03.160]  他以為是這樣
[00:23:03.160 --> 00:23:07.600]  結果就出現這一段經文
[00:23:07.600 --> 00:23:09.560]  我都覺得
[00:23:09.560 --> 00:23:11.840]  有時候讀真的很難堪
[00:23:11.840 --> 00:23:13.600]  在拉馬廳見哭聲
[00:23:13.600 --> 00:23:15.800]  那是傷心欲絕的哀號
[00:23:15.800 --> 00:23:17.640]  拉結為他的兒女哀號
[00:23:17.640 --> 00:23:18.960]  拒絕接受安慰
[00:23:18.960 --> 00:23:20.920]  因為他們都死了
[00:23:20.920 --> 00:23:22.040]  有些人讀到這些經文
[00:23:22.040 --> 00:23:23.760]  是啊,這些小孩子死了
[00:23:23.760 --> 00:23:25.040]  神一定接他們回去
[00:23:25.040 --> 00:23:26.360]  所以不要緊的
[00:23:26.360 --> 00:23:28.480]  神一定搞定所有的事情
[00:23:28.480 --> 00:23:31.840]  我不喜歡這種處事的方法
[00:23:31.840 --> 00:23:34.960]  這班小孩子死是無辜的死
[00:23:34.960 --> 00:23:36.360]  這班小孩子的死
[00:23:36.360 --> 00:23:39.040]  是應該令到我們越來越沸騰
[00:23:39.040 --> 00:23:42.480]  應該令到我們對那些殺害嬰孩的人
[00:23:42.480 --> 00:23:44.920]  是一個公義的憤怒
[00:23:44.920 --> 00:23:48.760]  和要求過一個審判
[00:23:48.760 --> 00:23:50.120]  不過有些人讀到這些經文
[00:23:50.120 --> 00:23:51.600]  我都聽見有人說
[00:23:51.600 --> 00:23:53.480]  我不信耶穌
[00:23:53.480 --> 00:23:54.440]  為什麼?
[00:23:54.440 --> 00:23:59.040]  因為耶穌累死伯尼行的那些小孩子
[00:23:59.040 --> 00:24:00.800]  這是什麼邏輯?
[00:24:00.800 --> 00:24:03.840]  其實當人要反對信仰
[00:24:03.840 --> 00:24:05.640]  當人要拒絕耶穌的時候
[00:24:05.640 --> 00:24:08.160]  他什麼都想得出
[00:24:08.160 --> 00:24:11.760]  他不會想出是希律的事
[00:24:11.760 --> 00:24:13.240]  關耶穌什麼事
[00:24:13.240 --> 00:24:14.440]  不過耶穌沒有出生
[00:24:14.440 --> 00:24:16.760]  這班小孩子就不用死了
[00:24:16.760 --> 00:24:18.160]  但是耶穌就算沒有出生
[00:24:18.160 --> 00:24:20.760]  這些小孩子都會被殺
[00:24:20.760 --> 00:24:21.960]  都會被其他人殺
[00:24:21.960 --> 00:24:23.680]  是那個行惡的人
[00:24:23.680 --> 00:24:25.400]  必定要承擔自己的責任
[00:24:25.400 --> 00:24:29.480]  這個是不是比較合邏輯一點?
[00:24:29.480 --> 00:24:31.760]  不過
[00:24:31.760 --> 00:24:37.200]  我也欣賞一位新入學者Stanley Howarth
[00:24:37.200 --> 00:24:39.280]  他所提的東西
[00:24:39.280 --> 00:24:41.600]  他說其實這一段的記載
[00:24:41.600 --> 00:24:48.000]  是令到聖誕故事永遠都有一個污點在那裡
[00:24:48.000 --> 00:24:50.760]  我覺得我們今天真的太過容易
[00:24:50.760 --> 00:24:54.200]  被這個商業化的聖誕樹化的
[00:24:54.200 --> 00:24:56.480]  哈哈哈哈笑的聖誕節
[00:24:56.480 --> 00:25:02.640]  忘記了聖誕裡面的那一個
[00:25:02.640 --> 00:25:05.880]  宇宙性的爭鬥
[00:25:05.880 --> 00:25:08.440]  那個震撼在那裡
[00:25:08.440 --> 00:25:10.520]  他說其實這裡提醒我們
[00:25:10.520 --> 00:25:12.800]  耶穌來的這個世界
[00:25:12.800 --> 00:25:17.120]  仍然是有一個不肯受安慰
[00:25:17.120 --> 00:25:19.400]  痛苦吶喊的世界
[00:25:19.400 --> 00:25:26.360]  我們是要去挑戰那些殺害鷹孩的人
[00:25:26.360 --> 00:25:29.960]  那這個是不是一個非常政治性的信息?
[00:25:29.960 --> 00:25:33.240]  我相信是的
[00:25:33.240 --> 00:25:35.360]  願耶穌為王
[00:25:35.360 --> 00:25:37.440]  願耶穌為主
[00:25:37.440 --> 00:25:41.080]  一天有敬畏耶穌基督的人
[00:25:41.080 --> 00:25:44.360]  一天暴君就不得安寧
[00:25:44.360 --> 00:25:46.120]  不得安息
[00:25:46.120 --> 00:25:49.480]  包括我們自己裡面那個暴君
[00:25:49.480 --> 00:25:52.000]  我們自己裡面都可能有一個希律
[00:25:52.000 --> 00:25:55.400]  我們自己裡面都可能有一個術士
[00:25:55.400 --> 00:26:00.520]  但是願主生在我們的心中
[00:26:00.520 --> 00:26:04.040]  生在猶大的伯利恆
[00:26:04.040 --> 00:26:06.680]  不是別個伯利恆
[00:26:06.680 --> 00:26:09.960]  特意說猶大的伯利恆
[00:26:09.960 --> 00:26:13.000]  因為他是大衛的子孫
[00:26:13.000 --> 00:26:16.440]  是從猶大支派出來的
[00:26:16.440 --> 00:26:18.480]  他是大衛的子孫
[00:26:18.480 --> 00:26:21.000]  是亞伯拉罕的子孫
[00:26:21.000 --> 00:26:23.400]  主啊我敬拜祢
[00:26:23.400 --> 00:26:25.760]  不是憑我的經驗
[00:26:25.760 --> 00:26:28.160]  不是憑祢的顯靈
[00:26:28.160 --> 00:26:32.480]  不是憑我生活裡面的信奕
[00:26:32.480 --> 00:26:35.240]  是憑祢聖經裡面
[00:26:35.240 --> 00:26:40.200]  歷世歷代清楚的啟示
[00:26:40.200 --> 00:26:41.920]  願主堅固我們
[00:26:41.920 --> 00:26:43.920]  我們祈禱
