
[00:00:00.000 --> 00:00:02.000]  為什麼是不合格呢?
[00:21:21.360 --> 00:21:24.360]  於是他祈禱求耶和華
[00:21:24.360 --> 00:21:26.360]  然後聖經怎樣記載呢
[00:21:26.360 --> 00:21:27.360]  耶和華給他水喝
[00:21:27.360 --> 00:21:30.360]  然後在菲律賓人管轄的時候
[00:21:30.360 --> 00:21:32.360]  參宣作以色列的事事
[00:21:32.360 --> 00:21:33.360]  二十年
[00:21:33.360 --> 00:21:34.360]  大家記住
[00:21:34.360 --> 00:21:35.360]  然後下一句
[00:21:35.360 --> 00:21:37.360]  就是他臨死的時候
[00:21:37.360 --> 00:21:38.360]  抱著他的柱子
[00:21:38.360 --> 00:21:40.360]  把菲律賓人殺死
[00:21:40.360 --> 00:21:43.360]  聖經記載他又向上帝祈禱
[00:21:43.360 --> 00:21:45.360]  主耶和華求你眷念我
[00:21:45.360 --> 00:21:49.360]  上帝就這一切一次求你賜給我力量
[00:21:49.360 --> 00:21:51.360]  參宣第二次的祈禱
[00:21:51.360 --> 00:21:54.360]  聖經又記載
[00:21:54.360 --> 00:21:58.360]  參宣作以色列的事事二十年
[00:21:58.360 --> 00:22:02.360]  你看整本的事事記
[00:22:02.360 --> 00:22:08.360]  唯一是參宣被記載兩次
[00:22:08.360 --> 00:22:12.360]  去做以色列人的事事二十年
[00:22:12.360 --> 00:22:15.360]  你說聖經是不是寫多了
[00:22:15.360 --> 00:22:16.360]  不是
[00:22:16.360 --> 00:22:18.360]  是作者故意告訴你
[00:22:18.360 --> 00:22:21.360]  每一次聖經的作者提這句話
[00:22:21.360 --> 00:22:24.360]  參宣作以色列的事事二十年
[00:22:24.360 --> 00:22:30.360]  都是參宣向上帝祈禱之後記載
[00:22:30.360 --> 00:22:34.360]  這件事提醒我們每一個基督徒
[00:22:34.360 --> 00:22:35.360]  很重要的一件事
[00:22:35.360 --> 00:22:38.360]  上帝看重你
[00:22:38.360 --> 00:22:41.360]  不是因為你做得多大做得多多
[00:22:42.360 --> 00:22:44.360]  是你願意回到上帝面前
[00:22:44.360 --> 00:22:45.360]  告訴上帝
[00:22:45.360 --> 00:22:50.360]  爸爸,我不行,我需要你
[00:22:50.360 --> 00:22:53.360]  是你不但認識這位上帝
[00:22:53.360 --> 00:22:56.360]  你更加要找他幫你
[00:22:56.360 --> 00:23:02.360]  聖經的作者不會無緣無故說這些
[00:23:02.360 --> 00:23:04.360]  也不會無緣無故說到
[00:23:04.360 --> 00:23:06.360]  參宣當求告上帝的時候
[00:23:06.360 --> 00:23:09.360]  上帝就告訴所有讀者知道
[00:23:09.360 --> 00:23:12.360]  他是我選擇的,因為他還認得我
[00:23:12.360 --> 00:23:15.360]  可惜這不是持續的關係
[00:23:15.360 --> 00:23:17.360]  今天很多基督徒
[00:23:17.360 --> 00:23:19.360]  我經常跟這些讀者說
[00:23:19.360 --> 00:23:22.360]  我們的上帝太小
[00:23:22.360 --> 00:23:26.360]  我們把上帝只放在教堂裡
[00:23:26.360 --> 00:23:29.360]  放在小組裡,放在茶經裡
[00:23:29.360 --> 00:23:31.360]  只要我們生活上太少部分
[00:23:31.360 --> 00:23:34.360]  所以我們的上帝太弱,太小
[00:23:34.360 --> 00:23:37.360]  因為我們上帝無法影響我們踏出教會之後
[00:23:37.360 --> 00:23:40.360]  去喝茶的時候,或者明天上班的時候
[00:23:40.360 --> 00:23:43.360]  我們跟子女和夫婦聊天的時候
[00:23:43.360 --> 00:23:45.360]  我們上帝無法影響我們
[00:23:45.360 --> 00:23:48.360]  但一到臨急抱主腳的時候
[00:23:48.360 --> 00:23:50.360]  我們就會找上帝
[00:23:50.360 --> 00:23:54.360]  我想問問大家,自己做一下評估
[00:23:54.360 --> 00:23:57.360]  究竟你跟上帝的關係是怎樣
[00:23:57.360 --> 00:24:00.360]  第二件事,我們看看紀律
[00:24:00.360 --> 00:24:04.360]  你是不是贏在起跑線
[00:24:04.360 --> 00:24:08.360]  各位家長,我來香港經常都聽到一句話
[00:24:08.360 --> 00:24:10.360]  贏在起跑線
[00:24:10.360 --> 00:24:15.360]  參選贏了,起跑線
[00:24:15.360 --> 00:24:19.360]  但是,他衝不到終點
[00:24:19.360 --> 00:24:23.360]  輸在終點線有什麼用呢
[00:24:23.360 --> 00:24:28.360]  你要贏在起跑線,你就要下苦功
[00:24:28.360 --> 00:24:30.360]  這就叫做屬靈的紀律
[00:24:30.360 --> 00:24:32.360]  上帝給了他三個紀律
[00:24:32.360 --> 00:24:35.360]  所以,屬靈的紀律就是提醒某些東西
[00:24:35.360 --> 00:24:37.360]  當你不斷去做的時候
[00:24:37.360 --> 00:24:42.360]  不是律法,或者不是一些逼你去做的困難
[00:24:42.360 --> 00:24:44.360]  而是有一些意思在當中
[00:24:44.360 --> 00:24:46.360]  這三件事就是第一件事
[00:24:46.360 --> 00:24:48.360]  不可以清酒濃酒都不可
[00:24:48.360 --> 00:24:51.360]  在苗文素記第六章裡面說到
[00:24:51.360 --> 00:24:53.360]  這個拿世爾人的時候
[00:24:53.360 --> 00:24:56.360]  有三件事,清酒濃酒任何葡萄籽的製品
[00:24:56.360 --> 00:25:00.360]  葡萄籽麵包,Raisin,葡萄籽乾
[00:25:00.360 --> 00:25:02.360]  全部都不可以吃
[00:25:02.360 --> 00:25:03.360]  為什麼呢?
[00:25:03.360 --> 00:25:08.360]  因為當時社會很多飲宴都是喝酒的
[00:25:08.360 --> 00:25:16.360]  他希望你脫離世間上的肉念和煩囂
[00:25:16.360 --> 00:25:18.360]  你分別為成
[00:25:18.360 --> 00:25:20.360]  第二件事,不准碰死屍
[00:25:20.360 --> 00:25:22.360]  你還沒講到,你碰了死屍
[00:25:22.360 --> 00:25:26.360]  有很多上帝的祭司又要去潔淨自己
[00:25:26.360 --> 00:25:28.360]  又要搞很多事,又不可以接觸人
[00:25:28.360 --> 00:25:31.360]  所以不要搞這麼多事
[00:25:31.360 --> 00:25:33.360]  盡量不要碰死屍
[00:25:33.360 --> 00:25:35.360]  你會用多點時間侍奉上帝
[00:25:35.360 --> 00:25:38.360]  第三件事,不可以剃頭
[00:25:38.360 --> 00:25:40.360]  不是因為頭髮有力量
[00:25:40.360 --> 00:25:42.360]  而是一個官面
[00:25:42.360 --> 00:25:44.360]  讓人一見到你的樣子
[00:25:44.360 --> 00:25:46.360]  不是流浪漢
[00:25:46.360 --> 00:25:49.360]  他不剃頭,他就是拿世爾人
[00:25:49.360 --> 00:25:55.360]  這是上帝讓他去學習培育的東西
[00:25:55.360 --> 00:25:58.360]  要幫他成為一個好的領袖
[00:25:58.360 --> 00:26:03.360]  記住,屬靈的操練不是救恩的條件
[00:26:03.360 --> 00:26:06.360]  大家都知道參選做領袖
[00:26:06.360 --> 00:26:09.360]  很多不是拿世爾人都被上帝揀選
[00:26:09.360 --> 00:26:12.360]  但上帝偏是希望他能夠用這些東西
[00:26:12.360 --> 00:26:18.360]  去幫他成為一個更加完成上帝使命的領袖
[00:26:18.360 --> 00:26:23.360]  但他怎麼做呢?我們看看聖經
[00:26:23.360 --> 00:26:26.360]  於是他去飲宴
[00:26:26.360 --> 00:26:28.360]  去亭拿道
[00:26:28.360 --> 00:26:30.360]  去葡萄園
[00:26:30.360 --> 00:26:32.360]  去葡萄園幹什麼?叫你不要喝酒
[00:26:32.360 --> 00:26:34.360]  你去葡萄園
[00:26:34.360 --> 00:26:36.360]  接著下一章說到
[00:26:36.360 --> 00:26:38.360]  飲宴七日七夜
[00:26:38.360 --> 00:26:40.360]  飲宴當然是牽涉喝酒
[00:26:40.360 --> 00:26:44.360]  接著下一章說到
[00:26:44.360 --> 00:26:48.360]  他打死一隻獅子
[00:26:48.360 --> 00:26:50.360]  將獅子撕開
[00:26:50.360 --> 00:26:54.360]  然後走回獅子的屍骸
[00:26:54.360 --> 00:26:56.360]  見到有蜜糖
[00:26:56.360 --> 00:26:58.360]  拿來吃
[00:26:58.360 --> 00:27:00.360]  最後說到
[00:27:00.360 --> 00:27:02.360]  有一塊未乾的蘆筛骨
[00:27:02.360 --> 00:27:04.360]  即是那隻小驢死了
[00:27:04.360 --> 00:27:06.360]  但還未腐化,死了不久
[00:27:06.360 --> 00:27:11.360]  他用蘆筛骨打死了一千個菲律斯人
[00:27:11.360 --> 00:27:13.360]  厲害
[00:27:13.360 --> 00:27:15.360]  我計算過
[00:27:15.360 --> 00:27:17.360]  如果用十五秒打死一個人
[00:27:17.360 --> 00:27:20.360]  打死一個人不是那麼容易
[00:27:20.360 --> 00:27:22.360]  我給你十五秒打死一個人
[00:27:22.360 --> 00:27:25.360]  大家知不知道要用多少時間打死一千人
[00:27:25.360 --> 00:27:27.360]  四個小時
[00:27:27.360 --> 00:27:31.360]  你想想他天生神力
[00:27:31.360 --> 00:27:33.360]  很厲害
[00:27:33.360 --> 00:27:36.360]  最後說到他被人剃頭
[00:27:36.360 --> 00:27:38.360]  大利拉的故事不需要多讀
[00:27:38.360 --> 00:27:44.360]  他沒有好好地操練自己
[00:27:44.360 --> 00:27:47.360]  今天我們很多的操練
[00:27:47.360 --> 00:27:49.360]  不會令我們即時死亡
[00:27:49.360 --> 00:27:51.360]  或者失去救恩
[00:27:51.360 --> 00:27:53.360]  舉個例子
[00:27:53.360 --> 00:27:54.360]  刷牙
[00:27:54.360 --> 00:27:56.360]  每天早上我刷牙,晚上我刷牙
[00:27:56.360 --> 00:28:00.360]  你不刷牙你不會即時牙齒消失
[00:28:00.360 --> 00:28:02.360]  或者你不會即時死
[00:28:02.360 --> 00:28:05.360]  或者你不會即時有口腔發炎
[00:28:05.360 --> 00:28:07.360]  或者不會即時
[00:28:07.360 --> 00:28:10.360]  或者你不刷牙一輩子都未必有事
[00:28:10.360 --> 00:28:12.360]  我不知道
[00:28:12.360 --> 00:28:14.360]  第二件事
[00:28:14.360 --> 00:28:16.360]  剛才你們來教會的時候
[00:28:16.360 --> 00:28:17.360]  停下車
[00:28:17.360 --> 00:28:20.360]  將窗戶升高
[00:28:20.360 --> 00:28:22.360]  出車的時候將所有貴重物品拿走
[00:28:22.360 --> 00:28:24.360]  然後鎖好你的車
[00:28:24.360 --> 00:28:26.360]  是不是
[00:28:26.360 --> 00:28:28.360]  你不做這些事,沒有犯法的
[00:28:28.360 --> 00:28:30.360]  沒有人抓你坐牢
[00:28:30.360 --> 00:28:32.360]  為什麼你這樣做
[00:28:32.360 --> 00:28:34.360]  因為這是一個紀律
[00:28:34.360 --> 00:28:36.360]  你學會的紀律就是
[00:28:36.360 --> 00:28:38.360]  教會都是不安全的地方
[00:28:38.360 --> 00:28:40.360]  都會有人break in
[00:28:40.360 --> 00:28:42.360]  因為有外面的人來
[00:28:42.360 --> 00:28:44.360]  所以不好了
[00:28:44.360 --> 00:28:46.360]  我還是把車鎖好
[00:28:46.360 --> 00:28:48.360]  這是保障你自己不會受傷害
[00:28:48.360 --> 00:28:50.360]  你不鎖車
[00:28:50.360 --> 00:28:52.360]  是不是代表你不是一個好基督徒
[00:28:52.360 --> 00:28:54.360]  不是
[00:28:54.360 --> 00:28:56.360]  我又不祈禱,又不讀經
[00:28:56.360 --> 00:28:58.360]  我得了救恩就算了
[00:28:58.360 --> 00:29:00.360]  我一樣侍奉上帝
[00:29:00.360 --> 00:29:02.360]  不會即時死的
[00:29:02.360 --> 00:29:04.360]  但是
[00:29:04.360 --> 00:29:06.360]  你會慢慢慢慢
[00:29:06.360 --> 00:29:08.360]  離開上帝,就好像參宣一樣
[00:29:08.360 --> 00:29:10.360]  參宣也不是即時
[00:29:10.360 --> 00:29:12.360]  是不是,會死的
[00:29:12.360 --> 00:29:14.360]  但是他都是一步步離開上帝
[00:29:14.360 --> 00:29:16.360]  一步步
[00:29:16.360 --> 00:29:18.360]  觸犯了這些屬靈的紀律
[00:29:18.360 --> 00:29:20.360]  所以第二件事要問
[00:29:20.360 --> 00:29:22.360]  弟兄姊妹
[00:29:22.360 --> 00:29:24.360]  究竟在你生命裡面
[00:29:24.360 --> 00:29:26.360]  你有沒有專心去操練
[00:29:26.360 --> 00:29:28.360]  一些屬靈的操練
[00:29:28.360 --> 00:29:30.360]  去幫助你在主裡面成熟
[00:29:30.360 --> 00:29:32.360]  成長
[00:29:32.360 --> 00:29:34.360]  你的靈修
[00:29:34.360 --> 00:29:36.360]  你的讀經
[00:29:36.360 --> 00:29:38.360]  你的對修
[00:29:38.360 --> 00:29:40.360]  這些不會令你即時死的
[00:29:40.360 --> 00:29:42.360]  你不做
[00:29:42.360 --> 00:29:44.360]  但是這些是幫你
[00:29:44.360 --> 00:29:46.360]  屬靈的成長
[00:29:46.360 --> 00:29:48.360]  很重要的東西
[00:29:48.360 --> 00:29:50.360]  第三件事
[00:29:50.360 --> 00:29:52.360]  究竟參宣有沒有做到
[00:29:52.360 --> 00:29:54.360]  上帝要他做的事呢
[00:29:54.360 --> 00:29:56.360]  沒錯
[00:29:56.360 --> 00:29:58.360]  他天生神力
[00:29:58.360 --> 00:30:00.360]  可以撕開的獅子
[00:30:00.360 --> 00:30:02.360]  可以承認記載到
[00:30:02.360 --> 00:30:04.360]  就是那些分裂士人要抓他
[00:30:04.360 --> 00:30:06.360]  他睡覺的時候
[00:30:06.360 --> 00:30:08.360]  分裂士人要抓他
[00:30:08.360 --> 00:30:10.360]  他就走去城門
[00:30:10.360 --> 00:30:14.360]  把整個城門的門框
[00:30:14.360 --> 00:30:16.360]  通常都是鐵做的
[00:30:16.360 --> 00:30:18.360]  拆了出來
[00:30:18.360 --> 00:30:20.360]  然後背著門框
[00:30:20.360 --> 00:30:22.360]  走38里
[00:30:22.360 --> 00:30:24.360]  去到對面的山頂
[00:30:24.360 --> 00:30:26.360]  上面放在那裏
[00:30:26.360 --> 00:30:28.360]  他可以大力到這樣
[00:30:28.360 --> 00:30:30.360]  是不是
[00:30:30.360 --> 00:30:32.360]  很厲害
[00:30:32.360 --> 00:30:34.360]  他做的事是不是
[00:30:34.360 --> 00:30:36.360]  為上帝去做呢
[00:30:36.360 --> 00:30:38.360]  我們看看聖經怎樣說
[00:30:38.360 --> 00:30:40.360]  我們看整個參宣的生命
[00:30:40.360 --> 00:30:42.360]  都是為自己
[00:30:42.360 --> 00:30:44.360]  為自己開心
[00:30:44.360 --> 00:30:46.360]  滿足自己的需要
[00:30:46.360 --> 00:30:48.360]  滿足自己的欲念
[00:30:48.360 --> 00:30:50.360]  參宣怒氣大作
[00:30:50.360 --> 00:30:52.360]  他就走去他爸爸的家
[00:30:52.360 --> 00:30:54.360]  這裡說到
[00:30:54.360 --> 00:30:56.360]  請記載到
[00:30:56.360 --> 00:30:58.360]  參宣對湯姆士說
[00:30:58.360 --> 00:31:02.360]  這次我若加害分裂士人就不算是我的錯
[00:31:02.360 --> 00:31:04.360]  你看下一句
[00:31:04.360 --> 00:31:06.360]  參宣說
[00:31:06.360 --> 00:31:08.360]  這名妓女怎樣做
[00:31:08.360 --> 00:31:10.360]  我必向您報仇才肯罷休
[00:31:10.360 --> 00:31:12.360]  他整個生命就是
[00:31:12.360 --> 00:31:14.360]  我
[00:31:14.360 --> 00:31:16.360]  我
[00:31:16.360 --> 00:31:18.360]  要滿足我自己
[00:31:18.360 --> 00:31:20.360]  下一句
[00:31:20.360 --> 00:31:22.360]  他就去盧鰓骨
[00:31:22.360 --> 00:31:24.360]  殺了一千人
[00:31:24.360 --> 00:31:26.360]  又是我
[00:31:26.360 --> 00:31:28.360]  最後都是我
[00:31:28.360 --> 00:31:30.360]  他臨死前和上帝祈禱都是
[00:31:30.360 --> 00:31:32.360]  因為他挖我雙眼
[00:31:32.360 --> 00:31:34.360]  我要報仇
[00:31:34.360 --> 00:31:36.360]  又是我
[00:31:36.360 --> 00:31:40.360]  上帝給他的力量是
[00:31:40.360 --> 00:31:42.360]  拓展上帝的使命
[00:31:42.360 --> 00:31:44.360]  完成上帝的使命
[00:31:44.360 --> 00:31:46.360]  但他卻用了
[00:31:46.360 --> 00:31:48.360]  為自己滿足
[00:31:48.360 --> 00:31:50.360]  自己的想要
[00:31:50.360 --> 00:31:52.360]  和需要
[00:31:52.360 --> 00:31:54.360]  這個是不是又值得我們去思想
[00:31:54.360 --> 00:31:56.360]  上下一頂智慧
[00:31:56.360 --> 00:31:58.360]  今天我們
[00:31:58.360 --> 00:32:00.360]  上帝給了很多東西我們
[00:32:00.360 --> 00:32:02.360]  我們有沒有用來
[00:32:02.360 --> 00:32:04.360]  用在上帝的
[00:32:04.360 --> 00:32:06.360]  使命當中
[00:32:06.360 --> 00:32:08.360]  第四樣東西
[00:32:08.360 --> 00:32:10.360]  這個叫滿道訓練
[00:32:10.360 --> 00:32:12.360]  你是不是
[00:32:12.360 --> 00:32:16.360]  有受教的心
[00:32:16.360 --> 00:32:18.360]  有沒有將你所學的東西
[00:32:18.360 --> 00:32:20.360]  教導其他人呢
[00:32:20.360 --> 00:32:22.360]  我叫他做
[00:32:22.360 --> 00:32:24.360]  天下無敵手
[00:32:24.360 --> 00:32:26.360]  來來去去一條友
[00:32:26.360 --> 00:32:28.360]  你沒有用的
[00:32:28.360 --> 00:32:30.360]  給你威風
[00:32:30.360 --> 00:32:32.360]  給你怎樣威風都好
[00:32:32.360 --> 00:32:34.360]  給你威風三十年四十年
[00:32:34.360 --> 00:32:36.360]  你下去一個人
[00:32:36.360 --> 00:32:38.360]  你見到的
[00:32:38.360 --> 00:32:40.360]  全部都是一個人打死一千人
[00:32:40.360 --> 00:32:42.360]  一個人
[00:32:42.360 --> 00:32:44.360]  殺死很多不同的人
[00:32:44.360 --> 00:32:46.360]  沒有用的
[00:32:46.360 --> 00:32:48.360]  他完全沒有
[00:32:48.360 --> 00:32:50.360]  一個受教的心
[00:32:50.360 --> 00:32:52.360]  他見到那個女人他喜歡
[00:32:52.360 --> 00:32:54.360]  見到一個女子
[00:32:54.360 --> 00:32:56.360]  於是
[00:32:56.360 --> 00:32:58.360]  上面稟告父母
[00:32:58.360 --> 00:33:02.360]  中文也比較好
[00:33:02.360 --> 00:33:04.360]  告訴他父母
[00:33:04.360 --> 00:33:06.360]  原文裡面
[00:33:06.360 --> 00:33:08.360]  這個詞好像是一個命令式
[00:33:08.360 --> 00:33:10.360]  和純粹通知
[00:33:10.360 --> 00:33:12.360]  父母
[00:33:12.360 --> 00:33:14.360]  告訴父母我喜歡了一個女孩
[00:33:14.360 --> 00:33:16.360]  請你
[00:33:16.360 --> 00:33:18.360]  讓我娶她為妻
[00:33:18.360 --> 00:33:20.360]  他要這樣做
[00:33:20.360 --> 00:33:22.360]  於是父母跟他說
[00:33:22.360 --> 00:33:24.360]  在會點教會不是有很多美女嗎
[00:33:24.360 --> 00:33:26.360]  為什麼要娶那些
[00:33:26.360 --> 00:33:28.360]  不是信耶穌的人
[00:33:28.360 --> 00:33:30.360]  跟他們拍拖
[00:33:30.360 --> 00:33:32.360]  為什麼要這樣做呢
[00:33:32.360 --> 00:33:34.360]  他不聽勸
[00:33:34.360 --> 00:33:36.360]  我要娶她
[00:33:36.360 --> 00:33:38.360]  因為我喜歡她
[00:33:38.360 --> 00:33:40.360]  那時候我聽國民慈母師
[00:33:40.360 --> 00:33:42.360]  說
[00:33:42.360 --> 00:33:44.360]  參選
[00:33:44.360 --> 00:33:46.360]  年輕人基本上
[00:33:46.360 --> 00:33:48.360]  用這句三字
[00:33:48.360 --> 00:33:50.360]  詞語的說話
[00:33:50.360 --> 00:33:52.360]  對父母說
[00:33:52.360 --> 00:33:54.360]  我覺得不只是年輕人
[00:33:54.360 --> 00:33:56.360]  我們每一個弟兄姊妹
[00:33:56.360 --> 00:33:58.360]  都是這樣
[00:33:58.360 --> 00:34:00.360]  第一句說話
[00:34:00.360 --> 00:34:02.360]  我喜歡
[00:34:02.360 --> 00:34:04.360]  第二句說話
[00:34:04.360 --> 00:34:06.360]  父母可能會問你
[00:34:06.360 --> 00:34:08.360]  你喜歡她什麼
[00:34:08.360 --> 00:34:10.360]  我不知道
[00:34:10.360 --> 00:34:12.360]  你這樣下去
[00:34:12.360 --> 00:34:14.360]  沒有將來
[00:34:14.360 --> 00:34:16.360]  我不在乎
[00:34:16.360 --> 00:34:18.360]  我不管
[00:34:18.360 --> 00:34:20.360]  當你想說下去的時候
[00:34:20.360 --> 00:34:22.360]  他會告訴你
[00:34:22.360 --> 00:34:24.360]  看看怎樣
[00:34:24.360 --> 00:34:26.360]  英文叫
[00:34:26.360 --> 00:34:28.360]  Leave me alone
[00:34:28.360 --> 00:34:30.360]  不要再騷擾我
[00:34:30.360 --> 00:34:32.360]  我喜歡做
[00:34:32.360 --> 00:34:34.360]  你看參選
[00:34:34.360 --> 00:34:36.360]  整個生命都是這樣
[00:34:36.360 --> 00:34:38.360]  人做初一
[00:34:38.360 --> 00:34:40.360]  他做100個初一
[00:34:40.360 --> 00:34:42.360]  去
[00:34:42.360 --> 00:34:44.360]  回報
[00:34:44.360 --> 00:34:46.360]  報復
[00:34:46.360 --> 00:34:48.360]  人家做在他身上
[00:34:48.360 --> 00:34:50.360]  但是更加嚴重
[00:34:50.360 --> 00:34:52.360]  一切都是為
[00:34:52.360 --> 00:34:54.360]  他自己
[00:34:54.360 --> 00:34:56.360]  最後弟兄姊妹
[00:34:56.360 --> 00:34:58.360]  檢查一下自己
[00:34:58.360 --> 00:35:00.360]  究竟你在生命裡面
[00:35:00.360 --> 00:35:02.360]  有沒有一個好的
[00:35:02.360 --> 00:35:04.360]  見證
[00:35:04.360 --> 00:35:06.360]  是不是有一個好的見證
[00:35:06.360 --> 00:35:08.360]  有人看到你是鹽和鋼
[00:35:08.360 --> 00:35:10.360]  這句經文
[00:35:10.360 --> 00:35:12.360]  不需要再講那麼多
[00:35:12.360 --> 00:35:14.360]  因為聖經裡面都講了很多
[00:35:14.360 --> 00:35:16.360]  最出名的這句話
[00:35:16.360 --> 00:35:18.360]  參選去了加薩
[00:35:18.360 --> 00:35:20.360]  也是菲利士人的地方
[00:35:20.360 --> 00:35:24.360]  看到一個妓女就與他親近
[00:35:24.360 --> 00:35:30.360]  上帝揀選的那西爾人
[00:35:30.360 --> 00:35:32.360]  要去拯救
[00:35:32.360 --> 00:35:34.360]  以色列人脫離
[00:35:34.360 --> 00:35:36.360]  菲利士人的手
[00:35:36.360 --> 00:35:40.360]  但是她的生活是微爛不堪
[00:35:40.360 --> 00:35:42.360]  結果她有沒有
[00:35:42.360 --> 00:35:44.360]  做到上帝要她
[00:35:44.360 --> 00:35:46.360]  做到的事呢
[00:35:46.360 --> 00:35:48.360]  是沒有
[00:35:48.360 --> 00:35:50.360]  結尾的時候你看看怎麼寫
[00:35:50.360 --> 00:35:52.360]  這樣參選死的時候
[00:35:52.360 --> 00:35:54.360]  所殺的人比活著
[00:35:54.360 --> 00:35:56.360]  所殺的人更加多
[00:35:56.360 --> 00:35:58.360]  如果有一句說話
[00:35:58.360 --> 00:36:00.360]  形容我們傳道人
[00:36:00.360 --> 00:36:02.360]  我覺得這是一個黑色幽默
[00:36:02.360 --> 00:36:04.360]  聖經作者很搞笑
[00:36:04.360 --> 00:36:06.360]  因為你做了慈師
[00:36:06.360 --> 00:36:08.360]  二十年
[00:36:08.360 --> 00:36:10.360]  上帝要你給你天生神力
[00:36:10.360 --> 00:36:12.360]  要你殺敵
[00:36:12.360 --> 00:36:14.360]  但你死的時候殺的
[00:36:14.360 --> 00:36:16.360]  比你過了二十年殺的加起來更多
[00:36:16.360 --> 00:36:18.360]  那你做了什麼啊
[00:36:18.360 --> 00:36:20.360]  大哥
[00:36:20.360 --> 00:36:22.360]  你試想想有PJ在這裡
[00:36:22.360 --> 00:36:24.360]  找你做個開玩笑
[00:36:24.360 --> 00:36:26.360]  你想想PJ的墓志銘
[00:36:26.360 --> 00:36:28.360]  上面寫著
[00:36:28.360 --> 00:36:30.360]  來PJ喪禮
[00:36:30.360 --> 00:36:32.360]  聚會的人
[00:36:32.360 --> 00:36:34.360]  比他二十年來
[00:36:34.360 --> 00:36:36.360]  在PJ
[00:36:36.360 --> 00:36:38.360]  加起來聽他講道的人更加多
[00:36:38.360 --> 00:36:40.360]  那你還要做什麼
[00:36:40.360 --> 00:36:42.360]  大哥
[00:36:42.360 --> 00:36:44.360]  你做了二十年
[00:36:44.360 --> 00:36:46.360]  一次死的時候
[00:36:46.360 --> 00:36:48.360]  還多人過
[00:36:48.360 --> 00:36:50.360]  二十年加起來的人
[00:36:50.360 --> 00:36:52.360]  你想想上帝呼召
[00:36:52.360 --> 00:36:54.360]  參選做了二十年慈師
[00:36:54.360 --> 00:36:58.360]  他殺過多少敵人
[00:36:58.360 --> 00:37:00.360]  他幫上帝
[00:37:00.360 --> 00:37:02.360]  的工作脫離
[00:37:02.360 --> 00:37:04.360]  菲利士人的手他做了多少
[00:37:04.360 --> 00:37:08.360]  所以我們覺得
[00:37:08.360 --> 00:37:10.360]  他是DQ
[00:37:10.360 --> 00:37:12.360]  不合格
[00:37:12.360 --> 00:37:14.360]  不合格不是因為他特別聖潔
[00:37:14.360 --> 00:37:16.360]  而是他沒有
[00:37:16.360 --> 00:37:18.360]  完成上帝
[00:37:18.360 --> 00:37:20.360]  要他做的事
[00:37:20.360 --> 00:37:22.360]  保羅在
[00:37:22.360 --> 00:37:24.360]  哥倫多前書裡面講
[00:37:24.360 --> 00:37:26.360]  他
[00:37:26.360 --> 00:37:28.360]  要攻克己身
[00:37:28.360 --> 00:37:30.360]  以身服我
[00:37:30.360 --> 00:37:32.360]  你問PJ就知道他以前是做運動員
[00:37:32.360 --> 00:37:34.360]  現在當然不行
[00:37:34.360 --> 00:37:36.360]  以前年輕的時候
[00:37:36.360 --> 00:37:38.360]  每次打死幾隻
[00:37:38.360 --> 00:37:40.360]  做運動員
[00:37:40.360 --> 00:37:42.360]  要攻克己身
[00:37:42.360 --> 00:37:44.360]  如果不是的話
[00:37:44.360 --> 00:37:46.360]  恐怕被欺絕
[00:37:46.360 --> 00:37:48.360]  DQ
[00:37:48.360 --> 00:37:50.360]  不合格
[00:37:50.360 --> 00:37:54.360]  一個沒有上帝恩慈
[00:37:54.360 --> 00:37:56.360]  贏在
[00:37:56.360 --> 00:37:58.360]  起跑線
[00:37:58.360 --> 00:38:00.360]  有上帝給他最好的資源
[00:38:00.360 --> 00:38:02.360]  成長的環境
[00:38:02.360 --> 00:38:04.360]  神賜給他
[00:38:04.360 --> 00:38:06.360]  那麼大的恩慈
[00:38:06.360 --> 00:38:10.360]  他卻沒有用力
[00:38:10.360 --> 00:38:12.360]  完成上帝給他的使命
[00:38:12.360 --> 00:38:16.360]  這是一件很可悲的事
[00:38:16.360 --> 00:38:18.360]  弟兄姊妹
[00:38:18.360 --> 00:38:20.360]  這讓我們每一個
[00:38:20.360 --> 00:38:22.360]  在這五個D裡面
[00:38:22.360 --> 00:38:24.360]  要去看看
[00:38:24.360 --> 00:38:26.360]  究竟我們
[00:38:26.360 --> 00:38:28.360]  今天是贏在起跑線
[00:38:28.360 --> 00:38:30.360]  輸在衝點線
[00:38:30.360 --> 00:38:32.360]  因為我們
[00:38:32.360 --> 00:38:34.360]  到最後的時候
[00:38:34.360 --> 00:38:36.360]  好像保羅所說
[00:38:36.360 --> 00:38:38.360]  當跑那裡
[00:38:38.360 --> 00:38:40.360]  我跑那裡
[00:38:40.360 --> 00:38:42.360]  跑完,左上的道我守住
[00:38:42.360 --> 00:38:44.360]  尾開的帳
[00:38:44.360 --> 00:38:46.360]  我打贏了
[00:38:46.360 --> 00:38:48.360]  參宣打贏
[00:38:48.360 --> 00:38:50.360]  很多場小的帳
[00:38:52.360 --> 00:38:54.360]  但是輸了
[00:38:54.360 --> 00:38:56.360]  整個的戰爭
[00:38:56.360 --> 00:39:00.360]  在今年三月
[00:39:00.360 --> 00:39:02.360]  英國
[00:39:02.360 --> 00:39:04.360]  室內田徑賽
