
[00:00:00.000 --> 00:00:03.880]  各位電影小妹,好開心又可以一齊讀聖經
[00:17:29.160 --> 00:17:31.160]  造了王
[00:17:31.160 --> 00:17:33.160]  這個就是納瓦比米納
[00:17:33.160 --> 00:17:35.160]  用計殺兄弟造王
[00:17:35.160 --> 00:17:37.160]  這件事今天就到這裡
[00:17:37.160 --> 00:17:39.160]  你看一下
[00:17:39.160 --> 00:17:41.160]  納瓦比米納是個什麼人
[00:17:43.160 --> 00:17:45.160]  這麼差的
[00:17:45.160 --> 00:17:47.160]  自己想造王
[00:17:47.160 --> 00:17:49.160]  爸爸
[00:17:49.160 --> 00:17:51.160]  他們請過爸爸造王
[00:17:51.160 --> 00:17:53.160]  爸爸不肯
[00:17:53.160 --> 00:17:55.160]  就說我的兒子都不會造王
[00:17:55.160 --> 00:17:57.160]  很聰明,機殿真的聰明
[00:17:57.160 --> 00:17:59.160]  因為知道這些位置不好造
[00:17:59.160 --> 00:18:01.160]  自己造過,做過領袖
[00:18:01.160 --> 00:18:03.160]  我不會造
[00:18:03.160 --> 00:18:05.160]  不如讓耶和華管理你們
[00:18:05.160 --> 00:18:07.160]  這樣很好,即是說他很敬畏神
[00:18:07.160 --> 00:18:09.160]  讓神自己造
[00:18:09.160 --> 00:18:11.160]  我都講過,其實聖經裡面
[00:18:11.160 --> 00:18:13.160]  說不是人主
[00:18:13.160 --> 00:18:15.160]  是神主
[00:18:15.160 --> 00:18:17.160]  是神作主
[00:18:17.160 --> 00:18:19.160]  凡事求民作主
[00:18:19.160 --> 00:18:23.160]  但是納瓦比米納不是這樣的人
[00:18:23.160 --> 00:18:25.160]  很有可能
[00:18:25.160 --> 00:18:27.160]  納瓦比米納本身就知道
[00:18:27.160 --> 00:18:29.160]  耶和華是神,不過
[00:18:29.160 --> 00:18:31.160]  他都很傾向巴力那邊
[00:18:31.160 --> 00:18:33.160]  所以他找的人
[00:18:33.160 --> 00:18:35.160]  就算按納
[00:18:35.160 --> 00:18:37.160]  高納去造王
[00:18:37.160 --> 00:18:39.160]  都去處子那邊
[00:18:39.160 --> 00:18:41.160]  很有可能是巴力的廟
[00:18:41.160 --> 00:18:45.160]  如果我是敬畏神
[00:18:45.160 --> 00:18:47.160]  我都想造王
[00:18:47.160 --> 00:18:49.160]  我都不要在那邊,找另一塊盆石
[00:18:49.160 --> 00:18:51.160]  去處子那邊
[00:18:51.160 --> 00:18:53.160]  有代表性的地方
[00:18:53.160 --> 00:18:55.160]  就覺得在那邊好
[00:18:55.160 --> 00:18:57.160]  而且他用了毒計
[00:18:57.160 --> 00:18:59.160]  請匪徒一起陰他七十個哥哥
[00:18:59.160 --> 00:19:01.160]  一次殺了
[00:19:01.160 --> 00:19:03.160]  七十個兄弟
[00:19:03.160 --> 00:19:05.160]  不一定是哥哥,有弟弟
[00:19:05.160 --> 00:19:07.160]  七十個,很殘忍
[00:19:07.160 --> 00:19:09.160]  很奸
[00:19:09.160 --> 00:19:11.160]  很殘忍,他會用計
[00:19:11.160 --> 00:19:13.160]  用說話,會說話
[00:19:13.160 --> 00:19:15.160]  會說話
[00:19:15.160 --> 00:19:17.160]  就是七十個人管理你好還是一個人好
[00:19:17.160 --> 00:19:19.160]  當然是一個
[00:19:19.160 --> 00:19:21.160]  那個就是我,因為我就是你們
[00:19:21.160 --> 00:19:23.160]  使劍人來的,是骨與肉
[00:19:23.160 --> 00:19:25.160]  骨中的骨,肉中的肉
[00:19:25.160 --> 00:19:27.160]  所以是我最好
[00:19:27.160 --> 00:19:29.160]  而且我造王
[00:19:29.160 --> 00:19:31.160]  你們使劍人都光彩
[00:19:31.160 --> 00:19:33.160]  使劍人出來造王
[00:19:33.160 --> 00:19:35.160]  不是,是俄弗拉人
[00:19:35.160 --> 00:19:37.160]  好啊,於是就這樣做
[00:19:37.160 --> 00:19:39.160]  於是大家串起來
[00:19:39.160 --> 00:19:41.160]  再拉一些
[00:19:41.160 --> 00:19:43.160]  米羅人一起串起來
[00:19:43.160 --> 00:19:45.160]  就殺了那些兄弟
[00:19:45.160 --> 00:19:47.160]  自己造王
[00:19:47.160 --> 00:19:49.160]  很差很差很差的人
[00:19:49.160 --> 00:19:51.160]  有時候
[00:19:51.160 --> 00:19:53.160]  今天我們都會覺得
[00:19:53.160 --> 00:19:55.160]  為什麼我們
[00:19:55.160 --> 00:19:57.160]  國家裏面,我們社會裏面
[00:19:57.160 --> 00:19:59.160]  有這麼差的人做管理呢?
[00:19:59.160 --> 00:20:01.160]  為什麼
[00:20:01.160 --> 00:20:03.160]  我們教會裏面有這麼差的人
[00:20:03.160 --> 00:20:05.160]  做管理呢?
[00:20:05.160 --> 00:20:07.160]  為什麼裏面有一些
[00:20:07.160 --> 00:20:09.160]  好像王克勤這麼差的人
[00:20:09.160 --> 00:20:11.160]  做的呢?
[00:20:11.160 --> 00:20:13.160]  這麼差,這麼卑劣
[00:20:13.160 --> 00:20:15.160]  的人呢?當然
[00:20:15.160 --> 00:20:17.160]  我們都會說其實我都很卑劣
[00:20:17.160 --> 00:20:19.160]  個個都是,但是
[00:20:19.160 --> 00:20:21.160]  有些人自己會
[00:20:21.160 --> 00:20:23.160]  這樣做了
[00:20:23.160 --> 00:20:25.160]  管理者
[00:20:25.160 --> 00:20:27.160]  又不自己反省
[00:20:27.160 --> 00:20:29.160]  不過
[00:20:29.160 --> 00:20:31.160]  上帝就讓他做了
[00:20:31.160 --> 00:20:33.160]  上帝計數的
[00:20:33.160 --> 00:20:35.160]  你一直下去,上帝是計數的
[00:20:35.160 --> 00:20:37.160]  這個亞比米勒的結果
[00:20:37.160 --> 00:20:39.160]  都很不光彩
[00:20:39.160 --> 00:20:41.160]  很差的,很慘的
[00:20:41.160 --> 00:20:43.160]  神是會知道的
[00:20:43.160 --> 00:20:45.160]  有工作的,在聖經的
[00:20:45.160 --> 00:20:47.160]  日與時的背後
[00:20:47.160 --> 00:20:49.160]  上帝仍在掌管
[00:20:49.160 --> 00:20:51.160]  希望我們都有這個信心
[00:20:51.160 --> 00:20:53.160]  雖然有一朵黑雲
[00:20:53.160 --> 00:20:55.160]  叫亞比米勒遮了以色列
[00:20:55.160 --> 00:20:57.160]  不過
[00:20:57.160 --> 00:20:59.160]  神是在的,祂沒有離開
[00:20:59.160 --> 00:21:01.160]  讓我們一起禱告
[00:21:01.160 --> 00:21:03.160]  多謝我們的主
[00:21:03.160 --> 00:21:05.160]  當聖經裡面
[00:21:05.160 --> 00:21:07.160]  烏西亞王死的時候
[00:21:07.160 --> 00:21:09.160]  當時是一個很好的皇帝
[00:21:09.160 --> 00:21:11.160]  希望以色列國在最慘的時候有救
[00:21:11.160 --> 00:21:13.160]  誰知道很早
[00:21:13.160 --> 00:21:15.160]  短命駕崩
[00:21:15.160 --> 00:21:17.160]  以賽亞先知都非常
[00:21:17.160 --> 00:21:19.160]  慘痛
[00:21:19.160 --> 00:21:21.160]  進到聖殿之中
[00:21:21.160 --> 00:21:23.160]  誰知道見到上帝高高坐在
[00:21:23.160 --> 00:21:25.160]  寶座上
[00:21:25.160 --> 00:21:27.160]  衣裳垂下遮滿聖殿
[00:21:27.160 --> 00:21:29.160]  表示你仍然
[00:21:29.160 --> 00:21:31.160]  眷顧屬於你的
[00:21:31.160 --> 00:21:33.160]  奠禦百姓
[00:21:33.160 --> 00:21:35.160]  在這裏見到亞比米勒
[00:21:35.160 --> 00:21:37.160]  當日他用妓女
[00:21:37.160 --> 00:21:39.160]  殺了70個兄弟而造王
[00:21:39.160 --> 00:21:41.160]  拿到
[00:21:41.160 --> 00:21:43.160]  使劍以色列
[00:21:43.160 --> 00:21:45.160]  這個領袖的位置
[00:21:45.160 --> 00:21:47.160]  神就讓他做一段時間
[00:21:47.160 --> 00:21:49.160]  看看會不會有什麼
[00:21:49.160 --> 00:21:51.160]  給個機會,但是他沒有改
[00:21:51.160 --> 00:21:53.160]  仍然做得很差
[00:21:53.160 --> 00:21:55.160]  結果上帝
[00:21:55.160 --> 00:21:57.160]  沒有就這樣放過他
[00:21:57.160 --> 00:21:59.160]  我們知道你仍然作王
[00:21:59.160 --> 00:22:01.160]  你仍然掌管,讚美你
[00:22:01.160 --> 00:22:03.160]  自己的大能,讚美你色在
[00:22:03.160 --> 00:22:05.160]  金在,以後永在
[00:22:05.160 --> 00:22:07.160]  又真又活的神
[00:22:07.160 --> 00:22:09.160]  願你得著讚美敬拜
[00:22:09.160 --> 00:22:11.160]  祈禱奉耶穌名求
[00:22:11.160 --> 00:22:13.160]  阿們
