
[00:00:00.000 --> 00:00:03.140]  要請大家再次低頭和我一起祈禱
[00:19:11.600 --> 00:19:14.600]  為什麼他們的解釋會這麼不同
[00:19:14.600 --> 00:19:17.600]  會這麼南轅北轍呢?
[00:19:17.600 --> 00:19:21.600]  這正是我們要學習思辨的時候
[00:19:21.600 --> 00:19:24.600]  我們先不要去判斷誰對誰錯
[00:19:24.600 --> 00:19:26.600]  先不要歸邊
[00:19:26.600 --> 00:19:29.600]  先要靜靜的去聽
[00:19:29.600 --> 00:19:32.600]  特別是聽正反雙方的意見
[00:19:32.600 --> 00:19:35.600]  我們就可以從中看到
[00:19:35.600 --> 00:19:36.600]  他們的漏洞
[00:19:36.600 --> 00:19:37.600]  他們的問題
[00:19:37.600 --> 00:19:40.600]  以及他們可取的地方
[00:19:40.600 --> 00:19:41.600]  或者你會發現
[00:19:41.600 --> 00:19:45.600]  其實兩邊所講都有漏洞
[00:19:45.600 --> 00:19:47.600]  都有可取的地方
[00:19:47.600 --> 00:19:48.600]  當然
[00:19:48.600 --> 00:19:50.600]  這真是需要我們的謙遜
[00:19:50.600 --> 00:19:54.600]  忍耐和時間
[00:19:54.600 --> 00:19:57.600]  當我們有機會研讀整本《瑪利福音》的時候
[00:19:57.600 --> 00:19:58.600]  我們就更加明白
[00:19:58.600 --> 00:20:02.600]  耶穌所說的話的意思
[00:20:02.600 --> 00:20:04.600]  耶穌在《瑪利福音》的第五章時說
[00:20:04.600 --> 00:20:06.600]  你們有聽過教訓說
[00:20:06.600 --> 00:20:08.600]  這樣這樣這樣
[00:20:08.600 --> 00:20:10.600]  不過我告訴你
[00:20:10.600 --> 00:20:12.600]  就要這樣這樣這樣
[00:20:12.600 --> 00:20:13.600]  我們最初以為
[00:20:13.600 --> 00:20:15.600]  耶穌正在顛覆
[00:20:15.600 --> 00:20:18.600]  在廢除律法和傳統
[00:20:18.600 --> 00:20:20.600]  但是原來不是
[00:20:20.600 --> 00:20:22.600]  耶穌是將古舊的傳統和律法
[00:20:22.600 --> 00:20:25.600]  重新去詮釋和理解
[00:20:25.600 --> 00:20:26.600]  去幫助猶太人
[00:20:26.600 --> 00:20:28.600]  應該在當代的處境
[00:20:28.600 --> 00:20:30.600]  怎樣去應用
[00:20:30.600 --> 00:20:32.600]  這個原本就是文少
[00:20:32.600 --> 00:20:35.600]  和法利塞人的工作和任務
[00:20:35.600 --> 00:20:36.600]  我們要知道
[00:20:36.600 --> 00:20:39.600]  重新去詮釋去理解
[00:20:39.600 --> 00:20:41.600]  是應該更能夠反映到
[00:20:41.600 --> 00:20:44.600]  傳統和法律真正的意義
[00:20:44.600 --> 00:20:47.600]  以及它本來的意義
[00:20:47.600 --> 00:20:50.600]  就好像在《瑪利福音》的第五章
[00:20:50.600 --> 00:20:52.600]  十七至十八節
[00:20:52.600 --> 00:20:54.600]  這是現代中文譯本的翻譯
[00:20:54.600 --> 00:20:58.600]  耶穌說:不要以為我來的目的
[00:20:58.600 --> 00:21:02.600]  是要廢除摩西的律法和先知的教訓
[00:21:02.600 --> 00:21:04.600]  我不是要來廢除
[00:21:04.600 --> 00:21:08.600]  我來是要承傳他們的真義
[00:21:08.600 --> 00:21:10.600]  我實在告訴你們
[00:21:10.600 --> 00:21:12.600]  只要天地存在
[00:21:12.600 --> 00:21:15.600]  法利的一點一劃都不能夠廢掉
[00:21:15.600 --> 00:21:18.600]  直到萬事的終結
[00:21:18.600 --> 00:21:20.600]  耶穌更進一步說
[00:21:20.600 --> 00:21:22.600]  在《瑪利福音》的五章二十節
[00:21:22.600 --> 00:21:25.600]  祂說:你們一定要比經學教師
[00:21:25.600 --> 00:21:26.600]  也就是文士
[00:21:26.600 --> 00:21:29.600]  和法利賽人更忠實地
[00:21:29.600 --> 00:21:31.600]  去實行上帝的旨意
[00:21:31.600 --> 00:21:34.600]  才能夠進天國
[00:21:34.600 --> 00:21:36.600]  原來最重要的是
[00:21:36.600 --> 00:21:40.600]  要忠實地去實行上帝的旨意
[00:21:40.600 --> 00:21:45.600]  不要被傳講者的行為影響我們
[00:21:45.600 --> 00:21:49.600]  我也記得在小男主十七章十一節
[00:21:49.600 --> 00:21:52.600]  他這樣說 聖經是這樣描述的
[00:21:52.600 --> 00:21:59.600]  他描述皮利亞人比貼薩羅尼加人更開明
[00:21:59.600 --> 00:22:01.600]  他們熱心聽到的同時
[00:22:01.600 --> 00:22:03.600]  也都天天查考聖經
[00:22:03.600 --> 00:22:08.600]  要知道保羅所說的是不是真實
[00:22:08.600 --> 00:22:10.600]  這段經文也是給每一位
[00:22:10.600 --> 00:22:14.600]  負有教導任務的侍奉人員的提醒
[00:22:14.600 --> 00:22:17.600]  無論你是崇拜之中的講員
[00:22:17.600 --> 00:22:18.600]  團契的導師
[00:22:18.600 --> 00:22:19.600]  主約翰的教師
[00:22:19.600 --> 00:22:22.600]  柴經班的組長等等
[00:22:22.600 --> 00:22:26.600]  都是將上帝的教訓作出解釋
[00:22:26.600 --> 00:22:29.600]  目的是讓人更加明白上帝的道
[00:22:29.600 --> 00:22:32.600]  更能夠進行上帝的教訓
[00:22:32.600 --> 00:22:34.600]  我們都身負重任
[00:22:34.600 --> 00:22:35.600]  更需要努力去活出
[00:22:35.600 --> 00:22:39.600]  所傳講所教導的忠言
[00:22:39.600 --> 00:22:42.600]  其實每一個站在講台上的講員
[00:22:42.600 --> 00:22:44.600]  都有這個擔憂
[00:22:44.600 --> 00:22:48.600]  我們所講的不一定我們已經完成
[00:22:48.600 --> 00:22:50.600]  做得很好
[00:22:50.600 --> 00:22:52.600]  縱然我們仍有很多的瑕疵
[00:22:52.600 --> 00:22:54.600]  很多不完美的地方
[00:22:54.600 --> 00:22:59.600]  不過都應該是我們努力成長的方向
[00:22:59.600 --> 00:23:02.600]  我們很難想像我們去教導弟兄姊妹
[00:23:02.600 --> 00:23:03.600]  麥樂牧師經常教導弟兄姊妹
[00:23:03.600 --> 00:23:06.600]  要熱切靈修
[00:23:06.600 --> 00:23:10.600]  自己卻只是敷衍了事
[00:23:10.600 --> 00:23:13.600]  願上帝幫助我們
[00:23:13.600 --> 00:23:16.600]  在這個彎曲半茂的世代
[00:23:16.600 --> 00:23:21.600]  充滿了紛亂、吵鬧、此時而非、指鹿為馬
[00:23:21.600 --> 00:23:23.600]  偷換概念的年代
[00:23:23.600 --> 00:23:26.600]  可以作上帝無瑕疵的兒女
[00:23:26.600 --> 00:23:30.600]  求上帝賜給我們有一顆分辨的心
[00:23:30.600 --> 00:23:33.600]  有發展自己思辨能力那份的渴望
[00:23:33.600 --> 00:23:37.600]  可以忠誠地去實行上帝的教訓
[00:23:37.600 --> 00:23:39.600]  願身負教導任務的每一位
[00:23:39.600 --> 00:23:42.600]  能夠盡力去活出所教導的
[00:23:42.600 --> 00:23:46.800]  仰上祢的名,不做榮耀,誠心所願
