
[00:00:00.000 --> 00:00:07.500]  (主持) 各位聽眾早安 今日是宣講一篇很興奮的經文
[00:17:52.300 --> 00:17:53.400]  今天我們也是這樣
[00:17:53.400 --> 00:17:55.700]  我們生命裡面有很多好的事情
[00:17:55.700 --> 00:17:57.600]  很多好的事情我們可以做
[00:17:57.600 --> 00:17:59.200]  但是人有一種罪性
[00:17:59.200 --> 00:18:00.400]  有一種不信服
[00:18:00.400 --> 00:18:02.600]  挑戰那些不好的事情
[00:18:02.600 --> 00:18:04.000]  試試無妨
[00:18:04.000 --> 00:18:05.600]  那些事情很興奮
[00:18:05.600 --> 00:18:06.900]  我年輕的時候也是這樣
[00:18:06.900 --> 00:18:07.600]  很興奮
[00:18:07.600 --> 00:18:08.700]  打架
[00:18:08.700 --> 00:18:09.200]  做什麼
[00:18:09.200 --> 00:18:10.200]  放火
[00:18:10.200 --> 00:18:12.900]  放火我也玩過
[00:18:12.900 --> 00:18:13.900]  毀壞車輛
[00:18:13.900 --> 00:18:15.100]  撕掉它的標誌
[00:18:15.100 --> 00:18:15.900]  扣輪胎
[00:18:15.900 --> 00:18:17.600]  那些是很好玩的
[00:18:17.600 --> 00:18:20.000]  做很多這樣的事情
[00:18:20.000 --> 00:18:21.600]  但是沒什麼好處
[00:18:21.600 --> 00:18:24.000]  只是罪惡一個的生命
[00:18:24.000 --> 00:18:24.900]  今天我們也是這樣
[00:18:24.900 --> 00:18:26.400]  很多的事情
[00:18:26.400 --> 00:18:27.200]  或者你不是這樣
[00:18:27.200 --> 00:18:29.900]  不過你人與人之間的關係
[00:18:29.900 --> 00:18:32.300]  很多的事情你暗中去做
[00:18:32.300 --> 00:18:33.700]  去看
[00:18:33.700 --> 00:18:34.900]  你以為沒有人知道嗎
[00:18:34.900 --> 00:18:36.600]  上帝知道
[00:18:36.600 --> 00:18:39.100]  結果是上帝不能夠不遠離
[00:18:39.100 --> 00:18:41.900]  因為我們的罪惡和聖潔的上帝
[00:18:41.900 --> 00:18:43.400]  形成了一個距離
[00:18:43.400 --> 00:18:45.500]  不是上帝要遠離我們
[00:18:45.500 --> 00:18:47.100]  而是我們的罪惡
[00:18:47.100 --> 00:18:49.800]  令到神不能夠接近我們
[00:18:49.800 --> 00:18:52.600]  心裡面的邪情惡慾
[00:18:52.600 --> 00:18:55.100]  很多的罪惡在生命裡面
[00:18:55.100 --> 00:18:57.500]  以致我們不能夠親近神
[00:18:57.500 --> 00:19:00.300]  故此我們需要神的祝福
[00:19:00.300 --> 00:19:02.600]  神的幫助
[00:19:02.600 --> 00:19:04.400]  每一個人都需要神
[00:19:04.400 --> 00:19:05.600]  在全世界裡面
[00:19:05.600 --> 00:19:08.800]  絕大部分的人都會有信仰
[00:19:08.800 --> 00:19:10.100]  有少數人說
[00:19:10.100 --> 00:19:11.400]  我是不信有神的
[00:19:11.400 --> 00:19:12.700]  我是無神論
[00:19:12.700 --> 00:19:16.100]  但是這種理念卻是他的神
[00:19:16.100 --> 00:19:18.800]  就是他人生的主宰
[00:19:18.800 --> 00:19:20.900]  在美國的校園裡面
[00:19:20.900 --> 00:19:22.500]  很多槍擊的事件
[00:19:22.500 --> 00:19:24.400]  今年好像已經有幾十宗
[00:19:24.400 --> 00:19:25.600]  好像是幾十宗
[00:19:25.600 --> 00:19:27.000]  我都忘記了統計
[00:19:27.000 --> 00:19:28.600]  每一次發生的時候
[00:19:28.600 --> 00:19:29.800]  都是很悲哀
[00:19:29.800 --> 00:19:31.100]  才去到一個
[00:19:31.100 --> 00:19:32.800]  有些人發出一個問題
[00:19:32.800 --> 00:19:34.000]  神啊 你在哪裡呢
[00:19:34.000 --> 00:19:35.600]  看美國的美金
[00:19:35.600 --> 00:19:38.000]  是有神的說話
[00:19:38.000 --> 00:19:39.000]  同在的說話
[00:19:39.000 --> 00:19:41.000]  但是當發生這些事情的時候
[00:19:41.000 --> 00:19:41.500]  人們就問
[00:19:41.500 --> 00:19:43.700]  神啊 你在哪裡
[00:19:43.700 --> 00:19:45.100]  但是有人就回應說
[00:19:45.100 --> 00:19:46.500]  其實不是神在哪裡
[00:19:46.500 --> 00:19:48.300]  是你不要神
[00:19:48.300 --> 00:19:49.600]  過往美國教會
[00:19:49.600 --> 00:19:52.700]  他們去推舉說
[00:19:52.700 --> 00:19:54.500]  Jesus is the answer
[00:19:54.500 --> 00:19:55.600]  耶穌就是答案
[00:19:55.600 --> 00:19:58.100]  人生是有了答案
[00:19:58.100 --> 00:19:58.900]  你要做什麼
[00:19:58.900 --> 00:20:00.200]  你的人生的取向
[00:20:00.200 --> 00:20:01.000]  人生的抉擇
[00:20:01.000 --> 00:20:02.300]  你人生的前路
[00:20:02.300 --> 00:20:03.400]  各樣的事情
[00:20:03.400 --> 00:20:05.400]  耶穌可以給你答案
[00:20:05.400 --> 00:20:06.400]  但是有些美國
[00:20:06.400 --> 00:20:08.100]  有些西方的人就說
[00:20:08.100 --> 00:20:11.100]  But what is the question
[00:20:11.100 --> 00:20:12.300]  其實我們有什麼問題呢
[00:20:12.300 --> 00:20:13.400]  為什麼耶穌回答我們呢
[00:20:13.400 --> 00:20:15.400]  我們都沒有問題
[00:20:15.400 --> 00:20:18.100]  意思就是人是欺絕上帝
[00:20:18.100 --> 00:20:19.500]  人不覺得自己有問題
[00:20:19.500 --> 00:20:22.600]  所以也不需要耶穌給什麼答案我們
[00:20:22.600 --> 00:20:25.300]  這個正是人的問題
[00:20:25.300 --> 00:20:26.700]  或者我們也要反省
[00:20:26.700 --> 00:20:29.100]  我們自己有沒有一個問題
[00:20:29.100 --> 00:20:31.800]  需要耶穌去回覆我們的生命
[00:20:31.800 --> 00:20:33.500]  我們有什麼罪惡的問題
[00:20:33.500 --> 00:20:35.900]  有沒有一些我們迷茫的事情
[00:20:35.900 --> 00:20:38.800]  有一個張力是自己拿回來
[00:20:38.800 --> 00:20:41.800]  或者在這個困難裡面
[00:20:41.800 --> 00:20:44.600]  是我們自己有份去造成的
[00:20:44.600 --> 00:20:46.700]  我們需不需要耶穌
[00:20:46.700 --> 00:20:47.900]  這裡說到
[00:20:47.900 --> 00:20:52.100]  神的張膜在人間
[00:20:52.100 --> 00:20:54.200]  我們知道在舊約開始的時候
[00:20:54.200 --> 00:20:57.800]  當耶和華神與以色列人同在的時候
[00:20:57.800 --> 00:20:59.500]  以一個會幕的形式
[00:20:59.500 --> 00:21:01.400]  後來以聖殿形式
[00:21:01.400 --> 00:21:02.600]  但是到今天
[00:21:02.600 --> 00:21:06.100]  聖殿只餘下一幅西牆 曲牆
[00:21:06.100 --> 00:21:08.400]  人去到看不到宏偉的聖殿
[00:21:08.400 --> 00:21:10.300]  只看到一幅被毀滅
[00:21:10.300 --> 00:21:13.600]  只餘下一個西牆 一個曲牆
[00:21:13.600 --> 00:21:15.900]  但是這個大聲音
[00:21:15.900 --> 00:21:18.500]  我們相信是神祂自己叫出來的一句話
[00:21:18.500 --> 00:21:19.800]  祂說 看看
[00:21:19.800 --> 00:21:22.100]  神的張膜已經在人間
[00:21:22.100 --> 00:21:25.900]  就是說神要讓人同在
[00:21:25.900 --> 00:21:27.100]  神不再遠離人
[00:21:27.100 --> 00:21:30.400]  因為神要親臨到我們當中
[00:21:30.400 --> 00:21:32.200]  不是過往那種拒絕
[00:21:32.200 --> 00:21:35.700]  而是同在
[00:21:35.700 --> 00:21:40.300]  今天全世界仍然有三分之二的人
[00:21:40.300 --> 00:21:41.600]  還沒有得救
[00:21:41.600 --> 00:21:44.100]  還沒有聽聞這個福音
[00:21:44.100 --> 00:21:47.200]  但是將來在啟示錄的啟示裡面
[00:21:47.200 --> 00:21:48.700]  各族 各民 各方
[00:21:48.700 --> 00:21:51.400]  都有人來到神的面前得救
[00:21:51.400 --> 00:21:53.800]  我們就在這個張力的裡面
[00:21:53.800 --> 00:21:54.700]  將來那個時候
[00:21:54.700 --> 00:21:57.300]  神說 我要與人同在
[00:21:57.300 --> 00:21:58.300]  那些得救的人
[00:21:58.300 --> 00:22:01.000]  那些接受耶穌基督
[00:22:01.000 --> 00:22:02.100]  進入生命裡面
[00:22:02.100 --> 00:22:03.800]  承認自己是犯罪
[00:22:03.800 --> 00:22:05.300]  得罪上帝
[00:22:05.300 --> 00:22:06.500]  要問一個問題
[00:22:06.500 --> 00:22:08.600]  在耶穌得到答案的人
[00:22:08.600 --> 00:22:10.100]  他們得到永生
[00:22:10.100 --> 00:22:11.000]  去到這個將來
[00:22:11.000 --> 00:22:14.200]  就可以與神同在 同在帳幕裡面
[00:22:14.200 --> 00:22:18.200]  也是啟示錄三章二十節所講到
[00:22:18.200 --> 00:22:20.100]  耶穌扣門就要進入
[00:22:20.100 --> 00:22:24.700]  開門就要進入那些生命裡面
[00:22:24.700 --> 00:22:26.300]  在舊約摩西
[00:22:26.300 --> 00:22:28.100]  他在經歷裡面
[00:22:28.100 --> 00:22:30.000]  他很著重神的同在
[00:22:30.000 --> 00:22:32.600]  因為當亞倫獻了金牛毒之後
[00:22:32.600 --> 00:22:34.400]  神說 我不再與你們去
[00:22:34.400 --> 00:22:35.800]  你們是犯罪的
[00:22:35.800 --> 00:22:38.200]  以免我與你們一起去的時候
[00:22:38.200 --> 00:22:39.900]  我就擊殺你們
[00:22:39.900 --> 00:22:41.100]  但是摩西說
[00:22:41.100 --> 00:22:44.200]  你千萬千萬不能夠
[00:22:44.200 --> 00:22:45.800]  丟下我們一起去
[00:22:45.800 --> 00:22:47.300]  如果你不親自跟我去
[00:22:47.300 --> 00:22:51.500]  就不要將我們帶你來到這裡
[00:22:51.500 --> 00:22:56.100]  今天我們都是需要上帝的同在
[00:22:56.100 --> 00:22:58.300]  我記得星期四晚
[00:22:58.300 --> 00:22:59.600]  我們討論經文
[00:22:59.600 --> 00:23:01.100]  青年團體討論經文
[00:23:01.100 --> 00:23:02.400]  就講到
[00:23:02.400 --> 00:23:04.100]  如果我信仰信得不太好
[00:23:04.100 --> 00:23:07.200]  那是不是不信會好一點呢
[00:23:07.200 --> 00:23:09.400]  我不知道你有沒有問過這個問題
[00:23:09.400 --> 00:23:10.900]  這個問題很真實
[00:23:10.900 --> 00:23:12.100]  究竟我信到這樣
[00:23:12.100 --> 00:23:13.300]  是不是不信會好一點呢
[00:23:13.300 --> 00:23:15.300]  我相信不是
[00:23:15.300 --> 00:23:16.300]  你不信的時候
[00:23:16.300 --> 00:23:19.000]  生命更加腐敗
[00:23:19.000 --> 00:23:21.200]  更加多的問題出現
[00:23:21.200 --> 00:23:23.100]  在信仰裡面掙扎是正常的
[00:23:23.100 --> 00:23:24.600]  每個人都有掙扎
[00:23:24.600 --> 00:23:27.600]  我們需要繼續尋求上帝的同在
[00:23:27.600 --> 00:23:29.800]  以致跟祂更加親近
[00:23:29.800 --> 00:23:32.100]  這是一個將來
[00:23:32.100 --> 00:23:33.500]  將來耶穌回來
[00:23:33.500 --> 00:23:34.600]  將來摩西的時候
[00:23:34.600 --> 00:23:37.200]  神完全與我們同在
[00:23:37.200 --> 00:23:41.600]  但今天我們仍然在追尋當中
[00:23:41.600 --> 00:23:43.200]  那個聖潔的生活
[00:23:43.200 --> 00:23:45.800]  討他喜悅的侍奉的人生
[00:23:45.800 --> 00:23:52.100]  以致我們與神是一個更加同在
[00:23:52.100 --> 00:23:57.600]  第三點
[00:23:57.600 --> 00:24:01.100]  這裡第四第五節講到一個沒有苦罪的家
[00:24:01.100 --> 00:24:02.200]  第四第五節說
[00:24:02.200 --> 00:24:04.300]  神要拆去他們一切的眼淚
[00:24:04.300 --> 00:24:08.500]  不再有死亡 不再有悲哀 哭耗 疼痛
[00:24:08.500 --> 00:24:10.700]  因為以前的事都過去了
[00:24:10.700 --> 00:24:12.000]  作為補助的話
[00:24:12.000 --> 00:24:14.500]  看看我將一切都更新了
[00:24:14.500 --> 00:24:15.900]  又說你要寫上
[00:24:15.900 --> 00:24:21.000]  因為這些說話是可信是真實
[00:24:21.000 --> 00:24:22.400]  我不知道大家在家裡面
[00:24:22.400 --> 00:24:25.000]  有沒有人是沒有流過眼淚的
[00:24:25.000 --> 00:24:27.900]  為了家人的事情
[00:24:27.900 --> 00:24:31.500]  如果有的話很感謝主為你感恩
[00:24:31.500 --> 00:24:32.900]  我相信每一個家庭裡面
[00:24:32.900 --> 00:24:35.600]  都有很多的事情值得我們去流淚
[00:24:35.600 --> 00:24:41.400]  去不開心
[00:24:41.400 --> 00:24:43.100]  在以色列裡面
[00:24:43.100 --> 00:24:45.200]  其實存在很複雜的感情
[00:24:45.200 --> 00:24:47.500]  我去過的那一次
[00:24:47.500 --> 00:24:48.600]  曾經我最深刻的
[00:24:48.600 --> 00:24:50.800]  並不是看那些聖地
[00:24:50.800 --> 00:24:53.500]  在加里尼海船上
[00:24:53.500 --> 00:24:56.300]  那些都是很特別的記憶
[00:24:56.300 --> 00:24:58.200]  但其中最深刻的就是
[00:24:58.200 --> 00:25:00.200]  訪問過一個巴勒斯坦人
[00:25:00.200 --> 00:25:03.100]  他是一個基督徒 但他是巴勒斯坦人
[00:25:03.100 --> 00:25:05.300]  他說當打仗的時候
[00:25:05.300 --> 00:25:08.000]  無論美國還是以色列打仗的時候
[00:25:08.000 --> 00:25:10.300]  他們都是相信上帝
[00:25:10.300 --> 00:25:12.700]  但他是其中一個被攻擊的對象
[00:25:12.700 --> 00:25:14.300]  因為他是巴勒斯坦人
[00:25:14.300 --> 00:25:17.200]  他住在巴勒斯坦的地圖上面
[00:25:17.200 --> 00:25:21.900]  但當他知道這些都是
[00:25:21.900 --> 00:25:23.500]  都是猶太教 美國
[00:25:23.500 --> 00:25:27.200]  有些叫做基督教的意味
[00:25:27.200 --> 00:25:28.800]  他們攻打的時候
[00:25:28.800 --> 00:25:30.500]  他的生命受到威脅
[00:25:30.500 --> 00:25:32.000]  他心裡面有很大的張力
[00:25:32.000 --> 00:25:32.800]  究竟我是什麼人
[00:25:32.800 --> 00:25:35.000]  我是一個信耶穌的人
[00:25:35.000 --> 00:25:37.200]  為什麼這些都是
[00:25:37.200 --> 00:25:38.700]  同一個基本同一個信仰
[00:25:38.700 --> 00:25:39.900]  猶太教 基督教
[00:25:39.900 --> 00:25:42.100]  為什麼我要是受害者
[00:25:42.100 --> 00:25:43.800]  這些的張力
[00:25:43.800 --> 00:25:45.200]  這幾十年裡面
[00:25:45.200 --> 00:25:47.200]  或者我們說長遠這幾千年裡面
[00:25:47.200 --> 00:25:50.000]  都沒有停止過
[00:25:50.000 --> 00:25:51.900]  今天的戰亂造成了一個國家
[00:25:51.900 --> 00:25:53.000]  很多的問題
[00:25:53.000 --> 00:25:56.000]  我上星期都分享過其中一個地方
[00:25:56.000 --> 00:25:57.000]  六年裡面
[00:25:57.000 --> 00:25:59.300]  過往因為中東的戰爭
[00:25:59.300 --> 00:26:02.300]  每一個家庭都有一個的成員
[00:26:02.300 --> 00:26:08.800]  或者很近的近親在戰爭裡面死亡
[00:26:08.800 --> 00:26:11.100]  在大概十幾二十年前
[00:26:11.100 --> 00:26:12.600]  我認識了一個
[00:26:12.600 --> 00:26:14.200]  其實我認識了很久
[00:26:14.200 --> 00:26:17.000]  不過那件事情發生在十幾二十年前
[00:26:17.000 --> 00:26:18.700]  因為以前一路我都有
[00:26:18.700 --> 00:26:20.200]  我自己順著之後
[00:26:20.200 --> 00:26:22.600]  一路參與一些監獄侍工
[00:26:22.600 --> 00:26:24.800]  也都栽培一些坐完監出來的人
[00:26:24.800 --> 00:26:26.600]  我介紹了一個坐完監出來的人
[00:26:26.600 --> 00:26:28.800]  去做一份工作
[00:26:28.800 --> 00:26:30.800]  他信了主
[00:26:30.800 --> 00:26:33.700]  他出來之後做了一份工作
[00:26:33.700 --> 00:26:37.800]  他在工作環境認識了一個基督徒的姐妹
[00:26:37.800 --> 00:26:40.000]  後來他們慢慢就拍拖
[00:26:40.000 --> 00:26:41.600]  很密
[00:26:41.600 --> 00:26:44.200]  後來甚至有生了孩子
[00:26:44.200 --> 00:26:47.300]  還沒結婚
[00:26:47.300 --> 00:26:50.000]  但是在過程裡面
[00:26:50.000 --> 00:26:53.100]  我當然勸勉他們
[00:26:53.100 --> 00:26:55.300]  不應該這樣做
[00:26:55.300 --> 00:26:56.300]  但無論如何
[00:26:56.300 --> 00:26:58.100]  事情就是這個男的
[00:26:58.100 --> 00:27:00.500]  這個曾經坐監犯的侍工
[00:27:00.500 --> 00:27:03.100]  他在拍拖或者這個階段裡面
[00:27:03.100 --> 00:27:04.100]  又再被抓
[00:27:04.100 --> 00:27:06.700]  因為可能是之前的案件
[00:27:06.700 --> 00:27:09.300]  那個時候才去抓他
[00:27:09.300 --> 00:27:11.600]  受刑復刑
[00:27:11.600 --> 00:27:14.100]  那個時候他已經是
[00:27:14.100 --> 00:27:16.500]  我不記得生了還是已經懷了孕
[00:27:16.500 --> 00:27:17.700]  這個姐妹已經懷了孕
[00:27:17.700 --> 00:27:18.700]  還是剛剛生了
[00:27:18.700 --> 00:27:19.700]  所以他坐監的時候
[00:27:19.700 --> 00:27:21.200]  他的兒子很小
[00:27:21.200 --> 00:27:23.800]  就是剛剛出生那個階段
[00:27:23.800 --> 00:27:25.000]  判了不知道多少年
[00:27:25.000 --> 00:27:26.300]  我不記得幾年而已
[00:27:26.300 --> 00:27:27.800]  因為那個案件我都
[00:27:27.800 --> 00:27:29.200]  我不是在香港
[00:27:29.200 --> 00:27:30.600]  他判了幾年
[00:27:30.600 --> 00:27:33.800]  這個姐妹
[00:27:33.800 --> 00:27:35.900]  帶了一個很小的小朋友
[00:27:35.900 --> 00:27:36.600]  他很有本事
[00:27:36.600 --> 00:27:38.100]  他工作可以供樓
[00:27:38.100 --> 00:27:39.200]  又預備了家
[00:27:39.200 --> 00:27:41.200]  等他再一次坐完監出來
[00:27:41.200 --> 00:27:42.200]  就可以一個家庭
[00:27:42.200 --> 00:27:44.400]  幸福的家庭
[00:27:44.400 --> 00:27:45.400]  但是
[00:27:45.400 --> 00:27:50.600]  去到差不多放監的早幾個月
[00:27:50.600 --> 00:27:52.200]  那一天
[00:27:52.200 --> 00:27:54.000]  我收到這個姐妹的電話
[00:27:54.000 --> 00:27:56.200]  她說這個弟兄
[00:27:56.200 --> 00:28:00.300]  在監獄裡面自殺死了
[00:28:00.300 --> 00:28:02.300]  他最後幾個月坐完監
[00:28:02.300 --> 00:28:05.200]  他已經坐了一段時間
[00:28:05.200 --> 00:28:07.400]  這個姐妹
[00:28:07.400 --> 00:28:08.800]  帶了一個很小的小朋友
[00:28:08.800 --> 00:28:10.900]  他幾歲
[00:28:10.900 --> 00:28:12.200]  他預備了一個家
[00:28:12.200 --> 00:28:12.900]  很辛苦
[00:28:12.900 --> 00:28:14.700]  工作供樓
[00:28:14.700 --> 00:28:15.700]  等他出來
[00:28:15.700 --> 00:28:17.500]  最後幾個月
[00:28:17.500 --> 00:28:21.700]  他在監獄裡面自殺死了
[00:28:21.700 --> 00:28:22.900]  我們不知道很多事情
[00:28:22.900 --> 00:28:25.200]  不知道家裡面發生什麼事
[00:28:25.200 --> 00:28:26.900]  人世間很多的問題
[00:28:26.900 --> 00:28:28.200]  很多的困難
[00:28:28.200 --> 00:28:29.600]  都不是我們可以想像
[00:28:29.600 --> 00:28:31.200]  都不是我們可以明瞭
[00:28:31.200 --> 00:28:32.100]  我很愛這個弟兄
[00:28:32.100 --> 00:28:34.800]  很愛這個姐妹
[00:28:34.800 --> 00:28:35.900]  很愛他們這個兒子
[00:28:35.900 --> 00:28:41.300]  我都在監獄裡面見他
[00:28:41.300 --> 00:28:43.200]  這些是家庭的眼淚
[00:28:43.200 --> 00:28:48.300]  我的太太和哥哥都是傳道人
[00:28:48.300 --> 00:28:51.100]  他四十幾歲
[00:28:51.100 --> 00:28:53.600]  因為鼻咽癌復發
[00:28:53.600 --> 00:28:55.300]  也來了世界
[00:28:55.300 --> 00:28:57.900]  他一直都在讀神學
[00:28:57.900 --> 00:28:58.700]  做傳道
[00:28:58.700 --> 00:29:00.300]  他讀書運動都給我
[00:29:00.300 --> 00:29:02.300]  他踢球是很天分
[00:29:02.300 --> 00:29:03.900]  我和他踢過一次
[00:29:03.900 --> 00:29:06.000]  我知道他已經超過幾班
[00:29:06.000 --> 00:29:07.600]  雖然我都是踢得下球
[00:29:07.600 --> 00:29:09.200]  但是他超過幾班
[00:29:09.200 --> 00:29:11.300]  他讀書都很厲害
[00:29:11.300 --> 00:29:15.400]  但是他四十歲左右就患了鼻咽癌
[00:29:15.400 --> 00:29:17.200]  當他快要康復
[00:29:17.200 --> 00:29:18.400]  過了五年
[00:29:18.400 --> 00:29:21.400]  快要康復的時候就復發
[00:29:21.400 --> 00:29:22.600]  他有個女兒有個兒子
[00:29:22.600 --> 00:29:23.600]  他兒子很小的時候
[00:29:23.600 --> 00:29:25.000]  當他復發的時候
[00:29:25.000 --> 00:29:27.000]  他兒子很小的時候不知道
[00:29:27.000 --> 00:29:29.200]  他只知道爸爸踢球很厲害
[00:29:29.200 --> 00:29:31.400]  一直要爸爸陪他踢球
[00:29:31.400 --> 00:29:32.400]  去到後期的時候
[00:29:32.400 --> 00:29:34.800]  他爸爸根本就沒有力量和他踢球
[00:29:34.800 --> 00:29:36.500]  他只能看著兒子
[00:29:36.500 --> 00:29:40.500]  最後他四十幾歲就離開了世界
[00:29:40.500 --> 00:29:43.500]  我太太的大嫂
[00:29:43.500 --> 00:29:49.100]  這十幾年都是單親去照顧兩個兒女
[00:29:49.100 --> 00:29:52.200]  家庭很多的悲哀病患
[00:29:52.200 --> 00:29:53.100]  可能是罪惡
[00:29:53.100 --> 00:29:55.900]  可能是一些困擾在情緒
[00:29:55.900 --> 00:29:58.800]  今天我們說很多的人都是面對情緒困擾
[00:29:58.800 --> 00:30:00.500]  昨晚我去一個聚會
[00:30:00.500 --> 00:30:02.500]  一個姐妹都是照顧她兒子
[00:30:02.500 --> 00:30:03.300]  照顧了很多年
[00:30:03.300 --> 00:30:08.100]  她兒子都是一個有暴力的情緒病
[00:30:08.100 --> 00:30:09.100]  會打爛東西
[00:30:09.100 --> 00:30:10.100]  會扔東西到街上
[00:30:10.100 --> 00:30:11.500]  會說錯話罵媽媽
[00:30:11.500 --> 00:30:13.300]  會到處和人打架
[00:30:13.300 --> 00:30:16.600]  她媽媽一直照顧她這麼多年
[00:30:16.600 --> 00:30:19.200]  是很不容易的困難
[00:30:19.200 --> 00:30:22.700]  我們要說人生很多的死亡的事情
[00:30:22.700 --> 00:30:25.400]  悲哀、哭泣、疼痛
[00:30:25.400 --> 00:30:29.000]  但是聖經說這一切都要成為過去
[00:30:29.000 --> 00:30:30.100]  有一種更新
[00:30:30.100 --> 00:30:31.800]  一種新的轉變
[00:30:31.800 --> 00:30:33.600]  當我們回到天上的時候
[00:30:33.600 --> 00:30:34.900]  這些都要改變
[00:30:34.900 --> 00:30:36.000]  都是新的開始
[00:30:36.000 --> 00:30:37.800]  都是過去了
[00:30:37.800 --> 00:30:39.000]  不再有了
[00:30:39.000 --> 00:30:42.600]  這些困難都成為過去
[00:30:42.600 --> 00:30:46.300]  一切都要更新
[00:30:46.300 --> 00:30:49.200]  弟兄姊妹,我們感謝上帝
[00:30:49.200 --> 00:30:51.400]  神給予我們這樣的盼望
[00:30:51.400 --> 00:30:54.400]  今天很不容易,我明白
[00:30:54.400 --> 00:30:55.400]  有時我都和大家分享
[00:30:55.400 --> 00:30:56.400]  我都有我的困難
[00:30:56.400 --> 00:30:57.800]  大家都有大家的困難
[00:30:57.800 --> 00:30:59.600]  但我們知道將來有一個盼望
[00:30:59.600 --> 00:31:00.800]  今天在這個歷程裡面
[00:31:00.800 --> 00:31:02.300]  一日走遠的時候
[00:31:02.300 --> 00:31:05.300]  神給予我們一個新的開始
[00:31:05.300 --> 00:31:07.900]  是一個沒有眼淚
[00:31:07.900 --> 00:31:13.300]  聖經說甚至我們眼淚神用一個皮袋來裝著
[00:31:13.300 --> 00:31:16.800]  最後經文說
[00:31:16.800 --> 00:31:17.800]  都成了
[00:31:17.800 --> 00:31:19.400]  我是阿拉法,我是外媒家
[00:31:19.400 --> 00:31:21.000]  我是初,我是中
[00:31:21.000 --> 00:31:22.600]  我是要將生命泉的水
[00:31:22.600 --> 00:31:24.700]  百百次給那些口渴的人喝
[00:31:24.700 --> 00:31:27.200]  得勝的要承受這些違約
[00:31:27.200 --> 00:31:28.500]  我要做他們的神
[00:31:28.500 --> 00:31:32.300]  他要做我的兒子
[00:31:32.300 --> 00:31:37.400]  唯有膽怯的、不信的、可憎的、殺人的、淫亂的、行邪術的
[00:31:37.400 --> 00:31:40.000]  拜偶像的和一切說謊話的
[00:31:40.000 --> 00:31:44.000]  他們的份在燒著的硫磺火壺裡面
[00:31:44.000 --> 00:31:48.200]  這是第二次的死
[00:31:48.200 --> 00:31:49.300]  這段經文說到
[00:31:49.300 --> 00:31:50.400]  我是阿拉法,我是外媒家
[00:31:50.400 --> 00:31:51.100]  阿拉法,我是外媒家
[00:31:51.100 --> 00:31:52.800]  是說到希臘文兩個
[00:31:52.800 --> 00:31:54.900]  好像英文的A和Z
[00:31:54.900 --> 00:31:56.400]  就是一頭一尾的字母
[00:31:56.400 --> 00:31:58.900]  是包括一切
[00:31:58.900 --> 00:32:02.800]  上帝是始,上帝是中
[00:32:02.800 --> 00:32:04.300]  人類的歷史無論去到哪裡
[00:32:04.300 --> 00:32:06.600]  都是有上帝的足跡的存在
[00:32:06.600 --> 00:32:10.300]  從創造宇宙開始到將來世界的末了
[00:32:10.300 --> 00:32:13.700]  上帝都在歷史裡面為主為實
[00:32:13.700 --> 00:32:15.100]  是一切的一切
[00:32:15.100 --> 00:32:20.000]  是我們所相信偉大的上帝
[00:32:20.000 --> 00:32:21.200]  當他這樣說的時候
[00:32:21.200 --> 00:32:23.100]  三重的意義
[00:32:23.100 --> 00:32:24.300]  為始,為中
[00:32:24.300 --> 00:32:25.700]  他是自傳的
[00:32:25.700 --> 00:32:26.900]  他是全知的
[00:32:26.900 --> 00:32:28.700]  他是有主權的
[00:32:28.700 --> 00:32:31.000]  我們所相信的上帝
[00:32:31.000 --> 00:32:35.600]  是不需要其他人令祂去存在
[00:32:35.600 --> 00:32:37.500]  不是今天我們來敬拜上帝
[00:32:37.500 --> 00:32:40.000]  上帝就會好一點
[00:32:40.000 --> 00:32:42.500]  我們不能增加上帝的什麼
[00:32:42.500 --> 00:32:43.600]  我們只是一個僕人
[00:32:43.600 --> 00:32:46.600]  我們只是一個相信的門徒
[00:32:46.600 --> 00:32:49.100]  信徒來尊崇祂
[00:32:49.100 --> 00:32:50.600]  但是祂是自己存在
[00:32:50.600 --> 00:32:53.200]  不像另外一個信仰的上帝
[00:32:53.200 --> 00:32:56.200]  要加上什麼禁醫給祂
[00:32:56.200 --> 00:32:57.600]  或者要叫醒祂
[00:32:57.600 --> 00:32:58.600]  印度教就是這樣
[00:32:58.600 --> 00:32:59.300]  印度教就是這樣
[00:32:59.300 --> 00:33:04.900]  所以我對這個有一點點保留
[00:33:04.900 --> 00:33:06.800]  因為像印度教叫醒一個神
[00:33:06.800 --> 00:33:08.200]  進廟就會敲敲鐘
[00:33:08.200 --> 00:33:11.500]  神啊,起來吧,我來拜祢了
[00:33:11.500 --> 00:33:12.700]  很多不同的宗教
[00:33:12.700 --> 00:33:15.300]  是要人去挑一個木匠
[00:33:15.300 --> 00:33:17.000]  挑一個什麼去拜祂
[00:33:17.000 --> 00:33:19.200]  沒有那個工匠
[00:33:19.200 --> 00:33:21.500]  就沒有那個神存在
[00:33:21.500 --> 00:33:24.200]  但是我們相信神是一個自傳的神
[00:33:24.200 --> 00:33:25.300]  永恆的自傳
[00:33:25.300 --> 00:33:26.900]  當摩西問他叫什麼名字
[00:33:26.900 --> 00:33:28.300]  我就是我
