
[00:00:00.000 --> 00:00:06.080]  好 彼得就指出我們的信仰並不是帶給我們事事亨通的
[00:18:17.160 --> 00:18:19.860]  但是當他們有自己一定的地位
[00:18:19.860 --> 00:18:23.860]  可能是議員、官員、有自己的權勢
[00:18:23.860 --> 00:18:25.360]  他們會怎樣呢?
[00:18:25.360 --> 00:18:28.060]  他們有時候會放棄自己的原則
[00:18:28.060 --> 00:18:30.260]  希望可以賺多些錢
[00:18:30.260 --> 00:18:34.060]  維持自己的生活或者權力
[00:18:34.060 --> 00:18:36.660]  於是做了一些或者說了一些
[00:18:36.660 --> 00:18:39.060]  跟我們的信仰相違背的事
[00:18:39.060 --> 00:18:40.960]  甚至是埋沒在良知上的事
[00:18:40.960 --> 00:18:42.260]  這個就很可悲
[00:18:42.260 --> 00:18:44.960]  因為沒有了這個受苦的心智
[00:18:44.960 --> 00:18:46.060]  接著他們說到
[00:18:46.060 --> 00:18:51.860]  如果我們傳這個心 從今以後就可以不從人的情慾
[00:18:51.860 --> 00:18:57.560]  只是從神的旨意在世上倒下餘下的光陰
[00:18:57.560 --> 00:18:59.360]  好時因為我們信服人
[00:18:59.360 --> 00:19:04.860]  不信從神而使自己陷在罪的當中
[00:19:04.860 --> 00:19:09.560]  這一兩天都跟女兒去靈修
[00:19:09.560 --> 00:19:12.060]  就看到《仕途行傳》
[00:19:12.060 --> 00:19:14.560]  《仕途行傳》第五章第九章
[00:19:14.560 --> 00:19:16.360]  都出現過一個字
[00:19:16.360 --> 00:19:20.260]  難道信從神而不信從人
[00:19:20.260 --> 00:19:22.060]  這個戲不是應該的嗎?
[00:19:22.060 --> 00:19:23.960]  我怎麼可能信從人呢?
[00:19:23.960 --> 00:19:27.560]  這個就是仕途所宣告的
[00:19:27.560 --> 00:19:29.760]  但是今天很多人
[00:19:29.760 --> 00:19:32.160]  就是怕被人的拒絕
[00:19:32.160 --> 00:19:33.760]  被人否定
[00:19:33.760 --> 00:19:35.660]  被人排擠
[00:19:35.660 --> 00:19:39.760]  那就沒有以神為重
[00:19:39.760 --> 00:19:42.560]  你有信從神的旨意
[00:19:42.560 --> 00:19:44.960]  不要忘記好時我們內心裡面
[00:19:44.960 --> 00:19:48.060]  有靈與慾的相爭
[00:19:48.060 --> 00:19:51.060]  聖靈和情慾裡面的相爭
[00:19:51.060 --> 00:19:52.560]  結果我們的時常是怎樣
[00:19:52.560 --> 00:19:54.360]  我們會鐘擺式的生活
[00:19:54.360 --> 00:19:56.960]  有時候我們就擺在這邊
[00:19:56.960 --> 00:19:58.960]  有時候就擺在那邊
[00:19:58.960 --> 00:20:00.960]  如果我們有受苦的心智
[00:20:00.960 --> 00:20:04.760]  如果有時常和神有好的交往的時候
[00:20:04.760 --> 00:20:07.360]  就可以定到方向
[00:20:07.360 --> 00:20:09.660]  就不是左搖右擺了
[00:20:09.660 --> 00:20:13.160]  留意餘下的光陰
[00:20:13.160 --> 00:20:14.860]  這句話
[00:20:14.860 --> 00:20:17.260]  我不知道大家有什麼感受
[00:20:17.260 --> 00:20:18.060]  你想一想
[00:20:18.060 --> 00:20:21.060]  今天出席的弟兄姊妹
[00:20:21.060 --> 00:20:24.060]  你覺不覺得你餘下的光陰
[00:20:24.060 --> 00:20:30.560]  已經少過你已經活著的光陰?
[00:20:30.560 --> 00:20:32.260]  很簡單舉個例子
[00:20:32.260 --> 00:20:34.860]  喂 下年我70歲了
[00:20:34.860 --> 00:20:38.360]  我很肯定我不會再有70年的命
[00:20:38.360 --> 00:20:40.560]  就是說我餘下的光陰
[00:20:40.560 --> 00:20:42.860]  就已經是少過
[00:20:42.860 --> 00:20:46.360]  我離開去代世活著的光陰
[00:20:46.360 --> 00:20:50.160]  就是說我的日子越來越短小
[00:20:50.160 --> 00:20:51.960]  所以我更加要謹慎
[00:20:51.960 --> 00:20:53.660]  更加要小心
[00:20:53.660 --> 00:20:54.760]  不要碎手尾
[00:20:54.760 --> 00:20:56.360]  這個是很重要的
[00:20:56.360 --> 00:20:59.860]  更加要珍惜在世上的日子
[00:20:59.860 --> 00:21:02.260]  之前有好的表現
[00:21:02.260 --> 00:21:03.460]  已經毀身
[00:21:03.460 --> 00:21:05.360]  負上了不少
[00:21:05.360 --> 00:21:08.360]  但千萬不要給自己
[00:21:08.360 --> 00:21:10.260]  最後犯錯
[00:21:10.260 --> 00:21:12.360]  以致功虧一簣
[00:21:12.360 --> 00:21:14.060]  這樣就前功盡廢
[00:21:14.060 --> 00:21:15.660]  這個很重要
[00:21:15.660 --> 00:21:16.560]  正如我自己說
[00:21:16.560 --> 00:21:17.860]  今天很特別
[00:21:17.860 --> 00:21:21.060]  是我按目已經31年了
[00:21:21.060 --> 00:21:24.060]  我肯定沒有再31年的日子了
[00:21:24.060 --> 00:21:26.160]  所以更加要珍惜
[00:21:26.160 --> 00:21:27.760]  我們年齡越長的人
[00:21:27.760 --> 00:21:29.860]  應該將我們的焦點
[00:21:29.860 --> 00:21:30.960]  放在哪裡?
[00:21:30.960 --> 00:21:32.960]  放在永恆的裡面
[00:21:32.960 --> 00:21:35.360]  而不是寄望於塵世
[00:21:35.360 --> 00:21:38.460]  這個是我們一定年紀的人
[00:21:38.460 --> 00:21:40.860]  是需要有的心態
[00:21:40.860 --> 00:21:44.660]  就是說我們真的要堅持到底
[00:21:44.660 --> 00:21:46.160]  這個是很重要的
[00:21:46.160 --> 00:21:47.760]  年輕人就不要緊了
[00:21:47.760 --> 00:21:49.660]  年輕人有很多光陰
[00:21:49.660 --> 00:21:51.860]  有很多時間可以花
[00:21:51.860 --> 00:21:53.760]  但是聖經也提醒我們
[00:21:53.760 --> 00:21:54.960]  少年人是怎樣的?
[00:21:54.960 --> 00:21:56.560]  我們請我們的少年二汪
[00:21:56.560 --> 00:21:58.960]  跟我們讀出這段經文好不好?
[00:21:58.960 --> 00:22:00.360]  少年人啊
[00:22:00.360 --> 00:22:02.660]  你在幼年時更快樂
[00:22:02.660 --> 00:22:04.060]  在幼年的日子
[00:22:04.060 --> 00:22:05.560]  使你的心歡暢
[00:22:05.560 --> 00:22:08.660]  恨你心所怨恨的
[00:22:08.660 --> 00:22:11.260]  恨你眼所愛恨的
[00:22:11.260 --> 00:22:13.660]  卻要知道為這一切的事
[00:22:13.660 --> 00:22:15.360]  常必審問你
[00:22:15.360 --> 00:22:16.760]  這裡很清楚講到
[00:22:16.760 --> 00:22:18.760]  就是說當你幼年的時候
[00:22:18.760 --> 00:22:20.060]  年輕的時候
[00:22:20.060 --> 00:22:21.760]  你喜歡做什麼就做什麼
[00:22:21.760 --> 00:22:22.860]  我開開心心啊
[00:22:22.860 --> 00:22:24.060]  沒有所謂的
[00:22:24.060 --> 00:22:26.260]  但是有一個原則
[00:22:26.260 --> 00:22:27.960]  就是你所做的事
[00:22:27.960 --> 00:22:29.960]  有一天神是要審問你的
[00:22:29.960 --> 00:22:33.760]  就是你如果在這個行樂的時候
[00:22:33.760 --> 00:22:35.160]  是有偏差的
[00:22:35.160 --> 00:22:37.360]  問題就很嚴重了
[00:22:37.360 --> 00:22:40.460]  好了我再看第12章的第一節
[00:22:40.460 --> 00:22:42.160]  第12章的第一節
[00:22:42.160 --> 00:22:46.360]  你趁著年幼衰敗的日子尚未來到
[00:22:46.360 --> 00:22:47.760]  就是你所說
[00:22:47.760 --> 00:22:50.160]  我毫無喜樂的那些年日
[00:22:50.160 --> 00:22:52.060]  未曾臨近之先
[00:22:52.060 --> 00:22:54.160]  當寄願做你的主
[00:22:54.160 --> 00:22:56.160]  這裡很清楚講就是說
[00:22:56.160 --> 00:22:58.960]  趁著你年幼衰敗的日子未來到
[00:22:58.960 --> 00:23:01.660]  就是你也好好地
[00:23:01.660 --> 00:23:02.860]  紀念做你的主
[00:23:02.860 --> 00:23:04.660]  那你的方向就正確了
[00:23:04.660 --> 00:23:06.260]  這也是我們自己想的
[00:23:06.260 --> 00:23:09.360]  趁著你自己還未年老歷衰
[00:23:09.360 --> 00:23:11.360]  有機會去旅行
[00:23:11.360 --> 00:23:13.160]  去行行你就要把握機會
[00:23:13.160 --> 00:23:14.660]  這就是我自己的原則了
[00:23:14.660 --> 00:23:15.560]  好了
[00:23:15.560 --> 00:23:19.060]  受苦的心智是很重要的
[00:23:19.060 --> 00:23:21.760]  就是可以抗拒罪惡的誘惑
[00:23:21.760 --> 00:23:24.060]  以及那個挑戰
[00:23:24.060 --> 00:23:27.260]  第二方面就是今非昔比了
[00:23:28.060 --> 00:23:29.860]  比了前書第四章
[00:23:29.860 --> 00:23:31.560]  第三到第四節
[00:23:31.560 --> 00:23:34.160]  我們看看今天和我們的過去
[00:23:34.160 --> 00:23:35.960]  有什麼樣的分別好不好
[00:23:35.960 --> 00:23:37.460]  第三第四兩節
[00:23:37.460 --> 00:23:42.660]  因為廣大徐松愛幫人的心意行邪人
[00:23:42.660 --> 00:23:45.760]  惡辱、醉酒、觀念、群飲
[00:23:45.760 --> 00:23:48.160]  並可惡大偶像的事
[00:23:48.160 --> 00:23:49.960]  時候已經夠了
[00:23:49.960 --> 00:23:51.860]  他們在這些事上
[00:23:51.860 --> 00:23:55.760]  見你們不與他們同奔那荒蕩無道的路
[00:23:55.760 --> 00:23:58.560]  就以為怪 毀謗你們
[00:23:58.560 --> 00:24:00.660]  彼得告訴我們
[00:24:00.660 --> 00:24:02.460]  當我們信主的時候
[00:24:02.460 --> 00:24:05.660]  就表示將我們的主權移交了
[00:24:05.660 --> 00:24:08.860]  我們就不再將我們的主權
[00:24:08.860 --> 00:24:11.060]  降服在魔鬼的底下
[00:24:11.060 --> 00:24:13.960]  我們是將我們的主權交給神
[00:24:13.960 --> 00:24:16.160]  由神來掌管
[00:24:16.160 --> 00:24:18.460]  那我們不是離開這個世界
[00:24:18.460 --> 00:24:21.460]  但是我們不再以世俗為友
[00:24:21.460 --> 00:24:22.660]  搞清楚
[00:24:22.660 --> 00:24:25.860]  不是與不信的人交朋友
[00:24:25.860 --> 00:24:28.160]  我們仍然可以與不信的人交朋友
[00:24:28.160 --> 00:24:29.960]  但是不以世俗為友
[00:24:29.960 --> 00:24:33.560]  就是說不跟隨世界一些不好的潮流
[00:24:33.560 --> 00:24:35.460]  去做事
[00:24:35.460 --> 00:24:37.660]  那時候我們還沒有認識主之前
[00:24:37.660 --> 00:24:39.360]  我們以世俗為友
[00:24:39.360 --> 00:24:41.360]  隨從世界的風俗
[00:24:41.360 --> 00:24:43.360]  犯了錯都覺得沒什麼問題
[00:24:43.360 --> 00:24:46.560]  這段經文指出兩大利的罪
[00:24:46.560 --> 00:24:47.960]  第一
[00:24:47.960 --> 00:24:50.360]  就是肉體的放縱
[00:24:50.360 --> 00:24:52.960]  譬如行邪淫
[00:24:52.960 --> 00:24:56.060]  惡辱醉酒方艷群飲
[00:24:56.060 --> 00:24:57.360]  第二方面
[00:24:57.360 --> 00:25:00.360]  就是拜偶像的事
[00:25:00.360 --> 00:25:02.760]  未信的人
[00:25:02.760 --> 00:25:05.760]  喝酒 醉酒是正常的
[00:25:05.760 --> 00:25:07.760]  正如在英國
[00:25:07.760 --> 00:25:10.060]  但是英國跟香港是很不同的
[00:25:10.060 --> 00:25:11.160]  那些酒吧
[00:25:11.160 --> 00:25:12.860]  某個時候人們都會坐在那裡
[00:25:12.860 --> 00:25:15.260]  喝酒 聊天
[00:25:15.260 --> 00:25:16.660]  但是你留意到
[00:25:16.660 --> 00:25:18.960]  香港就不是那麼多酒吧
[00:25:18.960 --> 00:25:22.160]  蘭桂坊 樂士佛臺
[00:25:22.160 --> 00:25:23.660]  在尖沙咀那裡
[00:25:23.660 --> 00:25:26.260]  那些人晚上就在那裡喝酒
[00:25:26.260 --> 00:25:27.760]  是很興奮的
[00:25:27.760 --> 00:25:29.960]  好了 拜偶像
[00:25:29.960 --> 00:25:33.160]  未必一定是去廟宇裡面
[00:25:33.160 --> 00:25:35.160]  去跪拜的
[00:25:35.160 --> 00:25:38.360]  但是不要忘記特別年尾
[00:25:38.360 --> 00:25:40.760]  或者年頭
[00:25:40.760 --> 00:25:42.160]  特別年尾年頭
[00:25:42.160 --> 00:25:44.460]  就有很多運程書出來
[00:25:44.460 --> 00:25:46.160]  據我所知
[00:25:46.160 --> 00:25:49.360]  今年運程書就少了 為什麼呢
[00:25:49.360 --> 00:25:50.860]  都很壞了
[00:25:50.860 --> 00:25:52.360]  過去那些人
[00:25:52.360 --> 00:25:53.360]  那些書
[00:25:53.360 --> 00:25:55.360]  第一就是原來
[00:25:55.360 --> 00:25:56.860]  很多東西都不准的了
[00:25:56.860 --> 00:25:59.360]  有一些人就醒覺多了
[00:25:59.360 --> 00:26:01.360]  但是仍然據我所知
[00:26:01.360 --> 00:26:04.660]  這些書的焦點現在不是擺在香港的
[00:26:04.660 --> 00:26:06.360]  反而是擺在國內的
[00:26:06.360 --> 00:26:07.960]  有時候
[00:26:07.960 --> 00:26:10.360]  我們都會貪得意的
[00:26:10.360 --> 00:26:11.660]  可能那些同事
[00:26:11.660 --> 00:26:13.460]  當年讀書的時候都會問
[00:26:13.460 --> 00:26:17.260]  你是什麼座的 你是屬什麼的
[00:26:17.260 --> 00:26:19.560]  一到新年
[00:26:19.560 --> 00:26:21.760]  你的生肖是屬什麼的
[00:26:21.760 --> 00:26:22.860]  那我就跟他說
[00:26:22.860 --> 00:26:24.160]  我屬神的
[00:26:24.160 --> 00:26:25.060]  什麼座
[00:26:25.060 --> 00:26:26.460]  我家裡有個太座
[00:26:26.460 --> 00:26:30.060]  有時候我們就會去看一下這些
[00:26:30.060 --> 00:26:32.260]  星座 看一下這些運程
[00:26:32.260 --> 00:26:37.260]  其實這些絕對不是神所喜悅
[00:26:37.260 --> 00:26:39.560]  但是在未信的人眼中
[00:26:39.560 --> 00:26:44.360]  劈一下酒 說一下粗口
[00:26:44.360 --> 00:26:47.960]  甚至在英國裡面吸食一下大麻
[00:26:47.960 --> 00:26:49.560]  沒什麼所謂的
[00:26:49.560 --> 00:26:50.960]  方中情慾
[00:26:50.960 --> 00:26:52.960]  婚前的性行為
[00:26:52.960 --> 00:26:54.360]  婚外情
[00:26:54.360 --> 00:26:57.260]  這些都覺得沒問題的
[00:26:57.260 --> 00:26:59.960]  看一下這些獎賞
[00:26:59.960 --> 00:27:01.460]  玩一下塔羅牌
[00:27:01.460 --> 00:27:03.460]  是沒問題的
[00:27:03.460 --> 00:27:04.660]  但是
[00:27:04.660 --> 00:27:06.160]  我們未信主的時候
[00:27:06.160 --> 00:27:07.960]  可能會參與在其中
[00:27:07.960 --> 00:27:09.560]  但是信了主之後
[00:27:09.560 --> 00:27:12.460]  我們要甘非色比
[00:27:12.460 --> 00:27:13.860]  我們有所轉變
[00:27:13.860 --> 00:27:17.760]  我們不再參與這些活動
[00:27:17.760 --> 00:27:23.260]  也要樂於信服於神的心意
[00:27:23.260 --> 00:27:27.160]  甚至要實踐神在我們身上的計劃
[00:27:27.160 --> 00:27:28.060]  因為這樣的時候
[00:27:28.060 --> 00:27:30.260]  才是我們能夠成長的
[00:27:30.260 --> 00:27:32.460]  當然我們尋求神的心意的時候
[00:27:32.460 --> 00:27:34.560]  不單單掛在口邊
[00:27:34.560 --> 00:27:36.660]  這是不是神的心意
[00:27:36.660 --> 00:27:38.960]  而是要付出時間
[00:27:38.960 --> 00:27:40.860]  多和神有交往
[00:27:40.860 --> 00:27:42.660]  多言讀神的話語
[00:27:42.660 --> 00:27:44.960]  你自然知道神的心意是怎樣
[00:27:44.960 --> 00:27:46.660]  以及你能夠敏銳於
[00:27:46.660 --> 00:27:50.160]  神在你身上的計劃
[00:27:50.160 --> 00:27:51.460]  但是當你這樣做的時候
[00:27:51.460 --> 00:27:53.260]  請你記住
[00:27:53.260 --> 00:27:55.260]  你不要想著
[00:27:55.260 --> 00:27:57.360]  別人會欣賞你
[00:27:57.360 --> 00:27:58.760]  反之
[00:27:58.760 --> 00:28:00.560]  他們會覺得你怪
[00:28:00.560 --> 00:28:02.360]  甚至會毀謗你
[00:28:02.360 --> 00:28:04.160]  抹黑你
[00:28:04.160 --> 00:28:06.760]  我記得我信主之前
[00:28:06.760 --> 00:28:09.360]  在中二就開始頑皮了
[00:28:09.360 --> 00:28:11.760]  久不久就會逃學了
[00:28:11.760 --> 00:28:14.960]  下午午飯時間之後就不再回去了
[00:28:14.960 --> 00:28:16.160]  我很喜歡看電影
[00:28:16.160 --> 00:28:18.260]  同學們看十二點半
[00:28:18.260 --> 00:28:21.560]  有時候會作弄同學
[00:28:21.560 --> 00:28:23.760]  但是當我信了主之後
[00:28:23.760 --> 00:28:26.260]  我知道這些事情是不應該做的
[00:28:26.260 --> 00:28:28.260]  我就沒有去做了
[00:28:28.260 --> 00:28:29.560]  當我沒有去做的時候
[00:28:29.560 --> 00:28:30.960]  難道同學們會欣賞我
[00:28:30.960 --> 00:28:35.660]  梁永善信了耶穌果然有好的改變
[00:28:35.660 --> 00:28:36.160]  佩服你
[00:28:36.160 --> 00:28:37.060]  不是啊
[00:28:37.060 --> 00:28:38.560]  那些人在耍我
[00:28:38.560 --> 00:28:40.660]  我的生命又未成熟
[00:28:40.660 --> 00:28:42.160]  有時候就會說
[00:28:42.160 --> 00:28:43.460]  這次這部電影很好看
[00:28:43.460 --> 00:28:44.960]  我真的很想看這部電影
[00:28:44.960 --> 00:28:46.160]  接著就去看
[00:28:46.160 --> 00:28:48.760]  然後又去酒堂
[00:28:48.760 --> 00:28:49.460]  接著看看
[00:28:49.460 --> 00:28:50.760]  你信耶穌的
[00:28:50.760 --> 00:28:52.360]  為什麼你會在這裡
[00:28:52.360 --> 00:28:53.960]  真是很壞
[00:28:53.960 --> 00:28:56.560]  甚至有時候
[00:28:56.560 --> 00:28:59.260]  那些人明知道我不想說髒話
[00:28:59.260 --> 00:29:01.360]  故意挑戰你 激你
[00:29:01.360 --> 00:29:02.660]  當你真的忍不住
[00:29:02.660 --> 00:29:04.460]  「砰」一句話出來的時候
[00:29:04.460 --> 00:29:06.460]  他又會回頭看你
[00:29:06.460 --> 00:29:07.660]  所以你留意到
[00:29:07.660 --> 00:29:09.760]  原來當我們做得好的時候
[00:29:09.760 --> 00:29:10.860]  聖經裡面說到
[00:29:10.860 --> 00:29:12.360]  他們在這些事上
[00:29:12.360 --> 00:29:14.560]  見你們不與他們同奔
[00:29:14.560 --> 00:29:16.260]  放蕩無道的道
[00:29:16.260 --> 00:29:18.260]  就以為怪
[00:29:18.260 --> 00:29:20.560]  還要毀謗你們
[00:29:20.560 --> 00:29:23.560]  所以有時候他會毀謗和抹黑我們
[00:29:23.560 --> 00:29:25.760]  當我們過聖潔的生活
[00:29:25.760 --> 00:29:28.960]  就自然反映犯錯的人的惡
[00:29:28.960 --> 00:29:31.960]  所以聖經裡面很清楚說
[00:29:31.960 --> 00:29:35.660]  約翰福音第一章第五節
[00:29:35.660 --> 00:29:37.560]  光照在黑暗裡
[00:29:37.560 --> 00:29:40.460]  黑暗卻不接受光
[00:29:40.460 --> 00:29:43.360]  因為當光來到
[00:29:43.360 --> 00:29:44.960]  就能夠照出
[00:29:44.960 --> 00:29:48.760]  那間房裡面是怎樣骯髒的
[00:29:48.760 --> 00:29:52.560]  所以黑暗卻不接受光
[00:29:52.560 --> 00:29:55.760]  結果就是那些不信的人
[00:29:55.760 --> 00:29:57.960]  就會對我們有所不滿
[00:29:57.960 --> 00:30:01.660]  特別初期教會就更加
[00:30:01.660 --> 00:30:04.560]  因為當時羅馬的道德
[00:30:04.560 --> 00:30:06.760]  是非常敗壞的
[00:30:06.760 --> 00:30:08.760]  他就會誣衊我們
[00:30:08.760 --> 00:30:09.960]  很多時候
[00:30:09.960 --> 00:30:12.560]  我們被不信的人就視為怪
[00:30:12.560 --> 00:30:13.960]  其實不是怪
[00:30:13.960 --> 00:30:15.760]  但是我們不應該
[00:30:15.760 --> 00:30:18.060]  怕別人的嘲弄
[00:30:18.060 --> 00:30:19.660]  而同流合污
[00:30:19.660 --> 00:30:20.960]  所以我們仍然是需要
[00:30:20.960 --> 00:30:23.560]  具備這個心態的
[00:30:23.560 --> 00:30:26.460]  好了 除了金飛色彼之外
[00:30:26.460 --> 00:30:29.960]  我們就有生與死的判決
[00:30:29.960 --> 00:30:32.360]  彼得前書第四章
[00:30:32.360 --> 00:30:36.560]  第五 第六 兩節
[00:30:36.560 --> 00:30:38.360]  先看第五節
[00:30:38.360 --> 00:30:39.760]  家蒙必在那
[00:30:39.760 --> 00:30:42.260]  將要審判活人死人的主
[00:30:42.260 --> 00:30:44.160]  面前交將
[00:30:44.160 --> 00:30:45.160]  這裡很清楚說
[00:30:45.160 --> 00:30:48.860]  我們雖然被不信的人輕視
[00:30:48.860 --> 00:30:52.860]  甚至初期教會是受著迫害
[00:30:52.860 --> 00:30:55.560]  大臣絕對不會坐視不理的
[00:30:55.560 --> 00:30:57.560]  神會為我們伸冤
[00:30:57.560 --> 00:31:01.560]  神必定會作出公平公正的審判
[00:31:01.560 --> 00:31:03.560]  所以說到他們必在那
[00:31:03.560 --> 00:31:07.360]  將要審判活人死人的主面前
[00:31:07.360 --> 00:31:08.560]  來交將
[00:31:08.560 --> 00:31:10.060]  他們是指什麼?
[00:31:10.060 --> 00:31:12.660]  就是那些迫害信徒的人
[00:31:12.660 --> 00:31:15.060]  那這幫迫害信徒的人
[00:31:15.060 --> 00:31:18.660]  他們就要為他們所做的事作出交代
[00:31:18.660 --> 00:31:21.960]  主耶穌曾經說過的一句話
[00:31:21.960 --> 00:31:24.860]  彼得前第十二章 第三十六節
[00:31:24.860 --> 00:31:26.460]  我又告訴你們
[00:31:26.460 --> 00:31:28.460]  凡人所說的閒話
[00:31:28.460 --> 00:31:32.060]  當審判的日子必要句句供出來
[00:31:32.060 --> 00:31:33.760]  哇 看到嗎?
[00:31:33.760 --> 00:31:37.460]  他說人所說的閒話
[00:31:37.460 --> 00:31:40.460]  在審判的時候要供出來
[00:31:40.460 --> 00:31:43.860]  何況是逼迫人
[00:31:43.860 --> 00:31:46.360]  去褻瀆人
[00:31:46.360 --> 00:31:48.360]  去凌辱人的事
[00:31:48.360 --> 00:31:50.860]  更加要供出來
[00:31:50.860 --> 00:31:52.060]  如果你看聖經
[00:31:52.060 --> 00:31:56.360]  和對現在科學的體會
[00:31:56.360 --> 00:31:58.360]  你看到聖經那種真實
[00:31:58.360 --> 00:32:00.060]  主耶穌曾經說過
[00:32:00.060 --> 00:32:03.860]  人在隱密處所說的話
[00:32:03.860 --> 00:32:08.260]  有一天都會完全供出來
[00:32:08.260 --> 00:32:10.060]  我說了都不記得了
[00:32:10.060 --> 00:32:11.460]  還怎麼供出來?
[00:32:11.460 --> 00:32:13.760]  你想想現在我錄影
[00:32:13.760 --> 00:32:15.860]  你叫我可不可以馬上說
[00:32:15.860 --> 00:32:18.960]  我兩個星期前的星期三晚的茶經
[00:32:18.960 --> 00:32:20.560]  我都要一段時間想
[00:32:20.560 --> 00:32:22.260]  就算我想到之後都未必能夠
[00:32:22.260 --> 00:32:25.060]  完全一模一樣的說出來
[00:32:25.060 --> 00:32:26.860]  但是原來我們錄影了
[00:32:26.860 --> 00:32:29.460]  上載了 很多人看到了
[00:32:29.460 --> 00:32:31.360]  就算我不記得也好
[00:32:31.360 --> 00:32:34.060]  但是都已經出現了
[00:32:34.060 --> 00:32:35.860]  所以你們留意到
[00:32:35.860 --> 00:32:37.460]  只要閒話都要供出
[00:32:37.460 --> 00:32:39.260]  何況是一些違憑的話
[00:32:39.260 --> 00:32:42.060]  還有留意那句話
[00:32:42.060 --> 00:32:46.260]  他說到要審判活人死人
[00:32:46.260 --> 00:32:49.460]  就是每一個人都會受到審判
[00:32:49.460 --> 00:32:54.460]  因為不要忘記死的人是會復活的
[00:32:54.460 --> 00:32:59.460]  我們看看啟示錄20章13、14兩節
[00:32:59.460 --> 00:33:02.260]  於是他交出其中的死人
[00:33:02.260 --> 00:33:05.560]  死亡和陰間也交出其中的死人
[00:33:05.560 --> 00:33:09.060]  他們都照各人所行的受審判
[00:33:09.060 --> 00:33:12.360]  死亡和陰間也被拎在火湖裡
[00:33:12.360 --> 00:33:15.160]  這火湖就是第二次的死
[00:33:15.160 --> 00:33:17.760]  所以某個程度上
[00:33:17.760 --> 00:33:20.060]  不信的人都會復活的
[00:33:20.060 --> 00:33:22.460]  所以聖經裡面所說的復活
[00:33:22.460 --> 00:33:25.360]  就不是指你身體活著
[00:33:25.360 --> 00:33:29.060]  這就叫復活 包括那個質素
[00:33:29.060 --> 00:33:30.360]  當我們信了主的時候
[00:33:30.360 --> 00:33:33.060]  我們復活的時候是與主同在
[00:33:33.060 --> 00:33:34.760]  好得無比
[00:33:34.760 --> 00:33:37.060]  但是不信的人他們都會復活
[00:33:37.060 --> 00:33:38.160]  但是他們復活的時候
[00:33:38.160 --> 00:33:41.060]  就要面對那個永遠的審判
[00:33:41.060 --> 00:33:43.660]  他們是活著的來受苦的
[00:33:43.660 --> 00:33:47.160]  所以主耶穌回來的時候
[00:33:47.160 --> 00:33:50.060]  世上仍然有很多人是活著的
[00:33:50.060 --> 00:33:53.160]  但是活著的人仍然都要面對審判
[00:33:53.160 --> 00:33:56.060]  另一個意思其實是很相同的
[00:33:56.060 --> 00:33:58.660]  就是信和不信的人
[00:33:58.660 --> 00:34:00.860]  都要面對主的審判
[00:34:00.860 --> 00:34:03.460]  聖經經常用死人
[00:34:03.460 --> 00:34:06.160]  來描繪那些不信的人
[00:34:06.160 --> 00:34:08.260]  而弗所書二章第一節辯稱
[00:34:08.260 --> 00:34:09.560]  那些不信的人就是
[00:34:09.560 --> 00:34:13.160]  死在過犯罪惡當中
[00:34:13.160 --> 00:34:15.060]  所以我們要很小心
[00:34:15.060 --> 00:34:17.760]  好 現在去到一節較為難解的經文
[00:34:17.760 --> 00:34:21.260]  就是第四章第六節
[00:34:21.260 --> 00:34:25.560]  為此就聖死人也曾有風風前給他們
[00:34:25.560 --> 00:34:28.960]  要叫他們的肉體安著人受審判
[00:34:28.960 --> 00:34:32.260]  他們的靈性卻靠神活著
[00:34:32.260 --> 00:34:35.860]  好 這裡就是跟彼得前書我們看過
[00:34:35.860 --> 00:34:38.660]  耶穌他受死之後
[00:34:38.660 --> 00:34:40.460]  他就去到監獄裡面
[00:34:40.460 --> 00:34:43.760]  有傳這個信息是很相似的
[00:34:43.760 --> 00:34:45.860]  都是很難解釋的
[00:34:45.860 --> 00:34:48.160]  就好像第三章第十九節這樣
[00:34:48.160 --> 00:34:50.360]  這個就知道是不是死了的人
[00:34:50.360 --> 00:34:51.760]  既然有機會聽福音
[00:34:51.760 --> 00:34:53.960]  有得救的機會呢
[00:34:53.960 --> 00:34:56.360]  那麼較為可取的解釋就是
[00:34:56.360 --> 00:35:00.660]  死人是指那些古代聽過福音的人
[00:35:00.660 --> 00:35:03.060]  當他們領受福音的時候
[00:35:03.060 --> 00:35:04.760]  就是仍然活著
[00:35:04.760 --> 00:35:07.960]  但是當時試圖寫這封信的時候
[00:35:07.960 --> 00:35:10.760]  他們已經離開世界了
[00:35:10.760 --> 00:35:12.960]  他們因為堅持所信的
[00:35:12.960 --> 00:35:15.260]  或者受逼迫 被人審判
[00:35:15.260 --> 00:35:17.060]  甚至受害
[00:35:17.060 --> 00:35:20.460]  但是因為接受了福音
[00:35:20.460 --> 00:35:22.160]  雖然面對死亡
[00:35:22.160 --> 00:35:24.760]  但是得到永恆的生命
[00:35:24.760 --> 00:35:27.360]  正如主耶穌勉勵
[00:35:27.360 --> 00:35:29.160]  啟示六七教會裡面
[00:35:29.160 --> 00:35:30.560]  第二間的教會
[00:35:30.560 --> 00:35:32.260]  很短的這一段經文
[00:35:32.260 --> 00:35:33.460]  只有四節
[00:35:33.460 --> 00:35:35.660]  就是侍媒來的教會
