
[00:00:00.000 --> 00:00:03.600]  今天我會跟大家講一個很特別的題目
[00:18:39.600 --> 00:18:41.600]  我想他們的毀身
[00:18:41.600 --> 00:18:43.600]  他們的付出
[00:18:43.600 --> 00:18:46.600]  是不少於一位殉道者
[00:18:46.600 --> 00:18:48.600]  殉道者是壯烈的
[00:18:48.600 --> 00:18:51.600]  引刀成一快
[00:18:51.600 --> 00:18:57.600]  但是每日長年累月為主而背十字架
[00:18:57.600 --> 00:19:00.600]  直到你身體衰殘
[00:19:00.600 --> 00:19:06.600]  你覺得這十字架容易些還是困難些
[00:19:06.600 --> 00:19:08.600]  他們為愛主的緣故
[00:19:08.600 --> 00:19:11.600]  願意這樣做
[00:19:11.600 --> 00:19:13.600]  我太太也有跟他們保持聯絡
[00:19:13.600 --> 00:19:19.600]  他們現在仍然住在香港
[00:19:19.600 --> 00:19:22.600]  在《馬可福音》第八章
[00:19:22.600 --> 00:19:23.600]  耶穌基督接著說
[00:19:23.600 --> 00:19:26.600]  凡要救自己生命的必喪掉生命
[00:19:26.600 --> 00:19:30.600]  凡為我和福音喪掉生命的必救了生命
[00:19:30.600 --> 00:19:31.600]  為什麼呢?
[00:19:31.600 --> 00:19:34.600]  我們可以從兩個層面來領受這句話
[00:19:34.600 --> 00:19:35.600]  第一
[00:19:35.600 --> 00:19:38.600]  生命是指靈魂
[00:19:38.600 --> 00:19:40.600]  如果我們用自己的辦法
[00:19:40.600 --> 00:19:42.600]  繞著自己的資源
[00:19:42.600 --> 00:19:44.600]  來自我保護
[00:19:44.600 --> 00:19:46.600]  自我拯救的話
[00:19:46.600 --> 00:19:47.600]  你做不到
[00:19:47.600 --> 00:19:48.600]  你會喪掉你的生命
[00:19:48.600 --> 00:19:51.600]  你會失去你的靈魂
[00:19:51.600 --> 00:19:53.600]  但是如果你依靠耶穌基督
[00:19:53.600 --> 00:19:55.600]  你放下自己
[00:19:55.600 --> 00:19:56.600]  你捨己
[00:19:56.600 --> 00:19:58.600]  你就真的得著生命
[00:19:58.600 --> 00:20:01.600]  所以信耶穌不是收了一份大禮
[00:20:01.600 --> 00:20:04.600]  就我行我素去過你的舊生活
[00:20:04.600 --> 00:20:08.600]  信耶穌是包括悔改
[00:20:08.600 --> 00:20:11.600]  放棄自己
[00:20:11.600 --> 00:20:13.600]  和認耶穌基督做你的主宰
[00:20:13.600 --> 00:20:15.600]  一生跟隨
[00:20:15.600 --> 00:20:17.600]  這是第一個層面
[00:20:17.600 --> 00:20:18.600]  第二個層面
[00:20:18.600 --> 00:20:21.600]  就是對一些已經信了主的人
[00:20:21.600 --> 00:20:24.600]  你願不願意將你的生命拿出來
[00:20:24.600 --> 00:20:29.600]  為基督的緣故去冒險
[00:20:29.600 --> 00:20:31.600]  如果你願意的話
[00:20:31.600 --> 00:20:35.600]  你不愛惜你自己肉身的生命的話
[00:20:35.600 --> 00:20:36.600]  青春的話
[00:20:36.600 --> 00:20:39.600]  你要為福音來冒險的話
[00:20:39.600 --> 00:20:43.600]  你會得著一個近封城的生命
[00:20:43.600 --> 00:20:46.600]  解經就解完
[00:20:46.600 --> 00:20:49.600]  但是我為大家
[00:20:49.600 --> 00:20:55.600]  預備了一個靈命體格檢驗
[00:20:55.600 --> 00:20:57.600]  一個測試
[00:20:57.600 --> 00:21:01.600]  是可以讓你將耶穌基督的呼召
[00:21:01.600 --> 00:21:05.600]  將這段經文應用在你的生活裡面
[00:21:05.600 --> 00:21:08.600]  為什麼我要做這個靈命體格測試呢?
[00:21:08.600 --> 00:21:09.600]  照我的觀察
[00:21:09.600 --> 00:21:11.600]  太古城堂也好
[00:21:11.600 --> 00:21:12.600]  全香港教會也好
[00:21:12.600 --> 00:21:14.600]  全世界的教會也好
[00:21:14.600 --> 00:21:17.600]  所有已經受洗的會友
[00:21:17.600 --> 00:21:20.600]  有四分之一其實是沒有信耶穌
[00:21:20.600 --> 00:21:23.600]  沒有跟從耶穌
[00:21:23.600 --> 00:21:25.600]  沒有得著救恩
[00:21:25.600 --> 00:21:27.600]  究竟你是不是那四分之一?
[00:21:27.600 --> 00:21:31.600]  還有其他已經重新得救的
[00:21:31.600 --> 00:21:35.600]  超過一半的靈命
[00:21:35.600 --> 00:21:39.600]  是有營養不良的情況
[00:21:39.600 --> 00:21:44.600]  大約只有三分之一的教會聚會的人
[00:21:44.600 --> 00:21:46.600]  是靈命發育
[00:21:46.600 --> 00:21:48.600]  相對健全
[00:21:48.600 --> 00:21:50.600]  這個靈命體格檢驗
[00:21:50.600 --> 00:21:53.600]  幫助你自己去思考
[00:21:53.600 --> 00:21:55.600]  究竟你屬於那一類
[00:21:55.600 --> 00:21:57.600]  這個是完全守備的
[00:21:57.600 --> 00:21:59.600]  你也不需要告訴我
[00:21:59.600 --> 00:22:00.600]  你自己想想
[00:22:00.600 --> 00:22:02.600]  不過如果你做完這個測試
[00:22:02.600 --> 00:22:05.600]  你發現自己不肯定屬於那一類的話
[00:22:05.600 --> 00:22:07.600]  你就去找我們的傳導人
[00:22:07.600 --> 00:22:09.600]  我們可以幫你解釋
[00:22:09.600 --> 00:22:11.600]  這個測試是這樣的
[00:22:11.600 --> 00:22:13.600]  第一
[00:22:13.600 --> 00:22:14.600]  三條問題
[00:22:14.600 --> 00:22:20.600]  第一,你有沒有在教會裡背十字架?
[00:22:20.600 --> 00:22:21.600]  試試問問自己
[00:22:21.600 --> 00:22:23.600]  我是否在教會裡背十字架?
[00:22:23.600 --> 00:22:27.600]  我回來教會是否以一個消費者的心態
[00:22:27.600 --> 00:22:30.600]  希望獲取而不希望付出?
[00:22:30.600 --> 00:22:34.600]  我有沒有在教會裡服事其他的信徒?
[00:22:34.600 --> 00:22:36.600]  有沒有參與侍奉?
[00:22:36.600 --> 00:22:38.600]  正如我們所說
[00:22:38.600 --> 00:22:39.600]  我們有六堂崇拜
[00:22:39.600 --> 00:22:43.600]  我們有阿灣兒童中學的主一學
[00:22:43.600 --> 00:22:45.600]  我們又有團契
[00:22:45.600 --> 00:22:48.600]  有其他很多的聚會
[00:22:48.600 --> 00:22:50.600]  這是神的家
[00:22:50.600 --> 00:22:52.600]  你有沒有在教會裡背十字架?
[00:22:52.600 --> 00:22:56.600]  上星期我們教會
[00:22:56.600 --> 00:22:58.600]  Avanna Games
[00:22:58.600 --> 00:23:01.600]  我們第四屆Avanna的比賽
[00:23:01.600 --> 00:23:02.600]  幾十間教會參與
[00:23:02.600 --> 00:23:05.600]  我們的家長和我們的導師
[00:23:05.600 --> 00:23:08.600]  帶領孩子們我們鍛鍊
[00:23:08.600 --> 00:23:10.600]  我們得了很多的獎項
[00:23:10.600 --> 00:23:13.600]  這個遊戲其實不只是認第一
[00:23:13.600 --> 00:23:15.600]  因為在這個訓練過程中
[00:23:15.600 --> 00:23:16.600]  我學習了童心
[00:23:16.600 --> 00:23:17.600]  學習了依靠神
[00:23:17.600 --> 00:23:19.600]  彼此相顧
[00:23:19.600 --> 00:23:24.600]  這些在Avanna當導師的家長
[00:23:24.600 --> 00:23:26.600]  他們在教會裡背十字架
[00:23:26.600 --> 00:23:31.600]  一會兒我們會有個就職典禮
[00:23:31.600 --> 00:23:34.600]  是執事和部長的就職典禮
[00:23:34.600 --> 00:23:38.600]  你細心看看台上的執事部長
[00:23:38.600 --> 00:23:41.600]  他們除了自己的生活工作之外
[00:23:41.600 --> 00:23:43.600]  他也會拿時間出來
[00:23:43.600 --> 00:23:45.600]  在教會裡服事背十字架
[00:23:45.600 --> 00:23:48.600]  你會說牧師
[00:23:48.600 --> 00:23:50.600]  我是剛剛到步
[00:23:50.600 --> 00:23:52.600]  我是初初信耶穌
[00:23:52.600 --> 00:23:54.600]  那我有什麼十字架可以背呢?
[00:23:54.600 --> 00:23:55.600]  有,你在教會裡
[00:23:55.600 --> 00:23:57.600]  很多的崗位你可以參與
[00:23:57.600 --> 00:24:00.600]  譬如不要說工作了
[00:24:00.600 --> 00:24:03.600]  你肯不肯早十分鐘到教會
[00:24:03.600 --> 00:24:04.600]  遲十分鐘走
[00:24:04.600 --> 00:24:07.600]  有多一點時間就好賺
[00:24:07.600 --> 00:24:10.600]  很多時候我們教導很緊
[00:24:10.600 --> 00:24:12.600]  然後益了上帝
[00:24:12.600 --> 00:24:13.600]  十點鐘崇拜
[00:24:13.600 --> 00:24:15.600]  我們就九點五十九分到
[00:24:15.600 --> 00:24:17.600]  但是如果遲了地鐵
[00:24:17.600 --> 00:24:19.600]  就十點零五分
[00:24:19.600 --> 00:24:21.600]  我們崇拜完之後
[00:24:21.600 --> 00:24:24.600]  你會不會留下來慰問其他弟兄姊妹
[00:24:24.600 --> 00:24:25.600]  跟他們有交通
[00:24:25.600 --> 00:24:28.600]  在教會裡背十字架
[00:24:28.600 --> 00:24:29.600]  第二
[00:24:29.600 --> 00:24:31.600]  在社會裡背十字架
[00:24:31.600 --> 00:24:36.600]  社會有困難的人
[00:24:36.600 --> 00:24:38.600]  有不公義的事
[00:24:38.600 --> 00:24:41.600]  你會不會站起來
[00:24:41.600 --> 00:24:43.600]  為基督的緣故去做些事
[00:24:43.600 --> 00:24:45.600]  去幫助這些人
[00:24:45.600 --> 00:24:47.600]  在二百年前
[00:24:47.600 --> 00:24:50.600]  英國下議院有一位議員
[00:24:50.600 --> 00:24:52.600]  叫做William Wilberforce
[00:24:52.600 --> 00:24:56.600]  那時候反邁克勞很興盛
[00:24:56.600 --> 00:24:58.600]  他見到這樣的情況
[00:24:58.600 --> 00:25:00.600]  他是一個基督徒
[00:25:00.600 --> 00:25:01.600]  他說這樣做不行
[00:25:01.600 --> 00:25:04.600]  他就在下議院裡
[00:25:04.600 --> 00:25:07.600]  用了二十六年的時間
[00:25:07.600 --> 00:25:09.600]  奮鬥
[00:25:09.600 --> 00:25:11.600]  直到一百零七年
[00:25:11.600 --> 00:25:14.600]  英國下議院就通過一條法案
[00:25:14.600 --> 00:25:15.600]  取締克勞
[00:25:15.600 --> 00:25:16.600]  反邁
[00:25:16.600 --> 00:25:19.600]  這個奴隸法案
[00:25:19.600 --> 00:25:21.600]  是一個很重要的法案
[00:25:21.600 --> 00:25:23.600]  因為影響了全世界以後的民權運動
[00:25:23.600 --> 00:25:25.600]  美國幾十年之後
[00:25:25.600 --> 00:25:26.600]  美國南北戰爭
[00:25:26.600 --> 00:25:28.600]  林肯總統解放克勞
[00:25:28.600 --> 00:25:30.600]  也都是從這裡開始
[00:25:30.600 --> 00:25:32.600]  就是這位基督徒
[00:25:32.600 --> 00:25:35.600]  他見到社會有不公義的事
[00:25:35.600 --> 00:25:37.600]  他就站起來
[00:25:37.600 --> 00:25:39.600]  做了他可以做的事
[00:25:39.600 --> 00:25:41.600]  我們說過
[00:25:41.600 --> 00:25:43.600]  潘福華
[00:25:43.600 --> 00:25:45.600]  也是一個基督徒
[00:25:45.600 --> 00:25:48.600]  還有六十年代的馬丁路德金
[00:25:48.600 --> 00:25:52.600]  Martin Luther King Jr
[00:25:52.600 --> 00:25:55.600]  六十年代他
[00:25:55.600 --> 00:25:57.600]  公民抗命
[00:25:57.600 --> 00:26:01.600]  是為了爭取平等
[00:26:01.600 --> 00:26:06.600]  是對美國的政治經濟帶來很巨大的影響
[00:26:06.600 --> 00:26:08.600]  這些人
[00:26:08.600 --> 00:26:11.600]  都是見到社會裏面有需要
[00:26:11.600 --> 00:26:13.600]  他們就為耶穌基督背十字架
[00:26:13.600 --> 00:26:15.600]  這三個都是基督徒
[00:26:15.600 --> 00:26:17.600]  這三個都被神所用
[00:26:17.600 --> 00:26:19.600]  今天你和我在香港
[00:26:19.600 --> 00:26:21.600]  我們有沒有看到一些不公義的事
[00:26:21.600 --> 00:26:25.600]  有沒有看到一些需要
[00:26:25.600 --> 00:26:27.600]  我們怎樣幫助他們
[00:26:29.600 --> 00:26:31.600]  我昨天看報紙
[00:26:31.600 --> 00:26:34.600]  原來香港的貧富真的很懸殊
[00:26:34.600 --> 00:26:38.600]  每個月有五萬元薪水的
[00:26:38.600 --> 00:26:41.600]  以上的只不過是只有18%
[00:26:41.600 --> 00:26:44.600]  絕大部份
[00:26:44.600 --> 00:26:50.600]  每個月的收入只有一萬多元
[00:26:50.600 --> 00:26:51.600]  絕大部份
[00:26:51.600 --> 00:26:54.600]  因為貧富很懸殊的社會
[00:26:54.600 --> 00:26:56.600]  因為不公義的情況
[00:26:56.600 --> 00:27:00.600]  我們怎樣站起來
[00:27:00.600 --> 00:27:03.600]  為基督的緣故背十字架
[00:27:03.600 --> 00:27:06.600]  還有第三個問題
[00:27:06.600 --> 00:27:08.600]  你在個人生命裏面
[00:27:08.600 --> 00:27:10.600]  有沒有背十字架
[00:27:10.600 --> 00:27:15.600]  你有沒有為基督的緣故
[00:27:15.600 --> 00:27:19.600]  改變你的生活的優先次序
[00:27:19.600 --> 00:27:24.600]  你有沒有遙恕一個得罪你的人
[00:27:26.600 --> 00:27:30.600]  你有沒有謙卑地去服侍
[00:27:30.600 --> 00:27:33.600]  一些沒有你那麼精靈的人
[00:27:33.600 --> 00:27:35.600]  去幫助他們
[00:27:35.600 --> 00:27:39.600]  弟兄姊妹
[00:27:39.600 --> 00:27:43.600]  剛才所唱的詩都提到
[00:27:43.600 --> 00:27:45.600]  我讀的聖經都提到
[00:27:45.600 --> 00:27:47.600]  這是一個末世的時代
[00:27:47.600 --> 00:27:49.600]  是一個變幻莫測的時代
[00:27:49.600 --> 00:27:53.600]  我們不知道明天會怎樣
[00:27:53.600 --> 00:27:56.600]  飛機飛飛會不見了
[00:27:56.600 --> 00:28:00.600]  船會沉了
[00:28:00.600 --> 00:28:05.600]  地鐵會撞了
[00:28:05.600 --> 00:28:07.600]  股票會跌了
[00:28:07.600 --> 00:28:12.600]  你是否靠自己的力量
[00:28:12.600 --> 00:28:14.600]  揹著自己的資源
[00:28:14.600 --> 00:28:16.600]  來以求自保
[00:28:16.600 --> 00:28:20.600]  好像當年第二次世界大戰
[00:28:20.600 --> 00:28:22.600]  德國的教會一樣
[00:28:22.600 --> 00:28:24.600]  在這個世界妥協
[00:28:24.600 --> 00:28:27.600]  還是你願意
[00:28:27.600 --> 00:28:29.600]  捨己
[00:28:29.600 --> 00:28:30.600]  背十字架
[00:28:30.600 --> 00:28:32.600]  跟隨基督
[00:28:32.600 --> 00:28:35.600]  以至你得到安息
[00:28:35.600 --> 00:28:39.600]  以至耶穌基督豐盛的生命
[00:28:39.600 --> 00:28:43.600]  天天都充滿你
[00:28:43.600 --> 00:28:45.600]  我們一起低頭祈禱
[00:28:50.600 --> 00:28:52.600]  親愛的主,我們感謝祢
[00:28:52.600 --> 00:28:54.600]  祢見到我們人間的痛苦
[00:28:54.600 --> 00:28:57.600]  在罪裡面受魔鬼的奴役
[00:28:57.600 --> 00:28:59.600]  祢又離開天上的榮華
[00:28:59.600 --> 00:29:01.600]  來到這個世界
[00:29:01.600 --> 00:29:04.600]  祢為我們的員工上十字架
[00:29:04.600 --> 00:29:07.600]  祢擔負我們的罪孽
[00:29:07.600 --> 00:29:10.600]  主,祢叫我們來到祢那裡
[00:29:10.600 --> 00:29:12.600]  得到安息
[00:29:12.600 --> 00:29:15.600]  我們的額變成了興盛
[00:29:15.600 --> 00:29:17.600]  我們有永恆的盼望
[00:29:17.600 --> 00:29:19.600]  有生命,我們感謝祢
[00:29:19.600 --> 00:29:22.600]  今日,我為在座每一位基督徒禱告
[00:29:22.600 --> 00:29:25.600]  求祢感動我們
[00:29:25.600 --> 00:29:27.600]  叫我們快跑,跟隨祢
[00:29:27.600 --> 00:29:30.600]  求祢叫我們脫去容易纏繞我們的罪
[00:29:30.600 --> 00:29:33.600]  叫我們棄絕舊惡
[00:29:33.600 --> 00:29:36.600]  我們以祢為我們生命的中心
[00:29:36.600 --> 00:29:39.600]  主,我們當中或者有些仍然在沉溯
[00:29:39.600 --> 00:29:41.600]  仍然是思想
[00:29:41.600 --> 00:29:43.600]  或者在痛苦當中
[00:29:43.600 --> 00:29:45.600]  還沒有找到祢
[00:29:45.600 --> 00:29:47.600]  求祢呼召的聲音臨到他
[00:29:47.600 --> 00:29:49.600]  如犯勞苦擔重擔的人
[00:29:49.600 --> 00:29:50.600]  可以到我那裡
[00:29:50.600 --> 00:29:52.600]  我就給你安息
[00:29:52.600 --> 00:29:54.600]  主,我求祢的靈感動我們
[00:29:54.600 --> 00:29:56.600]  復興我們的教會
[00:29:56.600 --> 00:29:58.600]  奉耶穌基督的名,阿們
