
[00:00:00.000 --> 00:00:08.000]  很開心今天能夠在農曆新年跟大家一齊敬拜神
[00:19:33.000 --> 00:19:37.000]  有一位茶樓的經理來找我
[00:19:37.000 --> 00:19:39.000]  其實我和我太太也常去這間茶樓
[00:19:39.000 --> 00:19:41.000]  去了一整年多
[00:19:41.000 --> 00:19:43.000]  偶爾有時候不煮飯就去
[00:19:43.000 --> 00:19:45.000]  跟員工也很熟
[00:19:45.000 --> 00:19:47.000]  經理就常說
[00:19:47.000 --> 00:19:49.000]  牧師我要來找你告解
[00:19:49.000 --> 00:19:50.000]  說了很多次
[00:19:50.000 --> 00:19:51.000]  你來找我告解
[00:19:51.000 --> 00:19:53.000]  我請你吃飯
[00:19:53.000 --> 00:19:56.000]  你知道告解是看不到神父的
[00:19:56.000 --> 00:19:58.000]  隔著道場
[00:19:58.000 --> 00:20:01.000]  但是我基督教的牧師就不同
[00:20:01.000 --> 00:20:04.000]  他兩個月前的一天
[00:20:04.000 --> 00:20:05.000]  他真的
[00:20:05.000 --> 00:20:06.000]  不是一個多月前
[00:20:06.000 --> 00:20:09.000]  他真的告了一天假來我辦公室
[00:20:09.000 --> 00:20:11.000]  拿著名片來到甘巴利道
[00:20:11.000 --> 00:20:13.000]  找我聊天
[00:20:13.000 --> 00:20:15.000]  我請他吃飯
[00:20:15.000 --> 00:20:16.000]  他信了主
[00:20:16.000 --> 00:20:18.000]  他信了主
[00:20:18.000 --> 00:20:20.000]  這個是生命的果子
[00:20:20.000 --> 00:20:22.000]  為什麼他會找我告解呢
[00:20:22.000 --> 00:20:23.000]  因為他看到這個人不同
[00:20:23.000 --> 00:20:24.000]  他知道我是牧師
[00:20:24.000 --> 00:20:29.000]  他覺得我需要跟人講到我生命裏的困難
[00:20:29.000 --> 00:20:30.000]  我的罪
[00:20:30.000 --> 00:20:32.000]  生命的果子吸引他
[00:20:32.000 --> 00:20:34.000]  我不是吸引他來我那裏
[00:20:34.000 --> 00:20:36.000]  我吸引他去耶穌基督那裏
[00:20:36.000 --> 00:20:38.000]  所以我發現跟基督徒聊天
[00:20:38.000 --> 00:20:40.000]  牧師我沒可能帶人信主
[00:20:40.000 --> 00:20:42.000]  因為我信了主四十年
[00:20:42.000 --> 00:20:45.000]  所有周圍的人全部都是基督徒
[00:20:45.000 --> 00:20:47.000]  我沒理由再叫他多決一次
[00:20:47.000 --> 00:20:48.000]  決志
[00:20:48.000 --> 00:20:50.000]  信了怎麼辦呢
[00:20:50.000 --> 00:20:51.000]  我教會我家庭那些
[00:20:51.000 --> 00:20:53.000]  全部都是信了耶穌
[00:20:53.000 --> 00:20:55.000]  所以你不要怪我沒帶人信主
[00:20:55.000 --> 00:20:57.000]  其實
[00:20:57.000 --> 00:20:59.000]  當你的生命有果子的時候
[00:20:59.000 --> 00:21:02.000]  你的基督的香氣
[00:21:02.000 --> 00:21:05.000]  是超越你的範圍
[00:21:05.000 --> 00:21:07.000]  好像那個茶樓的經理一樣
[00:21:07.000 --> 00:21:09.000]  我們每個星期四
[00:21:09.000 --> 00:21:12.000]  很欣賞一班弟兄姊妹去公園派單張
[00:21:12.000 --> 00:21:14.000]  去茶灣公園派單張
[00:21:14.000 --> 00:21:18.000]  都帶領了一些未信的朋友來到我們當中
[00:21:18.000 --> 00:21:20.000]  所以你不要說
[00:21:20.000 --> 00:21:22.000]  我不認識人就不傳福音
[00:21:22.000 --> 00:21:24.000]  當你有生命的果子
[00:21:24.000 --> 00:21:26.000]  當你出去的時候
[00:21:26.000 --> 00:21:29.000]  上帝的愛是沒有辦法抗拒的
[00:21:29.000 --> 00:21:31.000]  irresistible
[00:21:31.000 --> 00:21:33.000]  一定會吸引人來到上帝面前
[00:21:33.000 --> 00:21:38.000]  還有
[00:21:38.000 --> 00:21:40.000]  這個果子包括
[00:21:40.000 --> 00:21:42.000]  包括你的
[00:21:42.000 --> 00:21:43.000]  不單止你帶人信主
[00:21:43.000 --> 00:21:45.000]  不單止你人愛喜樂和平
[00:21:45.000 --> 00:21:48.000]  你怎樣看世界上的事
[00:21:48.000 --> 00:21:51.000]  怎樣判斷是非曲直
[00:21:51.000 --> 00:21:52.000]  你都判斷不準
[00:21:52.000 --> 00:21:54.000]  因為上帝與你同在
[00:21:54.000 --> 00:21:56.000]  好像上帝與所羅門同在
[00:21:56.000 --> 00:21:58.000]  讓他有智慧一樣
[00:21:58.000 --> 00:22:00.000]  很多時候我們缺乏智慧
[00:22:00.000 --> 00:22:02.000]  最基本的原因
[00:22:02.000 --> 00:22:06.000]  就是我們沒有跟耶穌基督連結得好
[00:22:06.000 --> 00:22:08.000]  耶穌基督說我是葡萄樹
[00:22:08.000 --> 00:22:10.000]  你是枝子
[00:22:10.000 --> 00:22:13.000]  枝子如果不在葡萄樹上就不能結果子
[00:22:13.000 --> 00:22:15.000]  剛才這段經文
[00:22:15.000 --> 00:22:17.000]  之前那段就是葡萄樹
[00:22:17.000 --> 00:22:18.000]  與枝子
[00:22:18.000 --> 00:22:20.000]  十五章第一到八節
[00:22:20.000 --> 00:22:22.000]  耶穌說你要常在我裡面
[00:22:22.000 --> 00:22:23.000]  你就多結果子
[00:22:23.000 --> 00:22:24.000]  這段經文說
[00:22:24.000 --> 00:22:26.000]  你常在我的愛裡面
[00:22:26.000 --> 00:22:27.000]  就多結果子
[00:22:27.000 --> 00:22:30.000]  頭那八節沒有提到一個愛字
[00:22:30.000 --> 00:22:33.000]  就是葡萄樹枝子
[00:22:33.000 --> 00:22:38.000]  接下來九節到十七節提到很多次的愛字
[00:22:38.000 --> 00:22:40.000]  所以弟兄姊妹
[00:22:40.000 --> 00:22:42.000]  這個就是結果子
[00:22:42.000 --> 00:22:44.000]  信了耶穌可以
[00:22:44.000 --> 00:22:47.000]  可以令到我們很自然的結果子
[00:22:47.000 --> 00:22:50.000]  因為葡萄樹結果子就不需要很大掙扎
[00:22:50.000 --> 00:22:51.000]  拼命結
[00:22:51.000 --> 00:22:53.000]  打針打針結
[00:22:53.000 --> 00:22:55.000]  自然會結果子
[00:22:55.000 --> 00:22:56.000]  弟兄姊妹
[00:22:56.000 --> 00:22:58.000]  當我們的生命流露出愛的時候
[00:22:58.000 --> 00:23:00.000]  住在基督裡面的時候
[00:23:00.000 --> 00:23:02.000]  我們聽耶穌基督的話的時候
[00:23:02.000 --> 00:23:04.000]  我們就自然會結果子
[00:23:04.000 --> 00:23:13.000]  我們講完愛的
[00:23:15.000 --> 00:23:17.000]  愛的本質
[00:23:17.000 --> 00:23:18.000]  講完愛的榜樣
[00:23:18.000 --> 00:23:20.000]  我們現在看看怎樣實踐
[00:23:20.000 --> 00:23:22.000]  將愛實踐出來
[00:23:22.000 --> 00:23:23.000]  耶穌講到兩點
[00:23:23.000 --> 00:23:24.000]  遵行主的話
[00:23:24.000 --> 00:23:26.000]  和彼此相愛
[00:23:26.000 --> 00:23:28.000]  這麼短的經文
[00:23:28.000 --> 00:23:30.000]  講過兩次遵行主的話
[00:23:30.000 --> 00:23:34.000]  在第十節
[00:23:34.000 --> 00:23:35.000]  耶穌說
[00:23:35.000 --> 00:23:38.000]  你們遵行我的命令就住在我愛裡面
[00:23:38.000 --> 00:23:40.000]  然後在第十四節
[00:23:40.000 --> 00:23:41.000]  耶穌說
[00:23:41.000 --> 00:23:43.000]  你們約行我所吩咐你們的
[00:23:43.000 --> 00:23:45.000]  這就是我的朋友
[00:23:45.000 --> 00:23:47.000]  第二個就是彼此相愛
[00:23:47.000 --> 00:23:48.000]  在第十二節
[00:23:48.000 --> 00:23:49.000]  耶穌說
[00:23:49.000 --> 00:23:51.000]  你們要彼此相愛就在我愛你們一樣
[00:23:51.000 --> 00:23:53.000]  這就是我的命令
[00:23:53.000 --> 00:23:55.000]  然後在第十七節
[00:23:55.000 --> 00:23:57.000]  我把這些事吩咐你們
[00:23:57.000 --> 00:24:01.000]  是叫你們彼此相愛
[00:24:01.000 --> 00:24:03.000]  這麼短的經文裡面
[00:24:03.000 --> 00:24:05.000]  兩次提到要遵行主的話
[00:24:05.000 --> 00:24:07.000]  兩次提到要彼此相愛
[00:24:07.000 --> 00:24:11.000]  我們來看看耶穌講話的脈絡是怎樣
[00:24:11.000 --> 00:24:13.000]  在第九節
[00:24:13.000 --> 00:24:14.000]  天父怎樣愛我
[00:24:14.000 --> 00:24:15.000]  我都怎樣愛你們
[00:24:15.000 --> 00:24:17.000]  你們要住在我的愛裡
[00:24:17.000 --> 00:24:19.000]  然後說
[00:24:19.000 --> 00:24:22.000]  你遵行我的命令就住在我愛裡
[00:24:22.000 --> 00:24:24.000]  這個命令是什麼?
[00:24:24.000 --> 00:24:26.000]  命令就是叫你們彼此相愛
[00:24:26.000 --> 00:24:29.000]  你看不看到最後大度是彼此相愛
[00:24:29.000 --> 00:24:34.000]  那時候是耶穌臨頂十字架前幾個鐘頭
[00:24:34.000 --> 00:24:35.000]  臨別鎮賢
[00:24:35.000 --> 00:24:37.000]  耶穌叮鈴又叮鈴的
[00:24:37.000 --> 00:24:39.000]  就是彼此相愛
[00:24:39.000 --> 00:24:42.000]  所以在他心裡面他看著這班門徒
[00:24:42.000 --> 00:24:44.000]  他最掛心的
[00:24:44.000 --> 00:24:47.000]  就是他們是不是彼此相愛
[00:24:47.000 --> 00:24:51.000]  在同一個晚上早一點的時候
[00:24:51.000 --> 00:24:52.000]  第十三章
[00:24:52.000 --> 00:24:55.000]  耶穌又做了一個彼此相愛的榜樣
[00:24:55.000 --> 00:24:58.000]  耶穌從來沒有叫你做他自己不做的事
[00:24:58.000 --> 00:25:02.000]  耶穌在十三章十二到十五節
[00:25:02.000 --> 00:25:03.000]  他洗門徒的腳
[00:25:03.000 --> 00:25:05.000]  然後穿衣服對他們說
[00:25:05.000 --> 00:25:08.000]  我給你們作的你們明白嗎
[00:25:08.000 --> 00:25:10.000]  你們稱呼我老師主
[00:25:10.000 --> 00:25:11.000]  你們是一對
[00:25:11.000 --> 00:25:12.000]  我本來就是
[00:25:12.000 --> 00:25:13.000]  我是主
[00:25:13.000 --> 00:25:14.000]  主就是lord
[00:25:14.000 --> 00:25:16.000]  就是我們的主人
[00:25:16.000 --> 00:25:18.000]  你所有都是屬於他
[00:25:18.000 --> 00:25:20.000]  我是你的主
[00:25:20.000 --> 00:25:21.000]  我是你的老師
[00:25:21.000 --> 00:25:23.000]  我都洗你們的腳
[00:25:23.000 --> 00:25:25.000]  你們也都這樣做
[00:25:25.000 --> 00:25:27.000]  我做了你們的榜樣
[00:25:27.000 --> 00:25:30.000]  是要你們照著我所做的去做
[00:25:30.000 --> 00:25:33.000]  你怎麼實踐彼此相愛
[00:25:33.000 --> 00:25:35.000]  在傳音堂
[00:25:35.000 --> 00:25:37.000]  我們傳音堂開始了一年
[00:25:37.000 --> 00:25:38.000]  有幾十人在那裏
[00:25:38.000 --> 00:25:42.000]  我們怎麼實踐彼此相愛
[00:25:42.000 --> 00:25:47.000]  譬如你見到鼎姐妹有困難不開心
[00:25:47.000 --> 00:25:50.000]  你有沒有主動關心她
[00:25:50.000 --> 00:25:53.000]  為她禱告
[00:25:53.000 --> 00:25:57.000]  如果有鼎姐妹得罪你
[00:25:57.000 --> 00:25:59.000]  你願不願意饒恕她
[00:25:59.000 --> 00:26:02.000]  這個饒恕是最難做的事
[00:26:02.000 --> 00:26:05.000]  我們為什麼心裏有這麼多重擔
[00:26:05.000 --> 00:26:06.000]  就是因為我們不肯饒恕人
[00:26:06.000 --> 00:26:08.000]  因為人的口很麻煩
[00:26:08.000 --> 00:26:09.000]  經常說錯話
[00:26:09.000 --> 00:26:11.000]  有時說得太快
[00:26:11.000 --> 00:26:13.000]  有時說得太歪
[00:26:13.000 --> 00:26:15.000]  有主觀有偏見
[00:26:15.000 --> 00:26:17.000]  有故意來害你的
[00:26:17.000 --> 00:26:19.000]  我們不肯饒恕人
[00:26:19.000 --> 00:26:21.000]  所以很多時夫妻之間
[00:26:21.000 --> 00:26:23.000]  父親子女之間
[00:26:23.000 --> 00:26:25.000]  都很多怨恨
[00:26:25.000 --> 00:26:26.000]  弟兄姐妹之間
[00:26:26.000 --> 00:26:28.000]  很多埋怨
[00:26:28.000 --> 00:26:30.000]  很多不和
[00:26:30.000 --> 00:26:32.000]  我們基督徒
[00:26:32.000 --> 00:26:35.000]  我們的口很熟練
[00:26:35.000 --> 00:26:38.000]  但我們做就不太行
[00:26:38.000 --> 00:26:44.000]  我們其實很少人可以實踐彼此相愛
[00:26:44.000 --> 00:26:49.000]  不知道耶穌有多擔心這件事
[00:26:49.000 --> 00:26:55.000]  還有在教會裏有需要我們一起幫手
[00:26:55.000 --> 00:26:56.000]  這也是彼此相愛
[00:26:56.000 --> 00:26:58.000]  場上有很多表格
[00:26:58.000 --> 00:27:00.000]  我們需要人幫手
[00:27:00.000 --> 00:27:02.000]  我們怎樣參與呢
[00:27:02.000 --> 00:27:03.000]  當你做的時候
[00:27:03.000 --> 00:27:05.000]  就可以幫助其他弟兄姐妹
[00:27:05.000 --> 00:27:06.000]  不用負擔那麼重
[00:27:06.000 --> 00:27:08.000]  你知不知道我們全因堂的清潔
[00:27:08.000 --> 00:27:10.000]  不是請外面的人
[00:27:10.000 --> 00:27:13.000]  是我們肢體自己做
[00:27:13.000 --> 00:27:19.000]  掃地、吸塵、抹桌子、抹椅子
[00:27:19.000 --> 00:27:21.000]  自己做
[00:27:21.000 --> 00:27:23.000]  洗杯
[00:27:23.000 --> 00:27:25.000]  我們的茶點
[00:27:25.000 --> 00:27:27.000]  都是肢體自己捐獻出來
[00:27:27.000 --> 00:27:29.000]  我們膠糟、燈油、火蠟
[00:27:29.000 --> 00:27:31.000]  全部都是肢體自己付出
[00:27:31.000 --> 00:27:36.000]  如果彼此相愛
[00:27:36.000 --> 00:27:37.000]  這是我的家
[00:27:37.000 --> 00:27:39.000]  我看到弟兄姐妹有需要
[00:27:39.000 --> 00:27:44.000]  我願意用付出的時間
[00:27:44.000 --> 00:27:45.000]  付出的禱告
[00:27:45.000 --> 00:27:46.000]  付出的金錢
[00:27:46.000 --> 00:27:48.000]  來彼此相愛
[00:27:48.000 --> 00:27:50.000]  這就是實踐
[00:27:50.000 --> 00:27:52.000]  來彼此相愛
[00:27:52.000 --> 00:27:54.000]  是否容易呢
[00:27:54.000 --> 00:27:55.000]  很難
[00:27:55.000 --> 00:27:56.000]  難是怎樣呢
[00:27:56.000 --> 00:27:59.000]  耶穌基督為我們開一條出路
[00:27:59.000 --> 00:28:02.000]  在第十六節說
[00:28:02.000 --> 00:28:04.000]  你奉我的名
[00:28:04.000 --> 00:28:06.000]  無論向父求什麼
[00:28:06.000 --> 00:28:08.000]  他必定賜給你
[00:28:08.000 --> 00:28:11.000]  原來實踐彼此相愛
[00:28:11.000 --> 00:28:13.000]  靠自己的力量沒辦法
[00:28:13.000 --> 00:28:16.000]  所以我們要求父賜給我們
[00:28:16.000 --> 00:28:19.000]  主要求你讓我愛多點Apple
[00:28:19.000 --> 00:28:21.000]  我愛多點羅牧師
[00:28:21.000 --> 00:28:24.000]  他在上台講道頂心頂肺
[00:28:24.000 --> 00:28:29.000]  求主求的時候上帝就賜給你
[00:28:29.000 --> 00:28:31.000]  你有沒有試過今年
[00:28:31.000 --> 00:28:36.000]  去饒恕一個你到現在都不肯饒恕的人
[00:28:36.000 --> 00:28:38.000]  我這麼多年都沒力量去饒恕他
[00:28:38.000 --> 00:28:41.000]  我今年就求上帝賜給我力量
[00:28:41.000 --> 00:28:42.000]  我去饒恕他
[00:28:42.000 --> 00:28:43.000]  因為耶穌基督說
[00:28:43.000 --> 00:28:45.000]  你遵行我的命令
[00:28:45.000 --> 00:28:47.000]  你就住在我愛裏面
[00:28:47.000 --> 00:28:48.000]  今年弟兄姐妹
[00:28:48.000 --> 00:28:50.000]  你願不願意立一個志願
[00:28:50.000 --> 00:28:53.000]  我今年我要住在耶穌基督的愛裏面
[00:28:53.000 --> 00:28:55.000]  我就透過遵行他的命令
[00:28:55.000 --> 00:28:58.000]  而他的命令就叫我彼此相愛
[00:28:58.000 --> 00:29:02.000]  他的命令有很多
[00:29:02.000 --> 00:29:04.000]  其中耶穌基督最關心
[00:29:04.000 --> 00:29:06.000]  那晚最關心就是彼此相愛
[00:29:06.000 --> 00:29:08.000]  今日你和我都應該關心
[00:29:08.000 --> 00:29:10.000]  還有其他的命令
[00:29:10.000 --> 00:29:12.000]  那麼多命令在哪裏找呢
[00:29:12.000 --> 00:29:14.000]  聖經就寫得清清楚楚
[00:29:14.000 --> 00:29:16.000]  所以其實我要讀聖經
[00:29:16.000 --> 00:29:20.000]  你不讀就沒得遵行
[00:29:20.000 --> 00:29:22.000]  我不知道耶穌基督在做什麼
[00:29:22.000 --> 00:29:24.000]  但是如果你讀聖經
[00:29:24.000 --> 00:29:29.000]  其實整本聖經綜合起來
[00:29:29.000 --> 00:29:31.000]  就是盡心盡性盡義盡力
[00:29:31.000 --> 00:29:33.000]  愛主你的神
[00:29:33.000 --> 00:29:35.000]  然後愛人如己
[00:29:35.000 --> 00:29:37.000]  這個就是整個的綜合
[00:29:37.000 --> 00:29:41.000]  當然裏面有很多很精彩的東西大家去看
[00:29:41.000 --> 00:29:42.000]  所以弟兄姐妹
[00:29:42.000 --> 00:29:45.000]  今日我們先看看彼此相愛
[00:29:45.000 --> 00:29:50.000]  會不會這個大年初三就值得我們去做
[00:29:50.000 --> 00:29:52.000]  我們要說我沒有力量
[00:29:52.000 --> 00:29:54.000]  我求主賜給我
[00:29:54.000 --> 00:29:56.000]  祂就必定賜給你們
[00:29:56.000 --> 00:30:02.000]  你知道我講到從來不超過半小時
[00:30:02.000 --> 00:30:04.000]  大部分
[00:30:04.000 --> 00:30:06.000]  還有幾分鐘
[00:30:06.000 --> 00:30:08.000]  我要做一個結合
[00:30:08.000 --> 00:30:09.000]  愛的力量
[00:30:09.000 --> 00:30:12.000]  我們今日從約翰福音第十五章第九到十七節
[00:30:12.000 --> 00:30:14.000]  我們看了愛的本質
[00:30:14.000 --> 00:30:17.000]  就是神人之間愛的一個連結
[00:30:17.000 --> 00:30:20.000]  我們看到愛的榜樣是基督的愛
[00:30:20.000 --> 00:30:24.000]  我們看到愛的實踐就是遵命和相愛
[00:30:24.000 --> 00:30:28.000]  當我們看這段經文的時候
[00:30:28.000 --> 00:30:30.000]  我覺得我們信耶穌的人真的很幸福
[00:30:30.000 --> 00:30:34.000]  我們數算在這段經文裏面給我們的福氣
[00:30:34.000 --> 00:30:36.000]  跟隨耶穌基督的幸福
[00:30:36.000 --> 00:30:37.000]  第一
[00:30:37.000 --> 00:30:38.000]  基督愛我們
[00:30:38.000 --> 00:30:40.000]  就像天父愛他一樣
[00:30:40.000 --> 00:30:41.000]  這麼深
[00:30:41.000 --> 00:30:42.000]  第二
[00:30:42.000 --> 00:30:43.000]  祂為我們捨命
[00:30:43.000 --> 00:30:45.000]  叫我們的罪得著赦免成為神的兒女
[00:30:45.000 --> 00:30:46.000]  第三
[00:30:46.000 --> 00:30:47.000]  祂揀選我們去結果子
[00:30:47.000 --> 00:30:49.000]  而且這些是永恆的果子
[00:30:49.000 --> 00:30:51.000]  不會扭壞的果子
[00:30:51.000 --> 00:30:52.000]  第四
[00:30:52.000 --> 00:30:54.000]  祂給我們力量去愛
[00:30:54.000 --> 00:30:55.000]  去彼此相愛
[00:30:55.000 --> 00:30:56.000]  第五
[00:30:56.000 --> 00:30:58.000]  祂應允我們的禱告
[00:30:58.000 --> 00:31:00.000]  祂垂聽我們的禱告
[00:31:00.000 --> 00:31:01.000]  第六
[00:31:01.000 --> 00:31:02.000]  祂賜給我們喜樂
[00:31:02.000 --> 00:31:04.000]  你說是不是這麼厲害
[00:31:04.000 --> 00:31:06.000]  這段這麼短的經文
[00:31:06.000 --> 00:31:08.000]  講到愛的內涵
[00:31:08.000 --> 00:31:10.000]  講到愛的榜樣
[00:31:10.000 --> 00:31:12.000]  講到基督愛的奇妙
[00:31:12.000 --> 00:31:15.000]  又講到我們應該怎樣去實踐
[00:31:15.000 --> 00:31:17.000]  你和我
[00:31:17.000 --> 00:31:18.000]  信耶穌的
[00:31:18.000 --> 00:31:20.000]  都是有福的一群
[00:31:20.000 --> 00:31:22.000]  如果你還在尋求的話
[00:31:22.000 --> 00:31:24.000]  這個福氣不要失去
[00:31:24.000 --> 00:31:26.000]  今天你就在上帝面前說
[00:31:26.000 --> 00:31:28.000]  主啊我願意接受你的愛
[00:31:28.000 --> 00:31:30.000]  我願意成為你的兒女
[00:31:30.000 --> 00:31:31.000]  我願意
[00:31:31.000 --> 00:31:33.000]  你稱我為你的朋友
[00:31:33.000 --> 00:31:35.000]  我願意有力量去愛
[00:31:35.000 --> 00:31:37.000]  從今天開始
[00:31:37.000 --> 00:31:39.000]  過一個喜樂
[00:31:39.000 --> 00:31:40.000]  燦爛
[00:31:40.000 --> 00:31:41.000]  滿足的生命
[00:31:41.000 --> 00:31:43.000]  以前的恩怨
[00:31:43.000 --> 00:31:44.000]  以前的恨
[00:31:44.000 --> 00:31:46.000]  以前所有的重擔
[00:31:46.000 --> 00:31:48.000]  都會好像枷鎖一樣脫落
[00:31:48.000 --> 00:31:51.000]  你今天就是你新的一年
[00:31:51.000 --> 00:31:52.000]  新的開始
[00:31:52.000 --> 00:31:54.000]  我們低頭祈禱
[00:31:54.000 --> 00:31:56.000]  親愛的主我們感謝祢
[00:31:56.000 --> 00:31:58.000]  祢以愛牽引我們
[00:31:58.000 --> 00:31:59.000]  呼召我們跟隨祢
[00:31:59.000 --> 00:32:00.000]  祢有妻
[00:32:00.000 --> 00:32:01.000]  我們去結果子
[00:32:01.000 --> 00:32:02.000]  一個永存的果子
[00:32:02.000 --> 00:32:05.000]  主祢賜給我們一個美好的教會
[00:32:05.000 --> 00:32:06.000]  一個淑女的家
[00:32:06.000 --> 00:32:10.000]  讓我們在裡面享受到彼此相愛的福氣
[00:32:10.000 --> 00:32:11.000]  我們多謝祢
[00:32:11.000 --> 00:32:13.000]  今天我們在座每一位交代
[00:32:13.000 --> 00:32:15.000]  我們帶著內心很多的感情
[00:32:15.000 --> 00:32:18.000]  來到你的殿裡面敬拜祢
[00:32:18.000 --> 00:32:19.000]  很多人
[00:32:19.000 --> 00:32:21.000]  其他的人都不知道我們的心是怎麼樣
[00:32:21.000 --> 00:32:22.000]  或者有難過
[00:32:22.000 --> 00:32:24.000]  或者有自怨
[00:32:24.000 --> 00:32:27.000]  或者有不能夠寬恕人的地方
[00:32:27.000 --> 00:32:29.000]  或者滿身的傷痕
[00:32:29.000 --> 00:32:30.000]  主我們來到你面前
[00:32:30.000 --> 00:32:32.000]  我們求祢將這個喜樂賜給我們
[00:32:32.000 --> 00:32:35.000]  求祢讓我們更加深的經歷你的愛
[00:32:35.000 --> 00:32:37.000]  更加好的實踐你的愛
[00:32:37.000 --> 00:32:39.000]  祈禱感恩奉耶穌基督的名
[00:32:39.000 --> 00:32:40.000]  拜拜!
