
[00:00:00.000 --> 00:00:07.400]  我們上個禮拜講到說 保羅為菲律賓教會禱告最重要的一件事情是什麼
[00:25:06.420 --> 00:25:08.860]  而且是整個教區的
[00:25:08.860 --> 00:25:11.180]  那麼基督教也有
[00:25:11.180 --> 00:25:14.420]  但是基督教比較沒有神父的問題嚴重
[00:25:14.420 --> 00:25:18.460]  因為其實這是不合人性的
[00:25:18.460 --> 00:25:21.340]  要求神父單身這是不合人性的
[00:25:21.340 --> 00:25:22.100]  也不合聖經
[00:25:22.100 --> 00:25:22.900]  聖經也沒這樣說
[00:25:22.900 --> 00:25:25.540]  他們自己亂解經
[00:25:25.540 --> 00:25:27.380]  那這個詳細我不講了
[00:25:27.380 --> 00:25:30.460]  但是基督教因為在美國裡面
[00:25:30.460 --> 00:25:34.340]  有時候你不時就聽到什麼
[00:25:34.340 --> 00:25:39.780]  那些Megachurch的牧師出問題
[00:25:39.780 --> 00:25:43.820]  所以這造成美國人對牧師
[00:25:43.820 --> 00:25:49.740]  對這些神職人員的誠信大折扣
[00:25:49.740 --> 00:25:51.180]  好了那我們來看看
[00:25:51.180 --> 00:25:53.620]  最低的往下面看
[00:25:53.620 --> 00:25:57.820]  我幫你圈出來是哪裡
[00:25:57.820 --> 00:25:59.540]  就是我們這個兩會
[00:25:59.540 --> 00:26:02.340]  不是兩會
[00:26:02.340 --> 00:26:04.300]  那叫什麼
[00:26:04.300 --> 00:26:06.380]  兩院
[00:26:06.380 --> 00:26:08.180]  參議院
[00:26:08.180 --> 00:26:10.740]  眾議院
[00:26:10.740 --> 00:26:13.100]  有沒有
[00:26:13.100 --> 00:26:14.780]  他們的比例多少呢
[00:26:14.780 --> 00:26:19.220]  參議院從百分之九到哪裡
[00:26:19.220 --> 00:26:22.540]  降到百分之八
[00:26:22.540 --> 00:26:25.740]  還不錯降的比例還比較低
[00:26:25.740 --> 00:26:28.460]  但是因為他沒什麼可降的
[00:26:28.460 --> 00:26:29.580]  好了
[00:26:29.580 --> 00:26:31.300]  Congressman
[00:26:31.300 --> 00:26:33.180]  眾議院的議員
[00:26:33.180 --> 00:26:40.060]  從百分之十二降到百分之六
[00:26:40.060 --> 00:26:41.340]  換句話說
[00:26:41.340 --> 00:26:44.620]  美國人對這些議員的印象
[00:26:44.620 --> 00:26:48.820]  就是覺得這些人不可靠
[00:26:48.820 --> 00:26:51.660]  講話不靠譜
[00:26:51.660 --> 00:26:53.940]  懂這意思吧
[00:26:53.940 --> 00:26:57.220]  親愛的都是美
[00:26:57.220 --> 00:27:00.220]  你不要笑人家美國人
[00:27:00.220 --> 00:27:02.780]  咱們中國人呢
[00:27:02.780 --> 00:27:05.460]  咱們中國人比較誠實吧
[00:27:05.460 --> 00:27:07.700]  是不是
[00:27:07.700 --> 00:27:09.620]  愛你在心
[00:27:09.620 --> 00:27:12.740]  口難開
[00:27:12.740 --> 00:27:15.140]  恨你恨得牙癢癢的
[00:27:15.140 --> 00:27:18.140]  但是表面上還是笑你
[00:27:18.140 --> 00:27:19.740]  嚐到
[00:27:19.740 --> 00:27:20.620]  親愛的都是美
[00:27:20.620 --> 00:27:23.700]  這就是我們中國人是不是
[00:27:23.700 --> 00:27:26.780]  我記得我早年到中國去培訓的時候
[00:27:26.780 --> 00:27:29.900]  我常常幫三個女兒去買衣服
[00:27:29.900 --> 00:27:32.740]  因為中國的衣服便宜嘛
[00:27:32.740 --> 00:27:34.540]  所以幫她們每個人去買衣服
[00:27:34.540 --> 00:27:36.500]  買牛仔褲買衣服
[00:27:36.500 --> 00:27:39.820]  每次走之前先幫她尺寸量一下
[00:27:39.820 --> 00:27:42.420]  然後到那邊去
[00:27:42.420 --> 00:27:44.460]  有一次在北京一個
[00:27:44.460 --> 00:27:47.260]  在賣衣服的看著我說
[00:27:47.260 --> 00:27:51.660]  他說沒有看過這種爸爸
[00:27:51.660 --> 00:27:56.460]  他意思是說他看到我把那個尺拿出來
[00:27:56.460 --> 00:27:57.980]  他問我說你幹嘛
[00:27:57.980 --> 00:28:00.980]  我說我幫我女兒的要買衣服
[00:28:00.980 --> 00:28:03.020]  幫她們量尺寸
[00:28:03.020 --> 00:28:05.140]  所以每一個人尺寸是多少
[00:28:05.140 --> 00:28:06.420]  把他帶來了
[00:28:06.420 --> 00:28:08.020]  好那不是重點
[00:28:08.020 --> 00:28:10.100]  我要講的是什麼
[00:28:10.100 --> 00:28:14.300]  結果有一次我在地攤給自己買一條褲子
[00:28:14.300 --> 00:28:17.860]  天已經近黃昏了
[00:28:17.860 --> 00:28:21.020]  他就跟我說賣你便宜一點
[00:28:21.020 --> 00:28:24.540]  好像是五塊人民幣吧
[00:28:24.540 --> 00:28:26.060]  好像剪刀一樣
[00:28:26.060 --> 00:28:28.420]  好沒了
[00:28:28.420 --> 00:28:31.740]  回去之後一看
[00:28:31.740 --> 00:28:34.980]  不是破打抖那太離譜了吧
[00:28:34.980 --> 00:28:38.660]  這個男人這個叫做什麼
[00:28:38.660 --> 00:28:44.380]  掛那個皮帶的這一個沒了
[00:28:44.380 --> 00:28:48.900]  掉了沒了壞掉了
[00:28:48.900 --> 00:28:52.700]  不過我到現在還穿著那條褲
[00:28:52.700 --> 00:28:54.020]  我自己把它補了一個
[00:28:54.020 --> 00:28:55.740]  不過顏色不太一樣
[00:28:55.740 --> 00:28:57.220]  所以平常我穿那條褲子的時候
[00:28:57.220 --> 00:28:59.780]  我都要把衣服遮一下
[00:28:59.780 --> 00:29:03.020]  免得露餡
[00:29:03.020 --> 00:29:06.340]  這還不算稀奇的
[00:29:06.340 --> 00:29:09.540]  咱們國內來的弟兄姊妹告訴我
[00:29:09.540 --> 00:29:14.580]  我可以講很多這一類的故事給你聽
[00:29:14.580 --> 00:29:17.060]  不是我在講
[00:29:17.060 --> 00:29:18.940]  我北京的一個姐妹
[00:29:18.940 --> 00:29:21.140]  就是以前我們教會的一個姐妹
[00:29:21.140 --> 00:29:22.660]  她回到北京去
[00:29:22.660 --> 00:29:24.340]  先生是醫生
[00:29:24.340 --> 00:29:26.100]  他們回去工作
[00:29:26.100 --> 00:29:30.940]  有一次他們請我去吃飯的時候
[00:29:30.940 --> 00:29:32.660]  我看她挑餐廳這樣看來看去
[00:29:32.660 --> 00:29:34.140]  還跑去廚房看
[00:29:34.140 --> 00:29:36.380]  我說你幹嘛
[00:29:36.380 --> 00:29:40.100]  她說這裡餐廳好好挑
[00:29:40.100 --> 00:29:44.140]  她說我都去看看他們的廚房
[00:29:44.140 --> 00:29:48.180]  我才知道原來她在那邊更講究
[00:29:48.180 --> 00:29:49.300]  親愛的兄姊妹
[00:29:49.300 --> 00:29:51.180]  請問我們中國人
[00:29:51.180 --> 00:29:54.340]  是不是比美國人更誠信
[00:29:54.340 --> 00:29:57.020]  更誠實
[00:29:57.020 --> 00:29:59.700]  其實一般來說
[00:29:59.700 --> 00:30:03.620]  美國人還是比較誠實的
[00:30:03.620 --> 00:30:04.500]  但是親愛的兄姊妹
[00:30:04.500 --> 00:30:06.980]  天下烏鴉一般可以
[00:30:06.980 --> 00:30:08.620]  世人都犯了罪
[00:30:08.620 --> 00:30:10.180]  虧缺了神的榮耀
[00:30:10.180 --> 00:30:15.060]  所以這是一個不誠實的時代
[00:30:15.060 --> 00:30:20.460]  這是一個不誠實的時代
[00:30:20.460 --> 00:30:25.660]  有一次美國人跟英國人
[00:30:25.660 --> 00:30:28.060]  那麼還有一些其他的不同的
[00:30:28.060 --> 00:30:29.900]  亞洲的一些國家的人
[00:30:29.900 --> 00:30:34.900]  他們一起在一個地方
[00:30:34.900 --> 00:30:40.980]  到臺灣去開亞洲會議
[00:30:40.980 --> 00:30:45.500]  那他們中間吃飯的時間
[00:30:45.500 --> 00:30:51.980]  他們就相約一起到臺灣的餐館去吃飯
[00:30:51.980 --> 00:30:54.580]  那你知道臺灣有一道菜
[00:30:54.580 --> 00:30:55.900]  很多人很喜歡的
[00:30:55.900 --> 00:31:01.140]  叫做五金腸旺
[00:31:01.140 --> 00:31:03.460]  聽過吧
[00:31:03.460 --> 00:31:06.580]  反正你不管它五金或六金
[00:31:06.580 --> 00:31:08.380]  你就知道腸旺就是什麼
[00:31:08.380 --> 00:31:13.100]  就是豬的大腸
[00:31:13.100 --> 00:31:15.740]  那個五金腸旺很辣的
[00:31:15.740 --> 00:31:17.340]  不辣不好吃的
[00:31:17.340 --> 00:31:18.740]  所以 好了
[00:31:18.740 --> 00:31:20.940]  那麼這一群人就在那邊吃
[00:31:20.940 --> 00:31:24.340]  美國人先吃了一口五金腸旺
[00:31:24.340 --> 00:31:28.260]  他一不小心吃到那個很辣的辣椒
[00:31:28.260 --> 00:31:30.300]  所以美國人就一邊吃
[00:31:30.300 --> 00:31:34.500]  就一邊在那邊流眼淚
[00:31:34.500 --> 00:31:36.420]  英國人就很關心的問他說
[00:31:36.420 --> 00:31:38.460]  他說你怎麼了
[00:31:38.460 --> 00:31:40.460]  美國人說沒什麼
[00:31:40.460 --> 00:31:43.300]  我只是突然想念起我在美國的母親
[00:31:43.300 --> 00:31:47.060]  覺得有點難過
[00:31:47.060 --> 00:31:50.220]  後來英國人也吃了一口五金腸旺
[00:31:50.220 --> 00:31:51.500]  也吃到了辣椒
[00:31:51.500 --> 00:31:54.980]  他也辣得眼睛也流淚出來了
[00:31:54.980 --> 00:31:57.260]  這時候美國人也關心的問說
[00:31:57.260 --> 00:31:59.340]  你怎麼了
[00:31:59.340 --> 00:32:01.940]  英國人回答說
[00:32:01.940 --> 00:32:05.500]  我也是想起了你媽媽
[00:32:05.500 --> 00:32:07.620]  這美國人說
[00:32:07.620 --> 00:32:11.100]  你流眼淚跟我媽媽有什麼關係
[00:32:11.100 --> 00:32:12.820]  他說我想起了你媽媽
[00:32:12.820 --> 00:32:21.420]  怎麼會生出你這個不誠實的兒子
[00:32:21.420 --> 00:32:26.060]  這可能是一個笑話
[00:32:26.060 --> 00:32:29.980]  但是說明其實今天我們在這個世界
[00:32:29.980 --> 00:32:32.780]  充滿了虛幻 是吧
[00:32:32.780 --> 00:32:36.140]  夫妻之間
[00:32:36.140 --> 00:32:38.820]  最親密的朋友之間
[00:32:38.820 --> 00:32:41.380]  你會發現很多時候說謊
[00:32:41.380 --> 00:32:45.740]  我們還認為說是在說白謊 是不是
[00:32:45.740 --> 00:32:48.220]  但是親愛的柳子妹
[00:32:48.220 --> 00:32:50.180]  聖經告訴我們
[00:32:50.180 --> 00:32:51.780]  保羅為我們禱告
[00:32:51.780 --> 00:32:53.180]  保羅為信徒禱告
[00:32:53.180 --> 00:32:57.100]  他要我們做誠實無過的人
[00:32:57.100 --> 00:33:04.100]  跟你旁邊說做誠實無過的人
[00:33:04.100 --> 00:33:06.700]  有時候做妻子的
[00:33:06.700 --> 00:33:10.580]  很希望聽到先生跟他說我愛你
[00:33:10.580 --> 00:33:11.820]  常常跟問先生說
[00:33:11.820 --> 00:33:14.540]  先生啊 老公啊
[00:33:14.540 --> 00:33:20.420]  你從來就沒跟我講過你愛我
[00:33:20.420 --> 00:33:24.060]  最近看你鬼鬼祟祟的
[00:33:24.060 --> 00:33:27.500]  是不是你在外面有女兒呢
[00:33:27.500 --> 00:33:30.220]  先生 哪有這回事情
[00:33:30.220 --> 00:33:32.060]  你說我從來沒說過
[00:33:32.060 --> 00:33:37.420]  我現在說給你聽 我愛你
[00:33:37.420 --> 00:33:40.180]  請問你相信這個老公說的
[00:33:40.180 --> 00:33:46.860]  我愛你是真的嗎
[00:33:46.860 --> 00:33:52.340]  姐妹都搖頭
[00:33:52.340 --> 00:33:53.980]  你沒有錯
[00:33:53.980 --> 00:33:57.100]  根據剛才的調查
[00:33:57.100 --> 00:34:01.620]  大部分說謊說的話
[00:34:01.620 --> 00:34:10.540]  說我愛你呢 這是佔第二名
[00:34:10.540 --> 00:34:15.140]  也就是說這個心口不一啊
[00:34:15.140 --> 00:34:17.180]  親愛的柳子妹
[00:34:17.180 --> 00:34:21.340]  所以做一個誠實的人很重要
[00:34:21.340 --> 00:34:23.260]  那天我們晨禱的時候
[00:34:23.260 --> 00:34:26.380]  有個姐妹分享說去餐廳吃飯
[00:34:26.380 --> 00:34:29.060]  結果發現一結帳
[00:34:29.060 --> 00:34:30.660]  這個帳單上面的數字
[00:34:30.660 --> 00:34:34.140]  跟他們實際數字是不對的
[00:34:34.140 --> 00:34:35.780]  少算了錢
[00:34:35.780 --> 00:34:38.020]  所以她怎麼辦呢
[00:34:38.020 --> 00:34:40.140]  如果是你的話怎麼辦
[00:34:40.140 --> 00:34:45.540]  哎呀 上帝的恩典啊
[00:34:45.540 --> 00:34:52.700]  如果是你怎麼辦
[00:34:52.700 --> 00:34:54.020]  你知道嗎
[00:34:54.020 --> 00:34:57.100]  感謝主 我們的姐妹
[00:34:57.100 --> 00:35:01.300]  立刻跟這個waiter說
[00:35:01.300 --> 00:35:03.700]  你們算錯了錢
[00:35:03.700 --> 00:35:08.140]  然後他再重新的把這個帳單給她
[00:35:08.140 --> 00:35:09.100]  親愛的柳子妹
[00:35:09.100 --> 00:35:15.340]  如果她知道這是一個基督徒
[00:35:15.340 --> 00:35:17.220]  你知道嗎
[00:35:17.220 --> 00:35:21.820]  人就會對基督徒的印象不一樣
[00:35:21.820 --> 00:35:23.860]  這是師母住院的時候
[00:35:23.860 --> 00:35:28.780]  第一天有一個華人的代表
[00:35:28.780 --> 00:35:29.820]  就是他在醫院裡面
[00:35:29.820 --> 00:35:33.900]  專門做幫助去那些華人講中文的
[00:35:33.900 --> 00:35:37.420]  他們那些可能有的不會講英文的
[00:35:37.420 --> 00:35:39.460]  幫助他們做一些溝通等等
[00:35:39.460 --> 00:35:41.580]  能解釋病情等等
[00:35:41.580 --> 00:35:44.780]  他是在那邊是員工
[00:35:44.780 --> 00:35:45.860]  那麼他也很好心
[00:35:45.860 --> 00:35:48.940]  他就來看師母
[00:35:48.940 --> 00:35:53.740]  師母在開刀之前就碰到他認識了他
[00:35:53.740 --> 00:35:56.300]  而且就是這樣的關係
[00:35:56.300 --> 00:35:58.460]  所以他知道師母那天要開刀
[00:35:58.460 --> 00:36:01.020]  他就跑來看她
[00:36:01.020 --> 00:36:01.900]  那他來的時候
[00:36:01.900 --> 00:36:04.180]  師母已經開完刀了 正在休息
[00:36:04.180 --> 00:36:08.140]  然後他就跟我在那邊聊起來
[00:36:08.140 --> 00:36:08.780]  談談談談
[00:36:08.780 --> 00:36:10.820]  我就聽他講說
[00:36:10.820 --> 00:36:14.900]  聽他講起來好像他還蠻有愛心的
[00:36:14.900 --> 00:36:15.940]  然後我就問了
[00:36:15.940 --> 00:36:18.100]  問他說 你是基督徒嗎
[00:36:18.100 --> 00:36:20.780]  他說 我曾經是
[00:36:20.780 --> 00:36:22.860]  我說曾經是 OK
[00:36:22.860 --> 00:36:23.860]  那我就再問說
[00:36:23.860 --> 00:36:25.380]  我說那你現在呢
[00:36:25.380 --> 00:36:30.700]  他說我現在比較相信的就是愛
[00:36:30.700 --> 00:36:33.340]  他說我們將來就要去一個愛的地方
[00:36:33.340 --> 00:36:35.820]  上帝創造者他就是愛
[00:36:35.820 --> 00:36:37.220]  所以到那個地方去
[00:36:37.220 --> 00:36:38.060]  那個就是愛
[00:36:38.060 --> 00:36:39.260]  所以我覺得今天
[00:36:39.260 --> 00:36:43.060]  我聽一聽覺得有點像New Age 新紀元
[00:36:43.060 --> 00:36:45.220]  後來我問他他也不是
[00:36:45.220 --> 00:36:46.140]  那後來我就問他說
[00:36:46.140 --> 00:36:48.540]  我說 我就跟他問說
[00:36:48.540 --> 00:36:54.180]  你為什麼曾經去教會後來不去了
[00:36:54.180 --> 00:36:56.300]  他跟我講一句話
[00:36:56.300 --> 00:37:01.980]  他說因為我看到一些
[00:37:01.980 --> 00:37:07.420]  我們叫做假冒為善的人
[00:37:07.420 --> 00:37:09.540]  他說我看到這一些
[00:37:09.540 --> 00:37:12.900]  他們很fake
[00:37:12.900 --> 00:37:15.260]  親愛的兄弟妹
[00:37:15.260 --> 00:37:17.660]  假冒為善不誠實
[00:37:17.660 --> 00:37:21.220]  這是神最不喜悅的
[00:37:21.220 --> 00:37:24.980]  因為神他是信使的主
[00:37:24.980 --> 00:37:27.980]  他絕對不會說謊
[00:37:27.980 --> 00:37:30.860]  耶穌說 你們若說話說是就是
[00:37:30.860 --> 00:37:33.100]  不是就是不是
[00:37:33.100 --> 00:37:37.500]  若是多說就出於那惡責
[00:37:37.500 --> 00:37:38.140]  換句話說
[00:37:38.140 --> 00:37:41.220]  如果說謊說不誠實的話
[00:37:41.220 --> 00:37:44.700]  說鬼詐的話
[00:37:44.700 --> 00:37:45.940]  是出於誰
[00:37:45.940 --> 00:37:49.260]  出於惡者
[00:37:49.260 --> 00:37:53.020]  因為神的兒女是誠實的
[00:37:53.020 --> 00:37:55.780]  因為主他自己就是誠誠實實的
[00:37:55.780 --> 00:37:56.740]  當主耶穌說話的時候
[00:37:56.740 --> 00:37:57.940]  他說什麼
[00:37:57.940 --> 00:38:00.340]  我實實在在的告訴你們
[00:38:00.340 --> 00:38:02.820]  我阿們阿們的告訴你們
[00:38:02.820 --> 00:38:04.300]  Amen
[00:38:04.300 --> 00:38:07.140]  所以求主幫助我們在言語上面
[00:38:07.140 --> 00:38:08.860]  在這個心思上面
[00:38:08.860 --> 00:38:11.340]  都要成為一個誠實的人
[00:38:11.340 --> 00:38:12.780]  有時候你聽了一些話
[00:38:12.780 --> 00:38:13.900]  你沒有經過印證
[00:38:13.900 --> 00:38:15.700]  不要就把它傳出去
[00:38:15.700 --> 00:38:17.340]  了解我意思嗎
[00:38:17.340 --> 00:38:20.540]  那羽毛就變天鵝了
[00:38:20.540 --> 00:38:23.300]  還有說話準確
[00:38:23.300 --> 00:38:25.140]  有時候我們聽了一個東西
[00:38:25.140 --> 00:38:27.180]  在形容過轉他給別人的時候
[00:38:27.180 --> 00:38:29.220]  哇 天有加處
[00:38:29.220 --> 00:38:31.020]  到最後就變什麼
[00:38:31.020 --> 00:38:38.420]  我那天看到葛木斯
[00:38:38.420 --> 00:38:44.580]  他旁邊有一個女的
[00:38:44.580 --> 00:38:46.460]  那一天他一看到
[00:38:46.460 --> 00:38:47.140]  趕快躲起來
[00:38:47.140 --> 00:38:48.700]  不要讓木斯看見
[00:38:48.700 --> 00:38:51.860]  這樣子讓木斯很難為情
[00:38:51.860 --> 00:38:52.740]  他已經先入為主
[00:38:52.740 --> 00:38:58.980]  你懂我意思嗎
[00:38:58.980 --> 00:39:04.900]  有一次我就是碰到一個木斯
[00:39:04.900 --> 00:39:06.620]  我平常就只認識他
[00:39:06.620 --> 00:39:10.260]  然後我看到他帶了一個女的
[00:39:10.260 --> 00:39:11.860]  還好那一天
[00:39:11.860 --> 00:39:16.780]  我就上去跟他相見一下
[00:39:16.780 --> 00:39:17.620]  然後他才告訴我
[00:39:17.620 --> 00:39:20.620]  這是他太太
[00:39:20.620 --> 00:39:21.540]  如果我沒去問他
[00:39:21.540 --> 00:39:23.900]  我可能就以為說什麼
[00:39:23.900 --> 00:39:25.540]  哇 這個木斯怎麼單獨
[00:39:25.540 --> 00:39:28.060]  跟一個女的出去吃飯呢
[00:39:28.060 --> 00:39:30.420]  你要求這意思嗎
[00:39:30.420 --> 00:39:31.220]  千秋之輩
[00:39:31.220 --> 00:39:32.180]  我們在生活當中
[00:39:32.180 --> 00:39:34.180]  會不會有這種事情
[00:39:34.180 --> 00:39:36.020]  會不會有類似的情況
[00:39:36.020 --> 00:39:37.380]  求主幫助我們
[00:39:37.380 --> 00:39:38.980]  讓我們有一個誠實
[00:39:38.980 --> 00:39:40.460]  準確的心 好嗎
[00:39:40.460 --> 00:39:43.260]  第三個
[00:39:43.260 --> 00:39:43.900]  保祿最後說
[00:39:43.900 --> 00:39:45.060]  他說要叫你們
[00:39:45.060 --> 00:39:47.420]  節滿仁義的果子
[00:39:47.420 --> 00:39:48.540]  仁義的果子
[00:39:48.540 --> 00:39:49.820]  其實就是義的
[00:39:49.820 --> 00:39:51.860]  公義的果子
[00:39:51.860 --> 00:39:56.940]  是the fruit of righteousness
[00:39:56.940 --> 00:39:58.820]  那麼當講的果子的時候
[00:39:58.820 --> 00:40:01.580]  他這裡講說節滿
[00:40:01.580 --> 00:40:03.460]  好了
[00:40:03.460 --> 00:40:08.540]  這個節滿這個果子
[00:40:08.540 --> 00:40:11.820]  可以說在聖靈的
[00:40:11.820 --> 00:40:17.100]  大家會背聖靈的九個果子嗎
[00:40:17.100 --> 00:40:17.940]  仁愛
[00:40:17.940 --> 00:40:19.460]  這個書上有
[00:40:19.460 --> 00:40:22.820]  仁愛 喜樂 和平
[00:40:22.820 --> 00:40:25.740]  忍耐 恩慈 良善
[00:40:25.740 --> 00:40:28.420]  信實 溫柔 節制
[00:40:28.420 --> 00:40:30.980]  是不是
[00:40:30.980 --> 00:40:32.500]  這叫做聖靈九果
[00:40:32.500 --> 00:40:34.220]  其實原文裡面是單數的
[00:40:34.220 --> 00:40:37.020]  表明說這九個果子是什麼
[00:40:37.020 --> 00:40:39.380]  就是一個
[00:40:39.380 --> 00:40:41.380]  一個果子裡面
[00:40:41.380 --> 00:40:42.820]  有人愛 有喜樂
[00:40:42.820 --> 00:40:47.460]  有九種的品格都出來
[00:40:47.460 --> 00:40:48.900]  簡單的說
[00:40:48.900 --> 00:40:51.100]  這個意思就是說
[00:40:51.100 --> 00:40:53.740]  最後保祿禱告的那個目標
[00:40:53.740 --> 00:40:56.460]  就是希望我們能夠
[00:40:56.460 --> 00:40:59.540]  向耶穌祭督
[00:40:59.540 --> 00:41:02.540]  節滿了各式各樣的這些的
[00:41:02.540 --> 00:41:04.420]  向耶穌祭督那樣子的
[00:41:04.420 --> 00:41:06.820]  仁愛 喜樂 和平
[00:41:06.820 --> 00:41:10.300]  忍耐 恩慈 良善 信實 溫柔 節制
[00:41:10.300 --> 00:41:15.980]  對不對
[00:41:15.980 --> 00:41:19.620]  那節滿這些的果子
[00:41:19.620 --> 00:41:21.060]  這一些的果子
[00:41:21.060 --> 00:41:22.860]  就是從保祿禱告說
[00:41:22.860 --> 00:41:26.460]  要你們的愛心怎麼樣
[00:41:26.460 --> 00:41:28.980]  多而更多
[00:41:28.980 --> 00:41:30.860]  當我們的愛心多而更多
[00:41:30.860 --> 00:41:31.620]  越來越多
[00:41:31.620 --> 00:41:33.220]  More and more
[00:41:33.220 --> 00:41:34.700]  到達一個程度
[00:41:34.700 --> 00:41:37.300]  我們的裡面就節滿了
[00:41:37.300 --> 00:41:40.380]  耶穌基督的這個果子
[00:41:40.380 --> 00:41:41.700]  好像是基督的生命
[00:41:41.700 --> 00:41:44.940]  就呈現在我們身上
[00:41:44.940 --> 00:41:47.060]  所以我們今天下午要看的這個片子
[00:41:47.060 --> 00:41:49.300]  我雖然沒有整個看過
[00:41:49.300 --> 00:41:54.180]  看了一下的那個短的試影片
[00:41:54.180 --> 00:41:56.580]  但是聽說這一個
[00:41:56.580 --> 00:41:58.020]  主要的這一位姐妹
[00:41:58.020 --> 00:42:00.380]  叫楊媽媽是不是
[00:42:00.380 --> 00:42:02.940]  很有愛心的
[00:42:02.940 --> 00:42:06.300]  關心這些不認識的這些授行人
[00:42:06.300 --> 00:42:09.580]  寫信給他們不知道寫了多少封
[00:42:09.580 --> 00:42:12.340]  親自的去幫助他們看他們
[00:42:12.340 --> 00:42:13.980]  親愛的孩子們
[00:42:13.980 --> 00:42:19.180]  這叫做愛心多而更多
[00:42:19.180 --> 00:42:20.140]  藉著她的愛
[00:42:20.140 --> 00:42:23.980]  藉著她的這樣子的一個表現
[00:42:23.980 --> 00:42:24.820]  保祿說
[00:42:24.820 --> 00:42:34.700]  叫榮耀送戰歸於神
[00:42:34.700 --> 00:42:37.060]  最後的目的
[00:42:37.060 --> 00:42:38.940]  我們這一切所做的這一切
[00:42:38.940 --> 00:42:41.940]  我們的生命越來越像耶穌基督
[00:42:41.940 --> 00:42:43.940]  最後的目的就是為了
[00:42:43.940 --> 00:42:48.260]  要將榮耀送戰歸給神
[00:42:48.260 --> 00:42:59.780]  你知道我們有一個音樂家叫做巴哈
[00:42:59.780 --> 00:43:05.420]  這個巴哈
[00:43:05.420 --> 00:43:11.700]  巴哈每一次他在寫他的這個樂曲的時候
[00:43:11.700 --> 00:43:13.020]  那麼你會發現
[00:43:13.020 --> 00:43:15.020]  他在一開始的時候
[00:43:15.020 --> 00:43:19.140]  都會寫上兩個縮寫
[00:43:19.140 --> 00:43:21.420]  就是接接
[00:43:21.420 --> 00:43:25.660]  不是接接小雅吾
[00:43:25.660 --> 00:43:27.220]  什麼意思呢
[00:43:27.220 --> 00:43:30.420]  就是耶穌幫助我
[00:43:30.420 --> 00:43:31.780]  拉丁文的意思就是說
[00:43:31.780 --> 00:43:34.820]  耶穌幫助我
[00:43:34.820 --> 00:43:37.820]  所以他每一次在寫這個曲的時候
[00:43:37.820 --> 00:43:40.140]  他就寫上這個表明說
[00:43:40.140 --> 00:43:42.260]  他說主啊你幫助我
[00:43:42.260 --> 00:43:44.580]  然後當他結束這個樂曲的時候
[00:43:44.580 --> 00:43:45.860]  寫完之後
[00:43:45.860 --> 00:43:51.100]  他都會加上另外三個縮寫的字
[00:43:51.100 --> 00:43:55.860]  這三個就是SDG
[00:43:55.860 --> 00:43:57.260]  SDG是什麼呢
[00:43:57.260 --> 00:44:02.500]  就是Solid Deo Gloria
[00:44:02.500 --> 00:44:03.820]  意思就是說
[00:44:03.820 --> 00:44:06.700]  榮耀單單的歸給神
[00:44:06.700 --> 00:44:09.100]  Amen
[00:44:09.100 --> 00:44:12.340]  所以巴哈這麼偉大的一個音樂家
[00:44:12.340 --> 00:44:13.900]  可是你可以看見
[00:44:13.900 --> 00:44:15.500]  他真知道
[00:44:15.500 --> 00:44:17.820]  他能夠做這一切的曲子
[00:44:17.820 --> 00:44:21.020]  他能夠神給他這樣的恩賜
[00:44:21.020 --> 00:44:23.420]  這一切都要把榮耀歸給神
[00:44:23.420 --> 00:44:24.500]  Amen
[00:44:24.500 --> 00:44:25.140]  現在劉子妹
[00:44:25.140 --> 00:44:27.260]  當我們真正的認識這位主的時候
[00:44:27.260 --> 00:44:28.300]  你就知道
[00:44:28.300 --> 00:44:29.780]  你有恩賜你有學問
[00:44:29.780 --> 00:44:31.140]  你有金錢你有財富
[00:44:31.140 --> 00:44:33.980]  你有什麼有什麼可誇的
[00:44:33.980 --> 00:44:36.660]  這一切不都是領受的嗎
[00:44:36.660 --> 00:44:39.380]  是不是
[00:44:39.380 --> 00:44:42.860]  當我看了師母在手術完之後
[00:44:42.860 --> 00:44:48.620]  什麼也不能吃
[00:44:48.620 --> 00:44:52.820]  只能夠喝一點點湯
[00:44:52.820 --> 00:44:55.900]  現在劉子妹
[00:44:55.900 --> 00:44:59.300]  你說給你一百萬美金
[00:44:59.300 --> 00:45:02.860]  但是你連吃東西都不能吃
[00:45:02.860 --> 00:45:05.180]  這一百萬美金有什麼用
[00:45:05.180 --> 00:45:07.580]  你瞭解我說的意思嗎
[00:45:07.580 --> 00:45:09.060]  所以我們所有的一切
[00:45:09.060 --> 00:45:10.260]  不管我們的健康
[00:45:10.260 --> 00:45:11.580]  我們的這些的財富
[00:45:11.580 --> 00:45:13.300]  我們的恩賜我們的財幹
[00:45:13.300 --> 00:45:15.260]  這一切都是從神而來的
[00:45:15.260 --> 00:45:16.380]  都是屬於神的
[00:45:16.380 --> 00:45:17.740]  也要歸給神
[00:45:17.740 --> 00:45:18.660]  我們做這一切
[00:45:18.660 --> 00:45:20.420]  所以保羅在羅馬書十二章
[00:45:20.420 --> 00:45:21.900]  那個地方前面講說
[00:45:21.900 --> 00:45:23.540]  他說因為外有都是屬於他
[00:45:23.540 --> 00:45:27.100]  歸於他
