
[00:00:00.000 --> 00:00:04.000]  現在是農曆年的新春時間
[00:17:03.000 --> 00:17:06.000]  很自然的一個經歷
[00:17:06.000 --> 00:17:08.000]  能夠和耶穌一同受苦
[00:17:08.000 --> 00:17:10.000]  效法祂的死
[00:17:10.000 --> 00:17:11.000]  我們不單止這樣
[00:17:11.000 --> 00:17:13.000]  我們甚至知道
[00:17:13.000 --> 00:17:14.000]  這是值得的
[00:17:14.000 --> 00:17:16.000]  這條路是光明的
[00:17:16.000 --> 00:17:17.000]  以至我們願意
[00:17:17.000 --> 00:17:20.000]  甚至將我們的生命放得輕
[00:17:20.000 --> 00:17:21.000]  正如保羅說
[00:17:21.000 --> 00:17:23.000]  我出來傳道的時候
[00:17:23.000 --> 00:17:27.000]  我身上常帶著死
[00:17:27.000 --> 00:17:29.000]  以至你們得著生
[00:17:29.000 --> 00:17:31.000]  透過祂的傳呼音
[00:17:31.000 --> 00:17:33.000]  透過祂的受苦
[00:17:33.000 --> 00:17:37.000]  以後信徒的生命得到被建立
[00:17:37.000 --> 00:17:39.000]  身上常帶著基督的死
[00:17:39.000 --> 00:17:41.000]  以至基督的生命
[00:17:41.000 --> 00:17:44.000]  亦都在祂身上
[00:17:44.000 --> 00:17:46.000]  然後第十一節說
[00:17:46.000 --> 00:17:50.000]  或許我也得從死人中復活
[00:17:50.000 --> 00:17:55.000]  保羅說復活未必一定可以
[00:17:55.000 --> 00:17:57.000]  當然他這樣說
[00:17:57.000 --> 00:17:59.000]  一步一步進深認識基督
[00:17:59.000 --> 00:18:02.000]  我由認識得救開始
[00:18:02.000 --> 00:18:05.000]  認識和祂同受苦難
[00:18:05.000 --> 00:18:09.000]  意思是和祂分享苦難的生命
[00:18:09.000 --> 00:18:11.000]  我和祂共享
[00:18:11.000 --> 00:18:12.000]  和耶穌基督
[00:18:12.000 --> 00:18:15.000]  祂的生命就是我的生命
[00:18:15.000 --> 00:18:17.000]  以至一路去的時候
[00:18:17.000 --> 00:18:21.000]  甚至我願意走上耶穌基督
[00:18:21.000 --> 00:18:23.000]  如果真的要肉身去到一個地步
[00:18:23.000 --> 00:18:25.000]  我要死的 我都願意
[00:18:25.000 --> 00:18:28.000]  一路進深下去的時候
[00:18:28.000 --> 00:18:34.000]  但是最後我們就去到復活
[00:18:34.000 --> 00:18:36.000]  永遠的榮耀
[00:18:36.000 --> 00:18:38.000]  保羅是戰戰兢兢
[00:18:38.000 --> 00:18:40.000]  一步一步下去
[00:18:40.000 --> 00:18:42.000]  他非常謙卑
[00:18:42.000 --> 00:18:46.000]  以至說或許我得到從死人中復活
[00:18:46.000 --> 00:18:47.000]  我能夠得到這個榮耀
[00:18:47.000 --> 00:18:49.000]  我跟著耶穌基督這樣去
[00:18:49.000 --> 00:18:50.000]  弟兄姊妹
[00:18:50.000 --> 00:18:53.000]  什麼叫基督徒呢 就是這樣
[00:18:53.000 --> 00:18:55.000]  保羅說什麼
[00:18:55.000 --> 00:18:58.000]  我活著就是基督
[00:18:58.000 --> 00:19:01.000]  就是說耶穌基督整個的生命
[00:19:01.000 --> 00:19:03.000]  祂的使命 祂的生命
[00:19:03.000 --> 00:19:05.000]  在我的生命看得到
[00:19:05.000 --> 00:19:08.000]  我就是這樣走這條路
[00:19:08.000 --> 00:19:09.000]  這條人生的路
[00:19:09.000 --> 00:19:11.000]  哇 保羅就說
[00:19:11.000 --> 00:19:14.000]  我要認識 我要經歷耶穌基督
[00:19:14.000 --> 00:19:17.000]  這一位為我死而復活的主
[00:19:17.000 --> 00:19:19.000]  在我生命裡滿有大能的主
[00:19:19.000 --> 00:19:22.000]  甚至帶領我走過一切的患難
[00:19:22.000 --> 00:19:24.000]  受苦的主
[00:19:24.000 --> 00:19:27.000]  我認為這個是自保
[00:19:27.000 --> 00:19:30.000]  我不知道大家怎樣去選擇
[00:19:30.000 --> 00:19:32.000]  每一個小的選擇
[00:19:32.000 --> 00:19:34.000]  其實都在這個大的選擇當中
[00:19:34.000 --> 00:19:36.000]  你想一下是不是
[00:19:36.000 --> 00:19:38.000]  我怎樣去行事為人
[00:19:38.000 --> 00:19:40.000]  我怎樣對人
[00:19:40.000 --> 00:19:45.000]  會不會這個都是我們的目標呢
[00:19:45.000 --> 00:19:47.000]  英國有位很出名的
[00:19:47.000 --> 00:19:49.000]  一位牧者
[00:19:49.000 --> 00:19:52.000]  這位牧者叫Charles Simon
[00:19:52.000 --> 00:19:55.000]  Charles Simon在英國劍橋裡面
[00:19:55.000 --> 00:19:58.000]  有一間很出名的教會
[00:19:58.000 --> 00:20:00.000]  叫Trinity Church
[00:20:00.000 --> 00:20:07.000]  當時這位Charles Simon
[00:20:07.000 --> 00:20:12.000]  是一個很福音派的牧者
[00:20:12.000 --> 00:20:16.000]  他年輕的時候都去教會
[00:20:16.000 --> 00:20:18.000]  但是他覺得這個教會
[00:20:18.000 --> 00:20:25.000]  和他的生命好像不是很好的連結
[00:20:25.000 --> 00:20:27.000]  他其實出身是一個貴族
[00:20:27.000 --> 00:20:29.000]  很有家底
[00:20:29.000 --> 00:20:31.000]  他有什麼興趣呢
[00:20:31.000 --> 00:20:33.000]  他喜歡騎馬
[00:20:33.000 --> 00:20:35.000]  英國那些騎馬的騎術
[00:20:35.000 --> 00:20:37.000]  一些遊戲
[00:20:37.000 --> 00:20:39.000]  還有服裝
[00:20:39.000 --> 00:20:41.000]  英國都很講究服裝
[00:20:41.000 --> 00:20:43.000]  他就是一個有錢的人家
[00:20:43.000 --> 00:20:45.000]  一直是這樣做
[00:20:45.000 --> 00:20:47.000]  教會的生活
[00:20:47.000 --> 00:20:49.000]  他說我都去教會的
[00:20:49.000 --> 00:20:51.000]  領聖餐那些
[00:20:51.000 --> 00:20:53.000]  做人都一樣照領
[00:20:53.000 --> 00:20:55.000]  我都是一個人
[00:20:55.000 --> 00:20:57.000]  但是他心底裡知道
[00:20:57.000 --> 00:20:59.000]  自己的良知不斷地反省
[00:20:59.000 --> 00:21:02.000]  其實是在控訴他自己
[00:21:02.000 --> 00:21:04.000]  後來他慢慢看聖經
[00:21:04.000 --> 00:21:06.000]  慢慢看聖經
[00:21:06.000 --> 00:21:09.000]  慢慢去看一些靈修的書籍
[00:21:09.000 --> 00:21:11.000]  他看聖經看到一道舊日的經文
[00:21:11.000 --> 00:21:13.000]  讓他很詫異
[00:21:13.000 --> 00:21:15.000]  很令他震撼
[00:21:15.000 --> 00:21:17.000]  他看到舊日的時代
[00:21:17.000 --> 00:21:21.000]  神藉著一些祭山去贖罪
[00:21:21.000 --> 00:21:23.000]  羊和牛
[00:21:23.000 --> 00:21:27.000]  犯罪的人擺在羊和牛的上面
[00:21:27.000 --> 00:21:29.000]  什麼意思呢
[00:21:29.000 --> 00:21:31.000]  就是羊和牛
[00:21:31.000 --> 00:21:33.000]  去代替了他的罪
[00:21:33.000 --> 00:21:35.000]  而去被犧牲
[00:21:35.000 --> 00:21:37.000]  他想想
[00:21:37.000 --> 00:21:39.000]  我的罪能夠給到別人
[00:21:39.000 --> 00:21:41.000]  我也有很多罪
[00:21:41.000 --> 00:21:43.000]  究竟我聖經有沒有說到
[00:21:43.000 --> 00:21:45.000]  我可以得到這個福分呢
[00:21:45.000 --> 00:21:47.000]  他就想到
[00:21:47.000 --> 00:21:49.000]  我是否將我的手
[00:21:49.000 --> 00:21:51.000]  擺在耶穌基督
[00:21:51.000 --> 00:21:53.000]  這位無瑕疵的羔羊上面
[00:21:53.000 --> 00:21:55.000]  以著我罪得赦免呢
[00:21:55.000 --> 00:21:57.000]  從此以後
[00:21:57.000 --> 00:21:59.000]  整個人的生命不同了
[00:21:59.000 --> 00:22:01.000]  主耶穌將他的生命
[00:22:01.000 --> 00:22:03.000]  換了我們的生命
[00:22:03.000 --> 00:22:05.000]  為我們死
[00:22:05.000 --> 00:22:07.000]  以至到Charles Simon
[00:22:07.000 --> 00:22:09.000]  整個生命改變
[00:22:09.000 --> 00:22:11.000]  後來23歲
[00:22:11.000 --> 00:22:13.000]  去到教會裡面做了一個牧者
[00:22:13.000 --> 00:22:15.000]  但是在當中
[00:22:15.000 --> 00:22:17.000]  很多的問題
[00:22:17.000 --> 00:22:19.000]  他雖然很有才華
[00:22:19.000 --> 00:22:21.000]  但是因為當時有另一位牧者
[00:22:21.000 --> 00:22:23.000]  是很多人不愛戴
[00:22:23.000 --> 00:22:25.000]  反而排擠他
[00:22:25.000 --> 00:22:27.000]  他說有時候在崇拜的裡面
[00:22:27.000 --> 00:22:29.000]  被人騷擾
[00:22:29.000 --> 00:22:31.000]  走到街上被人鄙視他
[00:22:31.000 --> 00:22:33.000]  說他
[00:22:33.000 --> 00:22:35.000]  做牧者有時候也會
[00:22:35.000 --> 00:22:37.000]  很多的忍耐
[00:22:37.000 --> 00:22:39.000]  很多的嘲笑
[00:22:39.000 --> 00:22:41.000]  他說有一次
[00:22:41.000 --> 00:22:43.000]  被人去藐視到一個程度
[00:22:43.000 --> 00:22:45.000]  他要辭職
[00:22:45.000 --> 00:22:47.000]  離開這個教會不做
[00:22:47.000 --> 00:22:49.000]  但後來他有一次在路旁
[00:22:49.000 --> 00:22:51.000]  經過
[00:22:51.000 --> 00:22:53.000]  漫步的時候
[00:22:53.000 --> 00:22:55.000]  他看聖經
[00:22:55.000 --> 00:22:57.000]  打開聖經裡面講到耶穌基督
[00:22:57.000 --> 00:22:59.000]  被釘十字架的時候
[00:22:59.000 --> 00:23:01.000]  有一個古利內人的西門
[00:23:01.000 --> 00:23:03.000]  被人逼著
[00:23:03.000 --> 00:23:05.000]  幫耶穌
[00:23:05.000 --> 00:23:07.000]  你幫他搬十字架
[00:23:07.000 --> 00:23:09.000]  西門
[00:23:09.000 --> 00:23:11.000]  西門
[00:23:11.000 --> 00:23:13.000]  正是
[00:23:13.000 --> 00:23:15.000]  Church Simon
[00:23:15.000 --> 00:23:17.000]  Charles Simon
[00:23:17.000 --> 00:23:19.000]  拿著這個十字架
[00:23:19.000 --> 00:23:21.000]  他說
[00:23:21.000 --> 00:23:23.000]  我就明白了
[00:23:23.000 --> 00:23:25.000]  我願意背著這個十字架跟隨主
[00:23:25.000 --> 00:23:27.000]  後來他
[00:23:27.000 --> 00:23:29.000]  在這個堂會裡面
[00:23:29.000 --> 00:23:31.000]  繼續的忍耐
[00:23:31.000 --> 00:23:33.000]  得到別人的讚賞
[00:23:33.000 --> 00:23:35.000]  然後到他退休
[00:23:35.000 --> 00:23:37.000]  在這間教會40多年的時候
[00:23:37.000 --> 00:23:39.000]  你發覺40多年的時候
[00:23:39.000 --> 00:23:41.000]  他不斷的牧養
[00:23:41.000 --> 00:23:43.000]  不斷的造就一些新的信徒
[00:23:43.000 --> 00:23:45.000]  很多的
[00:23:45.000 --> 00:23:47.000]  很多的牧者
[00:23:47.000 --> 00:23:49.000]  這些剛剛
[00:23:49.000 --> 00:23:51.000]  初出道的教會講道
[00:23:51.000 --> 00:23:53.000]  結果他
[00:23:53.000 --> 00:23:55.000]  做了一個小小的統計
[00:23:55.000 --> 00:23:57.000]  三分之一的聖公會
[00:23:57.000 --> 00:23:59.000]  當時代的一些牧者
[00:23:59.000 --> 00:24:01.000]  是經過他的教導
[00:24:01.000 --> 00:24:03.000]  這個真是
[00:24:03.000 --> 00:24:05.000]  很多
[00:24:05.000 --> 00:24:07.000]  弟弟去世之後有一筆的錢給他
[00:24:07.000 --> 00:24:09.000]  他將這些錢
[00:24:09.000 --> 00:24:11.000]  去聘請一些
[00:24:11.000 --> 00:24:13.000]  牧者
[00:24:13.000 --> 00:24:15.000]  以至於造就教會
[00:24:15.000 --> 00:24:17.000]  一生人去侍奉主
[00:24:17.000 --> 00:24:19.000]  走這個道路
[00:24:19.000 --> 00:24:21.000]  大家知道我們的價值觀是怎樣嗎?
[00:24:21.000 --> 00:24:23.000]  整個價值觀
[00:24:23.000 --> 00:24:25.000]  擁抱著耶穌基督的生命
[00:24:25.000 --> 00:24:27.000]  以至到
[00:24:27.000 --> 00:24:29.000]  我們走一個真正的生命
[00:24:29.000 --> 00:24:31.000]  耶穌基督都是這樣講的
[00:24:31.000 --> 00:24:33.000]  當我們呼喚
[00:24:33.000 --> 00:24:35.000]  我們做他的信徒的時候
[00:24:35.000 --> 00:24:37.000]  若有人要跟從我
[00:24:37.000 --> 00:24:39.000]  就當要寫
[00:24:39.000 --> 00:24:41.000]  天天背起你們的十字架
[00:24:41.000 --> 00:24:43.000]  來跟從我
[00:24:43.000 --> 00:24:45.000]  拿起這個十字架
[00:24:45.000 --> 00:24:47.000]  弟兄姊妹
[00:24:47.000 --> 00:24:49.000]  每一天都是
[00:24:49.000 --> 00:24:51.000]  以至到我們知道十字架的寶貴
[00:24:51.000 --> 00:24:53.000]  因為我們的恩主
[00:24:53.000 --> 00:24:55.000]  帶領我們走我們的人生
[00:24:55.000 --> 00:24:57.000]  如果你認為自保的時候
[00:24:57.000 --> 00:24:59.000]  我們要努力
[00:24:59.000 --> 00:25:01.000]  向著這個標竿直跑
[00:25:01.000 --> 00:25:03.000]  我們就看十二節到十四節
[00:25:03.000 --> 00:25:05.000]  大家會很熟
[00:25:05.000 --> 00:25:07.000]  保羅就說
[00:25:07.000 --> 00:25:09.000]  這不是說我已經得著了
[00:25:09.000 --> 00:25:11.000]  已經完全了
[00:25:11.000 --> 00:25:13.000]  而是竭力追求
[00:25:13.000 --> 00:25:15.000]  或許
[00:25:15.000 --> 00:25:17.000]  經常都說他
[00:25:17.000 --> 00:25:19.000]  在這個路上
[00:25:19.000 --> 00:25:21.000]  或許可以得著基督耶穌
[00:25:21.000 --> 00:25:23.000]  所要得著我的
[00:25:23.000 --> 00:25:25.000]  弟兄姊妹
[00:25:25.000 --> 00:25:27.000]  我只有一件事
[00:25:27.000 --> 00:25:29.000]  就是忘記背後
[00:25:29.000 --> 00:25:31.000]  努力面前的
[00:25:31.000 --> 00:25:33.000]  向著標竿直跑
[00:25:33.000 --> 00:25:35.000]  要得神在基督耶穌裡
[00:25:35.000 --> 00:25:37.000]  從上面召我來得的
[00:25:37.000 --> 00:25:39.000]  獎賞
[00:25:39.000 --> 00:25:41.000]  他知道有一個目標
[00:25:41.000 --> 00:25:43.000]  他知道最後走到目標的時候
[00:25:43.000 --> 00:25:45.000]  是有一個獎賞
[00:25:45.000 --> 00:25:47.000]  這個獎賞
[00:25:47.000 --> 00:25:49.000]  是很令到保羅
[00:25:49.000 --> 00:25:51.000]  覺得他值得
[00:25:51.000 --> 00:25:53.000]  並且他是很努力的
[00:25:53.000 --> 00:25:55.000]  所以他說
[00:25:55.000 --> 00:25:57.000]  我不是得著了
[00:25:57.000 --> 00:25:59.000]  已經完全不是了
[00:25:59.000 --> 00:26:01.000]  我只是竭力
[00:26:01.000 --> 00:26:03.000]  盡上我所有的努力
[00:26:03.000 --> 00:26:05.000]  去做這件事
[00:26:05.000 --> 00:26:07.000]  我不知道大家有沒有刻意
[00:26:07.000 --> 00:26:09.000]  走這條路
[00:26:09.000 --> 00:26:11.000]  要得著基督
[00:26:11.000 --> 00:26:13.000]  得著基督簡單來說
[00:26:13.000 --> 00:26:15.000]  你認識耶穌
[00:26:15.000 --> 00:26:17.000]  建立一個關係
[00:26:17.000 --> 00:26:19.000]  那種關係能夠帶給你
[00:26:19.000 --> 00:26:21.000]  更加的誠信
[00:26:21.000 --> 00:26:23.000]  這條路你願不願意走呢?
[00:26:23.000 --> 00:26:25.000]  是不是值得的呢?
[00:26:25.000 --> 00:26:27.000]  保羅就說
[00:26:27.000 --> 00:26:29.000]  我竭力
[00:26:29.000 --> 00:26:31.000]  或許我得著基督耶穌
[00:26:31.000 --> 00:26:33.000]  所得著我的
[00:26:33.000 --> 00:26:35.000]  這裡有很特別的
[00:26:35.000 --> 00:26:37.000]  剛才我們說過
[00:26:37.000 --> 00:26:39.000]  保羅說要贏得基督
[00:26:39.000 --> 00:26:41.000]  或者得著基督
[00:26:41.000 --> 00:26:43.000]  然後另一個演繹就說
[00:26:43.000 --> 00:26:45.000]  我得以在他裡面
[00:26:45.000 --> 00:26:47.000]  被尋找到
[00:26:47.000 --> 00:26:49.000]  其實神在尋找
[00:26:49.000 --> 00:26:51.000]  這裡我們一樣看到
[00:26:51.000 --> 00:26:53.000]  這樣的特色
[00:26:53.000 --> 00:26:55.000]  一方面保羅竭力的追求
[00:26:55.000 --> 00:26:57.000]  要得著基督
[00:26:57.000 --> 00:26:59.000]  祂的品格
[00:26:59.000 --> 00:27:01.000]  祂的生命
[00:27:01.000 --> 00:27:03.000]  或許可以得著基督耶穌
[00:27:03.000 --> 00:27:05.000]  所以得著我的
[00:27:05.000 --> 00:27:09.000]  從另一個角度耶穌基督也得著保羅
[00:27:09.000 --> 00:27:11.000]  神在每個人的計劃裡面
[00:27:11.000 --> 00:27:13.000]  有個期望
[00:27:13.000 --> 00:27:15.000]  有個安排
[00:27:15.000 --> 00:27:17.000]  盼望我們能夠成為
[00:27:17.000 --> 00:27:19.000]  這樣
[00:27:19.000 --> 00:27:21.000]  成為一個小基督
[00:27:21.000 --> 00:27:23.000]  如果當我們要這樣走的時候
[00:27:23.000 --> 00:27:25.000]  耶穌基督就得著我們
[00:27:25.000 --> 00:27:27.000]  換言之我們不是自己
[00:27:27.000 --> 00:27:29.000]  血氣說我要這樣走
[00:27:29.000 --> 00:27:31.000]  我要這樣走
[00:27:31.000 --> 00:27:33.000]  是耶穌基督祂自己給我們
[00:27:33.000 --> 00:27:35.000]  並且我們就有安全
[00:27:35.000 --> 00:27:37.000]  我們就有穩妥走這條路
[00:27:37.000 --> 00:27:39.000]  人生的目標
[00:27:39.000 --> 00:27:41.000]  有個主和我們一起走
[00:27:41.000 --> 00:27:43.000]  就好像保羅在
[00:27:43.000 --> 00:27:45.000]  菲律賓書一章六節說
[00:27:45.000 --> 00:27:47.000]  我相信
[00:27:47.000 --> 00:27:49.000]  那在你們心裡動了美好工作的
[00:27:49.000 --> 00:27:51.000]  到了耶穌基督的日子
[00:27:51.000 --> 00:27:53.000]  必完成這工作
[00:27:53.000 --> 00:27:55.000]  是耶穌基督的工作
[00:27:55.000 --> 00:27:57.000]  祂找我們
[00:27:57.000 --> 00:27:59.000]  也要得著我們的生命
[00:27:59.000 --> 00:28:01.000]  我們願不願意給祂得著
[00:28:01.000 --> 00:28:03.000]  唯一我們馴服
[00:28:03.000 --> 00:28:05.000]  我們看到這個好的時候
[00:28:05.000 --> 00:28:07.000]  我們就給祂得著
[00:28:07.000 --> 00:28:09.000]  耶穌基督是我們的
[00:28:09.000 --> 00:28:11.000]  我們的救主
[00:28:11.000 --> 00:28:13.000]  不單只是這樣
[00:28:13.000 --> 00:28:15.000]  祂是我們的朋友
[00:28:15.000 --> 00:28:17.000]  祂是我們的導師
[00:28:17.000 --> 00:28:19.000]  在我們人生的路裡面
[00:28:19.000 --> 00:28:21.000]  祂和我們打氣
[00:28:21.000 --> 00:28:23.000]  祂是我們的救主
[00:28:23.000 --> 00:28:25.000]  祂是我們的神
[00:28:25.000 --> 00:28:27.000]  一直跟著
[00:28:27.000 --> 00:28:29.000]  這位主
[00:28:29.000 --> 00:28:31.000]  我們就走筆這條
[00:28:31.000 --> 00:28:33.000]  這條長跑
[00:28:33.000 --> 00:28:35.000]  這條長跑不容易
[00:28:35.000 --> 00:28:37.000]  第十三句說
[00:28:37.000 --> 00:28:39.000]  我不是以為自己已經得著了
[00:28:39.000 --> 00:28:41.000]  我只有一件事就是忘記背後
[00:28:41.000 --> 00:28:43.000]  我們標竿直跑
[00:28:43.000 --> 00:28:45.000]  我們能夠去獎賞
[00:28:45.000 --> 00:28:47.000]  這個獎賞你要知道
[00:28:47.000 --> 00:28:49.000]  不是從人來的
[00:28:49.000 --> 00:28:51.000]  你可能走這條路
[00:28:51.000 --> 00:28:53.000]  你希望獲得別人的稱讚
[00:28:53.000 --> 00:28:55.000]  或者你自己得到肯定
[00:28:55.000 --> 00:28:57.000]  不是
[00:28:57.000 --> 00:28:59.000]  是神在這裡
[00:28:59.000 --> 00:29:01.000]  你發覺我們走這條路的時候
[00:29:01.000 --> 00:29:03.000]  要跟著神的路走
[00:29:03.000 --> 00:29:05.000]  以致我們忘記背後
[00:29:05.000 --> 00:29:07.000]  努力面前
[00:29:07.000 --> 00:29:09.000]  不知道你有沒有參加過賽事
[00:29:09.000 --> 00:29:11.000]  如果你賽跑的時候
[00:29:11.000 --> 00:29:13.000]  經常看著頭
[00:29:13.000 --> 00:29:15.000]  你會怎樣
[00:29:15.000 --> 00:29:17.000]  你必定會跌倒
[00:29:17.000 --> 00:29:19.000]  你可能看後面
[00:29:19.000 --> 00:29:21.000]  我跑了多少
[00:29:21.000 --> 00:29:23.000]  我跑了多少
[00:29:23.000 --> 00:29:25.000]  有時如果你發覺
[00:29:25.000 --> 00:29:27.000]  我已經跑了三個圈
[00:29:27.000 --> 00:29:29.000]  如果你要四個圈
[00:29:29.000 --> 00:29:31.000]  我快可以了
[00:29:31.000 --> 00:29:33.000]  又或者你覺得
[00:29:33.000 --> 00:29:35.000]  我已經走了這麼久
[00:29:35.000 --> 00:29:37.000]  我累了
[00:29:37.000 --> 00:29:39.000]  你會洩氣
[00:29:39.000 --> 00:29:41.000]  但如果你看到終點的時候
[00:29:41.000 --> 00:29:43.000]  就是目標
[00:29:43.000 --> 00:29:45.000]  你不要理會你怎樣走
[00:29:45.000 --> 00:29:47.000]  就是這樣
[00:29:47.000 --> 00:29:49.000]  本來就是這個
[00:29:49.000 --> 00:29:51.000]  一個圖像給我們
[00:29:51.000 --> 00:29:53.000]  專心
[00:29:53.000 --> 00:29:55.000]  一致
[00:29:55.000 --> 00:29:57.000]  全力去做這件事
[00:29:57.000 --> 00:29:59.000]  不知道
[00:29:59.000 --> 00:30:01.000]  你人生的長跑是怎樣
[00:30:01.000 --> 00:30:03.000]  是不是走這條路呢
[00:30:03.000 --> 00:30:05.000]  會不會呢
[00:30:05.000 --> 00:30:07.000]  走著走著的時候
[00:30:07.000 --> 00:30:09.000]  你走回頭
[00:30:09.000 --> 00:30:11.000]  或者走錯了方向
[00:30:11.000 --> 00:30:13.000]  你不是要標竿直跑
[00:30:13.000 --> 00:30:15.000]  可能走了這裡
[00:30:15.000 --> 00:30:17.000]  可能走了那裡
[00:30:17.000 --> 00:30:19.000]  可能
[00:30:19.000 --> 00:30:21.000]  很多事物吸引你
[00:30:21.000 --> 00:30:23.000]  你覺得那些
[00:30:23.000 --> 00:30:25.000]  不重要
[00:30:25.000 --> 00:30:27.000]  耶穌說這條路不好
[00:30:27.000 --> 00:30:29.000]  我走回這個
[00:30:29.000 --> 00:30:31.000]  推步
[00:30:31.000 --> 00:30:33.000]  本來就很看好自己
[00:30:33.000 --> 00:30:35.000]  祂看到我自己
[00:30:35.000 --> 00:30:37.000]  我去到哪裡
[00:30:37.000 --> 00:30:39.000]  祂說我還沒到
[00:30:39.000 --> 00:30:41.000]  跟著走的路程
[00:30:41.000 --> 00:30:43.000]  繼續向前看
[00:30:43.000 --> 00:30:45.000]  不是向後看
[00:30:45.000 --> 00:30:47.000]  這裡很有意思
[00:30:47.000 --> 00:30:49.000]  或者我們
[00:30:49.000 --> 00:30:51.000]  一起去想想我們的生命
[00:30:51.000 --> 00:30:53.000]  其實簡單來說
[00:30:53.000 --> 00:30:55.000]  得著基督
[00:30:55.000 --> 00:30:57.000]  很自然我們看到
[00:30:57.000 --> 00:30:59.000]  得著主的生命和主的使命
[00:30:59.000 --> 00:31:01.000]  缺一不可
[00:31:01.000 --> 00:31:03.000]  如果你說我做一個好人
[00:31:03.000 --> 00:31:05.000]  就叫基督徒
[00:31:05.000 --> 00:31:07.000]  你只是想
[00:31:07.000 --> 00:31:09.000]  你做一個基督教的信仰
[00:31:09.000 --> 00:31:11.000]  只不過是一個行為
[00:31:11.000 --> 00:31:13.000]  道德家
[00:31:13.000 --> 00:31:15.000]  你當了耶穌是一個道德專家
[00:31:15.000 --> 00:31:17.000]  耶穌來到是給我們有使命
[00:31:17.000 --> 00:31:19.000]  祂是救主
[00:31:19.000 --> 00:31:21.000]  我們兩樣東西都要擁抱
[00:31:21.000 --> 00:31:23.000]  基督徒如果沒有使命
[00:31:23.000 --> 00:31:25.000]  不是真正的基督徒
[00:31:25.000 --> 00:31:27.000]  如果有使命
[00:31:27.000 --> 00:31:29.000]  但是沒有生命
[00:31:29.000 --> 00:31:31.000]  也不見得健康
[00:31:31.000 --> 00:31:33.000]  我們看到
[00:31:33.000 --> 00:31:35.000]  保羅說有些人傳福音
[00:31:35.000 --> 00:31:37.000]  他為了自私
[00:31:37.000 --> 00:31:39.000]  為了嫉妒
[00:31:39.000 --> 00:31:41.000]  生命很重要
[00:31:41.000 --> 00:31:43.000]  我們給主生命
[00:31:43.000 --> 00:31:45.000]  怎樣去建立我們的生命
[00:31:45.000 --> 00:31:47.000]  怎樣去建立我們的使命
[00:31:47.000 --> 00:31:51.000]  唯有
[00:31:51.000 --> 00:31:53.000]  此一步
[00:31:53.000 --> 00:31:55.000]  跟耶穌基督有一個好的關係
[00:31:55.000 --> 00:31:57.000]  以至於我們自然擁有這個生命
[00:31:57.000 --> 00:31:59.000]  在我們建立關係的時候
[00:31:59.000 --> 00:32:01.000]  一點不滴藉著祂的話語
[00:32:01.000 --> 00:32:03.000]  去帶著我們
[00:32:03.000 --> 00:32:05.000]  正如好像
[00:32:05.000 --> 00:32:07.000]  保羅也這麼說
[00:32:07.000 --> 00:32:09.000]  他說
[00:32:09.000 --> 00:32:11.000]  在第四章這裡說
[00:32:11.000 --> 00:32:13.000]  第九節
[00:32:13.000 --> 00:32:15.000]  你們從我所學習的
[00:32:15.000 --> 00:32:17.000]  所領受的
[00:32:17.000 --> 00:32:19.000]  所聽見的
[00:32:19.000 --> 00:32:21.000]  所看見的
[00:32:21.000 --> 00:32:23.000]  你們要繼續去做
[00:32:23.000 --> 00:32:25.000]  賜平安的神
[00:32:25.000 --> 00:32:27.000]  就必要你們同在
[00:32:27.000 --> 00:32:29.000]  所有事情
[00:32:29.000 --> 00:32:31.000]  以神的話語
[00:32:31.000 --> 00:32:33.000]  去跟耶穌基督建立他的生命
[00:32:33.000 --> 00:32:35.000]  一點不滴成為我們
[00:32:35.000 --> 00:32:37.000]  尋找這個路程
[00:32:37.000 --> 00:32:39.000]  去得到神的一個指引
[00:32:39.000 --> 00:32:41.000]  聖靈就給我們一個力量
[00:32:41.000 --> 00:32:43.000]  以至三位一體的真神
[00:32:43.000 --> 00:32:45.000]  在我們生命裡結束果子
[00:32:45.000 --> 00:32:47.000]  結束果孝
[00:32:47.000 --> 00:32:49.000]  走這裡的人生
[00:32:49.000 --> 00:32:53.000]  我們首先問
[00:32:53.000 --> 00:32:55.000]  你跟耶穌基督的關係是怎樣
[00:32:55.000 --> 00:32:57.000]  有沒有一點不滴呢
[00:32:57.000 --> 00:32:59.000]  在
[00:32:59.000 --> 00:33:01.000]  人生的長跑裡
[00:33:01.000 --> 00:33:03.000]  我們忘記背後
[00:33:03.000 --> 00:33:05.000]  努力面前的時候
[00:33:05.000 --> 00:33:07.000]  有沒有依據呢
[00:33:07.000 --> 00:33:09.000]  有沒有一個指引呢
[00:33:09.000 --> 00:33:11.000]  督導員有沒有給你指引呢
[00:33:11.000 --> 00:33:13.000]  如果等於你跑一個啦啦隊
[00:33:13.000 --> 00:33:15.000]  必定有人會指教
[00:33:15.000 --> 00:33:17.000]  你這個做得不對
[00:33:17.000 --> 00:33:19.000]  你不要這麼大隻手
[00:33:19.000 --> 00:33:21.000]  我家住在沙田
[00:33:21.000 --> 00:33:23.000]  爬個艇
[00:33:23.000 --> 00:33:25.000]  爬個獨木舟
[00:33:25.000 --> 00:33:27.000]  他會這樣
[00:33:27.000 --> 00:33:29.000]  有個麥克風在叫
