
[00:00:00.000 --> 00:00:02.540]  这档节目让我们重新讨读
[00:14:29.140 --> 00:14:31.540]  忍耐这个词叫hipomenon
[00:14:31.540 --> 00:14:33.740]  hipomeni
[00:14:33.740 --> 00:14:35.740]  究竟这个词的意思是什么呢?
[00:14:35.740 --> 00:14:36.740]  在这个希腊文
[00:14:36.740 --> 00:14:38.940]  忍耐是什么意思呢?
[00:14:38.940 --> 00:14:39.740]  用英文
[00:14:39.740 --> 00:14:42.940]  在英文的注释
[00:14:42.940 --> 00:14:44.940]  圣经注释的字典里面
[00:14:44.940 --> 00:14:46.940]  BDAG里面曾经这样说过
[00:14:46.940 --> 00:14:48.340]  在英文的字典里面
[00:14:48.340 --> 00:14:49.740]  曾经这样说过
[00:14:49.740 --> 00:14:51.140]  忍耐是
[00:14:51.140 --> 00:14:53.540]  the capacity to hold out
[00:14:53.540 --> 00:14:56.940]  or bear up in the face of difficulties
[00:14:56.940 --> 00:14:58.340]  中文翻译是什么意思呢?
[00:14:58.340 --> 00:15:01.140]  就是当人面对困难的时候
[00:15:01.140 --> 00:15:02.140]  中文的意思就是
[00:15:02.140 --> 00:15:03.940]  当人困难的时候
[00:15:03.940 --> 00:15:05.940]  人所能够得到的那份
[00:15:05.940 --> 00:15:08.340]  坚持和不气馁
[00:15:08.340 --> 00:15:11.140]  或者是妥协的能耐
[00:15:11.140 --> 00:15:13.940]  那份能坚持和不妥协的人能耐
[00:15:13.940 --> 00:15:15.140]  就是当你遇见困难
[00:15:15.140 --> 00:15:16.540]  当你遇见困难
[00:15:16.540 --> 00:15:19.340]  在困难面对大敌当前的时候
[00:15:19.340 --> 00:15:20.940]  在大敌当前的时候
[00:15:20.940 --> 00:15:23.140]  你仍然坚持你的原则
[00:15:23.140 --> 00:15:24.340]  你仍然坚持你的原则
[00:15:24.340 --> 00:15:26.540]  你的原则在圣经里告诉我们是神的道理
[00:15:26.540 --> 00:15:27.740]  这个原则就是讲
[00:15:27.740 --> 00:15:29.140]  神的道理是不气馁的
[00:15:29.140 --> 00:15:30.540]  而你不会气馁
[00:15:30.540 --> 00:15:31.940]  而在这个过程里面
[00:15:31.940 --> 00:15:33.140]  那种能力
[00:15:33.140 --> 00:15:34.740]  在这个过程的那个能力
[00:15:34.740 --> 00:15:36.140]  那样东西就叫忍耐
[00:15:36.140 --> 00:15:37.940]  那就是忍耐
[00:15:37.940 --> 00:15:39.340]  而在圣经里面
[00:15:39.340 --> 00:15:40.340]  在圣经当中
[00:15:40.340 --> 00:15:41.340]  其实就要教我们
[00:15:41.340 --> 00:15:42.940]  在任何时间都要忍耐
[00:15:42.940 --> 00:15:46.540]  在任何时间都要忍耐
[00:15:46.540 --> 00:15:50.340]  因为忍耐对我们在过程里有帮助有好处
[00:15:50.340 --> 00:15:54.140]  而忍耐在过程当中对我们是有帮助和好处的
[00:15:54.140 --> 00:15:57.740]  我儿子最近就很热衷于帮我做一件事
[00:15:57.740 --> 00:16:01.540]  我的儿子最近经常热衷于帮我做一件事
[00:16:01.540 --> 00:16:04.140]  他每一天晚上就会走来问我
[00:16:04.140 --> 00:16:07.340]  爸爸你需不需要foot massage
[00:16:07.340 --> 00:16:09.940]  每天晚上他就会走过来问我
[00:16:09.940 --> 00:16:12.940]  你要不要这个脚部按摩
[00:16:12.940 --> 00:16:18.340]  他的所谓腿部按摩就不是很舒服那种
[00:16:18.340 --> 00:16:21.740]  那腿部按摩对他来讲不是那种舒服的那种
[00:16:21.740 --> 00:16:24.540]  我不知道他什么时候发生这种兴趣也是好的
[00:16:24.540 --> 00:16:27.340]  他就喜欢搞这个叫脚底按摩
[00:16:27.340 --> 00:16:30.340]  他最近对这个脚底按摩感兴趣
[00:16:30.340 --> 00:16:31.340]  那他也很聪明
[00:16:31.340 --> 00:16:32.740]  等我洗完澡他才说
[00:16:32.740 --> 00:16:34.540]  因为等脚洗干净
[00:16:34.540 --> 00:16:35.740]  他自己也很聪明
[00:16:35.740 --> 00:16:38.140]  当我洗完澡之后再问我
[00:16:38.140 --> 00:16:40.340]  脚底按摩大家有没有做过
[00:16:40.340 --> 00:16:42.140]  脚底按摩大家有没有做过
[00:16:42.140 --> 00:16:44.140]  什么是好的脚底按摩
[00:16:44.140 --> 00:16:45.740]  什么是好的脚底按摩
[00:16:45.740 --> 00:16:46.940]  其中一个条件
[00:16:46.940 --> 00:16:47.540]  其中一个条件
[00:16:47.540 --> 00:16:48.540]  一定要有的
[00:16:48.540 --> 00:16:49.140]  一定要有
[00:16:49.140 --> 00:16:50.140]  就是一定痛
[00:16:50.140 --> 00:16:51.340]  就是一定要疼
[00:16:51.340 --> 00:16:51.940]  对吧
[00:16:51.940 --> 00:16:52.740]  我没有说错
[00:16:52.740 --> 00:16:53.940]  不痛就没有用的
[00:16:53.940 --> 00:16:55.340]  不痛就没有用
[00:16:55.340 --> 00:16:57.140]  原理就好像刮痧一样
[00:16:57.140 --> 00:16:58.540]  原理跟刮痧一样
[00:16:58.540 --> 00:16:59.540]  你的腿
[00:16:59.540 --> 00:17:02.940]  脚底其实反映着你的身体哪里不痛
[00:17:02.940 --> 00:17:05.540]  你的脚底的反映身体哪里不痛
[00:17:05.540 --> 00:17:09.140]  它就会有一粒一粒好像沙一样在里面
[00:17:09.140 --> 00:17:10.740]  就有一粒一粒的沙在里面
[00:17:10.740 --> 00:17:11.940]  你要刮它
[00:17:11.940 --> 00:17:13.940]  要把它刮通
[00:17:13.940 --> 00:17:15.340]  那就好了
[00:17:15.340 --> 00:17:17.740]  哇我的儿子真的很厉害
[00:17:17.740 --> 00:17:19.540]  我的儿子很有力
[00:17:19.540 --> 00:17:21.340]  他不用用刀枪他用手指
[00:17:21.340 --> 00:17:22.540]  他用手指
[00:17:22.540 --> 00:17:24.940]  哇他刮一下我就痛不欲生
[00:17:24.940 --> 00:17:27.340]  他刮一下就痛不欲生
[00:17:27.340 --> 00:17:29.940]  但是按摩完有多舒服
[00:17:29.940 --> 00:17:31.340]  刮完真的很舒服
[00:17:31.340 --> 00:17:35.740]  但是有些东西真的是好的
[00:17:35.740 --> 00:17:37.940]  不过那个过程是很痛苦的
[00:17:37.940 --> 00:17:39.140]  有些事情真的是好的
[00:17:39.140 --> 00:17:40.740]  但是过程很痛苦
[00:17:40.740 --> 00:17:42.740]  问题是过程你忍不忍得住
[00:17:42.740 --> 00:17:45.340]  问题是过程当中你能不能忍呢
[00:17:45.340 --> 00:17:47.340]  我儿子经常这样问我
[00:17:47.340 --> 00:17:48.540]  顶不顶得住
[00:17:48.540 --> 00:17:49.740]  你还好吗
[00:17:49.740 --> 00:17:52.140]  我儿子会经常问你行不行
[00:17:52.140 --> 00:17:55.140]  我有时候真的是顶的
[00:17:55.140 --> 00:17:57.540]  有时候真的感觉是在顶着
[00:17:57.540 --> 00:17:59.340]  他刮了十下八下真的顶不住
[00:17:59.340 --> 00:18:00.540]  真的叫他休息一下
[00:18:00.540 --> 00:18:02.140]  我偷偷不是他偷偷
[00:18:02.140 --> 00:18:03.940]  刮十几下真的顶不住了
[00:18:03.940 --> 00:18:04.940]  叫他休息一下
[00:18:04.940 --> 00:18:08.340]  越忍得久你就可能越有益处
[00:18:08.340 --> 00:18:10.540]  越忍得久你就会有好处
[00:18:10.540 --> 00:18:12.540]  十四章就是六至十一节
[00:18:12.540 --> 00:18:14.340]  十四章六到十一节
[00:18:14.340 --> 00:18:16.340]  十四章是一个很惨的景况
[00:18:16.340 --> 00:18:17.540]  有一个很惨的景况
[00:18:17.540 --> 00:18:18.940]  很恐怖的景况
[00:18:18.940 --> 00:18:19.540]  很恐怖的景况
[00:18:19.540 --> 00:18:21.140]  很难过的景况
[00:18:21.140 --> 00:18:21.940]  难过的景况
[00:18:21.940 --> 00:18:23.540]  但是在这样的景况里面
[00:18:23.540 --> 00:18:24.940]  在这样的景况当中
[00:18:24.940 --> 00:18:26.740]  就要我们学会怎么忍耐
[00:18:26.740 --> 00:18:27.740]  就让我们学会怎样忍耐
[00:18:27.740 --> 00:18:28.940]  忍耐做什么呢
[00:18:28.940 --> 00:18:30.940]  怎样忍耐呢?我们来看一下
[00:18:30.940 --> 00:18:32.740]  忍耐做什么呢?我们来看一下
[00:18:32.740 --> 00:18:34.540]  我们在棚里读的
[00:18:34.540 --> 00:18:36.140]  第六至十一节
[00:18:36.140 --> 00:18:39.340]  六到十一节
[00:18:39.340 --> 00:18:42.340]  我又看见另有一位天使飞在空中
[00:18:42.340 --> 00:18:45.740]  有永远的福音要传给住在地上的人
[00:18:45.740 --> 00:18:48.340]  就是各国各族各邦各民
[00:18:48.340 --> 00:18:49.340]  他大声说
[00:18:49.340 --> 00:18:50.740]  应当敬畏神
[00:18:50.740 --> 00:18:52.140]  将荣耀归给他
[00:18:52.140 --> 00:18:55.140]  因他施行审判的时候已经到了
[00:18:55.140 --> 00:18:57.540]  应当敬拜那创造天地
[00:18:57.540 --> 00:19:00.340]  海和种水源的
[00:19:00.340 --> 00:19:02.340]  又有第二位天使接着说
[00:19:02.340 --> 00:19:06.940]  叫万民喝血饮大怒之酒的巴比伦
[00:19:06.940 --> 00:19:09.940]  大成倾倒了倾倒了
[00:19:09.940 --> 00:19:13.140]  又有第三位天使接着他们大声说
[00:19:13.140 --> 00:19:18.740]  若有人拜寿和受像在额上或在手上受了印记
[00:19:18.740 --> 00:19:21.740]  这人也必喝神大怒的酒
[00:19:21.740 --> 00:19:25.540]  此酒真在神愤怒的杯中纯一不杂
[00:19:25.540 --> 00:19:30.140]  他要在众天使和阳刚面前
[00:19:30.140 --> 00:19:32.740]  在火与流黄之中受痛苦
[00:19:32.740 --> 00:19:35.540]  他受痛苦在烟往上冒
[00:19:35.540 --> 00:19:39.340]  直到永永远远那些拜寿和受像
[00:19:39.340 --> 00:19:43.540]  受他名之印记的昼夜不得安宁
[00:19:43.540 --> 00:19:47.140]  我在家做大哥
[00:19:47.140 --> 00:19:49.540]  我在家里是大哥
[00:19:49.540 --> 00:19:54.140]  其实做大哥或者大家姐都有个特色
[00:19:54.140 --> 00:19:57.140]  其实作为大哥和大家姐都有个特色
[00:19:57.140 --> 00:19:58.740]  不是因为你的年龄
[00:19:58.740 --> 00:19:59.940]  不是因为年龄
[00:19:59.940 --> 00:20:04.740]  你的性情是有一种很不同的表达
[00:20:04.740 --> 00:20:07.740]  性情有一种很不同的表达
[00:20:07.740 --> 00:20:10.940]  其中一个我相信是一个操练的问题
[00:20:10.940 --> 00:20:13.340]  我相信其中是一个操练的问题
[00:20:13.340 --> 00:20:15.740]  我做了大哥做了几十年了
[00:20:15.740 --> 00:20:18.340]  我做了大哥做了几十年了
[00:20:18.340 --> 00:20:19.940]  做大哥有个特色
[00:20:19.940 --> 00:20:21.340]  做大哥有个特色
[00:20:21.340 --> 00:20:23.140]  你从小到大都是这样面对的了
[00:20:23.140 --> 00:20:24.740]  你从小到大都是这样面对的了
[00:20:24.740 --> 00:20:27.940]  每逢你弟弟妹妹有什么问题的时候
[00:20:27.940 --> 00:20:30.540]  每逢你弟弟妹妹有什么问题的时候
[00:20:30.540 --> 00:20:32.340]  被你爸爸妈妈听到
[00:20:32.340 --> 00:20:34.940]  被你爸爸妈妈听到
[00:20:34.940 --> 00:20:38.740]  首当其冲受罚的一定是大哥
[00:20:38.740 --> 00:20:41.740]  首当其冲的一定是
[00:20:41.740 --> 00:20:44.340]  作为大哥和大家姐的
[00:20:44.340 --> 00:20:45.540]  我从小到大
[00:20:45.540 --> 00:20:48.540]  我弟弟妹妹在家里会说两句
[00:20:48.540 --> 00:20:50.740]  有什么要求
[00:20:50.740 --> 00:20:54.340]  在我小时候每当我弟弟妹妹会有什么问题的时候
[00:20:54.340 --> 00:20:56.140]  或者吵架
[00:20:56.140 --> 00:20:57.740]  或者打吵架的时候
[00:20:57.740 --> 00:21:00.140]  我妈妈一定会先找他们
[00:21:00.140 --> 00:21:01.940]  我妈妈一定不会先找他们
[00:21:01.940 --> 00:21:04.740]  她一定会先找我
[00:21:04.740 --> 00:21:09.340]  她说阿权你看看他们在干什么
[00:21:09.340 --> 00:21:12.140]  跟着你回去
[00:21:12.140 --> 00:21:14.540]  告诉我妈妈
[00:21:14.540 --> 00:21:16.940]  我说他们在打架
[00:21:16.940 --> 00:21:19.340]  我妈就会这样
[00:21:19.340 --> 00:21:20.740]  有没有搞错
[00:21:20.740 --> 00:21:21.540]  有没有搞错
[00:21:21.540 --> 00:21:23.140]  跟着就立刻拿架枪
[00:21:23.140 --> 00:21:24.740]  我妈
[00:21:24.740 --> 00:21:26.540]  接着马上抄家伙
[00:21:26.540 --> 00:21:28.140]  先拜我
[00:21:28.140 --> 00:21:29.940]  我想说为什么打我呢
[00:21:29.940 --> 00:21:30.740]  先打我
[00:21:30.740 --> 00:21:32.340]  奇怪为什么先打我呢
[00:21:32.340 --> 00:21:34.340]  跟着就去打完我
[00:21:34.340 --> 00:21:35.740]  我当然会哭了
[00:21:35.740 --> 00:21:37.940]  打完我了我就哭了
[00:21:37.940 --> 00:21:41.340]  跟着就去跟我两个弟弟妹妹说
[00:21:41.340 --> 00:21:43.340]  跟着就跟我弟弟妹妹说
[00:21:43.340 --> 00:21:44.340]  打什么架
[00:21:44.340 --> 00:21:45.340]  打什么架
[00:21:45.340 --> 00:21:46.940]  那两个都收声了
[00:21:46.940 --> 00:21:47.740]  不动了
[00:21:47.740 --> 00:21:50.140]  那两个马上就收声不动了
[00:21:50.140 --> 00:21:53.140]  我心想我都被妈妈打完了
[00:21:53.140 --> 00:21:55.140]  应该你们两个都被人打了
[00:21:55.140 --> 00:21:56.740]  是不是犯事者
[00:21:56.740 --> 00:21:58.540]  我心想我都被妈妈打了
[00:21:58.540 --> 00:22:00.540]  难道你们两个犯事者还不被打吗
[00:22:00.540 --> 00:22:03.540]  谁知道他们说我们不打了
[00:22:03.540 --> 00:22:05.140]  他们没有事
[00:22:05.140 --> 00:22:06.940]  他们说我们不打了
[00:22:06.940 --> 00:22:08.140]  结果他们没有事
[00:22:08.140 --> 00:22:09.740]  每次都是这样
[00:22:09.740 --> 00:22:10.940]  每次都这样
[00:22:10.940 --> 00:22:12.940]  后来我就真的很生气
[00:22:12.940 --> 00:22:15.140]  最后我真的很生气
[00:22:15.140 --> 00:22:16.340]  我也打了一份
[00:22:16.340 --> 00:22:17.740]  反正都是要罚了
[00:22:17.740 --> 00:22:18.940]  反正要被打了
[00:22:18.940 --> 00:22:20.540]  我也要参与打一仗
[00:22:20.540 --> 00:22:22.340]  不打尤其是
[00:22:22.340 --> 00:22:23.540]  不打而止
[00:22:23.540 --> 00:22:26.940]  那你知道我们有几度散手
[00:22:26.940 --> 00:22:28.340]  吃过夜粥
[00:22:28.340 --> 00:22:30.940]  身上也会有两下子
[00:22:30.940 --> 00:22:32.340]  那打得更厉害
[00:22:32.340 --> 00:22:33.140]  比妈妈
[00:22:33.140 --> 00:22:35.540]  结果被妈妈打得更厉害
[00:22:35.540 --> 00:22:37.340]  他们不停地抓耳朵
[00:22:37.340 --> 00:22:38.740]  他们轻轻地发脾气
[00:22:38.740 --> 00:22:39.940]  以后不敢
[00:22:39.940 --> 00:22:40.740]  以后不敢了
[00:22:40.740 --> 00:22:42.540]  我就又罚又打一次
[00:22:42.540 --> 00:22:44.340]  我让你们被打一下
[00:22:44.340 --> 00:22:46.540]  做大是这样的
[00:22:46.540 --> 00:22:48.140]  是不是这样的
[00:22:48.140 --> 00:22:51.740]  你有事你当然是这样
[00:22:51.740 --> 00:22:53.140]  为什么是这样的
[00:22:53.140 --> 00:22:54.740]  我想了很久
[00:22:54.740 --> 00:22:55.540]  我想了很久
[00:22:55.540 --> 00:22:56.740]  为什么会这样
[00:22:56.740 --> 00:22:58.340]  原来是有这样的特色
[00:22:58.340 --> 00:22:59.340]  没有这样的特色
[00:22:59.340 --> 00:23:00.740]  大的都被罚
[00:23:00.740 --> 00:23:01.740]  大的被罚
[00:23:01.740 --> 00:23:02.940]  他被罚的时候
[00:23:02.940 --> 00:23:04.540]  小的都被吓
[00:23:04.540 --> 00:23:06.140]  小的就会被吓
[00:23:06.140 --> 00:23:07.940]  那些吓得鼻孔都没用
[00:23:07.940 --> 00:23:10.540]  被吓得很
[00:23:10.540 --> 00:23:11.740]  就是害怕
[00:23:11.740 --> 00:23:13.740]  被吓得很害怕
[00:23:13.740 --> 00:23:15.540]  那肯定是不敢继续搞下去
[00:23:15.540 --> 00:23:17.540]  当然是没有胆再继续下去
[00:23:17.540 --> 00:23:20.540]  受罚的姐妹
[00:23:20.540 --> 00:23:22.940]  受罚
[00:23:22.940 --> 00:23:26.340]  有时人有时不太公平
[00:23:26.340 --> 00:23:29.140]  如果父母教子女教成这样
[00:23:29.140 --> 00:23:32.140]  有时候是会有不公平的事情
[00:23:32.140 --> 00:23:34.740]  我兄弟姐妹都没有关系
[00:23:34.740 --> 00:23:36.540]  不过
[00:23:36.540 --> 00:23:38.540]  神是用这样的方法的
[00:23:38.540 --> 00:23:39.740]  谁用这样的方法
[00:23:39.740 --> 00:23:41.140]  当受罚的人
[00:23:41.140 --> 00:23:42.140]  当受罚的人
[00:23:42.140 --> 00:23:43.740]  就要罚
[00:23:43.740 --> 00:23:45.540]  罚了之后
[00:23:45.540 --> 00:23:49.940]  那些小的不敢再乱来
[00:23:49.940 --> 00:23:52.340]  可以看看这段圣经
[00:23:52.340 --> 00:23:57.340]  天使说要宣告一个永远的福音
[00:23:57.340 --> 00:24:01.140]  给全国地上的人
[00:24:01.140 --> 00:24:08.140]  传给各国各族各方各民
[00:24:08.140 --> 00:24:11.940]  但是大声说什么呢
[00:24:11.940 --> 00:24:14.940]  他说应当敬畏神
[00:24:14.940 --> 00:24:18.540]  将荣耀归给祂
[00:24:18.540 --> 00:24:21.740]  祂一失审判了
[00:24:21.740 --> 00:24:28.940]  叫你们所有的人都应当去敬拜耶和华神
[00:24:28.940 --> 00:24:36.940]  就是那位创造天地海和种水泉源的
[00:24:36.940 --> 00:24:40.940]  他要把整个的集中点
[00:24:40.940 --> 00:24:42.940]  他说他要来罚了
[00:24:42.940 --> 00:24:44.740]  他要行审判
[00:24:44.740 --> 00:24:47.340]  当他要行审判的时候
[00:24:47.340 --> 00:24:50.540]  他不是叫所有的人
[00:24:50.540 --> 00:24:55.140]  你看看那些人谁被罚
[00:24:55.140 --> 00:25:00.940]  他相反叫那些人回到敬拜神
[00:25:00.940 --> 00:25:04.740]  你想不通为什么会这样
[00:25:04.740 --> 00:25:06.340]  这是第一个天使说的
[00:25:06.340 --> 00:25:09.940]  不过我们再看第二第三个天使
[00:25:09.940 --> 00:25:12.340]  第二第三个天使他们宣告
[00:25:12.340 --> 00:25:16.540]  原来神要去惩罚那些要行奸淫的人
[00:25:16.540 --> 00:25:17.940]  第二个天使是说
[00:25:17.940 --> 00:25:20.340]  神要惩罚那些行奸淫的人
[00:25:20.340 --> 00:25:24.740]  并且要那些逼害人去喝大路之酒的
[00:25:24.740 --> 00:25:27.940]  巴比伦即带头叫人犯罪的人
[00:25:27.940 --> 00:25:29.540]  要他们同样受罚
[00:25:29.540 --> 00:25:37.740]  并且是叫人带头去犯罪
[00:25:37.740 --> 00:25:38.940]  带头犯罪的人
[00:25:38.940 --> 00:25:40.940]  要首先受罚
[00:25:40.940 --> 00:25:42.940]  第三个天使说
[00:25:42.940 --> 00:25:46.740]  其他跟着去犯罪的人
[00:25:46.740 --> 00:25:50.740]  都全部要被罚
[00:25:50.740 --> 00:25:56.940]  而且被罚要罚100%的罚罚
[00:25:56.940 --> 00:26:15.940]  捉鳥惩罚,100%没有开稀的,没有沾水的,没有沾淡的
[00:26:15.940 --> 00:26:21.940]  所以他说要去喝耶和神大路之酒
[00:26:21.940 --> 00:26:26.940]  这瓶酒100%的,如果是酒精就100%的
[00:26:26.940 --> 00:26:28.940]  如果是酒精的就是100%的
[00:26:28.940 --> 00:26:31.940]  必死无疑,必罚
[00:26:31.940 --> 00:26:33.940]  第一个天使说
[00:26:33.940 --> 00:26:35.940]  耶和神罚,要么就不罚
[00:26:35.940 --> 00:26:37.940]  耶和神罚,不罚就不罚
[00:26:37.940 --> 00:26:38.940]  一罚就罚到底
[00:26:38.940 --> 00:26:39.940]  一罚就罚到底
[00:26:39.940 --> 00:26:40.940]  一罚都入肉
[00:26:40.940 --> 00:26:42.940]  罚到入肉
[00:26:42.940 --> 00:26:44.940]  但为什么要做这件事呢
[00:26:44.940 --> 00:26:45.940]  为什么要这么多呢
[00:26:45.940 --> 00:26:46.940]  我经常要想
[00:26:46.940 --> 00:26:48.940]  那些人犯罪
[00:26:48.940 --> 00:26:49.940]  那些人犯罪
[00:26:49.940 --> 00:26:50.940]  罚咯
[00:26:50.940 --> 00:26:53.940]  但这里有没有说那些没有犯罪的人
[00:26:53.940 --> 00:26:54.940]  这里有没有讲没有犯罪的人
[00:26:54.940 --> 00:26:55.940]  属神的子民
[00:26:55.940 --> 00:26:56.940]  属神的子民
[00:26:56.940 --> 00:26:57.940]  在这里离开了
[00:26:57.940 --> 00:26:58.940]  在这里离开了
[00:26:58.940 --> 00:26:59.940]  没有
[00:26:59.940 --> 00:27:00.940]  在这里告诉我
[00:27:00.940 --> 00:27:03.940]  这班人在这个时候要去敬拜荣耀
[00:27:03.940 --> 00:27:04.940]  归荣耀给神
[00:27:04.940 --> 00:27:08.940]  而这些人在这个时候要去敬拜归荣耀给神
[00:27:08.940 --> 00:27:11.940]  特别在第七节那里
[00:27:11.940 --> 00:27:12.940]  特别是第七节
[00:27:12.940 --> 00:27:14.940]  连续用了三个命令语
[00:27:14.940 --> 00:27:17.940]  连着用了三个命令词
[00:27:17.940 --> 00:27:19.940]  中文就翻译为应当敬畏
[00:27:19.940 --> 00:27:22.940]  中文就翻译成应当敬畏
[00:27:22.940 --> 00:27:24.940]  将荣耀归给他
[00:27:24.940 --> 00:27:26.940]  将荣耀归给他
[00:27:26.940 --> 00:27:28.940]  给我们这位神
[00:27:28.940 --> 00:27:29.940]  荣耀给神
[00:27:29.940 --> 00:27:30.940]  并且要敬拜他
[00:27:30.940 --> 00:27:31.940]  并且要敬拜他
[00:27:31.940 --> 00:27:33.940]  三个命令语
[00:27:33.940 --> 00:27:34.940]  三个命令语
[00:27:34.940 --> 00:27:35.940]  命令语的意思
[00:27:35.940 --> 00:27:36.940]  命令语的意思
[00:27:36.940 --> 00:27:37.940]  可以是命令
[00:27:37.940 --> 00:27:38.940]  可以是命令
[00:27:38.940 --> 00:27:39.940]  可以是最后的劝戒
[00:27:39.940 --> 00:27:41.940]  可以说是最后的劝戒
[00:27:41.940 --> 00:27:43.940]  对每一个信徒来讲
[00:27:43.940 --> 00:27:44.940]  对每一个信徒来讲
[00:27:44.940 --> 00:27:46.940]  你当见到神在这里惩罚
[00:27:46.940 --> 00:27:48.940]  在这个世界的时候
[00:27:48.940 --> 00:27:51.940]  将神来惩罚这个世界的时候
[00:27:51.940 --> 00:27:53.940]  我们千万不要带着一份
[00:27:53.940 --> 00:27:55.940]  幸灾乐祸的心
[00:27:55.940 --> 00:27:56.940]  我们千万不要带着一种
[00:27:56.940 --> 00:27:58.940]  幸灾乐祸的心
[00:27:58.940 --> 00:27:59.940]  比如谁犯罪的
[00:27:59.940 --> 00:28:01.940]  比如谁犯罪的
[00:28:01.940 --> 00:28:03.940]  你见到终于有报应了
[00:28:03.940 --> 00:28:05.940]  终于有报应了
[00:28:05.940 --> 00:28:06.940]  你就千万不要
[00:28:06.940 --> 00:28:08.940]  好了 看看你还不死
[00:28:08.940 --> 00:28:10.940]  好了 看看你还不死
[00:28:10.940 --> 00:28:11.940]  是不是
[00:28:11.940 --> 00:28:12.940]  很多人就说
[00:28:12.940 --> 00:28:13.940]  这叫大快人心
[00:28:13.940 --> 00:28:15.940]  很多人就说这叫大快人心
[00:28:15.940 --> 00:28:16.940]  夜华神在这里
[00:28:16.940 --> 00:28:17.940]  夜华神在这里
[00:28:17.940 --> 00:28:19.940]  告诉你和我知道
[00:28:19.940 --> 00:28:20.940]  告诉你和我知道
[00:28:20.940 --> 00:28:21.940]  在这个时候
[00:28:21.940 --> 00:28:24.940]  不是让你去幸灾乐祸的时间
[00:28:24.940 --> 00:28:25.940]  在这时候不是一个
[00:28:25.940 --> 00:28:26.940]  幸灾乐祸的时间
[00:28:26.940 --> 00:28:28.940]  看那些罪人多坏
[00:28:28.940 --> 00:28:29.940]  看那些罪人有多坏
[00:28:29.940 --> 00:28:30.940]  看他们惩罚了
[00:28:30.940 --> 00:28:31.940]  看他们惩罚了
[00:28:31.940 --> 00:28:32.940]  这不是神的动机
[00:28:32.940 --> 00:28:33.940]  这不是神的动机
[00:28:33.940 --> 00:28:34.940]  神的动机是
[00:28:34.940 --> 00:28:35.940]  神的动机是
[00:28:35.940 --> 00:28:36.940]  叫你和我这些
[00:28:36.940 --> 00:28:37.940]  认识神道的人
[00:28:37.940 --> 00:28:38.940]  叫你和我这些
[00:28:38.940 --> 00:28:39.940]  认识神道的人
[00:28:39.940 --> 00:28:40.940]  做三件事
[00:28:40.940 --> 00:28:41.940]  做三件事
[00:28:41.940 --> 00:28:42.940]  回到集中我们的眼睛
[00:28:42.940 --> 00:28:43.940]  回到集中我们的眼睛
[00:28:43.940 --> 00:28:44.940]  看在神的身上
[00:28:44.940 --> 00:28:45.940]  回到我们的眼睛
[00:28:45.940 --> 00:28:46.940]  看在神的身上
[00:28:46.940 --> 00:28:47.940]  在这一刻
[00:28:47.940 --> 00:28:48.940]  神在这一刻
[00:28:48.940 --> 00:28:49.940]  做这些事
[00:28:49.940 --> 00:28:50.940]  说这些事
[00:28:50.940 --> 00:28:51.940]  究竟要我们
[00:28:51.940 --> 00:28:52.940]  带着什么心态呢
[00:28:52.940 --> 00:28:53.940]  究竟让我们带着
[00:28:53.940 --> 00:28:54.940]  一个什么样的心态呢
[00:28:54.940 --> 00:28:55.940]  就是仰望在神的面前
[00:28:55.940 --> 00:28:56.940]  就是仰望在神的面前
[00:28:56.940 --> 00:28:57.940]  不是看别人多坏
[00:28:57.940 --> 00:28:58.940]  不是看别人多坏
[00:28:58.940 --> 00:28:59.940]  所以这个也是
[00:28:59.940 --> 00:29:00.940]  我做基督徒这么久
[00:29:00.940 --> 00:29:01.940]  我做基督徒这么久
[00:29:01.940 --> 00:29:02.940]  这个格格言所内
[00:29:02.940 --> 00:29:03.940]  这个格格言所内
[00:29:03.940 --> 00:29:04.940]  我们做基督徒这么久
[00:29:04.940 --> 00:29:05.940]  这段时间
[00:29:05.940 --> 00:29:06.940]  做基督徒
[00:29:06.940 --> 00:29:07.940]  做基督徒
[00:29:07.940 --> 00:29:08.940]  永远看别人好
[00:29:08.940 --> 00:29:09.940]  永远看别人的好
[00:29:09.940 --> 00:29:10.940]  永远看别人的好
[00:29:10.940 --> 00:29:11.940]  不要看别人坏
[00:29:11.940 --> 00:29:16.940]  不要看别人坏
[00:29:16.940 --> 00:29:17.940]  就算他害我
[00:29:17.940 --> 00:29:18.940]  就算他害我
[00:29:18.940 --> 00:29:19.940]  我都望他好的
[00:29:19.940 --> 00:29:20.940]  我都希望他好
[00:29:20.940 --> 00:29:21.940]  我不要望他坏
[00:29:21.940 --> 00:29:22.940]  我不希望他坏
[00:29:22.940 --> 00:29:23.940]  有些人说
[00:29:23.940 --> 00:29:24.940]  牧师你真是大量
[00:29:24.940 --> 00:29:25.940]  有些人说牧师你真是大量
[00:29:25.940 --> 00:29:26.940]  不是我大量
[00:29:26.940 --> 00:29:27.940]  不是我大量
[00:29:27.940 --> 00:29:28.940]  是圣经叫我们这样做的
[00:29:28.940 --> 00:29:29.940]  是圣经叫我们这样做的
[00:29:29.940 --> 00:29:30.940]  因为我们的神是大量的
[00:29:30.940 --> 00:29:31.940]  因为我们的神是大量的
