
[00:00:00.000 --> 00:00:03.660]  我們總體都是在說
[00:20:03.860 --> 00:20:07.140]  其實這句話遲些在大衛的身上都會再出來
[00:20:07.140 --> 00:20:11.540]  你會發現大衛原來都不是那個認許的君王
[00:20:11.540 --> 00:20:13.700]  Anyway 在這裡你知道他
[00:20:13.700 --> 00:20:14.900]  他不聽從你的話
[00:20:14.900 --> 00:20:18.060]  他恨了耶和華眼中捍衛惡的事
[00:20:18.060 --> 00:20:23.020]  原來他是沒有辦法帶我們出史詩記的
[00:20:23.780 --> 00:20:25.780]  正面一點,耶和華喜愛
[00:20:25.780 --> 00:20:27.780]  Sorry 這個都不是正面的了
[00:20:27.780 --> 00:20:32.220]  這個繼續問一些Rhetorical的Question
[00:20:32.220 --> 00:20:35.180]  耶和華喜愛梵濟和濟民
[00:20:35.180 --> 00:20:39.260]  豈如喜愛人聽從他的話呢?
[00:20:39.260 --> 00:20:41.500]  其實都是正面的
[00:20:41.500 --> 00:20:43.780]  就是說其實他耶和華真是想的
[00:20:43.780 --> 00:20:46.260]  是要喜愛人聽他的話
[00:20:46.260 --> 00:20:47.580]  而你不聽他的話
[00:20:47.580 --> 00:20:50.540]  可能聽命勝於憲制
[00:20:50.540 --> 00:20:54.220]  等一下再解釋是不是真是聽命勝於憲制
[00:20:54.220 --> 00:20:57.860]  順從勝於公羊的脂肪
[00:20:57.860 --> 00:21:00.100]  他聽命和順從
[00:21:00.100 --> 00:21:01.580]  反面了
[00:21:01.580 --> 00:21:04.380]  叛逆與占卜的罪相等
[00:21:04.380 --> 00:21:05.900]  占卜是很大的罪
[00:21:05.900 --> 00:21:07.900]  你就是敗架神
[00:21:07.900 --> 00:21:12.540]  頑硬與拜偶像的罪孽相同
[00:21:12.540 --> 00:21:15.820]  拜偶像、占卜這些是最壞的邪神
[00:21:15.820 --> 00:21:19.260]  因為你嫌棄耶和華的命令
[00:21:19.260 --> 00:21:21.460]  耶和華也嫌棄你作王
[00:21:21.460 --> 00:21:23.340]  你看這個是相對的
[00:21:23.340 --> 00:21:26.740]  耶和華之所以嫌棄你是因為你先嫌棄他
[00:21:26.740 --> 00:21:30.180]  所以這個不是因為耶和華覺得你醜
[00:21:30.180 --> 00:21:31.500]  就不要你
[00:21:31.500 --> 00:21:33.180]  而是因為你先嫌棄
[00:21:33.180 --> 00:21:34.620]  如果你愛慕耶和華
[00:21:34.620 --> 00:21:36.900]  耶和華不會嫌棄你的
[00:21:36.900 --> 00:21:38.500]  你明白嗎?
[00:21:38.500 --> 00:21:40.420]  所以這個所有的東西
[00:21:40.420 --> 00:21:43.060]  最後是我們自己的核心裡面
[00:21:43.060 --> 00:21:47.420]  所以為什麼蘇羅記廢?
[00:21:47.420 --> 00:21:49.900]  因為他不聽上帝的話
[00:21:49.900 --> 00:21:55.180]  他自己行自己眼中開位對的事情
[00:21:55.180 --> 00:21:57.180]  他嫌棄了耶和華
[00:21:57.180 --> 00:22:00.220]  所有的這個蘇羅的反面
[00:22:00.220 --> 00:22:02.780]  指向將來的大衛
[00:22:02.780 --> 00:22:04.660]  當然大衛不能全部好
[00:22:04.660 --> 00:22:06.380]  但是所有蘇羅的反面
[00:22:06.380 --> 00:22:09.020]  最後指向最終的大衛之子
[00:22:09.020 --> 00:22:10.020]  如果你去
[00:22:10.020 --> 00:22:13.540]  我們最後很快看一看希伯來書
[00:22:13.540 --> 00:22:16.420]  基督耶穌來到世界的時候說
[00:22:16.420 --> 00:22:19.180]  「祭物和禮物不是你所要的
[00:22:19.180 --> 00:22:23.220]  但你曾給我預備了身體
[00:22:23.220 --> 00:22:27.460]  飯祭和贖罪祭是你不喜歡的
[00:22:27.460 --> 00:22:30.300]  那時我說看,我來了
[00:22:30.300 --> 00:22:34.300]  我的事在經卷上已經記載了上帝
[00:22:34.300 --> 00:22:37.220]  我來是要照你的旨意行」
[00:22:37.220 --> 00:22:40.420]  這三節聖經其實是很tricky的
[00:22:40.420 --> 00:22:41.980]  我想跟你說的時候
[00:22:41.980 --> 00:22:43.980]  不如你看第六節
[00:22:43.980 --> 00:22:47.140]  「贖罪祭是你不喜歡的」
[00:22:47.140 --> 00:22:49.420]  你就說「是啊,不要祝祭禮物
[00:22:49.420 --> 00:22:51.940]  上帝就要我們馴服,馴服他的律法」
[00:22:51.940 --> 00:22:53.540]  但不是的
[00:22:53.540 --> 00:22:58.580]  如果你看整個新約聖經或者是希伯來書
[00:22:58.580 --> 00:23:03.500]  前後第九章、第八章、第九章、第十章
[00:23:03.500 --> 00:23:06.460]  耶穌說「我來要照你的旨意行」
[00:23:06.460 --> 00:23:08.620]  「旨意行」上帝的「旨意行」是什麼呢?
[00:23:08.620 --> 00:23:11.780]  就是耶穌成為了贖罪祭,你明白嗎?
[00:23:11.780 --> 00:23:14.660]  上帝這裡不是說我不喜歡贖罪祭
[00:23:14.660 --> 00:23:17.140]  上帝其實很喜歡贖罪祭
[00:23:17.140 --> 00:23:19.460]  也是需要贖罪祭
[00:23:19.460 --> 00:23:23.100]  但是上帝不是說我們
[00:23:23.100 --> 00:23:29.100]  他這個說贖罪祭是人自己去行一些表面的事情
[00:23:29.100 --> 00:23:32.220]  他說「這個不是我要的,我要你完全的馴服」
[00:23:32.220 --> 00:23:34.700]  但是基督就完全的馴服
[00:23:34.700 --> 00:23:36.460]  但是他在馴服當中成為了什麼?
[00:23:36.460 --> 00:23:38.020]  成為了一個贖罪祭
[00:23:38.020 --> 00:23:39.820]  OK,現在你和我
[00:23:39.820 --> 00:23:42.180]  如果我們信靠耶穌,我們再基督律
[00:23:42.180 --> 00:23:43.340]  我們要做什麼呢?
[00:23:43.340 --> 00:23:47.060]  我們當然要做他的旨意
[00:23:47.060 --> 00:23:49.740]  耶和華眼中看為對的事
[00:23:49.740 --> 00:23:53.300]  我們一定要馴服,我們不可以做掃羅
[00:23:53.300 --> 00:23:57.100]  我們一定要回轉做上帝所喜歡的事
[00:23:57.100 --> 00:24:01.900]  因為我們已經不再在那個不順的當中
[00:24:01.900 --> 00:24:05.180]  我們已經回轉成為上帝的子民
[00:24:05.180 --> 00:24:07.540]  這個也是希伯來書裡面所說的
[00:24:07.540 --> 00:24:09.300]  所以我想大家值得去想一想
[00:24:09.300 --> 00:24:12.100]  有時我們讀舊約的時候
[00:24:12.100 --> 00:24:14.140]  我們說我們真的好像以色列人
[00:24:14.140 --> 00:24:16.380]  你千萬不要像以色列人
[00:24:16.380 --> 00:24:19.460]  那不是我們,如果是你的話
[00:24:19.460 --> 00:24:22.060]  那就是說你根本就沒有認識上帝
[00:24:22.060 --> 00:24:24.660]  相反我們今天在耶穌基督
[00:24:24.660 --> 00:24:27.620]  在耶穌基督完美的贖罪祭裡面
[00:24:27.620 --> 00:24:32.140]  我們將我們自己變成了一個活祭
[00:24:32.140 --> 00:24:34.260]  完全的奉獻給上帝
[00:24:34.260 --> 00:24:39.380]  因為上帝祂自己先將祂的獨生兒子
[00:24:39.380 --> 00:24:43.660]  完全的為我們奉獻在十字架上
[00:24:43.660 --> 00:24:47.180]  願大家紀念耶穌基督,伏伏在祂的面前
