
[00:00:00.000 --> 00:00:01.720]  請主主內平安
[00:24:37.360 --> 00:24:42.760]  看看祂對撒瑪利亞人的對話
[00:24:42.760 --> 00:24:44.920]  耶穌對撒瑪利亞人說
[00:24:44.920 --> 00:24:51.200]  「起來,走吧,你的信,夠了,來了」
[00:24:51.200 --> 00:24:56.320]  「起來」彷彿就像死了一樣
[00:24:56.320 --> 00:24:59.640]  是能夠再次活過來
[00:24:59.640 --> 00:25:02.920]  「夠了」意思就是顯示到患者
[00:25:02.920 --> 00:25:07.480]  他的身體是從宗教的禮儀之中
[00:25:07.480 --> 00:25:10.280]  得到潔淨
[00:25:10.280 --> 00:25:14.360]  然而得醫治和得拯救
[00:25:14.360 --> 00:25:16.760]  是兩回事
[00:25:16.760 --> 00:25:19.920]  在這個事蹟裡面
[00:25:19.920 --> 00:25:21.320]  耶穌主要的目的
[00:25:21.320 --> 00:25:24.680]  祂不是單純來講
[00:25:24.680 --> 00:25:27.760]  是在描述一件神蹟
[00:25:27.760 --> 00:25:31.520]  不是單是專注在那個神蹟裡面
[00:25:31.520 --> 00:25:37.720]  而是耶穌要與人建立一個拯救的關係
[00:25:37.720 --> 00:25:42.160]  一個門徒和神之間的關係
[00:25:42.160 --> 00:25:47.640]  這個關係使得人的靈魂蘇醒
[00:25:47.640 --> 00:25:52.000]  能夠是來恢復人能夠去愛
[00:25:52.000 --> 00:25:55.920]  和寬恕的力量
[00:25:55.920 --> 00:26:01.400]  這個是傳人的拯救
[00:26:01.400 --> 00:26:02.640]  大英姐妹
[00:26:02.640 --> 00:26:05.760]  我們看到作者
[00:26:05.760 --> 00:26:08.480]  他以一個感恩的回應
[00:26:08.480 --> 00:26:10.600]  來講給我們知道
[00:26:10.600 --> 00:26:15.320]  來說明信心是什麼
[00:26:15.320 --> 00:26:19.920]  信心不是一般的宗教的態度
[00:26:19.920 --> 00:26:25.120]  或者是歷來一些什麼的傳統
[00:26:25.120 --> 00:26:28.400]  信心卻是透過耶穌基督
[00:26:28.400 --> 00:26:33.720]  祂的生命和死亡而來的
[00:26:33.720 --> 00:26:36.080]  耶穌醫治的神蹟
[00:26:36.080 --> 00:26:40.160]  讓我們看到新的生命
[00:26:40.160 --> 00:26:43.280]  藉著一個外族人的信心
[00:26:43.280 --> 00:26:46.960]  是來到這個村莊的裡面
[00:26:46.960 --> 00:26:48.960]  也來到提醒我們
[00:26:48.960 --> 00:26:51.680]  這種失落的信心
[00:26:51.680 --> 00:26:55.640]  這種失落的熱切的感謝
[00:26:55.640 --> 00:26:59.440]  正正是在這個時代的裡面
[00:26:59.440 --> 00:27:08.200]  基督徒我們應該擁有的
[00:27:08.200 --> 00:27:12.160]  今天滄海桑田
[00:27:12.160 --> 00:27:14.920]  世事變化很大
[00:27:14.920 --> 00:27:17.280]  事實上世界各地
[00:27:17.280 --> 00:27:21.640]  無論是這個感恩節
[00:27:21.640 --> 00:27:25.560]  或者即將來臨的聖誕節
[00:27:25.560 --> 00:27:29.840]  看來不多看到神的名字
[00:27:29.840 --> 00:27:34.840]  被列在感恩的名單的裡面
[00:27:34.840 --> 00:27:39.000]  這個反映了些什麼呢
[00:27:39.000 --> 00:27:40.920]  三年的疫情
[00:27:40.920 --> 00:27:42.680]  差不多來到尾聲
[00:27:42.680 --> 00:27:44.840]  希望是
[00:27:44.840 --> 00:27:47.040]  我們以怎樣的心境
[00:27:47.040 --> 00:27:54.200]  回到所謂正常的生活裡面呢
[00:27:54.200 --> 00:27:55.840]  現在世人的生活
[00:27:55.840 --> 00:27:59.800]  都是面對很多的挑戰和不安
[00:27:59.800 --> 00:28:01.520]  當然我們基督徒
[00:28:01.520 --> 00:28:03.760]  都是不例外
[00:28:03.760 --> 00:28:05.240]  但是我們可以
[00:28:05.240 --> 00:28:09.320]  不再忙亂地去應付我們的生活
[00:28:09.320 --> 00:28:14.120]  不再無奈地去承受這些苦劫
[00:28:14.120 --> 00:28:16.520]  讓我們去決定
[00:28:16.520 --> 00:28:18.920]  撥出我們的心靈空間
[00:28:18.920 --> 00:28:22.280]  和神去同行
[00:28:22.280 --> 00:28:24.360]  讓我們用這個時間
[00:28:24.360 --> 00:28:26.960]  去傾聽神
[00:28:26.960 --> 00:28:29.600]  傾聽自己的內心
[00:28:29.600 --> 00:28:31.560]  我們去尋找
[00:28:31.560 --> 00:28:32.560]  學習
[00:28:32.560 --> 00:28:34.200]  用神的眼光
[00:28:34.200 --> 00:28:38.320]  去看這個世界
[00:28:38.320 --> 00:28:40.920]  如果我們看我們的
[00:28:40.920 --> 00:28:43.600]  或順或逆的日子
[00:28:43.600 --> 00:28:46.240]  或情或癒的日子
[00:28:46.240 --> 00:28:49.280]  都是神賜恩典的途徑
[00:28:49.280 --> 00:28:53.240]  都是神賜恩典的時候的話
[00:28:53.240 --> 00:28:54.280]  其實
[00:28:54.280 --> 00:28:56.920]  我們就不會將我們的目光
[00:28:56.920 --> 00:29:02.040]  單單是放在自己的缺乏之上
[00:29:02.040 --> 00:29:03.520]  相反
[00:29:03.520 --> 00:29:07.440]  我們會變得更加的感恩
[00:29:07.440 --> 00:29:09.560]  更加的喜樂
[00:29:09.560 --> 00:29:11.760]  更加的溫柔
[00:29:11.760 --> 00:29:14.480]  更加的有盼望
[00:29:14.480 --> 00:29:19.960]  你是不是相信這個道理
[00:29:19.960 --> 00:29:27.680]  讓我們同心祈禱
[00:29:27.680 --> 00:29:32.240]  詩篇一百一十六篇十二十三節
[00:29:32.240 --> 00:29:34.360]  我拿什麼報答耶和華
[00:29:34.360 --> 00:29:38.080]  向我所賜的一切厚恩
[00:29:38.080 --> 00:29:40.600]  我要舉起救恩的杯
[00:29:40.600 --> 00:29:43.440]  稱揚耶和華的名
[00:29:43.440 --> 00:29:45.160]  親愛的父神
[00:29:45.160 --> 00:29:47.040]  我們感謝你
[00:29:47.040 --> 00:29:49.240]  你是信實的神
[00:29:49.240 --> 00:29:50.560]  我們讚美你
[00:29:50.560 --> 00:29:52.960]  哈利路亞
[00:29:52.960 --> 00:29:54.680]  神的從前
[00:29:54.680 --> 00:29:57.280]  我們都是滿身罪污
[00:29:57.280 --> 00:29:59.400]  都是殘缺的
[00:29:59.400 --> 00:30:01.640]  都是不潔的
[00:30:01.640 --> 00:30:04.080]  如今是你自己的恩典
[00:30:04.080 --> 00:30:04.920]  去拯救
[00:30:04.920 --> 00:30:07.040]  去憐憫我們
[00:30:07.040 --> 00:30:11.680]  神你藉著你的愛子耶穌基督的作為
[00:30:11.680 --> 00:30:13.960]  赦免我們的罪
[00:30:13.960 --> 00:30:16.880]  讓到我們可以重生
[00:30:16.880 --> 00:30:19.960]  有新的生命
[00:30:19.960 --> 00:30:22.040]  願我們都是來到喜利
[00:30:22.040 --> 00:30:25.200]  願主來到兼顧我們的信心
[00:30:25.200 --> 00:30:29.880]  叫到我們作個謙卑感恩的人
[00:30:29.880 --> 00:30:32.200]  叫到我們蒙因得救後
[00:30:32.200 --> 00:30:34.600]  會來歸榮耀
[00:30:34.600 --> 00:30:36.520]  給神你自己
[00:30:36.520 --> 00:30:40.360]  願以我們一生去敬拜侍奉你
[00:30:40.360 --> 00:30:42.040]  去見證你
[00:30:42.040 --> 00:30:45.040]  作為報答你的厚恩
[00:30:45.040 --> 00:30:46.720]  我們誠心的禱告
[00:30:46.720 --> 00:30:49.360]  奉靠耶穌基督名祈求
[00:30:49.360 --> 00:30:50.920]  阿們
[00:30:50.920 --> 00:30:52.600]  願主來到賜福大家
