
[00:00:00.000 --> 00:00:03.000]  各位同工 各位在網上參與敬拜的
[00:20:42.000 --> 00:20:44.000]  是這樣的過程
[00:20:44.000 --> 00:20:46.000]  一定要在耶穌裡面得著
[00:20:46.000 --> 00:20:49.000]  所以耶穌給予的羊的門
[00:20:49.000 --> 00:20:52.000]  後面就講到重點是怎樣呢?
[00:20:52.000 --> 00:20:56.000]  這個羊的門裡面是怎樣呢?
[00:20:56.000 --> 00:21:00.000]  進來的人得到安全第九節
[00:21:00.000 --> 00:21:02.000]  即是得到保護
[00:21:02.000 --> 00:21:05.000]  然後又可以進出
[00:21:05.000 --> 00:21:07.000]  即是得到自由
[00:21:07.000 --> 00:21:10.000]  這個門不是進來就出不去
[00:21:10.000 --> 00:21:13.000]  是被迫在裡面自由進出
[00:21:13.000 --> 00:21:16.000]  然後是得到牧養
[00:21:16.000 --> 00:21:17.000]  得到養育
[00:21:17.000 --> 00:21:19.000]  又有草吃
[00:21:19.000 --> 00:21:21.000]  所以你看到這裡
[00:21:21.000 --> 00:21:24.000]  更加說他的生命更加豐盛
[00:21:24.000 --> 00:21:28.000]  形象化會養到肥肥白白
[00:21:28.000 --> 00:21:32.000]  有生命又豐盛又健康又活潑
[00:21:32.000 --> 00:21:36.000]  這個就是真正從羊的門
[00:21:36.000 --> 00:21:40.000]  得到裡面主耶穌基督裡面的人
[00:21:40.000 --> 00:21:42.000]  就是這樣
[00:21:42.000 --> 00:21:45.000]  今天我們就是要這樣期望
[00:21:45.000 --> 00:21:47.000]  我們每一個信徒
[00:21:47.000 --> 00:21:49.000]  包括我包括你
[00:21:49.000 --> 00:21:53.000]  都是成為了經過羊的門
[00:21:53.000 --> 00:21:56.000]  進入天賦裡面
[00:21:56.000 --> 00:21:59.000]  享受到這些保護
[00:21:59.000 --> 00:22:01.000]  享受到這些養育
[00:22:01.000 --> 00:22:04.000]  享受到這種自由的生命
[00:22:04.000 --> 00:22:05.000]  這個很重要
[00:22:05.000 --> 00:22:07.000]  否則我們來到教會裡面
[00:22:07.000 --> 00:22:09.000]  我們受到很多的規範
[00:22:09.000 --> 00:22:11.000]  受到很多的事情
[00:22:11.000 --> 00:22:12.000]  這個傳統是這樣
[00:22:12.000 --> 00:22:13.000]  那個傳統是這樣
[00:22:13.000 --> 00:22:14.000]  很多東西好像
[00:22:14.000 --> 00:22:17.000]  我們要守很多的律例典章
[00:22:17.000 --> 00:22:19.000]  反而我們沒有一個
[00:22:19.000 --> 00:22:22.000]  在神裡面那種自由豐富
[00:22:22.000 --> 00:22:23.000]  那種活潑
[00:22:23.000 --> 00:22:27.000]  那種靈裡面的生氣
[00:22:27.000 --> 00:22:31.000]  我們怎麼能夠為主而活呢?
[00:22:31.000 --> 00:22:34.000]  所以我們必須經過羊的門
[00:22:34.000 --> 00:22:36.000]  所以耶穌去宣稱
[00:22:36.000 --> 00:22:38.000]  我是羊的門
[00:22:38.000 --> 00:22:39.000]  經過這個門
[00:22:39.000 --> 00:22:41.000]  我們可以得著生命
[00:22:41.000 --> 00:22:44.000]  我們不是靠教會
[00:22:44.000 --> 00:22:46.000]  靠一個禮拜堂進入裡面
[00:22:46.000 --> 00:22:48.000]  我們去坐在這裡
[00:22:48.000 --> 00:22:49.000]  去聽
[00:22:49.000 --> 00:22:51.000]  我們參加
[00:22:51.000 --> 00:22:53.000]  就等於得著生命
[00:22:53.000 --> 00:22:54.000]  我們一定要建立
[00:22:54.000 --> 00:22:57.000]  我們和耶穌基督的生命
[00:22:57.000 --> 00:22:59.000]  所以這個是很重要
[00:22:59.000 --> 00:23:02.000]  我們唯有進入這個門
[00:23:02.000 --> 00:23:04.000]  去找到我們自己
[00:23:04.000 --> 00:23:06.000]  找回這位神
[00:23:06.000 --> 00:23:09.000]  這個門可以進去裡面
[00:23:09.000 --> 00:23:11.000]  可能是一個很創傷的你
[00:23:11.000 --> 00:23:13.000]  可能是一個充滿了
[00:23:13.000 --> 00:23:16.000]  很多的掙扎
[00:23:16.000 --> 00:23:18.000]  很多的問題
[00:23:18.000 --> 00:23:19.000]  進到這個門裡面
[00:23:19.000 --> 00:23:22.000]  我們可以得到醫治
[00:23:22.000 --> 00:23:24.000]  得到痊癒
[00:23:24.000 --> 00:23:26.000]  我們不是期望
[00:23:26.000 --> 00:23:28.000]  在教會禮拜堂裡面
[00:23:28.000 --> 00:23:32.000]  我們有得到這些完全的幫助
[00:23:32.000 --> 00:23:34.000]  我們一定要去仰望
[00:23:34.000 --> 00:23:35.000]  我們的主耶穌基督
[00:23:35.000 --> 00:23:37.000]  在禮拜堂裡面
[00:23:37.000 --> 00:23:38.000]  你去聽道
[00:23:38.000 --> 00:23:40.000]  你去參加團契
[00:23:40.000 --> 00:23:43.000]  你都要進入耶穌的生命裡面
[00:23:43.000 --> 00:23:46.000]  你才得到真正的醫治
[00:23:46.000 --> 00:23:47.000]  得到痊癒
[00:23:47.000 --> 00:23:49.000]  所以在這個門裡面
[00:23:49.000 --> 00:23:50.000]  找到自己
[00:23:50.000 --> 00:23:53.000]  找回和神的關係
[00:23:53.000 --> 00:23:55.000]  找回這種自由
[00:23:55.000 --> 00:23:56.000]  自由的進出
[00:23:56.000 --> 00:23:58.000]  出入得草吃
[00:23:58.000 --> 00:24:00.000]  得到這個飽足
[00:24:00.000 --> 00:24:04.000]  這個是今天耶穌基督說
[00:24:04.000 --> 00:24:06.000]  耶穌是羊的門
[00:24:06.000 --> 00:24:10.000]  真是代表著我們和祂的關係
[00:24:10.000 --> 00:24:12.000]  所以很盼望在新的一年裡面
[00:24:12.000 --> 00:24:15.000]  我們都要去反思
[00:24:15.000 --> 00:24:18.000]  我們和主的關係
[00:24:18.000 --> 00:24:20.000]  我們每一件事
[00:24:20.000 --> 00:24:22.000]  我們每一個做一件事
[00:24:22.000 --> 00:24:25.000]  去行動的時候
[00:24:25.000 --> 00:24:27.000]  我們的思想
[00:24:27.000 --> 00:24:30.000]  我們的行動
[00:24:30.000 --> 00:24:32.000]  準備的功夫
[00:24:32.000 --> 00:24:37.000]  有沒有出入到主的門裡面
[00:24:37.000 --> 00:24:42.000]  我們真的通得過主耶穌基督的教導
[00:24:42.000 --> 00:24:46.000]  通得過耶穌基督的牧養
[00:24:46.000 --> 00:24:51.000]  通得過耶穌基督的保護
[00:24:51.000 --> 00:24:55.000]  以致我們能夠坦然無懼的
[00:24:55.000 --> 00:24:58.000]  走我們前面的路程
[00:24:58.000 --> 00:24:59.000]  所以耶穌說
[00:24:59.000 --> 00:25:01.000]  我就是羊的門
[00:25:01.000 --> 00:25:03.000]  記得
[00:25:03.000 --> 00:25:05.000]  年終崇拜
[00:25:05.000 --> 00:25:06.000]  誰講到的
[00:25:06.000 --> 00:25:10.000]  大家記不記得
[00:25:10.000 --> 00:25:12.000]  後面那個
[00:25:12.000 --> 00:25:15.000]  就是蔡牧師
[00:25:15.000 --> 00:25:16.000]  蔡牧師講什麼
[00:25:16.000 --> 00:25:19.000]  記不記得
[00:25:19.000 --> 00:25:22.000]  誰都記得
[00:25:22.000 --> 00:25:24.000]  講經文
[00:25:24.000 --> 00:25:29.000]  我是什麼
[00:25:29.000 --> 00:25:32.000]  真葡萄樹
[00:25:32.000 --> 00:25:34.000]  我們就是枝子
[00:25:34.000 --> 00:25:36.000]  這個都是《約翰福音》裡面
[00:25:36.000 --> 00:25:39.000]  十五章的經文
[00:25:39.000 --> 00:25:40.000]  有人會說
[00:25:40.000 --> 00:25:42.000]  原來《約翰福音》裡面
[00:25:42.000 --> 00:25:45.000]  就是耶穌講了七個我事
[00:25:45.000 --> 00:25:47.000]  七個我事
[00:25:47.000 --> 00:25:49.000]  你有沒有留意
[00:25:49.000 --> 00:25:50.000]  耶穌講我事
[00:25:50.000 --> 00:25:52.000]  和我們一般人講的不一樣
[00:25:52.000 --> 00:25:54.000]  譬如今天我們會講
[00:25:54.000 --> 00:25:56.000]  我是一個網紅
[00:25:56.000 --> 00:26:00.000]  我是一個KOL
[00:26:00.000 --> 00:26:01.000]  我小時候
[00:26:01.000 --> 00:26:03.000]  我是一個大蘋果
[00:26:03.000 --> 00:26:06.000]  唱歌
[00:26:06.000 --> 00:26:08.000]  但耶穌講我事的時候
[00:26:08.000 --> 00:26:10.000]  他怎麼說
[00:26:10.000 --> 00:26:12.000]  他說我是一個牧人
[00:26:12.000 --> 00:26:14.000]  不是
[00:26:14.000 --> 00:26:15.000]  耶穌說什麼
[00:26:15.000 --> 00:26:18.000]  我是一個人
[00:26:18.000 --> 00:26:20.000]  有點不同
[00:26:20.000 --> 00:26:22.000]  耶穌不是說我是一道門
[00:26:22.000 --> 00:26:25.000]  我是門
[00:26:25.000 --> 00:26:26.000]  就是說
[00:26:26.000 --> 00:26:28.000]  祂不是某一類的物品
[00:26:28.000 --> 00:26:29.000]  其中一個樣品
[00:26:29.000 --> 00:26:32.000]  你明白我說什麼嗎
[00:26:32.000 --> 00:26:36.000]  其實祂就是整類的物品
[00:26:36.000 --> 00:26:38.000]  耶穌是世界之光
[00:26:38.000 --> 00:26:40.000]  倒轉來說
[00:26:40.000 --> 00:26:42.000]  世界之光就是耶穌
[00:26:42.000 --> 00:26:45.000]  也是可以這樣互換
[00:26:45.000 --> 00:26:46.000]  就是說
[00:26:46.000 --> 00:26:48.000]  耶穌是生命之量
[00:26:48.000 --> 00:26:50.000]  生命之量是耶穌
[00:26:50.000 --> 00:26:52.000]  真理是耶穌
[00:26:52.000 --> 00:26:53.000]  怎麼樣
[00:26:53.000 --> 00:26:55.000]  耶穌是真理
[00:26:55.000 --> 00:26:56.000]  所以
[00:26:56.000 --> 00:26:58.000]  耶穌是所有的
[00:26:58.000 --> 00:27:00.000]  生命之量
[00:27:00.000 --> 00:27:01.000]  光
[00:27:01.000 --> 00:27:02.000]  真理
[00:27:02.000 --> 00:27:04.000]  所有基本的意思
[00:27:04.000 --> 00:27:06.000]  包含在裡面
[00:27:06.000 --> 00:27:08.000]  所以我們聽到耶穌講
[00:27:08.000 --> 00:27:10.000]  我是牧人的時候
[00:27:10.000 --> 00:27:13.000]  我們看到耶穌不是一個普通的牧人
[00:27:13.000 --> 00:27:15.000]  耶穌講我是牧人的時候
[00:27:15.000 --> 00:27:18.000]  祂不是說
[00:27:18.000 --> 00:27:21.000]  我
[00:27:21.000 --> 00:27:24.000]  我不是像牧人
[00:27:24.000 --> 00:27:27.000]  反而牧人要像我
[00:27:27.000 --> 00:27:31.000]  牧人是按我的樣式成為牧人
[00:27:31.000 --> 00:27:34.000]  不是我按牧人的樣式成為牧人
[00:27:34.000 --> 00:27:36.000]  大家明白嗎
[00:27:36.000 --> 00:27:39.000]  你看到耶穌本來就是那個
[00:27:39.000 --> 00:27:41.000]  就是牧人
[00:27:41.000 --> 00:27:43.000]  耶穌本來就是生命
[00:27:43.000 --> 00:27:44.000]  本來就是光
[00:27:44.000 --> 00:27:47.000]  本來就是色量
[00:27:47.000 --> 00:27:49.000]  就是牧者
[00:27:49.000 --> 00:27:52.000]  所以這裡提及到
[00:27:52.000 --> 00:27:57.000]  唯有耶穌是我們全部的生命
[00:27:57.000 --> 00:27:59.000]  是我們人生的光
[00:27:59.000 --> 00:28:01.000]  是我們的色量
[00:28:01.000 --> 00:28:03.000]  是我們的大牧者
[00:28:03.000 --> 00:28:07.000]  所以耶穌表達我是什麼的時候
[00:28:07.000 --> 00:28:09.000]  其實同時間
[00:28:09.000 --> 00:28:11.000]  祂是向我們說
[00:28:11.000 --> 00:28:19.000]  是將祂自己獻上賜給我們世人
[00:28:19.000 --> 00:28:21.000]  神就是這麼愛我們
[00:28:21.000 --> 00:28:23.000]  將整個的耶穌
[00:28:23.000 --> 00:28:25.000]  神自己本身
[00:28:25.000 --> 00:28:30.000]  就這樣賜給我們世上的人
[00:28:30.000 --> 00:28:33.000]  所以神自己在耶穌的身上講
[00:28:33.000 --> 00:28:37.000]  在《要人瘋》裏面是七個我是
[00:28:37.000 --> 00:28:39.000]  其實就是揭示了
[00:28:39.000 --> 00:28:42.000]  整個的神是一個奧秘
[00:28:42.000 --> 00:28:48.000]  完全將祂自己交託給人
[00:28:48.000 --> 00:28:50.000]  如果講「我是」的時候
[00:28:50.000 --> 00:28:55.000]  就會想起當日摩西問一位神
[00:28:55.000 --> 00:28:57.000]  你是哪一位?
[00:28:57.000 --> 00:29:01.000]  這位神怎麼說?
[00:29:01.000 --> 00:29:03.000]  怎麼回答?
[00:29:03.000 --> 00:29:07.000]  祂說「我是自有永有」
[00:29:07.000 --> 00:29:09.000]  但原文裏面就說
[00:29:09.000 --> 00:29:11.000]  「I am that I am」
[00:29:11.000 --> 00:29:12.000]  「我就是我」
[00:29:12.000 --> 00:29:13.000]  怎麼形容呢?
[00:29:13.000 --> 00:29:14.000]  「我就是我」
[00:29:14.000 --> 00:29:16.000]  全部「我」就是這樣的
[00:29:16.000 --> 00:29:18.000]  所以這個七個我是
[00:29:18.000 --> 00:29:22.000]  就等於是將自己的奧秘
[00:29:22.000 --> 00:29:24.000]  顯示給人知道
[00:29:24.000 --> 00:29:25.000]  「我就是這樣的」
[00:29:25.000 --> 00:29:26.000]  「我就是這樣的」
[00:29:26.000 --> 00:29:29.000]  就是這樣獻給我們
[00:29:29.000 --> 00:29:31.000]  耶穌基督
[00:29:31.000 --> 00:29:34.000]  神就藉著耶穌基督獻給我們
[00:29:34.000 --> 00:29:38.000]  就是讓我們能夠得著祂自己
[00:29:38.000 --> 00:29:40.000]  當然在七個我是
[00:29:40.000 --> 00:29:41.000]  都是可以再講
[00:29:41.000 --> 00:29:42.000]  「我是生命的糧」
[00:29:42.000 --> 00:29:44.000]  「我是世界之剛」
[00:29:44.000 --> 00:29:45.000]  「我是羊的門」
[00:29:45.000 --> 00:29:47.000]  「我是好木人」
[00:29:47.000 --> 00:29:50.000]  「我是復活」
[00:29:50.000 --> 00:29:51.000]  「我是生命」
[00:29:51.000 --> 00:29:53.000]  「我是道路真理生命」
[00:29:53.000 --> 00:29:55.000]  「我是葡萄樹」
[00:29:55.000 --> 00:29:59.000]  當然每一個的關係
[00:29:59.000 --> 00:30:01.000]  是直接指向我們
[00:30:01.000 --> 00:30:03.000]  所以這個七個我是
[00:30:03.000 --> 00:30:07.000]  就講到我們信徒和耶穌的關係
[00:30:07.000 --> 00:30:10.000]  很盼望我們都藉著
[00:30:10.000 --> 00:30:12.000]  今天所講
[00:30:12.000 --> 00:30:14.000]  耶穌說「我是羊的門」
[00:30:14.000 --> 00:30:16.000]  我們要進入真理裏面
[00:30:16.000 --> 00:30:18.000]  進入到主耶穌基督裏面
[00:30:18.000 --> 00:30:20.000]  直接進入到父神的裏面
[00:30:20.000 --> 00:30:22.000]  我們不是靠
[00:30:22.000 --> 00:30:26.000]  當然我們有頂枝妹的關係
[00:30:26.000 --> 00:30:31.000]  有教會的組織的關係
[00:30:31.000 --> 00:30:35.000]  有參與不同的聚會的關係
[00:30:35.000 --> 00:30:38.000]  我們自己和神的關係
[00:30:38.000 --> 00:30:39.000]  和耶穌的關係
[00:30:39.000 --> 00:30:41.000]  沒有人可以去代替你的
[00:30:41.000 --> 00:30:42.000]  從今年開始
[00:30:42.000 --> 00:30:44.000]  我盼望我們自己好好建立
[00:30:44.000 --> 00:30:45.000]  雖然其實講
[00:30:45.000 --> 00:30:46.000]  今天我們不能回來教會
[00:30:46.000 --> 00:30:48.000]  今天我們很多因素
[00:30:48.000 --> 00:30:49.000]  有病情的緣故
[00:30:49.000 --> 00:30:50.000]  或者我們生活
[00:30:50.000 --> 00:30:52.000]  我們打工或者很忙碌
[00:30:52.000 --> 00:30:53.000]  我們講很多的東西
[00:30:53.000 --> 00:30:56.000]  我不是要你圍在教會裏面
[00:30:56.000 --> 00:30:59.000]  你要圍在和神的關係裏面
[00:30:59.000 --> 00:31:03.000]  你自然就會在信徒群體裏面
[00:31:03.000 --> 00:31:07.000]  你願意進入羊的圈裏面
[00:31:07.000 --> 00:31:09.000]  一起得著牧羊
[00:31:09.000 --> 00:31:12.000]  一起在中間去感恩
[00:31:12.000 --> 00:31:13.000]  去見證
[00:31:13.000 --> 00:31:15.000]  去敬拜我們的主
[00:31:15.000 --> 00:31:19.000]  但我們做不到這種關係的時候
[00:31:19.000 --> 00:31:20.000]  不停地跟你講
[00:31:20.000 --> 00:31:22.000]  圍在教會裏面
[00:31:22.000 --> 00:31:25.000]  你只不過是進入
[00:31:25.000 --> 00:31:29.000]  尖沙咀金馬倫道三水口的門
[00:31:29.000 --> 00:31:35.000]  你不是進入到羊的門裏面
[00:31:35.000 --> 00:31:37.000]  耶穌基督已經表達了「我是」
[00:31:37.000 --> 00:31:39.000]  讓我們知道
[00:31:39.000 --> 00:31:41.000]  啟示了自己
[00:31:41.000 --> 00:31:43.000]  整個人
[00:31:43.000 --> 00:31:45.000]  整個神
[00:31:45.000 --> 00:31:47.000]  擺在我們面前
[00:31:47.000 --> 00:31:49.000]  我們就可以進入裏面
[00:31:49.000 --> 00:31:53.000]  我們把握
[00:31:53.000 --> 00:31:55.000]  學習
[00:31:55.000 --> 00:31:58.000]  我們常常住在基督的裏面
[00:31:58.000 --> 00:31:59.000]  相反
[00:31:59.000 --> 00:32:01.000]  沒有耶穌
[00:32:01.000 --> 00:32:04.000]  我們甚麼都不是
[00:32:04.000 --> 00:32:07.000]  是同心祈禱
[00:32:07.000 --> 00:32:10.000]  所以恩主我們感謝你
[00:32:10.000 --> 00:32:13.000]  因為你是願意為我們的緣故
[00:32:13.000 --> 00:32:15.000]  來到世上
[00:32:15.000 --> 00:32:17.000]  啟示自己
[00:32:17.000 --> 00:32:19.000]  你是毫無保留的
[00:32:19.000 --> 00:32:22.000]  將你自己賜給我們
[00:32:22.000 --> 00:32:24.000]  讓我們能夠進入你的裏面
[00:32:24.000 --> 00:32:27.000]  因為你說「我是羊的門」
[00:32:27.000 --> 00:32:32.000]  我們都是主你自己羊群
[00:32:32.000 --> 00:32:34.000]  所以我們要進入這扇門裏面
[00:32:34.000 --> 00:32:36.000]  藉著耶穌基督
[00:32:36.000 --> 00:32:38.000]  能夠得著生命
[00:32:38.000 --> 00:32:40.000]  得到保護
[00:32:40.000 --> 00:32:42.000]  得到自由
[00:32:42.000 --> 00:32:44.000]  得到慰養
[00:32:44.000 --> 00:32:46.000]  就讓我們今年
[00:32:46.000 --> 00:32:48.000]  同行牧羊的主題
[00:32:48.000 --> 00:32:51.000]  我們就是得著主
[00:32:51.000 --> 00:32:53.000]  你大大的帶領
[00:32:53.000 --> 00:32:57.000]  得著主耶穌你的牧羊前行
[00:32:57.000 --> 00:32:59.000]  就讓我們有一次
[00:32:59.000 --> 00:33:01.000]  好好地跟隨你
[00:33:01.000 --> 00:33:03.000]  好好地能夠去
[00:33:03.000 --> 00:33:05.000]  依靠你自己
[00:33:05.000 --> 00:33:06.000]  求主幫助
[00:33:06.000 --> 00:33:07.000]  聽祂禱告
[00:33:07.000 --> 00:33:08.000]  奉主耶穌名求
[00:33:08.000 --> 00:33:09.000]  阿門
