
[00:00:00.000 --> 00:00:04.000]  我們一起中讀這幾節聖經,第十節。
[00:31:10.000 --> 00:31:22.000]  他這樣講法是證明一件事,他完全不明白耶穌為什麼要行這個神蹟,你猜耶穌行這個神蹟的目的是什麼,
[00:31:22.000 --> 00:31:40.000]  很簡單很明白,就是耶穌找教奶,耶穌大可以說你明天來,息事寧人,為什麼耶穌,其實這個女人沒有求耶穌,
[00:31:40.000 --> 00:31:56.000]  你再看清楚,不是這個女人來求耶穌醫病,不是這個女人說,耶穌醫我,我不想痛苦多幾個小時,你醫好我,不是,這個女人沒有求耶穌什麼,是耶穌主動去醫她,
[00:31:56.000 --> 00:32:16.000]  女人你的病得了痊癒,為什麼耶穌要這樣做,他大可以叫你明天才來,耶穌這樣做很明顯是一個原因,是故意找教奶,是故意在這些人面前表明一個很重要的信息,
[00:32:16.000 --> 00:32:31.000]  他的信息是說你都是被綑綁,你是被那些無形的律法主義綑綁著你,我現在不單止要釋放這個女人,我更加要釋放你們所有人,
[00:32:31.000 --> 00:32:47.000]  他不明白耶穌藉著這個機會去告訴我們真正安息日的意思是什麼意思,我們再來看看耶穌怎樣去對這個會堂,本會堂挑戰的回答,第十五至十七節,
[00:32:47.000 --> 00:33:01.000]  主說假冒為善的人,難道你們國人在安息日不解開曹上的牛露獻去飲嗎?況且這女人本是亞伯拉罕的後裔,被撒旦綑綁了十八年,不當在安息日解開他的綁嗎?
[00:33:01.000 --> 00:33:18.000]  耶穌說著,他的敵人都羞愧了,眾人因他所行的一切事,榮耀的事就都歡喜了。首先我們看看耶穌怎樣對這一班人說,他不是對這個會堂的人說,
[00:33:18.000 --> 00:33:34.000]  他說,假冒為善的人,留意,在原文,這個plural來的,是眾數,他不是說,他不只是對這個本會堂說,你是假冒為善,他不是說,他對所有假冒為善的人說,
[00:33:34.000 --> 00:33:50.000]  什麼叫假冒為善?Hippocrates這個字,是指所有死守律法,被律法主義綑綁住的猶太人,假冒為善這個字,是做戲的意思,做戲的意思,
[00:33:50.000 --> 00:34:06.000]  做戲是什麼?是唸台詞的,台詞叫我笑,我就笑,台詞叫我生氣,我就生氣,台詞叫我走,我就走,導演叫我退後,我就退後,我是跟著導演和劇本做事的,這個就是戲子。
[00:34:06.000 --> 00:34:24.000]  他完全是跟著劇本做,跟著規條做,不是跟著心裡面所做,就好像孤星裡的警官,他內心有個矛盾,一方面他作為警官,要執行他所謂的法紀,
[00:34:24.000 --> 00:34:45.000]  把這個假釋的犯人繩之以法,要他報到,就是犯規,他是按著這個劇本去做的,但是他內心看到,這個是沒有人性,沒有人情的,他就不按著他心去做,他就被綑綁,心裡面矛盾。
[00:34:45.000 --> 00:35:01.000]  耶穌就是對著這一班人去告訴他們,你要得到釋放,耶穌的解釋很簡單,你們這班猶太人是相信舊約聖經,你們是相信舊約的律例,
[00:35:01.000 --> 00:35:19.000]  你看看生命紀,第五章十四節怎麼說,這一日,即是安息日,你和你的兒女,瀑被牛奴生畜,並要成你寄居的客女,無論任何事都不可作,但是跟著他告訴我們,安息日你可以獻牛奴去飲水。
[00:35:19.000 --> 00:35:47.000]  為什麼?生命是比這些律例更緊,牛奴是生畜,律法尚且是給他飲水,更何況這個女人是阿伯拉罕的後裔,被撒旦綑綁了十八年,為什麼在安息日不可以解開他的綑綁?
[00:35:47.000 --> 00:36:16.000]  耶穌在路加福音第六章就告訴我們,安息日為人而做,不是人為安息日而做,但是你發覺在今天這個世界裡面,我們有很多的枷鎖綑綁著我們,很多的律例規條,死的教條在綑綁著我們,十七節,耶穌說這番話,他的敵人就羞愧,
[00:36:16.000 --> 00:36:35.000]  因為他們知道耶穌所說的是真的,他們就歡喜,這些敵人就是假冒為善的人,質問耶穌的人,在真理面前他們絕對蒙羞,耶穌一針見血,擦穿了他們的偽善。
[00:36:35.000 --> 00:37:04.000]  我想在今天這個社會,不少的人,甚至在教會裡面,不少人都是一樣,我們以為我們自己是奉公守法,我們以為我們是跟著規矩行善,我們內心的人性沒有了,不知道什麼叫人情味。
[00:37:04.000 --> 00:37:16.000]  我們被很多東西綑綁著,我們自己都不知道,我們只不過是跟著這些劇本去做,做戲這樣做,偽善。
[00:37:16.000 --> 00:37:42.000]  結束的時候,我說一個故事,確實有一個戲子,做戲,他做樣樣事情都做得唯肖唯妙,非常出色,有一天他做完戲,下妝的時候,他就對著鏡子,又跟自己說,你一生人就做了很多出戲,但有一個角色你從未做過,
[00:37:42.000 --> 00:38:05.000]  那他就問自己,未做過什麼角色?未做過你自己,那他就想想什麼叫做自己,如果做回自己,演員當然是我,導演是什麼呢?他想到了,我什麼時候覺得內疚呢?我什麼時候不在做戲,我在做自己。
[00:38:05.000 --> 00:38:19.000]  如果我做希特勒的時候,我不會看到很多猶太人死,我就內疚,因為我做戲,我不是真的希特勒,如果我什麼時候內疚的時候,我就知道我不在做戲,我在做自己。
[00:38:19.000 --> 00:38:44.000]  於是,有一天,夜深人靜,風又大,他拿了一罐電油,走到貧民區裡面,點著一把火,一把火燒了那些屋,在火燭的期間,見到有很多的男人,有很多的媽媽就在那裡叫子女,那些子女就叫媽媽,很淒涼,很痛苦。
[00:38:44.000 --> 00:39:13.000]  但是那些人見到這麼痛苦的時候,竟然無動於衷,沒有內疚,他自己就說,咦,我去了哪裡呢?為什麼我沒有內疚呢?於是他發了瘋一樣,就走到海邊,見到一個燈塔,就弄壞了燈塔,船就撞到潮石那裡,見到有人跳海求生。
[00:39:13.000 --> 00:39:34.000]  媽媽就在那裡叫子女,子女就在那裡叫媽媽,很痛苦。但是他竟然無動於衷,這個人就好像發了瘋,跑到家裡面大聲地說,我去了哪裡呢?我去了哪裡呢?麻木,一個人最痛苦是麻木。
[00:39:34.000 --> 00:40:03.000]  當你有內疚的時候,你是在做你自己,但是,只是做自己不夠,你要得到釋放,在哪裡得到釋放呢?阿婆女,釋放又是寬恕,在耶穌基督裡面,我們可以得到寬恕,在耶穌基督裡面,我們有盼望。
[00:40:03.000 --> 00:40:11.000]  就是耶穌說,煩惱苦,擔重擔的人,可以到我這裡來,我一定給他得到安息。
[00:40:11.000 --> 00:40:39.000]  我的額是容易負的,這個額就是以前耕田的時候,那些牛的額,耶穌是木匠來的,但是猶太人不是很懂得做家具,所以一般人認為耶穌的木匠是專門做牛的額,負耶穌的額,就舒舒服服,負一些律法主義,其他的額,就很痛苦。
[00:40:39.000 --> 00:40:57.000]  耶穌說,煩惱苦,擔重擔的人,可以到我這裡來,我一定給他得到安息,得到釋放。弟兄姊妹,你有沒有被東西困住了?你被什麼東西困住了?
[00:40:57.000 --> 00:41:13.000]  有些人是被一些不好的習慣困住了,有些人是被打擊困住了,有些人是被其他很多不同的際遇,或者以前的創傷困住了。
[00:41:13.000 --> 00:41:18.000]  為什麼你不來到耶穌基督面前,去得釋放呢?
