
[00:00:00.000 --> 00:00:06.660]  我自己做牧師做了十多年
[00:16:21.000 --> 00:16:23.200]  Carry your own cross
[00:16:23.200 --> 00:16:25.000]  背你自己的十字架
[00:16:25.000 --> 00:16:27.000]  我們總認為我的十字架
[00:16:27.000 --> 00:16:29.600]  是天下最大的
[00:16:29.600 --> 00:16:32.400]  有一個人來到神的面前 神啊
[00:16:32.400 --> 00:16:34.200]  你怎麼給我這麼大的十字架
[00:16:34.200 --> 00:16:35.800]  我怎麼背啊
[00:16:35.800 --> 00:16:36.800]  所以說你放下來
[00:16:36.800 --> 00:16:38.800]  那邊有好幾個人都放在那邊
[00:16:38.800 --> 00:16:40.600]  你去挑一個你喜歡的
[00:16:40.600 --> 00:16:41.800]  最輕的
[00:16:41.800 --> 00:16:43.000]  挑了半天走的時候
[00:16:43.000 --> 00:16:46.800]  還是背起自己的十字架
[00:16:46.800 --> 00:16:50.000]  沒有一個人的十字架會比你的輕
[00:16:50.000 --> 00:16:54.200]  我們總認為自己最多困苦患難
[00:16:54.200 --> 00:17:00.600]  但是神他與我們同赴一厄
[00:17:00.600 --> 00:17:03.800]  在猶太地他們牛耕田
[00:17:03.800 --> 00:17:06.600]  他們要赴厄 York
[00:17:06.600 --> 00:17:08.000]  現在我們不知道
[00:17:08.000 --> 00:17:11.400]  中國鄉下有沒有這個 York 赴厄
[00:17:11.400 --> 00:17:14.600]  那麼有一種厄就是 Double York
[00:17:14.600 --> 00:17:16.600]  是兩成
[00:17:16.600 --> 00:17:20.000]  那麼它是大牛帶小牛的
[00:17:20.000 --> 00:17:23.000]  因為小牛不知道怎麼耕田
[00:17:23.000 --> 00:17:25.600]  走路也走不直 步伐也不對
[00:17:25.600 --> 00:17:27.800]  所以雙厄
[00:17:27.800 --> 00:17:29.600]  大牛耕 還有小牛
[00:17:29.600 --> 00:17:31.200]  然後大牛帶著小牛
[00:17:31.200 --> 00:17:32.200]  走那個幾天
[00:17:32.200 --> 00:17:34.200]  這個小牛也就會走了
[00:17:34.200 --> 00:17:36.400]  知道怎麼耕田了
[00:17:36.400 --> 00:17:38.600]  那麼我們背負這個厄
[00:17:38.600 --> 00:17:39.800]  聖經上面說
[00:17:39.800 --> 00:17:43.200]  因為這個牛背到這個厄的時候
[00:17:43.200 --> 00:17:44.200]  它不習慣
[00:17:44.200 --> 00:17:45.400]  它就怎麼樣
[00:17:45.400 --> 00:17:47.400]  它就要把它踢掉
[00:17:47.400 --> 00:17:49.600]  後面有一個梨
[00:17:49.600 --> 00:17:51.000]  它就踢
[00:17:51.000 --> 00:17:55.200]  所以踢 後來龍人就有一個辦法
[00:17:55.200 --> 00:17:59.200]  就把後面那個厄放鐵翅
[00:17:59.200 --> 00:18:00.600]  所以牛要是踢的話
[00:18:00.600 --> 00:18:01.800]  就踢到鐵翅
[00:18:01.800 --> 00:18:04.600]  多踢幾次 它也就不踢了
[00:18:04.600 --> 00:18:05.600]  所以聖經上面說
[00:18:05.600 --> 00:18:08.800]  你用腳踢是不明智的
[00:18:08.800 --> 00:18:10.800]  所以我們來到神的面前
[00:18:10.800 --> 00:18:12.400]  就算我們的厄有多重
[00:18:12.400 --> 00:18:13.600]  我們的十字架有多重
[00:18:13.600 --> 00:18:15.000]  我們背了十字架的時候
[00:18:15.000 --> 00:18:18.000]  但是十架上恩高永留
[00:18:18.000 --> 00:18:19.800]  你只要背起你的十字架
[00:18:19.800 --> 00:18:21.400]  天天來跟隨他
[00:18:21.400 --> 00:18:24.600]  神與你同赴一厄
[00:18:24.600 --> 00:18:26.200]  那麼你的厄
[00:18:26.200 --> 00:18:28.200]  耶穌說是親神的
[00:18:28.200 --> 00:18:29.400]  哈雷路亞 讚美神
[00:18:29.400 --> 00:18:33.200]  所以老百姓因為路途遙遠難行
[00:18:33.200 --> 00:18:34.800]  就起了怨言
[00:18:34.800 --> 00:18:36.600]  什麼都不對勁了
[00:18:36.600 --> 00:18:38.600]  吃的東西也不好吃了
[00:18:38.600 --> 00:18:40.400]  水也苦了
[00:18:40.400 --> 00:18:41.600]  這個也不行了
[00:18:41.600 --> 00:18:42.400]  那個也不行了
[00:18:42.400 --> 00:18:43.600]  哈雷路亞
[00:18:43.600 --> 00:18:45.600]  這個小孩也來聽我講道了
[00:18:45.600 --> 00:18:47.800]  讚美神
[00:18:47.800 --> 00:18:49.200]  仰望銅蛇
[00:18:49.200 --> 00:18:52.600]  就得以存活
[00:18:52.600 --> 00:18:54.200]  十字架就再一次
[00:18:54.200 --> 00:18:57.000]  彰顯出他的能力了
[00:18:57.000 --> 00:18:59.200]  我們如果看到聖經上面
[00:18:59.200 --> 00:19:00.800]  講得太多了
[00:19:00.800 --> 00:19:03.000]  永世福音書都講了很多的
[00:19:03.000 --> 00:19:04.400]  有一次一個百夫長
[00:19:04.400 --> 00:19:05.400]  跑來跟耶穌說
[00:19:05.400 --> 00:19:06.800]  耶穌啊 我的僕人
[00:19:06.800 --> 00:19:07.600]  差一千年了
[00:19:07.600 --> 00:19:09.800]  我的僕人生病要死了
[00:19:09.800 --> 00:19:11.200]  請你來醫治
[00:19:11.200 --> 00:19:12.000]  那麼耶穌說
[00:19:12.000 --> 00:19:12.600]  好 等一下
[00:19:12.600 --> 00:19:15.400]  他說不煩你
[00:19:15.400 --> 00:19:17.000]  他說我是有權柄的人
[00:19:17.000 --> 00:19:18.600]  我是帶兵的人
[00:19:18.600 --> 00:19:20.000]  我叫這個去
[00:19:20.000 --> 00:19:21.000]  那個就去
[00:19:21.000 --> 00:19:21.800]  我叫這個來
[00:19:21.800 --> 00:19:23.200]  那個就來
[00:19:23.200 --> 00:19:25.400]  所以你只要說
[00:19:25.400 --> 00:19:27.600]  我的僕人病就會好
[00:19:27.600 --> 00:19:29.200]  就果真就發生了
[00:19:29.200 --> 00:19:31.600]  耶穌就是這麼樣有能力
[00:19:31.600 --> 00:19:34.400]  因為他經過十字架
[00:19:34.400 --> 00:19:35.400]  哈雷路亞
[00:19:35.400 --> 00:19:36.800]  哦 聖經不是也講說
[00:19:36.800 --> 00:19:40.200]  有一個患了十二年血絡的婦人嗎
[00:19:40.200 --> 00:19:43.200]  聖經說他用盡所有的積蓄
[00:19:43.200 --> 00:19:46.800]  血絡不得已得到醫治
[00:19:46.800 --> 00:19:48.400]  結果有一天
[00:19:48.400 --> 00:19:50.200]  耶穌來了
[00:19:50.200 --> 00:19:54.000]  哦 他就悄悄地在人堆裏面
[00:19:54.000 --> 00:19:57.600]  就伏伏要摸耶穌
[00:19:57.600 --> 00:19:59.600]  結果他一摸耶穌的時候
[00:19:59.600 --> 00:20:00.800]  忽然有一股能力
[00:20:00.800 --> 00:20:02.200]  從耶穌的身上就
[00:20:02.200 --> 00:20:03.400]  就過去了
[00:20:03.400 --> 00:20:06.400]  十架上醫治恩高永流
[00:20:06.400 --> 00:20:07.800]  流到他身上
[00:20:07.800 --> 00:20:09.800]  他就立刻得痊癒了
[00:20:09.800 --> 00:20:12.600]  耶穌說 誒 誰摸我
[00:20:12.600 --> 00:20:13.600]  啊 門徒說
[00:20:13.600 --> 00:20:15.200]  這麼多人擁擁擠擠
[00:20:15.200 --> 00:20:15.600]  誰都摸
[00:20:15.600 --> 00:20:18.800]  No No No 有人摸我
[00:20:18.800 --> 00:20:21.800]  那是那種有信心的
[00:20:21.800 --> 00:20:25.000]  那叫做 英文叫做 Divine Touch
[00:20:25.000 --> 00:20:27.000]  神的碰觸
[00:20:27.000 --> 00:20:28.600]  你馬上就好了
[00:20:28.600 --> 00:20:30.200]  那個婦人就病就好了
[00:20:30.200 --> 00:20:31.000]  血絡就好了
[00:20:31.000 --> 00:20:32.400]  耶穌說 女兒走吧
[00:20:32.400 --> 00:20:34.800]  你的信心救了你
[00:20:34.800 --> 00:20:38.200]  十字架醫治恩高永流
[00:20:38.200 --> 00:20:40.000]  你如果要為人家暗示
[00:20:40.000 --> 00:20:41.800]  禱告要人家病得醫治
[00:20:41.800 --> 00:20:43.000]  要人家得到釋放
[00:20:43.000 --> 00:20:46.000]  心裡面能夠捆綁能夠得出的話
[00:20:46.000 --> 00:20:47.600]  你要經歷十字架
[00:20:47.600 --> 00:20:49.200]  你要像耶穌一樣
[00:20:49.200 --> 00:20:50.400]  你要跟他有一種
[00:20:50.400 --> 00:20:52.000]  最親密的關係
[00:20:52.000 --> 00:20:53.600]  好像最知心的朋友
[00:20:53.600 --> 00:20:55.800]  好像是耶穌恩友
[00:20:55.800 --> 00:20:57.400]  哈雷路亞
[00:20:57.400 --> 00:20:58.800]  是的
[00:20:58.800 --> 00:21:00.400]  如果說我們
[00:21:00.400 --> 00:21:02.800]  渴望能夠得到醫治
[00:21:02.800 --> 00:21:05.800]  我們也要像那個婦人一樣
[00:21:05.800 --> 00:21:07.600]  我們甚至要像嘉南婦人
[00:21:07.600 --> 00:21:10.200]  來到耶穌面前來求醫治
[00:21:10.200 --> 00:21:11.600]  耶穌說什麼
[00:21:11.600 --> 00:21:16.000]  哎呀 兒女的餅不好給狗吃啊
[00:21:16.000 --> 00:21:17.600]  因為是嘉南婦人 外邦人
[00:21:17.600 --> 00:21:19.400]  嘉南婦人說什麼
[00:21:19.400 --> 00:21:24.000]  那個碎碎也掉到地上也吃嘛
[00:21:24.000 --> 00:21:26.400]  哎 耶穌說你的信心救了你
[00:21:26.400 --> 00:21:27.600]  感謝神
[00:21:27.600 --> 00:21:29.400]  我們來了神的面前
[00:21:29.400 --> 00:21:31.400]  我們也希望耶穌
[00:21:31.400 --> 00:21:33.400]  說你的信心救了你
[00:21:33.400 --> 00:21:34.200]  Christ
[00:21:34.200 --> 00:21:35.400]  你的信心救了你
[00:21:35.400 --> 00:21:36.600]  哈雷路亞
[00:21:36.600 --> 00:21:37.600]  讚美主
[00:21:37.600 --> 00:21:38.600]  Yes
[00:21:38.600 --> 00:21:40.400]  那麼當我們來了神的面前
[00:21:40.400 --> 00:21:41.800]  我們希望
[00:21:41.800 --> 00:21:45.000]  也能夠活出那個榮美的生命
[00:21:45.000 --> 00:21:46.800]  我們不只是說
[00:21:46.800 --> 00:21:47.800]  信耶穌得永生
[00:21:47.800 --> 00:21:50.200]  我們今生我們希望
[00:21:50.200 --> 00:21:51.600]  能夠為人按手
[00:21:51.600 --> 00:21:53.000]  人就病得禱告
[00:21:53.000 --> 00:21:54.800]  人就得到釋放
[00:21:54.800 --> 00:21:57.800]  心裡面的捆綁就釋然
[00:21:57.800 --> 00:22:00.600]  活出基督的榮美來
[00:22:00.600 --> 00:22:02.600]  結出聖靈的果子來
[00:22:02.600 --> 00:22:03.800]  成聖的果子
[00:22:03.800 --> 00:22:05.200]  得救的果子
[00:22:05.200 --> 00:22:07.800]  悔改的果子等等
[00:22:07.800 --> 00:22:09.000]  但是
[00:22:09.000 --> 00:22:12.000]  你有沒有背起你的十字架
[00:22:12.000 --> 00:22:15.200]  我們不是叫我們去釘十字架
[00:22:15.200 --> 00:22:17.000]  耶穌已經釘十字架
[00:22:17.000 --> 00:22:20.000]  為我們的罪被釘死在十字架上
[00:22:20.000 --> 00:22:23.800]  所以我們只要follow他的steps
[00:22:23.800 --> 00:22:26.800]  我們只要能夠跟隨他
[00:22:26.800 --> 00:22:28.000]  背起我們的十字架
[00:22:28.000 --> 00:22:29.400]  意思是說
[00:22:29.400 --> 00:22:31.400]  路再難走
[00:22:31.400 --> 00:22:33.400]  重擔再重
[00:22:33.400 --> 00:22:35.600]  你還是要背
[00:22:35.600 --> 00:22:37.400]  什麼叫重擔
[00:22:37.400 --> 00:22:40.200]  你的家裡面可能是重擔
[00:22:40.200 --> 00:22:42.800]  什麼叫路難走
[00:22:42.800 --> 00:22:45.200]  有可能做什麼都不順
[00:22:45.200 --> 00:22:46.600]  是不是
[00:22:46.600 --> 00:22:49.600]  我們前兩天在小組裡面討論說
[00:22:49.600 --> 00:22:52.600]  試煉跟試探
[00:22:52.600 --> 00:22:54.000]  一個是temptation
[00:22:54.000 --> 00:22:56.000]  一個是trial
[00:22:56.000 --> 00:22:58.600]  試探是從撒旦魔鬼來的
[00:22:58.600 --> 00:23:01.000]  試煉是從神來的
[00:23:01.000 --> 00:23:03.000]  很有意思的是
[00:23:03.000 --> 00:23:05.000]  從神而來的試煉
[00:23:05.000 --> 00:23:07.800]  常常是困苦患難
[00:23:07.800 --> 00:23:09.800]  從撒旦魔鬼來的試探
[00:23:09.800 --> 00:23:12.600]  常常是好舒服
[00:23:12.600 --> 00:23:15.000]  喝啊 乾杯啊
[00:23:15.000 --> 00:23:18.600]  酒裡乾坤大 壺中有春秋
[00:23:18.600 --> 00:23:22.600]  抽煙吧 再來一支
[00:23:22.600 --> 00:23:26.200]  或者是看吧 不看白不看
[00:23:26.200 --> 00:23:29.200]  或者是拿吧 不拿白不拿
[00:23:29.200 --> 00:23:30.800]  好舒服啊 是不是
[00:23:30.800 --> 00:23:33.000]  但是那是德雷說的
[00:23:33.000 --> 00:23:35.400]  那是衣食的快樂
[00:23:35.400 --> 00:23:37.800]  是不是 後果嚴重
[00:23:37.800 --> 00:23:41.800]  但是從神來的試煉的trial常常是
[00:23:41.800 --> 00:23:45.400]  反而讓我們不容易好受
[00:23:45.400 --> 00:23:48.600]  哦 怎麼搞 身體有這個病痛
[00:23:48.600 --> 00:23:51.800]  哦 怎麼搞 經濟這麼拮据
[00:23:51.800 --> 00:23:55.000]  哦 怎麼搞的 萬事都不亨通
[00:23:55.000 --> 00:23:57.800]  怎麼搞的 沒有榮華富貴
[00:23:57.800 --> 00:24:00.000]  怎麼搞的 老闆打我關槍
[00:24:00.000 --> 00:24:01.800]  刮我鬍子 剃我頭
[00:24:01.800 --> 00:24:05.200]  但是 最終對我們有利的
[00:24:05.200 --> 00:24:08.400]  所以讓我們來效法那
[00:24:08.400 --> 00:24:12.000]  釘在十字架上的耶穌
[00:24:12.000 --> 00:24:14.200]  有一次彼得耶和雅各
[00:24:14.200 --> 00:24:16.400]  Peter John James
[00:24:16.400 --> 00:24:19.800]  我以前 十多年前認識一個牧師
[00:24:19.800 --> 00:24:22.400]  他的名字就Peter John James
[00:24:22.400 --> 00:24:24.000]  三個一起放在裡面
[00:24:24.000 --> 00:24:26.200]  哇 這三個最厲害了
[00:24:26.200 --> 00:24:29.000]  有一次他們到美門口
[00:24:29.000 --> 00:24:31.200]  然後碰到一個生來瘸腿的人
[00:24:31.200 --> 00:24:32.600]  聖經上面說這個人
[00:24:32.600 --> 00:24:35.800]  懷一隻骨 沒有力量站不起來
[00:24:35.800 --> 00:24:39.200]  他在那邊求人周記 看到彼得
[00:24:39.200 --> 00:24:41.400]  然後要求周記彼得忘了他
[00:24:41.400 --> 00:24:43.200]  他還渴望得著什麼
[00:24:43.200 --> 00:24:44.200]  彼得說
[00:24:44.200 --> 00:24:47.200]  我奉主耶穌基督的名 叫你起來行走
[00:24:47.200 --> 00:24:49.800]  哇 他就起來行走 又蹦一跳
[00:24:49.800 --> 00:24:51.800]  是嗎
[00:24:51.800 --> 00:24:53.600]  這就是能力
[00:24:53.600 --> 00:24:56.800]  彼得還三次不認主
[00:24:56.800 --> 00:24:59.400]  彼得以前是打魚的
[00:24:59.400 --> 00:25:02.800]  彼得以前也是做過許多
[00:25:02.800 --> 00:25:04.600]  我們一樣的事情
[00:25:04.600 --> 00:25:08.000]  但是當他被神所得著的時候
[00:25:08.000 --> 00:25:11.600]  在在的這些屬靈的偉人
[00:25:11.600 --> 00:25:13.600]  他們被神所得著的時候
[00:25:13.600 --> 00:25:16.200]  他們經歷了許多的困苦困難
[00:25:16.200 --> 00:25:19.000]  走過曠野路 吃了馬拿
[00:25:19.000 --> 00:25:21.800]  喝了靈水 受了靈洗
[00:25:21.800 --> 00:25:24.200]  還在祭壇上成為活祭
[00:25:24.200 --> 00:25:26.000]  甚至於背了十字架
[00:25:26.000 --> 00:25:29.600]  與基督同赴一厄 甚至於奔天路
[00:25:29.600 --> 00:25:34.200]  甚至於忘記背後奴隸面前的
[00:25:34.200 --> 00:25:36.200]  神就升高他們
[00:25:36.200 --> 00:25:37.800]  神就讓他們
[00:25:37.800 --> 00:25:41.200]  說有就有 命利就利 一樣
[00:25:41.200 --> 00:25:45.400]  神就讓他們為人禱告 人就並得益智
[00:25:45.400 --> 00:25:48.200]  神就讓他們能夠說出
[00:25:48.200 --> 00:25:50.400]  人家看不到的事情
[00:25:50.400 --> 00:25:53.800]  哈雷路亞讚美
[00:25:53.800 --> 00:25:56.600]  今天還是發生了
[00:25:56.600 --> 00:26:00.200]  有的時候我們認為說那是以前的事情
[00:26:00.200 --> 00:26:01.600]  今天大概沒有
[00:26:01.600 --> 00:26:04.600]  No 今天都還有這些事情
[00:26:04.600 --> 00:26:07.600]  而且發生在我身上
[00:26:07.600 --> 00:26:10.000]  不只一次
[00:26:10.000 --> 00:26:12.000]  我從來都沒有想到
[00:26:12.000 --> 00:26:13.200]  一個當初人家說
[00:26:13.200 --> 00:26:15.600]  You have no gift whatsoever
[00:26:15.600 --> 00:26:18.200]  Work with what you got
[00:26:18.200 --> 00:26:19.400]  這樣子的人
[00:26:19.400 --> 00:26:22.600]  今天也能夠為人禱告
[00:26:22.600 --> 00:26:23.800]  人就並得益智
[00:26:23.800 --> 00:26:27.000]  哈雷路亞讓我說給各位聽
[00:26:27.000 --> 00:26:28.600]  我在 Healing Room 裡面
[00:26:28.600 --> 00:26:31.600]  有跟美國人一起為病人禱告
[00:26:31.600 --> 00:26:33.600]  有一次一個婦人
[00:26:33.600 --> 00:26:36.400]  大概中年婦人
[00:26:36.400 --> 00:26:40.200]  要我們為她來禱告
[00:26:40.200 --> 00:26:44.400]  我們真的不知道要怎麼樣為人禱告
[00:26:44.400 --> 00:26:46.400]  所以我們自己要先禱告
[00:26:46.400 --> 00:26:48.200]  那我都一般喜歡是
[00:26:48.200 --> 00:26:49.600]  我一面自己禱告
[00:26:49.600 --> 00:26:52.200]  一面就看看聖經
[00:26:52.200 --> 00:26:55.200]  看看神怎麼啟示我
[00:26:55.200 --> 00:26:58.000]  這個婦人我們都有一個問卷
[00:26:58.000 --> 00:27:01.400]  那麼她的問卷寫的很少東西
[00:27:01.400 --> 00:27:03.000]  好像沒有問題
[00:27:03.000 --> 00:27:05.400]  像這樣子的人怎麼會有問題呢
[00:27:05.400 --> 00:27:07.000]  很單純
[00:27:07.000 --> 00:27:08.400]  因為我們知道有的時候
[00:27:08.400 --> 00:27:10.800]  有的時候那個寫出來的問題
[00:27:10.800 --> 00:27:12.800]  凶酒啦
[00:27:12.800 --> 00:27:13.800]  吸毒啦
[00:27:13.800 --> 00:27:16.800]  或是怎麼樣啦
[00:27:16.800 --> 00:27:18.800]  但是這個婦人看起來也很好
[00:27:18.800 --> 00:27:20.600]  這個上面一點問題都沒有
[00:27:20.600 --> 00:27:23.600]  但是神就啟示我一句話
[00:27:23.600 --> 00:27:25.400]  真言三章二到十節
[00:27:25.400 --> 00:27:26.600]  我唸給各位聽
[00:27:26.600 --> 00:27:28.800]  祂說你要專心仰賴耶和華
[00:27:28.800 --> 00:27:31.000]  不可依靠自己的聰明
[00:27:31.000 --> 00:27:33.000]  在你一切所行的事上
[00:27:33.000 --> 00:27:34.600]  都要認定祂
[00:27:34.600 --> 00:27:36.000]  祂必指引你的路
[00:27:36.000 --> 00:27:37.400]  不要自以為有智慧
[00:27:37.400 --> 00:27:39.600]  要敬畏耶和華遠離惡事
[00:27:39.600 --> 00:27:42.000]  這便醫治你的肚脊
[00:27:42.000 --> 00:27:43.800]  激潤你的白骨
[00:27:43.800 --> 00:27:46.600]  你要以財物和一切出售的土產
[00:27:46.600 --> 00:27:48.200]  尊榮耶和華
[00:27:48.200 --> 00:27:50.600]  這樣你的倉房地充滿有餘
[00:27:50.600 --> 00:27:52.400]  你的酒紮
[00:27:52.400 --> 00:27:55.400]  有新酒盈益
[00:27:55.400 --> 00:27:58.800]  我把這個經文唸給他聽
[00:27:58.800 --> 00:28:02.000]  痛哭流涕
[00:28:02.000 --> 00:28:03.200]  因為他說
[00:28:03.200 --> 00:28:04.600]  你不知道
[00:28:04.600 --> 00:28:06.800]  我只是沒有寫出來
[00:28:06.800 --> 00:28:07.600]  你講那些
[00:28:07.600 --> 00:28:11.200]  我真的是全家都被我害
[00:28:11.200 --> 00:28:13.600]  我在我家裡面是
[00:28:13.600 --> 00:28:14.800]  那個好像是
[00:28:14.800 --> 00:28:18.400]  控制那個精神
[00:28:18.400 --> 00:28:20.000]  全家都要聽他的怎麼樣
[00:28:20.000 --> 00:28:21.800]  都是非要聽他
[00:28:21.800 --> 00:28:22.800]  然後呢
[00:28:22.800 --> 00:28:26.400]  控制到全家都雞犬不靈
[00:28:26.400 --> 00:28:27.600]  小孩也出問題
[00:28:27.600 --> 00:28:29.000]  老公也出問題
[00:28:29.000 --> 00:28:31.400]  都是躲他躲得遠遠的
[00:28:31.400 --> 00:28:34.200]  沒有一個謙虛的精神
[00:28:34.200 --> 00:28:36.800]  沒有能夠一個冷靜的精神
[00:28:36.800 --> 00:28:38.200]  沒有能夠在植物裡面
[00:28:38.200 --> 00:28:41.400]  他說我還是基督徒
[00:28:41.400 --> 00:28:43.400]  那全家沒有一個人願意信耶穌
[00:28:43.400 --> 00:28:47.200]  看到他這個樣子誰還敢信耶穌呢
[00:28:47.200 --> 00:28:48.200]  他說你真的
[00:28:48.200 --> 00:28:51.000]  你講這個真的是講對了
[00:28:51.000 --> 00:28:52.400]  他說真的
[00:28:52.400 --> 00:28:54.800]  我要敬為耶和華遠離惡世
[00:28:54.800 --> 00:28:57.000]  我就能夠醫治我的肚臍
[00:28:57.000 --> 00:29:00.600]  我就能夠滋潤我的白骨
[00:29:00.600 --> 00:29:03.000]  他得救了
[00:29:03.000 --> 00:29:05.000]  真正是得救了
[00:29:05.000 --> 00:29:06.800]  真正是得到醫治了
[00:29:06.800 --> 00:29:08.700]  哈雷諾
[00:29:08.700 --> 00:29:14.000]  那有一次有一個老師
[00:29:14.000 --> 00:29:16.800]  他也是跑來禱告
[00:29:16.800 --> 00:29:21.800]  那麼他說希望能夠生孩子
[00:29:21.800 --> 00:29:23.200]  那麼其實生孩子
[00:29:23.200 --> 00:29:28.600]  我太太為人禱告生孩子最靈了
[00:29:28.600 --> 00:29:31.600]  我太太是婦產科的
[00:29:31.600 --> 00:29:35.000]  我是內科的
[00:29:35.000 --> 00:29:36.600]  我太太為人禱告特別靈
[00:29:36.600 --> 00:29:38.700]  你知道我以前很早以前
[00:29:38.700 --> 00:29:39.700]  大概十多年前
[00:29:39.700 --> 00:29:43.000]  我在剛剛做小傳道人的時候
[00:29:43.000 --> 00:29:46.600]  我還在做助理的時候
[00:29:46.600 --> 00:29:50.100]  有一次我在教會的辦公室
[00:29:50.100 --> 00:29:51.500]  接到一個電話來
[00:29:51.500 --> 00:29:55.200]  是那個Harborview Hospital打來的
[00:29:55.200 --> 00:30:02.200]  我們有一個中國的女子發瘋了
[00:30:02.200 --> 00:30:05.000]  那麼她的姐姐姐夫也在這邊
[00:30:05.000 --> 00:30:07.600]  他們說找靈良堂
[00:30:07.600 --> 00:30:09.100]  你們可不可以來
[00:30:09.100 --> 00:30:11.500]  我就跟我主任牧師去了
[00:30:11.500 --> 00:30:13.100]  去到那邊
[00:30:13.100 --> 00:30:16.300]  到了那個Harborview Hospital
[00:30:16.300 --> 00:30:19.300]  就聽他們是怎麼回事
[00:30:19.300 --> 00:30:20.300]  那姐姐姐夫說
[00:30:20.300 --> 00:30:25.100]  我們是從臺灣來度假
[00:30:25.100 --> 00:30:28.000]  姐夫是教書的大學裡面
[00:30:28.000 --> 00:30:30.800]  那麼帶著小姨子一起來
[00:30:30.800 --> 00:30:32.300]  他說其實小姨子
[00:30:32.300 --> 00:30:35.900]  以前就有一點精神衰弱
[00:30:35.900 --> 00:30:37.400]  結婚了
[00:30:37.400 --> 00:30:39.700]  但是沒有孩子
[00:30:39.700 --> 00:30:41.400]  婆家也不滿意她
[00:30:41.400 --> 00:30:43.200]  先生也不滿意她
[00:30:43.200 --> 00:30:44.900]  所以帶她出來散散心
[00:30:44.900 --> 00:30:47.800]  看看能不能夠改一下
[00:30:47.800 --> 00:30:49.800]  誰知道進了旅館
[00:30:49.800 --> 00:30:52.400]  那個小姨子出了旅館門的時候
[00:30:52.400 --> 00:30:55.000]  你知道西雅圖有很多做廣告的
[00:30:55.000 --> 00:30:57.600]  那個Totem Pole那種大的
[00:30:57.600 --> 00:30:59.700]  就是那個圖騰福那種
[00:30:59.700 --> 00:31:00.800]  圖騰福
[00:31:00.800 --> 00:31:03.000]  印第安人那種Totem Pole
[00:31:03.000 --> 00:31:04.600]  好大一張海報
[00:31:04.600 --> 00:31:07.200]  所以那個小姨子一看就
[00:31:07.200 --> 00:31:09.400]  就要死要活神經病發了
[00:31:09.400 --> 00:31:12.800]  那個有邪靈在裡面
[00:31:12.800 --> 00:31:16.200]  這個就送到Harborview Hospital去了
[00:31:16.200 --> 00:31:18.900]  所以姐姐姐夫就說
[00:31:18.900 --> 00:31:21.700]  我們度假就泡湯了
[00:31:21.700 --> 00:31:22.800]  就希望能夠看看
[00:31:22.800 --> 00:31:24.200]  在這邊能夠把它治一下
[00:31:24.200 --> 00:31:26.400]  看看能夠穩一下再說
[00:31:26.400 --> 00:31:27.700]  我們就
[00:31:27.700 --> 00:31:29.300]  我那個牧師就說
[00:31:29.300 --> 00:31:32.800]  那好了 那你就每天來
[00:31:32.800 --> 00:31:34.300]  姐姐姐夫就住你家
[00:31:34.300 --> 00:31:35.900]  這個妹妹就住在醫院裡面
[00:31:35.900 --> 00:31:38.300]  每天帶他們來
[00:31:38.300 --> 00:31:40.800]  結果就每天去接他們回家
[00:31:40.800 --> 00:31:42.700]  然後早上送他們去醫院
[00:31:42.700 --> 00:31:45.200]  我再去辦公室去
[00:31:45.200 --> 00:31:48.000]  那麼也將近兩三個禮拜
[00:31:48.000 --> 00:31:51.100]  後來姐姐姐夫假也用完了
[00:31:51.100 --> 00:31:52.500]  非要回去了
[00:31:52.500 --> 00:31:55.500]  那麼妹妹其實也差不多了
[00:31:55.500 --> 00:31:58.000]  也好多了
[00:31:58.000 --> 00:32:00.600]  最後一個晚上在我們家吃完飯
[00:32:00.600 --> 00:32:02.600]  那麼就聊天
[00:32:02.600 --> 00:32:04.100]  姐姐姐夫就說
[00:32:04.100 --> 00:32:07.500]  其實我們牧師很謝謝你們等等等等
[00:32:07.500 --> 00:32:10.100]  可不可以幫我們禱告
[00:32:10.100 --> 00:32:11.400]  說想要什麼
[00:32:11.400 --> 00:32:13.000]  想要有孩子
[00:32:13.000 --> 00:32:15.900]  我們也沒有孩子
[00:32:15.900 --> 00:32:17.700]  好 我就跟寧寧
[00:32:17.700 --> 00:32:19.900]  就為他們禱告
[00:32:19.900 --> 00:32:20.800]  禱告完了
[00:32:20.800 --> 00:32:22.500]  第二天就送他們醫院就走了
[00:32:22.500 --> 00:32:26.200]  Adios 大家各回各家去了
[00:32:26.200 --> 00:32:29.200]  後來過了五年
[00:32:29.200 --> 00:32:31.700]  有一次有人打電話給我
[00:32:31.700 --> 00:32:33.700]  從台灣打來的
[00:32:33.700 --> 00:32:34.900]  記不記得我
[00:32:34.900 --> 00:32:36.000]  我說不記得不記得
[00:32:36.000 --> 00:32:37.600]  對不起
[00:32:37.600 --> 00:32:40.100]  我就是那次那個
[00:32:40.100 --> 00:32:42.600]  妹妹住在醫院裡面
[00:32:42.600 --> 00:32:44.600]  我是某某人做教授的
[00:32:44.600 --> 00:32:48.300]  他說我現在是院長
[00:32:48.300 --> 00:32:50.500]  我這次來美國出差
[00:32:50.500 --> 00:32:51.900]  我要給你看一樣東西
[00:32:51.900 --> 00:32:53.500]  我說好 你來
[00:32:53.500 --> 00:32:55.600]  中午還要請你吃飯
