
[00:00:00.000 --> 00:00:06.520]  我們今天要講的題目是單身一族 年輕夫婦
[00:19:51.220 --> 00:19:53.940]  但是我們沒有辦法去回到那個世界
[00:19:53.940 --> 00:19:55.540]  那個世界已經不存在
[00:19:55.540 --> 00:20:00.900]  神賦予婚姻一個重要象徵意義
[00:20:00.900 --> 00:20:05.580]  即值夫妻去象徵他與子民的關係
[00:20:05.580 --> 00:20:08.700]  就是說就算這個世界沒有墮落
[00:20:08.700 --> 00:20:12.580]  夫妻的關係應該是反映著
[00:20:12.580 --> 00:20:15.900]  象徵著上帝與他子民的關係
[00:20:15.900 --> 00:20:17.700]  丈夫如何愛妻子
[00:20:17.700 --> 00:20:20.700]  反映神如何愛他的子民
[00:20:20.700 --> 00:20:23.300]  當然這些經文是引在
[00:20:23.300 --> 00:20:25.660]  譬如《爾錯亞書》、《兒西傑書》、《學西亞書》
[00:20:25.660 --> 00:20:28.740]  這些都是在墮落之後所讀的
[00:20:28.740 --> 00:20:31.540]  但是我們相信就算人沒有墮落
[00:20:31.540 --> 00:20:35.540]  夫妻的關係仍然是反映著上帝與他子民的關係
[00:20:35.540 --> 00:20:36.780]  相對而言
[00:20:36.780 --> 00:20:40.140]  這個已經是在說墮落的世界
[00:20:40.140 --> 00:20:43.500]  太監代表不完全不潔淨
[00:20:43.500 --> 00:20:47.580]  在上帝的律法下不可進上帝的會
[00:20:47.580 --> 00:20:50.620]  也不可作祭司
[00:20:50.620 --> 00:20:54.900]  為什麼他在這裡說太監
[00:20:54.900 --> 00:20:57.540]  是因為之後他會再說太監
[00:20:57.540 --> 00:20:59.740]  他在說如果這個世界
[00:20:59.740 --> 00:21:03.140]  是在創造規律底下的時候
[00:21:03.140 --> 00:21:05.180]  其實應該是
[00:21:05.180 --> 00:21:09.580]  我們假設沒有人是不會不結婚的
[00:21:09.580 --> 00:21:11.820]  這樣的情況之下
[00:21:11.820 --> 00:21:13.940]  太監就屬於一個anomaly
[00:21:13.940 --> 00:21:16.700]  當然這個講的太監已經是在墮落之後
[00:21:16.700 --> 00:21:17.900]  如果這個世界沒有墮落
[00:21:17.900 --> 00:21:19.140]  那怎麼會有太監呢?
[00:21:19.140 --> 00:21:22.180]  或者說這種這樣的東西
[00:21:22.180 --> 00:21:27.340]  有些東西不是很對的
[00:21:27.340 --> 00:21:29.340]  或者一個單身的人
[00:21:29.340 --> 00:21:32.580]  因為太監的問題就是他不能結婚
[00:21:32.580 --> 00:21:34.580]  就是他這麼說的意思
[00:21:34.580 --> 00:21:36.580]  所以以色列人的祭司要結婚
[00:21:36.580 --> 00:21:42.060]  所以你說為什麼天主教的神父不結婚
[00:21:42.060 --> 00:21:46.340]  然後搞到很多不同的問題等等
[00:21:46.340 --> 00:21:47.700]  這個很複雜
[00:21:47.700 --> 00:21:52.380]  但是其實那個傳統不是出於聖經的傳統
[00:21:52.380 --> 00:21:54.540]  聖經裡面的祭司都是結婚的
[00:21:54.540 --> 00:21:56.860]  甚至牧師我們
[00:21:56.860 --> 00:21:59.940]  新教我們都不會說他不結婚
[00:21:59.940 --> 00:22:01.940]  所以這是另外一個源頭
[00:22:01.940 --> 00:22:03.940]  不要管了 終結第一部分
[00:22:03.940 --> 00:22:07.340]  以上所描述的創造規律一直有效
[00:22:07.340 --> 00:22:09.340]  直到主耶穌基督再來
[00:22:09.340 --> 00:22:11.340]  他現在在說 他現在在畫一個chart
[00:22:11.340 --> 00:22:14.780]  這個chart就是創造到耶穌再來
[00:22:14.780 --> 00:22:16.500]  就是第二個新天新地
[00:22:16.500 --> 00:22:18.620]  這個創造規律都是有效的
[00:22:18.620 --> 00:22:22.020]  這個創造規律不會因為墮落突然間沒有了
[00:22:22.020 --> 00:22:24.460]  也不會因為耶穌的到誠育身
[00:22:24.460 --> 00:22:25.900]  他的拯救是沒有了
[00:22:25.900 --> 00:22:27.580]  一直是存在著的
[00:22:27.580 --> 00:22:29.580]  所以這是其中一個大原則
[00:22:29.580 --> 00:22:31.580]  OK 記住了
[00:22:31.580 --> 00:22:34.980]  好 我們現在快快速速去後面那幾個部分
[00:22:34.980 --> 00:22:36.060]  是短很多的
[00:22:36.060 --> 00:22:39.060]  救贖規律初老端倪
[00:22:39.060 --> 00:22:44.140]  救贖規律從新約時代才正式介入人類世界
[00:22:44.140 --> 00:22:45.540]  就是人類墮落之後
[00:22:45.540 --> 00:22:46.900]  上帝已經預備了救贖
[00:22:46.900 --> 00:22:49.540]  但是在舊約裡面已經初老端倪
[00:22:49.540 --> 00:22:52.140]  有些preview of what is to come
[00:22:52.140 --> 00:22:55.420]  其中他引用一個很重要的例子
[00:22:55.420 --> 00:22:58.140]  就是如果你去看耶利米蘇
[00:22:58.140 --> 00:23:02.300]  先知耶利米蘇的《耶利米第十章》第一至四節
[00:23:02.300 --> 00:23:04.900]  你會發現耶利米上帝呼召了他
[00:23:04.900 --> 00:23:07.660]  成為一個single一個獨身的人
[00:23:07.660 --> 00:23:11.620]  他的獨身生活是上帝呼召的
[00:23:11.620 --> 00:23:16.220]  是見證上帝對列國的審判、拯救等等
[00:23:16.220 --> 00:23:18.220]  在後面那裡你不用理太多
[00:23:18.220 --> 00:23:20.220]  但是重要的地方是什麼呢?
[00:23:20.220 --> 00:23:22.220]  重要的地方就是
[00:23:22.220 --> 00:23:23.420]  他是一個先知
[00:23:23.420 --> 00:23:25.820]  他是上帝所揀選的先知
[00:23:25.820 --> 00:23:28.660]  甚至你可以說他是上帝所愛的先知
[00:23:28.660 --> 00:23:29.940]  他是一個忠心的先知
[00:23:29.940 --> 00:23:31.540]  他不是壞先知
[00:23:31.540 --> 00:23:35.140]  而上帝是呼召他成為一個獨身的人
[00:23:35.140 --> 00:23:37.340]  就是說你已經開始覺得
[00:23:37.340 --> 00:23:39.740]  原來獨身不是一些
[00:23:39.740 --> 00:23:43.300]  因為前面其中一個問題就是說
[00:23:43.300 --> 00:23:47.700]  這個是上帝對敬虔人的獎勵
[00:23:47.700 --> 00:23:52.460]  就是說要不就是耶利米不敬虔
[00:23:52.460 --> 00:23:57.460]  要不就是這個就是 其實獨不獨身
[00:23:57.460 --> 00:24:00.540]  結不結婚其實不是一個真的獎勵
[00:24:00.540 --> 00:24:03.180]  所以這個已經是初露一個端倪
[00:24:03.180 --> 00:24:05.580]  在救贖的規律之下
[00:24:05.580 --> 00:24:09.940]  其實婚姻與獨身已經再不是
[00:24:09.940 --> 00:24:11.340]  有一個好與不好
[00:24:11.340 --> 00:24:18.940]  或者一個是上帝的禮物
[00:24:18.940 --> 00:24:21.300]  一個不是這樣的意思
[00:24:21.300 --> 00:24:23.940]  接著為什麼他剛才說太監呢?
[00:24:23.940 --> 00:24:25.780]  就是在《伊塞俠書》56章
[00:24:25.780 --> 00:24:28.500]  預言有一天太監會成為蒙福的一個人
[00:24:28.500 --> 00:24:31.180]  在救恩來人的種族
[00:24:31.180 --> 00:24:34.900]  如果你記得在《史學行傳》第8章裏面
[00:24:34.900 --> 00:24:40.380]  講到肥莉與埃塞俄比亞太監傳福音
[00:24:40.380 --> 00:24:43.100]  那個太監是在看《伊塞俠書》的
[00:24:43.100 --> 00:24:48.060]  或者你想一下為什麼他會在看《伊塞俠書》第53章
[00:24:48.060 --> 00:24:50.020]  因為在講那個受苦的僕人
[00:24:50.020 --> 00:24:52.940]  很有可能他開始看的時候是在看56章
[00:24:52.940 --> 00:24:54.340]  因為56章是講
[00:24:54.340 --> 00:24:58.700]  就算太監都可以成為上帝家裏面的
[00:24:58.700 --> 00:25:00.540]  一個蒙福的一個人
[00:25:00.540 --> 00:25:01.900]  所以看一看
[00:25:01.900 --> 00:25:02.980]  看一看上下文
[00:25:02.980 --> 00:25:05.380]  找一找究竟那個關鍵在哪裏
[00:25:05.380 --> 00:25:08.580]  所以《伊塞俠書》56章已經是告訴我們
[00:25:08.580 --> 00:25:09.780]  其實太監與不太監
[00:25:09.780 --> 00:25:12.340]  結婚與不結婚已經再不重要
[00:25:12.340 --> 00:25:14.780]  因為婚姻的狀態並非最重要
[00:25:14.780 --> 00:25:18.140]  而是人與上帝的關係才是重要
[00:25:18.140 --> 00:25:22.140]  人生的意義在於與神建立親密的關係
[00:25:22.140 --> 00:25:26.460]  並完成祂的託付
[00:25:26.460 --> 00:25:29.060]  結婚並非人生必經之路
[00:25:29.060 --> 00:25:32.900]  他已經開始回答之前的問題了
[00:25:32.900 --> 00:25:35.140]  好,我們現在去到新約
[00:25:35.140 --> 00:25:36.900]  新約怎麼看單身
[00:25:36.900 --> 00:25:38.260]  第三個原則
[00:25:38.260 --> 00:25:40.460]  舊俗規律開始介入
[00:25:40.460 --> 00:25:41.620]  應該這樣說
[00:25:41.620 --> 00:25:43.140]  正式介入
[00:25:43.140 --> 00:25:45.700]  自施洗約翰開始
[00:25:45.700 --> 00:25:49.300]  舊俗規律便明顯介入人類歷史
[00:25:49.300 --> 00:25:51.300]  從此直到主在內
[00:25:51.300 --> 00:25:56.140]  創造規律與舊俗規律同時並存
[00:25:56.140 --> 00:25:59.300]  有些人我覺得可能更加準確
[00:25:59.300 --> 00:26:01.580]  施洗約翰只是舊約人
[00:26:01.580 --> 00:26:03.780]  他看不到耶穌的壽死復活
[00:26:03.780 --> 00:26:08.620]  施洗約翰也算是與耶利米同類
[00:26:08.620 --> 00:26:09.820]  就是舊俗的端倪
[00:26:09.820 --> 00:26:13.140]  就是舊俗規律開始的端倪的時候
[00:26:13.140 --> 00:26:15.380]  他是一個單身的夫妻
[00:26:15.380 --> 00:26:16.980]  無論如何
[00:26:16.980 --> 00:26:18.980]  當然施洗約翰是近很多的
[00:26:18.980 --> 00:26:21.540]  你看到他就是一個單身的人
[00:26:21.540 --> 00:26:23.340]  從創造規律看
[00:26:23.340 --> 00:26:25.100]  婚姻在新約期間
[00:26:25.100 --> 00:26:29.260]  乃凝聚象徵意義
[00:26:29.260 --> 00:26:32.900]  表達基督與教會愛的關係
[00:26:32.900 --> 00:26:34.900]  你看到去到新約的時候
[00:26:34.900 --> 00:26:36.580]  舊約就是上帝與子民
[00:26:36.580 --> 00:26:38.700]  現在就更加清晰地
[00:26:38.700 --> 00:26:42.180]  是上帝通過基督去愛教會
[00:26:42.180 --> 00:26:45.100]  就是回轉相信耶穌的這幫人
[00:26:45.100 --> 00:26:46.500]  主耶穌基督再來的時候
[00:26:46.500 --> 00:26:50.140]  就是高揚迎娶新婦大喜日
[00:26:50.140 --> 00:26:52.540]  神與人永遠同住
[00:26:52.540 --> 00:26:54.780]  正如夫婦同居
[00:26:54.780 --> 00:26:59.180]  是吧?就是那個最終極的婚言、婚禮
[00:26:59.180 --> 00:27:00.060]  另外一方面
[00:27:00.060 --> 00:27:02.060]  從舊俗規律看
[00:27:02.060 --> 00:27:03.500]  婚姻在新約期間
[00:27:03.500 --> 00:27:06.860]  已明顯不再是人生必經階段
[00:27:06.860 --> 00:27:08.220]  進入另外一個世界
[00:27:08.220 --> 00:27:09.820]  新約的教會很清晰
[00:27:09.820 --> 00:27:12.900]  發現原來單身是另外一個
[00:27:12.900 --> 00:27:16.140]  非常值得考慮的一個選項
[00:27:16.140 --> 00:27:18.140]  或者是上帝的呼召
[00:27:18.140 --> 00:27:19.780]  一個很清晰的上帝的呼召
[00:27:19.780 --> 00:27:20.700]  司祭約翰
[00:27:20.700 --> 00:27:23.300]  耶穌與紹保羅都是單身的
[00:27:23.300 --> 00:27:26.820]  當然紹保羅有些人說他曾經結過婚等等
[00:27:26.820 --> 00:27:28.100]  但是無論如何
[00:27:28.100 --> 00:27:30.220]  保羅自己的書信裡面
[00:27:30.220 --> 00:27:35.660]  都是教導單身可以是上帝一個很大的禮物
[00:27:35.660 --> 00:27:40.980]  使用單身去為上帝而活
[00:27:40.980 --> 00:27:43.660]  他們都遵行了神的旨意
[00:27:43.660 --> 00:27:45.660]  活出美好的人生
[00:27:45.660 --> 00:27:47.860]  耶穌基督的一生是獨身的
[00:27:47.860 --> 00:27:51.180]  但是他的一生是圓滿的
[00:27:51.180 --> 00:27:56.660]  他完成了天父所託付他完成的事
[00:27:56.660 --> 00:28:00.860]  而婚姻卻不是天父託付他的
[00:28:00.860 --> 00:28:04.900]  我將後面那句都是 Maureen 寫的
[00:28:04.900 --> 00:28:07.220]  不過我將它灰掉
[00:28:07.220 --> 00:28:07.940]  為什麼呢?
[00:28:07.940 --> 00:28:10.940]  而婚姻卻不是天父託付他
[00:28:10.940 --> 00:28:12.860]  我要打一個大交叉
[00:28:12.860 --> 00:28:14.660]  或者打一個問號
[00:28:14.660 --> 00:28:15.340]  為什麼呢?
[00:28:15.340 --> 00:28:19.180]  因為其實上帝真的有將婚姻託付給他的
[00:28:19.180 --> 00:28:21.900]  當然那個婚姻不是地上的婚姻
[00:28:21.900 --> 00:28:23.380]  而是天上的婚姻
[00:28:23.380 --> 00:28:27.420]  我想你開始明白我自己的思想取向在哪裡了
[00:28:27.420 --> 00:28:33.260]  被救贖人類最終的狀態是不嫁不娶
[00:28:33.260 --> 00:28:35.220]  如果你記得耶穌有一次回答的時候
[00:28:35.220 --> 00:28:39.180]  他說到時復活之後都再沒有不嫁不娶
[00:28:39.180 --> 00:28:41.820]  所以你不要經常聽那些什麼見證
[00:28:41.820 --> 00:28:44.940]  說老公啊 我很愛你啊 老婆 我很愛你啊
[00:28:44.940 --> 00:28:47.340]  我現在上了天堂 我又去找你了
[00:28:47.340 --> 00:28:49.500]  Doesn't make sense
[00:28:49.500 --> 00:28:52.100]  那些不是基督教的東西
[00:28:52.100 --> 00:28:55.540]  雖然他們都是說懶是基督教
[00:28:55.540 --> 00:28:57.340]  正如《他和天使》一樣
[00:28:57.340 --> 00:29:02.140]  今世的婚姻也不會持續到永遠
[00:29:02.140 --> 00:29:08.820]  我聽說有一個清教徒的夫妻
[00:29:08.820 --> 00:29:14.380]  很恩愛的 但是那個丈夫好像是要殉道了
[00:29:14.380 --> 00:29:18.900]  要死了 寫了一封遺書給那個太太
[00:29:18.900 --> 00:29:20.460]  他最後寫得很有意思
[00:29:20.460 --> 00:29:23.020]  他簽署的時候就是說
[00:29:23.020 --> 00:29:26.580]  Husband for a time
[00:29:26.580 --> 00:29:29.740]  就是說我做你老公都是很短暫的時間
[00:29:29.740 --> 00:29:32.860]  But brother and sister forever
[00:29:32.860 --> 00:29:36.540]  但是我們弟兄姊妹的關係卻是永遠
[00:29:36.540 --> 00:29:40.140]  所以婚姻原來我們有些人看得很重
[00:29:40.140 --> 00:29:43.100]  覺得不結婚是大件事
[00:29:43.100 --> 00:29:46.740]  或者是不可能接受的東西
[00:29:46.740 --> 00:29:51.060]  其實在基督的真理裡面不是這樣的
[00:29:51.060 --> 00:29:54.540]  好 最後我們這個是重疊第四部分
[00:29:54.540 --> 00:29:55.740]  重疊時代開始
[00:29:55.740 --> 00:29:58.220]  在新約開始和主宰臨之間
[00:29:58.220 --> 00:30:00.140]  我不知道你們看不看得清楚那個chart
[00:30:00.140 --> 00:30:02.740]  一個是創造 一個是道成肉身 耶穌來
[00:30:02.740 --> 00:30:06.620]  一個就是那個重疊的正式的開始
[00:30:06.620 --> 00:30:08.620]  救贖規律的開始
[00:30:08.620 --> 00:30:14.100]  一是主宰臨 創造規律和救贖規律是同時並存
[00:30:14.100 --> 00:30:17.460]  一般情況下相輔相成
[00:30:17.460 --> 00:30:21.820]  然而從耶穌身上看見救贖規律
[00:30:21.820 --> 00:30:25.180]  超越了創造的規律
[00:30:25.180 --> 00:30:30.580]  其實你再很難說創造的規律是一個絕大的norm
[00:30:30.580 --> 00:30:35.220]  相反救贖的規律其實在任何情況之下
[00:30:35.220 --> 00:30:37.460]  都是勝過創造的規律
[00:30:37.460 --> 00:30:40.460]  祂沒有結婚為我們完成救恩
[00:30:40.460 --> 00:30:42.660]  雖然在主宰來前
[00:30:42.660 --> 00:30:46.380]  創造規律與救贖規律同時並存
[00:30:46.380 --> 00:30:49.220]  若需要兩者中作一決擇時
[00:30:49.220 --> 00:30:53.420]  就必須要取救贖的規律
[00:30:53.420 --> 00:30:56.700]  而捨棄創造規律了
[00:30:56.700 --> 00:30:59.500]  所以這兩個規律都並存
[00:30:59.500 --> 00:31:02.380]  但這兩個規律誰較大呢?
[00:31:02.380 --> 00:31:10.260]  有些狀態下這兩個規律是不需要做選擇的
[00:31:10.260 --> 00:31:13.060]  如果上帝呼召你去結婚 你就結婚了
[00:31:13.060 --> 00:31:14.860]  創造又是對的 救贖又是對的
[00:31:14.860 --> 00:31:17.220]  但是在某些情況之下
[00:31:17.220 --> 00:31:18.860]  這個創造規律
[00:31:18.860 --> 00:31:22.140]  或者我稱它為「福音的規律」
[00:31:22.140 --> 00:31:24.140]  那麼誰佔大呢?
[00:31:24.140 --> 00:31:26.740]  譬如你與非基督徒結婚呢?
[00:31:26.740 --> 00:31:30.100]  不結婚嘛 不結婚就是「福音的規律」
[00:31:30.100 --> 00:31:32.380]  比創造的規律還要大
[00:31:32.380 --> 00:31:37.820]  假設在你認識的範圍裡
[00:31:37.820 --> 00:31:40.820]  只有非基督徒 沒有任何基督徒
[00:31:40.820 --> 00:31:42.260]  你結不結婚呢?
[00:31:42.260 --> 00:31:45.220]  如果你有選擇的話 你被迫兩件事
[00:31:45.220 --> 00:31:47.460]  當然你不要假裝被迫
[00:31:47.460 --> 00:31:49.700]  其實現在我們在現代社會
[00:31:49.700 --> 00:31:52.540]  都是很難被人被迫的
[00:31:52.540 --> 00:31:55.940]  不喝水、按不得牛頭低那種
[00:31:55.940 --> 00:31:58.340]  那麼你選擇誰呢?
[00:31:58.340 --> 00:32:02.500]  選擇「福音」 「福音的規律」是大過的
[00:32:02.500 --> 00:32:06.140]  在《馬太福音》第19章
[00:32:06.140 --> 00:32:11.900]  和臨後那裡都是講到很好的例子
[00:32:11.900 --> 00:32:16.060]  我不知道你記不記得《馬太福音》第19章
[00:32:16.060 --> 00:32:17.260]  我讀一讀
[00:32:17.260 --> 00:32:20.980]  因為有人生來是閹人也有人被人閹
[00:32:20.980 --> 00:32:24.260]  並且有為天國的緣故致閹
[00:32:24.260 --> 00:32:26.060]  就不是叫你去致閹
[00:32:26.060 --> 00:32:28.700]  就是為了天國的緣故
[00:32:28.700 --> 00:32:33.220]  是故意單身的
[00:32:33.220 --> 00:32:38.500]  後面也是講到一些信與不信
[00:32:38.500 --> 00:32:42.220]  原始不配 不能同配一額那些原則
[00:32:42.220 --> 00:32:46.300]  就是說你如果要選擇的時候 就是臨後那裡
[00:32:46.300 --> 00:32:49.580]  我記得講起《馬太福音》
[00:32:49.580 --> 00:32:52.060]  我以前有一個神學院的一個老師
[00:32:52.060 --> 00:32:55.980]  他教了很多年神學的時候
[00:32:55.980 --> 00:32:58.940]  都和學生說 我就是致閹人
[00:32:58.940 --> 00:33:02.620]  意思就是 我就覺得上帝呼召我
[00:33:02.620 --> 00:33:04.700]  為著福音的緣故
[00:33:04.700 --> 00:33:08.700]  我就是不會結婚的
[00:33:08.700 --> 00:33:15.260]  因為他要著重他的事公
[00:33:15.260 --> 00:33:18.460]  但是有些東西很不合理
[00:33:18.460 --> 00:33:20.460]  他結果60多歲就結了婚
[00:33:20.460 --> 00:33:23.020]  就和他其中一個學生結婚
[00:33:23.020 --> 00:33:25.580]  70歲就做了老爸 這樣都行的
[00:33:25.580 --> 00:33:28.540]  所以有時那些東西是千變萬化
[00:33:28.540 --> 00:33:33.420]  但是上帝永遠的東西是超越我們所想所求的
[00:33:33.420 --> 00:33:36.540]  我的意思不是說 我不求了
[00:33:36.540 --> 00:33:38.780]  於是他就給你一段婚姻 也不是的
[00:33:38.780 --> 00:33:41.500]  就是你經常很想結婚 結果你結不成婚
[00:33:41.500 --> 00:33:43.980]  這個就是超越你所想所求
[00:33:43.980 --> 00:33:45.580]  但是重要的地方就是
[00:33:45.580 --> 00:33:47.900]  我們無論是婚姻或者獨身
[00:33:47.900 --> 00:33:52.060]  其實都是應該懷著一個感恩的心去迎接的
[00:33:52.060 --> 00:33:53.740]  因為我最後總結的時候
[00:33:53.740 --> 00:33:56.460]  你會知道我的取向是什麼
[00:33:56.460 --> 00:33:58.380]  從新約角度而言
[00:33:58.380 --> 00:34:02.060]  單身不但不是迫不得已被動
[00:34:02.060 --> 00:34:04.700]  反而是一項尚好的選擇
[00:34:04.700 --> 00:34:08.060]  今天在教會裡面有很多人是單身的
[00:34:08.060 --> 00:34:10.460]  很多人甚至我可以這麼說
[00:34:10.460 --> 00:34:13.340]  是迫不得已地單身
[00:34:13.340 --> 00:34:15.100]  其實是什麼意思呢?
[00:34:15.100 --> 00:34:19.420]  就是說 有人是很想現在拍拖
[00:34:19.420 --> 00:34:21.100]  很想現在結婚 但是結不成
[00:34:21.100 --> 00:34:23.100]  當然他以後可能會結
[00:34:23.100 --> 00:34:25.420]  但是也有些人很想結婚
[00:34:25.420 --> 00:34:28.300]  結果可能去到最後他還是結不成婚的
[00:34:28.300 --> 00:34:31.100]  你只是看那個數據就已經知道
[00:34:31.100 --> 00:34:33.020]  一定是有些人是結不成婚的
[00:34:33.020 --> 00:34:35.980]  在這樣的情況下 問題就是說
[00:34:35.980 --> 00:34:38.780]  其實新約在講一種福音的喜樂
[00:34:38.780 --> 00:34:41.180]  一種福音的投入
[00:34:41.180 --> 00:34:45.260]  而結婚是為了要服侍上帝
[00:34:45.260 --> 00:34:49.180]  而單身也是為了要服侍上帝
[00:34:49.180 --> 00:34:54.380]  可能對於如果你根本就不是想為上帝而活
[00:34:54.380 --> 00:34:56.060]  這件事對你很難想像
[00:34:56.060 --> 00:34:58.060]  因為我們到現在都有很多人
[00:34:58.060 --> 00:35:00.300]  偶然來教會都會說
[00:35:00.300 --> 00:35:02.380]  我想找一個小組
[00:35:02.380 --> 00:35:04.940]  你可不可以介紹我 差不多同年紀
[00:35:04.940 --> 00:35:10.620]  他們擺明是要來找老公、找老婆
[00:35:10.620 --> 00:35:12.060]  也都很不客氣的
[00:35:12.060 --> 00:35:13.820]  有些同工跟我說
[00:35:13.820 --> 00:35:15.820]  有個人上個星期來
[00:35:15.820 --> 00:35:18.540]  擺明是要找男朋友、女朋友
[00:35:18.540 --> 00:35:21.820]  我們同工可能都在笑
[00:35:21.820 --> 00:35:23.260]  這個都是非常正常的
[00:35:23.260 --> 00:35:25.260]  其實這個是非常不正常的
[00:35:25.260 --> 00:35:27.260]  但是我們很多教會已經開始
[00:35:27.260 --> 00:35:28.540]  變成了一個人的群體
[00:35:28.540 --> 00:35:30.860]  教會不是一個人的群體
[00:35:30.860 --> 00:35:32.860]  教會是以上帝為中心的群體
[00:35:32.860 --> 00:35:34.380]  以上帝為中心的群體
[00:35:34.380 --> 00:35:36.060]  無論你單身、無論你結婚
[00:35:36.060 --> 00:35:37.660]  都是為了上帝
[00:35:37.660 --> 00:35:40.700]  Singleness是為了上帝
[00:35:40.700 --> 00:35:42.460]  結婚也是為了上帝
[00:35:42.460 --> 00:35:43.820]  所以下個星期
[00:35:43.820 --> 00:35:46.860]  或者以後我回來講那個
[00:35:46.860 --> 00:35:49.020]  年輕夫婦的時候你會知道
[00:35:49.020 --> 00:35:51.500]  究竟你在什麼情況之下應該結婚
[00:35:51.500 --> 00:35:53.020]  在什麼情況之下不結婚
[00:35:53.020 --> 00:35:54.300]  其實難過於單身
[00:35:54.300 --> 00:35:55.660]  你會發覺
[00:35:55.660 --> 00:35:57.500]  單身反而簡單一點
[00:35:57.500 --> 00:35:58.860]  從某個角度來說
[00:35:58.860 --> 00:36:02.140]  但是你真的要選擇適合的人結婚
[00:36:02.140 --> 00:36:03.900]  其實是很困難的一件事
[00:36:03.900 --> 00:36:05.180]  但是講起單身
[00:36:05.180 --> 00:36:08.460]  也令我想起其中一個
[00:36:08.460 --> 00:36:10.780]  也有名的牧師John Stock
[00:36:10.780 --> 00:36:13.500]  他很意識地選擇單身
[00:36:13.500 --> 00:36:16.700]  他覺得他所要做的東西
[00:36:16.700 --> 00:36:19.420]  不適合他有一個家庭
[00:36:19.420 --> 00:36:20.380]  或者他
[00:36:20.380 --> 00:36:22.220]  不代表他沒有這個掙扎
[00:36:22.220 --> 00:36:24.700]  不代表他從來沒有想過結婚
[00:36:24.700 --> 00:36:26.860]  但是在整個過程裡面
[00:36:26.860 --> 00:36:29.740]  當他不斷去尋求上帝的時候
[00:36:29.740 --> 00:36:34.140]  他覺得他的感動是要繼續單身
[00:36:34.140 --> 00:36:35.580]  就不是迫不得已的
[00:36:35.580 --> 00:36:39.260]  而是他覺得是上帝對他的呼召
[00:36:39.260 --> 00:36:40.940]  好,到下面那一句
[00:36:40.940 --> 00:36:43.580]  而且從因典的角度來說
[00:36:43.580 --> 00:36:47.980]  結婚與單身是兩種不同的因子
[00:36:47.980 --> 00:36:50.860]  兩種都是好的東西
[00:36:50.860 --> 00:36:52.940]  沒有高下之分
[00:36:52.940 --> 00:36:54.860]  所以不是一個是first class
[00:36:54.860 --> 00:36:55.740]  另一個是second class
[00:36:55.740 --> 00:36:58.780]  重要的是信徒按著神的心意
[00:36:58.780 --> 00:37:01.020]  不是按著你的心意取向
[00:37:01.020 --> 00:37:02.460]  你也要小心一件事
[00:37:02.460 --> 00:37:04.460]  你會說我很想
[00:37:04.460 --> 00:37:06.460]  我很想對付神的心意
[00:37:06.460 --> 00:37:09.420]  如果我不結婚
[00:37:09.420 --> 00:37:13.020]  我會浴火攻心什麼的
[00:37:13.020 --> 00:37:13.580]  不行的
[00:37:13.580 --> 00:37:16.540]  你這些招數是不受的
[00:37:16.540 --> 00:37:19.420]  靠著那一次我因年的凡事都能做
[00:37:19.420 --> 00:37:21.100]  其實你是可以
[00:37:21.100 --> 00:37:23.980]  不過你根本從頭到尾不想馴服上帝
[00:37:23.980 --> 00:37:27.260]  這些東西是不討著上帝的
[00:37:27.260 --> 00:37:31.020]  重要的是信徒要按著神的心意
[00:37:31.020 --> 00:37:34.140]  選擇結婚與單身的道路
[00:37:34.140 --> 00:37:38.780]  這個選擇不是靠著我自己的肉體情慾
[00:37:38.780 --> 00:37:40.300]  就說我想我就去
[00:37:40.300 --> 00:37:42.860]  不想就不想等等
[00:37:42.860 --> 00:37:44.860]  好,總結了
[00:37:44.860 --> 00:37:47.740]  這個就是Marine給我們的形容
[00:37:47.740 --> 00:37:48.540]  我很喜歡的
[00:37:48.540 --> 00:37:51.020]  我覺得她這部分寫得很有吉時
[00:37:51.020 --> 00:37:54.060]  也寫得挺好的
[00:37:54.060 --> 00:37:56.540]  信徒單身重要的意義
[00:37:56.540 --> 00:37:58.060]  從新約的
[00:37:58.060 --> 00:38:01.980]  第一 單身者見證信徒只需要在基督裡
[00:38:01.980 --> 00:38:03.740]  就得到完美的人生
[00:38:03.740 --> 00:38:05.420]  就是令我想起約翰·斯多克
[00:38:05.420 --> 00:38:08.380]  不需要結婚才能成為一個成熟的人
[00:38:08.380 --> 00:38:11.100]  而在教育歷史裡面也有很多
[00:38:11.100 --> 00:38:12.460]  當然有很多結婚的
[00:38:12.460 --> 00:38:14.700]  包括Martin Luther
[00:38:14.700 --> 00:38:19.340]  從一個那個時候去做那些
[00:38:19.340 --> 00:38:21.660]  去那些monk
[00:38:21.660 --> 00:38:26.220]  結果跟另外一個做none
[00:38:26.220 --> 00:38:28.220]  兩個人結婚那是可以的
[00:38:28.220 --> 00:38:31.260]  所以婚姻也不是不好的
[00:38:31.260 --> 00:38:32.300]  John Calvin結婚
[00:38:32.300 --> 00:38:35.180]  但是也有很多人是單身
[00:38:35.180 --> 00:38:37.420]  剛才我說的John Stock是其中一個
[00:38:37.420 --> 00:38:38.940]  就得完美的人生
[00:38:38.940 --> 00:38:40.460]  其實在耶穌基督裡
[00:38:40.460 --> 00:38:41.900]  眾人都是耶穌基督得完美
[00:38:41.900 --> 00:38:42.620]  第二
