
[00:00:00.000 --> 00:00:04.760]  有位美國的牧者叫做George Guthrie
[00:18:14.360 --> 00:18:16.520]  因為我們的和修版
[00:18:16.520 --> 00:18:20.400]  和和合本都是以撒拉
[00:18:20.400 --> 00:18:24.560]  成為信心的描述
[00:18:24.560 --> 00:18:27.920]  他得到這個能力都是撒拉的
[00:18:27.920 --> 00:18:30.240]  但是如果我們看原文的時候
[00:18:30.240 --> 00:18:32.640]  可能我們要斟酌一點了解
[00:18:32.640 --> 00:18:35.800]  因為這裡有些我們要留意的
[00:18:35.800 --> 00:18:38.800]  就是因為這個字
[00:18:38.800 --> 00:18:40.720]  這裡提到是
[00:18:40.720 --> 00:18:45.120]  「恩若信實在自己已過了生育的年齡」
[00:18:45.120 --> 00:18:47.360]  如果我們看看誰是主持
[00:18:47.360 --> 00:18:48.800]  最主要就是說
[00:18:48.800 --> 00:18:52.400]  他能夠在這裡說到是
[00:18:52.400 --> 00:18:54.120]  「還能懷孕」
[00:18:54.120 --> 00:18:57.160]  「懷孕」這個字在原文其實是代表
[00:18:57.160 --> 00:19:01.080]  是將生產的後裔
[00:19:01.080 --> 00:19:04.560]  或者是做爸爸的意思
[00:19:04.560 --> 00:19:08.120]  所以這個用詞往往是男性用的
[00:19:08.120 --> 00:19:11.080]  在很普遍常態來講
[00:19:11.080 --> 00:19:12.440]  這個用法
[00:19:12.440 --> 00:19:15.680]  換言之其實仍然在說阿伯拉罕的信
[00:19:15.680 --> 00:19:18.680]  但是當然經文裡面有提到是撒拉
[00:19:18.680 --> 00:19:20.320]  他是不生育的
[00:19:20.320 --> 00:19:23.640]  他是不能生育的
[00:19:23.640 --> 00:19:25.280]  是說到這樣的處境
[00:19:25.280 --> 00:19:27.120]  然後阿伯拉罕「恩若信」
[00:19:27.120 --> 00:19:32.000]  因為他覺得他相信、他以為神是可信的
[00:19:32.000 --> 00:19:35.760]  以至於他是一個很奇妙的
[00:19:35.760 --> 00:19:36.640]  自己又連路了
[00:19:36.640 --> 00:19:42.240]  這裡說到他好像以死的人
[00:19:42.240 --> 00:19:43.600]  他自己已經連路了
[00:19:43.600 --> 00:19:48.480]  然後太太撒拉又是不能夠懷孕的
[00:19:48.480 --> 00:19:50.760]  這些是不可能的事情
[00:19:50.760 --> 00:19:52.560]  如果你是阿伯拉罕的時候
[00:19:52.560 --> 00:19:57.320]  你說你將來我的後裔就會承受這個地方
[00:19:57.320 --> 00:19:58.240]  地就來了
[00:19:58.240 --> 00:19:59.560]  都不是自己的
[00:19:59.560 --> 00:20:02.160]  現在就說兒子在哪裡
[00:20:02.160 --> 00:20:02.960]  沒有
[00:20:02.960 --> 00:20:04.440]  等等等
[00:20:04.440 --> 00:20:10.240]  阿伯拉罕出來哈蘭的時候是七十五歲
[00:20:10.240 --> 00:20:13.000]  來到這裡大概接近一百歲了
[00:20:13.000 --> 00:20:16.000]  生意撒的時候年紀老了
[00:20:16.000 --> 00:20:17.280]  撒拉九十九歲
[00:20:17.280 --> 00:20:18.680]  比他小一年
[00:20:18.680 --> 00:20:20.240]  這樣的情況
[00:20:20.240 --> 00:20:21.920]  是不可能發生的事情
[00:20:21.920 --> 00:20:23.200]  剛才我的理解
[00:20:23.200 --> 00:20:26.360]  就是說信心是在說阿伯拉罕
[00:20:26.360 --> 00:20:29.200]  因為那個字詞的緣故
[00:20:29.200 --> 00:20:32.000]  以及一般是這樣用法
[00:20:32.000 --> 00:20:34.200]  英文的NIV的版本
[00:20:34.200 --> 00:20:37.120]  以及Net Bible都是這樣翻譯的
[00:20:37.120 --> 00:20:41.920]  即是看為阿伯拉罕是信心的描寫
[00:20:41.920 --> 00:20:43.480]  你想想
[00:20:43.480 --> 00:20:45.080]  人沒有辦法做得到的
[00:20:45.080 --> 00:20:47.560]  是神自己奇妙的工作
[00:20:47.560 --> 00:20:51.160]  所以與其阿伯拉罕說蒙神的呼召
[00:20:51.160 --> 00:20:54.400]  其實真正成就救恩的是神自己
[00:20:54.400 --> 00:20:58.400]  阿伯拉罕只是願意去遵從
[00:20:58.400 --> 00:21:01.200]  這個是令我們很想到
[00:21:01.200 --> 00:21:05.080]  就是一個神自己做奇妙的工作
[00:21:05.080 --> 00:21:06.960]  人願意的時候
[00:21:06.960 --> 00:21:08.720]  我就想起我自己
[00:21:08.720 --> 00:21:12.120]  我都想不到我自己會做牧師在台上
[00:21:12.120 --> 00:21:14.760]  我是一個非常膽怯的人
[00:21:14.760 --> 00:21:17.600]  我經常都覺得自己絕口笨舌
[00:21:17.600 --> 00:21:20.080]  說話嘟嘟嘟的
[00:21:20.080 --> 00:21:23.360]  但是神就這樣叫我做牧者
[00:21:23.360 --> 00:21:25.160]  去分享神的話語
[00:21:25.160 --> 00:21:27.840]  經常要說話
[00:21:27.840 --> 00:21:29.520]  這個是神自己的工作
[00:21:29.520 --> 00:21:32.040]  完全是神自己的工作
[00:21:32.040 --> 00:21:35.520]  抖音姊妹當神呼召你的時候
[00:21:35.520 --> 00:21:38.360]  你看到祂給你一個責任的時候
[00:21:38.360 --> 00:21:42.360]  大家未必好像阿伯拉罕這麼遠的
[00:21:42.360 --> 00:21:43.360]  這些情況
[00:21:43.360 --> 00:21:45.160]  或者怎樣
[00:21:45.160 --> 00:21:47.040]  神總是給你一個使命
[00:21:47.040 --> 00:21:48.560]  有一個照命在裡面
[00:21:48.560 --> 00:21:49.800]  或者在教會裡面的服侍
[00:21:49.800 --> 00:21:52.040]  或者在外面群體的侍奉
[00:21:52.040 --> 00:21:53.880]  又或者同時之間你怎樣
[00:21:53.880 --> 00:21:56.960]  神為什麼擺放你在那裡呢
[00:21:56.960 --> 00:21:59.600]  所以這個值得我們想
[00:21:59.600 --> 00:22:01.040]  說到呢
[00:22:01.040 --> 00:22:02.520]  阿伯拉罕這樣做的時候
[00:22:02.520 --> 00:22:04.720]  這裡就提到
[00:22:04.720 --> 00:22:07.480]  結果神就去賞賜
[00:22:07.480 --> 00:22:08.200]  這個十二節說
[00:22:08.200 --> 00:22:12.040]  所以從一個彷彿已死的人
[00:22:12.040 --> 00:22:13.440]  竟生出子孫
[00:22:13.440 --> 00:22:16.560]  如同天上的星那樣眾多
[00:22:16.560 --> 00:22:19.640]  海裡的沙那樣無數
[00:22:19.640 --> 00:22:21.280]  成為一個很大的對比
[00:22:21.280 --> 00:22:23.000]  一個彷似要死
[00:22:23.000 --> 00:22:24.440]  即是快要死的人
[00:22:24.440 --> 00:22:25.600]  這些年老
[00:22:25.600 --> 00:22:29.120]  竟然間這麼多的子孫
[00:22:29.120 --> 00:22:31.240]  數不完這麼多
[00:22:31.240 --> 00:22:32.320]  其實經文是給我們一個
[00:22:32.320 --> 00:22:34.320]  很大的對比
[00:22:34.320 --> 00:22:36.800]  看到神奇妙的作為
[00:22:36.800 --> 00:22:38.240]  當我們願意的時候
[00:22:38.240 --> 00:22:39.160]  走出去
[00:22:39.160 --> 00:22:40.720]  神就自己工作
[00:22:40.720 --> 00:22:43.240]  是超出你的想像
[00:22:43.240 --> 00:22:44.840]  我們看到那個地
[00:22:44.840 --> 00:22:47.720]  繼續在十三節和十六節
[00:22:47.720 --> 00:22:49.400]  再延伸一下
[00:22:49.400 --> 00:22:51.960]  找到地的地方
[00:22:51.960 --> 00:22:52.720]  我們看看
[00:22:52.720 --> 00:22:54.080]  阿伯拉罕很有信
[00:22:54.080 --> 00:22:55.120]  又遵行
[00:22:55.120 --> 00:22:57.240]  又耐性等候
[00:22:57.240 --> 00:22:58.680]  然後這裡
[00:22:58.680 --> 00:23:00.160]  希伯來書的作者
[00:23:00.160 --> 00:23:02.360]  去註釋這些信是甚麼一回事
[00:23:02.360 --> 00:23:04.640]  讓我們更加深入的去體會
[00:23:04.640 --> 00:23:06.920]  阿伯拉罕他的信是怎樣
[00:23:06.920 --> 00:23:07.680]  第十三節說
[00:23:07.680 --> 00:23:10.400]  這些人是存著信心死的
[00:23:10.400 --> 00:23:12.520]  並沒有得著所應許的
[00:23:12.520 --> 00:23:16.040]  卻從遠處觀望
[00:23:16.040 --> 00:23:19.160]  且歡喜迎接
[00:23:19.160 --> 00:23:21.800]  他們承認自己是
[00:23:21.800 --> 00:23:24.840]  在地上是客裡是寄居的
[00:23:24.840 --> 00:23:26.560]  說者說的人
[00:23:26.560 --> 00:23:30.440]  是表明自己要尋找一個家鄉
[00:23:30.440 --> 00:23:34.200]  他們若想念所離開的家鄉
[00:23:34.200 --> 00:23:36.360]  還有可回去的機會
[00:23:36.360 --> 00:23:39.920]  其實他們所羨慕的是一個更美的家鄉
[00:23:39.920 --> 00:23:42.920]  就是在天上的家鄉
[00:23:42.920 --> 00:23:45.880]  這裡說到
[00:23:45.880 --> 00:23:47.000]  一個人的信神
[00:23:47.000 --> 00:23:48.360]  阿伯拉罕這樣
[00:23:48.360 --> 00:23:49.960]  他不只是一段時間
[00:23:49.960 --> 00:23:50.720]  一生之久
[00:23:50.720 --> 00:23:52.120]  到他死的時候
[00:23:52.120 --> 00:23:53.200]  離開這個世界
[00:23:53.200 --> 00:23:55.120]  仍然持著這個信
[00:23:55.120 --> 00:23:56.040]  不過有一樣東西
[00:23:56.040 --> 00:23:58.600]  信心
[00:23:58.600 --> 00:24:00.280]  我們會知道
[00:24:00.280 --> 00:24:02.000]  當我們面對我們自己的人生
[00:24:02.000 --> 00:24:04.000]  最後的結束的時候
[00:24:04.000 --> 00:24:07.680]  我們都有一個存著信心去離開
[00:24:07.680 --> 00:24:09.480]  我們不要當我們是
[00:24:09.480 --> 00:24:12.360]  甚麼都搞定了的人
[00:24:12.360 --> 00:24:13.200]  很多事情
[00:24:13.200 --> 00:24:15.720]  神給我們的份就是這麼多
[00:24:15.720 --> 00:24:18.280]  你盡量忠心去做
[00:24:18.280 --> 00:24:19.920]  阿伯拉罕就會看到
[00:24:19.920 --> 00:24:21.200]  你看到他
[00:24:21.200 --> 00:24:23.440]  他好像寄居一樣
[00:24:23.440 --> 00:24:25.760]  他承認他自己是一個寄居的
[00:24:25.760 --> 00:24:27.640]  是一個客裡的
[00:24:27.640 --> 00:24:29.440]  但是他不是不認真地過
[00:24:29.440 --> 00:24:30.840]  反而還知道
[00:24:30.840 --> 00:24:33.000]  原來這個客裡最終的那一站
[00:24:33.000 --> 00:24:34.560]  是去到永恆那裡
[00:24:34.560 --> 00:24:36.240]  永恆既然是這麼多的獎賞
[00:24:36.240 --> 00:24:38.680]  今生就要很好的小心
[00:24:38.680 --> 00:24:39.960]  在《彼得傳書》更加說
[00:24:39.960 --> 00:24:42.080]  你們是客裡是寄居的
[00:24:42.080 --> 00:24:42.680]  很好的
[00:24:42.680 --> 00:24:45.800]  就是你不要過一個聖潔的生活
[00:24:45.800 --> 00:24:47.200]  因為將來
[00:24:47.200 --> 00:24:50.320]  是你有後果的
[00:24:50.320 --> 00:24:51.200]  所以有這個
[00:24:51.200 --> 00:24:52.800]  我們會看到同樣
[00:24:52.800 --> 00:24:54.440]  在這一段跟上一段一樣
[00:24:54.440 --> 00:24:55.760]  十三節就說
[00:24:55.760 --> 00:24:57.800]  是面對的時候
[00:24:57.800 --> 00:24:59.680]  沒有甚麼實現的
[00:24:59.680 --> 00:25:02.400]  但是神是使用阿伯拉罕
[00:25:02.400 --> 00:25:04.120]  做了他那一部份
[00:25:04.120 --> 00:25:04.800]  然後
[00:25:04.800 --> 00:25:07.000]  如果我們看到阿伯拉罕
[00:25:07.000 --> 00:25:08.400]  他來到這個地方
[00:25:08.400 --> 00:25:10.120]  然後有兒子了
[00:25:10.120 --> 00:25:14.520]  他然後開始在這個地方贖集
[00:25:14.520 --> 00:25:18.640]  很多事情都未去完滿的成就
[00:25:18.640 --> 00:25:22.040]  但是他能夠憑著信心地離開
[00:25:22.040 --> 00:25:24.000]  我想這個是很不容易
[00:25:24.000 --> 00:25:27.000]  可能我們太過看重自己了
[00:25:27.000 --> 00:25:28.960]  其實神是那個工作
[00:25:28.960 --> 00:25:30.680]  剛才說馬麗信
[00:25:30.680 --> 00:25:33.760]  當他翻譯這些聖經的時候
[00:25:33.760 --> 00:25:36.680]  他經歷都很不容易
[00:25:36.680 --> 00:25:38.760]  一個人這樣
[00:25:38.760 --> 00:25:40.840]  很孤零零地一邊做
[00:25:40.840 --> 00:25:42.640]  然後
[00:25:42.640 --> 00:25:45.880]  他太太也有說到後來他結婚
[00:25:45.880 --> 00:25:47.640]  有一位Mary Morton
[00:25:47.640 --> 00:25:49.200]  在當地的
[00:25:49.200 --> 00:25:52.320]  都是一些外國人在當中生活的
[00:25:52.320 --> 00:25:53.480]  他們結婚
[00:25:53.480 --> 00:25:54.720]  結了婚之後
[00:25:54.720 --> 00:25:56.640]  然後有兒女
[00:25:56.640 --> 00:25:59.600]  但是
[00:25:59.600 --> 00:26:00.840]  這位太太
[00:26:00.840 --> 00:26:03.920]  其實不是跟他很同一個心智
[00:26:03.920 --> 00:26:05.640]  所以
[00:26:05.640 --> 00:26:07.560]  馬麗信有時會表達
[00:26:07.560 --> 00:26:09.360]  在一些信件裏面看到
[00:26:09.360 --> 00:26:12.600]  其實他都真的覺得很難
[00:26:12.600 --> 00:26:14.200]  不知道怎樣做
[00:26:14.200 --> 00:26:18.320]  因為太太又不是很同一個心智
[00:26:18.320 --> 00:26:19.920]  就為他祈禱這樣
[00:26:19.920 --> 00:26:22.120]  後來太太就不舒服了
[00:26:22.120 --> 00:26:26.200]  就要跟兒女回英國
[00:26:26.200 --> 00:26:30.040]  你想想馬麗信也是一個人這樣
[00:26:30.040 --> 00:26:33.120]  很不容易過這些日子
[00:26:33.120 --> 00:26:36.760]  當他自己離開這個世界的時候
[00:26:36.760 --> 00:26:39.720]  他都在中國那裏離世
[00:26:39.720 --> 00:26:41.480]  有些數字統計
[00:26:41.480 --> 00:26:42.840]  當他離開的時候
[00:26:42.840 --> 00:26:44.480]  有得考據的數字
[00:26:44.480 --> 00:26:46.200]  中國人是基督徒的
[00:26:46.200 --> 00:26:48.280]  只有三位
[00:26:48.280 --> 00:26:52.920]  那你說多還是少?
[00:26:52.920 --> 00:26:54.800]  少
[00:26:54.800 --> 00:26:57.400]  但是如果馬麗信
[00:26:57.400 --> 00:26:58.720]  就是神是給他這麼多
[00:26:58.720 --> 00:27:00.200]  那就很開心
[00:27:00.200 --> 00:27:01.400]  如果給我也覺得很開心
[00:27:01.400 --> 00:27:04.320]  原來他有一個生命
[00:27:04.320 --> 00:27:05.680]  但是都少
[00:27:05.680 --> 00:27:06.880]  還有很久很久
[00:27:06.880 --> 00:27:09.080]  神的計劃還有下的人
[00:27:09.080 --> 00:27:11.600]  譬如戴德新等等
[00:27:11.600 --> 00:27:14.880]  很多很多的人一直這樣做
[00:27:14.880 --> 00:27:16.760]  這裡聖經又提到
[00:27:16.760 --> 00:27:19.400]  他說死的時候未見到實現
[00:27:19.400 --> 00:27:21.080]  他們承認自己在地上
[00:27:21.080 --> 00:27:21.840]  但是有一樣東西
[00:27:21.840 --> 00:27:24.160]  他們又有另一個眼界
[00:27:24.160 --> 00:27:27.480]  他們是從遠處的觀望
[00:27:27.480 --> 00:27:29.720]  並且歡喜迎接
[00:27:29.720 --> 00:27:32.040]  就是說這個神的應許
[00:27:32.040 --> 00:27:33.760]  是經常在他心裏面
[00:27:33.760 --> 00:27:35.360]  成為他的動力
[00:27:35.360 --> 00:27:37.760]  以致他怎樣去面對這些艱難
[00:27:37.760 --> 00:27:39.160]  更加有盼望
[00:27:39.160 --> 00:27:40.360]  在神的裏面
[00:27:40.360 --> 00:27:41.520]  所以有兩個眼界
[00:27:41.520 --> 00:27:43.640]  一個是永恆的
[00:27:43.640 --> 00:27:46.360]  一個是目前的
[00:27:46.360 --> 00:27:48.240]  等於兩個的眼界
[00:27:48.240 --> 00:27:49.760]  他就看為這是什麼時期
[00:27:49.760 --> 00:27:51.440]  這個是一個客裏的
[00:27:51.440 --> 00:27:53.680]  承認自己是客裏
[00:27:53.680 --> 00:27:56.600]  經常做客裏是不是很容易過
[00:27:56.600 --> 00:27:58.920]  經常都沒有一個很好的身份
[00:27:58.920 --> 00:28:01.280]  但是原來地上就是一個客裏
[00:28:01.280 --> 00:28:02.720]  如果我們看人生
[00:28:02.720 --> 00:28:03.680]  一個客裏的人生
[00:28:03.680 --> 00:28:05.920]  然後最後去到永恆裏面
[00:28:05.920 --> 00:28:08.560]  這個才是真正的居所
[00:28:08.560 --> 00:28:10.800]  但是很可惜
[00:28:10.800 --> 00:28:12.600]  我們有時會當作
[00:28:12.600 --> 00:28:15.040]  這個地上是我們的家
[00:28:15.040 --> 00:28:16.600]  當然這個是一個家
[00:28:16.600 --> 00:28:19.120]  但是如果你沒有了那個永恆的家鄉
[00:28:19.120 --> 00:28:21.280]  這個更美好的家鄉的時候
[00:28:21.280 --> 00:28:22.880]  我們只是將我們的注意力
[00:28:22.880 --> 00:28:25.360]  我們將我們的精力、時間
[00:28:25.360 --> 00:28:27.840]  擺放在怎樣營造我們今生裏面
[00:28:27.840 --> 00:28:30.720]  滿足我們需要的處境當中
[00:28:30.720 --> 00:28:34.960]  我們就很難接受到神對我們的呼召
[00:28:34.960 --> 00:28:38.640]  唯有當我們看到這個客裏的時候
[00:28:38.640 --> 00:28:40.440]  我們就很好的知道
[00:28:40.440 --> 00:28:42.600]  什麼是真正有價值
[00:28:42.600 --> 00:28:47.000]  以致我們更加懂得怎樣面對現在的處境
[00:28:47.000 --> 00:28:48.800]  這裡講到
[00:28:48.800 --> 00:28:52.600]  就能夠去知道這個客裏
[00:28:52.600 --> 00:28:55.600]  然後這個人生
[00:28:55.600 --> 00:28:59.640]  我們知道切磨一個更美好的家鄉
[00:28:59.640 --> 00:29:01.760]  在天上的家鄉
[00:29:01.760 --> 00:29:05.080]  這裡說這麼有信心的人
[00:29:05.080 --> 00:29:06.600]  神怎樣對他們呢?
[00:29:06.600 --> 00:29:11.160]  神說並不因他們稱為神而覺得羞恥
[00:29:11.160 --> 00:29:13.360]  就是說這班信徒
[00:29:13.360 --> 00:29:14.480]  雖然他們都不是完全
[00:29:14.480 --> 00:29:16.600]  但是因為他們的信的時候
[00:29:16.600 --> 00:29:19.880]  他不會覺得羞恥是成為他們的神
[00:29:19.880 --> 00:29:22.720]  這些這麼有信心的人
[00:29:22.720 --> 00:29:25.040]  當然神也是可信的
[00:29:25.040 --> 00:29:27.760]  這班信徒也不是信錯了
[00:29:27.760 --> 00:29:29.600]  因為神這裡說到
[00:29:29.600 --> 00:29:33.960]  神已經為他們預備了一座城
[00:29:33.960 --> 00:29:36.520]  神很有一個計劃
[00:29:36.520 --> 00:29:40.800]  以致他的信徒對他的信不會落空
[00:29:40.800 --> 00:29:42.600]  不會覺得羞恥
[00:29:42.600 --> 00:29:44.520]  如果我們這樣看的時候
[00:29:44.520 --> 00:29:46.000]  我們就會看看
[00:29:46.000 --> 00:29:49.920]  我們自己怎樣去面對我們的人生
[00:29:49.920 --> 00:29:55.240]  你承不承認我們這一生人是客裏?
[00:29:55.240 --> 00:29:58.480]  有時我們都要在腦裏面轉轉轉
[00:29:58.480 --> 00:30:01.600]  這是我們家 但是不是永遠的家
[00:30:01.600 --> 00:30:03.360]  有一天都會過去
[00:30:03.360 --> 00:30:05.080]  我記得以前在美國
[00:30:05.080 --> 00:30:08.120]  我們三環市報道會的時候
[00:30:08.120 --> 00:30:09.960]  我當時在那邊會友
[00:30:09.960 --> 00:30:13.080]  報道總會有一個國際的聚會
[00:30:13.080 --> 00:30:14.400]  很多牧者都在
[00:30:14.400 --> 00:30:19.400]  當時邀請了一個議會的牧者去講道
[00:30:19.400 --> 00:30:23.920]  這個牧者講得很風趣
[00:30:23.920 --> 00:30:25.080]  很坦誠
[00:30:25.080 --> 00:30:27.720]  他說你們開完會就坐在那裏聽
[00:30:27.720 --> 00:30:29.680]  我就在那裏講
[00:30:29.680 --> 00:30:31.960]  我是比較辛苦的
[00:30:31.960 --> 00:30:33.720]  他講了一件事我很記得的
[00:30:33.720 --> 00:30:34.800]  他講了多少個經文呢?
[00:30:34.800 --> 00:30:36.000]  我不是說多少個經文
[00:30:36.000 --> 00:30:38.400]  但是應該是講兩字的經文
[00:30:38.400 --> 00:30:40.200]  所以非常印象深刻
[00:30:40.200 --> 00:30:42.720]  他是有很多深入的解釋
[00:30:42.720 --> 00:30:44.840]  但是他講了一件事
[00:30:44.840 --> 00:30:47.480]  他說我現在在這個地方
[00:30:47.480 --> 00:30:49.120]  非常好 有人接待我
[00:30:49.120 --> 00:30:52.280]  很舒服令到我又有吃又有住
[00:30:52.280 --> 00:30:55.800]  不過我想快點回家
[00:30:55.800 --> 00:30:58.200]  就是不及我的家
[00:30:58.200 --> 00:31:00.920]  就是一個羨慕的地方
[00:31:00.920 --> 00:31:04.200]  以至到我們找那裏為總則
[00:31:04.200 --> 00:31:05.320]  是過我們的人生
[00:31:05.320 --> 00:31:08.520]  這個是非常重要的
[00:31:08.520 --> 00:31:11.120]  或者這段經文我們看過
[00:31:11.120 --> 00:31:15.800]  你會不會覺得更加美
[00:31:15.800 --> 00:31:19.200]  更加好的一個家
[00:31:19.200 --> 00:31:21.240]  是否值得這麼羨慕呢?
[00:31:21.240 --> 00:31:24.320]  那你可能會覺得不切實際
[00:31:24.320 --> 00:31:26.040]  遙不可及的事
[00:31:26.040 --> 00:31:28.480]  是不是?你可能會這樣覺得
[00:31:28.480 --> 00:31:30.960]  今生的事這麼重要
[00:31:30.960 --> 00:31:35.040]  我們可能成為了我們最主要的助力
[00:31:35.040 --> 00:31:37.080]  我們難免會這樣講 這樣看
[00:31:37.080 --> 00:31:39.760]  但是我們看回阿巴拉罕的人生
[00:31:39.760 --> 00:31:42.480]  當他接受了神的呼召的時候
[00:31:42.480 --> 00:31:44.760]  他就願意跟從
[00:31:44.760 --> 00:31:46.960]  那些不容易的生活
[00:31:46.960 --> 00:31:51.640]  環境一定是不完美的
[00:31:51.640 --> 00:31:53.840]  但是神給我們這個永恆的盼望
[00:31:53.840 --> 00:31:54.960]  這是很重要的
[00:31:54.960 --> 00:31:57.600]  是推動阿巴拉罕繼續在那個地方
[00:31:57.600 --> 00:32:00.840]  繼續完成神給他的使命
[00:32:00.840 --> 00:32:06.520]  在《創世紀》一段很難過的經文就是
[00:32:06.520 --> 00:32:09.240]  薩拉離開這個世界
[00:32:09.240 --> 00:32:13.320]  苗仔阿巴拉罕非常憂傷對著太太
[00:32:13.320 --> 00:32:14.680]  但是他做了一件事
[00:32:14.680 --> 00:32:18.760]  就是當地的人買了一個洞
[00:32:18.760 --> 00:32:25.280]  一些田撞來安葬薩拉墳地的地方
[00:32:25.280 --> 00:32:27.080]  沒有說很哀傷
[00:32:27.080 --> 00:32:28.000]  阿巴拉罕很哀傷
[00:32:28.000 --> 00:32:31.640]  但是他看到神給他有人生的照明
[00:32:31.640 --> 00:32:36.920]  而這塊地就成為了他第一個產業
[00:32:36.920 --> 00:32:40.840]  就是說會員之神的計劃開展了
[00:32:40.840 --> 00:32:44.960]  他的生命就是這樣被神所使用
[00:32:44.960 --> 00:32:47.520]  然後阿巴拉罕繼續
[00:32:47.520 --> 00:32:49.400]  他就過他的生活
[00:32:49.400 --> 00:32:53.320]  繼續完成神給他的生命的使命
[00:32:53.320 --> 00:32:55.680]  今天我想我們也要想一想
[00:32:55.680 --> 00:32:58.800]  我們的生命是不是這樣擺放呢
[00:32:58.800 --> 00:33:02.120]  以致能夠有永恆的眼界
[00:33:02.120 --> 00:33:04.600]  在這個寄居的地方
[00:33:04.600 --> 00:33:07.200]  我們活得有精彩
[00:33:07.200 --> 00:33:08.640]  神給我們的照明
[00:33:08.640 --> 00:33:11.080]  我們能夠完成
[00:33:11.080 --> 00:33:13.280]  或者剛才我問大家一個問題
[00:33:13.280 --> 00:33:16.760]  你願不願意將你的生命交給神呢
[00:33:16.760 --> 00:33:20.600]  神說給你人生的照明去
[00:33:20.600 --> 00:33:23.360]  阿巴拉罕是一些戰亂的地方
[00:33:23.360 --> 00:33:25.880]  阿巴拉罕是一些不知什麼的地方
[00:33:25.880 --> 00:33:27.520]  你很害怕的地方
[00:33:27.520 --> 00:33:29.880]  但是如果這是神呼召的時候
[00:33:29.880 --> 00:33:32.200]  你有沒有阿巴拉罕的信呢
[00:33:32.200 --> 00:33:35.800]  阿巴拉罕的兒子是承受這個產業
[00:33:35.800 --> 00:33:37.320]  但是聖經也說到
[00:33:37.320 --> 00:33:40.120]  我們在光明中同得產業
[00:33:40.120 --> 00:33:44.080]  一樣有這個永恆的福樂給了我們
[00:33:44.080 --> 00:33:47.000]  但是今生我們有什麼眼界呢
[00:33:47.000 --> 00:33:50.320]  昨天有一個神學生聚會
[00:33:50.320 --> 00:33:52.480]  他們「委身願意學神」的話語
[00:33:52.480 --> 00:33:54.560]  我們一起去分享
[00:33:54.560 --> 00:33:57.160]  其中一位姐妹令我很深刻
[00:33:57.160 --> 00:33:58.320]  也很欣賞
[00:33:58.320 --> 00:33:59.920]  她說她一邊要做工
[00:33:59.920 --> 00:34:04.280]  但是一邊讀神學
[00:34:04.280 --> 00:34:10.160]  是半時間的神學
[00:34:10.160 --> 00:34:12.560]  她說她要做工很累的
[00:34:12.560 --> 00:34:14.200]  但是她也不是擔心這些東西
[00:34:14.200 --> 00:34:16.800]  她擔心未必能夠完成這個課程
[00:34:16.800 --> 00:34:17.880]  為什麼呢
[00:34:17.880 --> 00:34:19.080]  因為她要去公幹
[00:34:19.080 --> 00:34:20.880]  有時候你公幹了
[00:34:20.880 --> 00:34:25.000]  如果不能夠滿足八成的出席率
[00:34:25.000 --> 00:34:28.800]  這科就不可以畢業的
[00:34:28.800 --> 00:34:31.080]  有一次她要去公幹的時候
[00:34:31.080 --> 00:34:32.240]  就慘了
[00:34:32.240 --> 00:34:33.400]  怎麼辦呢
[00:34:33.400 --> 00:34:34.440]  誰知道老師說
[00:34:34.440 --> 00:34:35.240]  我也有些事
[00:34:35.240 --> 00:34:37.880]  我們不如取消這個課
[00:34:37.880 --> 00:34:39.680]  她很開心
[00:34:39.680 --> 00:34:41.400]  為什麼她要讀神學呢
[00:34:41.400 --> 00:34:43.520]  其實原因是她想傳福音
[00:34:43.520 --> 00:34:46.120]  因為我們知道三福的訓練
[00:34:46.120 --> 00:34:48.640]  她是一個訓練的隊長
[00:34:48.640 --> 00:34:51.400]  有時候有些慕道的朋友
[00:34:51.400 --> 00:34:53.360]  可能問一些問題她也未必會回答
[00:34:53.360 --> 00:34:54.840]  她希望充實自己
[00:34:54.840 --> 00:34:55.880]  讀完神學
[00:34:55.880 --> 00:34:58.120]  就更加能夠為主於工作
[00:34:58.120 --> 00:34:59.320]  是艱難的
[00:34:59.320 --> 00:35:00.880]  但是看到永恆的價值的時候
[00:35:00.880 --> 00:35:03.000]  我們就願意擺上
[00:35:03.000 --> 00:35:04.520]  願意我們一起學習
[00:35:04.520 --> 00:35:06.440]  學習阿伯拉香的信
[00:35:06.440 --> 00:35:08.800]  我們一起禱告
[00:35:08.800 --> 00:35:10.640]  天父我們也要多謝你
[00:35:10.640 --> 00:35:12.000]  我們的生命
[00:35:12.000 --> 00:35:15.200]  我們願意去跟隨你在我們的旨意
[00:35:15.200 --> 00:35:18.480]  我們能夠在你的恩典裡面能夠成就
[00:35:18.480 --> 00:35:21.520]  求主你教導我們更加的憑信
[00:35:21.520 --> 00:35:23.800]  我們踏出我們人生的一步
[00:35:23.800 --> 00:35:25.840]  以致有給你所使用
[00:35:25.840 --> 00:35:26.720]  我們這樣的祈禱
[00:35:26.720 --> 00:35:28.280]  奉旨是蘇基督的名
[00:35:28.280 --> 00:35:29.000]  阿們
