
[00:00:00.000 --> 00:00:06.380]  這段時間大家可能都聽過DBS的查經、讀經的方式
[00:20:07.040 --> 00:20:09.040]  不值得救
[00:20:09.040 --> 00:20:11.040]  嘗試都不值得
[00:20:11.040 --> 00:20:15.040]  我要遠離這個城市
[00:20:15.040 --> 00:20:17.040]  不讓神有機會
[00:20:17.040 --> 00:20:19.040]  施行他的憐憫
[00:20:19.040 --> 00:20:21.040]  不知道你認不認同
[00:20:21.040 --> 00:20:23.040]  若拿僭越了神的
[00:20:23.040 --> 00:20:28.040]  審判的一個權利
[00:20:28.040 --> 00:20:31.040]  聖經裏面怎樣說呢
[00:20:31.040 --> 00:20:33.040]  讓大家一起看一段經文
[00:20:33.040 --> 00:20:37.040]  舊約裏面審判的權利
[00:20:37.040 --> 00:20:38.040]  在神裏面
[00:20:38.040 --> 00:20:39.040]  新約呢
[00:20:39.040 --> 00:20:41.040]  現在我們活在這個世代裏面
[00:20:41.040 --> 00:20:43.040]  有些經文在約翰福音
[00:20:43.040 --> 00:20:45.040]  五章二十二節
[00:20:45.040 --> 00:20:46.040]  我們一起看一下
[00:20:46.040 --> 00:20:48.040]  約翰福音五章二十二節
[00:20:53.040 --> 00:20:55.040]  找經的時候我讀給大家聽
[00:20:55.040 --> 00:20:58.040]  父不審判什麽人
[00:20:58.040 --> 00:21:00.040]  乃將審判的事
[00:21:00.040 --> 00:21:02.040]  傳教於子
[00:21:02.040 --> 00:21:05.040]  這個子就是指耶穌
[00:21:05.040 --> 00:21:07.040]  不用說出來
[00:21:07.040 --> 00:21:09.040]  跟著馬太福音
[00:21:09.040 --> 00:21:10.040]  十六章二十七節那裏說
[00:21:10.040 --> 00:21:13.040]  人子在他父的榮耀裏
[00:21:13.040 --> 00:21:15.040]  同著重天事降臨
[00:21:15.040 --> 00:21:16.040]  那時候
[00:21:16.040 --> 00:21:18.040]  他要照各人的行為
[00:21:18.040 --> 00:21:20.040]  報應各人
[00:21:20.040 --> 00:21:22.040]  在羅馬書二章十六節那裏說
[00:21:22.040 --> 00:21:27.040]  周師臣即耶穌基督審判人
[00:21:27.040 --> 00:21:29.040]  隱蔽時的日子
[00:21:29.040 --> 00:21:32.040]  照著我的福音所言
[00:21:32.040 --> 00:21:35.040]  這裏新約裏面耶穌說
[00:21:35.040 --> 00:21:37.040]  羅馬書裏面保羅說
[00:21:37.040 --> 00:21:41.040]  審判的權不是在人身上
[00:21:41.040 --> 00:21:44.040]  在耶穌身上
[00:21:44.040 --> 00:21:47.040]  耶穌說將來他會報應各人
[00:21:47.040 --> 00:21:49.040]  將來
[00:21:49.040 --> 00:21:50.040]  臨在的時候
[00:21:50.040 --> 00:21:52.040]  他要報應各人
[00:21:52.040 --> 00:21:56.040]  這是神的公義
[00:21:56.040 --> 00:21:57.040]  還有
[00:21:57.040 --> 00:22:00.040]  隱蔽的事
[00:22:00.040 --> 00:22:05.040]  神都要審判
[00:22:05.040 --> 00:22:07.040]  什麼叫隱蔽的事
[00:22:07.040 --> 00:22:09.040]  你不知道的事
[00:22:09.040 --> 00:22:12.040]  你有沒有一些事
[00:22:12.040 --> 00:22:13.040]  我不知道的
[00:22:13.040 --> 00:22:14.040]  很多
[00:22:14.040 --> 00:22:16.040]  有沒有一些事
[00:22:16.040 --> 00:22:19.040]  你最親近的人都不知道的
[00:22:19.040 --> 00:22:21.040]  我相信都有
[00:22:21.040 --> 00:22:24.040]  神都要審判
[00:22:24.040 --> 00:22:25.040]  人是這樣
[00:22:25.040 --> 00:22:27.040]  再拉闊一點
[00:22:27.040 --> 00:22:29.040]  一個民族
[00:22:29.040 --> 00:22:30.040]  一個國家
[00:22:30.040 --> 00:22:32.040]  是不是都是這樣
[00:22:32.040 --> 00:22:34.040]  因為裏面都是有人
[00:22:34.040 --> 00:22:36.040]  所以每一個人
[00:22:36.040 --> 00:22:39.040]  我們都要面對神的審判
[00:22:39.040 --> 00:22:43.040]  所以今天我們要留意
[00:22:43.040 --> 00:22:47.040]  第一個要活出上帝憐憫
[00:22:47.040 --> 00:22:50.040]  就是警醒自己
[00:22:50.040 --> 00:22:53.040]  不要去審判人
[00:22:53.040 --> 00:22:57.040]  因為這是僭越了神的權力
[00:22:57.040 --> 00:22:59.040]  有一個形容詞
[00:22:59.040 --> 00:23:01.040]  相信大家都會很容易記得
[00:23:01.040 --> 00:23:03.040]  就是論斷
[00:23:03.040 --> 00:23:05.040]  不要去論斷
[00:23:05.040 --> 00:23:06.040]  為什麼呢
[00:23:06.040 --> 00:23:09.040]  因為論斷是有審判
[00:23:09.040 --> 00:23:10.040]  裁決
[00:23:10.040 --> 00:23:15.040]  判罪的意思
[00:23:15.040 --> 00:23:17.040]  在萊瑪書二章一節裏說
[00:23:17.040 --> 00:23:19.040]  你這論斷人的
[00:23:19.040 --> 00:23:21.040]  無論你是誰
[00:23:21.040 --> 00:23:23.040]  也無可推諉
[00:23:23.040 --> 00:23:25.040]  你在什麼事上論斷人
[00:23:25.040 --> 00:23:29.040]  就在什麼事上定自己的罪
[00:23:29.040 --> 00:23:32.040]  論斷別人的時候
[00:23:32.040 --> 00:23:33.040]  他這裏說
[00:23:33.040 --> 00:23:35.040]  定了自己的罪
[00:23:35.040 --> 00:23:37.040]  我看的時候怎麼解釋呢
[00:23:37.040 --> 00:23:40.040]  論斷這麼嚴重
[00:23:40.040 --> 00:23:41.040]  定自己的罪什麼原因呢
[00:23:41.040 --> 00:23:43.040]  後面就說
[00:23:43.040 --> 00:23:45.040]  因你這論斷人的
[00:23:45.040 --> 00:23:47.040]  自己所行
[00:23:47.040 --> 00:23:49.040]  卻和別人一樣
[00:23:49.040 --> 00:23:51.040]  所以論斷
[00:23:51.040 --> 00:23:54.040]  其實也是一個罪
[00:23:54.040 --> 00:23:56.040]  僭越了神
[00:23:56.040 --> 00:23:58.040]  當然是罪
[00:23:58.040 --> 00:24:02.040]  這裏有一個警醒的地方
[00:24:02.040 --> 00:24:05.040]  原來保羅這樣提醒
[00:24:05.040 --> 00:24:07.040]  就是不要這樣做
[00:24:07.040 --> 00:24:11.040]  因為你這樣去論斷他
[00:24:11.040 --> 00:24:14.040]  你說他論斷別人
[00:24:14.040 --> 00:24:18.040]  但你自己也在論斷別人
[00:24:18.040 --> 00:24:20.040]  其實這裏是有灰色的
[00:24:20.040 --> 00:24:25.040]  因為很難有一個定案
[00:24:25.040 --> 00:24:27.040]  這是一個警醒的地方
[00:24:27.040 --> 00:24:28.040]  提醒自己
[00:24:28.040 --> 00:24:30.040]  不要讓自己跌入
[00:24:30.040 --> 00:24:33.040]  論斷的狀況裏面
[00:24:33.040 --> 00:24:35.040]  當你論斷別人的時候
[00:24:35.040 --> 00:24:39.040]  你就會被論斷
[00:24:39.040 --> 00:24:41.040]  陶家呼音六章三十一節這樣說
[00:24:41.040 --> 00:24:43.040]  你們不要論斷人
[00:24:43.040 --> 00:24:45.040]  就不被論斷
[00:24:45.040 --> 00:24:47.040]  你怎麼對我
[00:24:47.040 --> 00:24:49.040]  我怎麼對你
[00:24:49.040 --> 00:24:50.040]  你怎麼對人
[00:24:50.040 --> 00:24:52.040]  人家怎麼對你
[00:24:52.040 --> 00:24:53.040]  不過說到這裏的時候
[00:24:53.040 --> 00:24:56.040]  不知道大家會不會體會多一點
[00:24:56.040 --> 00:24:58.040]  為什麼有些時候
[00:24:58.040 --> 00:25:00.040]  人際的互動裏面
[00:25:00.040 --> 00:25:03.040]  在和人什麼場景都好
[00:25:03.040 --> 00:25:06.040]  透過社交的媒體也好
[00:25:06.040 --> 00:25:08.040]  面對面也好
[00:25:08.040 --> 00:25:10.040]  大家會初時口角
[00:25:10.040 --> 00:25:12.040]  繼而拍枱
[00:25:12.040 --> 00:25:14.040]  然後離開
[00:25:14.040 --> 00:25:16.040]  然後unfriend你
[00:25:16.040 --> 00:25:18.040]  很多原因
[00:25:18.040 --> 00:25:20.040]  不過我看其中一個
[00:25:20.040 --> 00:25:22.040]  相信也是一個很主要的原因
[00:25:22.040 --> 00:25:25.040]  中間有論斷
[00:25:25.040 --> 00:25:28.040]  論斷的定義有判罪
[00:25:28.040 --> 00:25:29.040]  講得具體一點
[00:25:29.040 --> 00:25:30.040]  講得容易一點明白
[00:25:30.040 --> 00:25:33.040]  就是你冤枉我
[00:25:33.040 --> 00:25:34.040]  人家冤枉你
[00:25:34.040 --> 00:25:35.040]  你覺得沒所謂
[00:25:35.040 --> 00:25:37.040]  你就冤枉
[00:25:37.040 --> 00:25:39.040]  恭喜你
[00:25:39.040 --> 00:25:41.040]  但很多時候
[00:25:41.040 --> 00:25:42.040]  人家冤枉你
[00:25:42.040 --> 00:25:44.040]  你就會起火
[00:25:44.040 --> 00:25:46.040]  起火的時候
[00:25:46.040 --> 00:25:47.040]  你的情操
[00:25:47.040 --> 00:25:49.040]  可能也保持住
[00:25:49.040 --> 00:25:51.040]  不過你的防衛心就會強
[00:25:51.040 --> 00:25:54.040]  你的說話有骨
[00:25:54.040 --> 00:25:56.040]  你會諷刺
[00:25:56.040 --> 00:25:58.040]  你會串他
[00:25:58.040 --> 00:25:59.040]  會不會
[00:25:59.040 --> 00:26:01.040]  你說這也不是論斷
[00:26:01.040 --> 00:26:03.040]  我也沒有定他罪
[00:26:03.040 --> 00:26:05.040]  我會敬他
[00:26:05.040 --> 00:26:07.040]  但你怎樣對待人
[00:26:07.040 --> 00:26:09.040]  人家又怎樣對待你
[00:26:09.040 --> 00:26:11.040]  他又會這樣回應你的時候
[00:26:11.040 --> 00:26:13.040]  還有沒有商量
[00:26:13.040 --> 00:26:15.040]  沒有商量
[00:26:15.040 --> 00:26:16.040]  那就離開
[00:26:16.040 --> 00:26:17.040]  離開之後
[00:26:17.040 --> 00:26:19.040]  有沒有憐憫他
[00:26:19.040 --> 00:26:21.040]  沒有了
[00:26:21.040 --> 00:26:22.040]  這樣的邏輯
[00:26:22.040 --> 00:26:24.040]  所以第一個
[00:26:24.040 --> 00:26:26.040]  很想提醒的是
[00:26:26.040 --> 00:26:28.040]  這個是自我的檢視
[00:26:28.040 --> 00:26:30.040]  我要活出上帝的憐憫
[00:26:30.040 --> 00:26:32.040]  憐憫對象是人
[00:26:32.040 --> 00:26:34.040]  所以要留意
[00:26:34.040 --> 00:26:36.040]  不要讓你的判斷
[00:26:36.040 --> 00:26:39.040]  跌入論斷的行程裏面
[00:26:39.040 --> 00:26:41.040]  因為這樣
[00:26:41.040 --> 00:26:44.040]  其實真的很難可以憐憫人
[00:26:44.040 --> 00:26:51.040]  耶穌有一個例子
[00:26:51.040 --> 00:26:54.040]  耶穌在面對
[00:26:54.040 --> 00:26:57.040]  行淫時被捉的人
[00:26:57.040 --> 00:27:01.040]  的經歷裏面
[00:27:01.040 --> 00:27:03.040]  大家有沒有印象
[00:27:03.040 --> 00:27:05.040]  事件就是這樣的
[00:27:05.040 --> 00:27:06.040]  一早
[00:27:06.040 --> 00:27:09.040]  法利賽人捉了一個婦人
[00:27:09.040 --> 00:27:11.040]  跟耶穌說
[00:27:11.040 --> 00:27:13.040]  她是行淫時被捉的
[00:27:13.040 --> 00:27:15.040]  現在
[00:27:15.040 --> 00:27:17.040]  帶來耶穌面前
[00:27:17.040 --> 00:27:18.040]  問耶穌
[00:27:18.040 --> 00:27:20.040]  我們是不是要用石頭扔死她
[00:27:20.040 --> 00:27:22.040]  你會怎樣做
[00:27:22.040 --> 00:27:26.040]  耶穌接著怎樣
[00:27:26.040 --> 00:27:28.040]  耶穌沒有直接回應他
[00:27:28.040 --> 00:27:30.040]  在地上畫字
[00:27:30.040 --> 00:27:32.040]  畫什麼呢
[00:27:32.040 --> 00:27:34.040]  沒什麼的
[00:27:34.040 --> 00:27:36.040]  只是畫畫
[00:27:36.040 --> 00:27:38.040]  或者是想想
[00:27:38.040 --> 00:27:40.040]  怎樣對應他們
[00:27:40.040 --> 00:27:42.040]  想想這個女人是不是要扔死她
[00:27:42.040 --> 00:27:44.040]  有些人說
[00:27:44.040 --> 00:27:46.040]  耶穌在畫字
[00:27:46.040 --> 00:27:48.040]  不是隨便畫的
[00:27:48.040 --> 00:27:50.040]  他在寫
[00:27:50.040 --> 00:27:52.040]  論斷人
[00:27:52.040 --> 00:27:54.040]  類似這些
[00:27:54.040 --> 00:27:56.040]  寫那些人
[00:27:56.040 --> 00:27:58.040]  捉那個婦人來
[00:27:58.040 --> 00:28:00.040]  那些人的罪行
[00:28:00.040 --> 00:28:02.040]  他們作假見證
[00:28:02.040 --> 00:28:03.040]  來陷害人
[00:28:03.040 --> 00:28:04.040]  這裏不知道的
[00:28:04.040 --> 00:28:05.040]  只是估計
[00:28:05.040 --> 00:28:07.040]  我看一些
[00:28:07.040 --> 00:28:08.040]  《釋經》的資料
[00:28:08.040 --> 00:28:10.040]  其實耶穌在寫他們的罪行
[00:28:10.040 --> 00:28:12.040]  所以
[00:28:12.040 --> 00:28:14.040]  那些人
[00:28:14.040 --> 00:28:16.040]  自己自成
[00:28:16.040 --> 00:28:18.040]  發覺自己也有罪
[00:28:18.040 --> 00:28:19.040]  之後耶穌就說
[00:28:19.040 --> 00:28:20.040]  誰沒有罪
[00:28:20.040 --> 00:28:21.040]  你就扔了他
[00:28:21.040 --> 00:28:23.040]  然後一個一個
[00:28:23.040 --> 00:28:25.040]  從大到小離開
[00:28:25.040 --> 00:28:27.040]  不是那麼神奇
[00:28:27.040 --> 00:28:29.040]  不是他覺得自己有罪
[00:28:29.040 --> 00:28:31.040]  其實我也接受
[00:28:31.040 --> 00:28:33.040]  這個推論
[00:28:33.040 --> 00:28:35.040]  耶穌在說
[00:28:35.040 --> 00:28:37.040]  他們的罪行
[00:28:37.040 --> 00:28:39.040]  而他們看到
[00:28:39.040 --> 00:28:41.040]  他們自己知道
[00:28:41.040 --> 00:28:43.040]  他們就離開
[00:28:43.040 --> 00:28:45.040]  耶穌對這個婦人
[00:28:45.040 --> 00:28:47.040]  的判斷
[00:28:47.040 --> 00:28:49.040]  就是
[00:28:49.040 --> 00:28:51.040]  她是
[00:28:51.040 --> 00:28:53.040]  有些
[00:28:53.040 --> 00:28:55.040]  被冤枉的成份
[00:28:55.040 --> 00:28:57.040]  這裏也是聖經沒有說
[00:28:57.040 --> 00:28:59.040]  這也是我們推論解釋
[00:28:59.040 --> 00:29:01.040]  為什麼呢
[00:29:01.040 --> 00:29:03.040]  因為其實有很多疑點
[00:29:03.040 --> 00:29:05.040]  行淫事後被捉
[00:29:05.040 --> 00:29:07.040]  行淫
[00:29:07.040 --> 00:29:09.040]  一個人可以嗎?
[00:29:09.040 --> 00:29:11.040]  基本上是兩個人的
[00:29:11.040 --> 00:29:13.040]  為什麼捉一個女的而不捉一個男的呢?
[00:29:13.040 --> 00:29:15.040]  神那麼早就捉到了
[00:29:15.040 --> 00:29:17.040]  那麼有預謀的?
[00:29:17.040 --> 00:29:19.040]  那麼有計劃的?
[00:29:19.040 --> 00:29:21.040]  其實耶穌看穿了
[00:29:21.040 --> 00:29:23.040]  那些人背後的動機
[00:29:23.040 --> 00:29:25.040]  聖經也說得很清楚
[00:29:25.040 --> 00:29:27.040]  人想捉打病
[00:29:27.040 --> 00:29:29.040]  捉耶穌的打病
[00:29:29.040 --> 00:29:31.040]  所以這些資訊
[00:29:31.040 --> 00:29:33.040]  這些訊息
[00:29:33.040 --> 00:29:35.040]  讓耶穌有一個判斷
[00:29:35.040 --> 00:29:37.040]  行淫其實是死罪
[00:29:37.040 --> 00:29:39.040]  按照律法
[00:29:39.040 --> 00:29:41.040]  不過耶穌就說
[00:29:41.040 --> 00:29:43.040]  問這個婦人那些人在哪裏
[00:29:43.040 --> 00:29:45.040]  婦人就說沒有
[00:29:45.040 --> 00:29:47.040]  沒有人定我的罪
[00:29:47.040 --> 00:29:49.040]  耶穌有沒有定她的罪呢?
[00:29:49.040 --> 00:29:51.040]  耶穌說我也不定你的罪
[00:29:51.040 --> 00:29:53.040]  你離開吧
[00:29:53.040 --> 00:29:55.040]  以後不要再犯
[00:29:55.040 --> 00:29:57.040]  從這裏看到
[00:29:57.040 --> 00:29:59.040]  耶穌活出一個榜樣
[00:29:59.040 --> 00:30:01.040]  祂的判斷
[00:30:01.040 --> 00:30:03.040]  祂對這個婦人的罪
[00:30:03.040 --> 00:30:05.040]  其實有判斷不要再犯
[00:30:05.040 --> 00:30:07.040]  但是祂沒有定她的罪
[00:30:07.040 --> 00:30:09.040]  祂看穿了
[00:30:09.040 --> 00:30:11.040]  整件事背後
[00:30:11.040 --> 00:30:13.040]  不是那麼簡單
[00:30:13.040 --> 00:30:17.040]  所以我的體會就是
[00:30:17.040 --> 00:30:19.040]  判斷與論斷
[00:30:19.040 --> 00:30:21.040]  其實中間有一些
[00:30:21.040 --> 00:30:23.040]  灰色的地方
[00:30:23.040 --> 00:30:25.040]  很難講得清楚
[00:30:25.040 --> 00:30:27.040]  明白
[00:30:27.040 --> 00:30:29.040]  但是我們需要警醒
[00:30:29.040 --> 00:30:31.040]  不要因為不論斷
[00:30:31.040 --> 00:30:33.040]  論斷講得那麼嚴重
[00:30:33.040 --> 00:30:35.040]  又犯罪又被論斷
[00:30:35.040 --> 00:30:37.040]  又定人罪自己又被定罪
[00:30:37.040 --> 00:30:39.040]  那我以後就怎樣
[00:30:39.040 --> 00:30:41.040]  用拉鏈拉住罪
[00:30:41.040 --> 00:30:43.040]  不要講那麼多
[00:30:43.040 --> 00:30:45.040]  不要那麼多評論
[00:30:45.040 --> 00:30:47.040]  對不對
[00:30:47.040 --> 00:30:49.040]  問我的意見沒有
[00:30:49.040 --> 00:30:51.040]  最好問朱sir的意見
[00:30:51.040 --> 00:30:53.040]  有什麼問題
[00:30:53.040 --> 00:30:55.040]  問朱sir
[00:30:55.040 --> 00:30:57.040]  拋個球給他
[00:30:57.040 --> 00:30:59.040]  你就不需要面對
[00:30:59.040 --> 00:31:01.040]  我覺得
[00:31:01.040 --> 00:31:03.040]  都不對的
[00:31:03.040 --> 00:31:05.040]  我們要作出明智的判斷
[00:31:05.040 --> 00:31:07.040]  在這個
[00:31:07.040 --> 00:31:09.040]  特別在這個世代裏
[00:31:09.040 --> 00:31:11.040]  哥倫多前書
[00:31:11.040 --> 00:31:13.040]  十四章二十九節
[00:31:13.040 --> 00:31:15.040]  出也出不到
[00:31:15.040 --> 00:31:17.040]  至於作先知講道的
[00:31:17.040 --> 00:31:19.040]  只好
[00:31:19.040 --> 00:31:21.040]  兩個人或三個人
[00:31:21.040 --> 00:31:23.040]  其餘的就當
[00:31:23.040 --> 00:31:25.040]  神思明辨
[00:31:25.040 --> 00:31:27.040]  在另一段經文
[00:31:27.040 --> 00:31:29.040]  二忽所書十五章
[00:31:29.040 --> 00:31:31.040]  十七節
[00:31:31.040 --> 00:31:33.040]  你們要謹慎行事
[00:31:33.040 --> 00:31:35.040]  不要像愚昧人
[00:31:35.040 --> 00:31:37.040]  當像智慧人要愛惜光陰
[00:31:37.040 --> 00:31:39.040]  因為嚴謹的世代邪惡
[00:31:39.040 --> 00:31:41.040]  不要作糊塗人
[00:31:41.040 --> 00:31:43.040]  要明白主的旨意如何
[00:31:45.040 --> 00:31:47.040]  我們要作出明智的判斷
[00:31:47.040 --> 00:31:49.040]  是很重要
[00:31:49.040 --> 00:31:51.040]  我相信糊塗人
[00:31:51.040 --> 00:31:53.040]  就是糊塗塗
[00:31:53.040 --> 00:31:55.040]  你說什麼就什麼
[00:31:55.040 --> 00:31:57.040]  人說的
[00:31:57.040 --> 00:31:59.040]  人說的包括現在的媒體
[00:31:59.040 --> 00:32:01.040]  有不同的媒體
[00:32:01.040 --> 00:32:03.040]  不同的資訊
[00:32:03.040 --> 00:32:05.040]  不同的人在說話
[00:32:05.040 --> 00:32:09.040]  你什麼時候會形容他糊塗
[00:32:09.040 --> 00:32:11.040]  就是你覺得他不清楚
[00:32:11.040 --> 00:32:13.040]  沒有做一個明智的判斷
[00:32:15.040 --> 00:32:17.040]  這個判斷
[00:32:17.040 --> 00:32:19.040]  不僅是對世界的資訊
[00:32:19.040 --> 00:32:21.040]  我們要判斷
[00:32:21.040 --> 00:32:23.040]  這裡說
[00:32:23.040 --> 00:32:25.040]  先知講道
[00:32:25.040 --> 00:32:27.040]  你都要神思明辨
[00:32:27.040 --> 00:32:29.040]  是不是判斷
[00:32:29.040 --> 00:32:31.040]  所以鼓勵大家
[00:32:31.040 --> 00:32:33.040]  什麼人說什麼都好
[00:32:33.040 --> 00:32:35.040]  你都要判斷
[00:32:35.040 --> 00:32:37.040]  是非
[00:32:37.040 --> 00:32:39.040]  按著神的旨意
[00:32:39.040 --> 00:32:41.040]  而行
[00:32:41.040 --> 00:32:43.040]  不要模模糊糊
[00:32:43.040 --> 00:32:45.040]  說是就是
[00:32:45.040 --> 00:32:47.040]  有另一種大鑊
[00:32:47.040 --> 00:32:49.040]  但是
[00:32:49.040 --> 00:32:51.040]  你不要過份主觀
[00:32:51.040 --> 00:32:53.040]  將你猜測的東西
[00:32:53.040 --> 00:32:55.040]  放進去
[00:32:55.040 --> 00:32:57.040]  定人的罪
[00:32:57.040 --> 00:32:59.040]  定罪
[00:32:59.040 --> 00:33:01.040]  判斷
[00:33:01.040 --> 00:33:03.040]  剛才和大家分享
[00:33:03.040 --> 00:33:05.040]  很多灰色的
[00:33:05.040 --> 00:33:07.040]  很複雜的東西
[00:33:07.040 --> 00:33:09.040]  我自己有一個領受的體會
[00:33:09.040 --> 00:33:11.040]  判斷與論斷之間
[00:33:11.040 --> 00:33:13.040]  有一個分界線
[00:33:13.040 --> 00:33:15.040]  這是我的體會
[00:33:15.040 --> 00:33:17.040]  定罪
[00:33:17.040 --> 00:33:19.040]  有一個目的
[00:33:19.040 --> 00:33:21.040]  定罪有什麼目的
[00:33:21.040 --> 00:33:23.040]  要刑罰
[00:33:23.040 --> 00:33:27.040]  判罪的目的是刑罰
[00:33:27.040 --> 00:33:29.040]  刑罰是一個行動
[00:33:29.040 --> 00:33:31.040]  所以如果你
[00:33:31.040 --> 00:33:33.040]  如果我
[00:33:33.040 --> 00:33:35.040]  對一些判斷
[00:33:35.040 --> 00:33:37.040]  我變成一些行動
[00:33:37.040 --> 00:33:39.040]  有機會
[00:33:39.040 --> 00:33:41.040]  有一個定罪
[00:33:41.040 --> 00:33:43.040]  定罪之後就有行動
[00:33:43.040 --> 00:33:45.040]  我覺得這個很容易分
[00:33:45.040 --> 00:33:47.040]  如果我和你聊天
[00:33:47.040 --> 00:33:49.040]  見到芝士
[00:33:49.040 --> 00:33:51.040]  和芝士聊天
[00:33:51.040 --> 00:33:53.040]  見到一些人聊天
[00:33:53.040 --> 00:33:55.040]  我的判斷就是
[00:33:55.040 --> 00:33:57.040]  你對或你錯都好
[00:33:57.040 --> 00:33:59.040]  判斷來的
[00:33:59.040 --> 00:34:01.040]  定罪是怎樣
[00:34:01.040 --> 00:34:03.040]  你這樣
[00:34:03.040 --> 00:34:05.040]  我覺得你自私
[00:34:05.040 --> 00:34:07.040]  我覺得你不屬靈
[00:34:07.040 --> 00:34:09.040]  我覺得你…
[00:34:09.040 --> 00:34:11.040]  的時候
[00:34:11.040 --> 00:34:13.040]  是判斷還是論斷
[00:34:13.040 --> 00:34:15.040]  我說了
[00:34:15.040 --> 00:34:17.040]  言論自由
[00:34:17.040 --> 00:34:19.040]  我的判斷就是
[00:34:19.040 --> 00:34:21.040]  你自私 自私是一個行為
[00:34:21.040 --> 00:34:23.040]  行不行 我沒有定你罪
[00:34:23.040 --> 00:34:25.040]  你都可以說
[00:34:25.040 --> 00:34:27.040]  是一個判斷 明智的判斷
[00:34:27.040 --> 00:34:29.040]  不過當你有行動的時候
[00:34:29.040 --> 00:34:31.040]  我覺得你自私
[00:34:31.040 --> 00:34:33.040]  我覺得你這樣
[00:34:33.040 --> 00:34:35.040]  我見你後面憎你前面
[00:34:35.040 --> 00:34:37.040]  接著有機會
[00:34:37.040 --> 00:34:39.040]  我就會整你一腳
[00:34:39.040 --> 00:34:41.040]  有機會我就會
[00:34:41.040 --> 00:34:43.040]  踩你 挑戰你
[00:34:43.040 --> 00:34:45.040]  這是一個行動
[00:34:45.040 --> 00:34:47.040]  我覺得是一個行動
[00:34:47.040 --> 00:34:49.040]  但他是不是真的自私
[00:34:49.040 --> 00:34:51.040]  他是不是真的這樣
[00:34:51.040 --> 00:34:53.040]  你猜而已
[00:34:53.040 --> 00:34:55.040]  主觀的判斷
[00:34:55.040 --> 00:34:57.040]  不是客觀的事實
[00:34:57.040 --> 00:34:59.040]  我覺得這樣理解
[00:34:59.040 --> 00:35:01.040]  我會這樣理解
[00:35:01.040 --> 00:35:03.040]  這樣去提醒自己
[00:35:03.040 --> 00:35:05.040]  不要限制自己裏面的判斷
[00:35:05.040 --> 00:35:07.040]  但要留意
[00:35:07.040 --> 00:35:09.040]  當你有行動的時候
[00:35:09.040 --> 00:35:11.040]  對不對
[00:35:11.040 --> 00:35:13.040]  好
[00:35:13.040 --> 00:35:15.040]  這裡說了很多
[00:35:15.040 --> 00:35:17.040]  接著我們繼續快點看
[00:35:17.040 --> 00:35:19.040]  第四至第八節
[00:35:19.040 --> 00:35:25.040]  耶和華說
[00:35:25.040 --> 00:35:27.040]  你這樣合乎你嗎
[00:35:27.040 --> 00:35:29.040]  神回應若拿
[00:35:29.040 --> 00:35:31.040]  若拿求死
[00:35:31.040 --> 00:35:33.040]  上帝
[00:35:33.040 --> 00:35:35.040]  你死你就死
[00:35:35.040 --> 00:35:37.040]  擊殺你
[00:35:37.040 --> 00:35:39.040]  成你如你所願
[00:35:39.040 --> 00:35:41.040]  神沒有這樣做
[00:35:41.040 --> 00:35:43.040]  神不是不可以這樣做
[00:35:43.040 --> 00:35:45.040]  神對違背
[00:35:45.040 --> 00:35:47.040]  祂指示的人
[00:35:47.040 --> 00:35:49.040]  是可以
[00:35:49.040 --> 00:35:51.040]  即時有審判
[00:35:51.040 --> 00:35:53.040]  即時有刑罰
[00:35:53.040 --> 00:35:55.040]  看你未記的時候
[00:35:55.040 --> 00:35:57.040]  阿倫的兒子
[00:35:57.040 --> 00:35:59.040]  在燒禪祭的時候
[00:35:59.040 --> 00:36:01.040]  用煩火
[00:36:01.040 --> 00:36:03.040]  擊殺他 即時死
[00:36:03.040 --> 00:36:05.040]  阿倫沒有說
[00:36:05.040 --> 00:36:07.040]  為什麼
[00:36:07.040 --> 00:36:09.040]  因為不能用煩火獻祭
[00:36:09.040 --> 00:36:11.040]  他違背神的直接命令
[00:36:11.040 --> 00:36:13.040]  即時死
[00:36:13.040 --> 00:36:15.040]  若拿也違背神的直接命令
[00:36:15.040 --> 00:36:17.040]  不過神這次沒有擊殺他
[00:36:17.040 --> 00:36:19.040]  神的憐憫
[00:36:19.040 --> 00:36:21.040]  同樣都
[00:36:21.040 --> 00:36:23.040]  發生在若拿身上
[00:36:23.040 --> 00:36:27.040]  神用一個回應他的
[00:36:27.040 --> 00:36:29.040]  方式就是問問題
[00:36:29.040 --> 00:36:31.040]  合乎你嗎
[00:36:31.040 --> 00:36:33.040]  然後
[00:36:33.040 --> 00:36:35.040]  若拿對神的
[00:36:35.040 --> 00:36:37.040]  回應
[00:36:37.040 --> 00:36:39.040]  似乎無動於衷
[00:36:39.040 --> 00:36:41.040]  因為改變不了
[00:36:41.040 --> 00:36:43.040]  他原先的
[00:36:43.040 --> 00:36:45.040]  判斷
[00:36:45.040 --> 00:36:47.040]  為什麼這樣說呢
[00:36:47.040 --> 00:36:49.040]  因為第五節說過
[00:36:49.040 --> 00:36:51.040]  於是若拿出城
[00:36:51.040 --> 00:36:53.040]  坐在城的東邊
[00:36:53.040 --> 00:36:55.040]  在那裡為自己
[00:36:55.040 --> 00:36:57.040]  搭了一座棚
[00:36:57.040 --> 00:36:59.040]  坐在棚下面
