
[00:00:00.000 --> 00:00:02.720]  不知道大家喜不喜歡「想當年」
[00:17:51.840 --> 00:17:56.520]  為要住在你們中間
[00:17:56.520 --> 00:17:58.520]  昔日
[00:17:58.520 --> 00:18:00.920]  大以色列人從埃及地
[00:18:00.920 --> 00:18:04.080]  進入應許之道的這一個神
[00:18:04.080 --> 00:18:06.400]  也是同一個神
[00:18:06.400 --> 00:18:10.360]  叫這幫回歸的以色列人重建聖殿
[00:18:10.360 --> 00:18:15.400]  當日這個靈帶領這幫以色列人走過曠野地
[00:18:15.400 --> 00:18:16.200]  保護他們
[00:18:16.200 --> 00:18:18.920]  引導他們的同一個靈
[00:18:18.920 --> 00:18:20.560]  也是今天
[00:18:20.560 --> 00:18:21.960]  叫這幫以色列人
[00:18:21.960 --> 00:18:24.200]  你們要剛強壯膽
[00:18:24.200 --> 00:18:27.120]  起來重建聖殿
[00:18:27.120 --> 00:18:29.640]  告訴我一個很重要的功課
[00:18:29.640 --> 00:18:33.480]  神從來量度成功
[00:18:33.480 --> 00:18:35.440]  不是按人的方式
[00:18:35.440 --> 00:18:37.400]  人量度成功的方式
[00:18:37.400 --> 00:18:38.920]  和人量度成功的方式
[00:18:38.920 --> 00:18:40.920]  是很不同的
[00:18:40.920 --> 00:18:41.640]  我們很多時候
[00:18:41.640 --> 00:18:44.240]  我們的能力來自環境
[00:18:44.240 --> 00:18:46.200]  我們有沒有資源
[00:18:46.200 --> 00:18:47.760]  我們有沒有自信
[00:18:47.760 --> 00:18:49.120]  是不是
[00:18:49.120 --> 00:18:51.160]  但是神說
[00:18:51.160 --> 00:18:52.960]  成功與失敗
[00:18:52.960 --> 00:18:55.680]  在乎祂是否與我們同在
[00:18:55.680 --> 00:18:57.960]  這個就是神對當時的領袖
[00:18:57.960 --> 00:19:01.480]  所羅巴伯所說的話
[00:19:01.480 --> 00:19:04.640]  祂對所羅巴伯說
[00:19:04.640 --> 00:19:06.120]  祂說
[00:19:06.120 --> 00:19:08.080]  不是依靠勢力
[00:19:08.080 --> 00:19:10.320]  不是依靠才能
[00:19:10.320 --> 00:19:14.000]  乃是依靠我的靈
[00:19:14.000 --> 00:19:16.240]  方能成事
[00:19:16.240 --> 00:19:17.960]  神一同在
[00:19:17.960 --> 00:19:23.240]  是我們做他工作的能力的傳言
[00:19:23.240 --> 00:19:25.720]  故此
[00:19:25.720 --> 00:19:30.880]  沒錯我們可以憑著我們自己的技能
[00:19:30.880 --> 00:19:31.920]  我們的經驗
[00:19:31.920 --> 00:19:33.080]  我們的資源
[00:19:33.080 --> 00:19:34.080]  我們的才幹
[00:19:34.080 --> 00:19:36.000]  我們的機會
[00:19:36.000 --> 00:19:37.000]  來得到成就
[00:19:37.000 --> 00:19:38.440]  大家很多時候都是這樣
[00:19:38.440 --> 00:19:39.520]  是不是
[00:19:39.520 --> 00:19:40.280]  不過
[00:19:40.280 --> 00:19:42.080]  大家從來沒有想過
[00:19:42.080 --> 00:19:43.560]  我們在地上所得到這些
[00:19:43.560 --> 00:19:46.040]  按我們自己才能所得到的成功
[00:19:46.040 --> 00:19:47.040]  不過
[00:19:47.040 --> 00:19:49.600]  是地上的成功
[00:19:49.600 --> 00:19:52.000]  如果我們想在神面前
[00:19:52.000 --> 00:19:53.920]  得著成功的話
[00:19:53.920 --> 00:19:55.200]  神說
[00:19:55.200 --> 00:19:57.560]  要依靠我的靈
[00:19:57.560 --> 00:20:00.160]  方能成事
[00:20:00.160 --> 00:20:06.360]  願意我們過去昔日的光輝
[00:20:06.360 --> 00:20:08.240]  不要限制了
[00:20:08.240 --> 00:20:10.520]  我們今天
[00:20:10.520 --> 00:20:14.640]  能夠活在當下的動力
[00:20:14.640 --> 00:20:19.160]  或者是抹走了我們最明天的盼望
[00:20:19.160 --> 00:20:23.560]  要為了容讓當時一班氣餒的以色列人
[00:20:23.560 --> 00:20:26.520]  能夠看到將來的盼望
[00:20:26.520 --> 00:20:27.960]  神就跟他們說
[00:20:27.960 --> 00:20:29.000]  在第六節
[00:20:29.000 --> 00:20:30.040]  他說
[00:20:30.040 --> 00:20:31.400]  過不多時
[00:20:31.400 --> 00:20:34.720]  我必再一次震動天地
[00:20:34.720 --> 00:20:37.000]  滄海和旱地
[00:20:37.000 --> 00:20:38.840]  這裡大家留意
[00:20:38.840 --> 00:20:41.120]  這裡經文說
[00:20:41.120 --> 00:20:42.560]  再一次
[00:20:42.560 --> 00:20:43.480]  那就是說
[00:20:43.480 --> 00:20:47.480]  神曾經震動過天地
[00:20:47.480 --> 00:20:49.200]  大家知不知道什麼時候
[00:20:49.200 --> 00:20:50.880]  大家知不知道哪裡
[00:20:50.880 --> 00:20:57.840]  聖經裡面說到神曾經震動天地
[00:20:57.840 --> 00:20:59.520]  記不記得
[00:20:59.520 --> 00:21:05.120]  當摩西準備要上山領受神的律法的時候
[00:21:05.120 --> 00:21:09.040]  在出埃及記的第十九章
[00:21:09.040 --> 00:21:10.040]  那裡記載說
[00:21:10.040 --> 00:21:13.240]  當時整個西奶山全山霧煙
[00:21:13.240 --> 00:21:16.800]  因為耶和華在火中降於山上
[00:21:16.800 --> 00:21:21.640]  山的煙氣上騰如逍遙一樣
[00:21:21.640 --> 00:21:23.520]  遍山
[00:21:23.520 --> 00:21:25.360]  大大的震動
[00:21:25.360 --> 00:21:27.160]  你可以看到這個事蹟
[00:21:27.160 --> 00:21:28.200]  在舊約裡面
[00:21:28.200 --> 00:21:30.040]  是一個很明顯
[00:21:30.040 --> 00:21:33.080]  神震動天地的一個事件
[00:21:33.080 --> 00:21:35.240]  他親自降臨人間
[00:21:35.240 --> 00:21:37.120]  在當時所在的地方
[00:21:37.120 --> 00:21:39.560]  地帶震動
[00:21:39.560 --> 00:21:40.720]  這個是第一次
[00:21:40.720 --> 00:21:42.520]  不過也不是最後一次
[00:21:42.520 --> 00:21:44.840]  因為通過下蓋先知神在這裡
[00:21:44.840 --> 00:21:46.320]  再告訴以色列人
[00:21:46.320 --> 00:21:49.120]  他說我要再一次震動天地
[00:21:49.120 --> 00:21:51.080]  滄海和罕地
[00:21:51.080 --> 00:21:52.560]  不僅如此
[00:21:52.560 --> 00:21:57.560]  神也說要震動萬國
[00:21:57.560 --> 00:22:02.000]  就是說地上所有人的王國
[00:22:02.000 --> 00:22:03.320]  都會受到影響
[00:22:03.320 --> 00:22:09.000]  將會被暫時性的人的帝國
[00:22:09.000 --> 00:22:14.480]  將會被挪去為神永恆的國度來預備
[00:22:14.480 --> 00:22:20.200]  當這些沮喪的以色列人
[00:22:20.200 --> 00:22:21.800]  看到自己又沒有金又沒有銀
[00:22:21.800 --> 00:22:24.360]  或者很少
[00:22:24.360 --> 00:22:26.520]  極度沮喪的時候
[00:22:26.520 --> 00:22:28.200]  神再一次來跟他們說
[00:22:28.200 --> 00:22:33.280]  他說萬國的珍寶都會來到
[00:22:33.280 --> 00:22:34.160]  我的殿
[00:22:34.160 --> 00:22:39.320]  我必會使我的殿滿了榮耀
[00:22:39.320 --> 00:22:40.920]  說得很清楚
[00:22:40.920 --> 00:22:43.600]  他們不需要擔心
[00:22:43.600 --> 00:22:45.040]  金和銀你哪裡來的
[00:22:45.040 --> 00:22:46.040]  神跟他們說
[00:22:46.040 --> 00:22:47.800]  金是我的
[00:22:47.800 --> 00:22:50.600]  銀也是我的
[00:22:50.600 --> 00:22:51.920]  沒錯
[00:22:51.920 --> 00:22:53.680]  他們可能永遠都看不到
[00:22:53.680 --> 00:22:56.360]  這個所謂後來的聖殿
[00:22:56.360 --> 00:23:01.440]  如何榮耀大過之前那一個
[00:23:01.440 --> 00:23:03.840]  也許他們看不到
[00:23:03.840 --> 00:23:06.320]  不過
[00:23:06.320 --> 00:23:07.360]  我想問大家
[00:23:07.360 --> 00:23:08.800]  你覺得神應該說
[00:23:08.800 --> 00:23:10.360]  這個新的殿
[00:23:10.360 --> 00:23:13.040]  榮耀是大過舊時的那個殿
[00:23:13.040 --> 00:23:18.440]  有沒有發生過?
[00:23:18.440 --> 00:23:20.040]  聖經沒有很詳細說
[00:23:20.040 --> 00:23:21.960]  這個所羅巴伯所建的殿
[00:23:21.960 --> 00:23:24.520]  是一個如何宏偉的殿
[00:23:24.520 --> 00:23:25.200]  聖經沒有這麼說
[00:23:25.200 --> 00:23:27.800]  沒有給很詳細的資料
[00:23:27.800 --> 00:23:30.920]  不過如果我們按照聖經所說的
[00:23:30.920 --> 00:23:33.560]  所給過我們的資料
[00:23:33.560 --> 00:23:37.520]  似乎這個所羅巴伯所建的聖殿
[00:23:37.520 --> 00:23:39.120]  是一個頗為簡單
[00:23:39.120 --> 00:23:42.840]  頗為頗實的一個聖殿
[00:23:42.840 --> 00:23:45.640]  並不像所羅門王當時所建的那個聖殿
[00:23:45.640 --> 00:23:47.960]  聖經形容說聖殿建好之後
[00:23:47.960 --> 00:23:50.880]  神的榮光好像雲一樣
[00:23:50.880 --> 00:23:52.680]  充滿整個的殿
[00:23:52.680 --> 00:23:53.520]  更加重要
[00:23:53.520 --> 00:23:55.880]  當時那個聖殿是有弱鬼在當中的
[00:23:55.880 --> 00:23:59.080]  神的榮耀充滿了整個的聖殿
[00:23:59.080 --> 00:24:01.640]  很明顯
[00:24:01.640 --> 00:24:04.480]  這裏所說的那個榮耀
[00:24:04.480 --> 00:24:08.840]  在第二個所羅巴伯建造的聖殿裏面
[00:24:08.840 --> 00:24:11.400]  聖經沒有提及
[00:24:11.400 --> 00:24:13.000]  你說不是啊牧師
[00:24:13.000 --> 00:24:15.240]  除了所羅巴伯建造這個聖殿之外
[00:24:15.240 --> 00:24:16.640]  如果我們看回新約的時候
[00:24:16.640 --> 00:24:17.920]  我們知道是怎樣的
[00:24:17.920 --> 00:24:19.800]  當時的希律王
[00:24:19.800 --> 00:24:24.400]  在主前二十年曾經下過很多的陸寵館
[00:24:24.400 --> 00:24:26.520]  把這個聖殿搞得有聲有色
[00:24:26.520 --> 00:24:29.000]  成為當時那個年代
[00:24:29.000 --> 00:24:31.800]  一個數一數二的聖殿
[00:24:31.800 --> 00:24:35.720]  甚至如果根據我們這個歷史學家約瑟夫所說
[00:24:35.720 --> 00:24:43.200]  當時希律所修葺的這個聖殿
[00:24:43.200 --> 00:24:46.160]  他用了很多很豪華的石材
[00:24:46.160 --> 00:24:47.400]  白色的石材
[00:24:47.400 --> 00:24:49.200]  用了很多的金
[00:24:49.200 --> 00:24:52.680]  將那個殿身完全的鍍金了
[00:24:52.680 --> 00:24:53.920]  一看下去
[00:24:53.920 --> 00:24:55.080]  可以想像得到
[00:24:55.080 --> 00:24:56.760]  一個這麼大的建築物
[00:24:56.760 --> 00:24:58.720]  鍍金的殿身
[00:24:58.720 --> 00:25:01.760]  金碧輝煌
[00:25:01.760 --> 00:25:05.000]  外表也許是很宏偉
[00:25:05.000 --> 00:25:08.040]  不過裡面有沒有榮耀呢
[00:25:08.040 --> 00:25:15.240]  這個殿有沒有這個神所期盼的榮耀在裡面呢
[00:25:15.240 --> 00:25:19.840]  大家記不記得主耶穌在聖殿裡面做過些什麼
[00:25:19.840 --> 00:25:22.720]  在馬太坊的二十一章記載
[00:25:22.720 --> 00:25:24.280]  當時耶都進到聖殿的時候
[00:25:24.280 --> 00:25:26.840]  發覺那些人在那裡兌換銀錢
[00:25:26.840 --> 00:25:28.240]  在那裡做買賣
[00:25:28.240 --> 00:25:29.920]  耶穌在那裡跟他們說
[00:25:29.920 --> 00:25:31.920]  我這個殿原本是土國的殿
[00:25:31.920 --> 00:25:36.840]  你們卻使這個殿成為賊窩鳥
[00:25:36.840 --> 00:25:38.840]  就是毫無榮耀
[00:25:38.840 --> 00:25:42.240]  如果所羅巴伯所建造的聖殿
[00:25:42.240 --> 00:25:45.200]  如果希律王所修葺的聖殿
[00:25:45.200 --> 00:25:51.960]  都不能夠有一個比所羅門王的聖殿更大的榮耀的時候
[00:25:51.960 --> 00:25:58.040]  神的應許究竟有沒有實現到
[00:25:58.040 --> 00:26:03.520]  神起不是說我必使這殿滿了榮耀
[00:26:03.520 --> 00:26:07.880]  這個榮耀必大過先前的榮耀嗎
[00:26:07.880 --> 00:26:10.800]  神從不說謊
[00:26:10.800 --> 00:26:13.520]  神的應許必定實現
[00:26:13.520 --> 00:26:19.400]  記不記得耶穌跟一群猶太人對話
[00:26:19.400 --> 00:26:20.400]  有一群猶太人跟我們說
[00:26:20.400 --> 00:26:22.920]  你看我們現在這個聖殿多漂亮
[00:26:22.920 --> 00:26:24.240]  耶穌跟他們說什麼
[00:26:24.240 --> 00:26:28.280]  耶穌說你們拆毀這殿
[00:26:28.280 --> 00:26:32.400]  我三日內要再建立起來
[00:26:32.400 --> 00:26:34.360]  這群猶太人聽到說
[00:26:34.360 --> 00:26:36.440]  這個聖殿你現在所看到的聖殿
[00:26:36.440 --> 00:26:38.640]  要用四十六年才做得成
[00:26:38.640 --> 00:26:41.680]  你現在三日之內就再建立起來
[00:26:41.680 --> 00:26:43.320]  行不行
[00:26:43.320 --> 00:26:46.000]  跟著約翰 使徒約翰的補充就是說
[00:26:46.000 --> 00:26:52.920]  耶穌這番話是指著他身體作為聖殿說的
[00:26:52.920 --> 00:26:54.920]  所以很清楚
[00:26:54.920 --> 00:26:59.240]  將來聖殿的榮美
[00:26:59.240 --> 00:27:04.360]  並不在於聖殿的物質的宏偉
[00:27:04.360 --> 00:27:07.480]  而是在於屬靈的榮耀
[00:27:07.480 --> 00:27:07.960]  為什麼
[00:27:07.960 --> 00:27:09.880]  因為有一天
[00:27:09.880 --> 00:27:12.320]  耶穌基督會在他死亡
[00:27:12.320 --> 00:27:16.080]  死在十字架上的三天之後復活
[00:27:16.080 --> 00:27:18.840]  得著新的身體
[00:27:18.840 --> 00:27:21.880]  得著一個屬靈的聖殿
[00:27:21.880 --> 00:27:24.240]  因此而被建立
[00:27:24.240 --> 00:27:31.560]  不單止這個聖殿充滿了神的榮耀
[00:27:31.560 --> 00:27:34.840]  而這個聖殿
[00:27:34.840 --> 00:27:40.920]  亦都是在第九節說
[00:27:40.920 --> 00:27:47.240]  這個地方亦都是我必持平安的地方
[00:27:47.240 --> 00:27:48.120]  記不記得
[00:27:48.120 --> 00:27:51.200]  先知以塞亞有一段這樣的經文
[00:27:51.200 --> 00:27:53.960]  以塞亞預言有一個嬰孩
[00:27:53.960 --> 00:27:57.240]  為所有的人而出生
[00:27:57.240 --> 00:27:58.000]  他這樣說
[00:27:58.000 --> 00:27:59.800]  有一子賜給我們
[00:27:59.800 --> 00:28:02.760]  政權必擔在他的肩頭上
[00:28:02.760 --> 00:28:06.800]  他名稱為奇妙策士全能的神
[00:28:06.800 --> 00:28:10.240]  永在的一副和平的君
[00:28:10.240 --> 00:28:11.440]  在耶穌基督裡面
[00:28:11.440 --> 00:28:12.640]  我們看到神的榮耀
[00:28:12.640 --> 00:28:14.200]  更加我們在耶穌基督裡面
[00:28:14.200 --> 00:28:16.640]  可以找到神所賜給的平安
[00:28:16.640 --> 00:28:20.480]  是這個世界不能夠給的平安
[00:28:20.480 --> 00:28:26.280]  神所說將來一個更美更榮耀的點
[00:28:26.280 --> 00:28:29.480]  是指到耶穌基督的身體
[00:28:29.480 --> 00:28:31.800]  將來你都是去實現
[00:28:31.800 --> 00:28:33.520]  所以弟兄姊妹
[00:28:33.520 --> 00:28:37.960]  所以今天我們要問一個很貼身的問題
[00:28:37.960 --> 00:28:43.080]  你覺得在教會裡面找到神的同在嗎
[00:28:43.080 --> 00:28:46.560]  你覺得在教會裡面找到神的榮耀嗎
[00:28:46.560 --> 00:28:51.280]  找到神所應許的平安嗎
[00:28:51.280 --> 00:28:52.920]  有沒有
[00:28:52.920 --> 00:28:54.760]  如果沒有的時候
[00:28:54.760 --> 00:28:58.600]  讓我們不斷地反省
[00:28:58.600 --> 00:28:59.680]  在神面前
[00:28:59.680 --> 00:29:01.160]  用上我們的參與
[00:29:01.160 --> 00:29:03.400]  用上我們的衛生
[00:29:03.400 --> 00:29:05.320]  來讓這個地方
[00:29:05.320 --> 00:29:07.800]  成為一個能夠榮耀神的地方
[00:29:07.800 --> 00:29:09.920]  能夠成為一個人進來
[00:29:09.920 --> 00:29:12.160]  可以找到平安的地方
[00:29:12.160 --> 00:29:13.320]  這個是我們的責任
[00:29:13.320 --> 00:29:14.960]  神給我們的使命
[00:29:14.960 --> 00:29:16.800]  請我們在這裡祈禱
[00:29:16.800 --> 00:29:19.520]  主要是我們要多謝你
[00:29:19.520 --> 00:29:22.080]  在這個哈該書裡面
[00:29:22.080 --> 00:29:24.200]  你很清楚地告訴我們
[00:29:24.200 --> 00:29:30.200]  你要建造一個充滿你榮耀平安的聖殿
[00:29:30.200 --> 00:29:33.040]  這個聖殿就是今天
[00:29:33.040 --> 00:29:37.720]  你要我們在當中投入生活的教會
[00:29:37.720 --> 00:29:39.200]  求你幫助帶領我們
[00:29:39.200 --> 00:29:41.040]  讓我們在這裡的見證
[00:29:41.040 --> 00:29:42.320]  在這裡的衛生
[00:29:42.320 --> 00:29:43.680]  在這裡的服侍
[00:29:43.680 --> 00:29:47.920]  能夠讓人進來這個教會裡面
[00:29:47.920 --> 00:29:49.640]  看得到你的榮美
[00:29:49.640 --> 00:29:51.800]  感受得到你所賜的平安
[00:29:51.800 --> 00:29:52.880]  讓我們在當中
[00:29:52.880 --> 00:29:54.720]  來見證你
[00:29:54.720 --> 00:29:55.480]  榮耀你
[00:29:55.480 --> 00:29:57.080]  聽我們祈禱奉耶穌基督
[00:29:57.080 --> 00:29:58.760]  得聖名字而求
[00:29:58.760 --> 00:29:59.080]  是嗎
