
[00:00:00.000 --> 00:00:02.000]  復活的主,我們獻上感恩
[00:21:09.000 --> 00:21:10.000]  不是
[00:21:10.000 --> 00:21:14.000]  而是耶穌感受到
[00:21:14.000 --> 00:21:21.000]  當中的親友失去至親的感覺
[00:21:21.000 --> 00:21:23.000]  那些經文只有四個字
[00:21:23.000 --> 00:21:28.000]  就是耶穌哭了
[00:21:28.000 --> 00:21:34.000]  耶穌明知他將來要拉薩路復活
[00:21:34.000 --> 00:21:37.000]  但聖經所描述的
[00:21:37.000 --> 00:21:41.000]  他見到親友的傷痛
[00:21:41.000 --> 00:21:44.000]  他都流淚
[00:21:44.000 --> 00:21:47.000]  最後因此
[00:21:47.000 --> 00:21:49.000]  當我們人生在世
[00:21:49.000 --> 00:21:51.000]  我們有時
[00:21:51.000 --> 00:21:55.000]  基督徒都難免要面對生離死別
[00:21:55.000 --> 00:21:57.000]  我們有感觸
[00:21:57.000 --> 00:21:58.000]  我們落淚
[00:21:58.000 --> 00:22:02.000]  不是因為我們不信身體復活
[00:22:02.000 --> 00:22:07.000]  而是我們對這個人有感情
[00:22:07.000 --> 00:22:13.000]  就正如耶穌當他的好友離別
[00:22:13.000 --> 00:22:16.000]  他都難免落淚
[00:22:16.000 --> 00:22:18.000]  弟兄姊妹
[00:22:18.000 --> 00:22:24.000]  我們的身體是脆弱的
[00:22:24.000 --> 00:22:26.000]  但我們可以怎樣面對呢
[00:22:26.000 --> 00:22:28.000]  我們帶著這個
[00:22:28.000 --> 00:22:30.000]  就是剛才所說的
[00:22:30.000 --> 00:22:34.000]  我們就回到四章十六到十八節
[00:22:34.000 --> 00:22:38.000]  因為身體是會扭壞的
[00:22:38.000 --> 00:22:40.000]  身體面對什麼
[00:22:40.000 --> 00:22:44.000]  為什麼會逐漸扭壞呢
[00:22:44.000 --> 00:22:48.000]  在五章二到四節我們找到線索
[00:22:48.000 --> 00:22:51.000]  歎息,勞苦歎息
[00:22:51.000 --> 00:22:55.000]  我覺得中文翻譯得非常之好
[00:22:55.000 --> 00:22:56.000]  因為在原文裡
[00:22:56.000 --> 00:23:03.000]  這個字是指一種內在的被重壓
[00:23:03.000 --> 00:23:09.000]  我們的身體長期在內在裡被重壓
[00:23:09.000 --> 00:23:12.000]  怎會不歎息呢
[00:23:12.000 --> 00:23:14.000]  我們都病過吧
[00:23:14.000 --> 00:23:16.000]  有些病是病極不好的
[00:23:16.000 --> 00:23:18.000]  醫極也醫不好
[00:23:18.000 --> 00:23:21.000]  有時辛苦到一個地步
[00:23:21.000 --> 00:23:23.000]  就痒痒痒
[00:23:23.000 --> 00:23:25.000]  有時進步到一個地步
[00:23:25.000 --> 00:23:26.000]  痒痒痒都不行
[00:23:26.000 --> 00:23:29.000]  因為已經覺得自己很煩
[00:23:29.000 --> 00:23:34.000]  又歎息,歎息什麼呢
[00:23:34.000 --> 00:23:37.000]  為什麼要歎息
[00:23:37.000 --> 00:23:39.000]  為什麼歎息都沒用
[00:23:39.000 --> 00:23:43.000]  就是內心被壓了很久
[00:23:43.000 --> 00:23:45.000]  壓到一個地步
[00:23:45.000 --> 00:23:47.000]  那種無力感
[00:23:47.000 --> 00:23:52.000]  覺得做什麼都幫不了你
[00:23:52.000 --> 00:23:54.000]  不歎息都沒用
[00:23:54.000 --> 00:23:58.000]  歎息都不想
[00:23:58.000 --> 00:24:01.000]  意志到心灰喪志
[00:24:01.000 --> 00:24:03.000]  所以有時我們回想
[00:24:03.000 --> 00:24:05.000]  剛才的引言
[00:24:05.000 --> 00:24:08.000]  為什麼長期病患者
[00:24:08.000 --> 00:24:12.000]  會想早點走
[00:24:12.000 --> 00:24:16.000]  其實他是病的專家
[00:24:16.000 --> 00:24:17.000]  大英姐妹
[00:24:17.000 --> 00:24:20.000]  他對病24小時
[00:24:20.000 --> 00:24:23.000]  對得比我們還要久
[00:24:23.000 --> 00:24:25.000]  他真的很辛苦
[00:24:25.000 --> 00:24:28.000]  辛苦到怎麼醫都一樣
[00:24:28.000 --> 00:24:30.000]  不如我走了
[00:24:30.000 --> 00:24:32.000]  背後是什麼
[00:24:32.000 --> 00:24:33.000]  他想放棄
[00:24:33.000 --> 00:24:35.000]  他覺得做什麼都沒用
[00:24:35.000 --> 00:24:37.000]  但如果是這樣
[00:24:37.000 --> 00:24:39.000]  那怎麼辦呢
[00:24:39.000 --> 00:24:41.000]  正正因為這樣
[00:24:41.000 --> 00:24:42.000]  如果是這種想法
[00:24:42.000 --> 00:24:44.000]  我覺得保羅當說
[00:24:44.000 --> 00:24:45.000]  四章十六節
[00:24:45.000 --> 00:24:48.000]  雖然我們外在的人日漸老壞
[00:24:48.000 --> 00:24:50.000]  內在的人卻日日更新
[00:24:50.000 --> 00:24:52.000]  我覺得相當有意思
[00:24:52.000 --> 00:24:54.000]  因為如果外在的身體
[00:24:54.000 --> 00:24:57.000]  被內在重壓
[00:24:57.000 --> 00:24:59.000]  而身體的紐壞
[00:24:59.000 --> 00:25:01.000]  是這樣發生
[00:25:01.000 --> 00:25:03.000]  我們要正視的
[00:25:03.000 --> 00:25:06.000]  就是我們內在的問題
[00:25:06.000 --> 00:25:07.000]  但這個內在問題
[00:25:07.000 --> 00:25:09.000]  是什麼問題呢
[00:25:09.000 --> 00:25:13.000]  保羅想我們說什麼呢
[00:25:13.000 --> 00:25:16.000]  其實要回到四章八到九節
[00:25:16.000 --> 00:25:18.000]  那裡說什麼
[00:25:18.000 --> 00:25:20.000]  他說儘管我們四面八方
[00:25:20.000 --> 00:25:23.000]  遭受磨難壓迫
[00:25:23.000 --> 00:25:26.000]  但我們沒有被拖垮
[00:25:26.000 --> 00:25:28.000]  我們迷茫失意
[00:25:28.000 --> 00:25:30.000]  但我們未至於絕望
[00:25:30.000 --> 00:25:33.000]  我們遭受迫迫
[00:25:33.000 --> 00:25:36.000]  卻不致被上帝凋棄
[00:25:36.000 --> 00:25:37.000]  我們被打倒
[00:25:37.000 --> 00:25:39.000]  但未死
[00:25:39.000 --> 00:25:42.000]  這表示我們外在所受的
[00:25:42.000 --> 00:25:48.000]  但未至於令我們內心完全放棄
[00:25:48.000 --> 00:25:50.000]  秘訣在哪呢
[00:25:50.000 --> 00:25:52.000]  秘訣在四章十七節
[00:25:52.000 --> 00:25:56.000]  我們這短暫而輕微的苦楚
[00:25:56.000 --> 00:26:01.000]  要為我們成就極重無比永遠的榮耀
[00:26:01.000 --> 00:26:04.000]  經文裡沒有告訴我們
[00:26:04.000 --> 00:26:06.000]  為什麼苦難會臨到
[00:26:06.000 --> 00:26:08.000]  而是教我們
[00:26:08.000 --> 00:26:10.000]  怎樣去面對苦難
[00:26:10.000 --> 00:26:13.000]  就是內心一天比一天新
[00:26:13.000 --> 00:26:16.000]  其實怎樣一天比一天新呢
[00:26:16.000 --> 00:26:20.000]  怎樣可以說我輕看現在的苦楚
[00:26:20.000 --> 00:26:22.000]  因為我知道將來有榮耀
[00:26:22.000 --> 00:26:24.000]  其實這不是很抽象的道理
[00:26:24.000 --> 00:26:29.000]  在座每一位有人生經驗的
[00:26:29.000 --> 00:26:31.000]  你都能說出來
[00:26:31.000 --> 00:26:33.000]  常言道一句說話
[00:26:33.000 --> 00:26:36.000]  不受苦中苦
[00:26:36.000 --> 00:26:39.000]  難為人上人
[00:26:39.000 --> 00:26:40.000]  下一句是什麼
[00:26:40.000 --> 00:26:42.000]  吃得苦中苦
[00:26:42.000 --> 00:26:46.000]  方知甜中甜
[00:26:46.000 --> 00:26:48.000]  保羅給我們什麼秘訣呢
[00:26:48.000 --> 00:26:54.000]  秘訣就是受苦就是通往永遠榮耀之路
[00:26:54.000 --> 00:26:56.000]  為什麼我們要受苦
[00:26:56.000 --> 00:27:00.000]  我們視為受苦就是要我們得到將來的榮耀
[00:27:00.000 --> 00:27:03.000]  一個這樣的情況
[00:27:03.000 --> 00:27:06.000]  可以令我們的內心一天比一天新
[00:27:06.000 --> 00:27:09.000]  以致當我們面對壓力的時候
[00:27:09.000 --> 00:27:11.000]  我們想一會兒
[00:27:11.000 --> 00:27:13.000]  我們還沒死
[00:27:13.000 --> 00:27:15.000]  我們面對被人打到的時候
[00:27:15.000 --> 00:27:18.000]  我們知道上帝還沒放棄我們
[00:27:18.000 --> 00:27:22.000]  但是要有這個想法
[00:27:22.000 --> 00:27:25.000]  其實對我們香港人來說是難的
[00:27:25.000 --> 00:27:27.000]  難是因為什麼
[00:27:27.000 --> 00:27:32.000]  我們從小到大都很善用時間
[00:27:32.000 --> 00:27:34.000]  是不是
[00:27:34.000 --> 00:27:36.000]  我經常說
[00:27:36.000 --> 00:27:39.000]  我連洗澡的時間都不浪費
[00:27:39.000 --> 00:27:42.000]  我在洗澡的時間已經預備了一篇信息
[00:27:42.000 --> 00:27:44.000]  我是不是這麼厲害
[00:27:44.000 --> 00:27:46.000]  不是智力的問題
[00:27:46.000 --> 00:27:49.000]  而是我不想浪費這個洗澡的時間
[00:27:49.000 --> 00:27:51.000]  從頭到尾都沒有享受過
[00:27:51.000 --> 00:27:53.000]  但是今天
[00:27:53.000 --> 00:27:56.000]  近來社會掀起一個運動
[00:27:56.000 --> 00:27:58.000]  放空運動
[00:27:58.000 --> 00:28:00.000]  有沒有聽過
[00:28:00.000 --> 00:28:02.000]  就是發呆
[00:28:02.000 --> 00:28:05.000]  這麼浪費時間
[00:28:05.000 --> 00:28:08.000]  有時候回想
[00:28:08.000 --> 00:28:12.000]  其實我們真的沒有
[00:28:12.000 --> 00:28:16.000]  為什麼覺得這麼多重壓
[00:28:16.000 --> 00:28:20.000]  因為我們都沒有坐下來想一想
[00:28:20.000 --> 00:28:23.000]  那個壓力是不是真的很大
[00:28:23.000 --> 00:28:25.000]  是不是很重要
[00:28:25.000 --> 00:28:26.000]  都沒有時間
[00:28:26.000 --> 00:28:29.000]  只想著怎麼解決怎麼回應
[00:28:29.000 --> 00:28:31.000]  所以有時候
[00:28:31.000 --> 00:28:36.000]  當我翻開一些歷代靈修的資料
[00:28:36.000 --> 00:28:39.000]  每一個年代
[00:28:39.000 --> 00:28:44.000]  當開始有靈修的倡議
[00:28:44.000 --> 00:28:47.000]  不外乎有兩個情況發生
[00:28:47.000 --> 00:28:50.000]  一就是教會敗壞
[00:28:50.000 --> 00:28:52.000]  第二個情況
[00:28:52.000 --> 00:28:55.000]  就是當時的社會人太忙
[00:28:55.000 --> 00:28:58.000]  忙到一個地步
[00:28:58.000 --> 00:29:00.000]  自己都受不了
[00:29:00.000 --> 00:29:05.000]  然後當說靈修就是要我們在安靜的情況下尋求神
[00:29:05.000 --> 00:29:07.000]  就有很多人響應
[00:29:07.000 --> 00:29:13.000]  其實是因為我們人需要那種靜
[00:29:13.000 --> 00:29:15.000]  透過靜
[00:29:15.000 --> 00:29:18.000]  我們可以知道
[00:29:18.000 --> 00:29:21.000]  究竟今天我們這麼努力
[00:29:21.000 --> 00:29:25.000]  為了什麼
[00:29:25.000 --> 00:29:31.000]  我們的身體將來可以得到什麼榮耀
[00:29:31.000 --> 00:29:33.000]  我們很少這個空間
[00:29:33.000 --> 00:29:35.000]  很少這個時間
[00:29:35.000 --> 00:29:36.000]  讓我們去想
[00:29:36.000 --> 00:29:38.000]  當你這樣量一量
[00:29:38.000 --> 00:29:40.000]  定一定
[00:29:40.000 --> 00:29:43.000]  有時候我們都是這樣教小朋友
[00:29:43.000 --> 00:29:46.000]  考公開試很累很困難
[00:29:46.000 --> 00:29:49.000]  熬過幾個月之後你想怎樣都可以
[00:29:49.000 --> 00:29:52.000]  我們都是這樣鼓勵他
[00:29:52.000 --> 00:29:55.000]  其實保羅也是這樣鼓勵我們
[00:29:55.000 --> 00:30:00.000]  我們將來榮耀的身體是永遠不朽的
[00:30:00.000 --> 00:30:05.000]  現在我們人生只是短短的幾十年
[00:30:05.000 --> 00:30:08.000]  相比之下不是輕散一點嗎
[00:30:08.000 --> 00:30:10.000]  但最重要的地步就是
[00:30:10.000 --> 00:30:12.000]  神說
[00:30:12.000 --> 00:30:13.000]  保羅的秘訣就是
[00:30:13.000 --> 00:30:18.000]  受苦就是通往榮耀之路
[00:30:18.000 --> 00:30:21.000]  一個人不吃過苦
[00:30:21.000 --> 00:30:23.000]  坦白說
[00:30:23.000 --> 00:30:25.000]  他真的沒有真真正正
[00:30:25.000 --> 00:30:27.000]  他得到什麼榮耀呢
[00:30:27.000 --> 00:30:29.000]  我們都不覺得
[00:30:29.000 --> 00:30:35.000]  或者他自己都覺得不夠資格
[00:30:35.000 --> 00:30:38.000]  這個時候我們一起低頭
[00:30:38.000 --> 00:30:44.000]  合上眼睛
[00:30:44.000 --> 00:30:49.000]  或者我們就在這個時候放空
[00:30:49.000 --> 00:30:53.000]  我們透過一兩分鐘的時候
[00:30:53.000 --> 00:30:56.000]  我們安靜在主的裡面
[00:30:56.000 --> 00:31:03.000]  我們近來最緊張最擔心的事
[00:31:03.000 --> 00:31:09.000]  是不是真的我們覺得很重要呢
[00:31:09.000 --> 00:31:12.000]  尤其是
[00:31:12.000 --> 00:31:15.000]  當我們的身體將來會得到
[00:31:15.000 --> 00:31:18.000]  永遠不朽的榮耀
[00:31:18.000 --> 00:31:21.000]  那樣東西對這個榮耀
[00:31:21.000 --> 00:31:24.000]  重不重要呢
[00:31:24.000 --> 00:31:28.000]  我們用一兩分鐘在主的面前
[00:31:28.000 --> 00:31:31.000]  一同的祈禱
[00:31:31.000 --> 00:31:34.000]  一兩分鐘後
[00:31:34.000 --> 00:31:42.000]  請牧師敬拜隊帶領我們守聖餐
