
[00:00:00.000 --> 00:00:03.200]  今日是父親節的主日
[00:23:32.400 --> 00:23:34.400]  你願意才重要
[00:23:34.400 --> 00:23:35.400]  你只要願意的話
[00:23:35.400 --> 00:23:40.400]  你一點點的能力都可以成為別人的幫助
[00:23:40.400 --> 00:23:47.400]  波亞斯在這方面給我一個很欣賞的地方
[00:23:47.400 --> 00:23:51.400]  就是他這種細心 願意付出
[00:23:51.400 --> 00:23:56.400]  要承擔別人的難處一點都不容易
[00:23:56.400 --> 00:23:58.400]  特別是在今天的社會裡
[00:23:58.400 --> 00:24:01.400]  我們每個人都有自己的難處
[00:24:01.400 --> 00:24:06.400]  有沒有辦法騰出額外的資源來照顧身邊的人呢
[00:24:06.400 --> 00:24:11.400]  很在乎我們有沒有這份對人的敏銳 對人的憐憫之心
[00:24:11.400 --> 00:24:15.400]  而在這個段落裡 還有一個小小的地方
[00:24:15.400 --> 00:24:23.400]  我欣賞到在波亞斯的生命裡的一個很重要的素質
[00:24:23.400 --> 00:24:28.400]  在第十節開始 他說「願你蒙耶和華賜福」
[00:24:28.400 --> 00:24:31.400]  波亞斯回應了路德的請求
[00:24:31.400 --> 00:24:37.400]  他很直接地說「你祈求上帝的蔭秘保護」
[00:24:37.400 --> 00:24:41.400]  他就回應說「願上帝蔭秘你」
[00:24:41.400 --> 00:24:43.400]  但他不是說了就算了
[00:24:43.400 --> 00:24:45.400]  是說了中間一大段話
[00:24:45.400 --> 00:24:52.400]  那個蔭秘就等同他願意承擔相同的東西
[00:24:52.400 --> 00:24:56.400]  然後再留意下第十三節的後半段的部分
[00:24:56.400 --> 00:25:01.400]  「我指著永生的耶和華起誓 我必為你盡上救贖」
[00:25:01.400 --> 00:25:05.400]  頭尾呼應的小小段落裡反映了
[00:25:05.400 --> 00:25:09.400]  波亞斯這個人心裡有上帝
[00:25:09.400 --> 00:25:13.400]  對上帝的忠誠 對上帝的敬畏
[00:25:13.400 --> 00:25:15.400]  這是他的生命素質
[00:25:15.400 --> 00:25:21.400]  以至他的人生 他能夠對人有這種感的情操
[00:25:21.400 --> 00:25:30.400]  這就是上帝的說話 對人的影響 對人的改變
[00:25:30.400 --> 00:25:32.400]  我鼓勵大家同樣地思考
[00:25:32.400 --> 00:25:35.400]  今天我們有沒有將上帝放在我們心裡
[00:25:35.400 --> 00:25:42.400]  以致我們能夠有這份基督的輕香之氣
[00:25:42.400 --> 00:25:44.400]  成為別人的吸引
[00:25:44.400 --> 00:25:46.400]  我們願意成為別人的幫助
[00:25:46.400 --> 00:25:50.400]  讓別人看到上帝的恩情 上帝的蔭秘
[00:25:50.400 --> 00:25:56.400]  另一方面 在這段對話裡
[00:25:56.400 --> 00:26:04.400]  當波亞斯說 父親你沒有被年輕人吸引
[00:26:04.400 --> 00:26:10.400]  欣賞著父親沒有離開自己的初心 謹守原則
[00:26:10.400 --> 00:26:13.400]  同樣地 我也發現在整個過程當中
[00:26:13.400 --> 00:26:16.400]  波亞斯同樣沒有離開律法的原則
[00:26:16.400 --> 00:26:19.400]  謹慎自守 沒有越軌
[00:26:19.400 --> 00:26:22.400]  沒有用自己的優勢來爭取利益
[00:26:22.400 --> 00:26:24.400]  也是令人佩服
[00:26:24.400 --> 00:26:27.400]  這是第十節到十五節當中
[00:26:27.400 --> 00:26:31.400]  兩個人對話的美麗之處
[00:26:31.400 --> 00:26:35.400]  好了 我們再進一步看看
[00:26:35.400 --> 00:26:39.400]  波亞斯細心的地方
[00:26:39.400 --> 00:26:44.400]  如何照顧老德的結束部分
[00:26:44.400 --> 00:26:51.400]  第三個段落就輪到波亞斯睡不著
[00:26:51.400 --> 00:26:53.400]  老德有沒有睡得著呢?
[00:26:53.400 --> 00:26:55.400]  沒有人知道 聖經沒有交代
[00:26:55.400 --> 00:26:59.400]  第十四節說 老德就在他腳旁躺到早晨
[00:26:59.400 --> 00:27:03.400]  在人還無法彼此辨認的時候就起來了
[00:27:03.400 --> 00:27:07.400]  波亞斯說 不可以讓人知道有女子到禾場來
[00:27:07.400 --> 00:27:11.400]  十四節是說波亞斯在自言自語 在想
[00:27:11.400 --> 00:27:15.400]  不可以讓人知道有女子到禾場來
[00:27:15.400 --> 00:27:20.400]  換言之 波亞斯自從知道老德醒了
[00:27:20.400 --> 00:27:23.400]  自從老德跟他說了這番話之後
[00:27:23.400 --> 00:27:26.400]  他就一直睡不著覺 為什麼呢?
[00:27:26.400 --> 00:27:29.400]  他要想接下來會怎麼辦
[00:27:29.400 --> 00:27:33.400]  你想像一下 如果兩個人都睡了覺的話
[00:27:33.400 --> 00:27:35.400]  第二天早上旁邊有個大叔就說
[00:27:35.400 --> 00:27:37.400]  喂 為什麼你們兩個人在睡覺?
[00:27:37.400 --> 00:27:39.400]  你還是大財主嗎?
[00:27:39.400 --> 00:27:43.400]  後果可能很複雜 很艱難
[00:27:43.400 --> 00:27:47.400]  對老德不好 對波亞斯也不好
[00:27:47.400 --> 00:27:52.400]  我相信更加災難性的是在老德身上
[00:27:52.400 --> 00:27:55.400]  你們可以想像一下 古代的時候
[00:27:55.400 --> 00:27:59.400]  對於這樣的男女關係的把握是怎麼樣的
[00:27:59.400 --> 00:28:01.400]  波亞斯睡不著覺
[00:28:01.400 --> 00:28:07.400]  他一直在設計怎樣讓老德安然離開
[00:28:07.400 --> 00:28:11.400]  所以到了夜盡天明之際
[00:28:11.400 --> 00:28:15.400]  還是黑漆漆的 還是安全的時候
[00:28:15.400 --> 00:28:18.400]  他就叫老德離開
[00:28:18.400 --> 00:28:23.400]  而特別的地方還要給他六波肌的大脈
[00:28:23.400 --> 00:28:25.400]  六波肌的大脈大概有多重呢?
[00:28:25.400 --> 00:28:28.400]  有性經學者估計是25公斤
[00:28:28.400 --> 00:28:32.400]  25公斤就不知道你們去衛康買了多少包米
[00:28:32.400 --> 00:28:38.400]  即是兩手 男士兩包也可以
[00:28:38.400 --> 00:28:40.400]  Wallace是垃圾頭兩包
[00:28:40.400 --> 00:28:45.400]  不過是兩包半 即是25公斤
[00:28:45.400 --> 00:28:50.400]  不簡單 但是波亞斯也很細心
[00:28:50.400 --> 00:28:55.400]  幫老德抬上去
[00:28:55.400 --> 00:29:00.400]  然後他就直接到城門出去
[00:29:00.400 --> 00:29:03.400]  去處理接下來的後著
[00:29:03.400 --> 00:29:04.400]  我們要留心的就是
[00:29:04.400 --> 00:29:07.400]  這六波肌大脈的意義在哪裡
[00:29:07.400 --> 00:29:11.400]  除了提供他們飲食的需要之外
[00:29:11.400 --> 00:29:13.400]  其實是一個交代
[00:29:13.400 --> 00:29:23.400]  拿餓米叫老德去見波亞斯
[00:29:23.400 --> 00:29:28.400]  如果什麼都沒有 會怎麼看呢?
[00:29:28.400 --> 00:29:31.400]  所以這六個波肌的大脈
[00:29:31.400 --> 00:29:35.400]  也有一個意義就是傳達的訊號
[00:29:35.400 --> 00:29:38.400]  是波亞斯傳達出來的訊號
[00:29:38.400 --> 00:29:41.400]  讓老德有所交代
[00:29:41.400 --> 00:29:44.400]  讓他拿餓米放心
[00:29:44.400 --> 00:29:49.400]  我們看到的就是這位波亞斯的敏銳
[00:29:49.400 --> 00:29:53.400]  也很懂得去善待別人
[00:29:53.400 --> 00:29:56.400]  現在更加可以看到的
[00:29:56.400 --> 00:30:01.400]  不僅如此 波亞斯在緊守原則之中
[00:30:01.400 --> 00:30:03.400]  也會靈活變通
[00:30:03.400 --> 00:30:06.400]  這就是智慧
[00:30:06.400 --> 00:30:08.400]  他會保護老德
[00:30:08.400 --> 00:30:11.400]  讓事情來得順利
[00:30:11.400 --> 00:30:14.400]  但他有緊守的本位
[00:30:14.400 --> 00:30:17.400]  不要離開攀架
[00:30:17.400 --> 00:30:19.400]  這就是智慧
[00:30:19.400 --> 00:30:23.400]  敬畏耶和華是智慧的開端
[00:30:23.400 --> 00:30:29.400]  我相信這就是波亞斯的生命素質
[00:30:29.400 --> 00:30:31.400]  有這份敬畏之情
[00:30:31.400 --> 00:30:35.400]  讓他對人有敏銳 處事有原則
[00:30:35.400 --> 00:30:39.400]  對人有憐憫 處事有公道
[00:30:39.400 --> 00:30:43.400]  是不是一個很令人欣賞的男人呢?
[00:30:43.400 --> 00:30:45.400]  是不是一個男人的榜樣呢?
[00:30:45.400 --> 00:30:47.400]  這就要問你
[00:30:47.400 --> 00:30:52.400]  究竟你多欣賞上帝的律法
[00:30:52.400 --> 00:30:55.400]  他是否願意成為你的榜樣
[00:30:55.400 --> 00:30:58.400]  的確 在時私的時代
[00:30:58.400 --> 00:31:01.400]  難得有一種這樣的人
[00:31:01.400 --> 00:31:03.400]  所以路德記稱之為
[00:31:03.400 --> 00:31:06.400]  在這個混亂時代的一個清泉
[00:31:06.400 --> 00:31:07.400]  讓人看到
[00:31:07.400 --> 00:31:10.400]  是的 這個世界雖然有那麼多壞人
[00:31:10.400 --> 00:31:11.400]  也有好人的
[00:31:11.400 --> 00:31:14.400]  不要絕望 有盼望
[00:31:14.400 --> 00:31:16.400]  盼望在哪裡呢?
[00:31:16.400 --> 00:31:20.400]  如果按照整個路德記的寫作手法
[00:31:20.400 --> 00:31:23.400]  簡簡單單告訴你一個愛情故事
[00:31:23.400 --> 00:31:26.400]  一個窮人受幫助的故事
[00:31:26.400 --> 00:31:31.400]  而背後傳達出律法的因典
[00:31:31.400 --> 00:31:34.400]  在耶和華的律法的因典
[00:31:34.400 --> 00:31:38.400]  唯有人以耶和華的律法為王的時候
[00:31:38.400 --> 00:31:43.400]  才能夠帶給身邊人的幸福平安
[00:31:43.400 --> 00:31:45.400]  時私時代就是因為
[00:31:45.400 --> 00:31:50.400]  各人以自己所行的為政 無王管
[00:31:50.400 --> 00:31:57.400]  我講完了波亞斯的生命的素質
[00:31:57.400 --> 00:31:58.400]  就是欣賞的地方
[00:31:58.400 --> 00:32:00.400]  對於我們今天的父親
[00:32:00.400 --> 00:32:01.400]  我們的弟兄來說
[00:32:01.400 --> 00:32:03.400]  有什麼意義在哪裡呢?
[00:32:03.400 --> 00:32:06.400]  我先講今天的弟兄
[00:32:06.400 --> 00:32:09.400]  男士 丈夫 父親
[00:32:09.400 --> 00:32:11.400]  要承擔的壓力
[00:32:11.400 --> 00:32:14.400]  那種的內心 那種的孤單感
[00:32:14.400 --> 00:32:16.400]  其實我們很少去提及
[00:32:16.400 --> 00:32:18.400]  很少去留意
[00:32:18.400 --> 00:32:22.400]  又或者其實在我們的父親當中
[00:32:22.400 --> 00:32:23.400]  他們所面對的壓力
[00:32:23.400 --> 00:32:28.400]  很多時候是不懂或者不想講出來
[00:32:28.400 --> 00:32:30.400]  因為不知道怎麼講好
[00:32:30.400 --> 00:32:35.400]  因為我們的社會不容易接受
[00:32:35.400 --> 00:32:38.400]  不容易接受男人流眼淚
[00:32:38.400 --> 00:32:41.400]  流血就不流淚
[00:32:41.400 --> 00:32:44.400]  你看看多慘
[00:32:44.400 --> 00:32:47.400]  男兒有淚不輕彈
[00:32:47.400 --> 00:32:48.400]  其實下面一句
[00:32:48.400 --> 00:32:51.400]  只因未到傷心間
[00:32:51.400 --> 00:32:54.400]  有時候我們要懂得去明白
[00:32:54.400 --> 00:32:56.400]  我們有我們的限制
[00:32:56.400 --> 00:32:58.400]  我們有我們的現實
[00:32:58.400 --> 00:33:00.400]  但我想講在這個位置
[00:33:00.400 --> 00:33:02.400]  我鼓勵一些姐妹
[00:33:02.400 --> 00:33:05.400]  姐妹要給一些耐性 給一些空間
[00:33:05.400 --> 00:33:07.400]  見到爸爸回來
[00:33:07.400 --> 00:33:08.400]  見到丈夫回來
[00:33:08.400 --> 00:33:10.400]  見到他垂頭喪氣的時候
[00:33:10.400 --> 00:33:12.400]  不要問 什麼事?不開心嗎?
[00:33:12.400 --> 00:33:16.400]  告訴我吧
[00:33:16.400 --> 00:33:18.400]  等一下
[00:33:18.400 --> 00:33:21.400]  先倒杯茶 先坐好
[00:33:21.400 --> 00:33:23.400]  不要像審犯那樣
[00:33:23.400 --> 00:33:28.400]  不是像日軍審逃犯
[00:33:28.400 --> 00:33:32.400]  我想姐妹可能做的角色
[00:33:32.400 --> 00:33:34.400]  溫柔一點
[00:33:34.400 --> 00:33:37.400]  讓對方有一種輕鬆
[00:33:37.400 --> 00:33:39.400]  可能有不同的效果
[00:33:39.400 --> 00:33:42.400]  我講一個我的遭遇
[00:33:42.400 --> 00:33:45.400]  不是我
[00:33:45.400 --> 00:33:49.400]  我在輔導一對夫婦的時候
[00:33:49.400 --> 00:33:52.400]  那個丈夫很開心
[00:33:52.400 --> 00:33:54.400]  他說
[00:33:54.400 --> 00:33:56.400]  我太太自從傷了手之後
[00:33:56.400 --> 00:33:59.400]  她變成小療醫人
[00:33:59.400 --> 00:34:01.400]  竟然很有滿足感
[00:34:01.400 --> 00:34:03.400]  那沒辦法
[00:34:03.400 --> 00:34:06.400]  這個太太做CEO
[00:34:06.400 --> 00:34:09.400]  你明白我想講的故事裡的含義嗎?
[00:34:09.400 --> 00:34:11.400]  原來有時候
[00:34:11.400 --> 00:34:14.400]  一個很溫柔的相待
[00:34:14.400 --> 00:34:18.400]  彼此能夠有一種很柔軟的環境
[00:34:18.400 --> 00:34:21.400]  是能夠成為我們彼此療癒
[00:34:21.400 --> 00:34:25.400]  治療內心痛苦的空間環境
[00:34:25.400 --> 00:34:27.400]  不要這麼心急
[00:34:27.400 --> 00:34:29.400]  等一下
[00:34:29.400 --> 00:34:30.400]  慢慢來
[00:34:30.400 --> 00:34:34.400]  坐下喝杯茶 吃個包 慢慢談
[00:34:34.400 --> 00:34:39.400]  需要的是我們的耐性和空間
[00:34:39.400 --> 00:34:41.400]  或者男士真的很需要
[00:34:41.400 --> 00:34:44.400]  溫柔的女士成為他們的支持
[00:34:44.400 --> 00:34:45.400]  特別是現在
[00:34:45.400 --> 00:34:47.400]  我們面對著很多很多的挑戰
[00:34:47.400 --> 00:34:50.400]  很多很多的壓力
[00:34:50.400 --> 00:34:52.400]  最近我跟一批
[00:34:52.400 --> 00:34:54.400]  或者聽過幾位老師
[00:34:54.400 --> 00:34:56.400]  教書的心聲
[00:34:56.400 --> 00:34:58.400]  有老師因著憂慮
[00:34:58.400 --> 00:35:01.400]  很多很多各種原因提早離職
[00:35:01.400 --> 00:35:04.400]  也有老師忍著說
[00:35:04.400 --> 00:35:07.400]  我送走我太太和女兒
[00:35:07.400 --> 00:35:09.400]  我自己在香港要捱
[00:35:09.400 --> 00:35:12.400]  因為要支持經濟
[00:35:12.400 --> 00:35:14.400]  也有留下的老師說
[00:35:14.400 --> 00:35:16.400]  他聽到學生說
[00:35:16.400 --> 00:35:20.400]  為什麼老師還沒完學期就走了
[00:35:20.400 --> 00:35:22.400]  遺棄了我們
[00:35:22.400 --> 00:35:27.400]  我想很多很多複雜的情感
[00:35:27.400 --> 00:35:29.400]  在我們現在
[00:35:29.400 --> 00:35:32.400]  2021年的當下發生
[00:35:32.400 --> 00:35:36.400]  很多的失落 傷心 矛盾 憂慮 沮喪
[00:35:36.400 --> 00:35:39.400]  我們今天怎樣去面對這個現實
[00:35:39.400 --> 00:35:43.400]  可能其中一個重要的東西是承擔
[00:35:43.400 --> 00:35:46.400]  我們需要承擔
[00:35:46.400 --> 00:35:48.400]  今天上帝給我們的使命
[00:35:48.400 --> 00:35:49.400]  無論去哪裡
[00:35:49.400 --> 00:35:51.400]  你先問一下上帝想你做什麼
[00:35:51.400 --> 00:35:54.400]  是最重要的
[00:35:54.400 --> 00:35:55.400]  上帝會包底
[00:35:55.400 --> 00:35:56.400]  你就安心了
[00:35:56.400 --> 00:35:58.400]  你就去做
[00:35:58.400 --> 00:36:01.400]  這個就是我在這段聖經裡面看到
[00:36:01.400 --> 00:36:05.400]  波亞斯的生命給我的反省
[00:36:05.400 --> 00:36:08.400]  堅持上帝的心意就行了
[00:36:08.400 --> 00:36:10.400]  無論是死是生
[00:36:10.400 --> 00:36:14.400]  總叫基督在我裡面照常顯擺
[00:36:14.400 --> 00:36:16.400]  願意我們彼此扶持
[00:36:16.400 --> 00:36:19.400]  在我們的群體當中
[00:36:19.400 --> 00:36:21.400]  很多人都在做領袖的角色
[00:36:21.400 --> 00:36:24.400]  不單止是弟兄
[00:36:24.400 --> 00:36:28.400]  執事 童工 主教學的導師
[00:36:28.400 --> 00:36:29.400]  Avana的老師
[00:36:29.400 --> 00:36:32.400]  你們都是領袖
[00:36:32.400 --> 00:36:35.400]  我們一起去承擔這個使命
[00:36:35.400 --> 00:36:36.400]  上帝給我們的挑戰
[00:36:36.400 --> 00:36:40.400]  時代的呼喚
[00:36:40.400 --> 00:36:42.400]  不一定要在香港
[00:36:42.400 --> 00:36:45.400]  重要的是在上帝裡面
[00:36:45.400 --> 00:36:48.400]  願神的說話來賜福我們的群體
[00:36:48.400 --> 00:36:50.400]  更好的去榮耀去明
[00:36:50.400 --> 00:36:54.400]  我們一起同心圖告
[00:36:54.400 --> 00:36:55.400]  最後我們謝謝你
[00:36:55.400 --> 00:36:57.400]  給我們有寶貴的話語
[00:36:57.400 --> 00:37:01.400]  今天我們去面對著
[00:37:01.400 --> 00:37:04.400]  時代的轉變的時候
[00:37:04.400 --> 00:37:06.400]  我們仍然去堅定地
[00:37:06.400 --> 00:37:09.400]  相信你掌管一切
[00:37:09.400 --> 00:37:12.400]  我們深信上帝的恩典夠我們用
[00:37:12.400 --> 00:37:14.400]  如果深信上帝的吩咐
[00:37:14.400 --> 00:37:15.400]  上帝的說話
[00:37:15.400 --> 00:37:17.400]  當中的智慧
[00:37:17.400 --> 00:37:19.400]  願我們謹慎自守地跟隨你
[00:37:19.400 --> 00:37:21.400]  在生活當中去榮耀你的名
[00:37:21.400 --> 00:37:23.400]  願意更多人來得著福
[00:37:23.400 --> 00:37:24.400]  有什麼好處
[00:37:24.400 --> 00:37:27.400]  更加為一群領袖 一群弟兄
[00:37:27.400 --> 00:37:29.400]  他們在壓力之中
[00:37:29.400 --> 00:37:32.400]  有你的同在 有你的鼓勵
[00:37:32.400 --> 00:37:35.400]  有聖靈的同在 陪伴
[00:37:35.400 --> 00:37:37.400]  更好的去堅守到底
[00:37:37.400 --> 00:37:38.400]  榮耀你的名
[00:37:38.400 --> 00:37:40.400]  圖告奉耶穌 得聖靈祈求
[00:37:40.400 --> 00:37:41.400]  阿門
