
[00:00:00.000 --> 00:00:06.280]  大家是否覺得寬恕別人是一件很容易的事情呢?
[00:20:05.560 --> 00:20:09.400]  熱到那個人就自己主動脫去外衣
[00:20:09.400 --> 00:20:10.440]  這個故事很簡單
[00:20:10.440 --> 00:20:12.680]  但是這個寓言告訴我們一件事
[00:20:12.680 --> 00:20:14.600]  從外面而來的力量
[00:20:14.600 --> 00:20:17.960]  很多時候是不及裡面發出的力量
[00:20:17.960 --> 00:20:19.480]  大家同不同意
[00:20:19.480 --> 00:20:21.240]  如果我們憑著自己的意志
[00:20:21.240 --> 00:20:24.120]  咬牙切齒來進行
[00:20:24.120 --> 00:20:26.920]  主耶穌基督給我們的吩咐的時候
[00:20:26.920 --> 00:20:29.640]  包括饒恕別人七十個七次
[00:20:29.640 --> 00:20:35.160]  我們要咬牙切齒來跟從這個教導來做的時候
[00:20:35.160 --> 00:20:36.440]  無論我們怎樣努力
[00:20:36.440 --> 00:20:40.760]  我相信大概我們都會失敗
[00:20:40.760 --> 00:20:45.160]  就好像風不能夠用風力吹走這個外衣一樣
[00:20:45.160 --> 00:20:47.000]  我想大家想一想
[00:20:47.000 --> 00:20:50.680]  在你的睡房掛了一個圖畫
[00:20:50.680 --> 00:20:53.960]  那個圖畫有七十七個格子
[00:20:53.960 --> 00:20:56.680]  如果你每一次有人去得罪你
[00:20:56.680 --> 00:20:57.720]  冒犯你的時候
[00:20:57.720 --> 00:20:59.080]  你就寬恕他
[00:20:59.080 --> 00:21:02.280]  寬恕了之後就在那格子裡剔一剔
[00:21:02.280 --> 00:21:03.160]  大家想像一下
[00:21:03.160 --> 00:21:05.080]  七十七個格子
[00:21:05.080 --> 00:21:06.760]  一直剔剔剔剔
[00:21:06.760 --> 00:21:08.440]  你就一直咬牙切齒
[00:21:08.440 --> 00:21:09.640]  忍忍忍忍
[00:21:09.640 --> 00:21:10.520]  好了
[00:21:10.520 --> 00:21:13.720]  到了七十七個格子快滿的時候
[00:21:13.720 --> 00:21:18.760]  你猜你當時的感覺是怎樣的呢
[00:21:18.760 --> 00:21:21.000]  我猜我就會很盼望
[00:21:21.000 --> 00:21:24.200]  快點七十七個都填滿它
[00:21:24.200 --> 00:21:27.160]  那時候我就哇
[00:21:27.160 --> 00:21:30.840]  決堤的河水讓我忍下來的怒氣
[00:21:30.840 --> 00:21:36.120]  就是可以合乎聖經原則地一次過爆出來
[00:21:36.120 --> 00:21:38.840]  是不是這樣
[00:21:38.840 --> 00:21:45.080]  這個是不是聖經所說的寬恕
[00:21:45.080 --> 00:21:47.080]  聖經所說的寬恕
[00:21:47.080 --> 00:21:49.880]  我們能夠寬恕
[00:21:49.880 --> 00:21:54.600]  是因為神已經寬恕了我們
[00:21:54.600 --> 00:21:57.560]  我們需要寬恕
[00:21:57.560 --> 00:22:01.640]  是因為這個就是我們領受神的生命
[00:22:01.640 --> 00:22:05.880]  應有的生命本質
[00:22:05.880 --> 00:22:07.880]  好了我們再看下去
[00:22:07.880 --> 00:22:10.680]  當神赦免我們的時候
[00:22:10.680 --> 00:22:13.320]  如果我們看以西傑書計三十六章
[00:22:13.320 --> 00:22:17.480]  神會給我們一顆新的心
[00:22:17.480 --> 00:22:21.800]  讓我們生命裡面有新的靈
[00:22:21.800 --> 00:22:24.680]  神用一個玉心代替我們的石心
[00:22:24.680 --> 00:22:26.440]  在我們裡面有一個新的心
[00:22:26.440 --> 00:22:27.880]  一個新的靈
[00:22:27.880 --> 00:22:32.520]  使我們可以從神得到力量
[00:22:32.520 --> 00:22:38.760]  來按神的心意過地上的生活
[00:22:38.760 --> 00:22:43.560]  包括我們從內心深處寬恕別人
[00:22:43.560 --> 00:22:45.640]  這個就是為什麼
[00:22:45.640 --> 00:22:50.200]  使徒保羅在哥倫多前書的四章七節這樣說
[00:22:50.200 --> 00:22:54.360]  保羅說有一個寶貝放在瓦器裡
[00:22:54.360 --> 00:22:58.920]  我們就可以從上帝得到莫大的能力
[00:22:58.920 --> 00:23:01.160]  過一個合神心意
[00:23:01.160 --> 00:23:02.600]  榮耀神的生活
[00:23:02.600 --> 00:23:04.360]  這種力量
[00:23:04.360 --> 00:23:07.640]  就是我們能夠寬恕別人的力量
[00:23:07.640 --> 00:23:09.160]  所以各位朋友
[00:23:09.160 --> 00:23:13.640]  就好像主人免除僕人的欠債一樣
[00:23:13.640 --> 00:23:15.560]  當我們悔改
[00:23:15.560 --> 00:23:18.360]  我們相信耶穌基督的時候
[00:23:18.360 --> 00:23:21.640]  我們的天父也會寬恕我們
[00:23:21.640 --> 00:23:25.080]  神犧牲了他的獨生子
[00:23:25.080 --> 00:23:28.360]  成為罪的代價
[00:23:28.360 --> 00:23:30.840]  所以我們應該問的問題
[00:23:30.840 --> 00:23:34.360]  我們必定要問的問題就是
[00:23:34.360 --> 00:23:39.480]  我們今天有沒有得到上帝的寬恕
[00:23:39.480 --> 00:23:42.520]  所以大家希望明白一件事
[00:23:42.520 --> 00:23:45.080]  如果我們要寬恕別人的時候
[00:23:45.080 --> 00:23:47.800]  並不是靠自己的能力
[00:23:47.800 --> 00:23:48.920]  並不是靠自己的能力
[00:23:48.920 --> 00:23:53.960]  因為沒有一個人能夠有二十萬年的壽命
[00:23:53.960 --> 00:23:55.960]  去還清這筆債
[00:23:55.960 --> 00:23:59.640]  我們對地上沒有一個人能夠靠著自己的能力
[00:23:59.640 --> 00:24:03.960]  在神面前還清神的債
[00:24:03.960 --> 00:24:06.280]  所以願意我們每一個人來到神面前的時候
[00:24:06.280 --> 00:24:10.200]  我們都要帶著悔改的心
[00:24:10.200 --> 00:24:13.560]  領受神寬恕的恩典
[00:24:13.560 --> 00:24:14.760]  因為聖經說得很清楚
[00:24:14.760 --> 00:24:18.920]  神的寬恕讓我們每一個人都有新的心、新的靈
[00:24:18.920 --> 00:24:22.440]  使我們能夠過一個榮耀神的生活
[00:24:22.440 --> 00:24:27.800]  能夠從心底裡寬恕得罪我們的人
[00:24:27.800 --> 00:24:34.760]  這個寬恕就是在這個新生命能夠幫我們做的眾多事情的其中一樣
[00:24:34.760 --> 00:24:40.120]  所以當下次我們需要饒恕、寬恕別人的時候
[00:24:40.120 --> 00:24:42.200]  請大家記住
[00:24:42.200 --> 00:24:43.720]  我們需要寬恕
[00:24:43.720 --> 00:24:47.560]  因為神已經寬恕了我們
[00:24:47.560 --> 00:24:51.480]  千萬不要靠我們自己的意志來寬恕別人
[00:24:51.480 --> 00:24:54.280]  而是我們因著我們有的新生命
[00:24:54.280 --> 00:24:57.480]  而因著我們有從神而來的力量
[00:24:57.480 --> 00:24:58.920]  我們可以寬恕
[00:24:58.920 --> 00:25:01.320]  回到最初的問題
[00:25:01.320 --> 00:25:03.160]  大家覺不覺得
[00:25:03.160 --> 00:25:07.880]  我們可以寬恕得罪你的人七十七次
[00:25:07.880 --> 00:25:11.080]  七十七次
[00:25:11.080 --> 00:25:13.160]  當然可以
[00:25:13.160 --> 00:25:18.200]  但是我們首先需要有從神而來的生命
[00:25:18.200 --> 00:25:19.320]  第二
[00:25:19.320 --> 00:25:22.920]  就是我們需要依靠天父上帝
[00:25:22.920 --> 00:25:25.400]  過一個饒恕別人的人生
[00:25:25.400 --> 00:25:27.640]  這是一個蒙神祝福的人生
[00:25:27.640 --> 00:25:29.560]  請我們低頭祈禱
[00:25:29.560 --> 00:25:31.400]  最後我們謝謝你
[00:25:31.400 --> 00:25:34.760]  因為你用這個故事來深刻地告訴我們
[00:25:34.760 --> 00:25:38.280]  在我們今天來到你面前領受你寬恕的恩典的時候
[00:25:38.280 --> 00:25:42.280]  我們也要將這個寬恕的恩典活出來
[00:25:42.280 --> 00:25:45.560]  讓我們整個人生是一個充滿愛的人生
[00:25:45.560 --> 00:25:49.720]  讓我們周圍的人也因著我們的愛受感染
[00:25:49.720 --> 00:25:51.240]  明白神來的恩典
[00:25:51.240 --> 00:25:52.760]  多謝你讓我們一起祈禱
[00:25:52.760 --> 00:25:54.120]  奉主明求
[00:25:54.120 --> 00:25:56.120]  阿們
